,QUARTER,TIME_REMAINING,DALLAS_ACTION,MILWAUKEE_ACTION,DALLAS_SCORE,MILWAUKEE_SCORE
369,4,8:52.0,Turnover by S. Curry (bad pass; steal by D. DiVincenzo),,94,84
370,4,8:45.0,,Turnover by G. Antetokounmpo (lost ball; steal by D. Wright),94,84
371,4,8:40.0,K. Porziņģis misses 3-pt jump shot from 29 ft,,94,84
372,4,8:37.0,Offensive rebound by Team,,94,84
373,4,8:37.0,J. Brunson enters the game for S. Curry,,94,84
374,4,8:37.0,T. Hardaway enters the game for D. Wright,,94,84
375,4,8:37.0,,W. Matthews enters the game for S. Brown,94,84
376,4,8:24.0,D. Finney-Smith misses 2-pt jump shot from 9 ft,,94,84
377,4,8:22.0,Offensive rebound by D. Finney-Smith,,94,84
378,4,8:16.0,K. Porziņģis misses 2-pt layup from 5 ft (block by K. Middleton),,94,84
379,4,8:12.0,Offensive rebound by K. Porziņģis,,94,84
380,4,8:12.0,M. Kleber makes 2-pt jump shot from 17 ft (assist by K. Porziņģis),,96,84
381,4,8:12.0,Away from play foul by G. Antetokounmpo (drawn by K. Porziņģis),,96,84
382,4,8:12.0,K. Porziņģis makes free throw 1 of 1,,97,84
383,4,8:00.0,,K. Middleton misses 3-pt jump shot from 29 ft,97,84
384,4,7:57.0,Defensive rebound by K. Porziņģis,,97,84
385,4,7:51.0,M. Kleber misses 3-pt jump shot from 27 ft,,97,84
386,4,7:47.0,,Defensive rebound by G. Antetokounmpo,97,84
387,4,7:44.0,,Shooting foul by D. Finney-Smith (drawn by G. Antetokounmpo),97,84
388,4,7:44.0,,G. Antetokounmpo makes free throw 1 of 2,97,85
389,4,7:44.0,,E. İlyasova enters the game for K. Middleton,97,85
390,4,7:44.0,,G. Antetokounmpo makes free throw 2 of 2,97,86
391,4,7:33.0,J. Brunson misses 2-pt layup from 2 ft,,97,86
392,4,7:30.0,,Defensive rebound by G. Antetokounmpo,97,86
393,4,7:25.0,,E. İlyasova makes 3-pt jump shot from 27 ft (assist by D. DiVincenzo),97,89
394,4,7:25.0,Dallas full timeout,,97,89
395,4,7:25.0,D. Powell enters the game for K. Porziņģis,,97,89
396,4,7:12.0,D. Finney-Smith makes 2-pt layup from 1 ft (assist by J. Brunson),,99,89
397,4,7:02.0,Violation by Team (kicked ball),,99,89
398,4,6:49.0,,K. Korver makes 3-pt jump shot from 25 ft (assist by G. Antetokounmpo),99,92
399,4,6:38.0,Turnover by T. Hardaway (bad pass; steal by D. DiVincenzo),,99,92
400,4,6:38.0,,Personal foul by J. Brunson (drawn by G. Antetokounmpo),99,92
401,4,6:38.0,S. Curry enters the game for T. Hardaway,,99,92
402,4,6:38.0,K. Porziņģis enters the game for D. Powell,,99,92
403,4,6:26.0,,G. Antetokounmpo misses 3-pt jump shot from 27 ft,99,92
404,4,6:23.0,Defensive rebound by S. Curry,,99,92
405,4,6:06.0,K. Porziņģis makes 3-pt jump shot from 30 ft,,102,92
406,4,5:54.0,,W. Matthews misses 3-pt jump shot from 27 ft,102,92
407,4,5:51.0,Defensive rebound by M. Kleber,,102,92
408,4,5:44.0,K. Porziņģis makes 3-pt jump shot from 29 ft (assist by J. Brunson),,105,92
409,4,5:44.0,,Milwaukee full timeout,105,92
410,4,5:44.0,,K. Middleton enters the game for E. İlyasova,105,92
411,4,5:26.0,,Shooting foul by K. Porziņģis (drawn by G. Antetokounmpo),105,92
412,4,5:26.0,,G. Antetokounmpo makes free throw 1 of 2,105,93
413,4,5:26.0,,G. Antetokounmpo misses free throw 2 of 2,105,93
414,4,5:25.0,Defensive rebound by K. Porziņģis,,105,93
415,4,5:11.0,D. Finney-Smith misses 3-pt jump shot from 26 ft,,105,93
416,4,5:07.0,,Defensive rebound by W. Matthews,105,93
417,4,5:06.0,,Offensive foul by D. DiVincenzo (drawn by S. Curry),105,93
418,4,5:06.0,,Turnover by D. DiVincenzo (offensive foul),105,93
419,4,4:44.0,Turnover by K. Porziņģis (lost ball; steal by W. Matthews),,105,93
420,4,4:38.0,,W. Matthews misses 3-pt jump shot from 28 ft,105,93
421,4,4:35.0,Defensive rebound by J. Brunson,,105,93
422,4,4:31.0,S. Curry makes 3-pt jump shot from 26 ft (assist by J. Brunson),,108,93
423,4,4:22.0,,Personal foul by S. Curry (drawn by D. DiVincenzo),108,93
424,4,4:22.0,,D. DiVincenzo misses free throw 1 of 2,108,93
425,4,4:22.0,,Offensive rebound by Team,108,93
426,4,4:22.0,,G. Hill enters the game for G. Antetokounmpo,108,93
427,4,4:22.0,,E. İlyasova enters the game for W. Matthews,108,93
428,4,4:22.0,,D. DiVincenzo makes free throw 2 of 2,108,94
429,4,4:05.0,Turnover by S. Curry (bad pass; steal by G. Hill),,108,94
430,4,3:54.0,,E. İlyasova misses 3-pt jump shot from 27 ft,108,94
431,4,3:51.0,Defensive rebound by K. Porziņģis,,108,94
432,4,3:30.0,K. Porziņģis misses 2-pt jump shot from 16 ft,,108,94
433,4,3:30.0,,Defensive rebound by Team,108,94
434,4,3:30.0,Loose ball foul by M. Kleber (drawn by E. İlyasova),,108,94
435,4,3:30.0,,E. İlyasova makes free throw 1 of 2,108,95
436,4,3:30.0,D. Powell enters the game for M. Kleber,,108,95
437,4,3:30.0,,S. Brown enters the game for K. Middleton,108,95
438,4,3:30.0,,E. İlyasova misses free throw 2 of 2,108,95
439,4,3:27.0,,Offensive rebound by D. DiVincenzo,108,95
440,4,3:20.0,,E. İlyasova misses 2-pt layup from 3 ft,108,95
441,4,3:17.0,Defensive rebound by J. Brunson,,108,95
442,4,3:13.0,D. Finney-Smith makes 2-pt layup from 2 ft (assist by J. Brunson),,110,95
443,4,3:13.0,Shooting foul by D. DiVincenzo (drawn by D. Finney-Smith),,110,95
444,4,3:13.0,D. Wright enters the game for D. Powell,,110,95
445,4,3:13.0,,Milwaukee full timeout,110,95
446,4,3:13.0,J. Jackson enters the game for K. Porziņģis,,110,95
447,4,3:13.0,D. Finney-Smith misses free throw 1 of 1,,110,95
448,4,3:09.0,,Defensive rebound by S. Brown,110,95
449,4,3:01.0,,G. Hill makes 2-pt layup from 1 ft (assist by E. İlyasova),110,97
450,4,2:32.0,J. Brunson misses 2-pt jump shot from 4 ft,,110,97
451,4,2:30.0,,Defensive rebound by K. Korver,110,97
452,4,2:20.0,,E. İlyasova makes 2-pt layup from 1 ft (assist by G. Hill),110,99
453,4,1:53.0,J. Brunson misses 2-pt jump shot from 10 ft,,110,99
454,4,1:50.0,,Defensive rebound by E. İlyasova,110,99
455,4,1:47.0,,Turnover by E. İlyasova (bad pass; steal by D. Wright),110,99
456,4,1:31.0,D. Wright makes 2-pt layup from 1 ft,,112,99
457,4,1:25.0,,Personal foul by J. Brunson (drawn by G. Hill),112,99
458,4,1:25.0,,G. Hill makes free throw 1 of 2,112,100
459,4,1:25.0,,G. Hill makes free throw 2 of 2,112,101
460,4,1:03.0,S. Curry misses 3-pt jump shot from 27 ft,,112,101
461,4,1:00.0,,Defensive rebound by D. DiVincenzo,112,101
462,4,0:55.0,,G. Hill misses 3-pt jump shot from 26 ft,112,101
463,4,0:53.0,,Offensive rebound by D. DiVincenzo,112,101
464,4,0:53.0,,D. DiVincenzo makes 2-pt layup from 2 ft,112,103
465,4,0:40.0,Personal foul by D. DiVincenzo (drawn by D. Wright),,112,103
466,4,0:40.0,Dallas full timeout,,112,103
467,4,0:39.0,Personal foul by K. Korver (drawn by D. Wright),,112,103
468,4,0:39.0,D. Wright makes free throw 1 of 2,,113,103
469,4,0:39.0,D. Wright makes free throw 2 of 2,,114,103
470,4,0:34.0,,E. İlyasova makes 2-pt layup from 2 ft (assist by D. DiVincenzo),114,105
471,4,0:34.0,,Shooting foul by D. Finney-Smith (drawn by E. İlyasova),114,105
472,4,0:34.0,,E. İlyasova makes free throw 1 of 1,114,106
473,4,0:26.0,Turnover by J. Brunson (out of bounds lost ball),,114,106
474,4,0:26.0,,Milwaukee full timeout,114,106
475,4,0:23.0,,E. İlyasova makes 2-pt layup at rim (assist by S. Brown),114,108
476,4,0:22.0,Personal take foul by K. Korver (drawn by J. Jackson),,114,108
477,4,0:22.0,J. Jackson misses free throw 1 of 2,,114,108
478,4,0:22.0,Offensive rebound by Team,,114,108
479,4,0:22.0,J. Jackson misses free throw 2 of 2,,114,108
480,4,0:19.0,,Defensive rebound by E. İlyasova,114,108
481,4,0:17.0,,G. Hill makes 2-pt layup from 2 ft,114,110
482,4,0:16.0,Personal take foul by G. Hill (drawn by J. Brunson),,114,110
483,4,0:16.0,J. Brunson makes free throw 1 of 2,,115,110
484,4,0:16.0,T. Hardaway enters the game for S. Curry,,115,110
485,4,0:16.0,M. Kleber enters the game for J. Jackson,,115,110
486,4,0:16.0,,G. Antetokounmpo enters the game for E. İlyasova,115,110
487,4,0:16.0,J. Brunson makes free throw 2 of 2,,116,110
488,4,0:11.0,,G. Antetokounmpo makes 2-pt dunk from 3 ft (assist by G. Hill),116,112
489,4,0:11.0,Dallas full timeout,,116,112
490,4,0:11.0,S. Curry enters the game for D. Wright,,116,112
491,4,0:11.0,,W. Matthews enters the game for K. Korver,116,112
492,4,0:10.0,Personal foul by W. Matthews (drawn by T. Hardaway),,116,112
493,4,0:10.0,Instant Replay (Request: Ruling Stands),,116,112
494,4,0:10.0,,K. Korver enters the game for W. Matthews,116,112
495,4,0:10.0,T. Hardaway makes free throw 1 of 2,,117,112
496,4,0:10.0,T. Hardaway makes free throw 2 of 2,,118,112
497,4,0:08.0,,G. Antetokounmpo makes 2-pt dunk from 1 ft,118,114
498,4,0:07.0,Personal foul by G. Antetokounmpo (drawn by T. Hardaway),,118,114
499,4,0:07.0,T. Hardaway misses free throw 1 of 2,,118,114
500,4,0:07.0,Offensive rebound by Team,,118,114
501,4,0:07.0,T. Hardaway makes free throw 2 of 2,,119,114
502,4,0:05.0,,G. Antetokounmpo makes 2-pt jump shot from 6 ft (assist by S. Brown),119,116
503,4,0:05.0,,Shooting foul by M. Kleber (drawn by G. Antetokounmpo),119,116
504,4,0:05.0,K. Porziņģis enters the game for T. Hardaway,,119,116
505,4,0:05.0,D. Powell enters the game for M. Kleber,,119,116
506,4,0:05.0,,W. Matthews enters the game for K. Korver,119,116
507,4,0:05.0,,G. Antetokounmpo misses free throw 1 of 1,119,116
508,4,0:02.0,,Offensive rebound by S. Brown,119,116
509,4,0:02.0,,S. Brown misses 2-pt layup from 1 ft (block by K. Porziņģis),119,116
510,4,0:02.0,Defensive rebound by Team,,119,116
511,4,0:02.0,T. Hardaway enters the game for D. Powell,,119,116
512,4,0:01.0,Personal foul by W. Matthews (drawn by T. Hardaway),,119,116
513,4,0:01.0,T. Hardaway misses free throw 1 of 2,,119,116
514,4,0:01.0,Offensive rebound by Team,,119,116
515,4,0:01.0,,B. Lopez enters the game for D. DiVincenzo,119,116
516,4,0:01.0,T. Hardaway makes free throw 2 of 2,,120,116
517,4,0:01.0,,Milwaukee full timeout,120,116
518,4,0:01.0,D. Powell enters the game for K. Porziņģis,,120,116
519,4,0:01.0,,D. DiVincenzo enters the game for B. Lopez,120,116
520,4,0:01.0,,K. Korver enters the game for W. Matthews,120,116
521,4,0:00.0,,K. Korver misses 3-pt jump shot from 27 ft,120,116
522,4,0:00.0,,Offensive rebound by Team,120,116
