,QUARTER,TIME_REMAINING,BROOKLYN_ACTION,CHARLOTTE_ACTION,BROOKLYN_SCORE,CHARLOTTE_SCORE
47,1,5:50.0,,Defensive rebound by Team,14,12
48,1,5:50.0,Loose ball foul by J. Harris (drawn by C. Martin),,14,12
49,1,5:32.0,,M. Monk makes 3-pt jump shot from 25 ft (assist by C. Martin),14,15
50,1,5:17.0,Turnover by S. Dinwiddie (bad pass; steal by C. Martin),,14,15
51,1,5:13.0,,M. Monk misses 3-pt jump shot from 25 ft,14,15
52,1,5:09.0,Defensive rebound by T. Prince,,14,15
53,1,5:08.0,Turnover by T. Prince (lost ball; steal by T. Rozier),,14,15
54,1,5:05.0,,B. Biyombo makes 2-pt dunk from 2 ft (assist by T. Rozier),14,17
55,1,4:51.0,S. Dinwiddie makes 2-pt layup from 2 ft,,16,17
56,1,4:27.0,,C. Martin misses 3-pt jump shot from 26 ft,16,17
57,1,4:23.0,Defensive rebound by J. Allen,,16,17
58,1,4:02.0,G. Temple misses 3-pt jump shot from 23 ft,,16,17
59,1,3:56.0,,Defensive rebound by P. Washington,16,17
60,1,3:51.0,,C. Martin misses 3-pt jump shot from 23 ft,16,17
61,1,3:47.0,Defensive rebound by G. Temple,,16,17
62,1,3:35.0,S. Dinwiddie misses 3-pt jump shot from 26 ft,,16,17
63,1,3:32.0,,Defensive rebound by B. Biyombo,16,17
64,1,3:32.0,,Charlotte full timeout,16,17
65,1,3:32.0,W. Chandler enters the game for J. Allen,,16,17
66,1,3:32.0,D. Jordan enters the game for J. Harris,,16,17
67,1,3:32.0,T. Luwawu-Cabarrot enters the game for T. Prince,,16,17
68,1,3:32.0,,M. Bridges enters the game for P. Washington,16,17
69,1,3:13.0,,B. Biyombo misses 2-pt layup from 3 ft (block by W. Chandler),16,17
70,1,3:08.0,Defensive rebound by T. Luwawu-Cabarrot,,16,17
71,1,2:58.0,T. Luwawu-Cabarrot makes 3-pt jump shot from 26 ft (assist by S. Dinwiddie),,19,17
72,1,2:37.0,,M. Monk makes 2-pt jump shot from 8 ft,19,19
73,1,2:26.0,G. Temple makes 3-pt jump shot from 23 ft (assist by S. Dinwiddie),,22,19
74,1,2:13.0,,M. Bridges misses 2-pt jump shot from 9 ft,22,19
75,1,2:07.0,,Offensive rebound by B. Biyombo,22,19
76,1,2:07.0,,M. Bridges makes 2-pt layup from 3 ft (assist by B. Biyombo),22,21
77,1,2:00.0,Shooting foul by C. Martin (drawn by S. Dinwiddie),,22,21
78,1,2:00.0,S. Dinwiddie makes free throw 1 of 2,,23,21
79,1,2:00.0,,D. Graham enters the game for T. Rozier,23,21
80,1,2:00.0,S. Dinwiddie makes free throw 2 of 2,,24,21
81,1,1:45.0,,M. Monk misses 2-pt jump shot from 16 ft,24,21
82,1,1:39.0,Defensive rebound by G. Temple,,24,21
83,1,1:31.0,Turnover by D. Jordan (bad pass),,24,21
84,1,1:31.0,C. LeVert enters the game for S. Dinwiddie,,24,21
85,1,1:20.0,,M. Bridges misses 2-pt jump shot from 3 ft,24,21
86,1,1:19.0,,Offensive rebound by B. Biyombo,24,21
87,1,1:19.0,,Shooting foul by T. Luwawu-Cabarrot (drawn by B. Biyombo),24,21
88,1,1:19.0,,B. Biyombo makes free throw 1 of 2,24,22
89,1,1:19.0,,J. McDaniels enters the game for C. Martin,24,22
90,1,1:19.0,,B. Biyombo misses free throw 2 of 2,24,22
91,1,1:15.0,Defensive rebound by D. Jordan,,24,22
92,1,1:13.0,Turnover by D. Jordan (bad pass; steal by D. Graham),,24,22
93,1,1:07.0,,Turnover by M. Monk (lost ball; steal by G. Temple),24,22
94,1,1:01.0,Personal foul by M. Monk (drawn by G. Temple),,24,22
95,1,1:01.0,G. Temple makes free throw 1 of 2,,25,22
96,1,1:01.0,G. Temple makes free throw 2 of 2,,26,22
97,1,0:47.0,,D. Graham misses 2-pt jump shot from 14 ft,26,22
98,1,0:43.0,Defensive rebound by G. Temple,,26,22
99,1,0:41.0,D. Jordan makes 2-pt layup from 2 ft (assist by G. Temple),,28,22
100,1,0:35.0,,J. McDaniels misses 2-pt layup from 3 ft,28,22
101,1,0:32.0,,Offensive rebound by J. McDaniels,28,22
102,1,0:29.0,,M. Monk makes 3-pt jump shot from 25 ft (assist by D. Graham),28,25
103,1,0:09.0,T. Luwawu-Cabarrot makes 2-pt layup from 3 ft (assist by G. Temple),,30,25
104,1,0:09.0,Shooting foul by J. McDaniels (drawn by T. Luwawu-Cabarrot),,30,25
105,1,0:09.0,,T. Rozier enters the game for B. Biyombo,30,25
106,1,0:09.0,,P. Washington enters the game for J. McDaniels,30,25
107,1,0:09.0,T. Luwawu-Cabarrot misses free throw 1 of 1,,30,25
108,1,0:06.0,,Defensive rebound by M. Bridges,30,25
109,1,0:02.0,,Turnover by M. Monk (bad pass; steal by C. LeVert),30,25
110,2,11:37.0,,M. Monk misses 3-pt jump shot from 27 ft,30,25
111,2,11:30.0,Defensive rebound by C. LeVert,,30,25
112,2,11:12.0,W. Chandler misses 3-pt jump shot from 26 ft,,30,25
113,2,11:09.0,,Defensive rebound by M. Monk,30,25
114,2,10:54.0,,Shooting foul by D. Jordan (drawn by M. Monk),30,25
115,2,10:54.0,,M. Monk misses free throw 1 of 2,30,25
116,2,10:54.0,,Offensive rebound by Team,30,25
117,2,10:54.0,,M. Monk makes free throw 2 of 2,30,26
118,2,10:34.0,D. Jordan makes 2-pt hook shot from 5 ft,,32,26
119,2,10:34.0,Shooting foul by J. McDaniels (drawn by D. Jordan),,32,26
120,2,10:34.0,D. Jordan misses free throw 1 of 1,,32,26
121,2,10:32.0,,Defensive rebound by Team,32,26
122,2,10:32.0,Loose ball foul by T. Luwawu-Cabarrot (drawn by P. Washington),,32,26
123,2,10:22.0,,P. Washington misses 3-pt jump shot from 25 ft,32,26
124,2,10:18.0,Defensive rebound by G. Temple,,32,26
125,2,10:12.0,D. Jordan makes 2-pt dunk from 1 ft (assist by G. Temple),,34,26
126,2,10:02.0,,D. Graham misses 3-pt jump shot from 28 ft,34,26
127,2,9:58.0,Defensive rebound by G. Temple,,34,26
128,2,9:46.0,T. Luwawu-Cabarrot misses 3-pt jump shot from 23 ft,,34,26
129,2,9:42.0,,Defensive rebound by J. McDaniels,34,26
130,2,9:34.0,,J. McDaniels misses 2-pt layup from 2 ft,34,26
131,2,9:32.0,Defensive rebound by T. Luwawu-Cabarrot,,34,26
132,2,9:23.0,D. Jordan makes 2-pt dunk from 2 ft (assist by C. LeVert),,36,26
133,2,9:23.0,,Charlotte full timeout,36,26
134,2,9:23.0,,C. Zeller enters the game for M. Bridges,36,26
135,2,9:05.0,,C. Zeller misses 2-pt layup from 3 ft (block by W. Chandler),36,26
136,2,9:05.0,,Offensive rebound by Team,36,26
137,2,9:01.0,,D. Graham misses 2-pt layup from 2 ft,36,26
138,2,8:56.0,,Offensive rebound by C. Zeller,36,26
139,2,8:56.0,,C. Zeller makes 2-pt layup at rim,36,28
140,2,8:44.0,W. Chandler misses 3-pt jump shot from 23 ft,,36,28
141,2,8:40.0,,Defensive rebound by J. McDaniels,36,28
142,2,8:39.0,,Personal foul by T. Luwawu-Cabarrot (drawn by C. Zeller),36,28
143,2,8:39.0,,C. Martin enters the game for D. Graham,36,28
144,2,8:39.0,,T. Rozier enters the game for M. Monk,36,28
145,2,8:30.0,,Turnover by C. Martin (bad pass; steal by C. LeVert),36,28
146,2,8:25.0,C. LeVert makes 2-pt layup from 2 ft,,38,28
147,2,8:13.0,,T. Rozier makes 3-pt jump shot from 25 ft,38,31
148,2,7:58.0,C. LeVert misses 2-pt jump shot from 4 ft,,38,31
149,2,7:56.0,,Defensive rebound by C. Zeller,38,31
150,2,7:45.0,,Personal foul by T. Luwawu-Cabarrot (drawn by T. Rozier),38,31
151,2,7:45.0,J. Harris enters the game for T. Luwawu-Cabarrot,,38,31
152,2,7:45.0,T. Prince enters the game for G. Temple,,38,31
153,2,7:31.0,,C. Zeller makes 2-pt jump shot from 10 ft (assist by J. McDaniels),38,33
154,2,7:20.0,C. LeVert misses 3-pt jump shot from 26 ft,,38,33
155,2,7:15.0,,Defensive rebound by J. McDaniels,38,33
156,2,7:04.0,,Turnover by J. McDaniels (bad pass; steal by J. Harris),38,33
157,2,6:59.0,J. Harris misses 3-pt jump shot from 27 ft,,38,33
158,2,6:54.0,,Defensive rebound by C. Martin,38,33
159,2,6:47.0,,C. Zeller misses 3-pt jump shot from 25 ft,38,33
160,2,6:39.0,Defensive rebound by C. LeVert,,38,33
161,2,6:25.0,T. Prince makes 3-pt jump shot from 26 ft (assist by J. Harris),,41,33
162,2,5:59.0,,T. Rozier misses 3-pt jump shot from 25 ft,41,33
163,2,5:54.0,,Offensive rebound by P. Washington,41,33
164,2,5:53.0,,J. McDaniels makes 3-pt jump shot from 23 ft (assist by C. Martin),41,36
165,2,5:52.0,Brooklyn full timeout,,41,36
166,2,5:52.0,J. Allen enters the game for D. Jordan,,41,36
167,2,5:52.0,S. Dinwiddie enters the game for C. LeVert,,41,36
168,2,5:52.0,,M. Bridges enters the game for J. McDaniels,41,36
169,2,5:52.0,,M. Monk enters the game for P. Washington,41,36
170,2,5:39.0,J. Harris misses 3-pt jump shot from 26 ft,,41,36
171,2,5:34.0,,Defensive rebound by C. Zeller,41,36
172,2,5:12.0,,M. Monk misses 2-pt jump shot from 16 ft,41,36
173,2,5:08.0,Defensive rebound by J. Harris,,41,36
174,2,5:08.0,Turnover by J. Harris (dbl dribble),,41,36
175,2,4:59.0,,Turnover by C. Martin (lost ball; steal by W. Chandler),41,36
176,2,4:43.0,J. Harris makes 2-pt layup from 2 ft,,43,36
177,2,4:28.0,,M. Monk misses 3-pt jump shot from 24 ft,43,36
178,2,4:26.0,Defensive rebound by J. Allen,,43,36
179,2,4:22.0,S. Dinwiddie misses 2-pt layup from 1 ft,,43,36
180,2,4:20.0,,Defensive rebound by M. Bridges,43,36
181,2,4:20.0,,Personal take foul by W. Chandler (drawn by M. Bridges),43,36
182,2,4:20.0,,M. Bridges makes free throw 1 of 2,43,37
183,2,4:20.0,,D. Graham enters the game for C. Martin,43,37
184,2,4:20.0,,M. Bridges makes free throw 2 of 2,43,38
185,2,4:07.0,Shooting foul by T. Rozier (drawn by J. Allen),,43,38
186,2,4:07.0,J. Allen makes free throw 1 of 2,,44,38
187,2,4:07.0,J. Allen makes free throw 2 of 2,,45,38
188,2,4:07.0,C. LeVert enters the game for W. Chandler,,45,38
189,2,3:42.0,,D. Graham misses 2-pt jump shot from 5 ft,45,38
190,2,3:39.0,Defensive rebound by S. Dinwiddie,,45,38
191,2,3:37.0,C. LeVert misses 3-pt jump shot from 26 ft,,45,38
192,2,3:32.0,,Defensive rebound by M. Monk,45,38
193,2,3:31.0,,Shooting foul by C. LeVert (drawn by M. Monk),45,38
194,2,3:31.0,,M. Monk makes free throw 1 of 2,45,39
195,2,3:31.0,,M. Monk misses free throw 2 of 2,45,39
196,2,3:28.0,Defensive rebound by J. Allen,,45,39
197,2,3:06.0,J. Harris makes 2-pt jump shot from 6 ft,,47,39
198,2,2:54.0,,D. Graham misses 3-pt jump shot from 25 ft,47,39
199,2,2:49.0,,Offensive rebound by M. Monk,47,39
200,2,2:49.0,,M. Monk makes 2-pt layup at rim,47,41
201,2,2:39.0,J. Harris makes 3-pt jump shot from 27 ft (assist by J. Allen),,50,41
202,2,2:25.0,,T. Rozier misses 2-pt jump shot from 22 ft,50,41
203,2,2:22.0,Defensive rebound by C. LeVert,,50,41
204,2,2:13.0,C. LeVert misses 3-pt jump shot from 23 ft,,50,41
205,2,2:07.0,Offensive rebound by J. Allen,,50,41
206,2,2:07.0,J. Allen misses 2-pt dunk from 3 ft,,50,41
207,2,2:07.0,,Defensive rebound by T. Rozier,50,41
208,2,2:07.0,,Turnover by T. Rozier (out of bounds lost ball),50,41
209,2,2:07.0,,P. Washington enters the game for C. Zeller,50,41
210,2,1:53.0,S. Dinwiddie makes 2-pt layup from 1 ft,,52,41
211,2,1:35.0,,Shooting foul by S. Dinwiddie (drawn by D. Graham),52,41
212,2,1:35.0,,D. Graham makes free throw 1 of 2,52,42
213,2,1:35.0,,D. Graham makes free throw 2 of 2,52,43
214,2,1:12.0,C. LeVert makes 2-pt jump shot from 7 ft (assist by J. Allen),,54,43
215,2,0:56.0,,Turnover by P. Washington (bad pass; steal by C. LeVert),54,43
216,2,0:53.0,Personal take foul by M. Bridges (drawn by C. LeVert),,54,43
217,2,0:50.0,Personal foul by T. Rozier (drawn by J. Allen),,54,43
218,2,0:50.0,J. Allen makes free throw 1 of 2,,55,43
219,2,0:50.0,J. Allen misses free throw 2 of 2,,55,43
220,2,0:47.0,,Defensive rebound by P. Washington,55,43
221,2,0:34.0,,Shooting foul by T. Prince (drawn by D. Graham),55,43
222,2,0:34.0,,D. Graham makes free throw 1 of 2,55,44
223,2,0:34.0,,D. Graham makes free throw 2 of 2,55,45
224,2,0:30.0,S. Dinwiddie misses 3-pt jump shot from 27 ft,,55,45
225,2,0:22.0,Offensive rebound by S. Dinwiddie,,55,45
226,2,0:20.0,Turnover by S. Dinwiddie (traveling),,55,45
227,2,0:04.0,,Turnover by P. Washington (traveling),55,45
228,2,0:04.0,,C. Martin enters the game for T. Rozier,55,45
229,2,0:01.0,C. LeVert misses 3-pt jump shot from 32 ft,,55,45
230,2,0:01.0,,Defensive rebound by Team,55,45
231,3,11:41.0,,T. Rozier makes 2-pt jump shot from 18 ft (assist by M. Bridges),55,47
232,3,11:24.0,S. Dinwiddie misses 2-pt layup from 3 ft,,55,47
233,3,11:22.0,Offensive rebound by J. Allen,,55,47
234,3,11:12.0,J. Harris makes 2-pt jump shot from 7 ft,,57,47
235,3,11:04.0,,Shooting foul by J. Harris (drawn by M. Bridges),57,47
236,3,11:04.0,,M. Bridges makes free throw 1 of 2,57,48
237,3,11:04.0,,M. Bridges misses free throw 2 of 2,57,48
238,3,11:00.0,Defensive rebound by T. Prince,,57,48
239,3,10:42.0,T. Prince makes 3-pt jump shot from 26 ft (assist by S. Dinwiddie),,60,48
240,3,10:25.0,,T. Rozier misses 2-pt jump shot from 12 ft,60,48
241,3,10:23.0,Defensive rebound by Team,,60,48
242,3,10:08.0,T. Prince makes 2-pt layup from 1 ft (assist by S. Dinwiddie),,62,48
243,3,9:49.0,,Turnover by C. Zeller (bad pass; steal by C. LeVert),62,48
244,3,9:49.0,Personal foul by D. Graham (drawn by C. LeVert),,62,48
245,3,9:29.0,S. Dinwiddie misses 3-pt jump shot from 25 ft,,62,48
246,3,9:28.0,Offensive rebound by J. Allen,,62,48
247,3,9:28.0,Personal foul by C. Zeller (drawn by J. Allen),,62,48
248,3,9:22.0,J. Allen makes 2-pt dunk from 1 ft (assist by J. Harris),,64,48
249,3,9:09.0,,D. Graham misses 3-pt jump shot from 29 ft,64,48
250,3,9:08.0,Defensive rebound by Team,,64,48
251,3,8:42.0,J. Harris misses 3-pt jump shot from 24 ft,,64,48
252,3,8:38.0,,Defensive rebound by T. Rozier,64,48
253,3,8:33.0,,C. Zeller makes 2-pt dunk from 1 ft (assist by M. Bridges),64,50
254,3,8:17.0,C. LeVert misses 3-pt jump shot from 24 ft,,64,50
255,3,8:13.0,,Defensive rebound by M. Bridges,64,50
256,3,8:10.0,,C. Zeller makes 2-pt dunk from 2 ft (assist by P. Washington),64,52
257,3,7:53.0,Turnover by T. Prince (bad pass; steal by P. Washington),,64,52
258,3,7:53.0,,Personal foul by J. Allen (drawn by T. Rozier),64,52
259,3,7:53.0,,C. Martin enters the game for M. Bridges,64,52
260,3,7:34.0,,D. Graham misses 2-pt jump shot from 19 ft,64,52
261,3,7:32.0,Defensive rebound by J. Allen,,64,52
262,3,7:18.0,T. Prince misses 3-pt jump shot from 27 ft,,64,52
263,3,7:14.0,,Defensive rebound by C. Zeller,64,52
264,3,7:08.0,,C. Zeller misses 2-pt layup from 3 ft,64,52
265,3,7:08.0,Defensive rebound by S. Dinwiddie,,64,52
266,3,6:55.0,J. Harris misses 2-pt hook shot from 7 ft,,64,52
267,3,6:55.0,,Defensive rebound by C. Zeller,64,52
268,3,6:42.0,,Personal foul by T. Prince (drawn by C. Zeller),64,52
269,3,6:42.0,,Charlotte full timeout,64,52
270,3,6:42.0,G. Temple enters the game for C. LeVert,,64,52
271,3,6:42.0,,M. Monk enters the game for D. Graham,64,52
272,3,6:37.0,,C. Martin misses 3-pt jump shot from 27 ft,64,52
273,3,6:32.0,Defensive rebound by J. Allen,,64,52
274,3,6:19.0,Turnover by J. Allen (traveling),,64,52
275,3,6:06.0,,M. Monk misses 2-pt jump shot from 7 ft,64,52
276,3,6:06.0,,Offensive rebound by Team,64,52
277,3,5:52.0,,Turnover by Team (shot clock),64,52
278,3,5:39.0,G. Temple makes 3-pt jump shot from 23 ft (assist by J. Harris),,67,52
279,3,5:22.0,,P. Washington misses 2-pt jump shot from 5 ft,67,52
280,3,5:18.0,,Offensive rebound by C. Zeller,67,52
281,3,5:13.0,,C. Zeller makes 2-pt dunk from 2 ft (assist by C. Martin),67,54
282,3,4:52.0,J. Allen makes 2-pt dunk from 2 ft (assist by S. Dinwiddie),,69,54
283,3,4:47.0,,P. Washington makes 3-pt jump shot from 26 ft (assist by T. Rozier),69,57
284,3,4:33.0,J. Harris makes 3-pt jump shot from 25 ft (assist by S. Dinwiddie),,72,57
285,3,4:18.0,,C. Martin misses 2-pt layup from 7 ft,72,57
286,3,4:16.0,Defensive rebound by G. Temple,,72,57
287,3,4:08.0,J. Allen makes 2-pt layup from 1 ft (assist by J. Harris),,74,57
288,3,3:45.0,,M. Monk misses 2-pt jump shot from 6 ft,74,57
289,3,3:41.0,Defensive rebound by G. Temple,,74,57
290,3,3:40.0,Shooting foul by P. Washington (drawn by J. Allen),,74,57
291,3,3:40.0,J. Allen makes free throw 1 of 2,,75,57
292,3,3:40.0,W. Chandler enters the game for J. Harris,,75,57
293,3,3:40.0,T. Luwawu-Cabarrot enters the game for T. Prince,,75,57
294,3,3:40.0,,B. Biyombo enters the game for C. Martin,75,57
295,3,3:40.0,,M. Bridges enters the game for P. Washington,75,57
296,3,3:40.0,,J. McDaniels enters the game for C. Zeller,75,57
297,3,3:40.0,J. Allen misses free throw 2 of 2,,75,57
298,3,3:37.0,,Defensive rebound by B. Biyombo,75,57
299,3,3:24.0,,B. Biyombo makes 2-pt jump shot from 9 ft (assist by M. Monk),75,59
300,3,3:23.0,Brooklyn full timeout,,75,59
301,3,3:23.0,D. Jordan enters the game for J. Allen,,75,59
302,3,3:23.0,C. LeVert enters the game for S. Dinwiddie,,75,59
303,3,3:06.0,G. Temple makes 3-pt jump shot from 24 ft (assist by C. LeVert),,78,59
304,3,2:46.0,,T. Rozier misses 2-pt jump shot from 16 ft,78,59
305,3,2:44.0,,Offensive rebound by Team,78,59
306,3,2:41.0,,M. Monk misses 3-pt jump shot from 24 ft,78,59
307,3,2:38.0,Defensive rebound by W. Chandler,,78,59
308,3,2:29.0,C. LeVert makes 2-pt jump shot from 10 ft,,80,59
309,3,2:13.0,,Shooting foul by D. Jordan (drawn by M. Bridges),80,59
310,3,2:13.0,,M. Bridges makes free throw 1 of 2,80,60
311,3,2:13.0,,D. Graham enters the game for T. Rozier,80,60
312,3,2:13.0,,M. Bridges makes free throw 2 of 2,80,61
313,3,1:49.0,C. LeVert makes 3-pt jump shot from 26 ft,,83,61
314,3,1:26.0,,M. Monk misses 3-pt jump shot from 23 ft,83,61
315,3,1:25.0,,Offensive rebound by Team,83,61
316,3,1:25.0,Loose ball foul by G. Temple (drawn by B. Biyombo),,83,61
317,3,1:25.0,,B. Biyombo misses free throw 1 of 2,83,61
318,3,1:25.0,,Offensive rebound by Team,83,61
319,3,1:25.0,,B. Biyombo misses free throw 2 of 2,83,61
320,3,1:19.0,Defensive rebound by G. Temple,,83,61
321,3,1:10.0,C. LeVert misses 2-pt layup from 1 ft,,83,61
322,3,1:07.0,,Defensive rebound by J. McDaniels,83,61
323,3,1:02.0,,D. Graham makes 2-pt jump shot from 13 ft,83,63
324,3,0:43.0,C. LeVert makes 3-pt jump shot from 25 ft,,86,63
325,3,0:34.0,,Turnover by D. Graham (bad pass; steal by C. LeVert),86,63
326,3,0:31.0,C. LeVert misses 2-pt layup from 2 ft (block by D. Graham),,86,63
327,3,0:26.0,Offensive rebound by T. Luwawu-Cabarrot,,86,63
328,3,0:24.0,G. Temple misses 2-pt layup from 2 ft,,86,63
329,3,0:22.0,,Defensive rebound by D. Graham,86,63
330,3,0:07.0,,Turnover by D. Graham (lost ball; steal by C. LeVert),86,63
331,3,0:04.0,Shooting foul by M. Monk (drawn by T. Luwawu-Cabarrot),,86,63
332,3,0:04.0,T. Luwawu-Cabarrot makes free throw 1 of 2,,87,63
333,3,0:04.0,T. Luwawu-Cabarrot makes free throw 2 of 2,,88,63
334,3,0:00.0,,M. Monk misses 3-pt jump shot from 23 ft,88,63
335,3,0:00.0,,Offensive rebound by Team,88,63
336,4,11:49.0,Personal foul by M. Bridges (drawn by G. Temple),,88,63
337,4,11:35.0,C. LeVert makes 2-pt layup from 2 ft (assist by D. Jordan),,90,63
338,4,11:25.0,,Personal foul by C. LeVert (drawn by P. Washington),90,63
339,4,11:19.0,,P. Washington makes 3-pt jump shot from 26 ft (assist by D. Graham),90,66
340,4,10:55.0,C. LeVert misses 2-pt jump shot from 11 ft,,90,66
341,4,10:52.0,,Defensive rebound by M. Monk,90,66
342,4,10:47.0,,P. Washington makes 3-pt jump shot from 29 ft (assist by M. Monk),90,69
343,4,10:31.0,Turnover by T. Luwawu-Cabarrot (lost ball; steal by D. Graham),,90,69
344,4,10:26.0,,M. Bridges misses 2-pt layup from 2 ft,90,69
345,4,10:26.0,,Offensive rebound by J. McDaniels,90,69
346,4,10:26.0,,J. McDaniels makes 2-pt layup from 2 ft,90,71
347,4,10:26.0,,Shooting foul by W. Chandler (drawn by J. McDaniels),90,71
348,4,10:26.0,Brooklyn full timeout,,90,71
349,4,10:26.0,,J. McDaniels misses free throw 1 of 1,90,71
350,4,10:21.0,Defensive rebound by G. Temple,,90,71
351,4,10:05.0,G. Temple misses 3-pt jump shot from 25 ft,,90,71
352,4,10:05.0,,Defensive rebound by Team,90,71
353,4,10:05.0,Loose ball foul by D. Jordan (drawn by M. Bridges),,90,71
354,4,9:48.0,,J. McDaniels makes 2-pt hook shot from 8 ft,90,73
355,4,9:35.0,Personal foul by P. Washington (drawn by C. LeVert),,90,73
356,4,9:23.0,T. Luwawu-Cabarrot misses 2-pt layup from 1 ft,,90,73
357,4,9:17.0,Offensive rebound by D. Jordan,,90,73
358,4,9:17.0,D. Jordan makes 2-pt dunk at rim,,92,73
359,4,9:03.0,,D. Graham misses 2-pt jump shot from 18 ft,92,73
360,4,9:00.0,Defensive rebound by W. Chandler,,92,73
361,4,8:43.0,G. Temple makes 2-pt jump shot from 8 ft,,94,73
362,4,8:35.0,,M. Bridges misses 3-pt jump shot from 26 ft,94,73
363,4,8:35.0,Defensive rebound by W. Chandler,,94,73
364,4,8:17.0,C. LeVert misses 3-pt jump shot from 25 ft,,94,73
365,4,8:13.0,Offensive rebound by T. Luwawu-Cabarrot,,94,73
366,4,8:13.0,T. Luwawu-Cabarrot makes 2-pt layup from 3 ft,,96,73
367,4,8:13.0,,Violation by Team (def goaltending),96,73
368,4,8:01.0,,M. Monk makes 3-pt jump shot from 27 ft (assist by M. Bridges),96,76
369,4,7:38.0,T. Luwawu-Cabarrot misses 2-pt layup from 2 ft,,96,76
370,4,7:38.0,Offensive rebound by D. Jordan,,96,76
371,4,7:38.0,Shooting foul by J. McDaniels (drawn by D. Jordan),,96,76
372,4,7:38.0,D. Jordan makes free throw 1 of 2,,97,76
373,4,7:38.0,S. Dinwiddie enters the game for C. LeVert,,97,76
374,4,7:38.0,,C. Martin enters the game for D. Graham,97,76
375,4,7:38.0,,T. Rozier enters the game for M. Monk,97,76
376,4,7:38.0,D. Jordan makes free throw 2 of 2,,98,76
377,4,7:26.0,,P. Washington makes 2-pt dunk from 1 ft (assist by M. Bridges),98,78
378,4,7:09.0,T. Luwawu-Cabarrot misses 3-pt jump shot from 25 ft,,98,78
379,4,7:09.0,,Defensive rebound by J. McDaniels,98,78
