,QUARTER,TIME_REMAINING,CLEVELAND_ACTION,PHILADELPHIA_ACTION,CLEVELAND_SCORE,PHILADELPHIA_SCORE
40,1,6:31.0,,Defensive rebound by T. Harris,13,8
41,1,6:23.0,,T. Harris misses 3-pt jump shot from 25 ft,13,8
42,1,6:21.0,Defensive rebound by C. Osman,,13,8
43,1,6:16.0,Turnover by C. Osman (bad pass; steal by B. Simmons),,13,8
44,1,6:11.0,,J. Richardson makes 2-pt jump shot from 4 ft (assist by B. Simmons),13,10
45,1,5:58.0,,Violation by Team (kicked ball),13,10
46,1,5:58.0,,Philadelphia full timeout,13,10
47,1,5:58.0,L. Nance enters the game for T. Thompson,,13,10
48,1,5:58.0,,J. Ennis enters the game for J. Embiid,13,10
49,1,5:58.0,,K. O'Quinn enters the game for J. Richardson,13,10
50,1,5:50.0,Personal foul by B. Simmons (drawn by C. Sexton),,13,10
51,1,5:46.0,D. Garland misses 3-pt jump shot from 25 ft,,13,10
52,1,5:43.0,,Defensive rebound by K. O'Quinn,13,10
53,1,5:39.0,,F. Korkmaz misses 3-pt jump shot from 23 ft,13,10
54,1,5:35.0,Defensive rebound by K. Love,,13,10
55,1,5:28.0,L. Nance makes 2-pt layup from 2 ft (assist by D. Garland),,15,10
56,1,5:12.0,,T. Harris misses 3-pt jump shot from 25 ft,15,10
57,1,5:10.0,Defensive rebound by C. Sexton,,15,10
58,1,5:02.0,C. Sexton makes 2-pt dunk from 1 ft,,17,10
59,1,4:43.0,,J. Ennis makes 2-pt jump shot from 1 ft,17,12
60,1,4:29.0,C. Sexton misses 3-pt jump shot from 27 ft,,17,12
61,1,4:29.0,,Defensive rebound by K. O'Quinn,17,12
62,1,4:15.0,,T. Harris misses 3-pt jump shot from 26 ft,17,12
63,1,4:12.0,,Offensive rebound by F. Korkmaz,17,12
64,1,4:03.0,,Shooting foul by D. Garland (drawn by J. Ennis),17,12
65,1,4:03.0,,J. Ennis makes free throw 1 of 3,17,13
66,1,4:03.0,,J. Ennis makes free throw 2 of 3,17,14
67,1,4:03.0,J. Clarkson enters the game for D. Garland,,17,14
68,1,4:03.0,,M. Scott enters the game for T. Harris,17,14
69,1,4:03.0,,J. Ennis makes free throw 3 of 3,17,15
70,1,3:44.0,Turnover by C. Sexton (bad pass; steal by K. O'Quinn),,17,15
71,1,3:39.0,,B. Simmons makes 2-pt dunk from 1 ft (assist by F. Korkmaz),17,17
72,1,3:27.0,Turnover by C. Sexton (bad pass),,17,17
73,1,3:27.0,K. Porter enters the game for C. Osman,,17,17
74,1,3:27.0,,J. Embiid enters the game for K. O'Quinn,17,17
75,1,3:27.0,Cleveland full timeout,,17,17
76,1,3:27.0,T. Thompson enters the game for K. Love,,17,17
77,1,3:27.0,,R. Neto enters the game for J. Ennis,17,17
78,1,3:27.0,,J. Richardson enters the game for F. Korkmaz,17,17
79,1,3:27.0,,M. Thybulle enters the game for B. Simmons,17,17
80,1,3:12.0,,J. Richardson makes 2-pt layup from 2 ft (assist by J. Embiid),17,19
81,1,2:54.0,J. Clarkson misses 2-pt jump shot from 14 ft (block by M. Thybulle),,17,19
82,1,2:52.0,,Defensive rebound by Team,17,19
83,1,2:52.0,M. Dellavedova enters the game for C. Sexton,,17,19
84,1,2:30.0,,J. Embiid misses 2-pt jump shot from 7 ft,17,19
85,1,2:29.0,Defensive rebound by L. Nance,,17,19
86,1,2:13.0,Turnover by J. Clarkson (bad pass; steal by M. Thybulle),,17,19
87,1,2:09.0,,Turnover by J. Richardson (bad pass; steal by L. Nance),17,19
88,1,2:01.0,L. Nance misses 3-pt jump shot from 26 ft,,17,19
89,1,1:56.0,,Defensive rebound by J. Embiid,17,19
90,1,1:49.0,,J. Embiid makes 3-pt jump shot from 26 ft,17,22
91,1,1:24.0,M. Dellavedova makes 2-pt jump shot from 10 ft,,19,22
92,1,1:09.0,,J. Richardson misses 3-pt jump shot from 26 ft,19,22
93,1,1:07.0,Defensive rebound by L. Nance,,19,22
94,1,0:50.0,Offensive foul by M. Dellavedova (drawn by R. Neto),,19,22
95,1,0:50.0,Turnover by M. Dellavedova (offensive foul),,19,22
96,1,0:34.0,,R. Neto misses 3-pt jump shot from 25 ft,19,22
97,1,0:31.0,,Offensive rebound by M. Scott,19,22
98,1,0:24.0,,Shooting foul by T. Thompson (drawn by J. Embiid),19,22
99,1,0:24.0,,J. Embiid makes free throw 1 of 2,19,23
100,1,0:24.0,K. Love enters the game for M. Dellavedova,,19,23
101,1,0:24.0,C. Sexton enters the game for T. Thompson,,19,23
102,1,0:24.0,,J. Embiid makes free throw 2 of 2,19,24
103,1,0:05.0,J. Clarkson makes 2-pt layup from 7 ft (assist by L. Nance),,21,24
104,1,0:00.0,,J. Embiid misses 3-pt jump shot from 26 ft,21,24
105,1,0:00.0,,Offensive rebound by Team,21,24
106,2,11:36.0,,J. Embiid misses 2-pt hook shot from 4 ft,21,24
107,2,11:36.0,,Offensive rebound by Team,21,24
108,2,11:19.0,,J. Embiid misses 2-pt jump shot from 8 ft,21,24
109,2,11:17.0,Defensive rebound by K. Porter,,21,24
110,2,11:04.0,K. Porter misses 2-pt jump shot from 16 ft,,21,24
111,2,11:01.0,,Defensive rebound by J. Embiid,21,24
112,2,10:38.0,,R. Neto makes 2-pt layup from 3 ft (assist by T. Harris),21,26
113,2,10:19.0,L. Nance misses 2-pt layup from 1 ft,,21,26
114,2,10:17.0,,Defensive rebound by J. Embiid,21,26
115,2,10:13.0,,M. Thybulle makes 3-pt jump shot from 24 ft (assist by J. Embiid),21,29
116,2,10:05.0,Cleveland full timeout,,21,29
117,2,10:05.0,C. Osman enters the game for K. Porter,,21,29
118,2,9:53.0,Offensive foul by T. Thompson (drawn by J. Embiid),,21,29
119,2,9:53.0,Turnover by T. Thompson (offensive foul),,21,29
120,2,9:37.0,,Personal foul by M. Dellavedova (drawn by J. Embiid),21,29
121,2,9:37.0,,F. Korkmaz enters the game for M. Thybulle,21,29
122,2,9:32.0,,J. Richardson misses 3-pt jump shot from 24 ft,21,29
123,2,9:28.0,Defensive rebound by L. Nance,,21,29
124,2,9:22.0,J. Clarkson makes 2-pt jump shot from 8 ft,,23,29
125,2,9:22.0,Shooting foul by J. Richardson (drawn by J. Clarkson),,23,29
126,2,9:22.0,J. Clarkson makes free throw 1 of 1,,24,29
127,2,9:07.0,,T. Harris makes 2-pt dunk from 1 ft,24,31
128,2,8:50.0,T. Thompson misses 2-pt jump shot from 6 ft,,24,31
129,2,8:47.0,,Defensive rebound by T. Harris,24,31
130,2,8:41.0,,T. Harris misses 2-pt jump shot from 6 ft,24,31
131,2,8:38.0,Defensive rebound by T. Thompson,,24,31
132,2,8:33.0,T. Thompson makes 2-pt dunk from 2 ft (assist by J. Clarkson),,26,31
133,2,8:07.0,,T. Harris misses 3-pt jump shot from 25 ft,26,31
134,2,8:06.0,,Offensive rebound by J. Embiid,26,31
135,2,8:06.0,,Shooting foul by L. Nance (drawn by J. Embiid),26,31
136,2,8:06.0,,J. Embiid makes free throw 1 of 2,26,32
137,2,8:06.0,D. Garland enters the game for M. Dellavedova,,26,32
138,2,8:06.0,,J. Ennis enters the game for R. Neto,26,32
139,2,8:06.0,,B. Simmons enters the game for J. Richardson,26,32
140,2,8:06.0,,J. Embiid makes free throw 2 of 2,26,33
141,2,7:56.0,J. Clarkson makes 2-pt jump shot from 4 ft,,28,33
142,2,7:41.0,,J. Ennis misses 3-pt jump shot from 26 ft,28,33
143,2,7:38.0,Defensive rebound by T. Thompson,,28,33
144,2,7:28.0,T. Thompson makes 3-pt jump shot from 24 ft,,31,33
145,2,7:11.0,,F. Korkmaz misses 2-pt jump shot from 10 ft,31,33
146,2,7:08.0,,Offensive rebound by B. Simmons,31,33
147,2,7:06.0,,B. Simmons makes 2-pt layup from 2 ft,31,35
148,2,6:51.0,J. Clarkson misses 2-pt jump shot from 6 ft,,31,35
149,2,6:51.0,Offensive rebound by T. Thompson,,31,35
150,2,6:48.0,T. Thompson makes 2-pt hook shot from 7 ft,,33,35
151,2,6:23.0,,J. Embiid makes 3-pt jump shot from 26 ft (assist by J. Ennis),33,38
152,2,6:12.0,D. Garland misses 2-pt jump shot from 8 ft,,33,38
153,2,6:09.0,,Defensive rebound by B. Simmons,33,38
154,2,6:04.0,,T. Harris makes 2-pt layup from 2 ft (assist by B. Simmons),33,40
155,2,5:49.0,D. Garland misses 3-pt jump shot from 26 ft,,33,40
156,2,5:46.0,,Defensive rebound by T. Harris,33,40
157,2,5:36.0,,B. Simmons makes 2-pt dunk from 1 ft (assist by T. Harris),33,42
158,2,5:26.0,Cleveland full timeout,,33,42
159,2,5:26.0,K. Love enters the game for L. Nance,,33,42
160,2,5:26.0,C. Sexton enters the game for T. Thompson,,33,42
161,2,5:26.0,,K. O'Quinn enters the game for J. Embiid,33,42
162,2,5:26.0,,M. Scott enters the game for T. Harris,33,42
163,2,5:14.0,Shooting foul by K. O'Quinn (drawn by C. Sexton),,33,42
164,2,5:14.0,C. Sexton makes free throw 1 of 2,,34,42
165,2,5:14.0,C. Sexton makes free throw 2 of 2,,35,42
166,2,5:05.0,,F. Korkmaz misses 3-pt jump shot from 26 ft,35,42
167,2,4:57.0,Defensive rebound by D. Garland,,35,42
168,2,4:52.0,K. Love misses 3-pt jump shot from 27 ft,,35,42
169,2,4:50.0,,Defensive rebound by F. Korkmaz,35,42
170,2,4:38.0,,F. Korkmaz makes 2-pt jump shot from 8 ft,35,44
171,2,4:25.0,K. Love makes 3-pt jump shot from 26 ft (assist by D. Garland),,38,44
172,2,4:24.0,,Philadelphia full timeout,38,44
173,2,4:08.0,,B. Simmons misses 2-pt layup from 4 ft,38,44
174,2,4:06.0,Defensive rebound by C. Sexton,,38,44
175,2,4:02.0,D. Garland makes 2-pt layup from 3 ft (assist by C. Sexton),,40,44
176,2,3:47.0,,F. Korkmaz misses 3-pt jump shot from 26 ft,40,44
177,2,3:44.0,,Offensive rebound by K. O'Quinn,40,44
178,2,3:39.0,,M. Scott makes 2-pt layup from 1 ft (assist by J. Ennis),40,46
179,2,3:39.0,,J. Embiid enters the game for J. Ennis,40,46
180,2,3:39.0,,J. Richardson enters the game for F. Korkmaz,40,46
181,2,3:39.0,,M. Thybulle enters the game for K. O'Quinn,40,46
182,2,3:14.0,C. Sexton misses 2-pt layup from 4 ft,,40,46
183,2,3:13.0,Offensive rebound by Team,,40,46
184,2,3:13.0,Shooting foul by M. Scott (drawn by K. Love),,40,46
185,2,3:13.0,K. Love makes free throw 1 of 2,,41,46
186,2,3:13.0,K. Love makes free throw 2 of 2,,42,46
187,2,3:02.0,,B. Simmons makes 2-pt dunk from 1 ft (assist by J. Embiid),42,48
188,2,2:52.0,Personal foul by J. Richardson (drawn by C. Sexton),,42,48
189,2,2:49.0,K. Love misses 3-pt jump shot from 26 ft,,42,48
190,2,2:46.0,,Defensive rebound by J. Embiid,42,48
191,2,2:30.0,,J. Richardson misses 3-pt jump shot from 27 ft,42,48
192,2,2:22.0,,Offensive rebound by M. Thybulle,42,48
193,2,2:21.0,,B. Simmons makes 2-pt layup from 4 ft (assist by M. Thybulle),42,50
194,2,2:02.0,Turnover by K. Love (lost ball; steal by M. Thybulle),,42,50
195,2,1:47.0,,J. Embiid misses 2-pt jump shot from 16 ft,42,50
196,2,1:44.0,Defensive rebound by J. Clarkson,,42,50
197,2,1:37.0,J. Clarkson misses 2-pt layup from 4 ft (block by J. Embiid),,42,50
198,2,1:37.0,,Defensive rebound by J. Embiid,42,50
199,2,1:37.0,,Personal foul by C. Sexton (drawn by J. Embiid),42,50
200,2,1:37.0,L. Nance enters the game for J. Clarkson,,42,50
201,2,1:26.0,,Turnover by J. Embiid (lost ball; steal by D. Garland),42,50
202,2,1:19.0,C. Sexton misses 2-pt layup from 3 ft,,42,50
203,2,1:19.0,Offensive rebound by Team,,42,50
204,2,1:08.0,D. Garland makes 2-pt layup from 1 ft,,44,50
205,2,0:47.0,,J. Embiid misses 2-pt jump shot from 10 ft,44,50
206,2,0:45.0,Defensive rebound by K. Love,,44,50
207,2,0:44.0,Personal foul by M. Scott (drawn by K. Love),,44,50
208,2,0:44.0,K. Love makes free throw 1 of 2,,45,50
209,2,0:44.0,K. Love makes free throw 2 of 2,,46,50
210,2,0:36.0,,J. Richardson makes 2-pt dunk from 1 ft,46,52
211,2,0:24.0,C. Sexton misses 2-pt jump shot from 9 ft,,46,52
212,2,0:24.0,Offensive rebound by C. Sexton,,46,52
213,2,0:24.0,C. Sexton makes 2-pt layup from 1 ft,,48,52
214,2,0:00.0,,J. Embiid makes 2-pt layup from 4 ft (assist by J. Richardson),48,54
215,2,0:00.0,,Shooting foul by D. Garland (drawn by J. Embiid),48,54
216,2,0:00.0,,J. Embiid misses free throw 1 of 1,48,54
217,2,0:00.0,Defensive rebound by L. Nance,,48,54
218,3,11:48.0,,B. Simmons misses 2-pt hook shot from 5 ft,48,54
219,3,11:46.0,Defensive rebound by T. Thompson,,48,54
220,3,11:25.0,K. Love misses 2-pt jump shot from 16 ft,,48,54
221,3,11:22.0,,Defensive rebound by J. Embiid,48,54
222,3,11:19.0,,B. Simmons makes 2-pt layup at rim,48,56
223,3,11:19.0,,Shooting foul by C. Osman (drawn by B. Simmons),48,56
224,3,11:19.0,,B. Simmons makes free throw 1 of 1,48,57
225,3,11:05.0,Personal foul by F. Korkmaz (drawn by C. Osman),,48,57
226,3,10:59.0,C. Sexton makes 2-pt jump shot from 13 ft (assist by K. Love),,50,57
227,3,10:42.0,,J. Richardson misses 2-pt layup from 1 ft,50,57
228,3,10:38.0,Defensive rebound by K. Love,,50,57
229,3,10:34.0,Shooting foul by B. Simmons (drawn by T. Thompson),,50,57
230,3,10:34.0,T. Thompson misses free throw 1 of 2,,50,57
231,3,10:34.0,Offensive rebound by Team,,50,57
232,3,10:34.0,T. Thompson makes free throw 2 of 2,,51,57
233,3,10:20.0,,J. Richardson misses 2-pt jump shot from 12 ft,51,57
234,3,10:18.0,Defensive rebound by K. Love,,51,57
235,3,10:12.0,C. Sexton misses 3-pt jump shot from 28 ft,,51,57
236,3,10:09.0,,Defensive rebound by J. Embiid,51,57
237,3,10:01.0,,T. Harris misses 3-pt jump shot from 27 ft,51,57
238,3,9:59.0,Defensive rebound by T. Thompson,,51,57
239,3,9:45.0,K. Love misses 2-pt hook shot from 4 ft,,51,57
240,3,9:43.0,,Defensive rebound by J. Embiid,51,57
241,3,9:29.0,,Turnover by J. Richardson (bad pass; steal by C. Osman),51,57
242,3,9:25.0,C. Osman misses 2-pt layup from 2 ft,,51,57
243,3,9:23.0,,Defensive rebound by J. Richardson,51,57
244,3,9:18.0,,J. Embiid makes 3-pt jump shot from 25 ft (assist by J. Richardson),51,60
245,3,8:48.0,K. Love misses 2-pt jump shot from 17 ft,,51,60
246,3,8:45.0,,Defensive rebound by F. Korkmaz,51,60
247,3,8:32.0,,Turnover by B. Simmons (bad pass; steal by C. Sexton),51,60
248,3,8:29.0,C. Sexton makes 2-pt layup from 2 ft,,53,60
249,3,8:29.0,,Violation by Team (def goaltending),53,60
250,3,8:08.0,,J. Embiid makes 2-pt jump shot from 12 ft,53,62
251,3,7:47.0,C. Osman makes 2-pt jump shot from 12 ft,,55,62
252,3,7:30.0,,J. Embiid makes 2-pt layup from 2 ft,55,64
253,3,7:23.0,C. Sexton makes 2-pt jump shot from 11 ft,,57,64
254,3,7:09.0,,T. Harris misses 3-pt jump shot from 26 ft,57,64
255,3,7:05.0,Defensive rebound by C. Sexton,,57,64
256,3,7:03.0,K. Love makes 2-pt dunk from 1 ft (assist by C. Sexton),,59,64
257,3,7:03.0,,Philadelphia full timeout,59,64
258,3,7:03.0,,J. Ennis enters the game for J. Embiid,59,64
259,3,7:03.0,,K. O'Quinn enters the game for J. Richardson,59,64
260,3,6:50.0,,Offensive foul by T. Harris (drawn by K. Love),59,64
261,3,6:50.0,,Turnover by T. Harris (offensive foul),59,64
262,3,6:50.0,L. Nance enters the game for T. Thompson,,59,64
263,3,6:32.0,C. Osman misses 3-pt jump shot from 25 ft,,59,64
264,3,6:29.0,,Defensive rebound by B. Simmons,59,64
265,3,6:23.0,,T. Harris misses 3-pt jump shot from 26 ft,59,64
266,3,6:19.0,Defensive rebound by L. Nance,,59,64
267,3,6:18.0,Personal foul by T. Harris (drawn by K. Love),,59,64
268,3,6:05.0,D. Garland misses 2-pt jump shot from 11 ft (block by B. Simmons),,59,64
269,3,6:02.0,,Defensive rebound by K. O'Quinn,59,64
270,3,5:59.0,,F. Korkmaz makes 3-pt jump shot from 24 ft (assist by T. Harris),59,67
271,3,5:44.0,K. Love makes 3-pt jump shot from 25 ft (assist by C. Sexton),,62,67
272,3,5:29.0,,F. Korkmaz makes 2-pt jump shot from 4 ft (assist by B. Simmons),62,69
273,3,5:16.0,C. Sexton makes 2-pt layup from 2 ft,,64,69
274,3,4:58.0,,F. Korkmaz makes 3-pt jump shot from 27 ft (assist by K. O'Quinn),64,72
275,3,4:43.0,C. Sexton misses 3-pt jump shot from 27 ft,,64,72
276,3,4:40.0,,Defensive rebound by B. Simmons,64,72
277,3,4:32.0,,Turnover by F. Korkmaz (bad pass; steal by L. Nance),64,72
278,3,4:31.0,Personal take foul by J. Ennis (drawn by D. Garland),,64,72
279,3,4:31.0,J. Clarkson enters the game for D. Garland,,64,72
280,3,4:31.0,,M. Scott enters the game for T. Harris,64,72
281,3,4:21.0,K. Love makes 2-pt layup from 2 ft (assist by C. Osman),,66,72
282,3,4:03.0,,J. Ennis misses 2-pt jump shot from 6 ft,66,72
283,3,4:02.0,Defensive rebound by L. Nance,,66,72
284,3,3:58.0,Personal foul by K. O'Quinn (drawn by K. Love),,66,72
285,3,3:58.0,K. Porter enters the game for C. Osman,,66,72
286,3,3:58.0,,J. Richardson enters the game for F. Korkmaz,66,72
287,3,3:58.0,K. Love makes free throw 1 of 2,,67,72
288,3,3:58.0,K. Love makes free throw 2 of 2,,68,72
289,3,3:43.0,,Turnover by K. O'Quinn (traveling),68,72
290,3,3:43.0,,M. Thybulle enters the game for J. Ennis,68,72
291,3,3:33.0,J. Clarkson misses 2-pt jump shot from 11 ft (block by M. Thybulle),,68,72
292,3,3:29.0,Offensive rebound by J. Clarkson,,68,72
293,3,3:26.0,J. Clarkson misses 3-pt jump shot from 23 ft,,68,72
294,3,3:24.0,Offensive rebound by K. Love,,68,72
295,3,3:22.0,K. Love misses 2-pt hook shot from 5 ft (block by K. O'Quinn),,68,72
296,3,3:22.0,,Defensive rebound by M. Scott,68,72
297,3,3:10.0,,J. Richardson makes 2-pt layup from 6 ft (assist by B. Simmons),68,74
298,3,2:57.0,K. Love misses 3-pt jump shot from 26 ft,,68,74
299,3,2:52.0,Offensive rebound by L. Nance,,68,74
300,3,2:45.0,C. Sexton misses 2-pt layup from 2 ft,,68,74
301,3,2:45.0,Offensive rebound by L. Nance,,68,74
302,3,2:40.0,L. Nance makes 2-pt dunk at rim,,70,74
303,3,2:34.0,,M. Scott makes 3-pt jump shot from 26 ft (assist by J. Richardson),70,77
304,3,2:12.0,Def 3 sec tech foul by Team,,70,77
305,3,2:12.0,Cleveland full timeout,,70,77
306,3,2:12.0,M. Dellavedova enters the game for C. Sexton,,70,77
307,3,2:12.0,,J. Embiid enters the game for K. O'Quinn,70,77
308,3,2:12.0,,R. Neto enters the game for B. Simmons,70,77
309,3,2:12.0,K. Love misses technical free throw,,70,77
310,3,2:12.0,Offensive rebound by Team,,70,77
311,3,2:07.0,Personal foul by M. Thybulle (drawn by J. Clarkson),,70,77
312,3,2:07.0,J. Clarkson makes free throw 1 of 2,,71,77
313,3,2:07.0,T. Thompson enters the game for K. Love,,71,77
314,3,2:07.0,J. Clarkson misses free throw 2 of 2,,71,77
315,3,2:05.0,,Defensive rebound by M. Scott,71,77
316,3,1:46.0,,J. Embiid misses 2-pt jump shot from 16 ft,71,77
317,3,1:43.0,Defensive rebound by J. Clarkson,,71,77
318,3,1:37.0,T. Thompson makes 2-pt dunk from 1 ft (assist by J. Clarkson),,73,77
319,3,1:36.0,,Turnover by J. Embiid (bad pass),73,77
320,3,1:31.0,M. Dellavedova makes 2-pt jump shot from 13 ft,,75,77
321,3,1:16.0,,J. Richardson misses 3-pt jump shot from 28 ft,75,77
322,3,1:16.0,Defensive rebound by L. Nance,,75,77
323,3,0:55.0,J. Clarkson misses 2-pt layup from 9 ft (block by M. Thybulle),,75,77
324,3,0:53.0,,Defensive rebound by M. Thybulle,75,77
325,3,0:51.0,,Shooting foul by M. Dellavedova (drawn by J. Richardson),75,77
326,3,0:51.0,,J. Richardson makes free throw 1 of 2,75,78
327,3,0:51.0,,J. Richardson makes free throw 2 of 2,75,79
328,3,0:39.0,J. Clarkson makes 2-pt layup from 1 ft,,77,79
329,3,0:29.0,,J. Richardson misses 2-pt jump shot from 12 ft,77,79
330,3,0:27.0,Defensive rebound by T. Thompson,,77,79
331,3,0:15.0,Personal foul by M. Thybulle (drawn by J. Clarkson),,77,79
332,3,0:15.0,J. Clarkson makes free throw 1 of 2,,78,79
333,3,0:15.0,,F. Korkmaz enters the game for M. Thybulle,78,79
334,3,0:15.0,J. Clarkson misses free throw 2 of 2,,78,79
335,3,0:13.0,,Defensive rebound by J. Embiid,78,79
336,3,0:03.0,,J. Richardson makes 3-pt jump shot from 28 ft,78,82
337,3,0:00.0,Turnover by L. Nance (bad pass; steal by J. Richardson),,78,82
338,4,11:42.0,J. Clarkson makes 2-pt layup from 3 ft,,80,82
339,4,11:27.0,,T. Harris misses 3-pt jump shot from 25 ft,80,82
340,4,11:24.0,Defensive rebound by L. Nance,,80,82
341,4,11:15.0,K. Porter makes 2-pt jump shot from 20 ft,,82,82
342,4,10:56.0,,J. Embiid misses 2-pt jump shot from 15 ft,82,82
343,4,10:53.0,Defensive rebound by K. Porter,,82,82
344,4,10:33.0,J. Clarkson makes 2-pt layup from 5 ft (assist by K. Porter),,84,82
345,4,10:07.0,,R. Neto misses 3-pt jump shot from 27 ft,84,82
346,4,10:03.0,Defensive rebound by J. Clarkson,,84,82
347,4,9:57.0,J. Clarkson makes 3-pt jump shot from 28 ft (assist by M. Dellavedova),,87,82
348,4,9:56.0,,Philadelphia full timeout,87,82
349,4,9:56.0,,M. Scott enters the game for T. Harris,87,82
350,4,9:43.0,,J. Embiid makes 2-pt layup from 17 ft (assist by J. Richardson),87,84
351,4,9:18.0,J. Clarkson misses 3-pt jump shot from 24 ft,,87,84
352,4,9:13.0,,Defensive rebound by M. Scott,87,84
353,4,8:59.0,,M. Scott makes 2-pt jump shot from 4 ft,87,86
354,4,8:47.0,T. Thompson misses 2-pt jump shot from 19 ft,,87,86
355,4,8:46.0,Offensive rebound by Team,,87,86
356,4,8:46.0,Turnover by T. Thompson (traveling),,87,86
357,4,8:36.0,,Turnover by J. Richardson (lost ball; steal by T. Thompson),87,86
358,4,8:32.0,Flagrant foul type 1 by J. Embiid (drawn by K. Porter),,87,86
359,4,8:32.0,Instant Replay (Request: Ruling Stands),,87,86
360,4,8:32.0,K. Porter makes flagrant free throw 1 of 2,,88,86
361,4,8:32.0,K. Porter makes flagrant free throw 2 of 2,,89,86
362,4,8:32.0,C. Sexton enters the game for M. Dellavedova,,89,86
363,4,8:32.0,,T. Harris enters the game for J. Embiid,89,86
364,4,8:32.0,,F. Korkmaz enters the game for R. Neto,89,86
365,4,8:32.0,,B. Simmons enters the game for J. Richardson,89,86
366,4,8:23.0,J. Clarkson makes 2-pt layup from 1 ft,,91,86
367,4,8:14.0,,J. Ennis misses 3-pt jump shot from 25 ft,91,86
368,4,8:09.0,,Offensive rebound by T. Harris,91,86
369,4,8:05.0,,Personal foul by K. Porter (drawn by B. Simmons),91,86
370,4,7:57.0,,T. Harris misses 2-pt jump shot from 12 ft,91,86
371,4,7:57.0,Defensive rebound by Team,,91,86
372,4,7:57.0,,Loose ball foul by J. Ennis (drawn by C. Sexton),91,86
373,4,7:40.0,J. Clarkson misses 3-pt jump shot from 26 ft,,91,86
374,4,7:37.0,,Defensive rebound by M. Scott,91,86
375,4,7:31.0,,M. Scott misses 3-pt jump shot from 27 ft,91,86
376,4,7:27.0,Defensive rebound by T. Thompson,,91,86
377,4,7:22.0,Offensive foul by T. Thompson (drawn by F. Korkmaz),,91,86
378,4,7:22.0,Turnover by T. Thompson (offensive foul),,91,86
379,4,7:22.0,K. Love enters the game for T. Thompson,,91,86
380,4,7:08.0,,M. Scott misses 3-pt jump shot from 25 ft,91,86
381,4,7:02.0,,Offensive rebound by J. Ennis,91,86
382,4,7:02.0,,J. Ennis misses 2-pt layup from 1 ft,91,86
383,4,7:02.0,Defensive rebound by C. Sexton,,91,86
384,4,7:00.0,Turnover by C. Sexton (lost ball; steal by J. Ennis),,91,86
