,QUARTER,TIME_REMAINING,NEW ORLEANS_ACTION,UTAH_ACTION,NEW ORLEANS_SCORE,UTAH_SCORE
383,4,7:55.0,B. Ingram misses 3-pt jump shot from 24 ft,,96,107
384,4,7:55.0,Offensive rebound by Team,,96,107
385,4,7:55.0,Instant Replay (Challenge: Ruling Stands),,96,107
386,4,7:55.0,J. Holiday enters the game for B. Ingram,,96,107
387,4,7:55.0,K. Williams enters the game for F. Jackson,,96,107
388,4,7:55.0,,T. Bradley enters the game for J. Green,96,107
389,4,7:48.0,J. Holiday misses 3-pt jump shot from 26 ft,,96,107
390,4,7:45.0,,Defensive rebound by E. Mudiay,96,107
391,4,7:39.0,,Shooting foul by L. Ball (drawn by B. Bogdanović),96,107
392,4,7:39.0,,B. Bogdanović misses free throw 1 of 2,96,107
393,4,7:39.0,,Offensive rebound by Team,96,107
394,4,7:39.0,,B. Bogdanović makes free throw 2 of 2,96,108
395,4,7:25.0,J. Holiday makes 2-pt layup from 4 ft,,98,108
396,4,7:25.0,Shooting foul by R. O'Neale (drawn by J. Holiday),,98,108
397,4,7:25.0,J. Holiday makes free throw 1 of 1,,99,108
398,4,7:14.0,,Turnover by R. O'Neale (bad pass; steal by J. Holiday),99,108
399,4,7:06.0,J. Holiday misses 3-pt jump shot from 24 ft,,99,108
400,4,7:03.0,,Defensive rebound by E. Mudiay,99,108
401,4,6:56.0,,Turnover by E. Mudiay (traveling),99,108
402,4,6:42.0,J. Holiday makes 2-pt layup from 2 ft,,101,108
403,4,6:20.0,,T. Bradley makes 2-pt layup from 3 ft (assist by B. Bogdanović),101,110
404,4,6:07.0,J. Hayes misses 2-pt jump shot from 5 ft,,101,110
405,4,6:04.0,,Defensive rebound by E. Mudiay,101,110
406,4,6:04.0,B. Ingram enters the game for J. Hayes,,101,110
407,4,6:04.0,,D. Mitchell enters the game for J. Ingles,101,110
408,4,5:53.0,,Turnover by D. Mitchell (lost ball; steal by J. Holiday),101,110
409,4,5:48.0,E. Moore misses 3-pt jump shot from 23 ft,,101,110
410,4,5:44.0,,Defensive rebound by E. Mudiay,101,110
411,4,5:36.0,,E. Mudiay makes 2-pt layup from 2 ft,101,112
412,4,5:29.0,J. Holiday misses 2-pt layup from 3 ft,,101,112
413,4,5:28.0,,Defensive rebound by T. Bradley,101,112
414,4,5:28.0,J. Redick enters the game for E. Moore,,101,112
415,4,5:28.0,,J. Green enters the game for T. Bradley,101,112
416,4,5:22.0,,B. Bogdanović misses 3-pt jump shot from 23 ft,101,112
417,4,5:19.0,Defensive rebound by J. Redick,,101,112
418,4,5:14.0,New Orleans full timeout,,101,112
419,4,5:14.0,,M. Conley enters the game for E. Mudiay,101,112
420,4,5:08.0,Turnover by B. Ingram (traveling),,101,112
421,4,4:59.0,,Shooting foul by K. Williams (drawn by B. Bogdanović),101,112
422,4,4:59.0,,B. Bogdanović makes free throw 1 of 2,101,113
423,4,4:59.0,J. Hayes enters the game for L. Ball,,101,113
424,4,4:59.0,,B. Bogdanović misses free throw 2 of 2,101,113
425,4,4:57.0,Defensive rebound by K. Williams,,101,113
426,4,4:41.0,J. Holiday makes 2-pt layup from 3 ft,,103,113
427,4,4:27.0,,Turnover by B. Bogdanović (lost ball; steal by B. Ingram),103,113
428,4,4:27.0,Personal foul by B. Bogdanović (drawn by B. Ingram),,103,113
429,4,4:27.0,Instant Replay (Request: Stands),,103,113
430,4,4:16.0,B. Ingram makes 3-pt jump shot from 25 ft (assist by J. Redick),,106,113
431,4,3:56.0,,D. Mitchell makes 2-pt layup from 1 ft (assist by B. Bogdanović),106,115
432,4,3:43.0,K. Williams misses 3-pt jump shot from 23 ft,,106,115
433,4,3:41.0,Offensive rebound by B. Ingram,,106,115
434,4,3:39.0,B. Ingram makes 2-pt jump shot from 14 ft,,108,115
435,4,3:24.0,,Shooting foul by J. Hayes (drawn by J. Green),108,115
436,4,3:24.0,,J. Green makes free throw 1 of 2,108,116
437,4,3:24.0,E. Moore enters the game for J. Hayes,,108,116
438,4,3:24.0,,J. Green makes free throw 2 of 2,108,117
439,4,3:08.0,J. Holiday makes 2-pt layup from 1 ft (assist by B. Ingram),,110,117
440,4,2:51.0,,J. Green makes 2-pt layup from 2 ft (assist by M. Conley),110,119
441,4,2:31.0,E. Moore misses 2-pt layup from 3 ft,,110,119
442,4,2:28.0,,Defensive rebound by J. Green,110,119
443,4,2:15.0,,M. Conley makes 3-pt jump shot from 25 ft,110,122
444,4,2:13.0,New Orleans full timeout,,110,122
445,4,1:59.0,Shooting foul by R. O'Neale (drawn by J. Redick),,110,122
446,4,1:59.0,J. Redick misses free throw 1 of 3,,110,122
447,4,1:59.0,Offensive rebound by Team,,110,122
448,4,1:59.0,J. Redick makes free throw 2 of 3,,111,122
449,4,1:59.0,J. Redick makes free throw 3 of 3,,112,122
450,4,1:45.0,,B. Bogdanović misses 2-pt layup from 4 ft,112,122
451,4,1:44.0,,Offensive rebound by B. Bogdanović,112,122
452,4,1:44.0,,B. Bogdanović misses 2-pt layup from 5 ft (block by K. Williams),112,122
453,4,1:44.0,Defensive rebound by Team,,112,122
454,4,1:35.0,B. Ingram makes 2-pt jump shot from 15 ft,,114,122
455,4,1:18.0,,D. Mitchell misses 3-pt jump shot from 25 ft,114,122
456,4,1:15.0,Defensive rebound by K. Williams,,114,122
457,4,1:09.0,J. Holiday makes 3-pt jump shot from 25 ft,,117,122
458,4,0:49.0,,D. Mitchell makes 2-pt jump shot from 19 ft,117,124
459,4,0:37.0,B. Ingram makes 3-pt jump shot from 24 ft (assist by E. Moore),,120,124
460,4,0:20.0,,D. Mitchell misses 2-pt layup from 7 ft (block by J. Holiday),120,124
461,4,0:20.0,,Offensive rebound by Team,120,124
462,4,0:20.0,,Utah full timeout,120,124
463,4,0:18.0,,D. Mitchell misses 3-pt jump shot from 24 ft,120,124
464,4,0:15.0,,Offensive rebound by B. Bogdanović,120,124
465,4,0:15.0,,Personal foul by K. Williams (drawn by B. Bogdanović),120,124
466,4,0:15.0,,B. Bogdanović makes free throw 1 of 2,120,125
467,4,0:15.0,,B. Bogdanović makes free throw 2 of 2,120,126
468,4,0:09.0,J. Holiday misses 3-pt jump shot from 25 ft,,120,126
469,4,0:07.0,,Defensive rebound by J. Green,120,126
470,4,0:07.0,,Personal take foul by E. Moore (drawn by J. Green),120,126
471,4,0:07.0,,J. Green makes free throw 1 of 2,120,127
472,4,0:07.0,,J. Green makes free throw 2 of 2,120,128
473,4,0:07.0,New Orleans full timeout,,120,128
474,4,0:01.0,J. Redick misses 3-pt jump shot from 30 ft,,120,128
475,4,0:01.0,Offensive rebound by Team,,120,128
