,QUARTER,TIME_REMAINING,INDIANA_ACTION,CHICAGO_ACTION,INDIANA_SCORE,CHICAGO_SCORE
181,2,2:56.0,,Z. LaVine misses 2-pt jump shot from 14 ft,50,38
182,2,2:53.0,Defensive rebound by J. Lamb,,50,38
183,2,2:44.0,T. Warren misses 2-pt layup from 1 ft,,50,38
184,2,2:43.0,Offensive rebound by T. Warren,,50,38
185,2,2:42.0,T. Warren makes 2-pt layup from 1 ft,,52,38
186,2,2:42.0,Shooting foul by C. White (drawn by T. Warren),,52,38
187,2,2:42.0,,K. Dunn enters the game for C. White,52,38
188,2,2:42.0,T. Warren misses free throw 1 of 1,,52,38
189,2,2:40.0,,Defensive rebound by L. Markkanen,52,38
190,2,2:29.0,,Turnover by Z. LaVine (bad pass; steal by J. Sampson),52,38
191,2,2:20.0,Turnover by T. McConnell (bad pass; steal by D. Gafford),,52,38
192,2,2:16.0,,K. Dunn makes 2-pt layup from 1 ft (assist by T. Satoranský),52,40
193,2,2:03.0,Turnover by T. Warren (bad pass; steal by D. Gafford),,52,40
194,2,2:03.0,,Personal foul by T. Warren (drawn by Z. LaVine),52,40
195,2,1:52.0,,Personal foul by M. Turner (drawn by D. Gafford),52,40
196,2,1:52.0,,D. Gafford misses free throw 1 of 2,52,40
197,2,1:52.0,,Offensive rebound by Team,52,40
198,2,1:52.0,G. Bitadze enters the game for M. Turner,,52,40
199,2,1:52.0,,D. Gafford misses free throw 2 of 2,52,40
200,2,1:46.0,,Offensive rebound by Z. LaVine,52,40
201,2,1:35.0,,Turnover by Z. LaVine (bad pass; steal by G. Bitadze),52,40
202,2,1:19.0,T. Warren misses 2-pt jump shot from 14 ft,,52,40
203,2,1:17.0,,Defensive rebound by L. Markkanen,52,40
204,2,1:11.0,,Offensive foul by K. Dunn (drawn by T. McConnell),52,40
205,2,1:11.0,,Turnover by K. Dunn (offensive foul),52,40
206,2,1:11.0,,T. Young enters the game for L. Markkanen,52,40
207,2,1:00.0,J. Lamb makes 2-pt jump shot from 10 ft,,54,40
208,2,0:51.0,,Z. LaVine makes 2-pt layup from 2 ft,54,42
209,2,0:37.0,J. Lamb misses 3-pt jump shot from 25 ft,,54,42
210,2,0:33.0,,Defensive rebound by T. Young,54,42
211,2,0:24.0,,Z. LaVine makes 2-pt jump shot from 22 ft,54,44
212,2,0:04.0,Turnover by T. McConnell (bad pass; steal by Z. LaVine),,54,44
213,2,0:01.0,,Z. LaVine makes 2-pt dunk from 1 ft,54,46
214,3,11:42.0,M. Turner misses 2-pt jump shot from 22 ft,,54,46
215,3,11:40.0,,Defensive rebound by K. Dunn,54,46
216,3,11:25.0,,Z. LaVine makes 2-pt dunk at rim (assist by L. Markkanen),54,48
217,3,11:00.0,Turnover by Team (shot clock),,54,48
218,3,10:42.0,,T. Satoranský misses 3-pt jump shot from 24 ft,54,48
219,3,10:40.0,Defensive rebound by T. McConnell,,54,48
220,3,10:21.0,J. Lamb misses 2-pt jump shot from 10 ft,,54,48
221,3,10:17.0,Offensive rebound by M. Turner,,54,48
222,3,10:12.0,Shooting foul by D. Gafford (drawn by M. Turner),,54,48
223,3,10:12.0,M. Turner makes free throw 1 of 2,,55,48
224,3,10:12.0,M. Turner makes free throw 2 of 2,,56,48
225,3,9:59.0,,K. Dunn misses 3-pt jump shot from 24 ft,56,48
226,3,9:56.0,Defensive rebound by M. Turner,,56,48
227,3,9:47.0,J. Sampson makes 2-pt dunk from 1 ft (assist by M. Turner),,58,48
228,3,9:36.0,,Z. LaVine misses 3-pt jump shot from 25 ft,58,48
229,3,9:34.0,Defensive rebound by M. Turner,,58,48
230,3,9:19.0,J. Lamb misses 2-pt jump shot from 6 ft,,58,48
231,3,9:18.0,Offensive rebound by J. Sampson,,58,48
232,3,9:14.0,T. Warren makes 2-pt jump shot from 7 ft,,60,48
233,3,8:53.0,,Z. LaVine makes 3-pt jump shot from 24 ft (assist by L. Markkanen),60,51
234,3,8:40.0,M. Turner misses 3-pt jump shot from 25 ft,,60,51
235,3,8:37.0,,Defensive rebound by Z. LaVine,60,51
236,3,8:32.0,,Z. LaVine makes 3-pt jump shot from 27 ft,60,54
237,3,8:02.0,M. Turner makes 2-pt dunk at rim,,62,54
238,3,7:49.0,,Z. LaVine makes 3-pt jump shot from 26 ft,62,57
239,3,7:30.0,J. Sampson makes 2-pt dunk from 1 ft (assist by T. McConnell),,64,57
240,3,7:10.0,,Z. LaVine makes 3-pt jump shot from 26 ft (assist by L. Markkanen),64,60
241,3,6:59.0,Personal foul by Z. LaVine (drawn by T. Warren),,64,60
242,3,6:59.0,,Chicago full timeout,64,60
243,3,6:59.0,,L. Kornet enters the game for D. Gafford,64,60
244,3,6:42.0,J. Sampson makes 2-pt dunk at rim (assist by M. Turner),,66,60
245,3,6:16.0,,L. Markkanen misses 2-pt hook shot from 9 ft,66,60
246,3,6:14.0,Defensive rebound by J. Sampson,,66,60
247,3,6:04.0,T. Warren misses 2-pt jump shot from 10 ft,,66,60
248,3,6:02.0,Offensive rebound by M. Turner,,66,60
249,3,6:02.0,M. Turner makes 2-pt layup at rim,,68,60
250,3,5:43.0,,Turnover by Z. LaVine (lost ball; steal by T. Warren),68,60
251,3,5:41.0,T. Warren makes 2-pt dunk from 1 ft,,70,60
252,3,5:41.0,,Chicago full timeout,70,60
253,3,5:41.0,,C. White enters the game for K. Dunn,70,60
254,3,5:30.0,,L. Markkanen misses 2-pt jump shot from 6 ft,70,60
255,3,5:29.0,Defensive rebound by M. Turner,,70,60
256,3,5:20.0,Shooting foul by Z. LaVine (drawn by M. Turner),,70,60
257,3,5:20.0,M. Turner makes free throw 1 of 2,,71,60
258,3,5:20.0,M. Turner makes free throw 2 of 2,,72,60
259,3,5:08.0,,Z. LaVine misses 2-pt jump shot from 19 ft,72,60
260,3,5:06.0,Defensive rebound by J. Lamb,,72,60
261,3,4:56.0,T. McConnell makes 2-pt jump shot from 9 ft,,74,60
262,3,4:40.0,,L. Markkanen makes 3-pt jump shot from 28 ft (assist by T. Satoranský),74,63
263,3,4:21.0,T. Warren misses 3-pt jump shot from 27 ft,,74,63
264,3,4:21.0,,Defensive rebound by Team,74,63
265,3,4:21.0,,C. Hutchison enters the game for Z. LaVine,74,63
266,3,4:06.0,,Turnover by T. Satoranský (lost ball; steal by T. McConnell),74,63
267,3,4:06.0,Indiana full timeout,,74,63
268,3,4:06.0,A. Holiday enters the game for J. Lamb,,74,63
269,3,4:06.0,J. Holiday enters the game for J. Sampson,,74,63
270,3,4:06.0,,T. Young enters the game for L. Markkanen,74,63
271,3,3:50.0,Shooting foul by T. Young (drawn by T. McConnell),,74,63
272,3,3:50.0,T. McConnell misses free throw 1 of 2,,74,63
273,3,3:50.0,Offensive rebound by Team,,74,63
274,3,3:50.0,T. McConnell misses free throw 2 of 2,,74,63
275,3,3:48.0,,Defensive rebound by T. Young,74,63
276,3,3:37.0,,T. Satoranský misses 3-pt jump shot from 23 ft,74,63
277,3,3:34.0,Defensive rebound by M. Turner,,74,63
278,3,3:29.0,J. Holiday misses 3-pt jump shot from 23 ft,,74,63
279,3,3:26.0,,Defensive rebound by C. White,74,63
280,3,3:20.0,,C. White makes 3-pt jump shot from 26 ft,74,66
281,3,3:00.0,Turnover by T. Warren (lost ball; steal by T. Young),,74,66
282,3,3:00.0,D. McDermott enters the game for T. Warren,,74,66
283,3,2:53.0,,L. Kornet misses 3-pt jump shot from 25 ft,74,66
284,3,2:51.0,Defensive rebound by T. McConnell,,74,66
285,3,2:47.0,M. Turner misses 2-pt jump shot from 8 ft,,74,66
286,3,2:44.0,,Defensive rebound by C. White,74,66
287,3,2:39.0,,C. White makes 3-pt jump shot from 25 ft,74,69
288,3,2:19.0,M. Turner misses 2-pt jump shot from 15 ft,,74,69
289,3,2:16.0,,Defensive rebound by T. Satoranský,74,69
290,3,2:13.0,,C. White makes 3-pt jump shot from 26 ft,74,72
291,3,2:11.0,Indiana full timeout,,74,72
292,3,2:11.0,G. Bitadze enters the game for T. McConnell,,74,72
293,3,2:11.0,E. Sumner enters the game for M. Turner,,74,72
294,3,2:11.0,,K. Dunn enters the game for L. Kornet,74,72
295,3,2:11.0,,D. Gafford enters the game for T. Satoranský,74,72
296,3,1:49.0,G. Bitadze makes 2-pt dunk from 1 ft (assist by A. Holiday),,76,72
297,3,1:26.0,,C. White misses 3-pt jump shot from 26 ft,76,72
298,3,1:24.0,Defensive rebound by A. Holiday,,76,72
299,3,1:18.0,A. Holiday misses 3-pt jump shot from 26 ft,,76,72
300,3,1:15.0,,Defensive rebound by C. Hutchison,76,72
301,3,0:58.0,,Turnover by K. Dunn (bad pass; steal by D. McDermott),76,72
302,3,0:46.0,E. Sumner misses 3-pt jump shot from 25 ft,,76,72
303,3,0:43.0,,Defensive rebound by T. Young,76,72
304,3,0:36.0,,C. White misses 3-pt jump shot from 24 ft,76,72
305,3,0:32.0,Defensive rebound by E. Sumner,,76,72
306,3,0:13.0,D. McDermott makes 3-pt jump shot from 23 ft (assist by G. Bitadze),,79,72
307,3,0:01.0,,K. Dunn misses 2-pt layup from 3 ft,79,72
308,3,0:01.0,Defensive rebound by D. McDermott,,79,72
309,4,11:41.0,,C. White makes 2-pt jump shot from 6 ft,79,74
310,4,11:21.0,A. Holiday makes 2-pt jump shot from 21 ft,,81,74
311,4,11:02.0,,C. White misses 2-pt jump shot from 18 ft,81,74
312,4,11:00.0,Defensive rebound by D. McDermott,,81,74
313,4,10:47.0,G. Bitadze misses 2-pt jump shot from 16 ft,,81,74
314,4,10:44.0,,Defensive rebound by Z. LaVine,81,74
315,4,10:32.0,,C. White misses 3-pt jump shot from 23 ft,81,74
316,4,10:29.0,Defensive rebound by A. Holiday,,81,74
317,4,10:20.0,D. McDermott makes 2-pt layup from 2 ft (assist by E. Sumner),,83,74
318,4,10:02.0,,K. Dunn misses 3-pt jump shot from 25 ft,83,74
319,4,10:00.0,Defensive rebound by G. Bitadze,,83,74
320,4,9:48.0,,Loose ball foul by C. White (drawn by E. Sumner),83,74
321,4,9:48.0,,L. Markkanen enters the game for K. Dunn,83,74
322,4,9:48.0,,T. Satoranský enters the game for D. Gafford,83,74
323,4,9:33.0,J. Holiday misses 2-pt jump shot from 13 ft,,83,74
324,4,9:30.0,,Defensive rebound by C. White,83,74
325,4,9:24.0,,T. Satoranský makes 2-pt layup from 2 ft (assist by Z. LaVine),83,76
326,4,9:02.0,E. Sumner makes 3-pt jump shot from 24 ft (assist by A. Holiday),,86,76
327,4,8:44.0,,L. Markkanen misses 3-pt jump shot from 25 ft,86,76
328,4,8:41.0,,Offensive rebound by T. Young,86,76
329,4,8:40.0,,Z. LaVine misses 3-pt jump shot from 24 ft,86,76
330,4,8:38.0,,Offensive rebound by L. Markkanen,86,76
331,4,8:36.0,,T. Satoranský makes 3-pt jump shot from 25 ft (assist by L. Markkanen),86,79
332,4,8:17.0,J. Holiday makes 3-pt jump shot from 26 ft (assist by A. Holiday),,89,79
333,4,7:57.0,,Turnover by L. Markkanen (bad pass; steal by E. Sumner),89,79
334,4,7:53.0,A. Holiday makes 2-pt layup from 1 ft (assist by E. Sumner),,91,79
335,4,7:53.0,,Chicago full timeout,91,79
336,4,7:53.0,M. Turner enters the game for G. Bitadze,,91,79
337,4,7:38.0,,T. Young misses 2-pt layup from 1 ft,91,79
338,4,7:35.0,Defensive rebound by D. McDermott,,91,79
339,4,7:29.0,J. Holiday makes 3-pt jump shot from 22 ft (assist by D. McDermott),,94,79
340,4,7:10.0,,T. Satoranský makes 2-pt layup from 1 ft,94,81
341,4,6:54.0,E. Sumner makes 3-pt jump shot from 23 ft (assist by A. Holiday),,97,81
342,4,6:39.0,,T. Young misses 2-pt layup from 5 ft (block by D. McDermott),97,81
343,4,6:37.0,,Offensive rebound by T. Young,97,81
344,4,6:37.0,,T. Young makes 2-pt layup from 1 ft,97,83
345,4,6:14.0,M. Turner makes 2-pt jump shot from 7 ft (assist by J. Holiday),,99,83
346,4,6:02.0,,Shooting foul by J. Holiday (drawn by Z. LaVine),99,83
347,4,6:02.0,,Z. LaVine makes free throw 1 of 2,99,84
348,4,6:02.0,T. Warren enters the game for D. McDermott,,99,84
349,4,6:02.0,,Z. LaVine makes free throw 2 of 2,99,85
350,4,5:44.0,A. Holiday makes 2-pt layup from 1 ft,,101,85
351,4,5:29.0,,L. Markkanen makes 2-pt dunk from 1 ft (assist by T. Young),101,87
352,4,5:13.0,M. Turner misses 2-pt jump shot from 4 ft (block by T. Satoranský),,101,87
353,4,5:12.0,,Defensive rebound by T. Satoranský,101,87
354,4,5:00.0,,Z. LaVine makes 3-pt jump shot from 22 ft,101,90
355,4,4:35.0,E. Sumner makes 2-pt layup from 2 ft,,103,90
356,4,4:28.0,,Personal foul by J. Holiday (drawn by Z. LaVine),103,90
357,4,4:28.0,,K. Dunn enters the game for C. White,103,90
358,4,4:28.0,,D. Gafford enters the game for T. Young,103,90
359,4,4:22.0,,Z. LaVine makes 3-pt jump shot from 29 ft (assist by D. Gafford),103,93
360,4,4:02.0,Offensive foul by T. Warren (drawn by D. Gafford),,103,93
361,4,4:02.0,Turnover by T. Warren (offensive foul),,103,93
362,4,3:51.0,,Turnover by L. Markkanen (bad pass; steal by T. Warren),103,93
363,4,3:38.0,M. Turner misses 3-pt jump shot from 26 ft,,103,93
364,4,3:35.0,,Defensive rebound by Z. LaVine,103,93
365,4,3:31.0,,Z. LaVine makes 2-pt layup from 2 ft,103,95
366,4,3:31.0,,Shooting foul by M. Turner (drawn by Z. LaVine),103,95
367,4,3:31.0,,Z. LaVine makes free throw 1 of 1,103,96
368,4,3:31.0,Indiana full timeout,,103,96
369,4,3:31.0,D. McDermott enters the game for E. Sumner,,103,96
370,4,3:18.0,J. Holiday misses 3-pt jump shot from 25 ft,,103,96
371,4,3:15.0,,Defensive rebound by K. Dunn,103,96
372,4,3:10.0,,L. Markkanen makes 3-pt jump shot from 25 ft (assist by K. Dunn),103,99
373,4,2:43.0,J. Holiday makes 3-pt jump shot from 27 ft (assist by A. Holiday),,106,99
374,4,2:29.0,,T. Satoranský makes 2-pt layup from 1 ft,106,101
375,4,2:15.0,D. McDermott makes 3-pt jump shot from 23 ft (assist by J. Holiday),,109,101
376,4,2:05.0,,Z. LaVine makes 2-pt dunk at rim,109,103
377,4,1:44.0,J. Holiday misses 3-pt jump shot from 23 ft,,109,103
378,4,1:42.0,Offensive rebound by T. Warren,,109,103
379,4,1:42.0,T. Warren misses 2-pt layup from 1 ft,,109,103
380,4,1:42.0,Offensive rebound by T. Warren,,109,103
381,4,1:41.0,T. Warren makes 2-pt layup at rim,,111,103
382,4,1:22.0,,Z. LaVine misses 3-pt jump shot from 26 ft,111,103
383,4,1:19.0,Defensive rebound by J. Holiday,,111,103
