,QUARTER,TIME_REMAINING,PHILADELPHIA_ACTION,NEW YORK_ACTION,PHILADELPHIA_SCORE,NEW YORK_SCORE
416,4,1:28.0,J. Richardson misses 2-pt jump shot from 10 ft,,86,85
417,4,1:25.0,Offensive rebound by B. Simmons,,86,85
418,4,1:12.0,Turnover by T. Harris (bad pass; steal by R. Bullock),,86,85
419,4,0:58.0,,Turnover by J. Randle (traveling),86,85
420,4,0:44.0,J. Richardson misses 2-pt jump shot from 14 ft,,86,85
421,4,0:43.0,,Defensive rebound by J. Randle,86,85
422,4,0:43.0,,New York full timeout,86,85
423,4,0:31.0,,M. Morris makes 2-pt jump shot from 12 ft,86,87
424,4,0:30.0,Philadelphia full timeout,,86,87
425,4,0:30.0,F. Korkmaz enters the game for M. Thybulle,,86,87
426,4,0:28.0,T. Harris makes 3-pt jump shot from 25 ft (assist by B. Simmons),,89,87
427,4,0:27.0,,New York full timeout,89,87
428,4,0:27.0,M. Thybulle enters the game for F. Korkmaz,,89,87
429,4,0:07.0,,Turnover by J. Randle (out of bounds lost ball),89,87
430,4,0:07.0,,Instant Replay (Request: Ruling Stands),89,87
431,4,0:07.0,Philadelphia full timeout,,89,87
432,4,0:07.0,F. Korkmaz enters the game for M. Thybulle,,89,87
433,4,0:05.0,Personal take foul by R. Bullock (drawn by J. Richardson),,89,87
434,4,0:04.0,Personal take foul by E. Payton (drawn by F. Korkmaz),,89,87
435,4,0:04.0,F. Korkmaz misses free throw 1 of 2,,89,87
436,4,0:04.0,Offensive rebound by Team,,89,87
437,4,0:04.0,F. Korkmaz makes free throw 2 of 2,,90,87
438,4,0:02.0,,Personal take foul by F. Korkmaz (drawn by M. Morris),90,87
439,4,0:02.0,M. Thybulle enters the game for F. Korkmaz,,90,87
440,4,0:02.0,,B. Portis enters the game for M. Robinson,90,87
441,4,0:00.0,,M. Morris misses 3-pt jump shot from 36 ft,90,87
442,4,0:00.0,,Offensive rebound by Team,90,87
