,QUARTER,TIME_REMAINING,OKLAHOMA CITY_ACTION,DETROIT_ACTION,OKLAHOMA CITY_SCORE,DETROIT_SCORE
44,1,5:05.0,,Defensive rebound by J. Henson,19,20
45,1,4:54.0,,B. Knight misses 3-pt jump shot from 23 ft,19,20
46,1,4:51.0,Defensive rebound by S. Gilgeous-Alexander,,19,20
47,1,4:42.0,D. Gallinari makes 2-pt jump shot from 8 ft,,21,20
48,1,4:19.0,,Turnover by C. Wood (lost ball; steal by N. Noel),21,20
49,1,4:13.0,C. Paul makes 3-pt jump shot from 25 ft,,24,20
50,1,3:45.0,,S. Mykhailiuk misses 3-pt jump shot from 29 ft,24,20
51,1,3:44.0,Defensive rebound by Team,,24,20
52,1,3:44.0,Oklahoma City full timeout,,24,20
53,1,3:44.0,T. Ferguson enters the game for L. Dort,,24,20
54,1,3:44.0,A. Nader enters the game for D. Gallinari,,24,20
55,1,3:44.0,D. Schröder enters the game for C. Paul,,24,20
56,1,3:44.0,,S. Doumbouya enters the game for J. Henson,24,20
57,1,3:44.0,,L. Galloway enters the game for T. Snell,24,20
58,1,3:29.0,N. Noel makes 2-pt dunk from 2 ft (assist by D. Schröder),,26,20
59,1,3:24.0,,Personal foul by D. Schröder (drawn by B. Knight),26,20
60,1,3:06.0,,Turnover by S. Mykhailiuk (back court),26,20
61,1,3:02.0,A. Nader makes 3-pt jump shot from 27 ft (assist by D. Schröder),,29,20
62,1,2:39.0,,S. Doumbouya misses 2-pt layup from 4 ft (block by N. Noel),29,20
63,1,2:39.0,,Offensive rebound by Team,29,20
64,1,2:33.0,,C. Wood makes 2-pt dunk from 4 ft (assist by S. Mykhailiuk),29,22
65,1,2:33.0,,Violation by Team (delay of game),29,22
66,1,2:23.0,D. Schröder misses 2-pt jump shot from 19 ft,,29,22
67,1,2:22.0,,Defensive rebound by Team,29,22
68,1,2:22.0,S. Adams enters the game for S. Gilgeous-Alexander,,29,22
69,1,2:22.0,L. Dort enters the game for N. Noel,,29,22
70,1,2:02.0,,S. Doumbouya misses 3-pt jump shot from 24 ft,29,22
71,1,2:00.0,,Offensive rebound by C. Wood,29,22
72,1,1:57.0,,B. Knight makes 3-pt jump shot from 31 ft (assist by C. Wood),29,25
73,1,1:41.0,D. Schröder makes 2-pt jump shot from 11 ft,,31,25
74,1,1:34.0,,S. Mykhailiuk makes 2-pt layup from 3 ft (assist by B. Knight),31,27
75,1,1:18.0,D. Schröder makes 3-pt jump shot from 26 ft (assist by A. Nader),,34,27
76,1,0:58.0,,C. Wood makes 2-pt dunk from 2 ft,34,29
77,1,0:42.0,A. Nader misses 2-pt layup from 3 ft (block by C. Wood),,34,29
78,1,0:39.0,,Defensive rebound by C. Wood,34,29
79,1,0:35.0,,B. Knight makes 3-pt jump shot from 27 ft,34,32
80,1,0:29.0,Shooting foul by L. Galloway (drawn by D. Schröder),,34,32
81,1,0:29.0,D. Schröder makes free throw 1 of 2,,35,32
82,1,0:29.0,D. Schröder makes free throw 2 of 2,,36,32
83,1,0:08.0,,B. Knight misses 3-pt jump shot from 29 ft (block by D. Schröder),36,32
84,1,0:07.0,Defensive rebound by S. Adams,,36,32
85,1,0:02.0,S. Adams makes 2-pt jump shot from 18 ft (assist by D. Schröder),,38,32
86,1,0:00.0,,S. Mykhailiuk misses 3-pt jump shot from 56 ft,38,32
87,1,0:00.0,,Offensive rebound by Team,38,32
88,2,11:44.0,,L. Galloway misses 3-pt jump shot from 26 ft,38,32
89,2,11:42.0,Defensive rebound by A. Nader,,38,32
90,2,11:26.0,S. Adams misses 2-pt layup from 2 ft,,38,32
91,2,11:23.0,,Defensive rebound by L. Galloway,38,32
92,2,11:09.0,,Shooting foul by C. Paul (drawn by T. Maker),38,32
93,2,11:09.0,,T. Maker makes free throw 1 of 2,38,33
94,2,11:09.0,,T. Maker misses free throw 2 of 2,38,33
95,2,11:06.0,,Offensive rebound by L. Galloway,38,33
96,2,11:01.0,,L. Galloway misses 2-pt layup from 4 ft,38,33
97,2,10:58.0,Defensive rebound by S. Adams,,38,33
98,2,10:44.0,C. Paul makes 2-pt layup from 3 ft,,40,33
99,2,10:24.0,,J. McRae makes 3-pt jump shot from 24 ft,40,36
100,2,10:14.0,Personal foul by L. Galloway (drawn by D. Schröder),,40,36
101,2,10:06.0,D. Schröder makes 2-pt layup from 2 ft (assist by S. Adams),,42,36
102,2,9:54.0,,Personal foul by D. Schröder (drawn by K. Thomas),42,36
103,2,9:47.0,,Turnover by L. Galloway (bad pass; steal by S. Adams),42,36
104,2,9:39.0,S. Adams makes 2-pt dunk from 2 ft (assist by D. Schröder),,44,36
105,2,9:39.0,Violation by Team (delay of game),,44,36
106,2,9:29.0,,J. McRae makes 2-pt jump shot from 5 ft,44,38
107,2,9:29.0,,Shooting foul by A. Nader (drawn by J. McRae),44,38
108,2,9:29.0,,J. McRae misses free throw 1 of 1,44,38
109,2,9:26.0,,Offensive rebound by S. Doumbouya,44,38
110,2,9:17.0,,L. Galloway misses 2-pt layup from 4 ft,44,38
111,2,9:15.0,Defensive rebound by S. Adams,,44,38
112,2,9:06.0,C. Paul makes 2-pt jump shot from 12 ft (assist by D. Schröder),,46,38
113,2,9:00.0,,Personal foul by T. Ferguson (drawn by L. Galloway),46,38
114,2,8:55.0,,L. Galloway makes 3-pt jump shot from 27 ft (assist by T. Maker),46,41
115,2,8:55.0,Oklahoma City full timeout,,46,41
116,2,8:28.0,S. Adams makes 2-pt hook shot from 4 ft (assist by A. Nader),,48,41
117,2,8:15.0,,Turnover by K. Thomas (bad pass; steal by S. Adams),48,41
118,2,8:11.0,A. Nader makes 2-pt dunk from 2 ft (assist by D. Schröder),,50,41
119,2,8:00.0,,Personal foul by C. Paul (drawn by L. Galloway),50,41
120,2,8:00.0,,L. Galloway makes free throw 1 of 2,50,42
121,2,8:00.0,N. Noel enters the game for S. Adams,,50,42
122,2,8:00.0,,L. Galloway misses free throw 2 of 2,50,42
123,2,7:59.0,,Offensive rebound by T. Maker,50,42
124,2,7:59.0,,Personal foul by N. Noel (drawn by T. Maker),50,42
125,2,7:59.0,,T. Maker makes free throw 1 of 2,50,43
126,2,7:59.0,,T. Maker makes free throw 2 of 2,50,44
127,2,7:47.0,N. Noel makes 2-pt layup from 1 ft (assist by C. Paul),,52,44
128,2,7:37.0,,Personal foul by T. Ferguson (drawn by J. McRae),52,44
129,2,7:37.0,,J. McRae misses free throw 1 of 2,52,44
130,2,7:37.0,,Offensive rebound by Team,52,44
131,2,7:37.0,L. Dort enters the game for T. Ferguson,,52,44
132,2,7:37.0,D. Gallinari enters the game for A. Nader,,52,44
133,2,7:37.0,S. Gilgeous-Alexander enters the game for C. Paul,,52,44
134,2,7:37.0,,J. McRae makes free throw 2 of 2,52,45
135,2,7:20.0,L. Dort makes 2-pt dunk from 1 ft (assist by D. Schröder),,54,45
136,2,7:05.0,,K. Thomas misses 3-pt jump shot from 26 ft,54,45
137,2,6:58.0,Defensive rebound by D. Gallinari,,54,45
138,2,6:58.0,Personal foul by J. McRae (drawn by D. Schröder),,54,45
139,2,6:54.0,Personal foul by S. Doumbouya (drawn by D. Gallinari),,54,45
140,2,6:54.0,,B. Knight enters the game for K. Thomas,54,45
141,2,6:44.0,L. Dort misses 2-pt layup from 2 ft (block by T. Maker),,54,45
142,2,6:41.0,,Defensive rebound by T. Maker,54,45
143,2,6:41.0,,Shooting foul by L. Dort (drawn by J. McRae),54,45
144,2,6:41.0,,J. McRae makes free throw 1 of 2,54,46
145,2,6:41.0,,J. McRae makes free throw 2 of 2,54,47
146,2,6:16.0,D. Gallinari misses 2-pt jump shot from 8 ft (block by S. Doumbouya),,54,47
147,2,6:14.0,,Defensive rebound by T. Maker,54,47
148,2,6:14.0,,Turnover by T. Maker (bad pass),54,47
149,2,6:07.0,D. Schröder makes 3-pt jump shot from 25 ft (assist by S. Gilgeous-Alexander),,57,47
150,2,5:47.0,,S. Doumbouya makes 3-pt jump shot from 23 ft (assist by J. McRae),57,50
151,2,5:26.0,N. Noel misses 2-pt hook shot from 3 ft,,57,50
152,2,5:24.0,,Defensive rebound by S. Doumbouya,57,50
153,2,5:16.0,,B. Knight misses 3-pt jump shot from 29 ft,57,50
154,2,5:16.0,Defensive rebound by N. Noel,,57,50
155,2,5:03.0,D. Gallinari makes 3-pt jump shot from 25 ft (assist by D. Schröder),,60,50
156,2,5:03.0,,Detroit full timeout,60,50
157,2,5:03.0,T. Ferguson enters the game for L. Dort,,60,50
158,2,5:03.0,,J. Henson enters the game for S. Doumbouya,60,50
159,2,5:03.0,,T. Snell enters the game for L. Galloway,60,50
160,2,5:03.0,,C. Wood enters the game for T. Maker,60,50
161,2,4:39.0,,J. McRae makes 2-pt jump shot from 13 ft,60,52
162,2,4:23.0,D. Schröder misses 3-pt jump shot from 25 ft,,60,52
163,2,4:23.0,,Defensive rebound by Team,60,52
164,2,4:00.0,,J. Henson makes 2-pt dunk from 4 ft (assist by T. Snell),60,54
165,2,3:34.0,N. Noel makes 2-pt jump shot from 11 ft (assist by S. Gilgeous-Alexander),,62,54
166,2,3:13.0,,Turnover by J. McRae (bad pass; steal by D. Gallinari),62,54
167,2,3:06.0,D. Gallinari misses 3-pt jump shot from 26 ft,,62,54
168,2,3:03.0,,Defensive rebound by T. Snell,62,54
169,2,2:52.0,,Turnover by J. McRae (bad pass; steal by D. Gallinari),62,54
170,2,2:50.0,Personal take foul by J. McRae (drawn by D. Schröder),,62,54
171,2,2:50.0,S. Adams enters the game for N. Noel,,62,54
172,2,2:50.0,C. Paul enters the game for D. Schröder,,62,54
173,2,2:50.0,,S. Mykhailiuk enters the game for J. McRae,62,54
174,2,2:40.0,S. Gilgeous-Alexander makes 2-pt layup from 2 ft,,64,54
175,2,2:32.0,,Offensive foul by B. Knight (drawn by T. Ferguson),64,54
176,2,2:32.0,,Turnover by B. Knight (offensive foul),64,54
177,2,2:12.0,Turnover by S. Adams (bad pass; steal by S. Mykhailiuk),,64,54
178,2,1:53.0,,S. Mykhailiuk makes 3-pt jump shot from 26 ft (assist by B. Knight),64,57
179,2,1:40.0,Shooting foul by T. Snell (drawn by D. Gallinari),,64,57
180,2,1:40.0,D. Gallinari misses free throw 1 of 2,,64,57
181,2,1:40.0,Offensive rebound by Team,,64,57
182,2,1:40.0,D. Gallinari makes free throw 2 of 2,,65,57
183,2,1:22.0,,C. Wood makes 2-pt jump shot from 3 ft (assist by B. Knight),65,59
184,2,1:11.0,Turnover by S. Adams (lost ball; steal by J. Henson),,65,59
185,2,0:50.0,,C. Wood makes 3-pt jump shot from 24 ft (assist by J. Henson),65,62
186,2,0:35.0,D. Gallinari makes 2-pt dunk from 1 ft (assist by C. Paul),,67,62
187,2,0:26.0,,S. Mykhailiuk misses 3-pt jump shot from 27 ft,67,62
188,2,0:23.0,Defensive rebound by D. Gallinari,,67,62
189,2,0:17.0,T. Ferguson makes 2-pt layup from 1 ft (assist by C. Paul),,69,62
190,2,0:08.0,,Personal foul by T. Ferguson (drawn by B. Knight),69,62
191,2,0:08.0,D. Schröder enters the game for T. Ferguson,,69,62
192,2,0:08.0,,B. Knight makes free throw 1 of 2,69,63
193,2,0:08.0,,B. Knight makes free throw 2 of 2,69,64
194,2,0:01.0,Turnover by C. Paul (lost ball; steal by B. Knight),,69,64
195,3,11:38.0,,Turnover by C. Wood (bad pass; steal by S. Gilgeous-Alexander),69,64
196,3,11:28.0,S. Gilgeous-Alexander makes 2-pt jump shot from 17 ft,,71,64
197,3,11:06.0,,J. Henson misses 2-pt jump shot from 7 ft,71,64
198,3,11:04.0,,Offensive rebound by C. Wood,71,64
199,3,11:03.0,,C. Wood makes 2-pt layup from 1 ft,71,66
200,3,10:48.0,D. Gallinari makes 3-pt jump shot from 27 ft (assist by S. Adams),,74,66
201,3,10:29.0,,T. Snell makes 3-pt jump shot from 26 ft,74,69
202,3,10:10.0,D. Gallinari misses 3-pt jump shot from 26 ft,,74,69
203,3,10:08.0,,Defensive rebound by C. Wood,74,69
204,3,9:58.0,,Turnover by J. Henson (lost ball; steal by S. Gilgeous-Alexander),74,69
205,3,9:49.0,L. Dort misses 3-pt jump shot from 24 ft,,74,69
206,3,9:46.0,Offensive rebound by D. Gallinari,,74,69
207,3,9:45.0,D. Gallinari makes 2-pt layup from 2 ft,,76,69
208,3,9:27.0,,B. Knight misses 2-pt jump shot from 12 ft,76,69
209,3,9:24.0,Defensive rebound by L. Dort,,76,69
210,3,9:21.0,Turnover by C. Paul (lost ball; steal by B. Knight),,76,69
211,3,9:17.0,,B. Knight makes 2-pt layup from 2 ft,76,71
212,3,9:12.0,Personal foul by J. Henson (drawn by S. Gilgeous-Alexander),,76,71
213,3,9:02.0,Personal foul by T. Snell (drawn by S. Gilgeous-Alexander),,76,71
214,3,8:57.0,D. Gallinari makes 2-pt layup from 3 ft (assist by S. Adams),,78,71
215,3,8:57.0,Shooting foul by C. Wood (drawn by D. Gallinari),,78,71
216,3,8:57.0,D. Gallinari makes free throw 1 of 1,,79,71
217,3,8:56.0,,Personal foul by L. Dort (drawn by B. Knight),79,71
218,3,8:43.0,,S. Mykhailiuk misses 3-pt jump shot from 24 ft,79,71
219,3,8:38.0,Defensive rebound by D. Gallinari,,79,71
220,3,8:35.0,Turnover by S. Gilgeous-Alexander (traveling),,79,71
221,3,8:14.0,,C. Wood misses 2-pt jump shot from 9 ft,79,71
222,3,8:12.0,Defensive rebound by S. Adams,,79,71
223,3,8:04.0,S. Gilgeous-Alexander makes 2-pt jump shot from 15 ft,,81,71
224,3,8:04.0,,Detroit full timeout,81,71
225,3,7:44.0,,S. Mykhailiuk misses 2-pt jump shot from 10 ft,81,71
226,3,7:41.0,Defensive rebound by C. Paul,,81,71
227,3,7:32.0,S. Gilgeous-Alexander makes 2-pt jump shot from 12 ft,,83,71
228,3,7:17.0,,B. Knight misses 3-pt jump shot from 26 ft,83,71
229,3,7:17.0,Defensive rebound by D. Gallinari,,83,71
230,3,7:06.0,Turnover by S. Adams (traveling),,83,71
231,3,6:46.0,,J. Henson makes 2-pt hook shot from 5 ft (assist by S. Mykhailiuk),83,73
232,3,6:17.0,D. Gallinari misses 3-pt jump shot from 27 ft,,83,73
233,3,6:14.0,,Defensive rebound by S. Mykhailiuk,83,73
234,3,6:02.0,,C. Wood makes 2-pt jump shot from 20 ft (assist by S. Mykhailiuk),83,75
235,3,5:43.0,Personal foul by T. Snell (drawn by D. Gallinari),,83,75
236,3,5:43.0,N. Noel enters the game for S. Adams,,83,75
237,3,5:39.0,S. Gilgeous-Alexander makes 2-pt layup from 2 ft (assist by N. Noel),,85,75
238,3,5:39.0,Shooting foul by J. Henson (drawn by S. Gilgeous-Alexander),,85,75
239,3,5:39.0,S. Gilgeous-Alexander makes free throw 1 of 1,,86,75
240,3,5:24.0,,S. Mykhailiuk misses 2-pt layup from 4 ft (block by N. Noel),86,75
241,3,5:20.0,Defensive rebound by C. Paul,,86,75
242,3,5:17.0,S. Gilgeous-Alexander misses 3-pt jump shot from 27 ft,,86,75
243,3,5:14.0,,Defensive rebound by T. Snell,86,75
244,3,5:09.0,,Shooting foul by N. Noel (drawn by S. Mykhailiuk),86,75
245,3,5:09.0,,S. Mykhailiuk misses free throw 1 of 2,86,75
246,3,5:09.0,,Offensive rebound by Team,86,75
247,3,5:09.0,D. Schröder enters the game for L. Dort,,86,75
248,3,5:09.0,,L. Galloway enters the game for J. Henson,86,75
249,3,5:09.0,,T. Maker enters the game for T. Snell,86,75
250,3,5:09.0,,S. Mykhailiuk misses free throw 2 of 2,86,75
251,3,5:06.0,Defensive rebound by N. Noel,,86,75
252,3,4:49.0,Shooting foul by C. Wood (drawn by D. Schröder),,86,75
253,3,4:49.0,D. Schröder makes free throw 1 of 2,,87,75
254,3,4:49.0,,J. McRae enters the game for S. Mykhailiuk,87,75
255,3,4:49.0,D. Schröder makes free throw 2 of 2,,88,75
256,3,4:34.0,,L. Galloway makes 2-pt layup from 3 ft (assist by T. Maker),88,77
257,3,4:19.0,S. Gilgeous-Alexander makes 2-pt jump shot from 19 ft,,90,77
258,3,3:59.0,,Turnover by C. Wood (bad pass; steal by D. Gallinari),90,77
259,3,3:43.0,D. Schröder misses 2-pt jump shot from 11 ft,,90,77
260,3,3:40.0,,Defensive rebound by C. Wood,90,77
261,3,3:40.0,T. Ferguson enters the game for C. Paul,,90,77
262,3,3:40.0,,K. Thomas enters the game for B. Knight,90,77
263,3,3:25.0,,K. Thomas misses 3-pt jump shot from 25 ft,90,77
264,3,3:22.0,Defensive rebound by T. Ferguson,,90,77
265,3,3:14.0,D. Gallinari misses 2-pt jump shot from 19 ft,,90,77
266,3,3:11.0,,Defensive rebound by L. Galloway,90,77
267,3,3:03.0,,J. McRae misses 2-pt layup from 4 ft,90,77
268,3,2:59.0,,Offensive rebound by T. Maker,90,77
269,3,2:58.0,,T. Maker misses 2-pt layup from 2 ft,90,77
270,3,2:56.0,Defensive rebound by D. Gallinari,,90,77
271,3,2:45.0,T. Ferguson misses 3-pt jump shot from 27 ft,,90,77
272,3,2:41.0,,Defensive rebound by C. Wood,90,77
273,3,2:33.0,,T. Maker misses 3-pt jump shot from 23 ft,90,77
274,3,2:30.0,Defensive rebound by S. Gilgeous-Alexander,,90,77
275,3,2:14.0,S. Gilgeous-Alexander makes 2-pt jump shot from 10 ft,,92,77
276,3,2:02.0,,Personal foul by T. Ferguson (drawn by J. McRae),92,77
277,3,2:02.0,Oklahoma City full timeout,,92,77
278,3,2:02.0,L. Dort enters the game for D. Gallinari,,92,77
279,3,2:02.0,A. Nader enters the game for S. Gilgeous-Alexander,,92,77
280,3,2:02.0,,S. Doumbouya enters the game for C. Wood,92,77
281,3,1:53.0,,J. McRae misses 2-pt layup from 5 ft (block by N. Noel),92,77
282,3,1:51.0,Defensive rebound by N. Noel,,92,77
283,3,1:51.0,Technical foul by J. McRae,,92,77
284,3,1:51.0,D. Schröder makes technical free throw,,93,77
285,3,1:30.0,D. Schröder misses 2-pt layup from 3 ft (block by T. Maker),,93,77
286,3,1:27.0,,Defensive rebound by T. Maker,93,77
287,3,1:24.0,,T. Maker makes 2-pt layup from 2 ft (assist by K. Thomas),93,79
288,3,1:19.0,Turnover by N. Noel (bad pass; steal by K. Thomas),,93,79
289,3,1:19.0,,L. Galloway misses 3-pt jump shot from 25 ft,93,79
290,3,1:19.0,,Offensive rebound by Team,93,79
291,3,1:19.0,Loose ball foul by A. Nader (drawn by T. Maker),,93,79
292,3,1:05.0,,J. McRae makes 3-pt jump shot from 26 ft,93,82
293,3,0:50.0,A. Nader misses 2-pt layup from 4 ft,,93,82
294,3,0:48.0,,Defensive rebound by L. Galloway,93,82
295,3,0:44.0,,S. Doumbouya misses 3-pt jump shot from 25 ft,93,82
296,3,0:41.0,Defensive rebound by L. Dort,,93,82
297,3,0:37.0,Shooting foul by S. Doumbouya (drawn by L. Dort),,93,82
298,3,0:37.0,L. Dort makes free throw 1 of 2,,94,82
299,3,0:37.0,S. Adams enters the game for N. Noel,,94,82
300,3,0:37.0,L. Dort misses free throw 2 of 2,,94,82
301,3,0:34.0,Offensive rebound by L. Dort,,94,82
302,3,0:19.0,Turnover by Team (shot clock),,94,82
303,3,0:19.0,Instant Replay (Request: Ruling Stands),,94,82
304,3,0:04.0,,L. Galloway misses 3-pt jump shot from 25 ft,94,82
305,3,0:02.0,Defensive rebound by S. Adams,,94,82
306,3,0:00.0,Shooting foul by T. Maker (drawn by S. Adams),,94,82
307,3,0:00.0,Instant Replay (Request: Stands),,94,82
308,3,0:00.0,S. Adams misses free throw 1 of 3,,94,82
309,3,0:00.0,Offensive rebound by Team,,94,82
310,3,0:00.0,S. Adams misses free throw 2 of 3,,94,82
311,3,0:00.0,Offensive rebound by Team,,94,82
312,3,0:00.0,S. Adams misses free throw 3 of 3,,94,82
313,3,0:00.0,,Defensive rebound by T. Maker,94,82
314,3,0:00.0,,T. Maker misses 3-pt jump shot from 77 ft,94,82
315,3,0:00.0,,Offensive rebound by Team,94,82
316,4,11:49.0,Offensive foul by S. Adams (drawn by B. Knight),,94,82
317,4,11:49.0,Turnover by S. Adams (offensive foul),,94,82
318,4,11:31.0,,C. Wood makes 2-pt dunk from 2 ft (assist by T. Snell),94,84
319,4,11:19.0,D. Schröder misses 2-pt jump shot from 15 ft,,94,84
320,4,11:16.0,,Defensive rebound by L. Galloway,94,84
321,4,11:05.0,,C. Wood misses 2-pt jump shot from 9 ft,94,84
322,4,11:03.0,Defensive rebound by A. Nader,,94,84
323,4,10:58.0,Turnover by D. Schröder (lost ball; steal by T. Snell),,94,84
324,4,10:56.0,,B. Knight misses 2-pt layup from 1 ft (block by T. Ferguson),94,84
325,4,10:56.0,,Offensive rebound by Team,94,84
326,4,10:47.0,,Turnover by T. Snell (lost ball; steal by C. Paul),94,84
327,4,10:33.0,S. Adams makes 2-pt layup from 2 ft (assist by D. Schröder),,96,84
328,4,10:19.0,,Personal foul by T. Ferguson (drawn by J. McRae),96,84
329,4,10:13.0,,T. Snell misses 3-pt jump shot from 25 ft,96,84
330,4,10:13.0,Defensive rebound by Team,,96,84
331,4,9:56.0,Turnover by S. Adams (lost ball; steal by L. Galloway),,96,84
332,4,9:40.0,,T. Snell misses 3-pt jump shot from 25 ft,96,84
333,4,9:37.0,Defensive rebound by S. Adams,,96,84
334,4,9:29.0,C. Paul makes 2-pt jump shot from 13 ft,,98,84
335,4,9:13.0,,C. Wood makes 3-pt jump shot from 26 ft (assist by B. Knight),98,87
336,4,9:04.0,C. Paul misses 3-pt jump shot from 27 ft,,98,87
337,4,9:02.0,,Defensive rebound by C. Wood,98,87
338,4,8:50.0,,B. Knight misses 2-pt layup from 3 ft,98,87
339,4,8:47.0,Defensive rebound by A. Nader,,98,87
340,4,8:27.0,C. Paul misses 3-pt jump shot from 27 ft,,98,87
341,4,8:25.0,,Defensive rebound by J. McRae,98,87
342,4,8:20.0,,J. McRae misses 2-pt layup from 2 ft,98,87
343,4,8:20.0,,Offensive rebound by Team,98,87
344,4,8:20.0,,Detroit full timeout,98,87
345,4,8:20.0,L. Dort enters the game for T. Ferguson,,98,87
346,4,8:07.0,,J. McRae misses 3-pt jump shot from 26 ft,98,87
347,4,8:05.0,Defensive rebound by D. Schröder,,98,87
348,4,7:57.0,D. Schröder makes 2-pt jump shot from 10 ft,,100,87
349,4,7:32.0,,B. Knight makes 3-pt jump shot from 25 ft,100,90
350,4,7:19.0,Turnover by C. Paul (bad pass),,100,90
351,4,7:19.0,D. Gallinari enters the game for A. Nader,,100,90
352,4,7:19.0,S. Gilgeous-Alexander enters the game for C. Paul,,100,90
353,4,7:03.0,,C. Wood misses 2-pt layup from 2 ft (block by S. Gilgeous-Alexander),100,90
354,4,7:02.0,,Offensive rebound by Team,100,90
355,4,6:52.0,,T. Snell makes 2-pt jump shot from 2 ft (assist by B. Knight),100,92
356,4,6:34.0,D. Schröder makes 2-pt jump shot from 10 ft,,102,92
357,4,6:10.0,,L. Galloway makes 3-pt jump shot from 26 ft (assist by T. Snell),102,95
358,4,5:56.0,D. Schröder misses 2-pt layup from 3 ft,,102,95
359,4,5:53.0,,Defensive rebound by B. Knight,102,95
360,4,5:42.0,,C. Wood makes 3-pt jump shot from 26 ft (assist by J. McRae),102,98
361,4,5:42.0,Oklahoma City full timeout,,102,98
362,4,5:42.0,N. Noel enters the game for S. Adams,,102,98
363,4,5:42.0,C. Paul enters the game for L. Dort,,102,98
364,4,5:18.0,Turnover by Team (shot clock),,102,98
365,4,4:59.0,,J. McRae makes 2-pt jump shot from 7 ft (assist by C. Wood),102,100
366,4,4:47.0,Personal foul by J. McRae (drawn by D. Gallinari),,102,100
367,4,4:47.0,,S. Mykhailiuk enters the game for B. Knight,102,100
368,4,4:33.0,D. Schröder misses 3-pt jump shot from 24 ft (block by T. Snell),,102,100
369,4,4:29.0,,Defensive rebound by T. Snell,102,100
370,4,4:27.0,,S. Mykhailiuk makes 3-pt jump shot from 25 ft (assist by C. Wood),102,103
371,4,4:27.0,Oklahoma City full timeout,,102,103
372,4,4:06.0,S. Gilgeous-Alexander misses 2-pt jump shot from 8 ft,,102,103
373,4,4:03.0,,Defensive rebound by J. McRae,102,103
