,QUARTER,TIME_REMAINING,SACRAMENTO_ACTION,OKLAHOMA CITY_ACTION,SACRAMENTO_SCORE,OKLAHOMA CITY_SCORE
378,4,8:00.0,K. Bazemore misses 3-pt jump shot from 24 ft,,87,87
379,4,7:59.0,,Defensive rebound by Team,87,87
380,4,7:59.0,,D. Gallinari enters the game for A. Nader,87,87
381,4,7:42.0,,Turnover by S. Adams (lost ball; steal by C. Joseph),87,87
382,4,7:37.0,Personal foul by D. Schröder (drawn by C. Joseph),,87,87
383,4,7:37.0,H. Barnes enters the game for K. Bazemore,,87,87
384,4,7:37.0,,C. Paul enters the game for D. Schröder,87,87
385,4,7:30.0,Shooting foul by L. Dort (drawn by A. Len),,87,87
386,4,7:30.0,A. Len makes free throw 1 of 2,,88,87
387,4,7:30.0,A. Len makes free throw 2 of 2,,89,87
388,4,7:15.0,,C. Paul makes 2-pt jump shot from 9 ft,89,89
389,4,7:00.0,B. Hield misses 3-pt jump shot from 25 ft,,89,89
390,4,6:59.0,,Defensive rebound by C. Paul,89,89
391,4,6:52.0,,C. Paul misses 2-pt jump shot from 12 ft,89,89
392,4,6:51.0,Defensive rebound by C. Joseph,,89,89
393,4,6:34.0,N. Bjelica misses 3-pt jump shot from 28 ft,,89,89
394,4,6:31.0,Offensive rebound by H. Barnes,,89,89
395,4,6:27.0,H. Barnes makes 2-pt layup from 1 ft,,91,89
396,4,6:19.0,,Shooting foul by A. Len (drawn by S. Gilgeous-Alexander),91,89
397,4,6:19.0,,S. Gilgeous-Alexander makes free throw 1 of 2,91,90
398,4,6:19.0,,S. Gilgeous-Alexander misses free throw 2 of 2,91,90
399,4,6:18.0,,Offensive rebound by S. Gilgeous-Alexander,91,90
400,4,6:18.0,,D. Schröder enters the game for L. Dort,91,90
401,4,6:18.0,,Personal foul by H. Barnes (drawn by S. Gilgeous-Alexander),91,90
402,4,6:18.0,,S. Gilgeous-Alexander makes free throw 1 of 2,91,91
403,4,6:18.0,,S. Gilgeous-Alexander makes free throw 2 of 2,91,92
404,4,6:18.0,,N. Noel enters the game for S. Adams,91,92
405,4,6:02.0,C. Joseph makes 2-pt jump shot from 11 ft,,93,92
406,4,5:53.0,,D. Schröder misses 2-pt layup from 4 ft (block by A. Len),93,92
407,4,5:51.0,Defensive rebound by N. Bjelica,,93,92
408,4,5:48.0,Turnover by B. Hield (lost ball; steal by D. Gallinari),,93,92
409,4,5:46.0,,D. Gallinari makes 2-pt dunk from 2 ft (assist by D. Schröder),93,94
410,4,5:46.0,,Shooting foul by C. Joseph (drawn by D. Gallinari),93,94
411,4,5:46.0,H. Giles enters the game for A. Len,,93,94
412,4,5:46.0,,D. Gallinari makes free throw 1 of 1,93,95
413,4,5:30.0,H. Barnes makes 2-pt layup from 1 ft (assist by H. Giles),,95,95
414,4,5:16.0,,S. Gilgeous-Alexander misses 2-pt jump shot from 12 ft,95,95
415,4,5:14.0,Defensive rebound by H. Giles,,95,95
416,4,5:02.0,H. Barnes makes 2-pt layup from 4 ft (assist by N. Bjelica),,97,95
417,4,4:49.0,,D. Gallinari makes 3-pt jump shot from 25 ft (assist by C. Paul),97,98
418,4,4:48.0,Sacramento full timeout,,97,98
419,4,4:48.0,B. Bogdanović enters the game for B. Hield,,97,98
420,4,4:29.0,Turnover by B. Bogdanović (lost ball; steal by C. Paul),,97,98
421,4,4:12.0,,S. Gilgeous-Alexander makes 2-pt layup from 3 ft,97,100
422,4,4:12.0,,Shooting foul by N. Bjelica (drawn by S. Gilgeous-Alexander),97,100
423,4,4:12.0,,S. Gilgeous-Alexander misses free throw 1 of 1,97,100
424,4,4:10.0,Defensive rebound by H. Giles,,97,100
425,4,3:59.0,Personal foul by N. Noel (drawn by H. Giles),,97,100
426,4,3:59.0,,S. Adams enters the game for N. Noel,97,100
427,4,3:50.0,B. Bogdanović misses 2-pt jump shot from 23 ft,,97,100
428,4,3:49.0,,Defensive rebound by S. Gilgeous-Alexander,97,100
429,4,3:32.0,,C. Paul makes 3-pt jump shot from 25 ft,97,103
430,4,3:32.0,,Shooting foul by H. Giles (drawn by C. Paul),97,103
431,4,3:32.0,,C. Paul misses free throw 1 of 1,97,103
432,4,3:29.0,Defensive rebound by N. Bjelica,,97,103
433,4,3:11.0,H. Barnes misses 2-pt jump shot from 14 ft,,97,103
434,4,3:09.0,Offensive rebound by N. Bjelica,,97,103
435,4,3:09.0,N. Bjelica makes 2-pt layup at rim,,99,103
436,4,3:09.0,,Oklahoma City full timeout,99,103
437,4,2:48.0,,D. Gallinari misses 3-pt jump shot from 27 ft,99,103
438,4,2:48.0,Defensive rebound by Team,,99,103
439,4,2:32.0,Turnover by H. Barnes (back court),,99,103
440,4,2:13.0,,D. Schröder makes 2-pt layup from 2 ft,99,105
441,4,1:53.0,B. Bogdanović makes 3-pt jump shot from 27 ft,,102,105
442,4,1:45.0,,S. Adams makes 2-pt dunk from 1 ft (assist by C. Paul),102,107
443,4,1:33.0,H. Barnes makes 2-pt layup from 6 ft (assist by C. Joseph),,104,107
444,4,1:13.0,,C. Paul makes 2-pt layup from 2 ft,104,109
445,4,1:13.0,Sacramento full timeout,,104,109
446,4,1:13.0,B. Hield enters the game for N. Bjelica,,104,109
447,4,1:08.0,B. Bogdanović misses 3-pt jump shot from 25 ft,,104,109
448,4,1:05.0,,Defensive rebound by D. Gallinari,104,109
449,4,0:47.0,,C. Paul misses 2-pt jump shot from 16 ft,104,109
450,4,0:45.0,,Offensive rebound by Team,104,109
451,4,0:45.0,Loose ball foul by B. Bogdanović (drawn by D. Gallinari),,104,109
452,4,0:45.0,Sacramento full timeout,,104,109
453,4,0:45.0,Instant Replay (Challenge: Ruling Stands),,104,109
454,4,0:45.0,,D. Gallinari makes free throw 1 of 2,104,110
455,4,0:45.0,,D. Gallinari misses free throw 2 of 2,104,110
456,4,0:43.0,Defensive rebound by H. Giles,,104,110
457,4,0:29.0,H. Giles makes 2-pt layup from 1 ft (assist by B. Hield),,106,110
458,4,0:21.0,,Turnover by D. Schröder (bad pass; steal by B. Hield),106,110
459,4,0:16.0,B. Hield misses 3-pt jump shot from 24 ft,,106,110
460,4,0:15.0,,Defensive rebound by Team,106,110
461,4,0:15.0,,Instant Replay (Request: Ruling Stands),106,110
462,4,0:15.0,,Oklahoma City full timeout,106,110
463,4,0:12.0,,Turnover by S. Gilgeous-Alexander (bad pass; steal by C. Joseph),106,110
464,4,0:09.0,H. Barnes makes 2-pt layup from 2 ft (assist by C. Joseph),,108,110
465,4,0:09.0,,Personal take foul by B. Hield (drawn by C. Paul),108,110
466,4,0:09.0,,C. Paul makes free throw 1 of 2,108,111
467,4,0:09.0,N. Bjelica enters the game for H. Giles,,108,111
468,4,0:09.0,,C. Paul makes free throw 2 of 2,108,112
469,4,0:05.0,B. Hield misses 3-pt jump shot from 27 ft,,108,112
470,4,0:04.0,,Defensive rebound by Team,108,112
