,QUARTER,TIME_REMAINING,BROOKLYN_ACTION,NEW YORK_ACTION,BROOKLYN_SCORE,NEW YORK_SCORE
59,1,4:30.0,T. Prince misses 2-pt layup from 2 ft,,18,15
60,1,4:28.0,,Defensive rebound by Team,18,15
61,1,4:28.0,D. Musa enters the game for G. Temple,,18,15
62,1,4:28.0,,W. Ellington enters the game for F. Ntilikina,18,15
63,1,4:28.0,,B. Portis enters the game for J. Randle,18,15
64,1,4:13.0,,W. Ellington misses 2-pt jump shot from 16 ft,18,15
65,1,4:11.0,Defensive rebound by D. Musa,,18,15
66,1,4:05.0,J. Allen makes 2-pt dunk from 1 ft (assist by D. Musa),,20,15
67,1,4:05.0,Shooting foul by W. Ellington (drawn by J. Allen),,20,15
68,1,4:05.0,I. Shumpert enters the game for J. Harris,,20,15
69,1,4:05.0,J. Allen makes free throw 1 of 1,,21,15
70,1,3:55.0,,Offensive foul by M. Robinson (drawn by S. Dinwiddie),21,15
71,1,3:55.0,,Turnover by M. Robinson (offensive foul),21,15
72,1,3:55.0,D. Jordan enters the game for J. Allen,,21,15
73,1,3:55.0,,D. Dotson enters the game for K. Knox,21,15
74,1,3:39.0,T. Prince makes 2-pt layup from 1 ft (assist by I. Shumpert),,23,15
75,1,3:23.0,,Shooting foul by D. Jordan (drawn by M. Robinson),23,15
76,1,3:23.0,,M. Robinson misses free throw 1 of 2,23,15
77,1,3:23.0,,Offensive rebound by Team,23,15
78,1,3:23.0,,M. Robinson misses free throw 2 of 2,23,15
79,1,3:21.0,Defensive rebound by D. Jordan,,23,15
80,1,3:04.0,T. Prince misses 2-pt layup from 1 ft,,23,15
81,1,3:02.0,,Defensive rebound by D. Dotson,23,15
82,1,2:48.0,,D. Smith misses 2-pt layup at rim,23,15
83,1,2:46.0,Defensive rebound by D. Musa,,23,15
84,1,2:38.0,S. Dinwiddie misses 3-pt jump shot from 26 ft,,23,15
85,1,2:36.0,,Defensive rebound by W. Ellington,23,15
86,1,2:34.0,,D. Dotson misses 2-pt jump shot from 22 ft,23,15
87,1,2:34.0,Defensive rebound by Team,,23,15
88,1,2:34.0,,Loose ball foul by D. Smith (drawn by D. Jordan),23,15
89,1,2:34.0,Brooklyn full timeout,,23,15
90,1,2:34.0,T. Pinson enters the game for S. Dinwiddie,,23,15
91,1,2:34.0,G. Temple enters the game for T. Prince,,23,15
92,1,2:13.0,G. Temple makes 3-pt jump shot from 23 ft (assist by T. Pinson),,26,15
93,1,1:47.0,,D. Dotson misses 3-pt jump shot from 26 ft,26,15
94,1,1:45.0,Defensive rebound by D. Jordan,,26,15
95,1,1:39.0,G. Temple misses 3-pt jump shot from 27 ft,,26,15
96,1,1:37.0,,Defensive rebound by D. Dotson,26,15
97,1,1:29.0,,Turnover by D. Dotson (bad pass; steal by T. Pinson),26,15
98,1,1:24.0,I. Shumpert makes 3-pt jump shot from 26 ft (assist by D. Musa),,29,15
99,1,1:00.0,,M. Robinson makes 2-pt dunk from 1 ft (assist by B. Portis),29,17
100,1,0:50.0,Turnover by D. Musa (bad pass; steal by B. Portis),,29,17
101,1,0:45.0,,W. Ellington makes 3-pt jump shot from 24 ft (assist by D. Smith),29,20
102,1,0:34.0,T. Pinson misses 2-pt layup from 1 ft,,29,20
103,1,0:32.0,,Defensive rebound by D. Smith,29,20
104,1,0:25.0,,B. Portis misses 2-pt jump shot from 22 ft,29,20
105,1,0:23.0,,Offensive rebound by M. Robinson,29,20
106,1,0:23.0,,M. Robinson makes 2-pt dunk from 1 ft,29,22
107,1,0:05.0,Personal foul by D. Dotson (drawn by D. Jordan),,29,22
108,1,0:05.0,S. Dinwiddie enters the game for D. Musa,,29,22
109,1,0:05.0,J. Harris enters the game for T. Pinson,,29,22
110,1,0:05.0,,M. Morris enters the game for B. Portis,29,22
111,1,0:05.0,,F. Ntilikina enters the game for D. Smith,29,22
112,1,0:00.0,S. Dinwiddie misses 2-pt layup from 1 ft (block by M. Robinson),,29,22
113,1,0:00.0,,Defensive rebound by D. Dotson,29,22
114,2,11:42.0,,Turnover by B. Portis (lost ball; steal by G. Temple),29,22
115,2,11:34.0,Turnover by D. Jordan (bad pass; steal by D. Smith),,29,22
116,2,11:29.0,,D. Dotson makes 3-pt jump shot from 26 ft (assist by D. Smith),29,25
117,2,11:26.0,Brooklyn full timeout,,29,25
118,2,11:08.0,G. Temple misses 2-pt jump shot from 10 ft,,29,25
119,2,11:06.0,,Defensive rebound by D. Smith,29,25
120,2,11:00.0,,D. Smith makes 2-pt layup from 1 ft,29,27
121,2,10:44.0,T. Pinson misses 3-pt jump shot from 26 ft,,29,27
122,2,10:42.0,,Defensive rebound by D. Dotson,29,27
123,2,10:36.0,,B. Portis misses 2-pt jump shot from 5 ft,29,27
124,2,10:35.0,,Offensive rebound by M. Robinson,29,27
125,2,10:34.0,,Turnover by M. Robinson (lost ball; steal by G. Temple),29,27
126,2,10:19.0,I. Shumpert misses 3-pt jump shot from 26 ft,,29,27
127,2,10:17.0,,Defensive rebound by B. Portis,29,27
128,2,10:15.0,,Offensive foul by M. Robinson (drawn by I. Shumpert),29,27
129,2,10:15.0,,Turnover by M. Robinson (offensive foul),29,27
130,2,10:15.0,J. Harris enters the game for D. Musa,,29,27
131,2,9:53.0,J. Harris misses 3-pt jump shot from 23 ft,,29,27
132,2,9:51.0,,Defensive rebound by M. Robinson,29,27
133,2,9:44.0,,D. Smith misses 3-pt jump shot from 25 ft,29,27
134,2,9:42.0,Defensive rebound by J. Harris,,29,27
135,2,9:23.0,Turnover by I. Shumpert (traveling),,29,27
136,2,9:00.0,,D. Smith makes 3-pt jump shot from 26 ft (assist by W. Ellington),29,30
137,2,8:46.0,Personal foul by M. Robinson (drawn by T. Pinson),,29,30
138,2,8:46.0,,J. Randle enters the game for M. Robinson,29,30
139,2,8:38.0,G. Temple makes 3-pt jump shot from 25 ft (assist by J. Harris),,32,30
140,2,8:20.0,,B. Portis makes 3-pt jump shot from 25 ft (assist by D. Smith),32,33
141,2,8:06.0,Turnover by T. Pinson (bad pass),,32,33
142,2,8:06.0,J. Allen enters the game for D. Jordan,,32,33
143,2,8:06.0,S. Dinwiddie enters the game for T. Pinson,,32,33
144,2,8:06.0,T. Prince enters the game for I. Shumpert,,32,33
145,2,7:41.0,,J. Randle misses 2-pt jump shot from 11 ft,32,33
146,2,7:40.0,,Offensive rebound by Team,32,33
147,2,7:40.0,,Turnover by Team (shot clock),32,33
148,2,7:40.0,,M. Morris enters the game for D. Dotson,32,33
149,2,7:24.0,J. Allen misses 2-pt hook shot from 7 ft,,32,33
150,2,7:22.0,,Defensive rebound by B. Portis,32,33
151,2,7:03.0,,B. Portis misses 3-pt jump shot from 25 ft,32,33
152,2,7:02.0,Defensive rebound by J. Allen,,32,33
153,2,6:54.0,S. Dinwiddie makes 2-pt layup from 1 ft,,34,33
154,2,6:39.0,,D. Smith misses 2-pt layup from 1 ft,34,33
155,2,6:38.0,,Offensive rebound by Team,34,33
156,2,6:38.0,,F. Ntilikina enters the game for D. Smith,34,33
157,2,6:24.0,Turnover by T. Prince (out of bounds lost ball),,34,33
158,2,6:07.0,,B. Portis misses 3-pt jump shot from 26 ft,34,33
159,2,6:05.0,Defensive rebound by S. Dinwiddie,,34,33
160,2,5:56.0,T. Prince makes 3-pt jump shot from 26 ft,,37,33
161,2,5:36.0,,Personal foul by S. Dinwiddie (drawn by J. Randle),37,33
162,2,5:36.0,D. Musa enters the game for G. Temple,,37,33
163,2,5:36.0,,K. Knox enters the game for W. Ellington,37,33
164,2,5:22.0,,F. Ntilikina makes 2-pt jump shot from 16 ft (assist by J. Randle),37,35
165,2,5:08.0,Personal foul by B. Portis (drawn by J. Allen),,37,35
166,2,4:54.0,T. Prince misses 3-pt jump shot from 26 ft,,37,35
167,2,4:52.0,,Defensive rebound by B. Portis,37,35
168,2,4:42.0,,K. Knox misses 3-pt jump shot from 26 ft,37,35
169,2,4:40.0,Defensive rebound by S. Dinwiddie,,37,35
170,2,4:29.0,T. Prince makes 2-pt jump shot from 18 ft (assist by S. Dinwiddie),,39,35
171,2,4:12.0,,Turnover by M. Morris (lost ball; steal by J. Allen),39,35
172,2,4:10.0,Shooting foul by F. Ntilikina (drawn by S. Dinwiddie),,39,35
173,2,4:10.0,T. Pinson enters the game for J. Harris,,39,35
174,2,4:10.0,,D. Dotson enters the game for B. Portis,39,35
175,2,4:10.0,S. Dinwiddie makes free throw 1 of 2,,40,35
176,2,4:10.0,S. Dinwiddie makes free throw 2 of 2,,41,35
177,2,4:02.0,,Personal foul by T. Prince (drawn by J. Randle),41,35
178,2,3:54.0,,Turnover by D. Dotson (lost ball; steal by D. Musa),41,35
179,2,3:50.0,D. Musa misses 2-pt layup from 2 ft (block by K. Knox),,41,35
180,2,3:48.0,Offensive rebound by T. Prince,,41,35
181,2,3:45.0,T. Prince makes 2-pt layup from 1 ft,,43,35
182,2,3:39.0,,Turnover by D. Dotson (bad pass),43,35
183,2,3:28.0,T. Prince makes 3-pt jump shot from 24 ft,,46,35
184,2,3:28.0,,New York full timeout,46,35
185,2,3:09.0,,M. Morris makes 2-pt jump shot from 13 ft (assist by D. Dotson),46,37
186,2,2:43.0,Shooting foul by K. Knox (drawn by S. Dinwiddie),,46,37
187,2,2:43.0,S. Dinwiddie makes free throw 1 of 2,,47,37
188,2,2:43.0,S. Dinwiddie makes free throw 2 of 2,,48,37
189,2,2:30.0,,M. Morris makes 3-pt jump shot from 24 ft,48,40
190,2,2:09.0,D. Musa misses 3-pt jump shot from 30 ft,,48,40
191,2,2:07.0,,Defensive rebound by D. Dotson,48,40
192,2,2:00.0,,J. Randle makes 2-pt layup from 2 ft (assist by F. Ntilikina),48,42
193,2,1:48.0,Personal foul by F. Ntilikina (drawn by S. Dinwiddie),,48,42
194,2,1:48.0,S. Dinwiddie makes free throw 1 of 2,,49,42
195,2,1:48.0,S. Dinwiddie makes free throw 2 of 2,,50,42
196,2,1:35.0,,M. Morris makes 3-pt jump shot from 25 ft (assist by J. Randle),50,45
197,2,1:08.0,S. Dinwiddie makes 2-pt layup at rim,,52,45
198,2,0:55.0,,Shooting foul by J. Allen (drawn by J. Randle),52,45
199,2,0:55.0,,D. Smith enters the game for F. Ntilikina,52,45
200,2,0:55.0,,J. Randle misses free throw 1 of 2,52,45
201,2,0:55.0,,Offensive rebound by Team,52,45
202,2,0:55.0,,J. Randle makes free throw 2 of 2,52,46
203,2,0:41.0,Turnover by T. Pinson (bad pass; steal by M. Morris),,52,46
204,2,0:36.0,,Turnover by J. Randle (bad pass),52,46
205,2,0:29.0,S. Dinwiddie misses 3-pt jump shot from 25 ft,,52,46
206,2,0:27.0,,Defensive rebound by M. Morris,52,46
207,2,0:22.0,,D. Dotson misses 3-pt jump shot from 23 ft,52,46
208,2,0:20.0,Defensive rebound by T. Prince,,52,46
209,2,0:02.0,T. Pinson misses 3-pt jump shot from 27 ft,,52,46
210,2,0:02.0,Offensive rebound by Team,,52,46
211,3,11:51.0,,Personal foul by J. Harris (drawn by M. Morris),52,46
212,3,11:39.0,,M. Morris makes 3-pt jump shot from 25 ft (assist by J. Randle),52,49
213,3,11:27.0,Shooting foul by T. Gibson (drawn by J. Allen),,52,49
214,3,11:27.0,J. Allen makes free throw 1 of 2,,53,49
215,3,11:27.0,J. Allen makes free throw 2 of 2,,54,49
216,3,11:15.0,,M. Morris makes 2-pt jump shot from 7 ft (assist by K. Knox),54,51
217,3,10:54.0,J. Harris makes 3-pt jump shot from 26 ft (assist by T. Prince),,57,51
218,3,10:33.0,,F. Ntilikina misses 2-pt jump shot from 11 ft,57,51
219,3,10:31.0,Defensive rebound by T. Prince,,57,51
220,3,10:18.0,Shooting foul by K. Knox (drawn by S. Dinwiddie),,57,51
221,3,10:18.0,S. Dinwiddie makes free throw 1 of 2,,58,51
222,3,10:18.0,S. Dinwiddie makes free throw 2 of 2,,59,51
223,3,9:57.0,,T. Gibson makes 2-pt layup from 1 ft (assist by J. Randle),59,53
224,3,9:44.0,T. Prince makes 2-pt layup from 1 ft (assist by J. Allen),,61,53
225,3,9:32.0,,M. Morris makes 3-pt jump shot from 25 ft (assist by F. Ntilikina),61,56
226,3,9:11.0,J. Harris misses 2-pt layup from 3 ft,,61,56
227,3,9:10.0,,Defensive rebound by J. Randle,61,56
228,3,8:57.0,,F. Ntilikina misses 3-pt jump shot from 23 ft,61,56
229,3,8:55.0,Defensive rebound by J. Allen,,61,56
230,3,8:43.0,Personal foul by K. Knox (drawn by T. Prince),,61,56
231,3,8:27.0,T. Prince misses 3-pt jump shot from 23 ft,,61,56
232,3,8:25.0,,Defensive rebound by F. Ntilikina,61,56
233,3,8:22.0,,Shooting foul by T. Prince (drawn by K. Knox),61,56
234,3,8:22.0,,K. Knox makes free throw 1 of 2,61,57
235,3,8:22.0,,K. Knox makes free throw 2 of 2,61,58
236,3,8:02.0,G. Temple misses 3-pt jump shot from 25 ft,,61,58
237,3,8:01.0,Offensive rebound by Team,,61,58
238,3,8:01.0,,Loose ball foul by K. Knox (drawn by J. Allen),61,58
239,3,8:01.0,,D. Smith enters the game for K. Knox,61,58
240,3,7:53.0,J. Harris misses 3-pt jump shot from 27 ft,,61,58
241,3,7:51.0,,Defensive rebound by J. Randle,61,58
242,3,7:40.0,,M. Morris makes 3-pt jump shot from 25 ft (assist by D. Smith),61,61
243,3,7:38.0,Brooklyn full timeout,,61,61
244,3,7:19.0,J. Harris misses 2-pt layup from 3 ft,,61,61
245,3,7:17.0,,Defensive rebound by T. Gibson,61,61
246,3,7:06.0,,M. Morris misses 2-pt jump shot from 14 ft,61,61
247,3,7:04.0,Defensive rebound by T. Prince,,61,61
248,3,6:49.0,J. Harris makes 3-pt jump shot from 23 ft (assist by S. Dinwiddie),,64,61
249,3,6:32.0,,D. Smith misses 2-pt jump shot from 23 ft,64,61
250,3,6:30.0,,Offensive rebound by T. Gibson,64,61
251,3,6:26.0,,D. Smith makes 2-pt layup from 1 ft (assist by T. Gibson),64,63
252,3,6:16.0,J. Allen makes 2-pt dunk at rim (assist by S. Dinwiddie),,66,63
253,3,5:55.0,,J. Randle misses 2-pt jump shot from 3 ft,66,63
254,3,5:54.0,Defensive rebound by Team,,66,63
255,3,5:54.0,,W. Ellington enters the game for T. Gibson,66,63
256,3,5:54.0,,M. Robinson enters the game for F. Ntilikina,66,63
257,3,5:54.0,Technical foul by P. Sullivan,,66,63
258,3,5:54.0,S. Dinwiddie makes technical free throw,,67,63
259,3,5:40.0,J. Harris misses 2-pt layup from 2 ft (block by M. Robinson),,67,63
260,3,5:38.0,,Defensive rebound by J. Randle,67,63
261,3,5:28.0,,Shooting foul by J. Allen (drawn by J. Randle),67,63
262,3,5:28.0,,J. Randle makes free throw 1 of 2,67,64
263,3,5:28.0,,J. Randle misses free throw 2 of 2,67,64
264,3,5:25.0,Defensive rebound by T. Prince,,67,64
265,3,5:12.0,J. Harris misses 2-pt jump shot from 10 ft,,67,64
266,3,5:10.0,,Defensive rebound by J. Randle,67,64
267,3,5:10.0,D. Musa enters the game for J. Harris,,67,64
268,3,5:10.0,I. Shumpert enters the game for G. Temple,,67,64
269,3,5:10.0,,B. Portis enters the game for J. Randle,67,64
270,3,4:46.0,,Turnover by Team (shot clock),67,64
271,3,4:34.0,J. Allen misses 2-pt layup from 2 ft,,67,64
272,3,4:33.0,Offensive rebound by J. Allen,,67,64
273,3,4:32.0,Shooting foul by M. Morris (drawn by J. Allen),,67,64
274,3,4:32.0,J. Allen makes free throw 1 of 2,,68,64
275,3,4:32.0,J. Allen makes free throw 2 of 2,,69,64
276,3,4:19.0,,Offensive foul by B. Portis (drawn by D. Musa),69,64
277,3,4:19.0,,Turnover by B. Portis (offensive foul),69,64
278,3,4:19.0,,Instant Replay (Request: Stands),69,64
279,3,4:07.0,S. Dinwiddie misses 2-pt jump shot from 13 ft,,69,64
280,3,4:05.0,,Defensive rebound by Team,69,64
281,3,3:46.0,,M. Morris misses 2-pt jump shot from 9 ft,69,64
282,3,3:44.0,Defensive rebound by J. Allen,,69,64
283,3,3:36.0,S. Dinwiddie misses 3-pt jump shot from 28 ft,,69,64
284,3,3:34.0,,Defensive rebound by B. Portis,69,64
285,3,3:27.0,,D. Smith makes 3-pt jump shot from 25 ft,69,67
286,3,3:12.0,T. Prince misses 2-pt layup from 1 ft,,69,67
287,3,3:10.0,Offensive rebound by J. Allen,,69,67
288,3,3:10.0,J. Allen misses 2-pt dunk at rim,,69,67
289,3,3:10.0,,Defensive rebound by W. Ellington,69,67
290,3,3:04.0,,W. Ellington misses 3-pt jump shot from 26 ft,69,67
291,3,3:02.0,Defensive rebound by D. Musa,,69,67
292,3,2:51.0,D. Musa misses 2-pt layup from 3 ft,,69,67
293,3,2:49.0,Offensive rebound by J. Allen,,69,67
294,3,2:49.0,Shooting foul by D. Smith (drawn by J. Allen),,69,67
295,3,2:49.0,,New York full timeout,69,67
296,3,2:49.0,T. Pinson enters the game for S. Dinwiddie,,69,67
297,3,2:49.0,G. Temple enters the game for T. Prince,,69,67
298,3,2:49.0,,D. Dotson enters the game for M. Morris,69,67
299,3,2:49.0,J. Allen misses free throw 1 of 2,,69,67
300,3,2:49.0,Offensive rebound by Team,,69,67
301,3,2:49.0,J. Allen makes free throw 2 of 2,,70,67
302,3,2:41.0,,Personal foul by I. Shumpert (drawn by B. Portis),70,67
303,3,2:41.0,D. Jordan enters the game for J. Allen,,70,67
304,3,2:40.0,,Offensive foul by B. Portis (drawn by D. Musa),70,67
305,3,2:40.0,,Turnover by B. Portis (offensive foul),70,67
306,3,2:23.0,D. Musa makes 2-pt layup from 1 ft (assist by D. Jordan),,72,67
307,3,2:03.0,,D. Smith misses 3-pt jump shot from 26 ft,72,67
308,3,2:00.0,Defensive rebound by Team,,72,67
309,3,1:49.0,G. Temple makes 3-pt jump shot from 26 ft (assist by D. Musa),,75,67
310,3,1:24.0,,D. Dotson makes 2-pt jump shot from 21 ft,75,69
311,3,1:11.0,D. Jordan makes 2-pt dunk from 1 ft (assist by T. Pinson),,77,69
312,3,0:59.0,,W. Ellington makes 3-pt jump shot from 26 ft (assist by D. Smith),77,72
313,3,0:44.0,D. Musa makes 3-pt jump shot from 30 ft,,80,72
314,3,0:27.0,,Turnover by D. Smith (traveling),80,72
315,3,0:27.0,S. Dinwiddie enters the game for T. Pinson,,80,72
316,3,0:27.0,J. Harris enters the game for I. Shumpert,,80,72
317,3,0:27.0,,M. Morris enters the game for W. Ellington,80,72
318,3,0:27.0,,F. Ntilikina enters the game for D. Smith,80,72
319,3,0:04.0,Shooting foul by B. Portis (drawn by S. Dinwiddie),,80,72
320,3,0:04.0,T. Pinson enters the game for J. Harris,,80,72
321,3,0:04.0,I. Shumpert enters the game for D. Musa,,80,72
322,3,0:04.0,,D. Smith enters the game for B. Portis,80,72
323,3,0:04.0,S. Dinwiddie makes free throw 1 of 2,,81,72
324,3,0:04.0,S. Dinwiddie makes free throw 2 of 2,,82,72
325,3,0:00.0,,D. Smith misses 2-pt jump shot from 10 ft,82,72
326,3,0:00.0,,Offensive rebound by Team,82,72
327,4,11:45.0,G. Temple misses 3-pt jump shot from 25 ft,,82,72
328,4,11:43.0,,Defensive rebound by W. Ellington,82,72
329,4,11:36.0,,W. Ellington makes 3-pt jump shot from 25 ft (assist by F. Ntilikina),82,75
330,4,11:22.0,Turnover by I. Shumpert (bad pass),,82,75
331,4,11:07.0,,F. Ntilikina misses 3-pt jump shot from 25 ft,82,75
332,4,11:06.0,Defensive rebound by D. Jordan,,82,75
333,4,10:53.0,Personal foul by M. Robinson (drawn by T. Pinson),,82,75
334,4,10:53.0,Away from play foul by M. Morris (drawn by D. Musa),,82,75
335,4,10:53.0,Instant Replay (Request: Stands),,82,75
336,4,10:53.0,G. Temple misses free throw 1 of 1,,82,75
337,4,10:53.0,Offensive rebound by Team,,82,75
338,4,10:41.0,D. Musa misses 3-pt jump shot from 25 ft,,82,75
339,4,10:40.0,Offensive rebound by D. Jordan,,82,75
340,4,10:37.0,D. Jordan makes 2-pt layup from 1 ft,,84,75
341,4,10:27.0,,Personal foul by G. Temple (drawn by W. Ellington),84,75
342,4,10:14.0,,D. Dotson makes 2-pt jump shot from 10 ft,84,77
343,4,9:56.0,D. Jordan misses 2-pt layup from 1 ft,,84,77
344,4,9:55.0,Offensive rebound by D. Jordan,,84,77
345,4,9:54.0,Shooting foul by M. Robinson (drawn by D. Jordan),,84,77
346,4,9:54.0,,T. Gibson enters the game for M. Robinson,84,77
347,4,9:54.0,D. Jordan makes free throw 1 of 2,,85,77
348,4,9:54.0,D. Jordan makes free throw 2 of 2,,86,77
349,4,9:35.0,,T. Gibson makes 2-pt jump shot from 23 ft,86,79
350,4,9:15.0,Shooting foul by W. Ellington (drawn by I. Shumpert),,86,79
351,4,9:15.0,I. Shumpert makes free throw 1 of 2,,87,79
352,4,9:15.0,I. Shumpert makes free throw 2 of 2,,88,79
353,4,8:57.0,,Turnover by M. Morris (bad pass; steal by I. Shumpert),88,79
354,4,8:50.0,Turnover by D. Musa (bad pass),,88,79
355,4,8:33.0,,M. Morris misses 2-pt layup at rim,88,79
356,4,8:32.0,,Offensive rebound by M. Morris,88,79
357,4,8:31.0,,M. Morris misses 2-pt layup at rim,88,79
358,4,8:30.0,,Offensive rebound by M. Morris,88,79
359,4,8:30.0,,Turnover by M. Morris (traveling),88,79
360,4,8:30.0,,J. Randle enters the game for M. Morris,88,79
361,4,8:05.0,T. Pinson misses 2-pt layup from 9 ft,,88,79
362,4,8:03.0,,Defensive rebound by F. Ntilikina,88,79
363,4,7:59.0,,Shooting foul by G. Temple (drawn by D. Dotson),88,79
364,4,7:59.0,,D. Dotson makes free throw 1 of 2,88,80
365,4,7:59.0,,D. Dotson misses free throw 2 of 2,88,80
366,4,7:57.0,Defensive rebound by T. Pinson,,88,80
367,4,7:47.0,Shooting foul by J. Randle (drawn by D. Musa),,88,80
368,4,7:47.0,S. Dinwiddie enters the game for T. Pinson,,88,80
369,4,7:47.0,J. Harris enters the game for G. Temple,,88,80
370,4,7:47.0,D. Musa misses free throw 1 of 2,,88,80
371,4,7:47.0,Offensive rebound by Team,,88,80
372,4,7:47.0,D. Musa misses free throw 2 of 2,,88,80
373,4,7:45.0,,Defensive rebound by F. Ntilikina,88,80
374,4,7:24.0,,D. Dotson misses 2-pt layup from 1 ft (block by D. Jordan),88,80
375,4,7:23.0,,Offensive rebound by Team,88,80
376,4,7:23.0,,Turnover by Team (shot clock),88,80
377,4,7:23.0,Brooklyn full timeout,,88,80
378,4,7:23.0,T. Prince enters the game for D. Musa,,88,80
379,4,7:11.0,J. Harris makes 3-pt jump shot from 25 ft (assist by S. Dinwiddie),,91,80
380,4,6:46.0,,J. Randle makes 2-pt layup from 1 ft,91,82
381,4,6:20.0,Turnover by T. Prince (lost ball; steal by D. Dotson),,91,82
382,4,6:20.0,,Personal foul by J. Harris (drawn by J. Randle),91,82
383,4,6:20.0,J. Allen enters the game for D. Jordan,,91,82
384,4,6:20.0,,M. Morris enters the game for D. Dotson,91,82
385,4,6:09.0,,M. Morris misses 2-pt jump shot from 20 ft,91,82
386,4,6:07.0,Defensive rebound by T. Prince,,91,82
387,4,5:49.0,T. Prince misses 3-pt jump shot from 23 ft,,91,82
388,4,5:47.0,,Defensive rebound by T. Gibson,91,82
389,4,5:44.0,,F. Ntilikina makes 2-pt layup from 1 ft,91,84
