,QUARTER,TIME_REMAINING,DENVER_ACTION,GOLDEN STATE_ACTION,DENVER_SCORE,GOLDEN STATE_SCORE
500,1OT,0:24.0,,A. Burks makes 2-pt jump shot from 8 ft,130,125
501,1OT,0:24.0,,Shooting foul by M. Beasley (drawn by A. Burks),130,125
502,1OT,0:24.0,,A. Burks makes free throw 1 of 1,130,126
503,1OT,0:20.0,Personal take foul by D. Green (drawn by M. Beasley),,130,126
504,1OT,0:20.0,M. Beasley makes free throw 1 of 2,,131,126
505,1OT,0:20.0,M. Beasley makes free throw 2 of 2,,132,126
506,1OT,0:20.0,,Golden State full timeout,132,126
507,1OT,0:20.0,N. Jokić enters the game for T. Craig,,132,126
508,1OT,0:18.0,,D. Lee makes 3-pt jump shot from 27 ft (assist by D. Russell),132,129
509,1OT,0:10.0,Personal take foul by D. Russell (drawn by M. Plumlee),,132,129
510,1OT,0:10.0,M. Plumlee misses free throw 1 of 2,,132,129
511,1OT,0:10.0,Offensive rebound by Team,,132,129
512,1OT,0:10.0,M. Plumlee misses free throw 2 of 2,,132,129
513,1OT,0:09.0,,Defensive rebound by Team,132,129
514,1OT,0:09.0,Loose ball foul by N. Jokić (drawn by D. Green),,132,129
515,1OT,0:09.0,,D. Green makes free throw 1 of 2,132,130
516,1OT,0:09.0,,D. Green makes free throw 2 of 2,132,131
517,1OT,0:09.0,Denver full timeout,,132,131
518,1OT,0:09.0,M. Morris enters the game for M. Plumlee,,132,131
519,1OT,0:08.0,Personal take foul by D. Lee (drawn by M. Beasley),,132,131
520,1OT,0:08.0,J. Grant enters the game for N. Jokić,,132,131
521,1OT,0:08.0,M. Beasley makes free throw 1 of 2,,133,131
522,1OT,0:08.0,M. Beasley makes free throw 2 of 2,,134,131
523,1OT,0:02.0,,D. Lee misses 3-pt jump shot from 28 ft,134,131
524,1OT,0:00.0,Defensive rebound by M. Morris,,134,131
