,QUARTER,TIME_REMAINING,WASHINGTON_ACTION,TORONTO_ACTION,WASHINGTON_SCORE,TORONTO_SCORE
173,2,6:20.0,I. Smith makes 3-pt jump shot from 25 ft (assist by I. Thomas),,36,48
174,2,6:05.0,,F. VanVleet makes 3-pt jump shot from 26 ft (assist by R. Hollis-Jefferson),36,51
175,2,5:58.0,D. Bertāns misses 3-pt jump shot from 26 ft,,36,51
176,2,5:54.0,,Defensive rebound by F. VanVleet,36,51
177,2,5:48.0,,F. VanVleet misses 3-pt jump shot from 25 ft,36,51
178,2,5:48.0,Defensive rebound by B. Beal,,36,51
179,2,5:37.0,I. Thomas makes 3-pt jump shot from 22 ft (assist by B. Beal),,39,51
180,2,5:26.0,,S. Ibaka makes 3-pt jump shot from 25 ft (assist by F. VanVleet),39,54
181,2,5:10.0,Turnover by D. Bertāns (bad pass),,39,54
182,2,4:58.0,,O. Anunoby makes 2-pt layup from 1 ft (assist by F. VanVleet),39,56
183,2,4:56.0,Washington full timeout,,39,56
184,2,4:56.0,T. Brown enters the game for A. Pasečņiks,,39,56
185,2,4:56.0,I. Mahinmi enters the game for I. Smith,,39,56
186,2,4:56.0,,K. Lowry enters the game for R. Hollis-Jefferson,39,56
187,2,4:44.0,Turnover by B. Beal (bad pass; steal by F. VanVleet),,39,56
188,2,4:41.0,,Turnover by F. VanVleet (lost ball; steal by B. Beal),39,56
189,2,4:34.0,I. Thomas misses 2-pt layup from 5 ft,,39,56
190,2,4:34.0,Offensive rebound by Team,,39,56
191,2,4:34.0,,Loose ball foul by F. VanVleet (drawn by I. Mahinmi),39,56
192,2,4:34.0,I. Mahinmi makes free throw 1 of 2,,40,56
193,2,4:34.0,I. Mahinmi misses free throw 2 of 2,,40,56
194,2,4:30.0,,Defensive rebound by O. Anunoby,40,56
195,2,4:22.0,,Personal foul by T. Brown (drawn by K. Lowry),40,56
196,2,4:12.0,,Turnover by K. Lowry (bad pass; steal by I. Mahinmi),40,56
197,2,4:04.0,I. Thomas makes 2-pt jump shot from 16 ft,,42,56
198,2,3:49.0,,P. McCaw misses 2-pt jump shot from 12 ft,42,56
199,2,3:45.0,Defensive rebound by I. Thomas,,42,56
200,2,3:34.0,D. Bertāns makes 3-pt jump shot from 26 ft (assist by I. Thomas),,45,56
201,2,3:20.0,,S. Ibaka makes 2-pt jump shot from 15 ft (assist by F. VanVleet),45,58
202,2,3:08.0,B. Beal misses 3-pt jump shot from 23 ft,,45,58
203,2,3:07.0,Offensive rebound by I. Mahinmi,,45,58
204,2,3:07.0,I. Mahinmi makes 2-pt layup at rim,,47,58
205,2,3:07.0,Shooting foul by P. McCaw (drawn by I. Mahinmi),,47,58
206,2,3:07.0,I. Mahinmi makes free throw 1 of 1,,48,58
207,2,2:53.0,Technical foul by K. Lowry,,48,58
208,2,2:53.0,B. Beal misses technical free throw,,48,58
209,2,2:53.0,,Defensive rebound by Team,48,58
210,2,2:45.0,,F. VanVleet makes 2-pt layup from 2 ft,48,60
211,2,2:24.0,B. Beal misses 2-pt hook shot from 8 ft (block by S. Ibaka),,48,60
212,2,2:21.0,,Defensive rebound by S. Ibaka,48,60
213,2,2:15.0,,F. VanVleet makes 2-pt layup from 2 ft,48,62
214,2,2:07.0,Personal foul by S. Ibaka (drawn by D. Bertāns),,48,62
215,2,2:07.0,D. Bertāns makes free throw 1 of 2,,49,62
216,2,2:07.0,D. Bertāns makes free throw 2 of 2,,50,62
217,2,1:44.0,,F. VanVleet misses 2-pt jump shot from 13 ft,50,62
218,2,1:43.0,,Offensive rebound by S. Ibaka,50,62
219,2,1:43.0,,Shooting foul by D. Bertāns (drawn by S. Ibaka),50,62
220,2,1:43.0,,Technical foul by I. Thomas,50,62
221,2,1:43.0,,K. Lowry makes technical free throw,50,63
222,2,1:43.0,,S. Ibaka misses free throw 1 of 2,50,63
223,2,1:43.0,,Offensive rebound by Team,50,63
224,2,1:43.0,,S. Ibaka makes free throw 2 of 2,50,64
225,2,1:31.0,Turnover by D. Bertāns (bad pass; steal by P. McCaw),,50,64
226,2,1:26.0,,F. VanVleet misses 3-pt jump shot from 23 ft,50,64
227,2,1:22.0,Defensive rebound by T. Brown,,50,64
228,2,1:18.0,Turnover by I. Thomas (step out of bounds),,50,64
229,2,1:02.0,,Shooting foul by T. Brown (drawn by K. Lowry),50,64
230,2,1:02.0,,K. Lowry makes free throw 1 of 2,50,65
231,2,1:02.0,I. Smith enters the game for T. Brown,,50,65
232,2,1:02.0,,K. Lowry makes free throw 2 of 2,50,66
233,2,0:55.0,B. Beal misses 3-pt jump shot from 25 ft,,50,66
234,2,0:52.0,,Defensive rebound by K. Lowry,50,66
235,2,0:41.0,,F. VanVleet misses 2-pt jump shot from 8 ft,50,66
236,2,0:38.0,Defensive rebound by I. Mahinmi,,50,66
237,2,0:35.0,D. Bertāns makes 2-pt dunk from 1 ft (assist by I. Thomas),,52,66
238,2,0:32.0,,K. Lowry misses 3-pt jump shot from 25 ft,52,66
239,2,0:30.0,Defensive rebound by Team,,52,66
240,2,0:07.0,I. Mahinmi misses 2-pt hook shot from 3 ft (block by S. Ibaka),,52,66
241,2,0:03.0,,Defensive rebound by F. VanVleet,52,66
242,2,0:03.0,,O. Anunoby makes 2-pt dunk at rim (assist by F. VanVleet),52,68
243,2,0:00.0,Turnover by B. Beal (lost ball; steal by P. McCaw),,52,68
244,2,0:00.0,,P. McCaw misses 3-pt jump shot from 34 ft,52,68
245,2,0:00.0,,Offensive rebound by Team,52,68
246,3,11:46.0,,S. Ibaka misses 3-pt jump shot from 25 ft,52,68
247,3,11:43.0,Defensive rebound by D. Bertāns,,52,68
248,3,11:25.0,D. Bertāns makes 3-pt jump shot from 25 ft (assist by B. Beal),,55,68
249,3,11:09.0,,P. McCaw misses 3-pt jump shot from 23 ft,55,68
250,3,11:03.0,Defensive rebound by I. Mahinmi,,55,68
251,3,10:59.0,Shooting foul by P. McCaw (drawn by I. Bonga),,55,68
252,3,10:59.0,I. Bonga misses free throw 1 of 2,,55,68
253,3,10:59.0,Offensive rebound by Team,,55,68
254,3,10:59.0,I. Bonga makes free throw 2 of 2,,56,68
255,3,10:38.0,,Turnover by F. VanVleet (bad pass),56,68
256,3,10:27.0,B. Beal makes 2-pt jump shot from 15 ft (assist by I. Bonga),,58,68
257,3,10:21.0,Violation by Team (kicked ball),,58,68
258,3,10:04.0,,Shooting foul by I. Mahinmi (drawn by O. Anunoby),58,68
259,3,10:04.0,,O. Anunoby makes free throw 1 of 2,58,69
260,3,10:04.0,,O. Anunoby makes free throw 2 of 2,58,70
261,3,9:51.0,Personal foul by O. Anunoby (drawn by I. Bonga),,58,70
262,3,9:43.0,I. Mahinmi makes 2-pt dunk from 1 ft (assist by B. Beal),,60,70
263,3,9:25.0,,Shooting foul by I. Thomas (drawn by P. McCaw),60,70
264,3,9:25.0,,P. McCaw makes free throw 1 of 2,60,71
265,3,9:25.0,,P. McCaw makes free throw 2 of 2,60,72
266,3,9:14.0,Turnover by I. Mahinmi (bad pass),,60,72
267,3,8:59.0,,Turnover by P. McCaw (step out of bounds),60,72
268,3,8:47.0,B. Beal makes 2-pt layup from 2 ft (assist by I. Mahinmi),,62,72
269,3,8:35.0,,S. Ibaka makes 2-pt jump shot from 19 ft (assist by K. Lowry),62,74
270,3,8:20.0,B. Beal misses 3-pt jump shot from 24 ft,,62,74
271,3,8:17.0,,Defensive rebound by S. Ibaka,62,74
272,3,7:59.0,,Personal foul by I. Mahinmi (drawn by F. VanVleet),62,74
273,3,7:57.0,,F. VanVleet makes 2-pt layup from 2 ft (assist by K. Lowry),62,76
274,3,7:44.0,I. Thomas misses 3-pt jump shot from 26 ft,,62,76
275,3,7:40.0,,Defensive rebound by S. Ibaka,62,76
276,3,7:36.0,,F. VanVleet misses 2-pt layup from 2 ft,62,76
277,3,7:35.0,Defensive rebound by I. Mahinmi,,62,76
278,3,7:35.0,Turnover by I. Mahinmi (traveling),,62,76
279,3,7:35.0,G. Mathews enters the game for I. Bonga,,62,76
280,3,7:35.0,,Technical foul by I. Mahinmi,62,76
281,3,7:35.0,,K. Lowry misses technical free throw,62,76
282,3,7:35.0,,Offensive rebound by Team,62,76
283,3,7:21.0,,F. VanVleet misses 2-pt jump shot from 10 ft,62,76
284,3,7:17.0,Defensive rebound by D. Bertāns,,62,76
285,3,7:15.0,Personal foul by O. Anunoby (drawn by I. Thomas),,62,76
286,3,7:05.0,I. Thomas misses 3-pt jump shot from 25 ft,,62,76
287,3,7:01.0,,Defensive rebound by S. Ibaka,62,76
288,3,6:57.0,,K. Lowry misses 3-pt jump shot from 25 ft,62,76
289,3,6:54.0,Defensive rebound by B. Beal,,62,76
290,3,6:50.0,I. Mahinmi makes 2-pt dunk from 1 ft (assist by D. Bertāns),,64,76
291,3,6:40.0,,S. Ibaka makes 3-pt jump shot from 26 ft (assist by K. Lowry),64,79
292,3,6:32.0,D. Bertāns misses 3-pt jump shot from 28 ft,,64,79
293,3,6:28.0,,Defensive rebound by S. Ibaka,64,79
294,3,6:23.0,,Offensive foul by K. Lowry (drawn by D. Bertāns),64,79
295,3,6:23.0,,Turnover by K. Lowry (offensive foul),64,79
296,3,6:23.0,,Toronto full timeout,64,79
297,3,6:23.0,A. Schofield enters the game for I. Mahinmi,,64,79
298,3,6:16.0,Turnover by A. Schofield (bad pass),,64,79
299,3,6:01.0,,S. Ibaka misses 2-pt jump shot from 14 ft,64,79
300,3,5:58.0,Defensive rebound by B. Beal,,64,79
301,3,5:53.0,B. Beal makes 2-pt layup from 2 ft,,66,79
302,3,5:39.0,,Shooting foul by A. Schofield (drawn by O. Anunoby),66,79
303,3,5:39.0,,O. Anunoby makes free throw 1 of 2,66,80
304,3,5:39.0,,T. Davis enters the game for K. Lowry,66,80
305,3,5:39.0,,O. Anunoby misses free throw 2 of 2,66,80
306,3,5:36.0,Defensive rebound by B. Beal,,66,80
307,3,5:26.0,B. Beal makes 2-pt jump shot from 11 ft (assist by A. Schofield),,68,80
308,3,5:26.0,Shooting foul by P. McCaw (drawn by B. Beal),,68,80
309,3,5:26.0,B. Beal makes free throw 1 of 1,,69,80
310,3,5:16.0,,F. VanVleet makes 2-pt layup from 2 ft,69,82
311,3,5:04.0,D. Bertāns misses 3-pt jump shot from 25 ft,,69,82
312,3,5:01.0,,Defensive rebound by F. VanVleet,69,82
313,3,4:57.0,,S. Ibaka makes 2-pt dunk from 1 ft (assist by O. Anunoby),69,84
314,3,4:39.0,A. Schofield misses 3-pt jump shot from 24 ft,,69,84
315,3,4:36.0,,Defensive rebound by F. VanVleet,69,84
316,3,4:32.0,,F. VanVleet misses 3-pt jump shot from 25 ft,69,84
317,3,4:28.0,Defensive rebound by D. Bertāns,,69,84
318,3,4:26.0,Personal foul by T. Davis (drawn by I. Thomas),,69,84
319,3,4:26.0,I. Thomas makes free throw 1 of 2,,70,84
320,3,4:26.0,T. Brown enters the game for D. Bertāns,,70,84
321,3,4:26.0,I. Thomas makes free throw 2 of 2,,71,84
322,3,4:17.0,,O. Anunoby misses 2-pt layup from 5 ft,71,84
323,3,4:16.0,Defensive rebound by Team,,71,84
324,3,4:16.0,I. Smith enters the game for I. Thomas,,71,84
325,3,3:59.0,B. Beal misses 2-pt jump shot from 17 ft,,71,84
326,3,3:53.0,Offensive rebound by G. Mathews,,71,84
327,3,3:47.0,T. Brown misses 2-pt jump shot from 12 ft,,71,84
328,3,3:42.0,,Defensive rebound by S. Ibaka,71,84
329,3,3:38.0,,Shooting foul by I. Smith (drawn by S. Ibaka),71,84
330,3,3:38.0,,S. Ibaka misses free throw 1 of 2,71,84
331,3,3:38.0,,Offensive rebound by Team,71,84
332,3,3:38.0,,R. Hollis-Jefferson enters the game for P. McCaw,71,84
333,3,3:38.0,,K. Lowry enters the game for F. VanVleet,71,84
334,3,3:38.0,,S. Ibaka makes free throw 2 of 2,71,85
335,3,3:24.0,T. Brown makes 2-pt jump shot from 13 ft (assist by A. Schofield),,73,85
336,3,3:05.0,,O. Anunoby misses 3-pt jump shot from 23 ft,73,85
337,3,3:05.0,,Offensive rebound by Team,73,85
338,3,3:05.0,Loose ball foul by A. Schofield (drawn by S. Ibaka),,73,85
339,3,3:05.0,,S. Ibaka makes free throw 1 of 2,73,86
340,3,3:05.0,,C. Boucher enters the game for O. Anunoby,73,86
341,3,3:05.0,,S. Ibaka misses free throw 2 of 2,73,86
342,3,3:02.0,Defensive rebound by T. Brown,,73,86
343,3,2:47.0,T. Brown misses 3-pt jump shot from 25 ft,,73,86
344,3,2:44.0,Offensive rebound by G. Mathews,,73,86
345,3,2:42.0,I. Smith makes 3-pt jump shot from 25 ft (assist by G. Mathews),,76,86
346,3,2:27.0,,R. Hollis-Jefferson misses 2-pt layup from 1 ft,76,86
347,3,2:26.0,,Offensive rebound by C. Boucher,76,86
348,3,2:26.0,,Shooting foul by G. Mathews (drawn by C. Boucher),76,86
349,3,2:26.0,Washington full timeout,,76,86
350,3,2:26.0,,M. Miller enters the game for S. Ibaka,76,86
351,3,2:26.0,,C. Boucher makes free throw 1 of 2,76,87
352,3,2:26.0,,C. Boucher makes free throw 2 of 2,76,88
353,3,2:12.0,Shooting foul by M. Miller (drawn by B. Beal),,76,88
354,3,2:12.0,B. Beal misses free throw 1 of 2,,76,88
355,3,2:12.0,Offensive rebound by Team,,76,88
356,3,2:12.0,B. Beal makes free throw 2 of 2,,77,88
357,3,1:51.0,,K. Lowry makes 2-pt jump shot from 6 ft,77,90
358,3,1:40.0,B. Beal makes 2-pt layup from 4 ft,,79,90
359,3,1:40.0,Shooting foul by C. Boucher (drawn by B. Beal),,79,90
360,3,1:40.0,B. Beal makes free throw 1 of 1,,80,90
361,3,1:29.0,,K. Lowry misses 2-pt layup from 2 ft (block by I. Smith),80,90
362,3,1:29.0,,Offensive rebound by Team,80,90
363,3,1:17.0,,K. Lowry makes 2-pt jump shot from 21 ft,80,92
364,3,1:17.0,,Shooting foul by A. Schofield (drawn by K. Lowry),80,92
365,3,1:17.0,,K. Lowry misses free throw 1 of 1,80,92
366,3,1:14.0,Defensive rebound by B. Beal,,80,92
367,3,1:07.0,B. Beal makes 2-pt layup from 2 ft,,82,92
368,3,0:46.0,,T. Davis makes 2-pt layup from 3 ft (assist by R. Hollis-Jefferson),82,94
369,3,0:33.0,G. Mathews makes 3-pt jump shot from 23 ft (assist by I. Smith),,85,94
370,3,0:24.0,,R. Hollis-Jefferson makes 2-pt layup from 2 ft (assist by K. Lowry),85,96
371,3,0:00.0,Turnover by Team (shot clock),,85,96
372,3,0:00.0,,C. Boucher misses 2-pt layup from 2 ft,85,96
373,3,0:00.0,,Offensive rebound by Team,85,96
374,4,11:44.0,Turnover by D. Bertāns (lost ball; steal by K. Lowry),,85,96
375,4,11:43.0,,Personal take foul by D. Bertāns (drawn by T. Davis),85,96
376,4,11:28.0,,Turnover by R. Hollis-Jefferson (bad pass; steal by D. Bertāns),85,96
377,4,11:25.0,Personal foul by K. Lowry (drawn by D. Bertāns),,85,96
378,4,11:19.0,A. Schofield makes 2-pt hook shot from 6 ft,,87,96
