,QUARTER,TIME_REMAINING,PORTLAND_ACTION,DENVER_ACTION,PORTLAND_SCORE,DENVER_SCORE
384,4,3:08.0,H. Whiteside makes 2-pt jump shot from 8 ft (assist by D. Lillard),,99,110
385,4,3:07.0,,Denver full timeout,99,110
386,4,2:52.0,,Personal foul by H. Whiteside (drawn by N. Jokić),99,110
387,4,2:45.0,,J. Murray misses 2-pt jump shot from 18 ft,99,110
388,4,2:41.0,Defensive rebound by C. Anthony,,99,110
389,4,2:36.0,D. Lillard misses 3-pt jump shot from 28 ft,,99,110
390,4,2:33.0,,Defensive rebound by N. Jokić,99,110
391,4,2:22.0,,G. Harris misses 2-pt jump shot from 15 ft,99,110
392,4,2:20.0,Defensive rebound by Team,,99,110
393,4,2:01.0,C. McCollum misses 2-pt jump shot from 7 ft,,99,110
394,4,1:59.0,,Defensive rebound by W. Barton,99,110
395,4,1:44.0,,J. Grant misses 3-pt jump shot from 23 ft,99,110
396,4,1:39.0,Defensive rebound by C. Anthony,,99,110
397,4,1:25.0,K. Bazemore misses 3-pt jump shot from 23 ft,,99,110
398,4,1:22.0,,Defensive rebound by J. Murray,99,110
399,4,1:00.0,,Shooting foul by H. Whiteside (drawn by J. Grant),99,110
400,4,1:00.0,,J. Grant misses free throw 1 of 2,99,110
401,4,1:00.0,,Offensive rebound by Team,99,110
402,4,1:00.0,M. Hezonja enters the game for C. Anthony,,99,110
403,4,1:00.0,S. Labissière enters the game for D. Lillard,,99,110
404,4,1:00.0,A. Simons enters the game for C. McCollum,,99,110
405,4,1:00.0,G. Trent enters the game for H. Whiteside,,99,110
406,4,1:00.0,,M. Morris enters the game for J. Murray,99,110
407,4,1:00.0,,J. Grant makes free throw 2 of 2,99,111
408,4,0:45.0,G. Trent misses 2-pt jump shot from 19 ft,,99,111
409,4,0:42.0,,Defensive rebound by N. Jokić,99,111
410,4,0:20.0,,N. Jokić makes 3-pt jump shot from 26 ft,99,114
411,4,0:08.0,G. Trent misses 2-pt jump shot from 13 ft,,99,114
412,4,0:06.0,,Defensive rebound by W. Barton,99,114
