,QUARTER,TIME_REMAINING,CHICAGO_ACTION,TORONTO_ACTION,CHICAGO_SCORE,TORONTO_SCORE
121,2,9:21.0,,Shooting foul by D. Valentine (drawn by P. McCaw),33,37
122,2,9:21.0,,P. McCaw makes free throw 1 of 2,33,38
123,2,9:21.0,,P. McCaw makes free throw 2 of 2,33,39
124,2,9:04.0,C. Hutchison makes 3-pt jump shot from 24 ft (assist by C. White),,36,39
125,2,8:54.0,,P. McCaw misses 2-pt layup from 6 ft,36,39
126,2,8:52.0,Defensive rebound by C. White,,36,39
127,2,8:49.0,R. Arcidiacono makes 3-pt jump shot from 26 ft (assist by C. White),,39,39
128,2,8:27.0,,M. Thomas makes 2-pt jump shot from 6 ft,39,41
129,2,8:14.0,Shooting foul by M. Thomas (drawn by C. Hutchison),,39,41
130,2,8:14.0,C. Hutchison makes free throw 1 of 2,,40,41
131,2,8:14.0,,F. VanVleet enters the game for M. Thomas,40,41
132,2,8:14.0,C. Hutchison misses free throw 2 of 2,,40,41
133,2,8:12.0,,Defensive rebound by C. Boucher,40,41
134,2,7:54.0,,Turnover by O. Anunoby (traveling),40,41
135,2,7:41.0,R. Arcidiacono misses 3-pt jump shot from 24 ft,,40,41
136,2,7:37.0,,Defensive rebound by O. Anunoby,40,41
137,2,7:30.0,,T. Davis makes 2-pt layup from 5 ft,40,43
138,2,7:30.0,T. Satoranský enters the game for C. Hutchison,,40,43
139,2,7:30.0,T. Young enters the game for D. Valentine,,40,43
140,2,7:30.0,,S. Ibaka enters the game for P. McCaw,40,43
141,2,7:08.0,T. Young misses 2-pt jump shot from 6 ft,,40,43
142,2,7:04.0,Offensive rebound by C. Felício,,40,43
143,2,7:00.0,R. Arcidiacono makes 3-pt jump shot from 26 ft (assist by T. Satoranský),,43,43
144,2,6:43.0,,T. Davis misses 3-pt jump shot from 23 ft,43,43
145,2,6:40.0,Defensive rebound by T. Satoranský,,43,43
146,2,6:28.0,C. White makes 3-pt jump shot from 26 ft (assist by R. Arcidiacono),,46,43
147,2,6:16.0,,Toronto full timeout,46,43
148,2,6:16.0,L. Kornet enters the game for C. Felício,,46,43
149,2,6:16.0,Z. LaVine enters the game for C. White,,46,43
150,2,6:16.0,,K. Lowry enters the game for O. Anunoby,46,43
151,2,6:16.0,,P. Siakam enters the game for C. Boucher,46,43
152,2,6:08.0,,F. VanVleet makes 3-pt jump shot from 26 ft,46,46
153,2,5:48.0,T. Young makes 2-pt hook shot from 4 ft,,48,46
154,2,5:48.0,Shooting foul by T. Davis (drawn by T. Young),,48,46
155,2,5:48.0,T. Young misses free throw 1 of 1,,48,46
156,2,5:46.0,,Defensive rebound by P. Siakam,48,46
157,2,5:34.0,,F. VanVleet misses 3-pt jump shot from 31 ft,48,46
158,2,5:28.0,,Offensive rebound by T. Davis,48,46
159,2,5:28.0,,T. Davis misses 2-pt layup from 1 ft,48,46
160,2,5:27.0,,Offensive rebound by P. Siakam,48,46
161,2,5:18.0,,F. VanVleet makes 2-pt layup at rim,48,48
162,2,5:12.0,Shooting foul by S. Ibaka (drawn by Z. LaVine),,48,48
163,2,5:12.0,Z. LaVine misses free throw 1 of 2,,48,48
164,2,5:12.0,Offensive rebound by Team,,48,48
165,2,5:12.0,Z. LaVine makes free throw 2 of 2,,49,48
166,2,4:58.0,,T. Davis makes 3-pt jump shot from 23 ft (assist by K. Lowry),49,51
167,2,4:30.0,L. Kornet makes 3-pt jump shot from 27 ft (assist by T. Satoranský),,52,51
168,2,4:22.0,,Shooting foul by T. Satoranský (drawn by K. Lowry),52,51
169,2,4:22.0,,K. Lowry misses free throw 1 of 2,52,51
170,2,4:22.0,,Offensive rebound by Team,52,51
171,2,4:22.0,,K. Lowry makes free throw 2 of 2,52,52
172,2,4:10.0,L. Kornet misses 2-pt layup from 4 ft,,52,52
173,2,4:08.0,,Defensive rebound by S. Ibaka,52,52
174,2,3:58.0,,T. Davis makes 2-pt jump shot from 7 ft (assist by F. VanVleet),52,54
175,2,3:45.0,L. Kornet misses 3-pt jump shot from 28 ft,,52,54
176,2,3:41.0,,Defensive rebound by K. Lowry,52,54
177,2,3:35.0,,F. VanVleet misses 2-pt hook shot from 4 ft,52,54
178,2,3:34.0,Defensive rebound by Z. LaVine,,52,54
179,2,3:25.0,T. Young makes 3-pt jump shot from 22 ft (assist by T. Satoranský),,55,54
180,2,3:12.0,,F. VanVleet misses 3-pt jump shot from 25 ft,55,54
181,2,3:09.0,Defensive rebound by T. Young,,55,54
182,2,2:53.0,Chicago full timeout,,55,54
183,2,2:53.0,C. Hutchison enters the game for R. Arcidiacono,,55,54
184,2,2:50.0,T. Satoranský misses 3-pt jump shot from 23 ft,,55,54
185,2,2:47.0,Offensive rebound by T. Satoranský,,55,54
186,2,2:46.0,T. Satoranský misses 2-pt jump shot from 10 ft,,55,54
187,2,2:44.0,,Defensive rebound by S. Ibaka,55,54
188,2,2:41.0,,P. Siakam misses 3-pt jump shot from 26 ft,55,54
189,2,2:37.0,Defensive rebound by T. Young,,55,54
190,2,2:29.0,T. Satoranský makes 2-pt jump shot from 8 ft (assist by Z. LaVine),,57,54
191,2,2:15.0,,P. Siakam misses 2-pt layup from 1 ft,57,54
192,2,2:10.0,Defensive rebound by T. Satoranský,,57,54
193,2,2:02.0,C. Hutchison misses 3-pt jump shot from 23 ft,,57,54
194,2,2:01.0,,Defensive rebound by Team,57,54
195,2,1:50.0,,Personal foul by L. Kornet (drawn by K. Lowry),57,54
196,2,1:39.0,,S. Ibaka makes 2-pt dunk from 1 ft (assist by F. VanVleet),57,56
197,2,1:24.0,L. Kornet makes 2-pt dunk from 1 ft (assist by C. Hutchison),,59,56
198,2,1:12.0,,K. Lowry makes 3-pt jump shot from 23 ft,59,59
199,2,0:50.0,Shooting foul by T. Davis (drawn by Z. LaVine),,59,59
200,2,0:50.0,Z. LaVine makes free throw 1 of 3,,60,59
201,2,0:50.0,Z. LaVine makes free throw 2 of 3,,61,59
202,2,0:50.0,R. Arcidiacono enters the game for T. Young,,61,59
203,2,0:50.0,Z. LaVine makes free throw 3 of 3,,62,59
204,2,0:29.0,,Shooting foul by L. Kornet (drawn by S. Ibaka),62,59
205,2,0:29.0,,S. Ibaka misses free throw 1 of 2,62,59
206,2,0:29.0,,Offensive rebound by Team,62,59
207,2,0:29.0,,S. Ibaka makes free throw 2 of 2,62,60
208,2,0:05.0,C. Hutchison misses 2-pt jump shot from 6 ft,,62,60
209,2,0:03.0,Offensive rebound by L. Kornet,,62,60
210,2,0:01.0,T. Satoranský misses 2-pt jump shot at rim,,62,60
211,2,0:00.0,Offensive rebound by C. Hutchison,,62,60
212,2,0:00.0,C. Hutchison misses 2-pt layup from 2 ft (block by S. Ibaka),,62,60
213,2,0:00.0,Offensive rebound by C. Hutchison,,62,60
214,2,0:00.0,Shooting foul by F. VanVleet (drawn by C. Hutchison),,62,60
215,2,0:00.0,C. Hutchison misses free throw 1 of 2,,62,60
216,2,0:00.0,Offensive rebound by Team,,62,60
217,2,0:00.0,C. Hutchison makes free throw 2 of 2,,63,60
218,3,11:37.0,,S. Ibaka makes 2-pt hook shot from 8 ft (assist by F. VanVleet),63,62
219,3,11:25.0,Turnover by L. Kornet (traveling),,63,62
220,3,11:18.0,,S. Ibaka makes 2-pt jump shot from 16 ft (assist by K. Lowry),63,64
221,3,10:56.0,L. Kornet makes 2-pt hook shot from 5 ft (assist by Z. LaVine),,65,64
222,3,10:35.0,,Turnover by F. VanVleet (lost ball; steal by Z. LaVine),65,64
223,3,10:32.0,T. Satoranský misses 2-pt layup from 2 ft (block by K. Lowry),,65,64
224,3,10:32.0,Offensive rebound by Team,,65,64
225,3,10:21.0,C. Hutchison misses 2-pt jump shot from 2 ft (block by S. Ibaka),,65,64
226,3,10:21.0,Offensive rebound by Team,,65,64
227,3,10:16.0,Turnover by T. Satoranský (bad pass; steal by O. Anunoby),,65,64
228,3,10:09.0,,P. Siakam misses 2-pt layup from 3 ft,65,64
229,3,10:07.0,,Offensive rebound by O. Anunoby,65,64
230,3,10:05.0,,F. VanVleet misses 3-pt jump shot from 27 ft,65,64
231,3,9:59.0,,Offensive rebound by P. Siakam,65,64
232,3,9:59.0,,P. Siakam misses 2-pt layup at rim,65,64
233,3,9:59.0,,Offensive rebound by P. Siakam,65,64
234,3,9:59.0,,P. Siakam makes 2-pt layup at rim,65,66
235,3,9:59.0,,Violation by Team (delay of game),65,66
236,3,9:40.0,T. Young misses 3-pt jump shot from 24 ft,,65,66
237,3,9:37.0,,Defensive rebound by K. Lowry,65,66
238,3,9:32.0,,S. Ibaka makes 2-pt dunk from 1 ft (assist by K. Lowry),65,68
239,3,9:12.0,L. Kornet misses 3-pt jump shot from 23 ft,,65,68
240,3,9:11.0,Offensive rebound by Team,,65,68
241,3,9:08.0,C. Hutchison misses 2-pt dunk at rim (block by S. Ibaka),,65,68
242,3,9:05.0,,Defensive rebound by S. Ibaka,65,68
243,3,9:02.0,,O. Anunoby makes 2-pt dunk from 2 ft (assist by P. Siakam),65,70
244,3,9:02.0,Chicago full timeout,,65,70
245,3,8:41.0,L. Kornet misses 2-pt jump shot from 7 ft,,65,70
246,3,8:38.0,Offensive rebound by C. Hutchison,,65,70
247,3,8:38.0,C. Hutchison makes 2-pt layup from 1 ft,,67,70
248,3,8:27.0,,F. VanVleet makes 3-pt jump shot from 32 ft (assist by S. Ibaka),67,73
249,3,8:02.0,L. Kornet misses 3-pt jump shot from 25 ft,,67,73
250,3,8:00.0,,Defensive rebound by S. Ibaka,67,73
251,3,7:46.0,,S. Ibaka makes 2-pt hook shot from 5 ft (assist by K. Lowry),67,75
252,3,7:35.0,T. Satoranský misses 2-pt layup from 3 ft,,67,75
253,3,7:34.0,,Defensive rebound by K. Lowry,67,75
254,3,7:33.0,,Personal take foul by Z. LaVine (drawn by K. Lowry),67,75
255,3,7:24.0,,K. Lowry misses 3-pt jump shot from 26 ft,67,75
256,3,7:21.0,,Offensive rebound by O. Anunoby,67,75
257,3,7:21.0,,Personal foul by C. Hutchison (drawn by O. Anunoby),67,75
258,3,7:21.0,C. White enters the game for C. Hutchison,,67,75
259,3,7:07.0,,P. Siakam makes 2-pt jump shot from 13 ft,67,77
260,3,6:53.0,Personal foul by P. Siakam (drawn by L. Kornet),,67,77
261,3,6:47.0,T. Satoranský makes 3-pt jump shot from 23 ft (assist by Z. LaVine),,70,77
262,3,6:37.0,Violation by Team (kicked ball),,70,77
263,3,6:37.0,C. Felício enters the game for L. Kornet,,70,77
264,3,6:30.0,,Personal foul by T. Satoranský (drawn by F. VanVleet),70,77
265,3,6:25.0,,S. Ibaka misses 2-pt hook shot from 3 ft,70,77
266,3,6:24.0,,Offensive rebound by F. VanVleet,70,77
267,3,6:15.0,,O. Anunoby makes 2-pt dunk from 1 ft (assist by P. Siakam),70,79
268,3,6:02.0,Personal foul by K. Lowry (drawn by Z. LaVine),,70,79
269,3,5:52.0,C. White makes 3-pt jump shot from 27 ft (assist by T. Satoranský),,73,79
270,3,5:39.0,,P. Siakam misses 2-pt layup from 5 ft,73,79
271,3,5:37.0,Defensive rebound by T. Young,,73,79
272,3,5:23.0,C. White misses 3-pt jump shot from 27 ft,,73,79
273,3,5:19.0,,Defensive rebound by S. Ibaka,73,79
274,3,5:16.0,,Shooting foul by T. Young (drawn by P. Siakam),73,79
275,3,5:16.0,,P. Siakam makes free throw 1 of 2,73,80
276,3,5:16.0,,Technical foul by T. Young,73,80
277,3,5:16.0,,P. Siakam makes technical free throw,73,81
278,3,5:16.0,,P. Siakam makes free throw 2 of 2,73,82
279,3,4:55.0,T. Young makes 2-pt hook shot from 6 ft (assist by C. White),,75,82
280,3,4:34.0,,P. Siakam misses 2-pt hook shot from 7 ft,75,82
281,3,4:32.0,Defensive rebound by T. Young,,75,82
282,3,4:28.0,Z. LaVine makes 2-pt dunk from 1 ft (assist by T. Young),,77,82
283,3,4:19.0,,K. Lowry misses 3-pt jump shot from 26 ft,77,82
284,3,4:17.0,Defensive rebound by C. Felício,,77,82
285,3,4:05.0,C. White misses 3-pt jump shot from 26 ft,,77,82
286,3,4:03.0,,Defensive rebound by Team,77,82
287,3,4:03.0,,Toronto full timeout,77,82
288,3,4:03.0,R. Arcidiacono enters the game for T. Satoranský,,77,82
289,3,4:03.0,,T. Davis enters the game for O. Anunoby,77,82
290,3,4:03.0,,P. McCaw enters the game for F. VanVleet,77,82
291,3,3:44.0,,Turnover by K. Lowry (bad pass; steal by T. Young),77,82
292,3,3:40.0,Turnover by T. Young (bad pass),,77,82
293,3,3:27.0,,S. Ibaka misses 2-pt jump shot from 14 ft,77,82
294,3,3:24.0,Defensive rebound by Z. LaVine,,77,82
295,3,3:15.0,Offensive foul by T. Young (drawn by K. Lowry),,77,82
296,3,3:15.0,Turnover by T. Young (offensive foul),,77,82
297,3,3:15.0,C. Hutchison enters the game for T. Young,,77,82
298,3,3:15.0,,C. Boucher enters the game for S. Ibaka,77,82
299,3,2:55.0,,P. Siakam misses 2-pt layup from 11 ft,77,82
300,3,2:52.0,,Offensive rebound by T. Davis,77,82
301,3,2:52.0,,T. Davis misses 2-pt layup at rim,77,82
302,3,2:52.0,Defensive rebound by Z. LaVine,,77,82
303,3,2:49.0,R. Arcidiacono misses 3-pt jump shot from 26 ft,,77,82
304,3,2:45.0,,Defensive rebound by Team,77,82
305,3,2:34.0,,P. Siakam makes 2-pt layup from 2 ft (assist by P. McCaw),77,84
306,3,2:23.0,Turnover by Z. LaVine (bad pass; steal by C. Boucher),,77,84
307,3,2:15.0,,T. Davis makes 2-pt layup from 1 ft (assist by K. Lowry),77,86
308,3,2:15.0,Chicago full timeout,,77,86
309,3,2:15.0,D. Valentine enters the game for Z. LaVine,,77,86
310,3,2:08.0,R. Arcidiacono misses 3-pt jump shot from 26 ft,,77,86
311,3,2:05.0,Offensive rebound by C. Felício,,77,86
312,3,1:52.0,C. Hutchison makes 2-pt layup from 1 ft (assist by R. Arcidiacono),,79,86
313,3,1:39.0,,C. Boucher misses 3-pt jump shot from 29 ft,79,86
314,3,1:37.0,,Offensive rebound by P. Siakam,79,86
315,3,1:32.0,,Shooting foul by C. Hutchison (drawn by K. Lowry),79,86
316,3,1:32.0,,K. Lowry makes free throw 1 of 2,79,87
317,3,1:32.0,,M. Thomas enters the game for P. Siakam,79,87
318,3,1:32.0,,K. Lowry makes free throw 2 of 2,79,88
319,3,1:21.0,C. White makes 3-pt jump shot from 23 ft (assist by D. Valentine),,82,88
320,3,1:15.0,,T. Davis makes 2-pt layup from 1 ft,82,90
321,3,1:15.0,,Shooting foul by C. Hutchison (drawn by T. Davis),82,90
322,3,1:15.0,,T. Davis makes free throw 1 of 1,82,91
323,3,1:04.0,D. Valentine misses 3-pt jump shot from 29 ft,,82,91
324,3,0:56.0,Offensive rebound by C. Hutchison,,82,91
325,3,0:55.0,C. Hutchison makes 2-pt layup from 4 ft,,84,91
326,3,0:55.0,Shooting foul by K. Lowry (drawn by C. Hutchison),,84,91
327,3,0:55.0,C. Hutchison makes free throw 1 of 1,,85,91
328,3,0:42.0,,M. Thomas makes 2-pt jump shot from 13 ft,85,93
329,3,0:29.0,Turnover by D. Valentine (bad pass; steal by C. Boucher),,85,93
330,3,0:27.0,,Personal foul by D. Valentine (drawn by K. Lowry),85,93
331,3,0:27.0,,K. Lowry makes free throw 1 of 2,85,94
332,3,0:27.0,,K. Lowry makes free throw 2 of 2,85,95
333,3,0:08.0,C. Hutchison misses 3-pt jump shot from 23 ft,,85,95
334,3,0:05.0,Offensive rebound by C. Felício,,85,95
335,3,0:03.0,D. Valentine misses 3-pt jump shot from 29 ft,,85,95
336,3,0:00.0,Offensive rebound by R. Arcidiacono,,85,95
337,3,0:00.0,R. Arcidiacono misses 2-pt jump shot from 15 ft,,85,95
338,3,0:00.0,Offensive rebound by Team,,85,95
339,4,11:34.0,C. White misses 2-pt jump shot from 16 ft,,85,95
340,4,11:31.0,,Defensive rebound by P. McCaw,85,95
341,4,11:12.0,,T. Davis makes 3-pt jump shot from 27 ft,85,98
342,4,10:46.0,D. Valentine misses 3-pt jump shot from 24 ft,,85,98
343,4,10:44.0,,Defensive rebound by T. Davis,85,98
344,4,10:37.0,,P. McCaw makes 3-pt jump shot from 23 ft (assist by F. VanVleet),85,101
345,4,10:36.0,Chicago full timeout,,85,101
346,4,10:36.0,Z. LaVine enters the game for C. Hutchison,,85,101
347,4,10:36.0,T. Satoranský enters the game for D. Valentine,,85,101
348,4,10:36.0,T. Young enters the game for C. White,,85,101
349,4,10:26.0,Shooting foul by C. Boucher (drawn by L. Kornet),,85,101
350,4,10:26.0,L. Kornet misses free throw 1 of 2,,85,101
351,4,10:26.0,Offensive rebound by Team,,85,101
352,4,10:26.0,L. Kornet makes free throw 2 of 2,,86,101
353,4,10:06.0,,F. VanVleet makes 2-pt layup from 1 ft,86,103
354,4,9:57.0,Shooting foul by M. Thomas (drawn by R. Arcidiacono),,86,103
355,4,9:57.0,R. Arcidiacono misses free throw 1 of 2,,86,103
356,4,9:57.0,Offensive rebound by Team,,86,103
357,4,9:57.0,R. Arcidiacono makes free throw 2 of 2,,87,103
358,4,9:46.0,,T. Davis makes 3-pt jump shot from 29 ft (assist by F. VanVleet),87,106
359,4,9:28.0,R. Arcidiacono misses 3-pt jump shot from 24 ft,,87,106
360,4,9:26.0,Offensive rebound by T. Young,,87,106
361,4,9:24.0,T. Young makes 2-pt hook shot from 3 ft,,89,106
362,4,9:08.0,,Personal foul by Z. LaVine (drawn by F. VanVleet),89,106
363,4,8:58.0,,Shooting foul by T. Young (drawn by C. Boucher),89,106
364,4,8:58.0,,C. Boucher makes free throw 1 of 2,89,107
365,4,8:58.0,,C. Boucher makes free throw 2 of 2,89,108
366,4,8:52.0,Shooting foul by C. Boucher (drawn by Z. LaVine),,89,108
367,4,8:52.0,Z. LaVine makes free throw 1 of 2,,90,108
368,4,8:52.0,Z. LaVine misses free throw 2 of 2,,90,108
369,4,8:50.0,Offensive rebound by L. Kornet,,90,108
370,4,8:44.0,Z. LaVine misses 2-pt layup from 2 ft,,90,108
371,4,8:43.0,Offensive rebound by Z. LaVine,,90,108
372,4,8:35.0,L. Kornet misses 3-pt jump shot from 24 ft,,90,108
373,4,8:33.0,,Defensive rebound by F. VanVleet,90,108
374,4,8:30.0,,Offensive foul by T. Davis (drawn by R. Arcidiacono),90,108
375,4,8:30.0,,Turnover by T. Davis (offensive foul),90,108
376,4,8:18.0,T. Satoranský misses 3-pt jump shot from 28 ft,,90,108
377,4,8:14.0,,Defensive rebound by C. Boucher,90,108
378,4,8:00.0,,P. McCaw makes 3-pt jump shot from 26 ft (assist by C. Boucher),90,111
379,4,7:47.0,Turnover by T. Young (lost ball; steal by P. McCaw),,90,111
380,4,7:41.0,,C. Boucher misses 2-pt layup from 1 ft,90,111
381,4,7:39.0,Defensive rebound by L. Kornet,,90,111
