,QUARTER,TIME_REMAINING,LA CLIPPERS_ACTION,ATLANTA_ACTION,LA CLIPPERS_SCORE,ATLANTA_SCORE
39,1,6:13.0,T. Mann misses 2-pt layup from 1 ft,,12,12
40,1,6:09.0,,Defensive rebound by B. Fernando,12,12
41,1,6:05.0,,K. Huerter misses 2-pt layup from 3 ft,12,12
42,1,6:01.0,,Offensive rebound by B. Fernando,12,12
43,1,6:00.0,,B. Fernando misses 2-pt layup from 1 ft,12,12
44,1,5:59.0,,Offensive rebound by B. Fernando,12,12
45,1,5:57.0,,B. Fernando misses 2-pt jump shot from 4 ft,12,12
46,1,5:57.0,,Offensive rebound by Team,12,12
47,1,5:57.0,R. McGruder enters the game for T. Mann,,12,12
48,1,5:57.0,,A. Len enters the game for B. Fernando,12,12
49,1,5:54.0,,Offensive foul by A. Len (drawn by R. McGruder),12,12
50,1,5:54.0,,Turnover by A. Len (offensive foul),12,12
51,1,5:41.0,Shooting foul by J. Collins (drawn by L. Williams),,12,12
52,1,5:41.0,L. Williams makes free throw 1 of 3,,13,12
53,1,5:41.0,L. Williams makes free throw 2 of 3,,14,12
54,1,5:41.0,L. Williams makes free throw 3 of 3,,15,12
55,1,5:24.0,,D. Hunter misses 2-pt jump shot from 23 ft,15,12
56,1,5:20.0,Defensive rebound by L. Williams,,15,12
57,1,5:09.0,R. McGruder makes 2-pt jump shot from 12 ft (assist by I. Zubac),,17,12
58,1,5:08.0,,Atlanta full timeout,17,12
59,1,5:08.0,,B. Goodwin enters the game for J. Collins,17,12
60,1,5:08.0,,C. Reddish enters the game for J. Teague,17,12
61,1,4:45.0,,B. Goodwin misses 2-pt jump shot from 16 ft,17,12
62,1,4:42.0,Defensive rebound by L. Williams,,17,12
63,1,4:37.0,I. Zubac makes 2-pt jump shot from 10 ft (assist by L. Williams),,19,12
64,1,4:16.0,,K. Huerter misses 3-pt jump shot from 26 ft,19,12
65,1,4:14.0,Defensive rebound by I. Zubac,,19,12
66,1,4:05.0,R. McGruder makes 2-pt jump shot from 8 ft (assist by L. Williams),,21,12
67,1,4:05.0,Shooting foul by B. Goodwin (drawn by R. McGruder),,21,12
68,1,4:05.0,M. Harrell enters the game for L. Williams,,21,12
69,1,4:05.0,J. Robinson enters the game for I. Zubac,,21,12
70,1,4:05.0,R. McGruder makes free throw 1 of 1,,22,12
71,1,3:45.0,,K. Huerter misses 2-pt layup from 4 ft,22,12
72,1,3:42.0,Defensive rebound by M. Harkless,,22,12
73,1,3:37.0,L. Shamet misses 3-pt jump shot from 26 ft,,22,12
74,1,3:34.0,,Defensive rebound by A. Len,22,12
75,1,3:14.0,,C. Reddish misses 2-pt jump shot from 14 ft,22,12
76,1,3:11.0,,Offensive rebound by C. Reddish,22,12
77,1,3:04.0,,B. Goodwin misses 2-pt jump shot from 5 ft,22,12
78,1,3:00.0,Defensive rebound by R. McGruder,,22,12
79,1,2:54.0,M. Harrell makes 2-pt jump shot from 11 ft (assist by R. McGruder),,24,12
80,1,2:41.0,,D. Hunter misses 2-pt layup from 5 ft,24,12
81,1,2:37.0,Defensive rebound by M. Harrell,,24,12
82,1,2:36.0,Shooting foul by B. Goodwin (drawn by M. Harrell),,24,12
83,1,2:36.0,M. Harrell makes free throw 1 of 2,,25,12
84,1,2:36.0,J. Green enters the game for M. Harkless,,25,12
85,1,2:36.0,,V. Carter enters the game for B. Goodwin,25,12
86,1,2:36.0,,T. Graham enters the game for K. Huerter,25,12
87,1,2:36.0,,J. Teague enters the game for D. Hunter,25,12
88,1,2:36.0,M. Harrell makes free throw 2 of 2,,26,12
89,1,2:28.0,,J. Teague misses 2-pt jump shot from 13 ft,26,12
90,1,2:23.0,Defensive rebound by L. Shamet,,26,12
91,1,2:15.0,R. McGruder misses 2-pt jump shot from 12 ft,,26,12
92,1,2:09.0,Offensive rebound by M. Harrell,,26,12
93,1,2:09.0,M. Harrell makes 2-pt layup at rim,,28,12
94,1,1:53.0,,V. Carter misses 2-pt jump shot from 11 ft,28,12
95,1,1:50.0,Defensive rebound by M. Harrell,,28,12
96,1,1:48.0,Turnover by M. Harrell (bad pass),,28,12
97,1,1:48.0,T. Mann enters the game for R. McGruder,,28,12
98,1,1:48.0,D. Walton enters the game for L. Shamet,,28,12
99,1,1:23.0,,J. Teague misses 2-pt jump shot from 17 ft,28,12
100,1,1:19.0,,Offensive rebound by A. Len,28,12
101,1,1:19.0,,A. Len misses 2-pt layup from 1 ft,28,12
102,1,1:18.0,Defensive rebound by J. Green,,28,12
103,1,1:09.0,M. Harrell makes 2-pt jump shot from 13 ft (assist by J. Robinson),,30,12
104,1,0:58.0,,A. Len makes 2-pt dunk from 1 ft (assist by J. Teague),30,14
105,1,0:58.0,,D. Jones enters the game for A. Len,30,14
106,1,0:39.0,M. Harrell makes 2-pt dunk from 1 ft (assist by J. Robinson),,32,14
107,1,0:30.0,,Shooting foul by J. Robinson (drawn by C. Reddish),32,14
108,1,0:30.0,,C. Reddish makes free throw 1 of 2,32,15
109,1,0:30.0,,C. Reddish makes free throw 2 of 2,32,16
110,1,0:13.0,J. Robinson misses 2-pt jump shot from 17 ft,,32,16
111,1,0:09.0,,Defensive rebound by V. Carter,32,16
112,1,0:01.0,,J. Teague misses 2-pt jump shot from 21 ft,32,16
113,1,0:01.0,,Offensive rebound by Team,32,16
114,2,11:51.0,,Offensive foul by D. Jones (drawn by J. Robinson),32,16
115,2,11:51.0,,Turnover by D. Jones (offensive foul),32,16
116,2,11:35.0,M. Harrell misses 2-pt hook shot from 12 ft,,32,16
117,2,11:32.0,,Defensive rebound by C. Reddish,32,16
118,2,11:24.0,,Turnover by V. Carter (bad pass; steal by M. Harrell),32,16
119,2,11:19.0,Shooting foul by D. Jones (drawn by M. Harrell),,32,16
120,2,11:19.0,M. Harrell makes free throw 1 of 2,,33,16
121,2,11:19.0,,J. Collins enters the game for V. Carter,33,16
122,2,11:19.0,,B. Fernando enters the game for D. Jones,33,16
123,2,11:19.0,M. Harrell misses free throw 2 of 2,,33,16
124,2,11:15.0,Offensive rebound by J. Green,,33,16
125,2,11:13.0,J. Robinson misses 3-pt jump shot from 26 ft,,33,16
126,2,11:09.0,,Defensive rebound by J. Teague,33,16
127,2,11:06.0,,Personal foul by J. Robinson (drawn by B. Fernando),33,16
128,2,10:58.0,,Shooting foul by J. Green (drawn by J. Collins),33,16
129,2,10:58.0,,J. Collins makes free throw 1 of 2,33,17
130,2,10:58.0,,J. Collins makes free throw 2 of 2,33,18
131,2,10:37.0,J. Green misses 2-pt jump shot from 15 ft,,33,18
132,2,10:37.0,Offensive rebound by Team,,33,18
133,2,10:37.0,,Loose ball foul by T. Graham (drawn by M. Harrell),33,18
134,2,10:34.0,J. Robinson misses 2-pt layup from 5 ft (block by B. Fernando),,33,18
135,2,10:34.0,,Defensive rebound by Team,33,18
136,2,10:30.0,,C. Reddish makes 2-pt layup from 2 ft (assist by J. Teague),33,20
137,2,10:30.0,,Shooting foul by M. Harrell (drawn by C. Reddish),33,20
138,2,10:30.0,,C. Reddish makes free throw 1 of 1,33,21
139,2,10:19.0,M. Harrell makes 2-pt dunk from 1 ft (assist by D. Walton),,35,21
140,2,10:01.0,,J. Collins misses 2-pt layup from 6 ft (block by T. Mann),35,21
141,2,9:56.0,,Offensive rebound by T. Graham,35,21
142,2,9:55.0,,C. Reddish misses 3-pt jump shot from 26 ft,35,21
143,2,9:53.0,Defensive rebound by M. Harrell,,35,21
144,2,9:47.0,J. Robinson makes 3-pt jump shot from 25 ft (assist by T. Mann),,38,21
145,2,9:36.0,,J. Teague misses 2-pt jump shot from 13 ft,38,21
146,2,9:33.0,,Offensive rebound by B. Fernando,38,21
147,2,9:32.0,,B. Fernando makes 2-pt layup at rim,38,23
148,2,9:16.0,M. Harrell makes 2-pt layup from 4 ft (assist by T. Mann),,40,23
149,2,9:16.0,Shooting foul by J. Teague (drawn by M. Harrell),,40,23
150,2,9:16.0,R. McGruder enters the game for T. Mann,,40,23
151,2,9:16.0,L. Williams enters the game for D. Walton,,40,23
152,2,9:16.0,,Atlanta full timeout,40,23
153,2,9:16.0,M. Harrell makes free throw 1 of 1,,41,23
154,2,9:02.0,,J. Collins makes 2-pt layup from 1 ft (assist by C. Reddish),41,25
155,2,8:42.0,Turnover by M. Harrell (bad pass; steal by J. Collins),,41,25
156,2,8:32.0,,T. Graham misses 3-pt jump shot from 26 ft,41,25
157,2,8:28.0,Defensive rebound by J. Robinson,,41,25
158,2,8:12.0,M. Harrell misses 2-pt layup from 2 ft,,41,25
159,2,8:10.0,,Defensive rebound by T. Graham,41,25
160,2,8:06.0,,C. Reddish misses 3-pt jump shot from 23 ft,41,25
161,2,8:03.0,Defensive rebound by J. Green,,41,25
162,2,7:58.0,Personal foul by C. Reddish (drawn by J. Robinson),,41,25
163,2,7:58.0,,K. Huerter enters the game for T. Graham,41,25
164,2,7:58.0,,D. Hunter enters the game for J. Teague,41,25
165,2,7:56.0,M. Harrell makes 2-pt layup from 1 ft (assist by L. Williams),,43,25
166,2,7:43.0,,Turnover by D. Hunter (lost ball; steal by R. McGruder),43,25
167,2,7:38.0,R. McGruder misses 2-pt layup from 1 ft,,43,25
168,2,7:36.0,,Defensive rebound by K. Huerter,43,25
169,2,7:36.0,,Personal take foul by L. Williams (drawn by K. Huerter),43,25
170,2,7:29.0,,J. Collins misses 3-pt jump shot from 25 ft,43,25
171,2,7:26.0,Defensive rebound by J. Green,,43,25
172,2,7:18.0,R. McGruder misses 2-pt layup from 1 ft,,43,25
173,2,7:14.0,,Defensive rebound by J. Collins,43,25
174,2,7:11.0,,Turnover by C. Reddish (bad pass; steal by J. Green),43,25
175,2,7:08.0,Shooting foul by C. Reddish (drawn by M. Harrell),,43,25
176,2,7:08.0,M. Harrell misses free throw 1 of 2,,43,25
177,2,7:08.0,Offensive rebound by Team,,43,25
178,2,7:08.0,,B. Goodwin enters the game for B. Fernando,43,25
179,2,7:08.0,,A. Len enters the game for C. Reddish,43,25
180,2,7:08.0,M. Harrell makes free throw 2 of 2,,44,25
181,2,6:49.0,,Personal foul by J. Green (drawn by J. Collins),44,25
182,2,6:49.0,,J. Collins makes free throw 1 of 2,44,26
183,2,6:49.0,M. Harkless enters the game for J. Robinson,,44,26
184,2,6:49.0,,J. Collins makes free throw 2 of 2,44,27
185,2,6:39.0,J. Green makes 3-pt jump shot from 28 ft (assist by L. Williams),,47,27
186,2,6:17.0,,D. Hunter makes 2-pt layup from 2 ft (assist by J. Collins),47,29
187,2,5:58.0,M. Harrell misses 2-pt layup from 1 ft,,47,29
188,2,5:56.0,Offensive rebound by R. McGruder,,47,29
189,2,5:52.0,M. Harkless misses 2-pt dunk from 2 ft (block by J. Collins),,47,29
190,2,5:48.0,,Defensive rebound by K. Huerter,47,29
191,2,5:41.0,,B. Goodwin misses 3-pt jump shot from 25 ft,47,29
192,2,5:39.0,,Offensive rebound by A. Len,47,29
193,2,5:32.0,,J. Collins makes 2-pt dunk from 1 ft (assist by B. Goodwin),47,31
194,2,5:32.0,LA Clippers full timeout,,47,31
195,2,5:32.0,P. Patterson enters the game for J. Green,,47,31
196,2,5:32.0,L. Shamet enters the game for M. Harrell,,47,31
197,2,5:32.0,I. Zubac enters the game for R. McGruder,,47,31
198,2,5:20.0,Turnover by L. Williams (out of bounds lost ball),,47,31
199,2,5:05.0,,K. Huerter makes 2-pt jump shot from 12 ft,47,33
200,2,4:54.0,L. Williams misses 2-pt jump shot from 11 ft,,47,33
201,2,4:51.0,,Defensive rebound by A. Len,47,33
202,2,4:42.0,,J. Collins makes 2-pt jump shot from 14 ft,47,35
203,2,4:19.0,L. Williams makes 2-pt jump shot from 16 ft,,49,35
204,2,4:02.0,,J. Collins misses 3-pt jump shot from 26 ft,49,35
205,2,3:59.0,Defensive rebound by P. Patterson,,49,35
206,2,3:53.0,Shooting foul by J. Collins (drawn by I. Zubac),,49,35
207,2,3:53.0,I. Zubac misses free throw 1 of 2,,49,35
208,2,3:53.0,Offensive rebound by Team,,49,35
209,2,3:53.0,,V. Carter enters the game for J. Collins,49,35
210,2,3:53.0,I. Zubac makes free throw 2 of 2,,50,35
211,2,3:40.0,,K. Huerter misses 2-pt jump shot from 13 ft,50,35
212,2,3:37.0,Defensive rebound by P. Patterson,,50,35
213,2,3:22.0,Personal foul by K. Huerter (drawn by M. Harkless),,50,35
214,2,3:22.0,M. Harkless makes free throw 1 of 2,,51,35
215,2,3:22.0,,J. Teague enters the game for K. Huerter,51,35
216,2,3:22.0,M. Harkless makes free throw 2 of 2,,52,35
217,2,3:12.0,,Turnover by A. Len (bad pass),52,35
218,2,3:00.0,P. Patterson misses 3-pt jump shot from 26 ft,,52,35
219,2,2:57.0,,Defensive rebound by B. Goodwin,52,35
220,2,2:46.0,,Shooting foul by I. Zubac (drawn by A. Len),52,35
221,2,2:46.0,,A. Len makes free throw 1 of 2,52,36
222,2,2:46.0,,A. Len misses free throw 2 of 2,52,36
223,2,2:42.0,Defensive rebound by M. Harkless,,52,36
224,2,2:26.0,I. Zubac makes 2-pt jump shot from 17 ft (assist by P. Patterson),,54,36
225,2,2:04.0,,Turnover by B. Goodwin (bad pass; steal by L. Shamet),54,36
226,2,2:02.0,Shooting foul by J. Teague (drawn by L. Shamet),,54,36
227,2,2:02.0,L. Shamet makes free throw 1 of 2,,55,36
228,2,2:02.0,,T. Graham enters the game for B. Goodwin,55,36
229,2,2:02.0,L. Shamet makes free throw 2 of 2,,56,36
230,2,1:53.0,,V. Carter misses 3-pt jump shot from 26 ft,56,36
231,2,1:50.0,,Offensive rebound by A. Len,56,36
232,2,1:46.0,,D. Hunter misses 3-pt jump shot from 27 ft,56,36
233,2,1:42.0,,Offensive rebound by T. Graham,56,36
234,2,1:42.0,,Personal foul by L. Williams (drawn by T. Graham),56,36
235,2,1:42.0,,T. Graham misses free throw 1 of 2,56,36
236,2,1:42.0,,Offensive rebound by Team,56,36
237,2,1:42.0,M. Harrell enters the game for I. Zubac,,56,36
238,2,1:42.0,,T. Graham makes free throw 2 of 2,56,37
239,2,1:27.0,Offensive foul by M. Harkless (drawn by T. Graham),,56,37
240,2,1:27.0,Turnover by M. Harkless (offensive foul),,56,37
241,2,1:15.0,,Turnover by V. Carter (step out of bounds),56,37
242,2,1:15.0,T. Mann enters the game for L. Williams,,56,37
243,2,0:57.0,M. Harrell makes 2-pt hook shot from 8 ft,,58,37
244,2,0:46.0,,A. Len makes 2-pt layup from 6 ft (assist by J. Teague),58,39
245,2,0:43.0,Turnover by M. Harrell (lost ball; steal by D. Hunter),,58,39
246,2,0:41.0,,D. Hunter misses 3-pt jump shot from 26 ft,58,39
247,2,0:41.0,Defensive rebound by Team,,58,39
248,2,0:41.0,,Loose ball foul by A. Len (drawn by P. Patterson),58,39
249,2,0:41.0,P. Patterson makes free throw 1 of 2,,59,39
250,2,0:41.0,,K. Huerter enters the game for T. Graham,59,39
251,2,0:41.0,P. Patterson makes free throw 2 of 2,,60,39
252,2,0:32.0,,A. Len makes 2-pt dunk from 1 ft (assist by V. Carter),60,41
253,2,0:32.0,,Violation by Team (delay of game),60,41
254,2,0:10.0,M. Harrell misses 2-pt jump shot from 17 ft,,60,41
255,2,0:07.0,,Defensive rebound by K. Huerter,60,41
256,2,0:01.0,,J. Teague misses 3-pt jump shot from 26 ft,60,41
257,2,0:00.0,Defensive rebound by Team,,60,41
258,2,0:00.0,Turnover by M. Harkless (bad pass),,60,41
259,3,11:48.0,,K. Huerter makes 3-pt jump shot from 23 ft (assist by J. Teague),60,44
260,3,11:28.0,Shooting foul by B. Fernando (drawn by T. Mann),,60,44
261,3,11:28.0,T. Mann misses free throw 1 of 2,,60,44
262,3,11:28.0,Offensive rebound by Team,,60,44
263,3,11:28.0,T. Mann makes free throw 2 of 2,,61,44
264,3,11:16.0,,B. Fernando misses 2-pt layup from 2 ft,61,44
265,3,11:13.0,Defensive rebound by L. Williams,,61,44
266,3,11:10.0,L. Shamet misses 3-pt jump shot from 25 ft,,61,44
267,3,11:05.0,,Defensive rebound by J. Teague,61,44
268,3,11:00.0,,D. Hunter misses 3-pt jump shot from 23 ft,61,44
269,3,10:57.0,,Offensive rebound by J. Teague,61,44
270,3,10:55.0,,Shooting foul by T. Mann (drawn by B. Fernando),61,44
271,3,10:55.0,,B. Fernando makes free throw 1 of 2,61,45
272,3,10:55.0,,B. Fernando makes free throw 2 of 2,61,46
273,3,10:40.0,L. Williams misses 2-pt jump shot from 17 ft,,61,46
274,3,10:36.0,,Defensive rebound by J. Collins,61,46
275,3,10:28.0,,Turnover by B. Fernando (bad pass),61,46
276,3,10:16.0,Turnover by L. Williams (bad pass; steal by K. Huerter),,61,46
277,3,10:12.0,,K. Huerter makes 2-pt layup from 1 ft,61,48
278,3,10:00.0,Personal foul by J. Teague (drawn by L. Shamet),,61,48
279,3,9:47.0,L. Williams misses 3-pt jump shot from 25 ft,,61,48
280,3,9:44.0,,Defensive rebound by J. Collins,61,48
281,3,9:34.0,,J. Collins misses 2-pt layup from 2 ft,61,48
282,3,9:32.0,,Offensive rebound by B. Fernando,61,48
283,3,9:29.0,,Turnover by B. Fernando (bad pass),61,48
284,3,9:04.0,L. Shamet misses 3-pt jump shot from 25 ft,,61,48
285,3,9:01.0,,Defensive rebound by D. Hunter,61,48
286,3,8:58.0,,D. Hunter misses 2-pt layup from 5 ft (block by T. Mann),61,48
287,3,8:56.0,,Offensive rebound by J. Collins,61,48
288,3,8:56.0,,J. Collins misses 2-pt layup from 3 ft,61,48
289,3,8:56.0,,Offensive rebound by J. Collins,61,48
290,3,8:56.0,,J. Collins makes 2-pt layup from 2 ft,61,50
291,3,8:56.0,Violation by Team (def goaltending),,61,50
292,3,8:41.0,Turnover by T. Mann (bad pass; steal by J. Collins),,61,50
293,3,8:34.0,,B. Fernando misses 2-pt layup from 5 ft,61,50
294,3,8:31.0,,Offensive rebound by B. Fernando,61,50
295,3,8:28.0,,K. Huerter makes 3-pt jump shot from 24 ft (assist by D. Hunter),61,53
296,3,8:27.0,LA Clippers full timeout,,61,53
297,3,8:27.0,M. Harrell enters the game for T. Mann,,61,53
298,3,8:27.0,R. McGruder enters the game for I. Zubac,,61,53
299,3,8:27.0,,A. Len enters the game for B. Fernando,61,53
300,3,8:27.0,,C. Reddish enters the game for J. Teague,61,53
301,3,8:08.0,Turnover by M. Harkless (bad pass),,61,53
302,3,7:52.0,,A. Len misses 3-pt jump shot from 26 ft,61,53
303,3,7:49.0,Defensive rebound by M. Harrell,,61,53
304,3,7:42.0,M. Harrell misses 2-pt layup from 4 ft,,61,53
305,3,7:37.0,Offensive rebound by M. Harkless,,61,53
306,3,7:37.0,M. Harkless makes 2-pt layup from 1 ft,,63,53
307,3,7:26.0,,C. Reddish misses 3-pt jump shot from 24 ft,63,53
308,3,7:24.0,Defensive rebound by M. Harkless,,63,53
309,3,7:18.0,Personal foul by J. Collins (drawn by M. Harrell),,63,53
310,3,7:11.0,Turnover by M. Harrell (lost ball; steal by A. Len),,63,53
311,3,7:06.0,,Offensive foul by C. Reddish (drawn by M. Harrell),63,53
312,3,7:06.0,,Turnover by C. Reddish (offensive foul),63,53
313,3,6:57.0,Offensive foul by M. Harkless (drawn by C. Reddish),,63,53
314,3,6:57.0,Turnover by M. Harkless (offensive foul),,63,53
315,3,6:45.0,,D. Hunter misses 2-pt jump shot from 17 ft,63,53
316,3,6:42.0,Defensive rebound by L. Williams,,63,53
317,3,6:37.0,L. Williams misses 2-pt layup from 2 ft,,63,53
318,3,6:34.0,,Defensive rebound by C. Reddish,63,53
319,3,6:24.0,,C. Reddish makes 2-pt jump shot from 19 ft (assist by K. Huerter),63,55
320,3,6:05.0,M. Harrell misses 2-pt layup from 1 ft,,63,55
321,3,6:03.0,,Defensive rebound by J. Collins,63,55
322,3,6:02.0,,K. Huerter misses 3-pt jump shot from 27 ft,63,55
323,3,6:00.0,,Offensive rebound by D. Hunter,63,55
324,3,5:58.0,,D. Hunter misses 2-pt layup from 2 ft (block by L. Shamet),63,55
325,3,5:55.0,Defensive rebound by L. Shamet,,63,55
326,3,5:44.0,M. Harrell makes 2-pt layup from 2 ft (assist by L. Williams),,65,55
327,3,5:29.0,,A. Len misses 3-pt jump shot from 24 ft,65,55
328,3,5:24.0,Defensive rebound by M. Harkless,,65,55
329,3,5:20.0,Shooting foul by K. Huerter (drawn by R. McGruder),,65,55
330,3,5:20.0,R. McGruder misses free throw 1 of 3,,65,55
331,3,5:20.0,Offensive rebound by Team,,65,55
332,3,5:20.0,R. McGruder makes free throw 2 of 3,,66,55
333,3,5:20.0,J. Green enters the game for M. Harkless,,66,55
334,3,5:20.0,,V. Carter enters the game for J. Collins,66,55
335,3,5:20.0,,J. Teague enters the game for K. Huerter,66,55
336,3,5:20.0,R. McGruder makes free throw 3 of 3,,67,55
337,3,5:05.0,,D. Hunter misses 2-pt layup from 2 ft (block by M. Harrell),67,55
338,3,5:01.0,Defensive rebound by R. McGruder,,67,55
339,3,4:49.0,M. Harrell misses 2-pt jump shot from 5 ft,,67,55
340,3,4:46.0,,Defensive rebound by C. Reddish,67,55
341,3,4:39.0,,D. Hunter misses 2-pt layup from 6 ft (block by M. Harrell),67,55
342,3,4:36.0,Defensive rebound by L. Williams,,67,55
343,3,4:30.0,L. Williams makes 2-pt jump shot from 13 ft,,69,55
344,3,4:29.0,,Atlanta full timeout,69,55
345,3,4:29.0,J. Robinson enters the game for L. Williams,,69,55
346,3,4:29.0,,J. Collins enters the game for D. Hunter,69,55
347,3,4:29.0,,K. Huerter enters the game for A. Len,69,55
348,3,4:17.0,,V. Carter makes 3-pt jump shot from 24 ft (assist by J. Collins),69,58
349,3,3:59.0,L. Shamet makes 3-pt jump shot from 26 ft (assist by J. Robinson),,72,58
350,3,3:48.0,,J. Collins makes 3-pt jump shot from 26 ft (assist by J. Teague),72,61
351,3,3:23.0,M. Harrell misses 2-pt layup from 1 ft,,72,61
352,3,3:20.0,Offensive rebound by M. Harrell,,72,61
353,3,3:20.0,M. Harrell misses 2-pt layup from 3 ft,,72,61
354,3,3:20.0,,Defensive rebound by C. Reddish,72,61
355,3,3:16.0,,C. Reddish misses 2-pt layup from 2 ft (block by J. Robinson),72,61
356,3,3:16.0,,Offensive rebound by Team,72,61
357,3,3:09.0,,J. Collins makes 3-pt jump shot from 26 ft,72,64
358,3,2:53.0,M. Harrell makes 2-pt layup from 1 ft,,74,64
359,3,2:38.0,,J. Collins misses 2-pt layup from 5 ft,74,64
360,3,2:36.0,,Offensive rebound by J. Collins,74,64
361,3,2:36.0,,J. Collins misses 2-pt layup from 2 ft,74,64
362,3,2:36.0,,Offensive rebound by V. Carter,74,64
363,3,2:28.0,,J. Teague makes 3-pt jump shot from 23 ft (assist by K. Huerter),74,67
364,3,2:14.0,L. Shamet misses 3-pt jump shot from 26 ft,,74,67
365,3,2:11.0,,Defensive rebound by K. Huerter,74,67
366,3,2:04.0,,V. Carter misses 3-pt jump shot from 28 ft,74,67
367,3,2:01.0,Defensive rebound by J. Robinson,,74,67
368,3,1:50.0,J. Robinson misses 3-pt jump shot from 26 ft,,74,67
369,3,1:47.0,,Defensive rebound by J. Collins,74,67
370,3,1:44.0,,Atlanta full timeout,74,67
371,3,1:44.0,D. Walton enters the game for L. Shamet,,74,67
372,3,1:44.0,,B. Fernando enters the game for J. Collins,74,67
373,3,1:40.0,,Personal foul by R. McGruder (drawn by J. Teague),74,67
374,3,1:32.0,,V. Carter misses 3-pt jump shot from 24 ft,74,67
375,3,1:29.0,Defensive rebound by R. McGruder,,74,67
376,3,1:29.0,Personal foul by B. Fernando (drawn by R. McGruder),,74,67
377,3,1:29.0,R. McGruder misses free throw 1 of 2,,74,67
378,3,1:29.0,Offensive rebound by Team,,74,67
379,3,1:29.0,R. McGruder misses free throw 2 of 2,,74,67
380,3,1:27.0,,Defensive rebound by B. Fernando,74,67
381,3,1:09.0,,B. Fernando makes 2-pt layup from 1 ft (assist by V. Carter),74,69
382,3,0:55.0,Shooting foul by J. Teague (drawn by D. Walton),,74,69
383,3,0:55.0,D. Walton makes free throw 1 of 2,,75,69
384,3,0:55.0,,D. Hunter enters the game for J. Teague,75,69
385,3,0:55.0,D. Walton misses free throw 2 of 2,,75,69
386,3,0:53.0,,Defensive rebound by V. Carter,75,69
387,3,0:46.0,,V. Carter misses 3-pt jump shot from 27 ft,75,69
388,3,0:43.0,Defensive rebound by R. McGruder,,75,69
389,3,0:30.0,M. Harrell misses 2-pt layup from 3 ft (block by B. Fernando),,75,69
390,3,0:26.0,Offensive rebound by J. Green,,75,69
391,3,0:24.0,J. Green misses 3-pt jump shot from 24 ft,,75,69
392,3,0:21.0,,Defensive rebound by K. Huerter,75,69
393,3,0:12.0,,K. Huerter misses 3-pt jump shot from 26 ft,75,69
