,QUARTER,TIME_REMAINING,PORTLAND_ACTION,GOLDEN STATE_ACTION,PORTLAND_SCORE,GOLDEN STATE_SCORE
24,1,8:18.0,,K. Bowman makes 2-pt jump shot from 15 ft (assist by W. Cauley-Stein),7,14
25,1,7:58.0,Personal foul by K. Bowman (drawn by H. Whiteside),,7,14
26,1,7:48.0,H. Whiteside makes 2-pt hook shot from 12 ft (assist by A. Tolliver),,9,14
27,1,7:35.0,,J. Poole misses 2-pt jump shot from 16 ft,9,14
28,1,7:34.0,Defensive rebound by H. Whiteside,,9,14
29,1,7:19.0,R. Hood misses 2-pt hook shot from 12 ft,,9,14
30,1,7:18.0,,Defensive rebound by G. Robinson,9,14
31,1,6:54.0,,J. Poole misses 2-pt jump shot from 12 ft,9,14
32,1,6:52.0,Defensive rebound by H. Whiteside,,9,14
33,1,6:46.0,Personal foul by J. Poole (drawn by D. Lillard),,9,14
34,1,6:46.0,,Golden State full timeout,9,14
35,1,6:38.0,Turnover by A. Tolliver (bad pass; steal by W. Cauley-Stein),,9,14
36,1,6:28.0,,K. Bowman misses 3-pt jump shot from 22 ft,9,14
37,1,6:24.0,Defensive rebound by A. Tolliver,,9,14
38,1,6:06.0,D. Lillard makes 2-pt layup from 2 ft,,11,14
39,1,5:53.0,,Offensive foul by W. Cauley-Stein (drawn by R. Hood),11,14
40,1,5:53.0,,Turnover by W. Cauley-Stein (offensive foul),11,14
41,1,5:53.0,M. Hezonja enters the game for A. Tolliver,,11,14
42,1,5:53.0,,A. Burks enters the game for W. Cauley-Stein,11,14
43,1,5:53.0,,O. Spellman enters the game for G. Robinson,11,14
44,1,5:33.0,M. Hezonja misses 3-pt jump shot from 23 ft,,11,14
45,1,5:28.0,,Defensive rebound by O. Spellman,11,14
46,1,5:20.0,,E. Paschall makes 3-pt jump shot from 26 ft (assist by K. Bowman),11,17
47,1,5:08.0,C. McCollum makes 2-pt layup from 2 ft,,13,17
48,1,4:45.0,,E. Paschall makes 2-pt dunk from 1 ft (assist by O. Spellman),13,19
49,1,4:33.0,H. Whiteside makes 2-pt layup from 3 ft (assist by C. McCollum),,15,19
50,1,4:23.0,,A. Burks misses 3-pt jump shot from 28 ft (block by H. Whiteside),15,19
51,1,4:21.0,Defensive rebound by M. Hezonja,,15,19
52,1,4:09.0,Shooting foul by A. Burks (drawn by R. Hood),,15,19
53,1,4:09.0,R. Hood makes free throw 1 of 2,,16,19
54,1,4:09.0,K. Bazemore enters the game for C. McCollum,,16,19
55,1,4:09.0,S. Labissière enters the game for H. Whiteside,,16,19
56,1,4:09.0,R. Hood makes free throw 2 of 2,,17,19
57,1,3:54.0,,O. Spellman makes 3-pt jump shot from 27 ft (assist by J. Poole),17,22
58,1,3:39.0,D. Lillard makes 2-pt layup from 2 ft,,19,22
59,1,3:34.0,,J. Poole misses 3-pt jump shot from 26 ft,19,22
60,1,3:14.0,Defensive rebound by K. Bazemore,,19,22
61,1,2:59.0,M. Hezonja makes 3-pt jump shot from 25 ft (assist by D. Lillard),,22,22
62,1,2:41.0,,E. Paschall makes 2-pt layup from 6 ft (assist by A. Burks),22,24
63,1,2:41.0,,Shooting foul by R. Hood (drawn by E. Paschall),22,24
64,1,2:41.0,Portland full timeout,,22,24
65,1,2:41.0,A. Simons enters the game for R. Hood,,22,24
66,1,2:41.0,,D. Lee enters the game for J. Poole,22,24
67,1,2:41.0,,E. Paschall makes free throw 1 of 1,22,25
68,1,2:26.0,K. Bazemore makes 2-pt jump shot from 20 ft,,24,25
69,1,2:07.0,,D. Lee makes 2-pt jump shot from 17 ft (assist by O. Spellman),24,27
70,1,1:53.0,D. Lillard makes 3-pt jump shot from 31 ft,,27,27
71,1,1:39.0,,K. Bowman makes 2-pt jump shot from 15 ft,27,29
72,1,1:29.0,D. Lillard makes 3-pt jump shot from 31 ft,,30,29
73,1,1:15.0,,O. Spellman makes 2-pt jump shot from 17 ft (assist by K. Bowman),30,31
74,1,1:03.0,K. Bazemore misses 3-pt jump shot from 27 ft,,30,31
75,1,1:01.0,,Defensive rebound by E. Paschall,30,31
76,1,0:58.0,,K. Bowman misses 3-pt jump shot from 27 ft,30,31
77,1,0:56.0,Defensive rebound by K. Bazemore,,30,31
78,1,0:30.0,M. Hezonja misses 3-pt jump shot from 25 ft,,30,31
79,1,0:28.0,,Defensive rebound by K. Bowman,30,31
80,1,0:20.0,,E. Paschall makes 2-pt jump shot from 5 ft (assist by A. Burks),30,33
81,1,0:20.0,,Shooting foul by S. Labissière (drawn by E. Paschall),30,33
82,1,0:20.0,,E. Paschall makes free throw 1 of 1,30,34
83,1,0:04.0,A. Simons makes 2-pt layup from 4 ft,,32,34
84,1,0:01.0,,A. Burks misses 3-pt jump shot from 39 ft,32,34
85,1,0:00.0,,Offensive rebound by Team,32,34
86,2,11:46.0,,D. Lee misses 2-pt jump shot from 8 ft (block by S. Labissière),32,34
87,2,11:44.0,Defensive rebound by G. Trent,,32,34
88,2,11:34.0,A. Simons misses 2-pt jump shot from 17 ft,,32,34
89,2,11:33.0,,Defensive rebound by O. Spellman,32,34
90,2,11:18.0,,Shooting foul by K. Bazemore (drawn by G. Robinson),32,34
91,2,11:18.0,,G. Robinson misses free throw 1 of 2,32,34
92,2,11:18.0,,Offensive rebound by Team,32,34
93,2,11:18.0,,G. Robinson makes free throw 2 of 2,32,35
94,2,11:07.0,K. Bazemore makes 2-pt jump shot from 19 ft,,34,35
95,2,10:41.0,,D. Lee makes 2-pt jump shot from 18 ft (assist by G. Robinson),34,37
96,2,10:27.0,A. Simons misses 2-pt layup from 4 ft (block by O. Spellman),,34,37
97,2,10:25.0,,Defensive rebound by G. Robinson,34,37
98,2,10:22.0,,G. Robinson misses 2-pt layup from 3 ft (block by S. Labissière),34,37
99,2,10:21.0,,Offensive rebound by Team,34,37
100,2,10:18.0,,Turnover by J. Poole (lost ball; steal by G. Trent),34,37
101,2,10:12.0,G. Trent misses 2-pt layup from 2 ft,,34,37
102,2,10:11.0,,Defensive rebound by Team,34,37
103,2,10:11.0,,M. Chriss enters the game for O. Spellman,34,37
104,2,9:56.0,,J. Poole makes 2-pt layup from 2 ft (assist by M. Chriss),34,39
105,2,9:41.0,A. Simons makes 2-pt layup from 4 ft (assist by K. Bazemore),,36,39
106,2,9:41.0,,Golden State full timeout,36,39
107,2,9:21.0,,D. Lee makes 2-pt jump shot from 12 ft,36,41
108,2,9:08.0,S. Labissière makes 2-pt dunk from 1 ft (assist by G. Trent),,38,41
109,2,8:48.0,,A. Burks makes 3-pt jump shot from 26 ft (assist by M. Chriss),38,44
110,2,8:48.0,C. McCollum enters the game for K. Bazemore,,38,44
111,2,8:27.0,S. Labissière misses 2-pt hook shot from 11 ft,,38,44
112,2,8:26.0,,Defensive rebound by D. Lee,38,44
113,2,8:19.0,,Personal foul by A. Simons (drawn by M. Chriss),38,44
114,2,8:16.0,,D. Lee misses 3-pt jump shot from 30 ft,38,44
115,2,8:13.0,Defensive rebound by Team,,38,44
116,2,8:04.0,G. Trent misses 3-pt jump shot from 26 ft,,38,44
117,2,8:02.0,Offensive rebound by S. Labissière,,38,44
118,2,8:02.0,S. Labissière misses 2-pt layup from 1 ft,,38,44
119,2,8:01.0,,Defensive rebound by M. Chriss,38,44
120,2,7:48.0,,Turnover by A. Burks (bad pass; steal by A. Simons),38,44
121,2,7:44.0,S. Labissière misses 3-pt jump shot from 27 ft,,38,44
122,2,7:42.0,,Defensive rebound by A. Burks,38,44
123,2,7:33.0,,A. Burks misses 2-pt layup from 3 ft,38,44
124,2,7:32.0,Defensive rebound by A. Simons,,38,44
125,2,7:22.0,M. Hezonja makes 2-pt layup from 1 ft (assist by A. Simons),,40,44
126,2,7:12.0,,Personal foul by S. Labissière (drawn by M. Chriss),40,44
127,2,7:12.0,,E. Paschall enters the game for G. Robinson,40,44
128,2,7:08.0,,Def 3 sec tech foul by Team,40,44
129,2,7:08.0,,D. Lee misses technical free throw,40,44
130,2,7:08.0,,Offensive rebound by Team,40,44
131,2,6:59.0,,Shooting foul by C. McCollum (drawn by A. Burks),40,44
132,2,6:59.0,,A. Burks makes free throw 1 of 2,40,45
133,2,6:59.0,R. Hood enters the game for S. Labissière,,40,45
134,2,6:59.0,H. Whiteside enters the game for G. Trent,,40,45
135,2,6:59.0,,W. Cauley-Stein enters the game for M. Chriss,40,45
136,2,6:59.0,,A. Burks makes free throw 2 of 2,40,46
137,2,6:44.0,C. McCollum makes 2-pt jump shot from 11 ft,,42,46
138,2,6:34.0,,A. Burks makes 2-pt layup from 3 ft (assist by J. Poole),42,48
139,2,6:33.0,Portland full timeout,,42,48
140,2,6:33.0,,K. Bowman enters the game for J. Poole,42,48
141,2,6:12.0,A. Simons misses 3-pt jump shot from 28 ft,,42,48
142,2,6:10.0,Offensive rebound by H. Whiteside,,42,48
143,2,6:10.0,H. Whiteside makes 2-pt layup from 1 ft,,44,48
144,2,5:50.0,,E. Paschall misses 2-pt jump shot from 7 ft,44,48
145,2,5:48.0,Defensive rebound by H. Whiteside,,44,48
146,2,5:39.0,A. Simons makes 3-pt jump shot from 27 ft (assist by C. McCollum),,47,48
147,2,5:20.0,,K. Bowman makes 2-pt hook shot from 13 ft,47,50
148,2,5:00.0,Shooting foul by W. Cauley-Stein (drawn by H. Whiteside),,47,50
149,2,5:00.0,H. Whiteside misses free throw 1 of 2,,47,50
150,2,5:00.0,Offensive rebound by Team,,47,50
151,2,5:00.0,D. Lillard enters the game for M. Hezonja,,47,50
152,2,5:00.0,A. Tolliver enters the game for A. Simons,,47,50
153,2,5:00.0,,M. Chriss enters the game for A. Burks,47,50
154,2,5:00.0,,G. Robinson enters the game for W. Cauley-Stein,47,50
155,2,5:00.0,H. Whiteside makes free throw 2 of 2,,48,50
156,2,4:48.0,,Turnover by E. Paschall (palming),48,50
157,2,4:38.0,Personal foul by D. Lee (drawn by D. Lillard),,48,50
158,2,4:24.0,C. McCollum misses 2-pt layup from 5 ft (block by M. Chriss),,48,50
159,2,4:22.0,Offensive rebound by H. Whiteside,,48,50
160,2,4:21.0,H. Whiteside makes 2-pt layup from 1 ft,,50,50
161,2,4:12.0,,M. Chriss makes 3-pt jump shot from 29 ft (assist by K. Bowman),50,53
162,2,3:50.0,R. Hood misses 2-pt hook shot from 13 ft,,50,53
163,2,3:49.0,Offensive rebound by Team,,50,53
164,2,3:42.0,Personal foul by M. Chriss (drawn by H. Whiteside),,50,53
165,2,3:39.0,Personal foul by K. Bowman (drawn by D. Lillard),,50,53
166,2,3:31.0,C. McCollum makes 3-pt jump shot from 23 ft (assist by D. Lillard),,53,53
167,2,3:15.0,,M. Chriss misses 3-pt jump shot from 25 ft,53,53
168,2,3:11.0,Defensive rebound by A. Tolliver,,53,53
169,2,3:00.0,D. Lillard makes 3-pt jump shot from 36 ft,,56,53
170,2,2:41.0,,K. Bowman makes 2-pt jump shot from 8 ft (assist by M. Chriss),56,55
171,2,2:24.0,D. Lillard misses 3-pt jump shot from 35 ft,,56,55
172,2,2:22.0,,Defensive rebound by K. Bowman,56,55
173,2,2:18.0,,Shooting foul by C. McCollum (drawn by E. Paschall),56,55
174,2,2:18.0,,E. Paschall makes free throw 1 of 2,56,56
175,2,2:18.0,,J. Poole enters the game for D. Lee,56,56
176,2,2:18.0,,E. Paschall makes free throw 2 of 2,56,57
177,2,2:00.0,D. Lillard makes 2-pt layup from 1 ft,,58,57
178,2,1:50.0,,J. Poole makes 3-pt jump shot from 27 ft,58,60
179,2,1:33.0,A. Tolliver makes 3-pt jump shot from 23 ft (assist by C. McCollum),,61,60
180,2,1:18.0,,J. Poole misses 3-pt jump shot from 28 ft,61,60
181,2,1:15.0,Defensive rebound by A. Tolliver,,61,60
182,2,1:06.0,Personal foul by M. Chriss (drawn by D. Lillard),,61,60
183,2,1:06.0,D. Lillard makes free throw 1 of 2,,62,60
184,2,1:06.0,,O. Spellman enters the game for M. Chriss,62,60
185,2,1:06.0,D. Lillard makes free throw 2 of 2,,63,60
186,2,0:50.0,,J. Poole misses 2-pt hook shot from 10 ft,63,60
187,2,0:48.0,Defensive rebound by C. McCollum,,63,60
188,2,0:33.0,D. Lillard misses 3-pt jump shot from 25 ft,,63,60
189,2,0:30.0,Offensive rebound by H. Whiteside,,63,60
190,2,0:27.0,Turnover by H. Whiteside (traveling),,63,60
191,2,0:11.0,,Offensive foul by K. Bowman (drawn by D. Lillard),63,60
192,2,0:11.0,,Turnover by K. Bowman (offensive foul),63,60
193,2,0:11.0,K. Bazemore enters the game for A. Tolliver,,63,60
194,2,0:11.0,A. Simons enters the game for H. Whiteside,,63,60
195,2,0:11.0,,A. Burks enters the game for K. Bowman,63,60
196,2,0:11.0,,D. Lee enters the game for O. Spellman,63,60
197,2,0:01.0,D. Lillard misses 2-pt jump shot from 13 ft,,63,60
198,2,0:00.0,Offensive rebound by Team,,63,60
199,3,11:43.0,,J. Poole misses 2-pt jump shot from 16 ft,63,60
200,3,11:41.0,Defensive rebound by H. Whiteside,,63,60
201,3,11:32.0,H. Whiteside makes 2-pt dunk from 1 ft (assist by C. McCollum),,65,60
202,3,11:14.0,,W. Cauley-Stein misses 2-pt jump shot from 19 ft,65,60
203,3,11:12.0,,Offensive rebound by E. Paschall,65,60
204,3,11:08.0,,E. Paschall makes 2-pt jump shot from 12 ft,65,62
205,3,10:45.0,A. Tolliver misses 3-pt jump shot from 25 ft,,65,62
206,3,10:43.0,,Defensive rebound by E. Paschall,65,62
207,3,10:36.0,,E. Paschall misses 2-pt jump shot from 21 ft,65,62
208,3,10:34.0,Defensive rebound by Team,,65,62
209,3,10:15.0,C. McCollum misses 3-pt jump shot from 25 ft,,65,62
210,3,10:13.0,,Defensive rebound by J. Poole,65,62
211,3,10:07.0,,W. Cauley-Stein makes 2-pt layup from 1 ft (assist by J. Poole),65,64
212,3,9:48.0,H. Whiteside misses 2-pt hook shot from 12 ft,,65,64
213,3,9:47.0,Offensive rebound by A. Tolliver,,65,64
214,3,9:47.0,A. Tolliver misses 2-pt layup from 2 ft,,65,64
215,3,9:46.0,Offensive rebound by A. Tolliver,,65,64
216,3,9:41.0,C. McCollum misses 3-pt jump shot from 23 ft,,65,64
217,3,9:39.0,,Defensive rebound by G. Robinson,65,64
218,3,9:35.0,,K. Bowman makes 2-pt layup from 1 ft (assist by G. Robinson),65,66
219,3,9:35.0,Portland full timeout,,65,66
220,3,9:22.0,A. Tolliver misses 3-pt jump shot from 26 ft,,65,66
221,3,9:20.0,,Defensive rebound by W. Cauley-Stein,65,66
222,3,9:11.0,,K. Bowman makes 2-pt layup from 2 ft,65,68
223,3,8:57.0,D. Lillard makes 2-pt jump shot from 13 ft,,67,68
224,3,8:38.0,,K. Bowman misses 2-pt layup from 6 ft,67,68
225,3,8:35.0,Defensive rebound by H. Whiteside,,67,68
226,3,8:31.0,C. McCollum misses 2-pt layup from 3 ft,,67,68
227,3,8:30.0,,Defensive rebound by E. Paschall,67,68
228,3,8:24.0,,E. Paschall misses 2-pt jump shot from 13 ft,67,68
229,3,8:19.0,Defensive rebound by R. Hood,,67,68
230,3,8:10.0,H. Whiteside makes 2-pt dunk from 1 ft (assist by C. McCollum),,69,68
231,3,7:50.0,,G. Robinson makes 2-pt layup from 2 ft (assist by W. Cauley-Stein),69,70
232,3,7:20.0,H. Whiteside misses 2-pt layup from 1 ft,,69,70
233,3,7:19.0,,Defensive rebound by G. Robinson,69,70
234,3,7:15.0,,W. Cauley-Stein makes 2-pt dunk at rim (assist by G. Robinson),69,72
235,3,6:55.0,A. Tolliver misses 3-pt jump shot from 24 ft,,69,72
236,3,6:53.0,,Defensive rebound by E. Paschall,69,72
237,3,6:47.0,,J. Poole misses 3-pt jump shot from 30 ft,69,72
238,3,6:45.0,,Offensive rebound by G. Robinson,69,72
239,3,6:39.0,,W. Cauley-Stein makes 2-pt jump shot from 10 ft (assist by K. Bowman),69,74
240,3,6:21.0,D. Lillard makes 2-pt layup from 2 ft,,71,74
241,3,6:09.0,,K. Bowman makes 3-pt jump shot from 23 ft (assist by J. Poole),71,77
242,3,5:50.0,C. McCollum misses 2-pt jump shot from 8 ft,,71,77
243,3,5:48.0,,Defensive rebound by J. Poole,71,77
244,3,5:47.0,,J. Poole misses 2-pt layup from 2 ft (block by A. Tolliver),71,77
245,3,5:46.0,,Offensive rebound by Team,71,77
246,3,5:46.0,M. Hezonja enters the game for A. Tolliver,,71,77
247,3,5:43.0,,J. Poole misses 3-pt jump shot from 29 ft,71,77
248,3,5:41.0,,Offensive rebound by W. Cauley-Stein,71,77
249,3,5:37.0,,E. Paschall misses 2-pt hook shot from 9 ft,71,77
250,3,5:36.0,Defensive rebound by M. Hezonja,,71,77
251,3,5:25.0,D. Lillard makes 3-pt jump shot from 29 ft,,74,77
252,3,5:16.0,,Personal foul by R. Hood (drawn by K. Bowman),74,77
253,3,5:16.0,,Golden State full timeout,74,77
254,3,5:16.0,,A. Burks enters the game for G. Robinson,74,77
255,3,5:09.0,,W. Cauley-Stein makes 2-pt dunk from 3 ft (assist by K. Bowman),74,79
256,3,4:46.0,Turnover by D. Lillard (bad pass; steal by W. Cauley-Stein),,74,79
257,3,4:41.0,,K. Bowman misses 2-pt layup from 2 ft,74,79
258,3,4:40.0,Defensive rebound by H. Whiteside,,74,79
259,3,4:36.0,Personal foul by E. Paschall (drawn by C. McCollum),,74,79
260,3,4:36.0,K. Bazemore enters the game for R. Hood,,74,79
261,3,4:36.0,,D. Lee enters the game for W. Cauley-Stein,74,79
262,3,4:36.0,,O. Spellman enters the game for J. Poole,74,79
263,3,4:21.0,D. Lillard misses 3-pt jump shot from 27 ft,,74,79
264,3,4:19.0,,Defensive rebound by K. Bowman,74,79
265,3,4:13.0,,Turnover by K. Bowman (lost ball; steal by M. Hezonja),74,79
266,3,4:00.0,H. Whiteside misses 2-pt hook shot from 13 ft,,74,79
267,3,3:58.0,Offensive rebound by M. Hezonja,,74,79
268,3,3:54.0,C. McCollum misses 2-pt jump shot from 8 ft,,74,79
269,3,3:53.0,,Defensive rebound by A. Burks,74,79
270,3,3:43.0,,E. Paschall makes 2-pt jump shot from 16 ft,74,81
271,3,3:29.0,H. Whiteside makes 2-pt layup from 4 ft (assist by D. Lillard),,76,81
272,3,3:29.0,Shooting foul by A. Burks (drawn by H. Whiteside),,76,81
273,3,3:29.0,A. Simons enters the game for C. McCollum,,76,81
274,3,3:29.0,H. Whiteside misses free throw 1 of 1,,76,81
275,3,3:27.0,,Defensive rebound by O. Spellman,76,81
276,3,3:14.0,,D. Lee misses 2-pt jump shot from 11 ft,76,81
277,3,3:13.0,,Offensive rebound by O. Spellman,76,81
278,3,3:13.0,,O. Spellman misses 2-pt layup from 1 ft,76,81
279,3,3:12.0,,Offensive rebound by E. Paschall,76,81
280,3,3:12.0,,E. Paschall makes 2-pt layup from 1 ft,76,83
281,3,2:53.0,K. Bazemore misses 3-pt jump shot from 25 ft,,76,83
282,3,2:51.0,,Defensive rebound by E. Paschall,76,83
283,3,2:35.0,,A. Burks misses 2-pt jump shot from 15 ft,76,83
284,3,2:33.0,,Offensive rebound by O. Spellman,76,83
285,3,2:27.0,,K. Bowman misses 2-pt jump shot from 19 ft,76,83
286,3,2:26.0,Defensive rebound by K. Bazemore,,76,83
287,3,2:21.0,Turnover by K. Bazemore (bad pass; steal by D. Lee),,76,83
288,3,2:21.0,S. Labissière enters the game for H. Whiteside,,76,83
289,3,2:19.0,,Turnover by D. Lee (out of bounds lost ball),76,83
290,3,2:08.0,D. Lillard makes 2-pt layup from 1 ft,,78,83
291,3,1:52.0,,Turnover by D. Lee (out of bounds lost ball),78,83
292,3,1:41.0,Personal foul by A. Burks (drawn by S. Labissière),,78,83
293,3,1:41.0,,G. Robinson enters the game for E. Paschall,78,83
294,3,1:32.0,K. Bazemore misses 2-pt jump shot from 9 ft,,78,83
295,3,1:31.0,,Defensive rebound by D. Lee,78,83
296,3,1:18.0,,Personal foul by A. Simons (drawn by D. Lee),78,83
297,3,1:06.0,,G. Robinson misses 2-pt jump shot from 18 ft,78,83
298,3,1:04.0,Defensive rebound by M. Hezonja,,78,83
299,3,0:58.0,D. Lillard makes 2-pt layup from 2 ft,,80,83
300,3,0:48.0,,Personal foul by M. Hezonja (drawn by D. Lee),80,83
301,3,0:48.0,,D. Lee makes free throw 1 of 2,80,84
302,3,0:48.0,,D. Lee makes free throw 2 of 2,80,85
303,3,0:43.0,D. Lillard makes 3-pt jump shot from 30 ft,,83,85
304,3,0:26.0,,Personal foul by A. Simons (drawn by D. Lee),83,85
305,3,0:26.0,,D. Lee makes free throw 1 of 2,83,86
306,3,0:26.0,C. McCollum enters the game for S. Labissière,,83,86
307,3,0:26.0,,E. Paschall enters the game for O. Spellman,83,86
308,3,0:26.0,,D. Lee makes free throw 2 of 2,83,87
309,3,0:03.0,K. Bazemore misses 3-pt jump shot from 23 ft,,83,87
310,3,0:01.0,,Defensive rebound by G. Robinson,83,87
311,4,11:50.0,S. Labissière misses 2-pt hook shot from 10 ft,,83,87
312,4,11:49.0,Offensive rebound by S. Labissière,,83,87
313,4,11:49.0,S. Labissière misses 2-pt layup at rim,,83,87
314,4,11:48.0,,Defensive rebound by D. Lee,83,87
315,4,11:27.0,,J. Poole makes 3-pt jump shot from 27 ft (assist by D. Lee),83,90
316,4,11:12.0,A. Simons misses 3-pt jump shot from 31 ft,,83,90
317,4,11:10.0,,Defensive rebound by O. Spellman,83,90
318,4,11:03.0,,J. Poole misses 2-pt jump shot from 19 ft,83,90
319,4,11:01.0,Defensive rebound by K. Bazemore,,83,90
320,4,10:53.0,R. Hood makes 2-pt jump shot from 13 ft,,85,90
321,4,10:42.0,,Turnover by A. Burks (bad pass; steal by A. Simons),85,90
322,4,10:37.0,A. Simons makes 2-pt dunk from 2 ft,,87,90
323,4,10:11.0,,O. Spellman makes 2-pt jump shot from 15 ft (assist by D. Lee),87,92
324,4,10:05.0,Shooting foul by O. Spellman (drawn by A. Simons),,87,92
325,4,10:05.0,A. Simons makes free throw 1 of 2,,88,92
326,4,10:05.0,A. Simons makes free throw 2 of 2,,89,92
327,4,9:49.0,,J. Poole misses 3-pt jump shot from 30 ft,89,92
328,4,9:47.0,Defensive rebound by R. Hood,,89,92
329,4,9:36.0,S. Labissière makes 2-pt hook shot from 5 ft (assist by R. Hood),,91,92
330,4,9:35.0,,Golden State full timeout,91,92
331,4,9:35.0,,E. Paschall enters the game for O. Spellman,91,92
332,4,9:23.0,,Shooting foul by S. Labissière (drawn by J. Poole),91,92
333,4,9:23.0,,J. Poole makes free throw 1 of 2,91,93
334,4,9:23.0,,J. Poole makes free throw 2 of 2,91,94
335,4,9:16.0,Personal foul by E. Paschall (drawn by A. Simons),,91,94
336,4,9:16.0,,M. Chriss enters the game for G. Robinson,91,94
337,4,9:12.0,A. Simons misses 2-pt jump shot from 16 ft,,91,94
338,4,9:06.0,Offensive rebound by S. Labissière,,91,94
339,4,9:05.0,K. Bazemore makes 3-pt jump shot from 23 ft (assist by S. Labissière),,94,94
340,4,8:46.0,,A. Burks misses 3-pt jump shot from 28 ft,94,94
341,4,8:45.0,,Offensive rebound by Team,94,94
342,4,8:42.0,,J. Poole misses 3-pt jump shot from 27 ft,94,94
343,4,8:38.0,Defensive rebound by M. Hezonja,,94,94
344,4,8:21.0,R. Hood misses 2-pt jump shot from 11 ft (block by J. Poole),,94,94
345,4,8:19.0,Offensive rebound by R. Hood,,94,94
346,4,8:19.0,Turnover by R. Hood (lost ball; steal by D. Lee),,94,94
347,4,8:18.0,,A. Burks makes 2-pt layup from 2 ft (assist by D. Lee),94,96
348,4,8:18.0,,Shooting foul by M. Hezonja (drawn by A. Burks),94,96
349,4,8:18.0,D. Lillard enters the game for M. Hezonja,,94,96
350,4,8:18.0,Technical foul by J. Poole,,94,96
351,4,8:18.0,A. Simons makes technical free throw,,95,96
352,4,8:18.0,C. McCollum enters the game for A. Simons,,95,96
353,4,8:18.0,,K. Bowman enters the game for J. Poole,95,96
354,4,8:18.0,,A. Burks makes free throw 1 of 1,95,97
355,4,8:02.0,K. Bazemore misses 3-pt jump shot from 27 ft,,95,97
356,4,7:58.0,Offensive rebound by S. Labissière,,95,97
357,4,7:58.0,S. Labissière misses 2-pt layup at rim,,95,97
358,4,7:57.0,Offensive rebound by R. Hood,,95,97
359,4,7:57.0,R. Hood misses 2-pt layup at rim,,95,97
360,4,7:56.0,,Defensive rebound by A. Burks,95,97
361,4,7:55.0,,E. Paschall misses 3-pt jump shot from 26 ft,95,97
362,4,7:51.0,Defensive rebound by S. Labissière,,95,97
363,4,7:47.0,D. Lillard makes 2-pt layup from 3 ft,,97,97
364,4,7:40.0,,A. Burks misses 2-pt layup from 2 ft,97,97
365,4,7:38.0,,Offensive rebound by Team,97,97
366,4,7:38.0,H. Whiteside enters the game for S. Labissière,,97,97
367,4,7:28.0,,D. Lee makes 2-pt jump shot from 20 ft (assist by K. Bowman),97,99
368,4,7:06.0,R. Hood misses 2-pt jump shot from 9 ft,,97,99
369,4,7:01.0,Offensive rebound by H. Whiteside,,97,99
370,4,7:01.0,H. Whiteside makes 2-pt layup at rim,,99,99
371,4,6:51.0,,D. Lee misses 2-pt layup from 4 ft (block by H. Whiteside),99,99
372,4,6:45.0,Defensive rebound by K. Bazemore,,99,99
373,4,6:44.0,D. Lillard misses 3-pt jump shot from 25 ft,,99,99
374,4,6:40.0,,Defensive rebound by A. Burks,99,99
375,4,6:37.0,,A. Burks makes 2-pt layup from 5 ft,99,101
376,4,6:37.0,,Shooting foul by H. Whiteside (drawn by A. Burks),99,101
377,4,6:37.0,,A. Burks makes free throw 1 of 1,99,102
378,4,6:24.0,R. Hood misses 3-pt jump shot from 26 ft,,99,102
379,4,6:22.0,Offensive rebound by D. Lillard,,99,102
380,4,6:19.0,D. Lillard misses 2-pt jump shot from 11 ft,,99,102
