,QUARTER,TIME_REMAINING,PORTLAND_ACTION,LA CLIPPERS_ACTION,PORTLAND_SCORE,LA CLIPPERS_SCORE
59,1,4:44.0,N. Little enters the game for C. Anthony,,17,18
60,1,4:44.0,A. Simons enters the game for C. McCollum,,17,18
61,1,4:44.0,,L. Williams enters the game for K. Leonard,17,18
62,1,4:44.0,D. Lillard makes free throw 3 of 3,,18,18
63,1,4:33.0,,Shooting foul by N. Little (drawn by P. George),18,18
64,1,4:33.0,,P. George misses free throw 1 of 2,18,18
65,1,4:33.0,,Offensive rebound by Team,18,18
66,1,4:33.0,,M. Harrell enters the game for I. Zubac,18,18
67,1,4:33.0,,P. George makes free throw 2 of 2,18,19
68,1,4:18.0,R. Hood makes 2-pt jump shot from 22 ft,,20,19
69,1,4:05.0,,Shooting foul by N. Little (drawn by M. Harrell),20,19
70,1,4:05.0,,M. Harrell misses free throw 1 of 2,20,19
71,1,4:05.0,,Offensive rebound by Team,20,19
72,1,4:05.0,,M. Harrell misses free throw 2 of 2,20,19
73,1,4:03.0,Defensive rebound by N. Little,,20,19
74,1,3:49.0,R. Hood misses 2-pt jump shot from 11 ft,,20,19
75,1,3:46.0,,Defensive rebound by P. George,20,19
76,1,3:38.0,,Personal foul by N. Little (drawn by P. Beverley),20,19
77,1,3:38.0,,P. Beverley misses free throw 1 of 2,20,19
78,1,3:38.0,,Offensive rebound by Team,20,19
79,1,3:38.0,S. Labissière enters the game for H. Whiteside,,20,19
80,1,3:38.0,,P. Patterson enters the game for P. George,20,19
81,1,3:38.0,,J. Robinson enters the game for M. Harkless,20,19
82,1,3:38.0,,P. Beverley makes free throw 2 of 2,20,20
83,1,3:22.0,Turnover by A. Simons (bad pass; steal by L. Williams),,20,20
84,1,3:17.0,,L. Williams makes 2-pt jump shot from 2 ft,20,22
85,1,3:17.0,Portland full timeout,,20,22
86,1,3:17.0,K. Bazemore enters the game for R. Hood,,20,22
87,1,3:04.0,K. Bazemore misses 2-pt jump shot from 11 ft,,20,22
88,1,3:02.0,,Defensive rebound by P. Patterson,20,22
89,1,2:57.0,,L. Williams misses 2-pt jump shot from 12 ft,20,22
90,1,2:53.0,Defensive rebound by K. Bazemore,,20,22
91,1,2:46.0,K. Bazemore misses 2-pt layup from 1 ft (block by J. Robinson),,20,22
92,1,2:43.0,,Defensive rebound by P. Beverley,20,22
93,1,2:42.0,,Turnover by P. Beverley (bad pass; steal by N. Little),20,22
94,1,2:37.0,A. Simons misses 2-pt jump shot from 18 ft,,20,22
95,1,2:34.0,,Defensive rebound by P. Beverley,20,22
96,1,2:26.0,,L. Williams misses 2-pt jump shot from 14 ft,20,22
97,1,2:24.0,,Offensive rebound by J. Robinson,20,22
98,1,2:24.0,,Turnover by J. Robinson (bad pass; steal by K. Bazemore),20,22
99,1,2:22.0,Offensive foul by K. Bazemore (drawn by P. Beverley),,20,22
100,1,2:22.0,Turnover by K. Bazemore (offensive foul),,20,22
101,1,2:00.0,,J. Robinson makes 2-pt jump shot from 12 ft (assist by P. Beverley),20,24
102,1,1:36.0,D. Lillard makes 3-pt jump shot from 25 ft,,23,24
103,1,1:25.0,,L. Williams misses 2-pt jump shot from 3 ft,23,24
104,1,1:23.0,Defensive rebound by S. Labissière,,23,24
105,1,1:19.0,D. Lillard misses 3-pt jump shot from 32 ft,,23,24
106,1,1:10.0,Offensive rebound by S. Labissière,,23,24
107,1,1:10.0,S. Labissière makes 2-pt dunk at rim,,25,24
108,1,1:07.0,,Offensive foul by L. Williams (drawn by S. Labissière),25,24
109,1,1:07.0,,Turnover by L. Williams (offensive foul),25,24
110,1,1:07.0,C. Anthony enters the game for D. Lillard,,25,24
111,1,1:07.0,C. McCollum enters the game for N. Little,,25,24
112,1,1:07.0,,T. Mann enters the game for P. Beverley,25,24
113,1,0:53.0,Shooting foul by M. Harrell (drawn by C. Anthony),,25,24
114,1,0:53.0,Instant Replay (Request: Stands),,25,24
115,1,0:53.0,C. Anthony makes free throw 1 of 2,,26,24
116,1,0:53.0,C. Anthony makes free throw 2 of 2,,27,24
117,1,0:39.0,,T. Mann makes 3-pt jump shot from 24 ft (assist by P. Patterson),27,27
118,1,0:30.0,C. McCollum makes 3-pt jump shot from 27 ft,,30,27
119,1,0:19.0,,J. Robinson misses 2-pt layup from 1 ft,30,27
120,1,0:17.0,,Offensive rebound by J. Robinson,30,27
121,1,0:03.0,,T. Mann misses 3-pt jump shot from 24 ft,30,27
122,1,0:01.0,,Offensive rebound by M. Harrell,30,27
123,1,0:00.0,,M. Harrell makes 2-pt hook shot from 3 ft,30,29
124,1,0:00.0,,Instant Replay (Request: Ruling Stands),30,29
125,2,11:40.0,C. Anthony makes 2-pt jump shot from 10 ft,,32,29
126,2,11:40.0,Shooting foul by P. Patterson (drawn by C. Anthony),,32,29
127,2,11:40.0,C. Anthony makes free throw 1 of 1,,33,29
128,2,11:26.0,,M. Harrell makes 2-pt dunk from 2 ft (assist by L. Williams),33,31
129,2,11:07.0,C. Anthony makes 2-pt jump shot from 6 ft (assist by A. Simons),,35,31
130,2,10:47.0,,J. Robinson misses 2-pt jump shot from 4 ft,35,31
131,2,10:44.0,Defensive rebound by S. Labissière,,35,31
132,2,10:37.0,C. McCollum misses 3-pt jump shot from 27 ft,,35,31
133,2,10:34.0,,Defensive rebound by J. Robinson,35,31
134,2,10:23.0,,Shooting foul by K. Bazemore (drawn by P. Patterson),35,31
135,2,10:23.0,,P. Patterson makes free throw 1 of 2,35,32
136,2,10:23.0,,P. Patterson makes free throw 2 of 2,35,33
137,2,10:10.0,C. Anthony misses 2-pt jump shot from 17 ft,,35,33
138,2,10:07.0,,Defensive rebound by P. Patterson,35,33
139,2,9:59.0,,T. Mann misses 3-pt jump shot from 23 ft,35,33
140,2,9:57.0,Defensive rebound by C. Anthony,,35,33
141,2,9:51.0,C. McCollum makes 2-pt layup from 3 ft,,37,33
142,2,9:50.0,,LA Clippers full timeout,37,33
143,2,9:29.0,,P. Patterson makes 2-pt jump shot from 11 ft (assist by T. Mann),37,35
144,2,9:07.0,C. Anthony misses 2-pt jump shot from 14 ft,,37,35
145,2,9:04.0,,Defensive rebound by M. Harrell,37,35
146,2,9:01.0,,M. Harrell makes 2-pt layup from 3 ft,37,37
147,2,9:01.0,,Shooting foul by S. Labissière (drawn by M. Harrell),37,37
148,2,9:01.0,,M. Harrell misses free throw 1 of 1,37,37
149,2,8:59.0,Defensive rebound by K. Bazemore,,37,37
150,2,8:43.0,K. Bazemore makes 3-pt jump shot from 25 ft (assist by A. Simons),,40,37
151,2,8:27.0,,J. Robinson misses 3-pt jump shot from 27 ft,40,37
152,2,8:24.0,Defensive rebound by S. Labissière,,40,37
153,2,8:18.0,C. Anthony misses 2-pt jump shot from 17 ft,,40,37
154,2,8:15.0,,Defensive rebound by L. Williams,40,37
155,2,8:12.0,,L. Williams makes 2-pt jump shot from 7 ft,40,39
156,2,8:12.0,,Shooting foul by K. Bazemore (drawn by L. Williams),40,39
157,2,8:12.0,R. Hood enters the game for C. Anthony,,40,39
158,2,8:12.0,N. Little enters the game for K. Bazemore,,40,39
159,2,8:12.0,,K. Leonard enters the game for T. Mann,40,39
160,2,8:12.0,,L. Williams makes free throw 1 of 1,40,40
161,2,7:55.0,C. McCollum makes 2-pt jump shot from 3 ft,,42,40
162,2,7:47.0,,L. Williams makes 2-pt layup from 2 ft,42,42
163,2,7:25.0,A. Simons makes 3-pt jump shot from 30 ft (assist by C. McCollum),,45,42
164,2,7:13.0,,P. Patterson makes 3-pt jump shot from 23 ft (assist by K. Leonard),45,45
165,2,7:02.0,C. McCollum misses 2-pt jump shot from 18 ft,,45,45
166,2,6:59.0,,Defensive rebound by J. Robinson,45,45
167,2,6:52.0,,M. Harrell makes 2-pt hook shot from 4 ft (assist by L. Williams),45,47
168,2,6:52.0,Violation by Team (def goaltending),,45,47
169,2,6:33.0,C. McCollum misses 3-pt jump shot from 27 ft,,45,47
170,2,6:30.0,,Defensive rebound by L. Williams,45,47
171,2,6:19.0,,K. Leonard misses 2-pt layup from 4 ft (block by C. McCollum),45,47
172,2,6:16.0,Defensive rebound by C. McCollum,,45,47
173,2,6:11.0,A. Simons makes 2-pt jump shot from 4 ft (assist by C. McCollum),,47,47
174,2,6:04.0,,M. Harrell makes 2-pt hook shot from 3 ft (assist by L. Williams),47,49
175,2,5:38.0,R. Hood misses 2-pt jump shot from 8 ft,,47,49
176,2,5:36.0,,Defensive rebound by L. Williams,47,49
177,2,5:26.0,,P. Patterson makes 3-pt jump shot from 23 ft (assist by K. Leonard),47,52
178,2,5:26.0,Portland full timeout,,47,52
179,2,5:26.0,D. Lillard enters the game for S. Labissière,,47,52
180,2,5:26.0,H. Whiteside enters the game for C. McCollum,,47,52
181,2,5:26.0,,P. Beverley enters the game for P. Patterson,47,52
182,2,5:26.0,,P. George enters the game for J. Robinson,47,52
183,2,5:26.0,,M. Harkless enters the game for L. Williams,47,52
184,2,5:04.0,H. Whiteside makes 2-pt hook shot from 8 ft (assist by A. Simons),,49,52
185,2,4:40.0,,K. Leonard misses 2-pt jump shot from 8 ft,49,52
186,2,4:37.0,Defensive rebound by H. Whiteside,,49,52
187,2,4:27.0,Turnover by H. Whiteside (traveling),,49,52
188,2,4:02.0,,M. Harkless misses 2-pt layup from 3 ft,49,52
189,2,4:00.0,Defensive rebound by H. Whiteside,,49,52
190,2,3:51.0,D. Lillard makes 2-pt jump shot from 16 ft,,51,52
191,2,3:38.0,,P. George makes 3-pt jump shot from 27 ft,51,55
192,2,3:23.0,Offensive foul by H. Whiteside (drawn by P. George),,51,55
193,2,3:23.0,Turnover by H. Whiteside (offensive foul),,51,55
194,2,3:23.0,C. Anthony enters the game for N. Little,,51,55
195,2,3:08.0,,K. Leonard makes 2-pt jump shot from 11 ft,51,57
196,2,2:57.0,D. Lillard makes 2-pt dunk from 1 ft,,53,57
197,2,2:35.0,,M. Harkless misses 3-pt jump shot from 23 ft,53,57
198,2,2:33.0,Defensive rebound by C. Anthony,,53,57
199,2,2:14.0,A. Simons misses 3-pt jump shot from 27 ft,,53,57
200,2,2:10.0,Offensive rebound by H. Whiteside,,53,57
201,2,2:10.0,H. Whiteside makes 2-pt layup at rim,,55,57
202,2,1:59.0,,M. Harrell misses 2-pt layup from 2 ft,55,57
203,2,1:57.0,Defensive rebound by H. Whiteside,,55,57
204,2,1:51.0,A. Simons makes 2-pt layup from 2 ft,,57,57
205,2,1:32.0,,P. George makes 3-pt jump shot from 28 ft,57,60
206,2,1:07.0,H. Whiteside misses 2-pt jump shot from 17 ft,,57,60
207,2,1:02.0,Offensive rebound by R. Hood,,57,60
208,2,1:02.0,R. Hood makes 2-pt layup at rim,,59,60
209,2,0:50.0,,K. Leonard misses 2-pt jump shot from 13 ft,59,60
210,2,0:48.0,Defensive rebound by A. Simons,,59,60
211,2,0:30.0,D. Lillard misses 3-pt jump shot from 31 ft,,59,60
212,2,0:26.0,,Defensive rebound by P. Beverley,59,60
213,2,0:04.0,,P. George misses 2-pt jump shot from 7 ft,59,60
214,2,0:01.0,,Offensive rebound by M. Harrell,59,60
215,2,0:01.0,,M. Harrell makes 2-pt layup from 1 ft,59,62
216,3,11:35.0,H. Whiteside misses 2-pt hook shot from 2 ft,,59,62
217,3,11:32.0,,Defensive rebound by K. Leonard,59,62
218,3,11:17.0,,I. Zubac makes 2-pt jump shot from 21 ft (assist by P. Beverley),59,64
219,3,10:56.0,C. Anthony misses 2-pt jump shot from 6 ft,,59,64
220,3,10:53.0,,Defensive rebound by I. Zubac,59,64
221,3,10:46.0,,P. George makes 3-pt jump shot from 27 ft (assist by P. Beverley),59,67
222,3,10:30.0,Turnover by D. Lillard (bad pass; steal by P. Beverley),,59,67
223,3,10:28.0,,P. George makes 2-pt dunk from 1 ft,59,69
224,3,10:28.0,Portland full timeout,,59,69
225,3,10:15.0,D. Lillard misses 3-pt jump shot from 24 ft,,59,69
226,3,10:12.0,,Defensive rebound by K. Leonard,59,69
227,3,10:07.0,,Turnover by P. George (bad pass),59,69
228,3,9:51.0,C. McCollum misses 2-pt jump shot from 17 ft,,59,69
229,3,9:47.0,Offensive rebound by H. Whiteside,,59,69
230,3,9:46.0,Turnover by H. Whiteside (lost ball; steal by P. Beverley),,59,69
231,3,9:42.0,,Personal foul by C. Anthony (drawn by K. Leonard),59,69
232,3,9:36.0,,Personal foul by C. McCollum (drawn by P. George),59,69
233,3,9:26.0,,K. Leonard misses 2-pt layup from 3 ft,59,69
234,3,9:24.0,Defensive rebound by R. Hood,,59,69
235,3,9:21.0,C. McCollum makes 3-pt jump shot from 23 ft (assist by D. Lillard),,62,69
236,3,9:09.0,,Shooting foul by C. Anthony (drawn by K. Leonard),62,69
237,3,9:09.0,,K. Leonard makes free throw 1 of 2,62,70
238,3,9:09.0,,K. Leonard misses free throw 2 of 2,62,70
239,3,9:07.0,Defensive rebound by C. Anthony,,62,70
240,3,8:57.0,D. Lillard misses 2-pt layup from 2 ft (block by I. Zubac),,62,70
241,3,8:53.0,,Defensive rebound by K. Leonard,62,70
242,3,8:39.0,,K. Leonard makes 3-pt jump shot from 27 ft (assist by M. Harkless),62,73
243,3,8:19.0,Personal foul by I. Zubac (drawn by R. Hood),,62,73
244,3,8:14.0,C. Anthony misses 2-pt layup from 1 ft,,62,73
245,3,8:12.0,,Defensive rebound by K. Leonard,62,73
246,3,8:04.0,,Personal foul by D. Lillard (drawn by K. Leonard),62,73
247,3,7:55.0,,P. Beverley makes 3-pt jump shot from 27 ft (assist by P. George),62,76
248,3,7:30.0,H. Whiteside makes 2-pt dunk from 3 ft (assist by D. Lillard),,64,76
249,3,7:30.0,Shooting foul by P. George (drawn by H. Whiteside),,64,76
250,3,7:30.0,H. Whiteside makes free throw 1 of 1,,65,76
251,3,7:06.0,,P. George misses 2-pt jump shot from 8 ft,65,76
252,3,7:01.0,Defensive rebound by D. Lillard,,65,76
253,3,6:56.0,H. Whiteside makes 2-pt hook shot from 3 ft (assist by D. Lillard),,67,76
254,3,6:44.0,,Turnover by K. Leonard (lost ball; steal by D. Lillard),67,76
255,3,6:44.0,Shooting foul by P. Beverley (drawn by D. Lillard),,67,76
256,3,6:44.0,D. Lillard makes free throw 1 of 2,,68,76
257,3,6:44.0,D. Lillard makes free throw 2 of 2,,69,76
258,3,6:30.0,,K. Leonard misses 2-pt jump shot from 12 ft,69,76
259,3,6:30.0,,Offensive rebound by Team,69,76
260,3,6:30.0,,LA Clippers full timeout,69,76
261,3,6:18.0,,K. Leonard misses 2-pt hook shot from 6 ft,69,76
262,3,6:16.0,Defensive rebound by C. Anthony,,69,76
263,3,6:11.0,R. Hood misses 3-pt jump shot from 23 ft,,69,76
264,3,6:07.0,Offensive rebound by H. Whiteside,,69,76
265,3,6:06.0,H. Whiteside misses 2-pt hook shot from 3 ft,,69,76
266,3,6:04.0,,Defensive rebound by I. Zubac,69,76
267,3,5:54.0,,P. George misses 2-pt layup from 1 ft,69,76
268,3,5:54.0,,Offensive rebound by Team,69,76
269,3,5:54.0,Loose ball foul by R. Hood (drawn by I. Zubac),,69,76
270,3,5:54.0,,I. Zubac makes free throw 1 of 2,69,77
271,3,5:54.0,,L. Williams enters the game for K. Leonard,69,77
272,3,5:54.0,,I. Zubac makes free throw 2 of 2,69,78
273,3,5:37.0,H. Whiteside makes 2-pt jump shot from 2 ft (assist by D. Lillard),,71,78
274,3,5:17.0,,I. Zubac misses 2-pt jump shot from 16 ft (block by H. Whiteside),71,78
275,3,5:17.0,,Offensive rebound by Team,71,78
276,3,5:14.0,,Offensive foul by I. Zubac (drawn by R. Hood),71,78
277,3,5:14.0,,Turnover by I. Zubac (offensive foul),71,78
278,3,5:14.0,,M. Harrell enters the game for I. Zubac,71,78
279,3,4:58.0,R. Hood misses 2-pt jump shot from 8 ft,,71,78
280,3,4:54.0,Offensive rebound by H. Whiteside,,71,78
281,3,4:54.0,A. Simons enters the game for C. Anthony,,71,78
282,3,4:54.0,A. Tolliver enters the game for C. McCollum,,71,78
283,3,4:47.0,D. Lillard misses 3-pt jump shot from 28 ft,,71,78
284,3,4:45.0,Offensive rebound by H. Whiteside,,71,78
285,3,4:43.0,D. Lillard misses 3-pt jump shot from 27 ft,,71,78
286,3,4:43.0,,Defensive rebound by M. Harrell,71,78
287,3,4:33.0,,M. Harrell makes 2-pt dunk from 1 ft (assist by L. Williams),71,80
288,3,4:20.0,H. Whiteside makes 2-pt jump shot from 20 ft (assist by A. Simons),,73,80
289,3,4:15.0,,Turnover by L. Williams (bad pass),73,80
290,3,3:57.0,D. Lillard misses 2-pt layup from 2 ft,,73,80
291,3,3:55.0,Offensive rebound by A. Tolliver,,73,80
292,3,3:52.0,R. Hood misses 3-pt jump shot from 25 ft,,73,80
293,3,3:47.0,,Defensive rebound by M. Harkless,73,80
294,3,3:41.0,,Shooting foul by H. Whiteside (drawn by M. Harrell),73,80
295,3,3:41.0,,M. Harrell misses free throw 1 of 2,73,80
296,3,3:41.0,,Offensive rebound by Team,73,80
297,3,3:41.0,,M. Harrell makes free throw 2 of 2,73,81
298,3,3:24.0,A. Simons misses 2-pt jump shot from 16 ft,,73,81
299,3,3:24.0,,Defensive rebound by Team,73,81
300,3,3:24.0,,P. Patterson enters the game for M. Harkless,73,81
301,3,3:18.0,,P. George misses 3-pt jump shot from 28 ft,73,81
302,3,3:14.0,Defensive rebound by H. Whiteside,,73,81
303,3,3:06.0,Turnover by A. Simons (bad pass; steal by M. Harrell),,73,81
304,3,3:02.0,,Shooting foul by A. Tolliver (drawn by M. Harrell),73,81
305,3,3:02.0,,M. Harrell misses free throw 1 of 2,73,81
306,3,3:02.0,,Offensive rebound by Team,73,81
307,3,3:02.0,S. Labissière enters the game for H. Whiteside,,73,81
308,3,3:02.0,,M. Harrell makes free throw 2 of 2,73,82
309,3,2:38.0,Turnover by R. Hood (bad pass; steal by P. Patterson),,73,82
310,3,2:28.0,,L. Williams misses 3-pt jump shot from 27 ft,73,82
311,3,2:28.0,Defensive rebound by Team,,73,82
312,3,2:28.0,,Loose ball foul by M. Harrell (drawn by S. Labissière),73,82
313,3,2:28.0,,J. Robinson enters the game for P. George,73,82
314,3,2:16.0,Turnover by A. Simons (step out of bounds),,73,82
315,3,2:16.0,C. McCollum enters the game for R. Hood,,73,82
316,3,2:08.0,,P. Patterson misses 3-pt jump shot from 26 ft,73,82
317,3,2:03.0,,Offensive rebound by P. Beverley,73,82
318,3,2:03.0,,P. Beverley makes 2-pt layup from 2 ft,73,84
319,3,1:49.0,C. McCollum makes 2-pt jump shot from 12 ft,,75,84
320,3,1:36.0,,J. Robinson misses 2-pt jump shot from 18 ft,75,84
321,3,1:31.0,Defensive rebound by S. Labissière,,75,84
322,3,1:24.0,C. McCollum misses 3-pt jump shot from 25 ft,,75,84
323,3,1:21.0,,Defensive rebound by P. Patterson,75,84
324,3,1:15.0,,M. Harrell makes 2-pt dunk from 2 ft (assist by L. Williams),75,86
325,3,1:15.0,,Shooting foul by D. Lillard (drawn by M. Harrell),75,86
326,3,1:15.0,C. Anthony enters the game for D. Lillard,,75,86
327,3,1:15.0,K. Bazemore enters the game for A. Tolliver,,75,86
328,3,1:15.0,,M. Harrell makes free throw 1 of 1,75,87
329,3,1:07.0,Personal foul by P. Beverley (drawn by K. Bazemore),,75,87
330,3,1:07.0,K. Bazemore makes free throw 1 of 2,,76,87
331,3,1:07.0,K. Bazemore misses free throw 2 of 2,,76,87
332,3,1:04.0,Offensive rebound by S. Labissière,,76,87
333,3,1:01.0,A. Simons misses 3-pt jump shot from 25 ft,,76,87
334,3,0:59.0,,Defensive rebound by M. Harrell,76,87
335,3,0:48.0,,L. Williams misses 3-pt jump shot from 25 ft,76,87
336,3,0:48.0,,Offensive rebound by P. Patterson,76,87
337,3,0:46.0,,P. Patterson misses 2-pt layup from 1 ft (block by K. Bazemore),76,87
338,3,0:43.0,,Offensive rebound by Team,76,87
339,3,0:37.0,,M. Harrell misses 2-pt jump shot from 3 ft,76,87
340,3,0:37.0,,Offensive rebound by Team,76,87
341,3,0:37.0,Loose ball foul by S. Labissière (drawn by M. Harrell),,76,87
342,3,0:37.0,,M. Harrell misses free throw 1 of 2,76,87
343,3,0:37.0,,Offensive rebound by Team,76,87
344,3,0:37.0,,M. Harrell misses free throw 2 of 2,76,87
345,3,0:34.0,Defensive rebound by Team,,76,87
346,3,0:25.0,A. Simons misses 3-pt jump shot from 28 ft,,76,87
347,3,0:25.0,,Defensive rebound by P. Patterson,76,87
348,3,0:06.0,,L. Williams misses 2-pt layup from 2 ft,76,87
349,3,0:05.0,,Offensive rebound by M. Harrell,76,87
350,3,0:05.0,,M. Harrell makes 2-pt layup at rim,76,89
351,4,11:47.0,,P. Patterson misses 3-pt jump shot from 26 ft,76,89
352,4,11:44.0,Defensive rebound by C. McCollum,,76,89
353,4,11:39.0,S. Labissière misses 2-pt jump shot from 18 ft,,76,89
354,4,11:35.0,,Defensive rebound by L. Williams,76,89
355,4,11:24.0,,J. Robinson misses 3-pt jump shot from 27 ft,76,89
356,4,11:22.0,Defensive rebound by K. Bazemore,,76,89
357,4,11:19.0,Offensive foul by C. Anthony (drawn by P. Patterson),,76,89
358,4,11:19.0,Turnover by C. Anthony (offensive foul),,76,89
359,4,11:13.0,,Turnover by L. Williams (bad pass; steal by C. Anthony),76,89
360,4,11:06.0,C. Anthony misses 2-pt jump shot from 10 ft,,76,89
361,4,11:03.0,,Defensive rebound by J. Robinson,76,89
362,4,10:56.0,,L. Williams misses 2-pt layup from 1 ft (block by S. Labissière),76,89
363,4,10:54.0,,Offensive rebound by T. Mann,76,89
364,4,10:52.0,,M. Harrell makes 2-pt dunk from 1 ft (assist by T. Mann),76,91
365,4,10:40.0,C. McCollum misses 2-pt layup from 3 ft,,76,91
366,4,10:37.0,,Defensive rebound by P. Patterson,76,91
367,4,10:35.0,,J. Robinson misses 2-pt layup from 2 ft (block by K. Bazemore),76,91
368,4,10:31.0,,Offensive rebound by P. Patterson,76,91
369,4,10:31.0,,P. Patterson misses 2-pt layup at rim,76,91
370,4,10:31.0,Defensive rebound by S. Labissière,,76,91
371,4,10:31.0,Personal take foul by L. Williams (drawn by A. Simons),,76,91
372,4,10:31.0,D. Lillard enters the game for S. Labissière,,76,91
373,4,10:31.0,H. Whiteside enters the game for A. Simons,,76,91
374,4,10:31.0,,K. Leonard enters the game for T. Mann,76,91
375,4,10:19.0,H. Whiteside misses 2-pt jump shot from 10 ft,,76,91
376,4,10:17.0,,Defensive rebound by K. Leonard,76,91
377,4,10:02.0,,P. Patterson makes 3-pt jump shot from 25 ft (assist by L. Williams),76,94
378,4,9:41.0,D. Lillard misses 3-pt jump shot from 26 ft,,76,94
379,4,9:37.0,,Defensive rebound by M. Harrell,76,94
380,4,9:25.0,,M. Harrell makes 2-pt jump shot from 4 ft (assist by L. Williams),76,96
381,4,9:25.0,Portland full timeout,,76,96
382,4,9:25.0,R. Hood enters the game for K. Bazemore,,76,96
383,4,9:25.0,,P. George enters the game for J. Robinson,76,96
384,4,9:12.0,C. McCollum makes 2-pt layup from 2 ft (assist by D. Lillard),,78,96
385,4,8:56.0,,Shooting foul by H. Whiteside (drawn by M. Harrell),78,96
386,4,8:56.0,,M. Harrell makes free throw 1 of 2,78,97
387,4,8:56.0,,M. Harrell misses free throw 2 of 2,78,97
388,4,8:54.0,Defensive rebound by H. Whiteside,,78,97
