,QUARTER,TIME_REMAINING,TORONTO_ACTION,PORTLAND_ACTION,TORONTO_SCORE,PORTLAND_SCORE
168,2,4:32.0,Shooting foul by K. Bazemore (drawn by F. VanVleet),,40,43
169,2,4:32.0,F. VanVleet makes free throw 1 of 2,,41,43
170,2,4:32.0,,N. Little enters the game for K. Bazemore,41,43
171,2,4:32.0,F. VanVleet makes free throw 2 of 2,,42,43
172,2,4:14.0,,Turnover by N. Little (out of bounds lost ball),42,43
173,2,4:06.0,P. Siakam misses 3-pt jump shot from 22 ft,,42,43
174,2,4:02.0,,Defensive rebound by S. Labissière,42,43
175,2,3:55.0,,Personal foul by S. Johnson (drawn by N. Little),42,43
176,2,3:47.0,,N. Little makes 2-pt layup from 1 ft (assist by S. Labissière),42,45
177,2,3:32.0,P. Siakam makes 2-pt layup from 2 ft,,44,45
178,2,3:23.0,Violation by Team (kicked ball),,44,45
179,2,3:07.0,,N. Little misses 3-pt jump shot from 23 ft,44,45
180,2,3:04.0,Defensive rebound by S. Johnson,,44,45
181,2,3:00.0,S. Johnson misses 2-pt layup from 2 ft (block by N. Little),,44,45
182,2,2:58.0,,Defensive rebound by S. Labissière,44,45
183,2,2:55.0,,Turnover by R. Hood (traveling),44,45
184,2,2:55.0,Toronto full timeout,,44,45
185,2,2:55.0,R. Hollis-Jefferson enters the game for S. Johnson,,44,45
186,2,2:55.0,,C. McCollum enters the game for S. Labissière,44,45
187,2,2:55.0,,H. Whiteside enters the game for A. Simons,44,45
188,2,2:40.0,P. Siakam misses 2-pt jump shot from 13 ft,,44,45
189,2,2:38.0,Offensive rebound by R. Hollis-Jefferson,,44,45
190,2,2:35.0,T. Davis makes 3-pt jump shot from 26 ft (assist by P. Siakam),,47,45
191,2,2:11.0,,C. McCollum misses 2-pt jump shot from 8 ft,47,45
192,2,2:11.0,Defensive rebound by R. Hollis-Jefferson,,47,45
193,2,2:11.0,Personal foul by C. McCollum (drawn by R. Hollis-Jefferson),,47,45
194,2,2:11.0,R. Hollis-Jefferson makes free throw 1 of 2,,48,45
195,2,2:11.0,R. Hollis-Jefferson makes free throw 2 of 2,,49,45
196,2,2:03.0,,D. Lillard misses 2-pt layup from 2 ft (block by R. Hollis-Jefferson),49,45
197,2,2:03.0,,Offensive rebound by Team,49,45
198,2,1:54.0,,H. Whiteside makes 2-pt hook shot from 9 ft,49,47
199,2,1:39.0,F. VanVleet misses 3-pt jump shot from 23 ft,,49,47
200,2,1:37.0,,Defensive rebound by H. Whiteside,49,47
201,2,1:32.0,,C. McCollum makes 2-pt jump shot from 9 ft (assist by D. Lillard),49,49
202,2,1:32.0,,Shooting foul by N. Powell (drawn by C. McCollum),49,49
203,2,1:32.0,,C. McCollum misses free throw 1 of 1,49,49
204,2,1:29.0,Defensive rebound by R. Hollis-Jefferson,,49,49
205,2,1:29.0,Turnover by R. Hollis-Jefferson (bad pass),,49,49
206,2,1:29.0,M. Gasol enters the game for R. Hollis-Jefferson,,49,49
207,2,1:21.0,,N. Little misses 2-pt layup from 1 ft (block by N. Powell),49,49
208,2,1:21.0,,Offensive rebound by Team,49,49
209,2,1:11.0,,R. Hood misses 3-pt jump shot from 25 ft,49,49
210,2,1:08.0,,Offensive rebound by N. Little,49,49
211,2,1:06.0,,D. Lillard misses 3-pt jump shot from 25 ft,49,49
212,2,1:03.0,,Offensive rebound by C. McCollum,49,49
213,2,0:55.0,,N. Little makes 2-pt jump shot from 13 ft (assist by H. Whiteside),49,51
214,2,0:47.0,Personal foul by N. Little (drawn by F. VanVleet),,49,51
215,2,0:47.0,F. VanVleet makes free throw 1 of 2,,50,51
216,2,0:47.0,R. Hollis-Jefferson enters the game for N. Powell,,50,51
217,2,0:47.0,F. VanVleet makes free throw 2 of 2,,51,51
218,2,0:30.0,,H. Whiteside misses 2-pt layup from 5 ft,51,51
219,2,0:28.0,Defensive rebound by M. Gasol,,51,51
220,2,0:26.0,R. Hollis-Jefferson makes 2-pt layup from 1 ft (assist by F. VanVleet),,53,51
221,2,0:26.0,Shooting foul by R. Hood (drawn by R. Hollis-Jefferson),,53,51
222,2,0:26.0,R. Hollis-Jefferson makes free throw 1 of 1,,54,51
223,2,0:10.0,,Shooting foul by M. Gasol (drawn by R. Hood),54,51
224,2,0:10.0,,R. Hood makes free throw 1 of 2,54,52
225,2,0:10.0,C. Boucher enters the game for R. Hollis-Jefferson,,54,52
226,2,0:10.0,,R. Hood makes free throw 2 of 2,54,53
227,2,0:00.0,M. Gasol misses 3-pt jump shot from 25 ft,,54,53
228,2,0:00.0,Offensive rebound by Team,,54,53
229,3,11:48.0,Personal foul by H. Whiteside (drawn by M. Gasol),,54,53
230,3,11:43.0,Offensive foul by M. Gasol (drawn by D. Lillard),,54,53
231,3,11:43.0,Turnover by M. Gasol (offensive foul),,54,53
232,3,11:27.0,,R. Hood makes 2-pt jump shot from 17 ft (assist by D. Lillard),54,55
233,3,11:14.0,N. Powell misses 2-pt layup at rim (block by C. McCollum),,54,55
234,3,11:11.0,,Defensive rebound by R. Hood,54,55
235,3,11:04.0,,D. Lillard misses 3-pt jump shot from 31 ft,54,55
236,3,11:02.0,Defensive rebound by N. Powell,,54,55
237,3,10:53.0,M. Gasol makes 3-pt jump shot from 26 ft (assist by R. Hollis-Jefferson),,57,55
238,3,10:35.0,,H. Whiteside misses 2-pt jump shot from 14 ft,57,55
239,3,10:31.0,Defensive rebound by P. Siakam,,57,55
240,3,10:24.0,P. Siakam misses 2-pt hook shot from 6 ft,,57,55
241,3,10:22.0,Offensive rebound by R. Hollis-Jefferson,,57,55
242,3,10:15.0,R. Hollis-Jefferson misses 2-pt layup from 1 ft,,57,55
243,3,10:14.0,Offensive rebound by R. Hollis-Jefferson,,57,55
244,3,10:10.0,N. Powell misses 3-pt jump shot from 26 ft,,57,55
245,3,10:06.0,Offensive rebound by P. Siakam,,57,55
246,3,10:04.0,P. Siakam misses 3-pt jump shot from 24 ft,,57,55
247,3,10:02.0,,Defensive rebound by H. Whiteside,57,55
248,3,9:52.0,,R. Hood makes 3-pt jump shot from 24 ft (assist by H. Whiteside),57,58
249,3,9:35.0,P. Siakam makes 2-pt layup from 1 ft,,59,58
250,3,9:19.0,,N. Little misses 2-pt layup from 2 ft (block by M. Gasol),59,58
251,3,9:18.0,Defensive rebound by M. Gasol,,59,58
252,3,9:12.0,Offensive foul by P. Siakam (drawn by C. McCollum),,59,58
253,3,9:12.0,Turnover by P. Siakam (offensive foul),,59,58
254,3,8:54.0,,R. Hood misses 3-pt jump shot from 28 ft,59,58
255,3,8:49.0,,Offensive rebound by H. Whiteside,59,58
256,3,8:48.0,,H. Whiteside misses 2-pt layup from 2 ft (block by M. Gasol),59,58
257,3,8:45.0,,Offensive rebound by H. Whiteside,59,58
258,3,8:44.0,,Turnover by H. Whiteside (lost ball; steal by F. VanVleet),59,58
259,3,8:44.0,Shooting foul by D. Lillard (drawn by F. VanVleet),,59,58
260,3,8:44.0,F. VanVleet makes free throw 1 of 2,,60,58
261,3,8:44.0,F. VanVleet makes free throw 2 of 2,,61,58
262,3,8:28.0,,C. McCollum makes 3-pt jump shot from 26 ft,61,61
263,3,8:06.0,N. Powell misses 2-pt jump shot from 16 ft,,61,61
264,3,8:04.0,,Defensive rebound by C. McCollum,61,61
265,3,7:46.0,,R. Hood makes 3-pt jump shot from 25 ft (assist by D. Lillard),61,64
266,3,7:27.0,P. Siakam misses 2-pt layup from 1 ft (block by H. Whiteside),,61,64
267,3,7:24.0,Offensive rebound by N. Powell,,61,64
268,3,7:23.0,N. Powell misses 3-pt jump shot from 23 ft,,61,64
269,3,7:21.0,,Defensive rebound by H. Whiteside,61,64
270,3,7:14.0,,Turnover by D. Lillard (traveling),61,64
271,3,6:59.0,P. Siakam misses 2-pt hook shot from 4 ft,,61,64
272,3,6:56.0,,Defensive rebound by C. McCollum,61,64
273,3,6:52.0,,C. McCollum misses 3-pt jump shot from 26 ft,61,64
274,3,6:52.0,Defensive rebound by Team,,61,64
275,3,6:52.0,,Portland full timeout,61,64
276,3,6:52.0,T. Davis enters the game for N. Powell,,61,64
277,3,6:41.0,Turnover by M. Gasol (bad pass; steal by N. Little),,61,64
278,3,6:34.0,,D. Lillard misses 2-pt jump shot from 13 ft,61,64
279,3,6:30.0,Defensive rebound by T. Davis,,61,64
280,3,6:22.0,Shooting foul by N. Little (drawn by P. Siakam),,61,64
281,3,6:22.0,P. Siakam makes free throw 1 of 2,,62,64
282,3,6:22.0,P. Siakam makes free throw 2 of 2,,63,64
283,3,6:12.0,,Personal foul by F. VanVleet (drawn by D. Lillard),63,64
284,3,6:06.0,,N. Little makes 3-pt jump shot from 26 ft (assist by H. Whiteside),63,67
285,3,5:41.0,F. VanVleet misses 2-pt layup from 6 ft (block by D. Lillard),,63,67
286,3,5:41.0,Offensive rebound by Team,,63,67
287,3,5:41.0,Turnover by Team (shot clock),,63,67
288,3,5:30.0,,D. Lillard misses 2-pt layup from 2 ft (block by F. VanVleet),63,67
289,3,5:27.0,Defensive rebound by F. VanVleet,,63,67
290,3,5:24.0,M. Gasol makes 3-pt jump shot from 26 ft (assist by P. Siakam),,66,67
291,3,5:06.0,,R. Hood makes 3-pt jump shot from 30 ft (assist by C. McCollum),66,70
292,3,4:51.0,F. VanVleet makes 3-pt jump shot from 26 ft,,69,70
293,3,4:42.0,,Shooting foul by M. Gasol (drawn by D. Lillard),69,70
294,3,4:42.0,,D. Lillard makes free throw 1 of 2,69,71
295,3,4:42.0,,A. Simons enters the game for C. McCollum,69,71
296,3,4:42.0,,D. Lillard makes free throw 2 of 2,69,72
297,3,4:24.0,F. VanVleet makes 2-pt layup from 1 ft (assist by M. Gasol),,71,72
298,3,4:00.0,,R. Hood makes 3-pt jump shot from 26 ft,71,75
299,3,3:45.0,Personal foul by N. Little (drawn by P. Siakam),,71,75
300,3,3:38.0,F. VanVleet makes 3-pt jump shot from 26 ft,,74,75
301,3,3:15.0,,A. Simons misses 3-pt jump shot from 28 ft,74,75
302,3,3:14.0,,Offensive rebound by Team,74,75
303,3,3:14.0,Loose ball foul by R. Hollis-Jefferson (drawn by H. Whiteside),,74,75
304,3,3:03.0,,Personal foul by T. Davis (drawn by D. Lillard),74,75
305,3,2:55.0,,N. Little misses 3-pt jump shot from 24 ft (block by P. Siakam),74,75
306,3,2:51.0,,Offensive rebound by N. Little,74,75
307,3,2:51.0,,N. Little misses 2-pt dunk from 3 ft,74,75
308,3,2:51.0,Defensive rebound by F. VanVleet,,74,75
309,3,2:46.0,Personal foul by N. Little (drawn by T. Davis),,74,75
310,3,2:46.0,Toronto full timeout,,74,75
311,3,2:46.0,C. Boucher enters the game for M. Gasol,,74,75
312,3,2:46.0,,K. Bazemore enters the game for R. Hood,74,75
313,3,2:46.0,,M. Hezonja enters the game for N. Little,74,75
314,3,2:46.0,T. Davis makes free throw 1 of 2,,75,75
315,3,2:46.0,T. Davis makes free throw 2 of 2,,76,75
316,3,2:27.0,,Turnover by D. Lillard (bad pass; steal by R. Hollis-Jefferson),76,75
317,3,2:23.0,T. Davis makes 2-pt layup from 2 ft,,78,75
318,3,2:04.0,,Shooting foul by C. Boucher (drawn by M. Hezonja),78,75
319,3,2:04.0,,M. Hezonja makes free throw 1 of 2,78,76
320,3,2:04.0,,S. Labissière enters the game for H. Whiteside,78,76
321,3,2:04.0,,M. Hezonja makes free throw 2 of 2,78,77
322,3,1:53.0,P. Siakam makes 2-pt layup from 1 ft,,80,77
323,3,1:53.0,Shooting foul by M. Hezonja (drawn by P. Siakam),,80,77
324,3,1:53.0,P. Siakam misses free throw 1 of 1,,80,77
325,3,1:50.0,,Defensive rebound by M. Hezonja,80,77
326,3,1:25.0,,D. Lillard misses 2-pt jump shot from 19 ft,80,77
327,3,1:24.0,Defensive rebound by T. Davis,,80,77
328,3,1:05.0,F. VanVleet misses 2-pt layup from 1 ft,,80,77
329,3,1:03.0,Offensive rebound by R. Hollis-Jefferson,,80,77
330,3,1:03.0,R. Hollis-Jefferson makes 2-pt layup from 1 ft,,82,77
331,3,0:51.0,,Shooting foul by F. VanVleet (drawn by M. Hezonja),82,77
332,3,0:51.0,,M. Hezonja misses free throw 1 of 2,82,77
333,3,0:51.0,,Offensive rebound by Team,82,77
334,3,0:51.0,,M. Hezonja makes free throw 2 of 2,82,78
335,3,0:34.0,P. Siakam makes 2-pt layup from 1 ft,,84,78
336,3,0:26.0,,A. Simons misses 3-pt jump shot from 26 ft,84,78
337,3,0:21.0,Defensive rebound by R. Hollis-Jefferson,,84,78
338,3,0:18.0,C. Boucher misses 3-pt jump shot from 24 ft,,84,78
339,3,0:15.0,,Defensive rebound by S. Labissière,84,78
340,3,0:13.0,,Turnover by S. Labissière (out of bounds lost ball),84,78
341,3,0:13.0,M. Thomas enters the game for R. Hollis-Jefferson,,84,78
342,3,0:03.0,P. Siakam makes 3-pt jump shot from 26 ft,,87,78
343,3,0:00.0,,K. Bazemore misses 3-pt jump shot from 34 ft,87,78
344,3,0:00.0,,Offensive rebound by Team,87,78
345,4,11:45.0,,M. Hezonja makes 3-pt jump shot from 28 ft (assist by C. McCollum),87,81
346,4,11:36.0,Personal foul by M. Hezonja (drawn by P. Siakam),,87,81
347,4,11:25.0,T. Davis misses 3-pt jump shot from 25 ft,,87,81
348,4,11:23.0,,Defensive rebound by C. McCollum,87,81
349,4,11:11.0,,M. Hezonja misses 3-pt jump shot from 26 ft,87,81
350,4,11:07.0,Defensive rebound by N. Powell,,87,81
351,4,11:03.0,T. Davis misses 2-pt layup from 2 ft,,87,81
352,4,11:01.0,,Defensive rebound by M. Hezonja,87,81
353,4,10:54.0,,Shooting foul by C. Boucher (drawn by A. Simons),87,81
354,4,10:54.0,,A. Simons makes free throw 1 of 2,87,82
355,4,10:54.0,,A. Simons makes free throw 2 of 2,87,83
356,4,10:42.0,M. Thomas makes 2-pt jump shot from 15 ft (assist by T. Davis),,89,83
357,4,10:22.0,,S. Labissière misses 2-pt jump shot from 18 ft,89,83
358,4,10:19.0,Defensive rebound by T. Davis,,89,83
359,4,10:15.0,T. Davis misses 3-pt jump shot from 25 ft,,89,83
360,4,10:12.0,,Defensive rebound by S. Labissière,89,83
361,4,10:05.0,,Shooting foul by T. Davis (drawn by K. Bazemore),89,83
362,4,10:05.0,,K. Bazemore misses free throw 1 of 2,89,83
363,4,10:05.0,,Offensive rebound by Team,89,83
364,4,10:05.0,M. Gasol enters the game for N. Powell,,89,83
365,4,10:05.0,F. VanVleet enters the game for P. Siakam,,89,83
366,4,10:05.0,,K. Bazemore makes free throw 2 of 2,89,84
367,4,9:51.0,M. Thomas misses 3-pt jump shot from 26 ft,,89,84
368,4,9:49.0,,Defensive rebound by K. Bazemore,89,84
369,4,9:43.0,,C. McCollum makes 3-pt jump shot from 27 ft,89,87
370,4,9:18.0,M. Gasol misses 2-pt jump shot from 16 ft,,89,87
371,4,9:15.0,,Defensive rebound by S. Labissière,89,87
372,4,9:06.0,,C. McCollum makes 2-pt jump shot from 11 ft,89,89
373,4,9:06.0,Toronto full timeout,,89,89
374,4,9:06.0,R. Hollis-Jefferson enters the game for C. Boucher,,89,89
375,4,9:06.0,P. Siakam enters the game for M. Thomas,,89,89
376,4,8:50.0,F. VanVleet makes 3-pt jump shot from 23 ft (assist by M. Gasol),,92,89
377,4,8:40.0,,Turnover by M. Hezonja (bad pass; steal by F. VanVleet),92,89
378,4,8:35.0,P. Siakam makes 2-pt dunk from 1 ft (assist by F. VanVleet),,94,89
379,4,8:13.0,,A. Simons makes 3-pt jump shot from 23 ft (assist by C. McCollum),94,92
