,QUARTER,TIME_REMAINING,NEW YORK_ACTION,BOSTON_ACTION,NEW YORK_SCORE,BOSTON_SCORE
457,4,0:13.0,,B. Wanamaker enters the game for D. Theis,99,101
458,4,0:13.0,,K. Walker makes free throw 2 of 2,99,102
459,4,0:07.0,R. Barrett misses 2-pt jump shot from 11 ft,,99,102
460,4,0:05.0,Offensive rebound by K. Knox,,99,102
461,4,0:04.0,M. Morris makes 3-pt jump shot from 25 ft (assist by K. Knox),,102,102
462,4,0:04.0,,Boston full timeout,102,102
463,4,0:04.0,F. Ntilikina enters the game for W. Ellington,,102,102
464,4,0:04.0,M. Robinson enters the game for K. Knox,,102,102
465,4,0:04.0,,G. Williams enters the game for B. Wanamaker,102,102
466,4,0:01.0,,J. Tatum makes 2-pt jump shot from 21 ft (assist by M. Smart),102,104
467,4,0:00.0,Turnover by J. Randle (bad pass; steal by K. Walker),,102,104
