,QUARTER,TIME_REMAINING,HOUSTON_ACTION,BROOKLYN_ACTION,HOUSTON_SCORE,BROOKLYN_SCORE
52,1,5:53.0,,K. Irving misses 2-pt jump shot from 6 ft,13,17
53,1,5:53.0,Defensive rebound by R. Westbrook,,13,17
54,1,5:46.0,C. Capela misses 2-pt layup from 2 ft (block by G. Temple),,13,17
55,1,5:43.0,,Defensive rebound by K. Irving,13,17
56,1,5:42.0,,Turnover by K. Irving (lost ball; steal by R. Westbrook),13,17
57,1,5:35.0,J. Harden misses 2-pt layup from 2 ft (block by T. Prince),,13,17
58,1,5:32.0,,Defensive rebound by T. Prince,13,17
59,1,5:29.0,,G. Temple makes 3-pt jump shot from 26 ft,13,20
60,1,5:03.0,E. Gordon misses 2-pt jump shot from 2 ft,,13,20
61,1,5:01.0,,Defensive rebound by J. Harris,13,20
62,1,4:54.0,,T. Prince misses 2-pt layup from 1 ft,13,20
63,1,4:52.0,Defensive rebound by J. Harden,,13,20
64,1,4:44.0,J. Harden makes 2-pt layup from 1 ft,,15,20
65,1,4:29.0,,T. Prince makes 3-pt jump shot from 27 ft,15,23
66,1,4:25.0,Houston full timeout,,15,23
67,1,4:25.0,T. Chandler enters the game for C. Capela,,15,23
68,1,4:25.0,B. McLemore enters the game for P. Tucker,,15,23
69,1,4:25.0,A. Rivers enters the game for R. Westbrook,,15,23
70,1,4:25.0,,S. Dinwiddie enters the game for J. Allen,15,23
71,1,4:25.0,,D. Jordan enters the game for J. Harris,15,23
72,1,4:25.0,,D. Musa enters the game for K. Irving,15,23
73,1,4:14.0,J. Harden misses 3-pt jump shot from 26 ft (block by G. Temple),,15,23
74,1,4:13.0,Offensive rebound by Team,,15,23
75,1,4:07.0,J. Harden misses 3-pt jump shot from 24 ft,,15,23
76,1,4:04.0,Offensive rebound by J. Harden,,15,23
77,1,4:02.0,B. McLemore makes 3-pt jump shot from 25 ft (assist by J. Harden),,18,23
78,1,3:44.0,,Turnover by D. Musa (bad pass; steal by B. McLemore),18,23
79,1,3:44.0,Personal foul by D. Jordan (drawn by J. Harden),,18,23
80,1,3:32.0,A. Rivers makes 3-pt jump shot from 23 ft (assist by B. McLemore),,21,23
81,1,3:13.0,,S. Dinwiddie misses 3-pt jump shot from 23 ft,21,23
82,1,3:12.0,Defensive rebound by Team,,21,23
83,1,2:52.0,J. Harden makes 3-pt jump shot from 25 ft,,24,23
84,1,2:40.0,,Turnover by S. Dinwiddie (bad pass; steal by E. Gordon),24,23
85,1,2:31.0,Shooting foul by T. Prince (drawn by J. Harden),,24,23
86,1,2:31.0,J. Harden makes free throw 1 of 3,,25,23
87,1,2:31.0,J. Harden makes free throw 2 of 3,,26,23
88,1,2:31.0,,R. Kurucs enters the game for T. Prince,26,23
89,1,2:31.0,,C. LeVert enters the game for G. Temple,26,23
90,1,2:31.0,J. Harden misses free throw 3 of 3,,26,23
91,1,2:28.0,,Defensive rebound by D. Jordan,26,23
92,1,2:16.0,,C. LeVert misses 2-pt jump shot from 12 ft,26,23
93,1,2:12.0,Defensive rebound by J. Harden,,26,23
94,1,2:08.0,J. Harden makes 2-pt layup from 1 ft,,28,23
95,1,1:49.0,,R. Kurucs misses 2-pt jump shot from 4 ft,28,23
96,1,1:45.0,,Offensive rebound by R. Kurucs,28,23
97,1,1:45.0,,R. Kurucs misses 2-pt layup from 1 ft,28,23
98,1,1:45.0,Defensive rebound by T. Chandler,,28,23
99,1,1:30.0,J. Harden misses 3-pt jump shot from 24 ft,,28,23
100,1,1:26.0,,Defensive rebound by C. LeVert,28,23
101,1,1:23.0,,Offensive foul by C. LeVert (drawn by T. Chandler),28,23
102,1,1:23.0,,Turnover by C. LeVert (offensive foul),28,23
103,1,1:23.0,R. Westbrook enters the game for J. Harden,,28,23
104,1,1:05.0,A. Rivers misses 3-pt jump shot from 25 ft,,28,23
105,1,1:04.0,Offensive rebound by Team,,28,23
106,1,1:04.0,,Loose ball foul by C. LeVert (drawn by T. Chandler),28,23
107,1,1:04.0,,K. Irving enters the game for C. LeVert,28,23
108,1,0:58.0,R. Westbrook misses 2-pt jump shot from 8 ft,,28,23
109,1,0:55.0,,Defensive rebound by D. Jordan,28,23
110,1,0:50.0,,Shooting foul by E. Gordon (drawn by D. Jordan),28,23
111,1,0:50.0,,D. Jordan misses free throw 1 of 2,28,23
112,1,0:50.0,,Offensive rebound by Team,28,23
113,1,0:50.0,,D. Jordan makes free throw 2 of 2,28,24
114,1,0:39.0,B. McLemore makes 3-pt jump shot from 25 ft (assist by R. Westbrook),,31,24
115,1,0:27.0,,Turnover by K. Irving (bad pass; steal by T. Chandler),31,24
116,1,0:21.0,R. Westbrook makes 2-pt layup from 1 ft (assist by A. Rivers),,33,24
117,1,0:02.0,,Turnover by D. Musa (bad pass),33,24
118,1,0:00.0,E. Gordon misses 3-pt jump shot from 26 ft,,33,24
119,1,0:00.0,Offensive rebound by Team,,33,24
120,2,11:47.0,R. Westbrook makes 2-pt jump shot from 11 ft (assist by A. Rivers),,35,24
121,2,11:29.0,,Turnover by R. Kurucs (bad pass; steal by T. Chandler),35,24
122,2,11:24.0,E. Gordon misses 3-pt jump shot from 25 ft,,35,24
123,2,11:21.0,,Defensive rebound by S. Dinwiddie,35,24
124,2,11:15.0,,S. Dinwiddie makes 2-pt jump shot from 8 ft,35,26
125,2,11:02.0,E. Gordon misses 2-pt jump shot from 13 ft,,35,26
126,2,11:00.0,,Defensive rebound by D. Jordan,35,26
127,2,10:48.0,,D. Jordan misses 2-pt hook shot from 3 ft,35,26
128,2,10:45.0,Defensive rebound by R. Westbrook,,35,26
129,2,10:45.0,D. House enters the game for T. Chandler,,35,26
130,2,10:32.0,R. Westbrook misses 3-pt jump shot from 25 ft,,35,26
131,2,10:28.0,,Defensive rebound by J. Harris,35,26
132,2,10:13.0,,Turnover by S. Dinwiddie (bad pass; steal by D. House),35,26
133,2,10:08.0,R. Westbrook misses 2-pt layup from 2 ft (block by S. Dinwiddie),,35,26
134,2,10:08.0,Offensive rebound by Team,,35,26
135,2,10:08.0,T. Chandler enters the game for A. Rivers,,35,26
136,2,10:07.0,Shooting foul by K. Irving (drawn by B. McLemore),,35,26
137,2,10:07.0,B. McLemore makes free throw 1 of 3,,36,26
138,2,10:07.0,B. McLemore makes free throw 2 of 3,,37,26
139,2,10:07.0,B. McLemore makes free throw 3 of 3,,38,26
140,2,9:56.0,,D. Jordan makes 2-pt layup at rim (assist by K. Irving),38,28
141,2,9:49.0,R. Westbrook makes 2-pt jump shot from 11 ft,,40,28
142,2,9:35.0,,K. Irving makes 2-pt jump shot from 13 ft,40,30
143,2,9:15.0,D. House makes 3-pt jump shot from 24 ft (assist by E. Gordon),,43,30
144,2,8:59.0,,K. Irving misses 2-pt layup from 2 ft,43,30
145,2,8:59.0,Defensive rebound by T. Chandler,,43,30
146,2,8:59.0,Personal foul by R. Kurucs (drawn by T. Chandler),,43,30
147,2,8:59.0,C. Capela enters the game for T. Chandler,,43,30
148,2,8:59.0,P. Tucker enters the game for B. McLemore,,43,30
149,2,8:42.0,R. Westbrook misses 2-pt jump shot from 18 ft,,43,30
150,2,8:39.0,,Defensive rebound by J. Harris,43,30
151,2,8:37.0,,Personal foul by R. Westbrook (drawn by K. Irving),43,30
152,2,8:37.0,,T. Prince enters the game for S. Dinwiddie,43,30
153,2,8:27.0,,Turnover by T. Prince (lost ball; steal by P. Tucker),43,30
154,2,8:21.0,D. House makes 2-pt layup from 7 ft (assist by P. Tucker),,45,30
155,2,8:13.0,,D. Jordan makes 2-pt layup from 2 ft (assist by K. Irving),45,32
156,2,8:13.0,,Shooting foul by C. Capela (drawn by D. Jordan),45,32
157,2,8:13.0,J. Harden enters the game for R. Westbrook,,45,32
158,2,8:13.0,,D. Jordan makes free throw 1 of 1,45,33
159,2,7:59.0,C. Capela makes 2-pt dunk from 2 ft (assist by J. Harden),,47,33
160,2,7:34.0,,K. Irving makes 3-pt jump shot from 25 ft (assist by D. Jordan),47,36
161,2,7:34.0,,Instant Replay (Request: Ruling Stands),47,36
162,2,7:19.0,Shooting foul by K. Irving (drawn by J. Harden),,47,36
163,2,7:19.0,J. Harden makes free throw 1 of 2,,48,36
164,2,7:19.0,,Brooklyn full timeout,48,36
165,2,7:19.0,J. Harden makes free throw 2 of 2,,49,36
166,2,7:03.0,,K. Irving makes 2-pt layup from 1 ft (assist by T. Prince),49,38
167,2,6:50.0,P. Tucker misses 3-pt jump shot from 23 ft,,49,38
168,2,6:48.0,Offensive rebound by Team,,49,38
169,2,6:36.0,J. Harden misses 3-pt jump shot from 23 ft,,49,38
170,2,6:34.0,Offensive rebound by J. Harden,,49,38
171,2,6:33.0,Turnover by J. Harden (bad pass; steal by J. Harris),,49,38
172,2,6:33.0,,C. LeVert enters the game for J. Harris,49,38
173,2,6:33.0,,G. Temple enters the game for R. Kurucs,49,38
174,2,6:21.0,,C. LeVert makes 3-pt jump shot from 25 ft,49,41
175,2,6:05.0,J. Harden makes 2-pt jump shot from 3 ft,,51,41
176,2,5:58.0,,K. Irving makes 3-pt jump shot from 26 ft,51,44
177,2,5:51.0,Turnover by J. Harden (bad pass; steal by T. Prince),,51,44
178,2,5:43.0,,T. Prince misses 3-pt jump shot from 25 ft,51,44
179,2,5:40.0,Defensive rebound by P. Tucker,,51,44
180,2,5:23.0,J. Harden makes 2-pt jump shot from 3 ft,,53,44
181,2,5:14.0,,Personal foul by C. Capela (drawn by K. Irving),53,44
182,2,5:14.0,R. Westbrook enters the game for E. Gordon,,53,44
183,2,5:14.0,,J. Allen enters the game for K. Irving,53,44
184,2,5:14.0,,S. Dinwiddie enters the game for D. Jordan,53,44
185,2,5:08.0,,G. Temple makes 3-pt jump shot from 26 ft (assist by J. Allen),53,47
186,2,4:43.0,J. Harden makes 2-pt jump shot from 17 ft,,55,47
187,2,4:27.0,,T. Prince misses 2-pt layup from 2 ft,55,47
188,2,4:25.0,,Offensive rebound by T. Prince,55,47
189,2,4:25.0,,T. Prince misses 2-pt layup from 1 ft,55,47
190,2,4:24.0,,Offensive rebound by G. Temple,55,47
191,2,4:12.0,,S. Dinwiddie misses 2-pt jump shot from 11 ft,55,47
192,2,4:10.0,Defensive rebound by C. Capela,,55,47
193,2,3:55.0,J. Harden misses 3-pt jump shot from 25 ft,,55,47
194,2,3:52.0,,Defensive rebound by T. Prince,55,47
195,2,3:50.0,,C. LeVert makes 2-pt layup from 1 ft (assist by G. Temple),55,49
196,2,3:50.0,Violation by Team (def goaltending),,55,49
197,2,3:42.0,Offensive foul by D. House (drawn by C. LeVert),,55,49
198,2,3:42.0,Turnover by D. House (offensive foul),,55,49
199,2,3:26.0,,G. Temple makes 3-pt jump shot from 25 ft (assist by C. LeVert),55,52
200,2,3:12.0,Turnover by J. Harden (bad pass; steal by G. Temple),,55,52
201,2,3:06.0,,G. Temple makes 2-pt layup from 2 ft,55,54
202,2,3:06.0,Houston full timeout,,55,54
203,2,3:06.0,T. Chandler enters the game for C. Capela,,55,54
204,2,3:06.0,B. McLemore enters the game for D. House,,55,54
205,2,2:57.0,Offensive foul by P. Tucker (drawn by G. Temple),,55,54
206,2,2:57.0,Turnover by P. Tucker (offensive foul),,55,54
207,2,2:39.0,,Shooting foul by T. Chandler (drawn by C. LeVert),55,54
208,2,2:39.0,,C. LeVert makes free throw 1 of 2,55,55
209,2,2:39.0,,C. LeVert misses free throw 2 of 2,55,55
210,2,2:37.0,Defensive rebound by R. Westbrook,,55,55
211,2,2:31.0,B. McLemore misses 3-pt jump shot from 23 ft,,55,55
212,2,2:28.0,Offensive rebound by T. Chandler,,55,55
213,2,2:21.0,P. Tucker misses 3-pt jump shot from 25 ft,,55,55
214,2,2:18.0,,Defensive rebound by J. Allen,55,55
215,2,2:12.0,,T. Prince misses 3-pt jump shot from 25 ft,55,55
216,2,2:09.0,Defensive rebound by T. Chandler,,55,55
217,2,1:59.0,J. Harden misses 2-pt jump shot from 7 ft,,55,55
218,2,1:57.0,,Defensive rebound by G. Temple,55,55
219,2,1:53.0,,C. LeVert makes 2-pt dunk from 1 ft (assist by G. Temple),55,57
220,2,1:34.0,R. Westbrook misses 3-pt jump shot from 25 ft,,55,57
221,2,1:31.0,,Defensive rebound by G. Temple,55,57
222,2,1:22.0,,C. LeVert makes 2-pt jump shot from 13 ft,55,59
223,2,1:05.0,R. Westbrook makes 3-pt jump shot from 25 ft (assist by J. Harden),,58,59
224,2,0:54.0,,Shooting foul by B. McLemore (drawn by C. LeVert),58,59
225,2,0:54.0,,C. LeVert makes free throw 1 of 2,58,60
226,2,0:54.0,,C. LeVert makes free throw 2 of 2,58,61
227,2,0:50.0,Shooting foul by S. Dinwiddie (drawn by R. Westbrook),,58,61
228,2,0:50.0,R. Westbrook misses free throw 1 of 2,,58,61
229,2,0:50.0,Offensive rebound by Team,,58,61
230,2,0:50.0,R. Westbrook makes free throw 2 of 2,,59,61
231,2,0:29.0,,C. LeVert misses 2-pt jump shot from 6 ft,59,61
232,2,0:27.0,Defensive rebound by B. McLemore,,59,61
233,2,0:09.0,J. Harden misses 3-pt jump shot from 31 ft,,59,61
234,2,0:05.0,Offensive rebound by P. Tucker,,59,61
235,3,11:44.0,D. House misses 3-pt jump shot from 23 ft,,59,61
236,3,11:42.0,Offensive rebound by P. Tucker,,59,61
237,3,11:40.0,C. Capela makes 2-pt dunk at rim (assist by J. Harden),,61,61
238,3,11:17.0,,C. LeVert makes 2-pt jump shot from 7 ft,61,63
239,3,11:04.0,R. Westbrook misses 3-pt jump shot from 24 ft,,61,63
240,3,11:00.0,,Defensive rebound by K. Irving,61,63
241,3,10:53.0,,K. Irving misses 2-pt layup from 2 ft,61,63
242,3,10:51.0,Defensive rebound by C. Capela,,61,63
243,3,10:44.0,J. Harden misses 2-pt jump shot from 9 ft,,61,63
244,3,10:43.0,,Defensive rebound by J. Allen,61,63
245,3,10:43.0,,Turnover by C. LeVert (out of bounds lost ball),61,63
246,3,10:41.0,P. Tucker makes 3-pt jump shot from 23 ft (assist by R. Westbrook),,64,63
247,3,10:29.0,,J. Harris makes 3-pt jump shot from 24 ft (assist by K. Irving),64,66
248,3,10:16.0,R. Westbrook misses 2-pt jump shot from 15 ft,,64,66
249,3,10:13.0,,Defensive rebound by J. Harris,64,66
250,3,10:08.0,,K. Irving misses 3-pt jump shot from 25 ft,64,66
251,3,10:05.0,Defensive rebound by D. House,,64,66
252,3,9:51.0,J. Harden misses 3-pt jump shot from 25 ft,,64,66
253,3,9:48.0,,Defensive rebound by J. Harris,64,66
254,3,9:47.0,,T. Prince misses 2-pt layup at rim (block by D. House),64,66
255,3,9:46.0,,Offensive rebound by Team,64,66
256,3,9:32.0,,T. Prince misses 3-pt jump shot from 25 ft,64,66
257,3,9:29.0,Defensive rebound by J. Harden,,64,66
258,3,9:16.0,D. House misses 2-pt dunk from 1 ft (block by J. Allen),,64,66
259,3,9:14.0,,Defensive rebound by C. LeVert,64,66
260,3,9:13.0,,Turnover by C. LeVert (bad pass),64,66
261,3,9:05.0,P. Tucker misses 3-pt jump shot from 24 ft,,64,66
262,3,9:02.0,,Defensive rebound by J. Allen,64,66
263,3,8:54.0,,Shooting foul by C. Capela (drawn by T. Prince),64,66
264,3,8:54.0,,T. Prince makes free throw 1 of 2,64,67
265,3,8:54.0,,T. Prince makes free throw 2 of 2,64,68
266,3,8:41.0,J. Harden makes 2-pt jump shot from 10 ft,,66,68
267,3,8:22.0,Violation by Team (kicked ball),,66,68
268,3,8:18.0,,Turnover by J. Allen (bad pass; steal by R. Westbrook),66,68
269,3,8:16.0,R. Westbrook makes 2-pt dunk from 1 ft,,68,68
270,3,7:56.0,,C. LeVert makes 2-pt jump shot from 13 ft,68,70
271,3,7:43.0,P. Tucker misses 3-pt jump shot from 24 ft,,68,70
272,3,7:39.0,,Defensive rebound by K. Irving,68,70
273,3,7:28.0,,K. Irving makes 3-pt jump shot from 24 ft,68,73
274,3,7:09.0,J. Harden misses 2-pt jump shot from 9 ft,,68,73
275,3,7:06.0,,Defensive rebound by T. Prince,68,73
276,3,7:00.0,,Turnover by K. Irving (bad pass; steal by R. Westbrook),68,73
277,3,6:50.0,R. Westbrook misses 2-pt layup from 1 ft,,68,73
278,3,6:48.0,,Defensive rebound by T. Prince,68,73
279,3,6:45.0,,Shooting foul by J. Harden (drawn by C. LeVert),68,73
280,3,6:45.0,,Brooklyn full timeout,68,73
281,3,6:45.0,E. Gordon enters the game for P. Tucker,,68,73
282,3,6:45.0,A. Rivers enters the game for R. Westbrook,,68,73
283,3,6:45.0,,C. LeVert makes free throw 1 of 2,68,74
284,3,6:45.0,,C. LeVert makes free throw 2 of 2,68,75
285,3,6:29.0,Turnover by C. Capela (bad pass; steal by C. LeVert),,68,75
286,3,6:24.0,,J. Allen makes 2-pt dunk from 1 ft (assist by C. LeVert),68,77
287,3,6:08.0,J. Harden misses 3-pt jump shot from 25 ft,,68,77
288,3,6:05.0,,Defensive rebound by K. Irving,68,77
289,3,5:53.0,,C. LeVert misses 2-pt jump shot from 8 ft,68,77
290,3,5:50.0,Defensive rebound by C. Capela,,68,77
291,3,5:48.0,Shooting foul by T. Prince (drawn by E. Gordon),,68,77
292,3,5:48.0,E. Gordon makes free throw 1 of 2,,69,77
293,3,5:48.0,T. Chandler enters the game for C. Capela,,69,77
294,3,5:48.0,B. McLemore enters the game for D. House,,69,77
295,3,5:48.0,,G. Temple enters the game for C. LeVert,69,77
296,3,5:48.0,E. Gordon makes free throw 2 of 2,,70,77
297,3,5:36.0,,K. Irving misses 2-pt jump shot from 14 ft,70,77
298,3,5:34.0,Defensive rebound by T. Chandler,,70,77
299,3,5:23.0,Shooting foul by T. Prince (drawn by J. Harden),,70,77
300,3,5:23.0,J. Harden makes free throw 1 of 2,,71,77
301,3,5:23.0,J. Harden makes free throw 2 of 2,,72,77
302,3,5:06.0,,T. Prince makes 3-pt jump shot from 23 ft (assist by J. Harris),72,80
303,3,4:47.0,J. Harden misses 3-pt jump shot from 25 ft,,72,80
304,3,4:45.0,,Defensive rebound by Team,72,80
305,3,4:32.0,,J. Harris misses 2-pt layup from 1 ft,72,80
306,3,4:30.0,Defensive rebound by T. Chandler,,72,80
307,3,4:25.0,Shooting foul by K. Irving (drawn by E. Gordon),,72,80
308,3,4:25.0,E. Gordon misses free throw 1 of 2,,72,80
309,3,4:25.0,Offensive rebound by Team,,72,80
310,3,4:25.0,E. Gordon makes free throw 2 of 2,,73,80
311,3,4:17.0,,T. Prince makes 3-pt jump shot from 25 ft (assist by K. Irving),73,83
312,3,3:54.0,Turnover by B. McLemore (bad pass; steal by J. Harris),,73,83
313,3,3:48.0,,T. Prince makes 2-pt dunk from 1 ft (assist by K. Irving),73,85
314,3,3:32.0,A. Rivers makes 2-pt jump shot from 3 ft,,75,85
315,3,3:19.0,,Personal foul by A. Rivers (drawn by K. Irving),75,85
316,3,3:19.0,,D. Jordan enters the game for J. Allen,75,85
317,3,3:03.0,,G. Temple misses 2-pt jump shot from 4 ft (block by T. Chandler),75,85
318,3,3:03.0,,Offensive rebound by Team,75,85
319,3,3:03.0,,C. LeVert enters the game for T. Prince,75,85
320,3,3:03.0,,Brooklyn full timeout,75,85
321,3,3:03.0,R. Westbrook enters the game for J. Harden,,75,85
322,3,3:02.0,,Turnover by Team (shot clock),75,85
323,3,2:48.0,A. Rivers misses 2-pt jump shot from 10 ft,,75,85
324,3,2:44.0,Offensive rebound by T. Chandler,,75,85
325,3,2:41.0,R. Westbrook misses 3-pt jump shot from 25 ft,,75,85
326,3,2:35.0,,Defensive rebound by G. Temple,75,85
327,3,2:31.0,,C. LeVert misses 3-pt jump shot from 25 ft,75,85
328,3,2:28.0,Defensive rebound by A. Rivers,,75,85
329,3,2:23.0,R. Westbrook makes 2-pt jump shot from 20 ft,,77,85
330,3,2:06.0,,J. Harris misses 3-pt jump shot from 25 ft,77,85
331,3,2:04.0,Defensive rebound by R. Westbrook,,77,85
332,3,1:52.0,Turnover by R. Westbrook (lost ball; steal by G. Temple),,77,85
333,3,1:48.0,,C. LeVert makes 2-pt layup from 1 ft (assist by K. Irving),77,87
334,3,1:48.0,,Shooting foul by T. Chandler (drawn by C. LeVert),77,87
335,3,1:48.0,,S. Dinwiddie enters the game for J. Harris,77,87
336,3,1:48.0,,R. Kurucs enters the game for K. Irving,77,87
337,3,1:48.0,,C. LeVert makes free throw 1 of 1,77,88
338,3,1:40.0,Personal foul by S. Dinwiddie (drawn by E. Gordon),,77,88
339,3,1:35.0,E. Gordon misses 3-pt jump shot from 24 ft,,77,88
340,3,1:31.0,,Defensive rebound by D. Jordan,77,88
341,3,1:16.0,,S. Dinwiddie makes 2-pt jump shot from 7 ft (assist by D. Jordan),77,90
342,3,1:06.0,R. Westbrook misses 3-pt jump shot from 25 ft,,77,90
343,3,1:02.0,Offensive rebound by T. Chandler,,77,90
344,3,1:02.0,Shooting foul by D. Jordan (drawn by R. Westbrook),,77,90
345,3,1:02.0,R. Westbrook makes free throw 1 of 2,,78,90
346,3,1:02.0,D. House enters the game for T. Chandler,,78,90
347,3,1:02.0,P. Tucker enters the game for B. McLemore,,78,90
348,3,1:02.0,R. Westbrook misses free throw 2 of 2,,78,90
349,3,1:00.0,,Defensive rebound by D. Jordan,78,90
350,3,0:47.0,,G. Temple makes 3-pt jump shot from 24 ft (assist by S. Dinwiddie),78,93
351,3,0:33.0,A. Rivers makes 2-pt jump shot from 7 ft,,80,93
352,3,0:33.0,Shooting foul by R. Kurucs (drawn by A. Rivers),,80,93
353,3,0:33.0,,J. Harris enters the game for R. Kurucs,80,93
354,3,0:33.0,A. Rivers misses free throw 1 of 1,,80,93
355,3,0:31.0,,Defensive rebound by G. Temple,80,93
356,3,0:18.0,,G. Temple makes 2-pt layup from 1 ft (assist by D. Jordan),80,95
357,3,0:01.0,P. Tucker makes 3-pt jump shot from 23 ft (assist by R. Westbrook),,83,95
358,4,11:44.0,,C. LeVert misses 2-pt layup from 1 ft,83,95
359,4,11:41.0,,Offensive rebound by D. Jordan,83,95
360,4,11:41.0,,D. Jordan misses 2-pt layup at rim,83,95
361,4,11:41.0,,Offensive rebound by D. Jordan,83,95
362,4,11:37.0,,J. Harris makes 3-pt jump shot from 23 ft (assist by G. Temple),83,98
363,4,11:19.0,D. House makes 3-pt jump shot from 26 ft (assist by R. Westbrook),,86,98
364,4,11:00.0,,D. Jordan misses 2-pt layup from 1 ft,86,98
365,4,10:58.0,Defensive rebound by P. Tucker,,86,98
366,4,10:51.0,R. Westbrook makes 2-pt layup from 1 ft,,88,98
367,4,10:33.0,,S. Dinwiddie misses 2-pt layup from 2 ft (block by P. Tucker),88,98
368,4,10:31.0,Defensive rebound by Team,,88,98
369,4,10:30.0,,Loose ball foul by J. Harris (drawn by D. House),88,98
370,4,10:24.0,R. Westbrook makes 2-pt layup from 2 ft,,90,98
371,4,10:14.0,,S. Dinwiddie misses 2-pt jump shot from 3 ft (block by R. Westbrook),90,98
372,4,10:13.0,Defensive rebound by R. Westbrook,,90,98
373,4,10:13.0,Personal foul by S. Dinwiddie (drawn by R. Westbrook),,90,98
374,4,10:13.0,,J. Allen enters the game for D. Jordan,90,98
375,4,10:03.0,Turnover by R. Westbrook (lost ball; steal by S. Dinwiddie),,90,98
376,4,9:41.0,,Turnover by C. LeVert (lost ball; steal by P. Tucker),90,98
377,4,9:34.0,A. Rivers misses 3-pt jump shot from 25 ft,,90,98
378,4,9:30.0,,Defensive rebound by J. Allen,90,98
379,4,9:19.0,,C. LeVert makes 2-pt jump shot from 8 ft,90,100
380,4,9:13.0,R. Westbrook makes 2-pt layup at rim,,92,100
381,4,8:58.0,,J. Harris makes 2-pt jump shot from 6 ft (assist by S. Dinwiddie),92,102
382,4,8:58.0,J. Harden enters the game for A. Rivers,,92,102
383,4,8:58.0,B. McLemore enters the game for R. Westbrook,,92,102
384,4,8:58.0,,K. Irving enters the game for S. Dinwiddie,92,102
