,QUARTER,TIME_REMAINING,LA LAKERS_ACTION,DENVER_ACTION,LA LAKERS_SCORE,DENVER_SCORE
436,4,2:23.0,,N. Jokić makes free throw 2 of 2,97,96
437,4,2:08.0,Personal foul by N. Jokić (drawn by A. Davis),,97,96
438,4,2:08.0,A. Davis misses free throw 1 of 2,,97,96
439,4,2:08.0,Offensive rebound by Team,,97,96
440,4,2:08.0,D. Green enters the game for R. Rondo,,97,96
441,4,2:08.0,A. Davis makes free throw 2 of 2,,98,96
442,4,1:46.0,,J. Murray misses 2-pt jump shot from 6 ft,98,96
443,4,1:45.0,Defensive rebound by Team,,98,96
444,4,1:45.0,,Loose ball foul by W. Barton (drawn by A. Caruso),98,96
445,4,1:45.0,A. Caruso makes free throw 1 of 2,,99,96
446,4,1:45.0,A. Caruso makes free throw 2 of 2,,100,96
447,4,1:30.0,,N. Jokić misses 2-pt hook shot from 5 ft,100,96
448,4,1:25.0,Defensive rebound by D. Green,,100,96
449,4,1:15.0,A. Davis misses 2-pt layup from 2 ft,,100,96
450,4,1:15.0,Offensive rebound by L. James,,100,96
451,4,1:15.0,L. James makes 2-pt dunk from 1 ft,,102,96
452,4,1:15.0,,Denver full timeout,102,96
453,4,1:04.0,,W. Barton misses 3-pt jump shot from 23 ft,102,96
454,4,1:02.0,Defensive rebound by A. Davis,,102,96
455,4,0:42.0,Offensive foul by A. Caruso (drawn by J. Murray),,102,96
456,4,0:42.0,Turnover by A. Caruso (offensive foul),,102,96
457,4,0:42.0,R. Rondo enters the game for A. Caruso,,102,96
458,4,0:33.0,,J. Murray misses 2-pt layup from 3 ft,102,96
459,4,0:31.0,Defensive rebound by A. Davis,,102,96
460,4,0:26.0,LA Lakers full timeout,,102,96
461,4,0:24.0,Personal take foul by P. Millsap (drawn by A. Davis),,102,96
462,4,0:24.0,A. Davis misses free throw 1 of 2,,102,96
463,4,0:24.0,Offensive rebound by Team,,102,96
464,4,0:24.0,A. Davis makes free throw 2 of 2,,103,96
465,4,0:15.0,,Offensive foul by P. Millsap (drawn by D. Green),103,96
466,4,0:15.0,,Turnover by P. Millsap (offensive foul),103,96
467,4,0:05.0,Personal take foul by W. Barton (drawn by L. James),,103,96
468,4,0:05.0,L. James makes free throw 1 of 2,,104,96
469,4,0:05.0,L. James makes free throw 2 of 2,,105,96
