,QUARTER,TIME_REMAINING,LA LAKERS_ACTION,NEW ORLEANS_ACTION,LA LAKERS_SCORE,NEW ORLEANS_SCORE
28,1,8:24.0,A. Davis makes 2-pt jump shot from 9 ft,,8,6
29,1,8:06.0,,J. Holiday misses 2-pt layup from 6 ft,8,6
30,1,8:04.0,Defensive rebound by J. McGee,,8,6
31,1,7:52.0,J. McGee misses 2-pt layup from 6 ft (block by J. Hayes),,8,6
32,1,7:51.0,Offensive rebound by J. McGee,,8,6
33,1,7:51.0,J. McGee misses 2-pt layup from 2 ft,,8,6
34,1,7:51.0,,Defensive rebound by Team,8,6
35,1,7:32.0,,Shooting foul by J. McGee (drawn by B. Ingram),8,6
36,1,7:32.0,,B. Ingram makes free throw 1 of 2,8,7
37,1,7:32.0,,B. Ingram makes free throw 2 of 2,8,8
38,1,7:18.0,A. Davis makes 2-pt hook shot from 5 ft,,10,8
39,1,7:09.0,,K. Williams makes 3-pt jump shot from 27 ft (assist by J. Holiday),10,11
40,1,6:55.0,A. Davis misses 2-pt hook shot from 9 ft,,10,11
41,1,6:52.0,,Defensive rebound by J. Holiday,10,11
42,1,6:50.0,,Shooting foul by D. Green (drawn by J. Redick),10,11
43,1,6:50.0,,New Orleans full timeout,10,11
44,1,6:50.0,,J. Okafor enters the game for J. Hayes,10,11
45,1,6:50.0,,J. Redick misses free throw 1 of 2,10,11
46,1,6:50.0,,Offensive rebound by Team,10,11
47,1,6:50.0,,J. Redick makes free throw 2 of 2,10,12
48,1,6:43.0,D. Green misses 3-pt jump shot from 23 ft,,10,12
49,1,6:39.0,,Defensive rebound by B. Ingram,10,12
50,1,6:31.0,,B. Ingram misses 2-pt jump shot from 9 ft,10,12
51,1,6:31.0,,Offensive rebound by J. Okafor,10,12
52,1,6:31.0,,Personal foul by J. McGee (drawn by J. Okafor),10,12
53,1,6:29.0,,J. Redick makes 3-pt jump shot from 27 ft (assist by J. Holiday),10,15
54,1,6:11.0,J. McGee makes 2-pt jump shot from 7 ft (assist by K. Caldwell-Pope),,12,15
55,1,6:04.0,,K. Williams makes 3-pt jump shot from 23 ft (assist by J. Holiday),12,18
56,1,5:40.0,K. Caldwell-Pope makes 2-pt jump shot from 18 ft (assist by L. James),,14,18
57,1,5:28.0,,Personal foul by A. Davis (drawn by J. Okafor),14,18
58,1,5:28.0,K. Kuzma enters the game for D. Green,,14,18
59,1,5:28.0,R. Rondo enters the game for J. McGee,,14,18
60,1,5:21.0,,J. Holiday makes 3-pt jump shot from 25 ft,14,21
61,1,5:06.0,Offensive foul by K. Kuzma (drawn by B. Ingram),,14,21
62,1,5:06.0,Turnover by K. Kuzma (offensive foul),,14,21
63,1,4:57.0,,Turnover by J. Holiday (bad pass; steal by A. Davis),14,21
64,1,4:49.0,K. Caldwell-Pope misses 3-pt jump shot from 25 ft,,14,21
65,1,4:46.0,,Defensive rebound by B. Ingram,14,21
66,1,4:41.0,,Turnover by B. Ingram (bad pass; steal by R. Rondo),14,21
67,1,4:36.0,K. Caldwell-Pope misses 3-pt jump shot from 23 ft,,14,21
68,1,4:31.0,,Defensive rebound by B. Ingram,14,21
69,1,4:17.0,,J. Holiday makes 2-pt jump shot from 14 ft,14,23
70,1,3:53.0,L. James makes 3-pt jump shot from 24 ft (assist by R. Rondo),,17,23
71,1,3:33.0,,J. Holiday makes 2-pt jump shot from 6 ft,17,25
72,1,3:32.0,LA Lakers full timeout,,17,25
73,1,3:32.0,T. Daniels enters the game for L. James,,17,25
74,1,3:32.0,,J. Hart enters the game for B. Ingram,17,25
75,1,3:16.0,Shooting foul by J. Okafor (drawn by A. Davis),,17,25
76,1,3:16.0,A. Davis makes free throw 1 of 2,,18,25
77,1,3:16.0,A. Davis makes free throw 2 of 2,,19,25
78,1,2:51.0,,J. Hart makes 3-pt jump shot from 26 ft (assist by J. Holiday),19,28
79,1,2:38.0,A. Davis misses 2-pt jump shot from 6 ft,,19,28
80,1,2:35.0,,Defensive rebound by K. Williams,19,28
81,1,2:24.0,,J. Okafor makes 2-pt dunk from 1 ft (assist by J. Holiday),19,30
82,1,2:02.0,Shooting foul by J. Okafor (drawn by A. Davis),,19,30
83,1,2:02.0,A. Davis makes free throw 1 of 2,,20,30
84,1,2:02.0,A. Caruso enters the game for K. Caldwell-Pope,,20,30
85,1,2:02.0,,E. Moore enters the game for J. Redick,20,30
86,1,2:02.0,A. Davis makes free throw 2 of 2,,21,30
87,1,1:52.0,,J. Hart makes 3-pt jump shot from 25 ft (assist by E. Moore),21,33
88,1,1:34.0,A. Davis misses 2-pt jump shot from 17 ft,,21,33
89,1,1:30.0,,Defensive rebound by J. Hart,21,33
90,1,1:19.0,,J. Holiday misses 2-pt jump shot from 12 ft,21,33
91,1,1:15.0,Defensive rebound by K. Kuzma,,21,33
92,1,1:07.0,A. Davis makes 2-pt dunk from 1 ft (assist by R. Rondo),,23,33
93,1,0:49.0,,J. Hart misses 3-pt jump shot from 26 ft,23,33
94,1,0:46.0,Defensive rebound by K. Kuzma,,23,33
95,1,0:42.0,A. Davis makes 2-pt dunk at rim (assist by K. Kuzma),,25,33
96,1,0:34.0,,J. Holiday misses 2-pt layup from 3 ft,25,33
97,1,0:32.0,,Offensive rebound by J. Holiday,25,33
98,1,0:32.0,,J. Holiday makes 2-pt layup from 1 ft,25,35
99,1,0:14.0,R. Rondo misses 3-pt jump shot from 25 ft,,25,35
100,1,0:12.0,,Defensive rebound by E. Moore,25,35
101,1,0:00.0,,J. Holiday makes 3-pt jump shot from 26 ft,25,38
102,1,0:00.0,,Instant Replay (Request: Ruling Stands),25,38
103,2,11:46.0,,N. Melli misses 3-pt jump shot from 24 ft,25,38
104,2,11:42.0,Defensive rebound by R. Rondo,,25,38
105,2,11:21.0,D. Howard makes 2-pt dunk from 1 ft (assist by L. James),,27,38
106,2,11:02.0,,E. Moore misses 2-pt jump shot from 8 ft,27,38
107,2,11:02.0,Defensive rebound by D. Howard,,27,38
108,2,10:45.0,D. Howard makes 2-pt dunk at rim (assist by A. Caruso),,29,38
109,2,10:31.0,,F. Jackson misses 2-pt layup from 2 ft (block by A. Caruso),29,38
110,2,10:31.0,,Offensive rebound by Team,29,38
111,2,10:23.0,,E. Moore misses 2-pt jump shot from 9 ft,29,38
112,2,10:20.0,Defensive rebound by D. Howard,,29,38
113,2,10:14.0,Personal foul by E. Moore (drawn by D. Howard),,29,38
114,2,10:11.0,Turnover by R. Rondo (bad pass; steal by N. Melli),,29,38
115,2,9:51.0,,F. Jackson makes 3-pt jump shot from 23 ft (assist by E. Moore),29,41
116,2,9:29.0,L. James makes 2-pt dunk from 1 ft (assist by A. Caruso),,31,41
117,2,9:22.0,,Offensive foul by J. Hart (drawn by L. James),31,41
118,2,9:22.0,,Turnover by J. Hart (offensive foul),31,41
119,2,9:13.0,L. James misses 3-pt jump shot from 25 ft,,31,41
120,2,9:09.0,,Defensive rebound by E. Moore,31,41
121,2,8:59.0,,B. Ingram makes 2-pt jump shot from 11 ft,31,43
122,2,8:39.0,K. Kuzma misses 2-pt jump shot from 20 ft,,31,43
123,2,8:36.0,,Defensive rebound by E. Moore,31,43
124,2,8:32.0,,J. Hart misses 3-pt jump shot from 27 ft,31,43
125,2,8:30.0,Defensive rebound by K. Kuzma,,31,43
126,2,8:25.0,L. James makes 2-pt layup from 2 ft (assist by R. Rondo),,33,43
127,2,8:01.0,,B. Ingram misses 3-pt jump shot from 27 ft,33,43
128,2,7:58.0,Defensive rebound by L. James,,33,43
129,2,7:42.0,D. Howard makes 2-pt dunk from 2 ft (assist by R. Rondo),,35,43
130,2,7:33.0,,New Orleans full timeout,35,43
131,2,7:33.0,D. Green enters the game for R. Rondo,,35,43
132,2,7:22.0,,E. Moore makes 2-pt layup from 2 ft (assist by B. Ingram),35,45
133,2,7:03.0,D. Howard misses 2-pt layup from 3 ft (block by N. Melli),,35,45
134,2,7:03.0,Offensive rebound by Team,,35,45
135,2,6:56.0,K. Kuzma makes 2-pt hook shot from 10 ft,,37,45
136,2,6:44.0,,Personal foul by A. Caruso (drawn by N. Melli),37,45
137,2,6:27.0,,B. Ingram misses 3-pt jump shot from 28 ft,37,45
138,2,6:27.0,,Offensive rebound by J. Hart,37,45
139,2,6:17.0,,B. Ingram misses 3-pt jump shot from 26 ft,37,45
140,2,6:13.0,Defensive rebound by D. Howard,,37,45
141,2,6:13.0,A. Davis enters the game for L. James,,37,45
142,2,6:13.0,R. Rondo enters the game for K. Kuzma,,37,45
143,2,6:13.0,,J. Holiday enters the game for F. Jackson,37,45
144,2,6:13.0,,J. Okafor enters the game for N. Melli,37,45
145,2,6:13.0,,J. Redick enters the game for E. Moore,37,45
146,2,6:03.0,Personal foul by J. Okafor (drawn by A. Davis),,37,45
147,2,5:51.0,A. Davis makes 2-pt jump shot from 4 ft (assist by R. Rondo),,39,45
148,2,5:38.0,,J. Holiday makes 2-pt layup from 2 ft (assist by J. Hart),39,47
149,2,5:23.0,A. Davis misses 2-pt layup from 6 ft,,39,47
150,2,5:23.0,Offensive rebound by A. Davis,,39,47
151,2,5:23.0,A. Davis makes 2-pt layup from 2 ft,,41,47
152,2,5:23.0,Shooting foul by J. Okafor (drawn by A. Davis),,41,47
153,2,5:23.0,,J. Hayes enters the game for J. Okafor,41,47
154,2,5:23.0,A. Davis makes free throw 1 of 1,,42,47
155,2,5:12.0,,J. Holiday makes 2-pt layup from 3 ft,42,49
156,2,5:12.0,,Shooting foul by D. Howard (drawn by J. Holiday),42,49
157,2,5:12.0,,K. Williams enters the game for J. Hart,42,49
158,2,5:12.0,,J. Holiday makes free throw 1 of 1,42,50
159,2,4:58.0,R. Rondo misses 3-pt jump shot from 23 ft,,42,50
160,2,4:55.0,,Defensive rebound by J. Redick,42,50
161,2,4:35.0,,J. Redick misses 2-pt jump shot from 2 ft (block by D. Howard),42,50
162,2,4:32.0,,Offensive rebound by J. Hayes,42,50
163,2,4:31.0,,B. Ingram misses 3-pt jump shot from 27 ft,42,50
164,2,4:31.0,Defensive rebound by A. Davis,,42,50
165,2,4:23.0,A. Davis makes 3-pt jump shot from 25 ft (assist by R. Rondo),,45,50
166,2,4:05.0,,Turnover by J. Holiday (traveling),45,50
167,2,3:52.0,Def 3 sec tech foul by Team,,45,50
168,2,3:52.0,A. Davis makes technical free throw,,46,50
169,2,3:52.0,L. James enters the game for A. Caruso,,46,50
170,2,3:46.0,Offensive foul by A. Davis (drawn by K. Williams),,46,50
171,2,3:46.0,Turnover by A. Davis (offensive foul),,46,50
172,2,3:24.0,,Turnover by K. Williams (bad pass; steal by A. Davis),46,50
173,2,3:22.0,Personal take foul by J. Holiday (drawn by R. Rondo),,46,50
174,2,3:17.0,A. Davis misses 3-pt jump shot from 23 ft,,46,50
175,2,3:14.0,,Defensive rebound by J. Hayes,46,50
176,2,3:11.0,,J. Redick makes 3-pt jump shot from 26 ft (assist by J. Holiday),46,53
177,2,2:46.0,A. Davis misses 2-pt jump shot from 11 ft,,46,53
178,2,2:45.0,Offensive rebound by Team,,46,53
179,2,2:44.0,Turnover by Team (shot clock),,46,53
180,2,2:44.0,LA Lakers full timeout,,46,53
181,2,2:44.0,K. Caldwell-Pope enters the game for R. Rondo,,46,53
182,2,2:32.0,,B. Ingram makes 2-pt jump shot from 19 ft (assist by J. Redick),46,55
183,2,2:07.0,L. James misses 2-pt layup from 3 ft,,46,55
184,2,2:04.0,,Defensive rebound by K. Williams,46,55
185,2,1:59.0,,J. Holiday makes 2-pt jump shot from 10 ft (assist by K. Williams),46,57
186,2,1:53.0,L. James makes 2-pt layup from 1 ft,,48,57
187,2,1:53.0,Shooting foul by K. Williams (drawn by L. James),,48,57
188,2,1:53.0,L. James misses free throw 1 of 1,,48,57
189,2,1:50.0,,Defensive rebound by J. Redick,48,57
190,2,1:31.0,,J. Holiday makes 3-pt jump shot from 25 ft,48,60
191,2,1:14.0,A. Davis makes 2-pt layup from 3 ft,,50,60
192,2,1:06.0,,Shooting foul by D. Howard (drawn by J. Hayes),50,60
193,2,1:06.0,,J. Hayes makes free throw 1 of 2,50,61
194,2,1:06.0,K. Kuzma enters the game for D. Howard,,50,61
195,2,1:06.0,,J. Hayes makes free throw 2 of 2,50,62
196,2,1:00.0,A. Davis makes 2-pt layup from 3 ft (assist by L. James),,52,62
197,2,0:50.0,,B. Ingram misses 2-pt jump shot from 10 ft,52,62
198,2,0:50.0,Defensive rebound by A. Davis,,52,62
199,2,0:41.0,D. Green misses 3-pt jump shot from 25 ft,,52,62
200,2,0:39.0,Offensive rebound by Team,,52,62
201,2,0:39.0,,Loose ball foul by J. Hayes (drawn by L. James),52,62
202,2,0:39.0,L. James misses free throw 1 of 2,,52,62
203,2,0:39.0,Offensive rebound by Team,,52,62
204,2,0:39.0,D. Howard enters the game for A. Davis,,52,62
205,2,0:39.0,L. James makes free throw 2 of 2,,53,62
206,2,0:27.0,,K. Williams makes 2-pt jump shot from 20 ft (assist by J. Redick),53,64
207,2,0:05.0,D. Green misses 2-pt layup from 6 ft,,53,64
208,2,0:03.0,Offensive rebound by D. Howard,,53,64
209,2,0:03.0,Shooting foul by K. Williams (drawn by D. Howard),,53,64
210,2,0:03.0,D. Howard misses free throw 1 of 2,,53,64
211,2,0:03.0,Offensive rebound by Team,,53,64
212,2,0:03.0,A. Caruso enters the game for K. Kuzma,,53,64
213,2,0:03.0,D. Howard makes free throw 2 of 2,,54,64
214,2,0:00.0,,J. Redick misses 3-pt jump shot from 36 ft (block by D. Green),54,64
215,2,0:00.0,,Offensive rebound by Team,54,64
216,3,11:48.0,,Offensive foul by J. Hayes (drawn by D. Green),54,64
217,3,11:48.0,,Turnover by J. Hayes (offensive foul),54,64
218,3,11:36.0,Offensive foul by D. Green (drawn by J. Redick),,54,64
219,3,11:36.0,Turnover by D. Green (offensive foul),,54,64
220,3,11:21.0,,Shooting foul by D. Green (drawn by B. Ingram),54,64
221,3,11:21.0,,B. Ingram makes free throw 1 of 3,54,65
222,3,11:21.0,,B. Ingram makes free throw 2 of 3,54,66
223,3,11:21.0,,B. Ingram makes free throw 3 of 3,54,67
224,3,11:07.0,Turnover by A. Davis (bad pass; steal by K. Williams),,54,67
225,3,11:01.0,,J. Redick makes 3-pt jump shot from 25 ft (assist by J. Holiday),54,70
226,3,10:53.0,D. Green makes 2-pt layup from 3 ft (assist by L. James),,56,70
227,3,10:46.0,,Turnover by K. Williams (bad pass; steal by J. McGee),56,70
228,3,10:30.0,A. Davis makes 2-pt jump shot from 4 ft,,58,70
229,3,10:27.0,,New Orleans full timeout,58,70
230,3,10:07.0,,J. Hayes misses 2-pt layup from 2 ft,58,70
231,3,10:04.0,,Offensive rebound by J. Hayes,58,70
232,3,10:04.0,,J. Hayes misses 2-pt layup at rim,58,70
233,3,10:03.0,Defensive rebound by J. McGee,,58,70
234,3,9:59.0,K. Caldwell-Pope misses 3-pt jump shot from 25 ft,,58,70
235,3,9:57.0,Offensive rebound by A. Davis,,58,70
236,3,9:56.0,A. Davis misses 2-pt layup from 2 ft (block by B. Ingram),,58,70
237,3,9:56.0,Offensive rebound by Team,,58,70
238,3,9:48.0,A. Davis makes 2-pt jump shot from 7 ft,,60,70
239,3,9:30.0,,B. Ingram makes 3-pt jump shot from 23 ft (assist by J. Hayes),60,73
240,3,9:13.0,Shooting foul by J. Hayes (drawn by A. Davis),,60,73
241,3,9:13.0,A. Davis makes free throw 1 of 2,,61,73
242,3,9:13.0,A. Davis misses free throw 2 of 2,,61,73
243,3,9:11.0,,Defensive rebound by J. Holiday,61,73
244,3,9:05.0,,J. Hayes makes 2-pt dunk from 2 ft (assist by J. Holiday),61,75
245,3,8:42.0,K. Caldwell-Pope makes 3-pt jump shot from 26 ft,,64,75
246,3,8:32.0,,Shooting foul by A. Davis (drawn by J. Hayes),64,75
247,3,8:32.0,,J. Hayes misses free throw 1 of 2,64,75
248,3,8:32.0,,Offensive rebound by Team,64,75
249,3,8:32.0,,J. Hayes makes free throw 2 of 2,64,76
250,3,8:20.0,J. McGee makes 2-pt dunk from 1 ft (assist by L. James),,66,76
251,3,8:07.0,,Turnover by J. Holiday (bad pass),66,76
252,3,7:43.0,A. Davis misses 2-pt jump shot from 15 ft,,66,76
253,3,7:41.0,,Defensive rebound by J. Redick,66,76
254,3,7:38.0,,Shooting foul by K. Caldwell-Pope (drawn by B. Ingram),66,76
255,3,7:38.0,,B. Ingram makes free throw 1 of 2,66,77
256,3,7:38.0,,B. Ingram makes free throw 2 of 2,66,78
257,3,7:27.0,Shooting foul by J. Hayes (drawn by L. James),,66,78
258,3,7:27.0,L. James makes free throw 1 of 2,,67,78
259,3,7:27.0,,J. Okafor enters the game for J. Hayes,67,78
260,3,7:27.0,L. James misses free throw 2 of 2,,67,78
261,3,7:25.0,,Defensive rebound by B. Ingram,67,78
262,3,7:16.0,,B. Ingram misses 2-pt jump shot from 14 ft,67,78
263,3,7:13.0,Defensive rebound by J. McGee,,67,78
264,3,7:08.0,L. James misses 3-pt jump shot from 27 ft,,67,78
265,3,7:07.0,,Defensive rebound by J. Redick,67,78
266,3,7:07.0,,Personal foul by L. James (drawn by J. Redick),67,78
267,3,7:07.0,,Instant Replay (Request: Ruling Stands),67,78
268,3,6:56.0,,J. Holiday misses 3-pt jump shot from 25 ft,67,78
269,3,6:52.0,,Offensive rebound by K. Williams,67,78
270,3,6:40.0,,B. Ingram misses 3-pt jump shot from 23 ft,67,78
271,3,6:40.0,Defensive rebound by A. Davis,,67,78
272,3,6:36.0,Shooting foul by K. Williams (drawn by L. James),,67,78
273,3,6:36.0,L. James misses free throw 1 of 2,,67,78
274,3,6:36.0,Offensive rebound by Team,,67,78
275,3,6:36.0,L. James makes free throw 2 of 2,,68,78
276,3,6:14.0,,J. Okafor misses 2-pt jump shot from 6 ft,68,78
277,3,6:12.0,Defensive rebound by J. McGee,,68,78
278,3,5:57.0,K. Caldwell-Pope misses 2-pt jump shot from 11 ft (block by B. Ingram),,68,78
279,3,5:54.0,Offensive rebound by L. James,,68,78
280,3,5:52.0,L. James misses 3-pt jump shot from 25 ft,,68,78
281,3,5:52.0,Offensive rebound by A. Davis,,68,78
282,3,5:51.0,A. Davis misses 2-pt layup from 1 ft,,68,78
283,3,5:49.0,,Defensive rebound by Team,68,78
284,3,5:34.0,,J. Okafor makes 2-pt layup from 2 ft (assist by J. Holiday),68,80
285,3,5:34.0,LA Lakers full timeout,,68,80
286,3,5:34.0,D. Howard enters the game for D. Green,,68,80
287,3,5:34.0,R. Rondo enters the game for J. McGee,,68,80
288,3,5:21.0,Turnover by R. Rondo (bad pass),,68,80
289,3,5:07.0,,Turnover by J. Holiday (bad pass),68,80
290,3,4:57.0,,Violation by Team (kicked ball),68,80
291,3,4:51.0,L. James misses 2-pt layup from 2 ft,,68,80
292,3,4:48.0,,Defensive rebound by B. Ingram,68,80
293,3,4:35.0,,B. Ingram misses 3-pt jump shot from 23 ft,68,80
294,3,4:33.0,Defensive rebound by Team,,68,80
295,3,4:33.0,K. Kuzma enters the game for L. James,,68,80
296,3,4:33.0,Violation by Team (delay of game),,68,80
297,3,4:20.0,A. Davis misses 3-pt jump shot from 26 ft,,68,80
298,3,4:19.0,,Defensive rebound by Team,68,80
299,3,4:19.0,Loose ball foul by K. Kuzma (drawn by J. Okafor),,68,80
300,3,4:19.0,,J. Okafor makes free throw 1 of 2,68,81
301,3,4:19.0,,J. Hart enters the game for B. Ingram,68,81
302,3,4:19.0,,J. Okafor makes free throw 2 of 2,68,82
303,3,4:10.0,D. Howard makes 2-pt dunk from 2 ft (assist by K. Caldwell-Pope),,70,82
304,3,3:48.0,,K. Williams misses 3-pt jump shot from 25 ft,70,82
305,3,3:45.0,Defensive rebound by R. Rondo,,70,82
306,3,3:26.0,R. Rondo misses 2-pt jump shot from 12 ft,,70,82
307,3,3:23.0,,Defensive rebound by K. Williams,70,82
308,3,3:19.0,,K. Williams makes 3-pt jump shot from 23 ft (assist by J. Holiday),70,85
309,3,3:18.0,LA Lakers full timeout,,70,85
310,3,3:18.0,,E. Moore enters the game for J. Redick,70,85
311,3,3:09.0,K. Caldwell-Pope misses 2-pt jump shot from 20 ft,,70,85
312,3,3:04.0,,Defensive rebound by K. Williams,70,85
313,3,2:52.0,,J. Hart misses 3-pt jump shot from 25 ft,70,85
314,3,2:51.0,,Offensive rebound by Team,70,85
315,3,2:51.0,A. Caruso enters the game for K. Caldwell-Pope,,70,85
316,3,2:49.0,,Offensive foul by E. Moore (drawn by R. Rondo),70,85
317,3,2:49.0,,Turnover by E. Moore (offensive foul),70,85
318,3,2:35.0,Turnover by K. Kuzma (lost ball),,70,85
319,3,2:35.0,,Personal foul by R. Rondo (drawn by K. Williams),70,85
320,3,2:35.0,,Instant Replay (Request: Ruling Stands),70,85
321,3,2:35.0,,K. Williams misses free throw 1 of 2,70,85
322,3,2:35.0,,Offensive rebound by Team,70,85
323,3,2:35.0,T. Daniels enters the game for D. Howard,,70,85
324,3,2:35.0,,K. Williams misses free throw 2 of 2,70,85
325,3,2:33.0,Defensive rebound by A. Davis,,70,85
326,3,2:12.0,K. Kuzma makes 2-pt jump shot from 19 ft,,72,85
327,3,1:56.0,,J. Holiday makes 2-pt layup from 1 ft,72,87
328,3,1:47.0,T. Daniels misses 3-pt jump shot from 24 ft,,72,87
329,3,1:47.0,,Defensive rebound by J. Holiday,72,87
330,3,1:40.0,,K. Williams misses 3-pt jump shot from 26 ft,72,87
331,3,1:37.0,Defensive rebound by K. Kuzma,,72,87
332,3,1:27.0,K. Kuzma makes 3-pt jump shot from 27 ft,,75,87
333,3,1:19.0,,Turnover by J. Okafor (out of bounds lost ball),75,87
334,3,1:01.0,A. Davis makes 2-pt dunk from 2 ft (assist by R. Rondo),,77,87
335,3,0:58.0,,Turnover by J. Okafor (bad pass; steal by A. Caruso),77,87
336,3,0:58.0,A. Davis makes 2-pt layup from 1 ft,,79,87
337,3,0:39.0,,E. Moore makes 2-pt jump shot from 21 ft,79,89
338,3,0:32.0,A. Davis misses 3-pt jump shot from 27 ft,,79,89
339,3,0:28.0,,Defensive rebound by J. Holiday,79,89
340,3,0:06.0,,K. Williams misses 3-pt jump shot from 26 ft,79,89
341,3,0:02.0,,Offensive rebound by J. Okafor,79,89
342,3,0:00.0,,J. Okafor misses 3-pt jump shot from 28 ft,79,89
343,3,0:00.0,,Offensive rebound by J. Hart,79,89
344,4,11:45.0,T. Daniels makes 2-pt layup from 2 ft (assist by L. James),,81,89
345,4,11:18.0,,Turnover by Team (shot clock),81,89
346,4,10:57.0,L. James makes 2-pt layup from 2 ft,,83,89
347,4,10:46.0,,B. Ingram misses 3-pt jump shot from 24 ft,83,89
348,4,10:43.0,,Offensive rebound by N. Melli,83,89
349,4,10:34.0,,Turnover by B. Ingram (bad pass; steal by L. James),83,89
350,4,10:33.0,Personal take foul by N. Melli (drawn by L. James),,83,89
351,4,10:21.0,T. Daniels makes 2-pt jump shot from 16 ft (assist by K. Kuzma),,85,89
352,4,10:19.0,,New Orleans full timeout,85,89
353,4,10:19.0,,J. Holiday enters the game for F. Jackson,85,89
354,4,10:19.0,,J. Redick enters the game for E. Moore,85,89
355,4,10:02.0,,Personal foul by L. James (drawn by J. Holiday),85,89
356,4,9:53.0,,J. Holiday misses 2-pt jump shot from 7 ft,85,89
357,4,9:52.0,Defensive rebound by Team,,85,89
358,4,9:38.0,Turnover by K. Kuzma (bad pass; steal by J. Redick),,85,89
359,4,9:35.0,Violation by Team (kicked ball),,85,89
360,4,9:25.0,,J. Holiday misses 3-pt jump shot from 25 ft,85,89
361,4,9:21.0,Defensive rebound by K. Kuzma,,85,89
362,4,9:08.0,K. Kuzma makes 3-pt jump shot from 27 ft (assist by L. James),,88,89
363,4,8:51.0,,Shooting foul by D. Howard (drawn by J. Hart),88,89
364,4,8:51.0,,J. Hart makes free throw 1 of 2,88,90
365,4,8:51.0,,J. Hayes enters the game for N. Melli,88,90
366,4,8:51.0,,J. Hart makes free throw 2 of 2,88,91
367,4,8:38.0,Turnover by L. James (bad pass),,88,91
368,4,8:29.0,,Offensive foul by J. Hayes (drawn by A. Caruso),88,91
369,4,8:29.0,,Turnover by J. Hayes (offensive foul),88,91
370,4,8:20.0,K. Kuzma makes 3-pt jump shot from 26 ft (assist by L. James),,91,91
371,4,8:05.0,,Shooting foul by K. Kuzma (drawn by B. Ingram),91,91
372,4,8:05.0,,B. Ingram makes free throw 1 of 2,91,92
373,4,8:05.0,,B. Ingram makes free throw 2 of 2,91,93
374,4,7:53.0,K. Kuzma misses 2-pt jump shot from 22 ft,,91,93
375,4,7:51.0,,Defensive rebound by B. Ingram,91,93
376,4,7:44.0,,B. Ingram misses 2-pt jump shot from 8 ft,91,93
377,4,7:44.0,,Offensive rebound by J. Hayes,91,93
378,4,7:41.0,,J. Hayes makes 2-pt layup at rim,91,95
379,4,7:41.0,LA Lakers full timeout,,91,95
380,4,7:41.0,A. Davis enters the game for K. Kuzma,,91,95
381,4,7:24.0,A. Davis makes 2-pt dunk from 2 ft (assist by L. James),,93,95
382,4,7:05.0,,J. Redick misses 3-pt jump shot from 24 ft,93,95
383,4,7:02.0,Defensive rebound by D. Howard,,93,95
384,4,6:58.0,Turnover by L. James (bad pass),,93,95
385,4,6:58.0,K. Caldwell-Pope enters the game for T. Daniels,,93,95
386,4,6:42.0,,B. Ingram misses 2-pt jump shot from 8 ft (block by L. James),93,95
387,4,6:35.0,Defensive rebound by L. James,,93,95
388,4,6:34.0,L. James makes 2-pt layup from 3 ft,,95,95
389,4,6:20.0,,J. Holiday misses 2-pt jump shot from 19 ft,95,95
390,4,6:20.0,Defensive rebound by L. James,,95,95
