,QUARTER,TIME_REMAINING,MINNESOTA_ACTION,DENVER_ACTION,MINNESOTA_SCORE,DENVER_SCORE
32,1,6:38.0,R. Covington makes 2-pt layup from 2 ft (assist by J. Okogie),,11,19
33,1,6:17.0,,J. Murray makes 2-pt jump shot from 20 ft (assist by N. Jokić),11,21
34,1,6:09.0,A. Wiggins misses 3-pt jump shot from 25 ft,,11,21
35,1,6:05.0,Offensive rebound by G. Dieng,,11,21
36,1,5:53.0,A. Wiggins misses 2-pt jump shot from 4 ft,,11,21
37,1,5:46.0,Offensive rebound by A. Wiggins,,11,21
38,1,5:46.0,A. Wiggins makes 2-pt layup at rim,,13,21
39,1,5:33.0,,W. Barton makes 2-pt jump shot from 10 ft,13,23
40,1,5:16.0,A. Wiggins misses 2-pt jump shot from 21 ft,,13,23
41,1,5:13.0,,Defensive rebound by N. Jokić,13,23
42,1,5:12.0,,Turnover by P. Millsap (traveling),13,23
43,1,5:12.0,J. Culver enters the game for S. Napier,,13,23
44,1,5:12.0,J. Teague enters the game for J. Okogie,,13,23
45,1,5:12.0,,J. Grant enters the game for P. Millsap,13,23
46,1,5:02.0,J. Teague misses 3-pt jump shot from 23 ft,,13,23
47,1,4:59.0,,Defensive rebound by J. Grant,13,23
48,1,4:49.0,,W. Barton makes 2-pt jump shot from 8 ft,13,25
49,1,4:22.0,Turnover by J. Teague (bad pass; steal by J. Murray),,13,25
50,1,4:22.0,,Personal foul by G. Dieng (drawn by J. Murray),13,25
51,1,4:22.0,K. Bates-Diop enters the game for R. Covington,,13,25
52,1,4:22.0,J. Bell enters the game for G. Dieng,,13,25
53,1,4:22.0,,T. Craig enters the game for G. Harris,13,25
54,1,4:02.0,,J. Murray makes 2-pt layup from 1 ft,13,27
55,1,3:53.0,Shooting foul by W. Barton (drawn by J. Teague),,13,27
56,1,3:53.0,J. Teague misses free throw 1 of 2,,13,27
57,1,3:53.0,Offensive rebound by Team,,13,27
58,1,3:53.0,T. Graham enters the game for A. Wiggins,,13,27
59,1,3:53.0,J. Teague makes free throw 2 of 2,,14,27
60,1,3:40.0,,N. Jokić makes 2-pt layup from 1 ft (assist by W. Barton),14,29
61,1,3:27.0,J. Bell misses 2-pt layup from 1 ft (block by J. Grant),,14,29
62,1,3:24.0,,Defensive rebound by W. Barton,14,29
63,1,3:23.0,,J. Murray misses 2-pt layup from 1 ft (block by J. Culver),14,29
64,1,3:23.0,,Offensive rebound by Team,14,29
65,1,3:20.0,,J. Murray makes 2-pt jump shot from 17 ft (assist by N. Jokić),14,31
66,1,3:06.0,T. Graham misses 3-pt jump shot from 26 ft,,14,31
67,1,3:02.0,Offensive rebound by J. Culver,,14,31
68,1,3:00.0,Turnover by J. Culver (bad pass; steal by T. Craig),,14,31
69,1,2:56.0,,Turnover by T. Craig (bad pass; steal by J. Teague),14,31
70,1,2:47.0,T. Graham misses 3-pt jump shot from 27 ft,,14,31
71,1,2:45.0,,Defensive rebound by J. Grant,14,31
72,1,2:36.0,,N. Jokić misses 2-pt layup from 1 ft (block by J. Bell),14,31
73,1,2:36.0,Defensive rebound by J. Teague,,14,31
74,1,2:30.0,J. Culver misses 3-pt jump shot from 23 ft,,14,31
75,1,2:25.0,Offensive rebound by J. Bell,,14,31
76,1,2:25.0,J. Bell misses 2-pt layup from 1 ft,,14,31
77,1,2:24.0,Offensive rebound by K. Bates-Diop,,14,31
78,1,2:24.0,K. Bates-Diop makes 2-pt layup from 2 ft,,16,31
79,1,2:24.0,Shooting foul by T. Craig (drawn by K. Bates-Diop),,16,31
80,1,2:24.0,,Denver full timeout,16,31
81,1,2:24.0,,M. Morris enters the game for W. Barton,16,31
82,1,2:24.0,,M. Plumlee enters the game for T. Craig,16,31
83,1,2:24.0,,M. Porter enters the game for N. Jokić,16,31
84,1,2:24.0,K. Bates-Diop misses free throw 1 of 1,,16,31
85,1,2:22.0,,Defensive rebound by J. Grant,16,31
86,1,2:03.0,,Shooting foul by T. Graham (drawn by J. Murray),16,31
87,1,2:03.0,,J. Murray makes free throw 1 of 2,16,32
88,1,2:03.0,,J. Murray makes free throw 2 of 2,16,33
89,1,1:43.0,K. Bates-Diop misses 3-pt jump shot from 24 ft,,16,33
90,1,1:40.0,,Defensive rebound by J. Grant,16,33
91,1,1:35.0,,Turnover by J. Murray (bad pass; steal by J. Culver),16,33
92,1,1:31.0,Personal foul by J. Grant (drawn by K. Bates-Diop),,16,33
93,1,1:24.0,K. Bates-Diop misses 3-pt jump shot from 22 ft,,16,33
94,1,1:21.0,,Defensive rebound by M. Plumlee,16,33
95,1,1:10.0,,M. Morris misses 2-pt layup from 2 ft,16,33
96,1,1:06.0,Defensive rebound by K. Bates-Diop,,16,33
97,1,1:02.0,J. Culver makes 2-pt layup from 1 ft (assist by J. Teague),,18,33
98,1,0:50.0,,J. Murray misses 3-pt jump shot from 25 ft,18,33
99,1,0:47.0,Defensive rebound by J. Bell,,18,33
100,1,0:42.0,J. Culver misses 2-pt layup from 1 ft,,18,33
101,1,0:41.0,,Defensive rebound by M. Porter,18,33
102,1,0:35.0,,M. Porter misses 2-pt layup from 2 ft,18,33
103,1,0:35.0,Defensive rebound by T. Graham,,18,33
104,1,0:30.0,K. Bates-Diop makes 2-pt layup at rim,,20,33
105,1,0:10.0,,J. Grant misses 2-pt layup from 2 ft (block by J. Culver),20,33
106,1,0:10.0,,Offensive rebound by Team,20,33
107,1,0:06.0,,M. Plumlee misses 2-pt jump shot from 12 ft,20,33
108,1,0:06.0,,Offensive rebound by M. Porter,20,33
109,1,0:06.0,,M. Porter misses 2-pt layup from 2 ft,20,33
110,1,0:06.0,Defensive rebound by T. Graham,,20,33
111,1,0:00.0,J. Culver misses 3-pt jump shot from 28 ft,,20,33
112,1,0:00.0,Offensive rebound by Team,,20,33
113,2,11:46.0,A. Wiggins misses 2-pt layup from 3 ft,,20,33
114,2,11:44.0,,Defensive rebound by M. Plumlee,20,33
115,2,11:27.0,,J. Grant makes 2-pt jump shot from 19 ft (assist by M. Morris),20,35
116,2,11:18.0,Offensive foul by N. Vonleh (drawn by M. Porter),,20,35
117,2,11:18.0,Turnover by N. Vonleh (offensive foul),,20,35
118,2,11:03.0,,M. Porter makes 2-pt layup from 1 ft (assist by G. Harris),20,37
119,2,10:47.0,,Violation by Team (kicked ball),20,37
120,2,10:32.0,J. Teague makes 2-pt layup from 1 ft,,22,37
121,2,10:22.0,,M. Morris misses 2-pt jump shot from 14 ft,22,37
122,2,10:21.0,Defensive rebound by R. Covington,,22,37
123,2,10:08.0,Turnover by A. Wiggins (bad pass; steal by M. Morris),,22,37
124,2,10:04.0,,M. Porter misses 2-pt jump shot from 20 ft,22,37
125,2,9:56.0,Defensive rebound by R. Covington,,22,37
126,2,9:53.0,Shooting foul by G. Harris (drawn by N. Vonleh),,22,37
127,2,9:53.0,N. Vonleh makes free throw 1 of 2,,23,37
128,2,9:53.0,N. Vonleh makes free throw 2 of 2,,24,37
129,2,9:40.0,,M. Plumlee makes 2-pt layup from 2 ft,24,39
130,2,9:40.0,S. Napier enters the game for J. Teague,,24,39
131,2,9:25.0,A. Wiggins misses 3-pt jump shot from 23 ft,,24,39
132,2,9:21.0,Offensive rebound by N. Vonleh,,24,39
133,2,9:17.0,A. Wiggins makes 2-pt layup from 3 ft,,26,39
134,2,9:02.0,,Personal foul by R. Covington (drawn by M. Plumlee),26,39
135,2,8:59.0,,G. Harris makes 2-pt layup from 2 ft (assist by M. Porter),26,41
136,2,8:59.0,,Shooting foul by R. Covington (drawn by G. Harris),26,41
137,2,8:59.0,,G. Harris makes free throw 1 of 1,26,42
138,2,8:52.0,Shooting foul by M. Morris (drawn by S. Napier),,26,42
139,2,8:52.0,S. Napier makes free throw 1 of 2,,27,42
140,2,8:52.0,S. Napier misses free throw 2 of 2,,27,42
141,2,8:50.0,,Defensive rebound by M. Porter,27,42
142,2,8:39.0,,M. Porter misses 3-pt jump shot from 26 ft,27,42
143,2,8:32.0,,Offensive rebound by M. Morris,27,42
144,2,8:32.0,,M. Morris makes 2-pt layup from 1 ft,27,44
145,2,8:29.0,S. Napier makes 3-pt jump shot from 24 ft,,30,44
146,2,8:17.0,,M. Morris misses 2-pt layup from 5 ft,30,44
147,2,8:16.0,Defensive rebound by Team,,30,44
148,2,8:16.0,,W. Barton enters the game for G. Harris,30,44
149,2,7:56.0,Shooting foul by M. Porter (drawn by A. Wiggins),,30,44
150,2,7:56.0,A. Wiggins makes free throw 1 of 2,,31,44
151,2,7:56.0,A. Wiggins misses free throw 2 of 2,,31,44
152,2,7:54.0,,Defensive rebound by M. Plumlee,31,44
153,2,7:43.0,,Turnover by W. Barton (lost ball; steal by R. Covington),31,44
154,2,7:31.0,A. Wiggins makes 3-pt jump shot from 23 ft (assist by S. Napier),,34,44
155,2,7:29.0,,Denver full timeout,34,44
156,2,7:29.0,,T. Craig enters the game for M. Plumlee,34,44
157,2,7:29.0,,N. Jokić enters the game for M. Porter,34,44
158,2,7:17.0,,Turnover by W. Barton (bad pass; steal by R. Covington),34,44
159,2,7:13.0,R. Covington makes 2-pt dunk from 1 ft,,36,44
160,2,6:55.0,,W. Barton misses 2-pt jump shot from 9 ft,36,44
161,2,6:53.0,Defensive rebound by A. Wiggins,,36,44
162,2,6:44.0,N. Vonleh makes 2-pt dunk from 1 ft (assist by A. Wiggins),,38,44
163,2,6:25.0,,W. Barton misses 3-pt jump shot from 25 ft,38,44
164,2,6:23.0,Defensive rebound by R. Covington,,38,44
165,2,6:14.0,A. Wiggins makes 2-pt jump shot from 13 ft,,40,44
166,2,6:13.0,,Denver full timeout,40,44
167,2,6:13.0,,P. Millsap enters the game for J. Grant,40,44
168,2,6:13.0,,J. Murray enters the game for M. Morris,40,44
169,2,5:51.0,,T. Craig makes 2-pt layup from 2 ft (assist by N. Jokić),40,46
170,2,5:26.0,N. Vonleh makes 2-pt layup from 2 ft (assist by S. Napier),,42,46
171,2,5:07.0,,J. Murray misses 2-pt jump shot from 12 ft,42,46
172,2,5:06.0,Defensive rebound by N. Vonleh,,42,46
173,2,5:06.0,Personal foul by N. Jokić (drawn by N. Vonleh),,42,46
174,2,5:06.0,J. Okogie enters the game for A. Wiggins,,42,46
175,2,5:06.0,,G. Harris enters the game for T. Craig,42,46
176,2,4:52.0,S. Napier misses 3-pt jump shot from 24 ft,,42,46
177,2,4:49.0,,Defensive rebound by J. Murray,42,46
178,2,4:32.0,,N. Jokić misses 2-pt hook shot from 4 ft,42,46
179,2,4:29.0,,Offensive rebound by N. Jokić,42,46
180,2,4:29.0,,Personal foul by R. Covington (drawn by N. Jokić),42,46
181,2,4:29.0,K. Bates-Diop enters the game for R. Covington,,42,46
182,2,4:29.0,J. Teague enters the game for S. Napier,,42,46
183,2,4:20.0,,N. Jokić misses 3-pt jump shot from 27 ft,42,46
184,2,4:19.0,,Offensive rebound by J. Murray,42,46
185,2,4:08.0,,P. Millsap misses 2-pt jump shot from 14 ft,42,46
186,2,4:06.0,Defensive rebound by J. Okogie,,42,46
187,2,3:59.0,Turnover by J. Teague (bad pass; steal by J. Murray),,42,46
188,2,3:55.0,,G. Harris makes 2-pt layup from 1 ft,42,48
189,2,3:55.0,Minnesota full timeout,,42,48
190,2,3:55.0,G. Dieng enters the game for N. Vonleh,,42,48
191,2,3:46.0,Shooting foul by G. Harris (drawn by J. Okogie),,42,48
192,2,3:46.0,J. Okogie misses free throw 1 of 2,,42,48
193,2,3:46.0,Offensive rebound by Team,,42,48
194,2,3:46.0,J. Okogie makes free throw 2 of 2,,43,48
195,2,3:34.0,,Def 3 sec tech foul by Team,43,48
196,2,3:34.0,,J. Murray makes technical free throw,43,49
197,2,3:34.0,A. Wiggins enters the game for J. Nowell,,43,49
198,2,3:25.0,,J. Murray makes 2-pt dunk from 2 ft (assist by N. Jokić),43,51
199,2,3:11.0,J. Teague misses 3-pt jump shot from 24 ft,,43,51
200,2,3:08.0,,Defensive rebound by N. Jokić,43,51
201,2,3:01.0,,P. Millsap makes 2-pt layup from 2 ft (assist by W. Barton),43,53
202,2,2:50.0,J. Teague makes 3-pt jump shot from 26 ft,,46,53
203,2,2:38.0,,Personal foul by J. Okogie (drawn by W. Barton),46,53
204,2,2:32.0,,Shooting foul by G. Dieng (drawn by G. Harris),46,53
205,2,2:32.0,,G. Harris makes free throw 1 of 2,46,54
206,2,2:32.0,N. Vonleh enters the game for G. Dieng,,46,54
207,2,2:32.0,,G. Harris makes free throw 2 of 2,46,55
208,2,2:19.0,Shooting foul by J. Murray (drawn by J. Teague),,46,55
209,2,2:19.0,J. Teague makes free throw 1 of 2,,47,55
210,2,2:19.0,J. Teague makes free throw 2 of 2,,48,55
211,2,2:08.0,,N. Jokić makes 2-pt jump shot from 17 ft (assist by J. Murray),48,57
212,2,1:51.0,A. Wiggins misses 2-pt layup from 5 ft (block by N. Jokić),,48,57
213,2,1:51.0,Offensive rebound by N. Vonleh,,48,57
214,2,1:51.0,Shooting foul by N. Jokić (drawn by N. Vonleh),,48,57
215,2,1:51.0,N. Vonleh misses free throw 1 of 2,,48,57
216,2,1:51.0,Offensive rebound by Team,,48,57
217,2,1:51.0,N. Vonleh makes free throw 2 of 2,,49,57
218,2,1:38.0,,N. Jokić misses 2-pt jump shot from 18 ft,49,57
219,2,1:34.0,Defensive rebound by J. Okogie,,49,57
220,2,1:27.0,Turnover by J. Okogie (bad pass; steal by J. Murray),,49,57
221,2,1:23.0,,Turnover by J. Murray (bad pass),49,57
222,2,1:12.0,A. Wiggins makes 2-pt jump shot from 10 ft,,51,57
223,2,0:56.0,,Turnover by N. Jokić (lost ball; steal by N. Vonleh),51,57
224,2,0:50.0,K. Bates-Diop misses 2-pt layup from 2 ft,,51,57
225,2,0:45.0,,Defensive rebound by G. Harris,51,57
226,2,0:42.0,,G. Harris misses 3-pt jump shot from 25 ft,51,57
227,2,0:39.0,,Offensive rebound by N. Jokić,51,57
228,2,0:37.0,,N. Jokić makes 2-pt jump shot from 4 ft,51,59
229,2,0:32.0,Offensive foul by J. Teague (drawn by J. Murray),,51,59
230,2,0:32.0,Turnover by J. Teague (offensive foul),,51,59
231,2,0:18.0,,N. Jokić makes 2-pt layup from 2 ft (assist by J. Murray),51,61
232,2,0:02.0,J. Okogie misses 3-pt jump shot from 25 ft,,51,61
233,2,0:02.0,,Defensive rebound by P. Millsap,51,61
234,3,11:45.0,S. Napier misses 3-pt jump shot from 27 ft,,51,61
235,3,11:41.0,,Defensive rebound by P. Millsap,51,61
236,3,11:35.0,,Turnover by W. Barton (discontinued dribble),51,61
237,3,11:26.0,Personal foul by P. Millsap (drawn by R. Covington),,51,61
238,3,11:19.0,R. Covington misses 3-pt jump shot from 27 ft,,51,61
239,3,11:15.0,,Defensive rebound by N. Jokić,51,61
240,3,11:13.0,,P. Millsap makes 2-pt layup from 1 ft (assist by N. Jokić),51,63
241,3,10:52.0,R. Covington makes 2-pt layup from 3 ft (assist by S. Napier),,53,63
242,3,10:32.0,,J. Murray misses 2-pt jump shot from 10 ft,53,63
243,3,10:31.0,,Offensive rebound by J. Murray,53,63
244,3,10:29.0,,J. Murray misses 2-pt layup from 2 ft,53,63
245,3,10:27.0,Defensive rebound by R. Covington,,53,63
246,3,10:05.0,S. Napier misses 2-pt jump shot from 6 ft (block by N. Jokić),,53,63
247,3,10:02.0,Offensive rebound by S. Napier,,53,63
248,3,10:00.0,G. Dieng makes 3-pt jump shot from 22 ft (assist by S. Napier),,56,63
249,3,9:50.0,,Personal foul by R. Covington (drawn by P. Millsap),56,63
250,3,9:50.0,Violation by Team (delay of game),,56,63
251,3,9:50.0,J. Bell enters the game for R. Covington,,56,63
252,3,9:42.0,,N. Jokić misses 2-pt jump shot from 14 ft,56,63
253,3,9:38.0,Defensive rebound by J. Okogie,,56,63
254,3,9:31.0,A. Wiggins misses 3-pt jump shot from 26 ft,,56,63
255,3,9:27.0,,Defensive rebound by G. Harris,56,63
256,3,9:19.0,,Offensive foul by N. Jokić (drawn by G. Dieng),56,63
257,3,9:19.0,,Turnover by N. Jokić (offensive foul),56,63
258,3,9:07.0,Shooting foul by P. Millsap (drawn by A. Wiggins),,56,63
259,3,9:07.0,A. Wiggins makes free throw 1 of 2,,57,63
260,3,9:07.0,A. Wiggins makes free throw 2 of 2,,58,63
261,3,8:50.0,,G. Harris misses 3-pt jump shot from 22 ft,58,63
262,3,8:48.0,,Offensive rebound by N. Jokić,58,63
263,3,8:38.0,,P. Millsap misses 3-pt jump shot from 25 ft,58,63
264,3,8:36.0,Defensive rebound by S. Napier,,58,63
265,3,8:30.0,J. Okogie misses 3-pt jump shot from 25 ft,,58,63
266,3,8:26.0,Offensive rebound by S. Napier,,58,63
267,3,8:19.0,A. Wiggins misses 3-pt jump shot from 27 ft,,58,63
268,3,8:16.0,,Defensive rebound by W. Barton,58,63
269,3,8:12.0,,W. Barton misses 2-pt layup from 2 ft (block by J. Okogie),58,63
270,3,8:12.0,,Offensive rebound by Team,58,63
271,3,8:02.0,,N. Jokić makes 2-pt jump shot from 9 ft (assist by J. Murray),58,65
272,3,7:47.0,Shooting foul by G. Harris (drawn by J. Okogie),,58,65
273,3,7:47.0,J. Okogie makes free throw 1 of 2,,59,65
274,3,7:47.0,J. Teague enters the game for S. Napier,,59,65
275,3,7:47.0,J. Okogie makes free throw 2 of 2,,60,65
276,3,7:31.0,,P. Millsap misses 2-pt jump shot from 4 ft,60,65
277,3,7:31.0,Defensive rebound by G. Dieng,,60,65
278,3,7:31.0,Personal foul by P. Millsap (drawn by G. Dieng),,60,65
279,3,7:22.0,G. Dieng misses 3-pt jump shot from 25 ft,,60,65
280,3,7:19.0,,Defensive rebound by J. Murray,60,65
281,3,7:09.0,,N. Jokić makes 2-pt layup from 2 ft (assist by J. Murray),60,67
282,3,7:08.0,Minnesota full timeout,,60,67
283,3,7:08.0,J. Culver enters the game for J. Okogie,,60,67
284,3,6:58.0,Shooting foul by P. Millsap (drawn by J. Bell),,60,67
285,3,6:58.0,J. Bell makes free throw 1 of 2,,61,67
286,3,6:58.0,,J. Grant enters the game for P. Millsap,61,67
287,3,6:58.0,J. Bell makes free throw 2 of 2,,62,67
288,3,6:42.0,,N. Jokić makes 3-pt jump shot from 24 ft (assist by G. Harris),62,70
289,3,6:27.0,G. Dieng makes 3-pt jump shot from 25 ft (assist by A. Wiggins),,65,70
290,3,6:12.0,,J. Murray misses 2-pt jump shot from 4 ft,65,70
291,3,6:11.0,,Offensive rebound by J. Murray,65,70
292,3,6:10.0,,J. Murray misses 2-pt layup at rim,65,70
293,3,6:09.0,,Offensive rebound by J. Murray,65,70
294,3,6:08.0,,Shooting foul by A. Wiggins (drawn by J. Murray),65,70
295,3,6:08.0,,J. Murray makes free throw 1 of 2,65,71
296,3,6:08.0,,J. Murray makes free throw 2 of 2,65,72
297,3,5:53.0,G. Dieng makes 2-pt jump shot from 11 ft (assist by J. Culver),,67,72
298,3,5:36.0,,G. Harris misses 3-pt jump shot from 24 ft,67,72
299,3,5:34.0,Defensive rebound by J. Bell,,67,72
300,3,5:23.0,G. Dieng makes 3-pt jump shot from 25 ft (assist by A. Wiggins),,70,72
301,3,5:22.0,,Denver full timeout,70,72
302,3,5:22.0,,M. Beasley enters the game for W. Barton,70,72
303,3,5:01.0,,Personal foul by G. Dieng (drawn by N. Jokić),70,72
304,3,4:51.0,,M. Beasley misses 3-pt jump shot from 26 ft,70,72
305,3,4:49.0,Defensive rebound by G. Dieng,,70,72
306,3,4:34.0,J. Culver misses 3-pt jump shot from 25 ft,,70,72
307,3,4:31.0,,Defensive rebound by N. Jokić,70,72
308,3,4:29.0,,G. Harris misses 3-pt jump shot from 23 ft (block by A. Wiggins),70,72
309,3,4:23.0,Defensive rebound by J. Bell,,70,72
310,3,4:15.0,A. Wiggins misses 2-pt jump shot from 10 ft,,70,72
311,3,4:09.0,Offensive rebound by J. Bell,,70,72
312,3,4:09.0,J. Bell misses 2-pt layup from 1 ft,,70,72
313,3,4:09.0,Offensive rebound by J. Bell,,70,72
314,3,4:07.0,J. Teague misses 3-pt jump shot from 26 ft,,70,72
315,3,4:02.0,,Defensive rebound by J. Grant,70,72
316,3,3:46.0,,M. Beasley makes 3-pt jump shot from 23 ft (assist by J. Murray),70,75
317,3,3:31.0,G. Dieng misses 2-pt layup from 2 ft,,70,75
318,3,3:30.0,Offensive rebound by G. Dieng,,70,75
319,3,3:29.0,Personal foul by G. Harris (drawn by G. Dieng),,70,75
320,3,3:29.0,G. Dieng misses free throw 1 of 2,,70,75
321,3,3:29.0,Offensive rebound by Team,,70,75
322,3,3:29.0,T. Graham enters the game for A. Wiggins,,70,75
323,3,3:29.0,,M. Porter enters the game for G. Harris,70,75
324,3,3:29.0,G. Dieng misses free throw 2 of 2,,70,75
325,3,3:26.0,,Defensive rebound by N. Jokić,70,75
326,3,3:20.0,,J. Grant misses 3-pt jump shot from 24 ft,70,75
327,3,3:16.0,Defensive rebound by J. Culver,,70,75
328,3,3:12.0,Shooting foul by J. Grant (drawn by T. Graham),,70,75
329,3,3:12.0,T. Graham misses free throw 1 of 2,,70,75
330,3,3:12.0,Offensive rebound by Team,,70,75
331,3,3:12.0,T. Graham makes free throw 2 of 2,,71,75
332,3,3:12.0,K. Bates-Diop enters the game for J. Bell,,71,75
333,3,3:12.0,N. Vonleh enters the game for G. Dieng,,71,75
334,3,2:56.0,,Personal foul by N. Vonleh (drawn by N. Jokić),71,75
335,3,2:45.0,,J. Murray makes 2-pt jump shot from 16 ft,71,77
336,3,2:17.0,J. Teague misses 3-pt jump shot from 25 ft,,71,77
337,3,2:14.0,Offensive rebound by J. Culver,,71,77
338,3,2:04.0,J. Teague misses 2-pt layup from 2 ft,,71,77
339,3,2:02.0,Offensive rebound by N. Vonleh,,71,77
340,3,2:02.0,Turnover by N. Vonleh (step out of bounds),,71,77
341,3,2:02.0,,M. Plumlee enters the game for N. Jokić,71,77
342,3,1:50.0,,J. Murray makes 3-pt jump shot from 25 ft (assist by M. Plumlee),71,80
343,3,1:47.0,Minnesota full timeout,,71,80
344,3,1:28.0,N. Vonleh makes 2-pt hook shot from 3 ft (assist by J. Teague),,73,80
345,3,1:08.0,,J. Murray makes 2-pt jump shot from 12 ft,73,82
346,3,0:58.0,J. Teague makes 2-pt layup from 2 ft,,75,82
347,3,0:50.0,,M. Beasley misses 3-pt jump shot from 25 ft,75,82
348,3,0:47.0,Defensive rebound by N. Vonleh,,75,82
349,3,0:34.0,J. Teague misses 2-pt jump shot from 15 ft,,75,82
350,3,0:32.0,,Defensive rebound by M. Porter,75,82
351,3,0:13.0,,Turnover by M. Plumlee (bad pass; steal by J. Culver),75,82
352,3,0:01.0,J. Culver misses 2-pt jump shot from 3 ft,,75,82
353,3,0:00.0,,Defensive rebound by M. Porter,75,82
354,3,0:00.0,,M. Porter misses 3-pt jump shot from 54 ft,75,82
355,3,0:00.0,,Offensive rebound by Team,75,82
356,4,11:48.0,,M. Morris makes 2-pt layup from 3 ft,75,84
357,4,11:33.0,J. Nowell makes 2-pt jump shot from 8 ft,,77,84
358,4,11:08.0,,J. Grant makes 3-pt jump shot from 23 ft (assist by M. Morris),77,87
359,4,10:44.0,A. Wiggins misses 3-pt jump shot from 23 ft,,77,87
360,4,10:43.0,,Defensive rebound by Team,77,87
361,4,10:26.0,,J. Grant misses 3-pt jump shot from 24 ft,77,87
362,4,10:23.0,Defensive rebound by N. Vonleh,,77,87
363,4,10:01.0,K. Bates-Diop makes 3-pt jump shot from 24 ft,,80,87
364,4,9:35.0,,Turnover by Team (shot clock),80,87
365,4,9:35.0,S. Napier enters the game for J. Teague,,80,87
366,4,9:29.0,Turnover by A. Wiggins (out of bounds lost ball),,80,87
367,4,9:12.0,,M. Plumlee makes 2-pt layup from 2 ft (assist by M. Morris),80,89
368,4,8:57.0,N. Vonleh misses 3-pt jump shot from 25 ft,,80,89
369,4,8:54.0,,Defensive rebound by M. Plumlee,80,89
370,4,8:46.0,,W. Barton makes 2-pt layup from 2 ft,80,91
371,4,8:46.0,Minnesota full timeout,,80,91
372,4,8:29.0,K. Bates-Diop misses 3-pt jump shot from 25 ft,,80,91
373,4,8:26.0,,Defensive rebound by M. Plumlee,80,91
374,4,8:10.0,,M. Morris misses 2-pt jump shot from 9 ft,80,91
375,4,8:08.0,Defensive rebound by N. Vonleh,,80,91
376,4,7:45.0,K. Bates-Diop makes 2-pt dunk from 1 ft (assist by N. Vonleh),,82,91
377,4,7:20.0,,W. Barton misses 3-pt jump shot from 25 ft,82,91
378,4,7:18.0,Defensive rebound by S. Napier,,82,91
379,4,7:12.0,S. Napier misses 2-pt layup from 2 ft (block by M. Beasley),,82,91
380,4,7:12.0,Offensive rebound by Team,,82,91
381,4,7:12.0,J. Okogie enters the game for A. Wiggins,,82,91
382,4,7:12.0,,P. Millsap enters the game for J. Grant,82,91
383,4,7:05.0,S. Napier misses 3-pt jump shot from 26 ft,,82,91
384,4,7:02.0,,Defensive rebound by P. Millsap,82,91
385,4,6:45.0,,P. Millsap makes 2-pt jump shot from 5 ft,82,93
386,4,6:31.0,J. Nowell makes 2-pt layup from 2 ft (assist by N. Vonleh),,84,93
387,4,6:17.0,,W. Barton misses 2-pt layup from 4 ft (block by N. Vonleh),84,93
