,QUARTER,TIME_REMAINING,INDIANA_ACTION,CLEVELAND_ACTION,INDIANA_SCORE,CLEVELAND_SCORE
80,1,2:02.0,,K. Love makes free throw 1 of 1,26,24
81,1,1:45.0,T. Warren misses 2-pt jump shot from 6 ft,,26,24
82,1,1:43.0,,Defensive rebound by C. Sexton,26,24
83,1,1:40.0,,C. Sexton makes 2-pt layup from 1 ft,26,26
84,1,1:31.0,T. Warren makes 2-pt layup from 1 ft (assist by T. McConnell),,28,26
85,1,1:19.0,,K. Porter makes 2-pt dunk from 2 ft (assist by K. Love),28,28
86,1,1:06.0,T. Warren makes 2-pt jump shot from 1 ft,,30,28
87,1,0:50.0,,Turnover by C. Sexton (bad pass; steal by J. Holiday),30,28
88,1,0:46.0,A. Holiday misses 3-pt jump shot from 30 ft,,30,28
89,1,0:42.0,,Defensive rebound by K. Love,30,28
90,1,0:25.0,,K. Porter makes 3-pt jump shot from 27 ft (assist by L. Nance),30,31
91,1,0:06.0,T. Warren misses 3-pt jump shot from 25 ft,,30,31
92,1,0:04.0,,Defensive rebound by C. Sexton,30,31
93,1,0:03.0,,Personal foul by J. Holiday (drawn by C. Sexton),30,31
94,1,0:00.0,,K. Love misses 3-pt jump shot from 25 ft,30,31
95,1,0:00.0,,Offensive rebound by M. Dellavedova,30,31
96,1,0:00.0,,M. Dellavedova misses 2-pt layup from 1 ft,30,31
97,1,0:00.0,,Offensive rebound by Team,30,31
98,2,11:46.0,,Shooting foul by J. Holiday (drawn by K. Love),30,31
99,2,11:46.0,,K. Love makes free throw 1 of 2,30,32
100,2,11:46.0,,K. Love makes free throw 2 of 2,30,33
101,2,11:35.0,J. Holiday misses 3-pt jump shot from 25 ft,,30,33
102,2,11:32.0,,Defensive rebound by K. Porter,30,33
103,2,11:27.0,,Turnover by K. Porter (bad pass; steal by J. Holiday),30,33
104,2,11:15.0,D. McDermott makes 2-pt layup from 1 ft (assist by A. Holiday),,32,33
105,2,10:49.0,,K. Love makes 2-pt layup from 1 ft (assist by K. Porter),32,35
106,2,10:38.0,Turnover by D. McDermott (out of bounds lost ball),,32,35
107,2,10:21.0,,M. Dellavedova makes 2-pt jump shot from 4 ft,32,37
108,2,10:04.0,J. Holiday makes 2-pt layup from 1 ft,,34,37
109,2,9:44.0,,Turnover by K. Love (bad pass; steal by J. Holiday),34,37
110,2,9:41.0,Offensive foul by D. McDermott (drawn by K. Porter),,34,37
111,2,9:41.0,Turnover by D. McDermott (offensive foul),,34,37
112,2,9:23.0,,C. Sexton misses 2-pt layup from 1 ft,34,37
113,2,9:21.0,Defensive rebound by T. McConnell,,34,37
114,2,9:20.0,,Violation by Team (kicked ball),34,37
115,2,9:16.0,Personal foul by M. Dellavedova (drawn by D. McDermott),,34,37
116,2,9:08.0,T. McConnell misses 2-pt jump shot from 13 ft,,34,37
117,2,9:05.0,,Defensive rebound by K. Love,34,37
118,2,8:59.0,,C. Sexton makes 2-pt layup at rim,34,39
119,2,8:38.0,D. Sabonis misses 2-pt hook shot from 3 ft,,34,39
120,2,8:36.0,,Defensive rebound by K. Love,34,39
121,2,8:23.0,,L. Nance misses 2-pt hook shot from 5 ft,34,39
122,2,8:21.0,Defensive rebound by D. McDermott,,34,39
123,2,8:17.0,D. McDermott makes 3-pt jump shot from 25 ft (assist by T. McConnell),,37,39
124,2,8:15.0,,Cleveland full timeout,37,39
125,2,8:15.0,M. Turner enters the game for J. Holiday,,37,39
126,2,8:05.0,Violation by Team (kicked ball),,37,39
127,2,7:59.0,,M. Dellavedova makes 2-pt jump shot from 14 ft (assist by L. Nance),37,41
128,2,7:38.0,D. Sabonis makes 2-pt hook shot from 1 ft,,39,41
129,2,7:28.0,,K. Porter misses 2-pt jump shot from 8 ft,39,41
130,2,7:26.0,Defensive rebound by D. Sabonis,,39,41
131,2,7:22.0,D. McDermott misses 3-pt jump shot from 26 ft,,39,41
132,2,7:18.0,,Defensive rebound by K. Love,39,41
133,2,7:13.0,,K. Porter misses 2-pt jump shot from 6 ft,39,41
134,2,7:10.0,Defensive rebound by M. Turner,,39,41
135,2,7:08.0,Turnover by A. Holiday (bad pass; steal by L. Nance),,39,41
136,2,7:07.0,,Shooting foul by A. Holiday (drawn by K. Porter),39,41
137,2,7:07.0,,K. Porter makes free throw 1 of 2,39,42
138,2,7:07.0,M. Brogdon enters the game for A. Holiday,,39,42
139,2,7:07.0,T. Warren enters the game for D. McDermott,,39,42
140,2,7:07.0,,A. Drummond enters the game for L. Nance,39,42
141,2,7:07.0,,D. Garland enters the game for C. Sexton,39,42
142,2,7:07.0,,K. Porter makes free throw 2 of 2,39,43
143,2,6:54.0,D. Sabonis misses 2-pt layup from 7 ft (block by K. Porter),,39,43
144,2,6:50.0,Offensive rebound by M. Turner,,39,43
145,2,6:43.0,D. Sabonis misses 3-pt jump shot from 26 ft,,39,43
146,2,6:38.0,Offensive rebound by M. Turner,,39,43
147,2,6:34.0,T. Warren makes 2-pt layup from 1 ft (assist by M. Brogdon),,41,43
148,2,6:08.0,,Turnover by M. Dellavedova (bad pass; steal by M. Brogdon),41,43
149,2,6:05.0,T. Warren makes 2-pt layup from 1 ft (assist by M. Brogdon),,43,43
150,2,5:53.0,,A. Drummond makes 2-pt layup at rim,43,45
151,2,5:31.0,M. Brogdon makes 2-pt layup from 1 ft,,45,45
152,2,5:18.0,,D. Garland misses 2-pt layup from 1 ft,45,45
153,2,5:16.0,Defensive rebound by D. Sabonis,,45,45
154,2,5:00.0,D. Sabonis misses 2-pt hook shot from 3 ft,,45,45
155,2,4:59.0,Offensive rebound by T. Warren,,45,45
156,2,4:58.0,T. Warren misses 2-pt jump shot from 6 ft,,45,45
157,2,4:56.0,,Defensive rebound by A. Drummond,45,45
158,2,4:39.0,,Turnover by M. Dellavedova (bad pass),45,45
159,2,4:39.0,V. Oladipo enters the game for T. McConnell,,45,45
160,2,4:39.0,,C. Osman enters the game for M. Dellavedova,45,45
161,2,4:27.0,M. Turner misses 2-pt dunk from 5 ft (block by K. Porter),,45,45
162,2,4:22.0,,Defensive rebound by K. Porter,45,45
163,2,4:21.0,,C. Osman makes 2-pt dunk at rim (assist by K. Porter),45,47
164,2,4:07.0,T. Warren makes 2-pt layup from 1 ft,,47,47
165,2,3:49.0,,Shooting foul by V. Oladipo (drawn by C. Osman),47,47
166,2,3:49.0,,C. Osman misses free throw 1 of 2,47,47
167,2,3:49.0,,Offensive rebound by Team,47,47
168,2,3:49.0,,C. Osman makes free throw 2 of 2,47,48
169,2,3:31.0,M. Turner misses 3-pt jump shot from 26 ft,,47,48
170,2,3:29.0,Offensive rebound by Team,,47,48
171,2,3:23.0,Shooting foul by K. Porter (drawn by D. Sabonis),,47,48
172,2,3:23.0,D. Sabonis makes free throw 1 of 2,,48,48
173,2,3:23.0,,C. Sexton enters the game for K. Porter,48,48
174,2,3:23.0,D. Sabonis misses free throw 2 of 2,,48,48
175,2,3:21.0,,Defensive rebound by A. Drummond,48,48
176,2,3:17.0,,A. Drummond makes 2-pt layup at rim,48,50
177,2,3:17.0,,Shooting foul by M. Turner (drawn by A. Drummond),48,50
178,2,3:17.0,,A. Drummond makes free throw 1 of 1,48,51
179,2,2:56.0,V. Oladipo makes 2-pt jump shot from 19 ft (assist by T. Warren),,50,51
180,2,2:37.0,,D. Garland misses 2-pt jump shot from 16 ft,50,51
181,2,2:34.0,Defensive rebound by D. Sabonis,,50,51
182,2,2:28.0,D. Sabonis makes 2-pt dunk at rim (assist by V. Oladipo),,52,51
183,2,2:11.0,,D. Garland misses 2-pt jump shot from 2 ft,52,51
184,2,2:08.0,Defensive rebound by T. Warren,,52,51
185,2,1:55.0,Indiana full timeout,,52,51
186,2,1:55.0,J. Sampson enters the game for D. Sabonis,,52,51
187,2,1:55.0,Offensive foul by M. Turner (drawn by C. Osman),,52,51
188,2,1:55.0,Turnover by M. Turner (offensive foul),,52,51
189,2,1:55.0,D. Sabonis enters the game for M. Turner,,52,51
190,2,1:38.0,,Shooting foul by J. Sampson (drawn by K. Love),52,51
191,2,1:38.0,,Instant Replay (Request: Ruling Stands),52,51
192,2,1:38.0,,K. Love misses free throw 1 of 3,52,51
193,2,1:38.0,,Offensive rebound by Team,52,51
194,2,1:38.0,,K. Love makes free throw 2 of 3,52,52
195,2,1:38.0,,K. Love makes free throw 3 of 3,52,53
196,2,1:22.0,M. Brogdon misses 2-pt jump shot from 6 ft,,52,53
197,2,1:18.0,,Defensive rebound by A. Drummond,52,53
198,2,1:17.0,,C. Osman misses 2-pt layup from 1 ft,52,53
199,2,1:09.0,Defensive rebound by J. Sampson,,52,53
200,2,1:07.0,Personal foul by D. Garland (drawn by D. Sabonis),,52,53
201,2,0:56.0,D. Sabonis misses 2-pt jump shot from 15 ft,,52,53
202,2,0:56.0,,Defensive rebound by Team,52,53
203,2,0:56.0,Loose ball foul by J. Sampson (drawn by K. Love),,52,53
204,2,0:56.0,,K. Love makes free throw 1 of 2,52,54
205,2,0:56.0,,K. Love makes free throw 2 of 2,52,55
206,2,0:45.0,V. Oladipo makes 2-pt jump shot from 13 ft,,54,55
207,2,0:35.0,,C. Sexton makes 3-pt jump shot from 26 ft (assist by D. Garland),54,58
208,2,0:24.0,V. Oladipo makes 2-pt jump shot from 8 ft,,56,58
209,2,0:01.0,,C. Sexton misses 3-pt jump shot from 25 ft,56,58
210,2,0:01.0,Defensive rebound by Team,,56,58
211,3,11:48.0,,Shooting foul by M. Brogdon (drawn by C. Sexton),56,58
212,3,11:48.0,,C. Sexton misses free throw 1 of 2,56,58
213,3,11:48.0,,Offensive rebound by Team,56,58
214,3,11:48.0,,C. Sexton makes free throw 2 of 2,56,59
215,3,11:33.0,M. Brogdon misses 2-pt layup from 3 ft,,56,59
216,3,11:32.0,Offensive rebound by D. Sabonis,,56,59
217,3,11:30.0,D. Sabonis makes 2-pt layup from 1 ft,,58,59
218,3,11:12.0,,C. Osman makes 3-pt jump shot from 25 ft (assist by K. Love),58,62
219,3,10:57.0,V. Oladipo makes 3-pt jump shot from 26 ft (assist by D. Sabonis),,61,62
220,3,10:43.0,,A. Drummond makes 2-pt hook shot from 6 ft (assist by C. Sexton),61,64
221,3,10:35.0,Shooting foul by C. Sexton (drawn by V. Oladipo),,61,64
222,3,10:35.0,V. Oladipo makes free throw 1 of 2,,62,64
223,3,10:35.0,V. Oladipo misses free throw 2 of 2,,62,64
224,3,10:33.0,,Defensive rebound by A. Drummond,62,64
225,3,10:09.0,,D. Garland misses 2-pt layup from 2 ft (block by M. Turner),62,64
226,3,10:09.0,,Offensive rebound by K. Love,62,64
227,3,10:09.0,,Turnover by Team (shot clock),62,64
228,3,10:01.0,Turnover by T. Warren (bad pass; steal by A. Drummond),,62,64
229,3,9:59.0,,Offensive foul by A. Drummond (drawn by V. Oladipo),62,64
230,3,9:59.0,,Turnover by A. Drummond (offensive foul),62,64
231,3,9:49.0,Turnover by M. Brogdon (bad pass; steal by A. Drummond),,62,64
232,3,9:44.0,,C. Sexton makes 2-pt layup from 2 ft (assist by C. Osman),62,66
233,3,9:29.0,M. Brogdon makes 2-pt jump shot from 19 ft (assist by D. Sabonis),,64,66
234,3,9:11.0,,Turnover by D. Garland (bad pass; steal by D. Sabonis),64,66
235,3,9:05.0,T. Warren makes 2-pt layup at rim (assist by M. Brogdon),,66,66
236,3,8:56.0,,Turnover by D. Garland (bad pass; steal by D. Sabonis),66,66
237,3,8:49.0,T. Warren makes 3-pt jump shot from 23 ft (assist by M. Brogdon),,69,66
238,3,8:47.0,,Cleveland full timeout,69,66
239,3,8:22.0,,K. Love makes 2-pt jump shot from 15 ft (assist by C. Sexton),69,68
240,3,8:05.0,V. Oladipo misses 3-pt jump shot from 25 ft,,69,68
241,3,8:02.0,,Defensive rebound by K. Love,69,68
242,3,7:55.0,,C. Sexton misses 2-pt jump shot from 16 ft,69,68
243,3,7:52.0,Defensive rebound by V. Oladipo,,69,68
244,3,7:44.0,M. Brogdon misses 3-pt jump shot from 26 ft,,69,68
245,3,7:43.0,,Defensive rebound by A. Drummond,69,68
246,3,7:39.0,,K. Love makes 2-pt layup from 2 ft (assist by A. Drummond),69,70
247,3,7:20.0,V. Oladipo misses 3-pt jump shot from 25 ft,,69,70
248,3,7:17.0,,Defensive rebound by K. Love,69,70
249,3,7:14.0,,A. Drummond makes 2-pt dunk from 1 ft (assist by K. Love),69,72
250,3,7:14.0,Indiana full timeout,,69,72
251,3,7:14.0,,K. Porter enters the game for C. Sexton,69,72
252,3,6:52.0,D. Sabonis makes 2-pt hook shot from 6 ft (assist by T. Warren),,71,72
253,3,6:39.0,,D. Garland makes 2-pt jump shot from 15 ft (assist by A. Drummond),71,74
254,3,6:24.0,V. Oladipo makes 2-pt layup at rim (assist by D. Sabonis),,73,74
255,3,6:11.0,,K. Porter makes 2-pt jump shot from 16 ft,73,76
256,3,5:53.0,D. Sabonis makes 2-pt jump shot from 19 ft (assist by T. Warren),,75,76
257,3,5:31.0,,A. Drummond misses 2-pt hook shot from 4 ft,75,76
258,3,5:28.0,Defensive rebound by V. Oladipo,,75,76
259,3,5:23.0,V. Oladipo misses 2-pt layup at rim,,75,76
260,3,5:21.0,Offensive rebound by V. Oladipo,,75,76
261,3,5:21.0,V. Oladipo misses 2-pt layup from 1 ft,,75,76
262,3,5:21.0,,Defensive rebound by Team,75,76
263,3,5:01.0,,D. Garland makes 2-pt layup from 1 ft,75,78
264,3,4:52.0,V. Oladipo makes 3-pt jump shot from 27 ft (assist by M. Brogdon),,78,78
265,3,4:22.0,,D. Garland misses 3-pt jump shot from 25 ft,78,78
266,3,4:21.0,,Offensive rebound by Team,78,78
267,3,4:21.0,J. Holiday enters the game for D. Sabonis,,78,78
268,3,4:21.0,,L. Nance enters the game for K. Love,78,78
269,3,4:17.0,,D. Garland makes 2-pt layup at rim (assist by C. Osman),78,80
270,3,4:03.0,M. Brogdon makes 2-pt jump shot from 15 ft,,80,80
271,3,3:51.0,,A. Drummond misses 2-pt layup from 1 ft (block by M. Turner),80,80
272,3,3:48.0,Defensive rebound by J. Holiday,,80,80
273,3,3:47.0,Shooting foul by K. Porter (drawn by M. Brogdon),,80,80
274,3,3:47.0,M. Brogdon makes free throw 1 of 2,,81,80
275,3,3:47.0,A. Holiday enters the game for V. Oladipo,,81,80
276,3,3:47.0,M. Brogdon makes free throw 2 of 2,,82,80
277,3,3:32.0,,D. Garland misses 3-pt jump shot from 25 ft,82,80
278,3,3:29.0,Defensive rebound by J. Holiday,,82,80
279,3,3:23.0,T. Warren makes 2-pt jump shot from 6 ft (assist by M. Brogdon),,84,80
280,3,2:59.0,,C. Osman misses 3-pt jump shot from 25 ft,84,80
281,3,2:59.0,,Offensive rebound by Team,84,80
282,3,2:59.0,Loose ball foul by J. Holiday (drawn by A. Drummond),,84,80
283,3,2:59.0,T. McConnell enters the game for M. Brogdon,,84,80
284,3,2:59.0,,M. Dellavedova enters the game for D. Garland,84,80
285,3,2:59.0,,C. Sexton enters the game for C. Osman,84,80
286,3,2:44.0,,C. Sexton misses 2-pt layup from 8 ft (block by A. Holiday),84,80
287,3,2:44.0,,Offensive rebound by Team,84,80
288,3,2:44.0,,Turnover by Team (shot clock),84,80
289,3,2:34.0,Turnover by T. Warren (bad pass; steal by L. Nance),,84,80
290,3,2:33.0,,Turnover by M. Dellavedova (lost ball; steal by T. Warren),84,80
291,3,2:30.0,M. Turner makes 2-pt dunk from 1 ft (assist by T. Warren),,86,80
292,3,2:12.0,,K. Porter misses 2-pt jump shot from 20 ft,86,80
293,3,2:10.0,Defensive rebound by M. Turner,,86,80
294,3,2:00.0,J. Holiday misses 3-pt jump shot from 23 ft,,86,80
295,3,1:56.0,,Defensive rebound by A. Drummond,86,80
296,3,1:46.0,,Shooting foul by M. Turner (drawn by L. Nance),86,80
297,3,1:46.0,,L. Nance makes free throw 1 of 2,86,81
298,3,1:46.0,G. Bitadze enters the game for M. Turner,,86,81
299,3,1:46.0,D. Sabonis enters the game for T. Warren,,86,81
300,3,1:46.0,,K. Love enters the game for A. Drummond,86,81
301,3,1:46.0,,L. Nance makes free throw 2 of 2,86,82
302,3,1:32.0,Turnover by J. Holiday (bad pass; steal by K. Love),,86,82
303,3,1:28.0,,C. Sexton makes 2-pt layup from 2 ft (assist by K. Porter),86,84
304,3,1:12.0,A. Holiday misses 2-pt jump shot from 22 ft,,86,84
305,3,1:10.0,,Defensive rebound by K. Love,86,84
306,3,1:04.0,,K. Love misses 3-pt jump shot from 27 ft,86,84
307,3,1:01.0,Defensive rebound by T. McConnell,,86,84
308,3,0:52.0,Turnover by T. McConnell (lost ball; steal by K. Porter),,86,84
309,3,0:47.0,,K. Porter makes 2-pt layup from 1 ft,86,86
310,3,0:31.0,G. Bitadze misses 3-pt jump shot from 25 ft,,86,86
311,3,0:28.0,,Defensive rebound by L. Nance,86,86
312,3,0:10.0,,Turnover by C. Sexton (traveling),86,86
313,3,0:10.0,D. McDermott enters the game for G. Bitadze,,86,86
314,3,0:10.0,,C. Osman enters the game for K. Love,86,86
315,3,0:07.0,Personal foul by M. Dellavedova (drawn by T. McConnell),,86,86
316,3,0:00.0,D. McDermott misses 2-pt jump shot from 10 ft,,86,86
317,3,0:00.0,,Defensive rebound by M. Dellavedova,86,86
318,4,11:38.0,T. McConnell misses 2-pt jump shot from 4 ft,,86,86
319,4,11:38.0,,Defensive rebound by K. Love,86,86
320,4,11:38.0,,Personal foul by T. McConnell (drawn by K. Love),86,86
321,4,11:23.0,,L. Nance makes 2-pt dunk at rim (assist by K. Love),86,88
322,4,11:23.0,,Shooting foul by J. Holiday (drawn by L. Nance),86,88
323,4,11:23.0,,L. Nance makes free throw 1 of 1,86,89
324,4,11:13.0,D. McDermott makes 2-pt layup at rim (assist by T. McConnell),,88,89
325,4,10:49.0,,K. Porter misses 3-pt jump shot from 23 ft,88,89
326,4,10:47.0,Defensive rebound by J. Holiday,,88,89
327,4,10:39.0,Personal foul by K. Porter (drawn by D. Sabonis),,88,89
328,4,10:24.0,D. Sabonis makes 2-pt layup at rim (assist by D. McDermott),,90,89
329,4,10:05.0,,C. Sexton makes 2-pt layup from 2 ft (assist by K. Love),90,91
330,4,10:05.0,Violation by Team (def goaltending),,90,91
331,4,9:51.0,T. McConnell misses 2-pt jump shot from 10 ft,,90,91
332,4,9:49.0,,Defensive rebound by K. Love,90,91
333,4,9:46.0,,Personal foul by D. Sabonis (drawn by K. Love),90,91
334,4,9:46.0,,A. Drummond enters the game for K. Love,90,91
335,4,9:42.0,,A. Drummond makes 2-pt layup from 1 ft (assist by L. Nance),90,93
336,4,9:30.0,Turnover by A. Holiday (bad pass; steal by L. Nance),,90,93
337,4,9:22.0,,A. Drummond misses 3-pt jump shot from 24 ft,90,93
338,4,9:19.0,Defensive rebound by Team,,90,93
339,4,9:19.0,M. Turner enters the game for J. Holiday,,90,93
340,4,9:08.0,Shooting foul by A. Drummond (drawn by D. McDermott),,90,93
341,4,9:08.0,D. McDermott makes free throw 1 of 2,,91,93
342,4,9:08.0,M. Brogdon enters the game for A. Holiday,,91,93
343,4,9:08.0,D. McDermott makes free throw 2 of 2,,92,93
344,4,8:51.0,,A. Drummond misses 2-pt layup from 3 ft,92,93
345,4,8:49.0,Defensive rebound by T. McConnell,,92,93
346,4,8:44.0,D. McDermott misses 3-pt jump shot from 27 ft,,92,93
347,4,8:41.0,Offensive rebound by D. Sabonis,,92,93
348,4,8:35.0,Turnover by M. Turner (lost ball; steal by A. Drummond),,92,93
349,4,8:26.0,,K. Porter misses 3-pt jump shot from 24 ft,92,93
350,4,8:24.0,Defensive rebound by D. Sabonis,,92,93
351,4,8:12.0,T. McConnell misses 2-pt layup from 1 ft,,92,93
352,4,8:10.0,,Defensive rebound by A. Drummond,92,93
353,4,8:06.0,,C. Sexton misses 3-pt jump shot from 26 ft,92,93
354,4,8:04.0,Defensive rebound by M. Turner,,92,93
355,4,7:51.0,D. Sabonis makes 2-pt jump shot from 20 ft (assist by M. Brogdon),,94,93
356,4,7:23.0,,A. Drummond misses 2-pt jump shot from 15 ft (block by M. Turner),94,93
357,4,7:23.0,,Offensive rebound by Team,94,93
358,4,7:23.0,,Turnover by Team (shot clock),94,93
359,4,7:23.0,V. Oladipo enters the game for T. McConnell,,94,93
360,4,7:23.0,,D. Garland enters the game for M. Dellavedova,94,93
361,4,7:10.0,Turnover by D. McDermott (bad pass; steal by A. Drummond),,94,93
362,4,7:09.0,,Personal take foul by D. McDermott (drawn by L. Nance),94,93
363,4,6:50.0,,Personal foul by D. Sabonis (drawn by A. Drummond),94,93
364,4,6:50.0,,Cleveland full timeout,94,93
365,4,6:50.0,T. Warren enters the game for D. McDermott,,94,93
366,4,6:50.0,,A. Drummond makes free throw 1 of 2,94,94
367,4,6:50.0,,A. Drummond makes free throw 2 of 2,94,95
368,4,6:41.0,M. Brogdon makes 2-pt jump shot from 19 ft,,96,95
369,4,6:17.0,,A. Drummond misses 2-pt layup from 1 ft,96,95
370,4,6:15.0,Defensive rebound by M. Turner,,96,95
371,4,6:01.0,T. Warren makes 2-pt layup from 1 ft (assist by D. Sabonis),,98,95
372,4,5:39.0,,A. Drummond makes 2-pt jump shot from 4 ft (assist by D. Garland),98,97
373,4,5:23.0,M. Brogdon makes 2-pt layup from 2 ft,,100,97
374,4,5:04.0,,C. Sexton makes 2-pt jump shot from 15 ft,100,99
375,4,4:48.0,Offensive foul by T. Warren (drawn by D. Garland),,100,99
376,4,4:48.0,Turnover by T. Warren (offensive foul),,100,99
377,4,4:48.0,Indiana full timeout,,100,99
378,4,4:48.0,Instant Replay (Challenge: Ruling Stands),,100,99
379,4,4:48.0,,K. Love enters the game for L. Nance,100,99
380,4,4:29.0,,C. Sexton misses 2-pt jump shot from 13 ft,100,99
381,4,4:26.0,Defensive rebound by D. Sabonis,,100,99
