,QUARTER,TIME_REMAINING,ORLANDO_ACTION,MILWAUKEE_ACTION,ORLANDO_SCORE,MILWAUKEE_SCORE
66,1,5:23.0,M. Fultz misses 2-pt jump shot from 17 ft,,14,14
67,1,5:20.0,,Defensive rebound by P. Connaughton,14,14
68,1,5:10.0,,G. Antetokounmpo misses 3-pt jump shot from 29 ft,14,14
69,1,5:07.0,Defensive rebound by T. Ross,,14,14
70,1,5:01.0,E. Fournier misses 3-pt jump shot from 28 ft,,14,14
71,1,4:58.0,,Defensive rebound by P. Connaughton,14,14
72,1,4:45.0,,E. Bledsoe misses 2-pt layup from 5 ft,14,14
73,1,4:40.0,,Offensive rebound by E. Bledsoe,14,14
74,1,4:40.0,,E. Bledsoe makes 2-pt layup at rim,14,16
75,1,4:31.0,T. Ross makes 2-pt jump shot from 18 ft (assist by M. Fultz),,16,16
76,1,4:20.0,,Turnover by E. Bledsoe (bad pass; steal by E. Fournier),16,16
77,1,4:15.0,E. Fournier makes 2-pt layup from 1 ft,,18,16
78,1,4:01.0,,Personal foul by M. Fultz (drawn by G. Antetokounmpo),18,16
79,1,4:01.0,,G. Antetokounmpo makes free throw 1 of 2,18,17
80,1,4:01.0,D. Augustin enters the game for K. Birch,,18,17
81,1,4:01.0,M. Bamba enters the game for E. Fournier,,18,17
82,1,4:01.0,M. Carter-Williams enters the game for M. Fultz,,18,17
83,1,4:01.0,,G. Hill enters the game for E. Bledsoe,18,17
84,1,4:01.0,,E. İlyasova enters the game for R. Lopez,18,17
85,1,4:01.0,,G. Antetokounmpo makes free throw 2 of 2,18,18
86,1,3:51.0,Turnover by M. Carter-Williams (bad pass; steal by D. DiVincenzo),,18,18
87,1,3:49.0,,Turnover by D. DiVincenzo (bad pass; steal by M. Carter-Williams),18,18
88,1,3:36.0,D. Augustin misses 2-pt jump shot from 18 ft,,18,18
89,1,3:33.0,,Defensive rebound by E. İlyasova,18,18
90,1,3:28.0,,G. Antetokounmpo misses 2-pt layup from 3 ft (block by J. Isaac),18,18
91,1,3:26.0,Defensive rebound by M. Bamba,,18,18
92,1,3:18.0,J. Isaac misses 3-pt jump shot from 27 ft,,18,18
93,1,3:15.0,,Defensive rebound by D. DiVincenzo,18,18
94,1,3:05.0,,P. Connaughton misses 3-pt jump shot from 26 ft,18,18
95,1,3:01.0,Defensive rebound by J. Isaac,,18,18
96,1,2:53.0,M. Carter-Williams misses 2-pt jump shot from 18 ft,,18,18
97,1,2:50.0,,Defensive rebound by G. Antetokounmpo,18,18
98,1,2:44.0,,E. İlyasova makes 3-pt jump shot from 26 ft (assist by G. Antetokounmpo),18,21
99,1,2:29.0,Turnover by J. Isaac (traveling),,18,21
100,1,2:29.0,Orlando full timeout,,18,21
101,1,2:29.0,A. Gordon enters the game for J. Isaac,,18,21
102,1,2:29.0,,R. Lopez enters the game for G. Antetokounmpo,18,21
103,1,2:14.0,,R. Lopez makes 2-pt hook shot from 5 ft,18,23
104,1,1:53.0,A. Gordon misses 2-pt jump shot from 14 ft,,18,23
105,1,1:50.0,,Defensive rebound by E. İlyasova,18,23
106,1,1:40.0,,R. Lopez misses 3-pt jump shot from 24 ft,18,23
107,1,1:37.0,,Offensive rebound by E. İlyasova,18,23
108,1,1:34.0,,D. DiVincenzo makes 3-pt jump shot from 26 ft (assist by P. Connaughton),18,26
109,1,1:18.0,Turnover by D. Augustin (bad pass; steal by P. Connaughton),,18,26
110,1,1:10.0,,E. İlyasova makes 3-pt jump shot from 24 ft (assist by P. Connaughton),18,29
111,1,1:02.0,Orlando full timeout,,18,29
112,1,1:02.0,,K. Korver enters the game for P. Connaughton,18,29
113,1,1:02.0,,K. Middleton enters the game for D. DiVincenzo,18,29
114,1,0:54.0,M. Bamba misses 3-pt jump shot from 24 ft,,18,29
115,1,0:49.0,Offensive rebound by A. Gordon,,18,29
116,1,0:43.0,A. Gordon misses 3-pt jump shot from 24 ft,,18,29
117,1,0:40.0,,Defensive rebound by G. Hill,18,29
118,1,0:29.0,,K. Middleton makes 2-pt layup from 1 ft (assist by G. Hill),18,31
119,1,0:10.0,Shooting foul by G. Hill (drawn by D. Augustin),,18,31
120,1,0:10.0,D. Augustin makes free throw 1 of 2,,19,31
121,1,0:10.0,D. Augustin makes free throw 2 of 2,,20,31
122,1,0:02.0,,R. Lopez misses 3-pt jump shot from 23 ft,20,31
123,1,0:02.0,,Offensive rebound by E. İlyasova,20,31
124,1,0:00.0,,E. İlyasova misses 2-pt layup from 6 ft,20,31
125,1,0:00.0,,Offensive rebound by G. Hill,20,31
126,2,11:41.0,T. Ross makes 2-pt jump shot from 17 ft (assist by D. Augustin),,22,31
127,2,11:21.0,,Turnover by K. Middleton (bad pass; steal by M. Carter-Williams),22,31
128,2,11:14.0,T. Ross misses 3-pt jump shot from 27 ft,,22,31
129,2,11:11.0,,Defensive rebound by E. İlyasova,22,31
130,2,11:07.0,,Offensive foul by K. Middleton (drawn by M. Carter-Williams),22,31
131,2,11:07.0,,Turnover by K. Middleton (offensive foul),22,31
132,2,10:54.0,T. Ross misses 2-pt jump shot from 19 ft,,22,31
133,2,10:54.0,,Defensive rebound by Team,22,31
134,2,10:54.0,Loose ball foul by M. Bamba (drawn by K. Middleton),,22,31
135,2,10:54.0,,E. Bledsoe enters the game for G. Hill,22,31
136,2,10:44.0,,Turnover by K. Middleton (lost ball; steal by D. Augustin),22,31
137,2,10:39.0,A. Gordon makes 2-pt dunk from 2 ft (assist by D. Augustin),,24,31
138,2,10:25.0,,K. Korver misses 3-pt jump shot from 27 ft,24,31
139,2,10:22.0,Defensive rebound by A. Gordon,,24,31
140,2,10:16.0,M. Bamba makes 2-pt dunk from 1 ft (assist by A. Gordon),,26,31
141,2,9:57.0,,Personal foul by M. Bamba (drawn by B. Lopez),26,31
142,2,9:57.0,,G. Antetokounmpo enters the game for E. İlyasova,26,31
143,2,9:42.0,,K. Middleton misses 2-pt layup from 4 ft (block by M. Bamba),26,31
144,2,9:42.0,,Offensive rebound by Team,26,31
145,2,9:41.0,,Turnover by Team (shot clock),26,31
146,2,9:26.0,M. Bamba misses 3-pt jump shot from 29 ft,,26,31
147,2,9:21.0,,Defensive rebound by E. Bledsoe,26,31
148,2,9:14.0,,B. Lopez misses 3-pt jump shot from 26 ft,26,31
149,2,9:09.0,Defensive rebound by M. Carter-Williams,,26,31
150,2,9:04.0,M. Carter-Williams misses 2-pt layup from 5 ft,,26,31
151,2,9:02.0,,Defensive rebound by G. Antetokounmpo,26,31
152,2,9:00.0,,G. Antetokounmpo makes 2-pt layup from 2 ft,26,33
153,2,8:58.0,Orlando full timeout,,26,33
154,2,8:58.0,K. Birch enters the game for M. Bamba,,26,33
155,2,8:58.0,,W. Matthews enters the game for K. Middleton,26,33
156,2,8:45.0,Turnover by A. Gordon (bad pass; steal by G. Antetokounmpo),,26,33
157,2,8:36.0,,B. Lopez makes 3-pt jump shot from 25 ft (assist by G. Antetokounmpo),26,36
158,2,8:23.0,D. Augustin misses 3-pt jump shot from 27 ft,,26,36
159,2,8:20.0,,Defensive rebound by G. Antetokounmpo,26,36
160,2,8:14.0,,G. Antetokounmpo misses 2-pt layup from 5 ft (block by K. Birch),26,36
161,2,8:09.0,,Offensive rebound by G. Antetokounmpo,26,36
162,2,8:09.0,,G. Antetokounmpo makes 2-pt dunk from 2 ft,26,38
163,2,7:52.0,Turnover by A. Gordon (lost ball; steal by B. Lopez),,26,38
164,2,7:43.0,,W. Matthews misses 3-pt jump shot from 24 ft,26,38
165,2,7:40.0,Defensive rebound by A. Gordon,,26,38
166,2,7:27.0,K. Birch misses 2-pt jump shot from 15 ft,,26,38
167,2,7:25.0,,Defensive rebound by G. Antetokounmpo,26,38
168,2,7:19.0,,E. Bledsoe misses 3-pt jump shot from 27 ft,26,38
169,2,7:17.0,Defensive rebound by A. Gordon,,26,38
170,2,7:08.0,D. Augustin misses 3-pt jump shot from 29 ft,,26,38
171,2,7:05.0,Offensive rebound by K. Birch,,26,38
172,2,7:03.0,D. Augustin misses 3-pt jump shot from 26 ft,,26,38
173,2,7:00.0,,Defensive rebound by G. Antetokounmpo,26,38
174,2,6:55.0,,B. Lopez misses 2-pt dunk from 3 ft (block by K. Birch),26,38
175,2,6:51.0,Defensive rebound by T. Ross,,26,38
176,2,6:51.0,Shooting foul by K. Korver (drawn by T. Ross),,26,38
177,2,6:51.0,T. Ross misses free throw 1 of 2,,26,38
178,2,6:51.0,Offensive rebound by Team,,26,38
179,2,6:51.0,E. Fournier enters the game for M. Carter-Williams,,26,38
180,2,6:51.0,J. Isaac enters the game for A. Gordon,,26,38
181,2,6:51.0,,D. DiVincenzo enters the game for K. Korver,26,38
182,2,6:51.0,T. Ross makes free throw 2 of 2,,27,38
183,2,6:36.0,,Shooting foul by K. Birch (drawn by G. Antetokounmpo),27,38
184,2,6:36.0,,G. Antetokounmpo misses free throw 1 of 2,27,38
185,2,6:36.0,,Offensive rebound by Team,27,38
186,2,6:36.0,M. Fultz enters the game for T. Ross,,27,38
187,2,6:36.0,,G. Antetokounmpo makes free throw 2 of 2,27,39
188,2,6:23.0,Offensive foul by K. Birch (drawn by W. Matthews),,27,39
189,2,6:23.0,Turnover by K. Birch (offensive foul),,27,39
190,2,6:11.0,,Personal foul by J. Isaac (drawn by G. Antetokounmpo),27,39
191,2,6:11.0,A. Gordon enters the game for J. Isaac,,27,39
192,2,5:57.0,,W. Matthews misses 3-pt jump shot from 27 ft,27,39
193,2,5:54.0,,Offensive rebound by G. Antetokounmpo,27,39
194,2,5:48.0,,E. Bledsoe misses 3-pt jump shot from 27 ft,27,39
195,2,5:44.0,Defensive rebound by M. Fultz,,27,39
196,2,5:38.0,E. Fournier misses 3-pt jump shot from 27 ft,,27,39
197,2,5:35.0,,Defensive rebound by E. Bledsoe,27,39
198,2,5:27.0,,G. Antetokounmpo misses 2-pt layup from 4 ft,27,39
199,2,5:24.0,,Offensive rebound by G. Antetokounmpo,27,39
200,2,5:23.0,,G. Antetokounmpo makes 2-pt layup from 1 ft,27,41
201,2,5:05.0,M. Fultz misses 2-pt jump shot from 14 ft,,27,41
202,2,5:02.0,,Defensive rebound by E. Bledsoe,27,41
203,2,4:57.0,,E. Bledsoe misses 2-pt layup from 4 ft,27,41
204,2,4:55.0,Defensive rebound by A. Gordon,,27,41
205,2,4:43.0,M. Fultz misses 3-pt jump shot from 26 ft,,27,41
206,2,4:40.0,,Defensive rebound by G. Antetokounmpo,27,41
207,2,4:28.0,,W. Matthews makes 3-pt jump shot from 24 ft (assist by G. Antetokounmpo),27,44
208,2,4:14.0,D. Augustin makes 2-pt jump shot from 14 ft,,29,44
209,2,4:07.0,,Milwaukee full timeout,29,44
210,2,4:07.0,T. Ross enters the game for D. Augustin,,29,44
211,2,4:07.0,,G. Hill enters the game for E. Bledsoe,29,44
212,2,4:07.0,,R. Lopez enters the game for B. Lopez,29,44
213,2,3:55.0,,D. DiVincenzo misses 3-pt jump shot from 26 ft,29,44
214,2,3:52.0,Defensive rebound by A. Gordon,,29,44
215,2,3:35.0,E. Fournier misses 2-pt jump shot from 13 ft,,29,44
216,2,3:32.0,,Defensive rebound by G. Hill,29,44
217,2,3:25.0,,G. Hill misses 3-pt jump shot from 26 ft,29,44
218,2,3:23.0,Defensive rebound by M. Fultz,,29,44
219,2,3:21.0,Shooting foul by R. Lopez (drawn by M. Fultz),,29,44
220,2,3:21.0,M. Fultz makes free throw 1 of 2,,30,44
221,2,3:21.0,,E. İlyasova enters the game for G. Antetokounmpo,30,44
222,2,3:21.0,,K. Middleton enters the game for W. Matthews,30,44
223,2,3:21.0,M. Fultz makes free throw 2 of 2,,31,44
224,2,3:01.0,,R. Lopez misses 2-pt hook shot from 4 ft,31,44
225,2,3:01.0,,Offensive rebound by Team,31,44
226,2,2:54.0,,D. DiVincenzo makes 2-pt dunk from 2 ft (assist by R. Lopez),31,46
227,2,2:33.0,T. Ross misses 2-pt jump shot from 17 ft,,31,46
228,2,2:30.0,,Defensive rebound by E. İlyasova,31,46
229,2,2:23.0,,Shooting foul by M. Fultz (drawn by E. İlyasova),31,46
230,2,2:23.0,,E. İlyasova misses free throw 1 of 2,31,46
231,2,2:23.0,,Offensive rebound by Team,31,46
232,2,2:23.0,,P. Connaughton enters the game for D. DiVincenzo,31,46
233,2,2:23.0,,E. İlyasova makes free throw 2 of 2,31,47
234,2,1:59.0,M. Fultz misses 2-pt layup from 6 ft (block by E. İlyasova),,31,47
235,2,1:55.0,Offensive rebound by A. Gordon,,31,47
236,2,1:54.0,A. Gordon misses 2-pt jump shot from 11 ft,,31,47
237,2,1:52.0,,Defensive rebound by K. Middleton,31,47
238,2,1:46.0,,K. Middleton makes 2-pt jump shot from 17 ft,31,49
239,2,1:35.0,A. Gordon misses 3-pt jump shot from 28 ft,,31,49
240,2,1:32.0,,Defensive rebound by P. Connaughton,31,49
241,2,1:22.0,,K. Middleton misses 3-pt jump shot from 27 ft,31,49
242,2,1:19.0,Defensive rebound by T. Ross,,31,49
243,2,1:12.0,Shooting foul by G. Hill (drawn by T. Ross),,31,49
244,2,1:12.0,T. Ross makes free throw 1 of 2,,32,49
245,2,1:12.0,D. Augustin enters the game for K. Birch,,32,49
246,2,1:12.0,A. Jefferson enters the game for M. Fultz,,32,49
247,2,1:12.0,T. Ross makes free throw 2 of 2,,33,49
248,2,1:01.0,,Turnover by G. Hill (bad pass),33,49
249,2,0:49.0,E. Fournier makes 3-pt jump shot from 29 ft (assist by D. Augustin),,36,49
250,2,0:33.0,,G. Hill makes 3-pt jump shot from 27 ft (assist by K. Middleton),36,52
251,2,0:22.0,E. Fournier makes 3-pt jump shot from 27 ft (assist by D. Augustin),,39,52
252,2,0:22.0,Shooting foul by P. Connaughton (drawn by E. Fournier),,39,52
253,2,0:22.0,E. Fournier makes free throw 1 of 1,,40,52
254,2,0:01.0,Violation by Team (kicked ball),,40,52
255,2,0:01.0,M. Carter-Williams enters the game for D. Augustin,,40,52
256,2,0:01.0,,K. Korver enters the game for R. Lopez,40,52
257,2,0:00.0,,K. Middleton misses 3-pt jump shot from 24 ft,40,52
258,2,0:00.0,,Offensive rebound by Team,40,52
259,3,11:45.0,Personal foul by G. Antetokounmpo (drawn by J. Isaac),,40,52
260,3,11:38.0,E. Fournier makes 2-pt jump shot from 10 ft (assist by J. Isaac),,42,52
261,3,11:23.0,,G. Antetokounmpo makes 3-pt jump shot from 27 ft (assist by K. Middleton),42,55
262,3,11:10.0,A. Gordon makes 3-pt jump shot from 26 ft (assist by M. Fultz),,45,55
263,3,10:55.0,,K. Middleton makes 3-pt jump shot from 28 ft (assist by W. Matthews),45,58
264,3,10:43.0,A. Gordon misses 3-pt jump shot from 27 ft,,45,58
265,3,10:41.0,,Defensive rebound by G. Antetokounmpo,45,58
266,3,10:35.0,,G. Antetokounmpo misses 2-pt layup from 3 ft,45,58
267,3,10:32.0,Defensive rebound by A. Gordon,,45,58
268,3,10:17.0,M. Fultz makes 2-pt jump shot from 14 ft,,47,58
269,3,10:01.0,,Shooting foul by A. Gordon (drawn by G. Antetokounmpo),47,58
270,3,10:01.0,,G. Antetokounmpo misses free throw 1 of 2,47,58
271,3,10:01.0,,Offensive rebound by Team,47,58
272,3,10:01.0,,G. Antetokounmpo makes free throw 2 of 2,47,59
273,3,9:46.0,M. Fultz makes 2-pt layup from 1 ft (assist by K. Birch),,49,59
274,3,9:37.0,,B. Lopez misses 3-pt jump shot from 29 ft,49,59
275,3,9:34.0,Defensive rebound by K. Birch,,49,59
276,3,9:21.0,M. Fultz misses 2-pt jump shot from 16 ft,,49,59
277,3,9:16.0,,Defensive rebound by K. Middleton,49,59
278,3,9:02.0,,G. Antetokounmpo misses 2-pt jump shot from 11 ft,49,59
279,3,8:59.0,Defensive rebound by J. Isaac,,49,59
280,3,8:53.0,Def 3 sec tech foul by Team,,49,59
281,3,8:53.0,E. Fournier makes technical free throw,,50,59
282,3,8:37.0,J. Isaac misses 2-pt jump shot from 19 ft,,50,59
283,3,8:35.0,,Defensive rebound by K. Middleton,50,59
284,3,8:32.0,,Turnover by E. Bledsoe (bad pass),50,59
285,3,8:27.0,Turnover by M. Fultz (bad pass; steal by W. Matthews),,50,59
286,3,8:23.0,,G. Antetokounmpo makes 2-pt dunk from 1 ft (assist by W. Matthews),50,61
287,3,7:58.0,M. Fultz misses 2-pt jump shot from 17 ft,,50,61
288,3,7:55.0,,Defensive rebound by K. Middleton,50,61
289,3,7:49.0,,K. Middleton misses 3-pt jump shot from 25 ft,50,61
290,3,7:46.0,Defensive rebound by K. Birch,,50,61
291,3,7:42.0,Turnover by K. Birch (traveling),,50,61
292,3,7:30.0,,B. Lopez makes 3-pt jump shot from 24 ft (assist by E. Bledsoe),50,64
293,3,7:22.0,Personal foul by W. Matthews (drawn by E. Fournier),,50,64
294,3,7:10.0,E. Fournier misses 3-pt jump shot from 26 ft,,50,64
295,3,7:07.0,,Defensive rebound by E. Bledsoe,50,64
296,3,6:54.0,,G. Antetokounmpo makes 2-pt layup from 1 ft,50,66
297,3,6:32.0,Turnover by A. Gordon (lost ball; steal by K. Middleton),,50,66
298,3,6:31.0,,Personal foul by E. Fournier (drawn by G. Antetokounmpo),50,66
299,3,6:31.0,,Milwaukee full timeout,50,66
300,3,6:31.0,,D. DiVincenzo enters the game for K. Middleton,50,66
301,3,6:19.0,,G. Antetokounmpo misses 2-pt layup from 2 ft (block by A. Gordon),50,66
302,3,6:18.0,,Offensive rebound by G. Antetokounmpo,50,66
303,3,6:18.0,,Turnover by G. Antetokounmpo (traveling),50,66
304,3,5:58.0,E. Fournier misses 2-pt jump shot from 19 ft,,50,66
305,3,5:56.0,Offensive rebound by K. Birch,,50,66
306,3,5:52.0,J. Isaac misses 2-pt dunk from 3 ft,,50,66
307,3,5:50.0,Offensive rebound by A. Gordon,,50,66
308,3,5:50.0,Personal foul by G. Antetokounmpo (drawn by J. Isaac),,50,66
309,3,5:50.0,T. Ross enters the game for A. Gordon,,50,66
310,3,5:50.0,,P. Connaughton enters the game for W. Matthews,50,66
311,3,5:43.0,M. Fultz misses 2-pt layup from 2 ft (block by E. Bledsoe),,50,66
312,3,5:43.0,Offensive rebound by Team,,50,66
313,3,5:36.0,E. Fournier makes 3-pt jump shot from 28 ft (assist by J. Isaac),,53,66
314,3,5:15.0,,D. DiVincenzo makes 2-pt layup from 1 ft (assist by E. Bledsoe),53,68
315,3,5:01.0,K. Birch misses 2-pt hook shot from 9 ft,,53,68
316,3,4:56.0,Offensive rebound by J. Isaac,,53,68
317,3,4:56.0,J. Isaac misses 2-pt layup at rim,,53,68
318,3,4:55.0,Offensive rebound by J. Isaac,,53,68
319,3,4:55.0,J. Isaac makes 2-pt layup at rim,,55,68
320,3,4:48.0,,G. Antetokounmpo makes 2-pt layup from 1 ft,55,70
321,3,4:29.0,E. Fournier misses 2-pt jump shot from 17 ft,,55,70
322,3,4:25.0,,Defensive rebound by G. Antetokounmpo,55,70
323,3,4:08.0,,G. Antetokounmpo makes 3-pt jump shot from 27 ft (assist by E. Bledsoe),55,73
324,3,3:54.0,T. Ross makes 2-pt jump shot from 12 ft (assist by M. Fultz),,57,73
325,3,3:29.0,,D. DiVincenzo misses 2-pt jump shot from 11 ft,57,73
326,3,3:23.0,Defensive rebound by E. Fournier,,57,73
327,3,3:19.0,J. Isaac makes 2-pt dunk from 1 ft (assist by M. Fultz),,59,73
328,3,3:03.0,,Turnover by E. Bledsoe (bad pass; steal by K. Birch),59,73
329,3,2:57.0,T. Ross makes 3-pt jump shot from 26 ft (assist by E. Fournier),,62,73
330,3,2:34.0,,D. DiVincenzo makes 3-pt jump shot from 28 ft (assist by G. Antetokounmpo),62,76
331,3,2:13.0,T. Ross makes 3-pt jump shot from 26 ft,,65,76
332,3,2:13.0,,Milwaukee full timeout,65,76
333,3,2:13.0,D. Augustin enters the game for K. Birch,,65,76
334,3,2:13.0,M. Bamba enters the game for E. Fournier,,65,76
335,3,2:13.0,M. Carter-Williams enters the game for M. Fultz,,65,76
336,3,2:13.0,A. Gordon enters the game for J. Isaac,,65,76
337,3,2:13.0,,G. Hill enters the game for G. Antetokounmpo,65,76
338,3,2:13.0,,E. İlyasova enters the game for E. Bledsoe,65,76
339,3,2:13.0,,R. Lopez enters the game for B. Lopez,65,76
340,3,2:02.0,,D. DiVincenzo misses 2-pt layup from 1 ft (block by M. Bamba),65,76
341,3,1:55.0,,Offensive rebound by P. Connaughton,65,76
342,3,1:53.0,,E. İlyasova makes 2-pt jump shot from 14 ft (assist by P. Connaughton),65,78
343,3,1:37.0,,Violation by Team (kicked ball),65,78
344,3,1:28.0,D. Augustin makes 2-pt jump shot from 10 ft,,67,78
345,3,1:18.0,,Turnover by G. Hill (bad pass; steal by D. Augustin),67,78
346,3,1:14.0,D. Augustin makes 3-pt jump shot from 26 ft (assist by T. Ross),,70,78
347,3,0:56.0,,P. Connaughton misses 3-pt jump shot from 27 ft,70,78
348,3,0:53.0,Defensive rebound by M. Carter-Williams,,70,78
349,3,0:49.0,T. Ross makes 3-pt jump shot from 25 ft (assist by M. Carter-Williams),,73,78
350,3,0:30.0,,R. Lopez misses 3-pt jump shot from 27 ft,73,78
351,3,0:30.0,Defensive rebound by Team,,73,78
352,3,0:30.0,,K. Korver enters the game for P. Connaughton,73,78
353,3,0:30.0,,K. Middleton enters the game for D. DiVincenzo,73,78
354,3,0:12.0,D. Augustin misses 3-pt jump shot from 26 ft,,73,78
355,3,0:09.0,,Defensive rebound by K. Korver,73,78
356,3,0:01.0,,E. İlyasova makes 2-pt jump shot from 12 ft (assist by K. Middleton),73,80
357,3,0:00.0,A. Gordon misses 3-pt jump shot from 63 ft,,73,80
358,3,0:00.0,Offensive rebound by Team,,73,80
359,4,11:47.0,,R. Lopez misses 3-pt jump shot from 24 ft,73,80
360,4,11:44.0,Defensive rebound by A. Gordon,,73,80
361,4,11:35.0,Shooting foul by R. Lopez (drawn by A. Gordon),,73,80
362,4,11:35.0,A. Gordon misses free throw 1 of 2,,73,80
363,4,11:35.0,Offensive rebound by Team,,73,80
364,4,11:35.0,A. Gordon makes free throw 2 of 2,,74,80
365,4,11:14.0,,R. Lopez makes 2-pt hook shot from 5 ft,74,82
366,4,11:00.0,T. Ross misses 2-pt layup from 12 ft,,74,82
367,4,11:00.0,Offensive rebound by Team,,74,82
368,4,11:00.0,Personal foul by K. Middleton (drawn by M. Bamba),,74,82
369,4,10:50.0,M. Bamba misses 2-pt layup from 3 ft,,74,82
370,4,10:46.0,,Defensive rebound by K. Korver,74,82
371,4,10:37.0,,K. Middleton misses 3-pt jump shot from 27 ft,74,82
372,4,10:32.0,Defensive rebound by A. Gordon,,74,82
373,4,10:23.0,T. Ross misses 3-pt jump shot from 27 ft,,74,82
