,QUARTER,TIME_REMAINING,NEW YORK_ACTION,TORONTO_ACTION,NEW YORK_SCORE,TORONTO_SCORE
68,1,3:29.0,Defensive rebound by R. Barrett,,21,19
69,1,3:21.0,J. Randle misses 2-pt layup from 3 ft (block by M. Gasol),,21,19
70,1,3:21.0,Offensive rebound by J. Randle,,21,19
71,1,3:21.0,J. Randle makes 2-pt layup from 2 ft,,23,19
72,1,3:21.0,Shooting foul by N. Powell (drawn by J. Randle),,23,19
73,1,3:21.0,W. Ellington enters the game for F. Ntilikina,,23,19
74,1,3:21.0,,T. Davis enters the game for O. Anunoby,23,19
75,1,3:21.0,,R. Hollis-Jefferson enters the game for N. Powell,23,19
76,1,3:21.0,J. Randle makes free throw 1 of 1,,24,19
77,1,3:12.0,,Turnover by F. VanVleet (lost ball; steal by D. Smith),24,19
78,1,3:09.0,Personal foul by T. Davis (drawn by D. Smith),,24,19
79,1,3:09.0,B. Portis enters the game for J. Randle,,24,19
80,1,2:55.0,B. Portis makes 3-pt jump shot from 22 ft (assist by W. Ellington),,27,19
81,1,2:49.0,,Toronto full timeout,27,19
82,1,2:41.0,,F. VanVleet misses 3-pt jump shot from 25 ft,27,19
83,1,2:38.0,Defensive rebound by M. Robinson,,27,19
84,1,2:30.0,D. Smith misses 2-pt jump shot from 19 ft,,27,19
85,1,2:28.0,,Defensive rebound by F. VanVleet,27,19
86,1,2:21.0,,P. Siakam misses 3-pt jump shot from 23 ft,27,19
87,1,2:18.0,Defensive rebound by R. Barrett,,27,19
88,1,2:10.0,Turnover by R. Barrett (out of bounds lost ball),,27,19
89,1,2:10.0,K. Knox enters the game for R. Barrett,,27,19
90,1,2:10.0,,C. Boucher enters the game for M. Gasol,27,19
91,1,1:55.0,,P. Siakam misses 2-pt hook shot from 7 ft,27,19
92,1,1:53.0,Defensive rebound by M. Robinson,,27,19
93,1,1:43.0,Shooting foul by C. Boucher (drawn by M. Robinson),,27,19
94,1,1:43.0,M. Robinson makes free throw 1 of 2,,28,19
95,1,1:43.0,,O. Anunoby enters the game for P. Siakam,28,19
96,1,1:43.0,M. Robinson makes free throw 2 of 2,,29,19
97,1,1:27.0,,O. Anunoby misses 2-pt jump shot from 20 ft,29,19
98,1,1:22.0,,Offensive rebound by C. Boucher,29,19
99,1,1:22.0,,C. Boucher misses 2-pt layup from 1 ft,29,19
100,1,1:21.0,,Offensive rebound by R. Hollis-Jefferson,29,19
101,1,1:15.0,,T. Davis misses 3-pt jump shot from 25 ft,29,19
102,1,1:14.0,,Offensive rebound by T. Davis,29,19
103,1,1:11.0,,T. Davis makes 2-pt layup from 2 ft,29,21
104,1,0:54.0,B. Portis misses 3-pt jump shot from 22 ft,,29,21
105,1,0:52.0,,Defensive rebound by C. Boucher,29,21
106,1,0:43.0,,O. Anunoby misses 3-pt jump shot from 24 ft,29,21
107,1,0:41.0,Defensive rebound by D. Smith,,29,21
108,1,0:35.0,Turnover by B. Portis (out of bounds lost ball),,29,21
109,1,0:31.0,,F. VanVleet misses 3-pt jump shot from 25 ft,29,21
110,1,0:27.0,,Offensive rebound by T. Davis,29,21
111,1,0:19.0,,Personal foul by D. Smith (drawn by F. VanVleet),29,21
112,1,0:08.0,,Turnover by R. Hollis-Jefferson (step out of bounds),29,21
113,1,0:00.0,K. Knox misses 3-pt jump shot from 23 ft,,29,21
114,1,0:00.0,Offensive rebound by Team,,29,21
115,2,11:46.0,,Turnover by N. Powell (bad pass),29,21
116,2,11:33.0,Shooting foul by N. Powell (drawn by W. Ellington),,29,21
117,2,11:33.0,W. Ellington makes free throw 1 of 3,,30,21
118,2,11:33.0,W. Ellington makes free throw 2 of 3,,31,21
119,2,11:33.0,W. Ellington makes free throw 3 of 3,,32,21
120,2,11:21.0,,C. Boucher makes 3-pt jump shot from 25 ft (assist by T. Davis),32,24
121,2,11:01.0,Turnover by D. Smith (bad pass),,32,24
122,2,10:45.0,,T. Davis misses 3-pt jump shot from 25 ft,32,24
123,2,10:43.0,Defensive rebound by D. Smith,,32,24
124,2,10:40.0,Turnover by D. Smith (bad pass),,32,24
125,2,10:26.0,,C. Boucher misses 2-pt jump shot from 20 ft,32,24
126,2,10:23.0,Defensive rebound by W. Ellington,,32,24
127,2,10:18.0,W. Ellington misses 3-pt jump shot from 27 ft,,32,24
128,2,10:15.0,Offensive rebound by D. Smith,,32,24
129,2,10:12.0,W. Ellington misses 3-pt jump shot from 23 ft,,32,24
130,2,10:07.0,,Defensive rebound by O. Anunoby,32,24
131,2,10:05.0,Violation by Team (kicked ball),,32,24
132,2,10:05.0,,P. Siakam enters the game for N. Powell,32,24
133,2,9:48.0,,T. Davis makes 2-pt layup from 1 ft,32,26
134,2,9:40.0,Offensive foul by K. Knox (drawn by R. Hollis-Jefferson),,32,26
135,2,9:40.0,Turnover by K. Knox (offensive foul),,32,26
136,2,9:40.0,M. Morris enters the game for K. Knox,,32,26
137,2,9:27.0,Violation by Team (kicked ball),,32,26
138,2,9:27.0,F. Ntilikina enters the game for D. Smith,,32,26
139,2,9:18.0,,T. Davis makes 3-pt jump shot from 25 ft,32,29
140,2,9:11.0,New York full timeout,,32,29
141,2,8:54.0,B. Portis misses 3-pt jump shot from 22 ft,,32,29
142,2,8:50.0,,Defensive rebound by O. Anunoby,32,29
143,2,8:45.0,,P. Siakam misses 2-pt layup from 2 ft,32,29
144,2,8:44.0,,Offensive rebound by R. Hollis-Jefferson,32,29
145,2,8:44.0,,R. Hollis-Jefferson makes 2-pt layup from 2 ft,32,31
146,2,8:44.0,,Shooting foul by M. Robinson (drawn by R. Hollis-Jefferson),32,31
147,2,8:44.0,R. Barrett enters the game for W. Ellington,,32,31
148,2,8:44.0,J. Randle enters the game for B. Portis,,32,31
149,2,8:44.0,,R. Hollis-Jefferson makes free throw 1 of 1,32,32
150,2,8:34.0,M. Robinson misses 2-pt layup from 5 ft,,32,32
151,2,8:30.0,Offensive rebound by M. Morris,,32,32
152,2,8:30.0,M. Morris misses 2-pt layup at rim,,32,32
153,2,8:29.0,,Defensive rebound by C. Boucher,32,32
154,2,8:18.0,,P. Siakam makes 2-pt layup from 1 ft,32,34
155,2,8:04.0,J. Randle misses 2-pt hook shot from 6 ft,,32,34
156,2,8:03.0,Offensive rebound by Team,,32,34
157,2,7:50.0,Turnover by R. Barrett (lost ball; steal by O. Anunoby),,32,34
158,2,7:33.0,,P. Siakam makes 2-pt jump shot from 21 ft,32,36
159,2,7:18.0,F. Ntilikina misses 2-pt jump shot from 13 ft,,32,36
160,2,7:17.0,Offensive rebound by Team,,32,36
161,2,7:17.0,T. Gibson enters the game for M. Robinson,,32,36
162,2,7:15.0,M. Morris makes 2-pt jump shot from 17 ft (assist by F. Ntilikina),,34,36
163,2,6:56.0,,O. Anunoby misses 3-pt jump shot from 24 ft,34,36
164,2,6:53.0,,Offensive rebound by C. Boucher,34,36
165,2,6:52.0,,T. Davis makes 3-pt jump shot from 25 ft (assist by C. Boucher),34,39
166,2,6:37.0,J. Randle misses 3-pt jump shot from 23 ft,,34,39
167,2,6:34.0,,Defensive rebound by O. Anunoby,34,39
168,2,6:30.0,,P. Siakam makes 3-pt jump shot from 25 ft (assist by T. Davis),34,42
169,2,6:28.0,New York full timeout,,34,42
170,2,6:28.0,,Technical foul by J. Randle,34,42
171,2,6:28.0,,F. VanVleet enters the game for O. Anunoby,34,42
172,2,6:28.0,,P. Siakam makes technical free throw,34,43
173,2,6:15.0,Turnover by R. Barrett (traveling),,34,43
174,2,6:05.0,,T. Davis misses 3-pt jump shot from 25 ft,34,43
175,2,6:01.0,Defensive rebound by J. Randle,,34,43
176,2,5:43.0,M. Morris makes 3-pt jump shot from 25 ft (assist by J. Randle),,37,43
177,2,5:29.0,,C. Boucher misses 3-pt jump shot from 24 ft,37,43
178,2,5:27.0,Defensive rebound by R. Barrett,,37,43
179,2,5:22.0,R. Barrett misses 2-pt jump shot from 16 ft,,37,43
180,2,5:19.0,,Defensive rebound by C. Boucher,37,43
181,2,5:14.0,,T. Davis misses 3-pt jump shot from 23 ft,37,43
182,2,5:11.0,,Offensive rebound by C. Boucher,37,43
183,2,5:11.0,,Shooting foul by M. Morris (drawn by C. Boucher),37,43
184,2,5:11.0,,C. Boucher makes free throw 1 of 2,37,44
185,2,5:11.0,,C. Boucher makes free throw 2 of 2,37,45
186,2,4:52.0,J. Randle makes 2-pt jump shot from 2 ft,,39,45
187,2,4:41.0,,Shooting foul by M. Morris (drawn by C. Boucher),39,45
188,2,4:41.0,,C. Boucher makes free throw 1 of 2,39,46
189,2,4:41.0,,C. Boucher misses free throw 2 of 2,39,46
190,2,4:39.0,Defensive rebound by R. Barrett,,39,46
191,2,4:19.0,Turnover by F. Ntilikina (bad pass; steal by P. Siakam),,39,46
192,2,4:14.0,,P. Siakam makes 2-pt jump shot from 5 ft (assist by F. VanVleet),39,48
193,2,4:01.0,F. Ntilikina makes 2-pt jump shot from 21 ft,,41,48
194,2,3:46.0,,R. Hollis-Jefferson misses 2-pt layup from 2 ft,41,48
195,2,3:43.0,Defensive rebound by T. Gibson,,41,48
196,2,3:38.0,F. Ntilikina misses 2-pt jump shot from 7 ft,,41,48
197,2,3:35.0,,Defensive rebound by C. Boucher,41,48
198,2,3:26.0,,P. Siakam makes 3-pt jump shot from 23 ft (assist by C. Boucher),41,51
199,2,3:07.0,R. Barrett misses 3-pt jump shot from 23 ft,,41,51
200,2,3:04.0,,Defensive rebound by P. Siakam,41,51
201,2,3:02.0,,Turnover by P. Siakam (lost ball; steal by R. Barrett),41,51
202,2,2:59.0,Personal foul by T. Davis (drawn by R. Barrett),,41,51
203,2,2:59.0,M. Robinson enters the game for T. Gibson,,41,51
204,2,2:59.0,,M. Gasol enters the game for C. Boucher,41,51
205,2,2:49.0,J. Randle makes 2-pt hook shot from 4 ft,,43,51
206,2,2:34.0,,R. Hollis-Jefferson misses 2-pt jump shot from 2 ft,43,51
207,2,2:32.0,Defensive rebound by M. Robinson,,43,51
208,2,2:26.0,R. Barrett makes 2-pt dunk from 2 ft (assist by F. Ntilikina),,45,51
209,2,2:06.0,,F. VanVleet makes 3-pt jump shot from 24 ft,45,54
210,2,1:43.0,R. Barrett misses 3-pt jump shot from 26 ft,,45,54
211,2,1:40.0,,Defensive rebound by F. VanVleet,45,54
212,2,1:23.0,,R. Hollis-Jefferson makes 2-pt layup from 2 ft (assist by P. Siakam),45,56
213,2,1:07.0,F. Ntilikina misses 3-pt jump shot from 26 ft,,45,56
214,2,1:05.0,Offensive rebound by J. Randle,,45,56
215,2,1:00.0,F. Ntilikina misses 3-pt jump shot from 26 ft,,45,56
216,2,0:57.0,,Defensive rebound by T. Davis,45,56
217,2,0:54.0,,Personal foul by F. Ntilikina (drawn by P. Siakam),45,56
218,2,0:54.0,W. Ellington enters the game for M. Morris,,45,56
219,2,0:54.0,D. Smith enters the game for F. Ntilikina,,45,56
220,2,0:54.0,,O. Anunoby enters the game for T. Davis,45,56
221,2,0:54.0,,N. Powell enters the game for R. Hollis-Jefferson,45,56
222,2,0:39.0,,P. Siakam makes 2-pt hook shot from 7 ft,45,58
223,2,0:29.0,J. Randle misses 3-pt jump shot from 25 ft,,45,58
224,2,0:26.0,,Defensive rebound by O. Anunoby,45,58
225,2,0:07.0,,P. Siakam misses 2-pt jump shot from 11 ft,45,58
226,2,0:05.0,Defensive rebound by J. Randle,,45,58
227,2,0:03.0,Personal take foul by F. VanVleet (drawn by J. Randle),,45,58
228,2,0:03.0,,R. Hollis-Jefferson enters the game for N. Powell,45,58
229,2,0:01.0,Shooting foul by M. Gasol (drawn by R. Barrett),,45,58
230,2,0:01.0,R. Barrett makes free throw 1 of 2,,46,58
231,2,0:01.0,R. Barrett misses free throw 2 of 2,,46,58
232,2,0:00.0,,Defensive rebound by R. Hollis-Jefferson,46,58
233,3,11:36.0,,P. Siakam makes 3-pt jump shot from 25 ft (assist by F. VanVleet),46,61
234,3,11:09.0,M. Morris misses 2-pt jump shot from 20 ft (block by M. Gasol),,46,61
235,3,11:06.0,,Defensive rebound by N. Powell,46,61
236,3,11:04.0,,O. Anunoby makes 3-pt jump shot from 23 ft (assist by N. Powell),46,64
237,3,11:01.0,New York full timeout,,46,64
238,3,10:48.0,Shooting foul by N. Powell (drawn by R. Barrett),,46,64
239,3,10:48.0,R. Barrett makes free throw 1 of 2,,47,64
240,3,10:48.0,R. Barrett makes free throw 2 of 2,,48,64
241,3,10:38.0,,Personal foul by M. Morris (drawn by M. Gasol),48,64
242,3,10:31.0,,Personal foul by R. Barrett (drawn by M. Gasol),48,64
243,3,10:25.0,,Shooting foul by R. Barrett (drawn by N. Powell),48,64
244,3,10:25.0,,N. Powell makes free throw 1 of 2,48,65
245,3,10:25.0,,N. Powell makes free throw 2 of 2,48,66
246,3,10:14.0,J. Randle misses 2-pt jump shot from 8 ft,,48,66
247,3,10:11.0,,Defensive rebound by O. Anunoby,48,66
248,3,10:00.0,,Personal foul by T. Gibson (drawn by P. Siakam),48,66
249,3,9:48.0,,F. VanVleet misses 3-pt jump shot from 25 ft,48,66
250,3,9:45.0,Defensive rebound by J. Randle,,48,66
251,3,9:32.0,R. Barrett makes 3-pt jump shot from 23 ft (assist by F. Ntilikina),,51,66
252,3,9:17.0,,Turnover by P. Siakam (bad pass; steal by R. Barrett),51,66
253,3,9:12.0,R. Barrett misses 2-pt layup from 2 ft,,51,66
254,3,9:08.0,Offensive rebound by T. Gibson,,51,66
255,3,9:08.0,T. Gibson misses 2-pt layup from 1 ft,,51,66
256,3,9:07.0,,Defensive rebound by O. Anunoby,51,66
257,3,8:59.0,,Turnover by O. Anunoby (bad pass; steal by R. Barrett),51,66
258,3,8:53.0,J. Randle makes 2-pt layup from 2 ft (assist by R. Barrett),,53,66
259,3,8:44.0,,Personal foul by F. Ntilikina (drawn by F. VanVleet),53,66
260,3,8:44.0,,F. VanVleet misses free throw 1 of 2,53,66
261,3,8:44.0,,Offensive rebound by Team,53,66
262,3,8:44.0,,F. VanVleet makes free throw 2 of 2,53,67
263,3,8:31.0,T. Gibson misses 2-pt dunk from 3 ft (block by M. Gasol),,53,67
264,3,8:28.0,,Defensive rebound by N. Powell,53,67
265,3,8:25.0,,F. VanVleet makes 2-pt layup from 3 ft,53,69
266,3,8:08.0,M. Morris misses 2-pt jump shot from 7 ft,,53,69
267,3,8:07.0,,Defensive rebound by P. Siakam,53,69
268,3,8:03.0,,P. Siakam misses 2-pt layup from 4 ft,53,69
269,3,8:01.0,Defensive rebound by J. Randle,,53,69
270,3,7:57.0,J. Randle makes 2-pt layup from 3 ft (assist by R. Barrett),,55,69
271,3,7:39.0,,Offensive foul by F. VanVleet (drawn by J. Randle),55,69
272,3,7:39.0,,Turnover by F. VanVleet (offensive foul),55,69
273,3,7:39.0,D. Smith enters the game for F. Ntilikina,,55,69
274,3,7:20.0,R. Barrett misses 2-pt jump shot from 8 ft,,55,69
275,3,7:17.0,,Defensive rebound by P. Siakam,55,69
276,3,7:06.0,,O. Anunoby makes 2-pt hook shot from 3 ft,55,71
277,3,6:48.0,D. Smith misses 2-pt layup from 2 ft,,55,71
278,3,6:46.0,,Defensive rebound by O. Anunoby,55,71
279,3,6:41.0,,P. Siakam makes 2-pt dunk from 1 ft (assist by F. VanVleet),55,73
280,3,6:41.0,New York full timeout,,55,73
281,3,6:41.0,W. Ellington enters the game for T. Gibson,,55,73
282,3,6:41.0,M. Robinson enters the game for M. Morris,,55,73
283,3,6:19.0,Turnover by R. Barrett (lost ball; steal by O. Anunoby),,55,73
284,3,6:16.0,,O. Anunoby misses 2-pt layup from 3 ft,55,73
285,3,6:07.0,,Offensive rebound by P. Siakam,55,73
286,3,6:07.0,,P. Siakam makes 2-pt layup at rim,55,75
287,3,5:59.0,Turnover by W. Ellington (lost ball; steal by M. Gasol),,55,75
288,3,5:51.0,,M. Gasol makes 3-pt jump shot from 29 ft (assist by F. VanVleet),55,78
289,3,5:50.0,New York full timeout,,55,78
290,3,5:50.0,B. Portis enters the game for J. Randle,,55,78
291,3,5:38.0,R. Barrett makes 2-pt jump shot from 6 ft,,57,78
292,3,5:17.0,,N. Powell misses 2-pt layup from 2 ft,57,78
293,3,5:13.0,,Offensive rebound by N. Powell,57,78
294,3,5:13.0,,N. Powell misses 2-pt layup at rim,57,78
295,3,5:13.0,Defensive rebound by B. Portis,,57,78
296,3,4:59.0,R. Barrett misses 3-pt jump shot from 22 ft,,57,78
297,3,4:55.0,,Defensive rebound by M. Gasol,57,78
298,3,4:45.0,,N. Powell misses 2-pt layup from 4 ft (block by W. Ellington),57,78
299,3,4:42.0,,Offensive rebound by N. Powell,57,78
300,3,4:40.0,,P. Siakam makes 3-pt jump shot from 23 ft (assist by N. Powell),57,81
301,3,4:24.0,D. Smith misses 3-pt jump shot from 25 ft,,57,81
302,3,4:24.0,,Defensive rebound by O. Anunoby,57,81
303,3,4:06.0,,Shooting foul by D. Smith (drawn by P. Siakam),57,81
304,3,4:06.0,,P. Siakam misses free throw 1 of 2,57,81
305,3,4:06.0,,Offensive rebound by Team,57,81
306,3,4:06.0,D. Dotson enters the game for R. Barrett,,57,81
307,3,4:06.0,,P. Siakam makes free throw 2 of 2,57,82
308,3,3:44.0,W. Ellington misses 3-pt jump shot from 25 ft,,57,82
309,3,3:40.0,Offensive rebound by D. Smith,,57,82
310,3,3:37.0,D. Dotson makes 3-pt jump shot from 24 ft (assist by D. Smith),,60,82
311,3,3:18.0,,Turnover by O. Anunoby (bad pass; steal by M. Robinson),60,82
312,3,3:13.0,W. Ellington makes 3-pt jump shot from 23 ft (assist by D. Dotson),,63,82
313,3,2:57.0,,P. Siakam misses 2-pt layup from 3 ft (block by D. Dotson),63,82
314,3,2:54.0,Defensive rebound by M. Robinson,,63,82
315,3,2:50.0,D. Dotson misses 3-pt jump shot from 24 ft,,63,82
316,3,2:50.0,,Defensive rebound by O. Anunoby,63,82
317,3,2:41.0,,N. Powell makes 3-pt jump shot from 26 ft (assist by P. Siakam),63,85
318,3,2:25.0,D. Smith misses 3-pt jump shot from 25 ft,,63,85
319,3,2:22.0,Offensive rebound by D. Smith,,63,85
320,3,2:21.0,D. Dotson misses 3-pt jump shot from 23 ft,,63,85
321,3,2:18.0,Offensive rebound by M. Robinson,,63,85
322,3,2:18.0,M. Robinson makes 2-pt dunk from 1 ft,,65,85
323,3,2:18.0,,Toronto full timeout,65,85
324,3,2:18.0,,C. Boucher enters the game for O. Anunoby,65,85
325,3,2:18.0,,T. Davis enters the game for M. Gasol,65,85
326,3,2:18.0,,R. Hollis-Jefferson enters the game for P. Siakam,65,85
327,3,2:06.0,,N. Powell misses 2-pt dunk from 2 ft,65,85
328,3,2:02.0,Defensive rebound by W. Ellington,,65,85
329,3,1:59.0,W. Ellington misses 3-pt jump shot from 25 ft,,65,85
330,3,1:57.0,,Defensive rebound by Team,65,85
331,3,1:57.0,,M. Miller enters the game for N. Powell,65,85
332,3,1:41.0,,F. VanVleet misses 2-pt layup from 3 ft,65,85
333,3,1:36.0,,Offensive rebound by R. Hollis-Jefferson,65,85
334,3,1:36.0,,R. Hollis-Jefferson misses 2-pt layup at rim,65,85
335,3,1:35.0,Defensive rebound by W. Ellington,,65,85
336,3,1:34.0,B. Portis makes 2-pt layup from 1 ft (assist by D. Smith),,67,85
337,3,1:19.0,,R. Hollis-Jefferson misses 2-pt jump shot from 9 ft,67,85
338,3,1:17.0,,Offensive rebound by T. Davis,67,85
339,3,1:15.0,,T. Davis misses 2-pt layup from 3 ft,67,85
340,3,1:11.0,,Offensive rebound by C. Boucher,67,85
341,3,1:08.0,,Personal foul by D. Smith (drawn by F. VanVleet),67,85
342,3,1:08.0,,F. VanVleet makes free throw 1 of 2,67,86
343,3,1:08.0,,F. VanVleet makes free throw 2 of 2,67,87
344,3,0:44.0,B. Portis misses 2-pt jump shot from 8 ft,,67,87
345,3,0:41.0,Offensive rebound by B. Portis,,67,87
346,3,0:41.0,B. Portis makes 2-pt layup from 1 ft,,69,87
347,3,0:28.0,,R. Hollis-Jefferson makes 2-pt layup from 2 ft (assist by C. Boucher),69,89
348,3,0:28.0,,Violation by Team (delay of game),69,89
349,3,0:06.0,D. Smith misses 3-pt jump shot from 25 ft,,69,89
350,3,0:03.0,Offensive rebound by D. Smith,,69,89
351,3,0:03.0,Turnover by D. Smith (step out of bounds),,69,89
352,3,0:00.0,,T. Davis misses 3-pt jump shot from 51 ft,69,89
353,3,0:00.0,,Offensive rebound by Team,69,89
354,4,11:47.0,D. Dotson misses 3-pt jump shot from 25 ft,,69,89
355,4,11:45.0,Offensive rebound by Team,,69,89
356,4,11:37.0,Shooting foul by O. Anunoby (drawn by D. Dotson),,69,89
357,4,11:37.0,D. Dotson makes free throw 1 of 2,,70,89
358,4,11:37.0,D. Dotson makes free throw 2 of 2,,71,89
359,4,11:10.0,,R. Hollis-Jefferson misses 2-pt jump shot from 8 ft,71,89
360,4,11:05.0,,Offensive rebound by C. Boucher,71,89
361,4,11:05.0,,C. Boucher makes 2-pt dunk at rim,71,91
362,4,10:48.0,Personal foul by T. Davis (drawn by M. Robinson),,71,91
363,4,10:43.0,D. Smith makes 2-pt layup from 2 ft,,73,91
364,4,10:28.0,,O. Anunoby makes 3-pt jump shot from 23 ft (assist by T. Davis),73,94
365,4,10:12.0,Turnover by M. Robinson (traveling),,73,94
366,4,9:53.0,,C. Boucher makes 3-pt jump shot from 25 ft (assist by R. Hollis-Jefferson),73,97
367,4,9:44.0,Personal foul by C. Boucher (drawn by M. Robinson),,73,97
368,4,9:35.0,Turnover by D. Dotson (bad pass),,73,97
369,4,9:35.0,I. Brazdeikis enters the game for W. Ellington,,73,97
370,4,9:11.0,,R. Hollis-Jefferson makes 2-pt jump shot from 13 ft,73,99
371,4,8:56.0,M. Robinson makes 2-pt hook shot from 4 ft (assist by D. Dotson),,75,99
372,4,8:56.0,Shooting foul by R. Hollis-Jefferson (drawn by M. Robinson),,75,99
373,4,8:56.0,M. Robinson makes free throw 1 of 1,,76,99
374,4,8:42.0,,T. Davis makes 2-pt layup from 2 ft (assist by M. Miller),76,101
375,4,8:32.0,D. Dotson misses 3-pt jump shot from 24 ft,,76,101
376,4,8:29.0,,Defensive rebound by C. Boucher,76,101
377,4,8:13.0,,O. Anunoby misses 2-pt layup from 4 ft (block by B. Portis),76,101
378,4,8:11.0,,Offensive rebound by O. Anunoby,76,101
379,4,8:08.0,,Turnover by O. Anunoby (bad pass; steal by D. Smith),76,101
380,4,8:02.0,D. Dotson makes 3-pt jump shot from 25 ft (assist by D. Smith),,79,101
381,4,7:37.0,,M. Miller makes 3-pt jump shot from 27 ft (assist by C. Boucher),79,104
382,4,7:17.0,Turnover by I. Brazdeikis (bad pass),,79,104
383,4,7:17.0,K. Knox enters the game for M. Robinson,,79,104
