,QUARTER,TIME_REMAINING,SAN ANTONIO_ACTION,ORLANDO_ACTION,SAN ANTONIO_SCORE,ORLANDO_SCORE
382,4,6:47.0,L. Aldridge makes 2-pt jump shot from 20 ft (assist by D. Murray),,91,90
383,4,6:31.0,,Turnover by E. Fournier (lost ball; steal by D. DeRozan),91,90
384,4,6:26.0,B. Forbes makes 3-pt jump shot from 25 ft (assist by D. DeRozan),,94,90
385,4,6:24.0,,Orlando full timeout,94,90
386,4,6:08.0,,A. Aminu misses 2-pt jump shot from 7 ft,94,90
387,4,6:06.0,,Offensive rebound by N. Vučević,94,90
388,4,6:02.0,,E. Fournier makes 2-pt jump shot from 14 ft,94,92
389,4,5:33.0,B. Forbes misses 2-pt jump shot from 19 ft,,94,92
390,4,5:31.0,Offensive rebound by T. Lyles,,94,92
391,4,5:23.0,D. Murray makes 2-pt jump shot from 15 ft,,96,92
392,4,5:05.0,,N. Vučević misses 2-pt jump shot from 20 ft,96,92
393,4,5:03.0,Defensive rebound by T. Lyles,,96,92
394,4,4:42.0,L. Aldridge makes 3-pt jump shot from 26 ft (assist by D. Murray),,99,92
395,4,4:19.0,,N. Vučević makes 2-pt hook shot from 4 ft (assist by E. Fournier),99,94
396,4,3:57.0,L. Aldridge misses 2-pt layup from 5 ft (block by N. Vučević),,99,94
397,4,3:55.0,,Defensive rebound by D. Augustin,99,94
398,4,3:53.0,,T. Ross makes 3-pt jump shot from 26 ft (assist by E. Fournier),99,97
399,4,3:32.0,Turnover by D. Murray (lost ball; steal by D. Augustin),,99,97
400,4,3:23.0,,D. Augustin makes 2-pt jump shot from 13 ft,99,99
401,4,3:02.0,B. Forbes misses 3-pt jump shot from 26 ft,,99,99
402,4,2:57.0,,Defensive rebound by T. Ross,99,99
403,4,2:52.0,,N. Vučević misses 2-pt layup from 3 ft (block by L. Aldridge),99,99
404,4,2:52.0,,Offensive rebound by Team,99,99
405,4,2:52.0,San Antonio full timeout,,99,99
406,4,2:52.0,D. White enters the game for D. Murray,,99,99
407,4,2:52.0,,M. Fultz enters the game for A. Aminu,99,99
408,4,2:52.0,,A. Gordon enters the game for D. Augustin,99,99
409,4,2:48.0,,Shooting foul by T. Lyles (drawn by T. Ross),99,99
410,4,2:48.0,,T. Ross makes free throw 1 of 2,99,100
411,4,2:48.0,,T. Ross makes free throw 2 of 2,99,101
412,4,2:35.0,Turnover by T. Lyles (bad pass),,99,101
413,4,2:23.0,,E. Fournier makes 3-pt jump shot from 26 ft (assist by M. Fultz),99,104
414,4,2:04.0,T. Lyles makes 3-pt jump shot from 26 ft (assist by B. Forbes),,102,104
415,4,1:44.0,,A. Gordon misses 3-pt jump shot from 27 ft,102,104
416,4,1:41.0,Defensive rebound by D. DeRozan,,102,104
417,4,1:32.0,D. DeRozan makes 2-pt layup from 2 ft,,104,104
418,4,1:15.0,,E. Fournier makes 3-pt jump shot from 26 ft,104,107
419,4,1:15.0,,Instant Replay (Request: Ruling Stands),104,107
420,4,0:55.0,D. White misses 2-pt jump shot from 16 ft,,104,107
421,4,0:49.0,Offensive rebound by T. Lyles,,104,107
422,4,0:49.0,T. Lyles misses 2-pt layup from 1 ft,,104,107
423,4,0:48.0,,Defensive rebound by E. Fournier,104,107
424,4,0:30.0,,T. Ross misses 3-pt jump shot from 26 ft,104,107
425,4,0:27.0,Defensive rebound by T. Lyles,,104,107
426,4,0:20.0,D. White misses 3-pt jump shot from 26 ft,,104,107
427,4,0:18.0,Offensive rebound by T. Lyles,,104,107
428,4,0:18.0,T. Lyles makes 2-pt layup from 1 ft,,106,107
429,4,0:16.0,,Personal take foul by D. DeRozan (drawn by E. Fournier),106,107
430,4,0:16.0,R. Gay enters the game for B. Forbes,,106,107
431,4,0:16.0,P. Mills enters the game for T. Lyles,,106,107
432,4,0:16.0,,D. Augustin enters the game for M. Fultz,106,107
433,4,0:16.0,,Orlando full timeout,106,107
434,4,0:16.0,T. Lyles enters the game for L. Aldridge,,106,107
435,4,0:16.0,D. Murray enters the game for R. Gay,,106,107
436,4,0:16.0,,Orlando full timeout,106,107
437,4,0:13.0,,Flagrant foul type 1 by D. DeRozan (drawn by A. Gordon),106,107
438,4,0:13.0,,Instant Replay (Request: Ruling Stands),106,107
439,4,0:13.0,,A. Gordon makes flagrant free throw 1 of 2,106,108
440,4,0:13.0,,A. Gordon makes flagrant free throw 2 of 2,106,109
441,4,0:13.0,R. Gay enters the game for T. Lyles,,106,109
442,4,0:13.0,,Shooting foul by P. Mills (drawn by N. Vučević),106,109
443,4,0:13.0,,N. Vučević misses free throw 1 of 2,106,109
444,4,0:13.0,,Offensive rebound by Team,106,109
445,4,0:13.0,L. Aldridge enters the game for D. Murray,,106,109
446,4,0:13.0,,M. Carter-Williams enters the game for T. Ross,106,109
447,4,0:13.0,,N. Vučević makes free throw 2 of 2,106,110
448,4,0:13.0,San Antonio full timeout,,106,110
449,4,0:13.0,,A. Aminu enters the game for D. Augustin,106,110
450,4,0:13.0,,M. Fultz enters the game for N. Vučević,106,110
451,4,0:07.0,Personal foul by E. Fournier (drawn by D. DeRozan),,106,110
452,4,0:01.0,R. Gay makes 3-pt jump shot from 27 ft (assist by D. DeRozan),,109,110
453,4,0:00.0,,Personal take foul by D. DeRozan (drawn by E. Fournier),109,110
454,4,0:00.0,B. Forbes enters the game for D. DeRozan,,109,110
455,4,0:00.0,,E. Fournier makes free throw 1 of 2,109,111
456,4,0:00.0,,E. Fournier misses free throw 2 of 2,109,111
457,4,0:00.0,Defensive rebound by L. Aldridge,,109,111
