,QUARTER,TIME_REMAINING,OKLAHOMA CITY_ACTION,LA CLIPPERS_ACTION,OKLAHOMA CITY_SCORE,LA CLIPPERS_SCORE
71,1,2:59.0,Shooting foul by I. Zubac (drawn by A. Nader),,14,14
72,1,2:59.0,Oklahoma City full timeout,,14,14
73,1,2:59.0,,M. Harrell enters the game for I. Zubac,14,14
74,1,2:59.0,A. Nader makes free throw 1 of 1,,15,14
75,1,2:40.0,,L. Williams makes 3-pt jump shot from 25 ft (assist by R. McGruder),15,17
76,1,2:27.0,Turnover by D. Schröder (bad pass),,15,17
77,1,2:07.0,,L. Williams misses 2-pt layup from 2 ft,15,17
78,1,1:59.0,,Offensive rebound by M. Harrell,15,17
79,1,1:59.0,,M. Harrell makes 2-pt layup from 1 ft,15,19
80,1,1:45.0,D. Schröder makes 2-pt jump shot from 15 ft (assist by N. Noel),,17,19
81,1,1:32.0,,J. Robinson misses 3-pt jump shot from 27 ft,17,19
82,1,1:31.0,,Offensive rebound by R. McGruder,17,19
83,1,1:24.0,Violation by Team (kicked ball),,17,19
84,1,1:23.0,,M. Harrell makes 2-pt layup from 3 ft (assist by L. Williams),17,21
85,1,1:23.0,,Shooting foul by N. Noel (drawn by M. Harrell),17,21
86,1,1:23.0,,M. Harrell misses free throw 1 of 1,17,21
87,1,1:14.0,Defensive rebound by N. Noel,,17,21
88,1,1:07.0,D. Schröder misses 2-pt jump shot from 11 ft,,17,21
89,1,1:04.0,,Defensive rebound by J. Green,17,21
90,1,0:59.0,,L. Williams makes 2-pt jump shot from 12 ft,17,23
91,1,0:40.0,D. Bazley misses 3-pt jump shot from 23 ft,,17,23
92,1,0:37.0,,Defensive rebound by M. Harrell,17,23
93,1,0:33.0,,Turnover by L. Williams (out of bounds lost ball),17,23
94,1,0:13.0,Personal foul by J. Green (drawn by N. Noel),,17,23
95,1,0:13.0,D. Gallinari enters the game for T. Ferguson,,17,23
96,1,0:13.0,C. Paul enters the game for N. Noel,,17,23
97,1,0:13.0,,P. Beverley enters the game for L. Williams,17,23
98,1,0:01.0,D. Bazley misses 3-pt jump shot from 27 ft,,17,23
99,1,0:00.0,,Defensive rebound by P. Beverley,17,23
100,2,11:48.0,Personal foul by R. McGruder (drawn by C. Paul),,17,23
101,2,11:40.0,D. Schröder misses 2-pt jump shot from 18 ft,,17,23
102,2,11:40.0,Offensive rebound by Team,,17,23
103,2,11:40.0,,Loose ball foul by J. Robinson (drawn by S. Adams),17,23
104,2,11:24.0,D. Bazley misses 3-pt jump shot from 24 ft,,17,23
105,2,11:22.0,,Defensive rebound by R. McGruder,17,23
106,2,11:17.0,,M. Harrell misses 2-pt jump shot from 11 ft,17,23
107,2,11:14.0,Defensive rebound by A. Nader,,17,23
108,2,11:08.0,C. Paul makes 2-pt jump shot from 12 ft,,19,23
109,2,10:53.0,,Shooting foul by S. Adams (drawn by M. Harrell),19,23
110,2,10:53.0,,M. Harrell makes free throw 1 of 2,19,24
111,2,10:53.0,,M. Harrell makes free throw 2 of 2,19,25
112,2,10:41.0,Shooting foul by J. Green (drawn by S. Adams),,19,25
113,2,10:41.0,S. Adams makes free throw 1 of 2,,20,25
114,2,10:41.0,,P. George enters the game for J. Robinson,20,25
115,2,10:41.0,S. Adams misses free throw 2 of 2,,20,25
116,2,10:38.0,,Defensive rebound by J. Green,20,25
117,2,10:21.0,,R. McGruder misses 3-pt jump shot from 26 ft,20,25
118,2,10:20.0,Defensive rebound by D. Bazley,,20,25
119,2,10:12.0,,Violation by Team (kicked ball),20,25
120,2,9:56.0,S. Adams misses 2-pt jump shot from 8 ft,,20,25
121,2,9:54.0,,Defensive rebound by P. George,20,25
122,2,9:48.0,,Turnover by P. George (bad pass; steal by A. Nader),20,25
123,2,9:47.0,Personal take foul by L. Williams (drawn by A. Nader),,20,25
124,2,9:47.0,Oklahoma City full timeout,,20,25
125,2,9:47.0,,P. Beverley enters the game for R. McGruder,20,25
126,2,9:38.0,D. Schröder makes 2-pt jump shot from 13 ft (assist by S. Adams),,22,25
127,2,9:18.0,,J. Green misses 3-pt jump shot from 27 ft,22,25
128,2,9:18.0,Defensive rebound by Team,,22,25
129,2,9:18.0,D. Gallinari enters the game for D. Bazley,,22,25
130,2,9:09.0,Personal foul by P. Beverley (drawn by C. Paul),,22,25
131,2,9:09.0,C. Paul makes free throw 1 of 2,,23,25
132,2,9:09.0,C. Paul makes free throw 2 of 2,,24,25
133,2,8:58.0,,M. Harrell makes 2-pt layup from 2 ft (assist by L. Williams),24,27
134,2,8:49.0,Turnover by D. Schröder (lost ball; steal by J. Green),,24,27
135,2,8:44.0,,M. Harrell makes 2-pt layup from 2 ft,24,29
136,2,8:30.0,D. Gallinari makes 2-pt layup from 2 ft (assist by S. Adams),,26,29
137,2,8:12.0,,P. Beverley misses 3-pt jump shot from 25 ft,26,29
138,2,8:10.0,Defensive rebound by S. Adams,,26,29
139,2,7:57.0,C. Paul makes 2-pt jump shot from 18 ft,,28,29
140,2,7:49.0,,P. George makes 2-pt jump shot from 20 ft (assist by M. Harrell),28,31
141,2,7:33.0,D. Gallinari misses 3-pt jump shot from 27 ft,,28,31
142,2,7:31.0,,Defensive rebound by P. George,28,31
143,2,7:22.0,,P. Beverley makes 3-pt jump shot from 26 ft (assist by M. Harrell),28,34
144,2,7:00.0,D. Schröder misses 2-pt jump shot from 17 ft,,28,34
145,2,6:59.0,Offensive rebound by A. Nader,,28,34
146,2,6:58.0,A. Nader misses 3-pt jump shot from 28 ft,,28,34
147,2,6:55.0,,Defensive rebound by P. Beverley,28,34
148,2,6:51.0,,Turnover by P. George (bad pass; steal by C. Paul),28,34
149,2,6:43.0,Personal foul by P. George (drawn by C. Paul),,28,34
150,2,6:43.0,C. Paul misses free throw 1 of 2,,28,34
151,2,6:43.0,Offensive rebound by Team,,28,34
152,2,6:43.0,T. Ferguson enters the game for S. Adams,,28,34
153,2,6:43.0,S. Gilgeous-Alexander enters the game for A. Nader,,28,34
154,2,6:43.0,N. Noel enters the game for D. Schröder,,28,34
155,2,6:43.0,,M. Harkless enters the game for J. Green,28,34
156,2,6:43.0,,T. Mann enters the game for L. Williams,28,34
157,2,6:43.0,C. Paul makes free throw 2 of 2,,29,34
158,2,6:30.0,,Turnover by P. George (bad pass; steal by C. Paul),29,34
159,2,6:14.0,S. Gilgeous-Alexander makes 3-pt jump shot from 27 ft,,32,34
160,2,6:01.0,,M. Harrell makes 2-pt dunk from 1 ft (assist by M. Harkless),32,36
161,2,5:47.0,Shooting foul by M. Harkless (drawn by C. Paul),,32,36
162,2,5:47.0,C. Paul makes free throw 1 of 3,,33,36
163,2,5:47.0,C. Paul makes free throw 2 of 3,,34,36
164,2,5:47.0,,I. Zubac enters the game for M. Harrell,34,36
165,2,5:47.0,C. Paul makes free throw 3 of 3,,35,36
166,2,5:33.0,,I. Zubac misses 2-pt layup from 2 ft (block by N. Noel),35,36
167,2,5:33.0,,Offensive rebound by Team,35,36
168,2,5:28.0,,P. George misses 3-pt jump shot from 25 ft,35,36
169,2,5:26.0,Defensive rebound by S. Gilgeous-Alexander,,35,36
170,2,5:21.0,Shooting foul by M. Harkless (drawn by D. Gallinari),,35,36
171,2,5:21.0,D. Gallinari makes free throw 1 of 2,,36,36
172,2,5:21.0,D. Gallinari makes free throw 2 of 2,,37,36
173,2,5:13.0,,Personal foul by T. Ferguson (drawn by P. George),37,36
174,2,5:05.0,,P. George misses 2-pt layup from 3 ft,37,36
175,2,5:03.0,Defensive rebound by T. Ferguson,,37,36
176,2,4:52.0,T. Ferguson misses 3-pt jump shot from 25 ft,,37,36
177,2,4:49.0,,Defensive rebound by I. Zubac,37,36
178,2,4:37.0,,P. Beverley misses 3-pt jump shot from 25 ft,37,36
179,2,4:34.0,Defensive rebound by C. Paul,,37,36
180,2,4:31.0,Offensive foul by D. Gallinari (drawn by P. Beverley),,37,36
181,2,4:31.0,Turnover by D. Gallinari (offensive foul),,37,36
182,2,4:19.0,,Turnover by I. Zubac (bad pass; steal by T. Ferguson),37,36
183,2,4:12.0,D. Gallinari misses 3-pt jump shot from 24 ft (block by M. Harkless),,37,36
184,2,4:11.0,,Defensive rebound by I. Zubac,37,36
185,2,4:11.0,,LA Clippers full timeout,37,36
186,2,4:11.0,D. Schröder enters the game for C. Paul,,37,36
187,2,4:11.0,,L. Williams enters the game for P. George,37,36
188,2,3:59.0,,Turnover by L. Williams (bad pass; steal by N. Noel),37,36
189,2,3:54.0,Turnover by S. Gilgeous-Alexander (bad pass; steal by L. Williams),,37,36
190,2,3:43.0,,T. Mann misses 2-pt jump shot from 11 ft,37,36
191,2,3:40.0,Defensive rebound by N. Noel,,37,36
192,2,3:36.0,D. Schröder makes 2-pt layup from 3 ft,,39,36
193,2,3:21.0,,I. Zubac makes 2-pt dunk from 2 ft (assist by L. Williams),39,38
194,2,2:56.0,D. Schröder misses 2-pt jump shot from 5 ft,,39,38
195,2,2:53.0,Offensive rebound by N. Noel,,39,38
196,2,2:45.0,N. Noel makes 2-pt jump shot from 16 ft (assist by D. Gallinari),,41,38
197,2,2:43.0,,Personal foul by T. Ferguson (drawn by L. Williams),41,38
198,2,2:25.0,,T. Mann misses 3-pt jump shot from 23 ft,41,38
199,2,2:25.0,Defensive rebound by Team,,41,38
200,2,2:11.0,Personal foul by T. Mann (drawn by N. Noel),,41,38
201,2,2:11.0,N. Noel misses free throw 1 of 2,,41,38
202,2,2:11.0,Offensive rebound by Team,,41,38
203,2,2:11.0,N. Noel makes free throw 2 of 2,,42,38
204,2,1:59.0,,L. Williams misses 2-pt jump shot from 12 ft,42,38
205,2,1:58.0,Defensive rebound by N. Noel,,42,38
206,2,1:52.0,D. Schröder misses 2-pt jump shot from 15 ft,,42,38
207,2,1:49.0,,Defensive rebound by I. Zubac,42,38
208,2,1:45.0,,Turnover by M. Harkless (lost ball; steal by S. Gilgeous-Alexander),42,38
209,2,1:40.0,S. Gilgeous-Alexander misses 2-pt layup from 2 ft (block by M. Harkless),,42,38
210,2,1:40.0,,Defensive rebound by Team,42,38
211,2,1:40.0,C. Paul enters the game for T. Ferguson,,42,38
212,2,1:40.0,,M. Harrell enters the game for I. Zubac,42,38
213,2,1:23.0,,L. Williams makes 2-pt layup from 2 ft,42,40
214,2,1:03.0,D. Schröder misses 2-pt layup from 1 ft,,42,40
215,2,1:01.0,,Defensive rebound by T. Mann,42,40
216,2,0:54.0,,L. Williams makes 2-pt jump shot from 20 ft (assist by M. Harkless),42,42
217,2,0:35.0,Shooting foul by M. Harrell (drawn by N. Noel),,42,42
218,2,0:35.0,N. Noel makes free throw 1 of 2,,43,42
219,2,0:35.0,,P. George enters the game for M. Harkless,43,42
220,2,0:35.0,N. Noel makes free throw 2 of 2,,44,42
221,2,0:29.0,,Personal foul by N. Noel (drawn by L. Williams),44,42
222,2,0:29.0,S. Adams enters the game for N. Noel,,44,42
223,2,0:24.0,,M. Harrell misses 2-pt layup from 2 ft,44,42
224,2,0:22.0,Defensive rebound by D. Gallinari,,44,42
225,2,0:01.0,C. Paul makes 3-pt jump shot from 25 ft,,47,42
226,2,0:00.0,,M. Harrell misses 3-pt jump shot from 46 ft,47,42
227,2,0:00.0,,Offensive rebound by Team,47,42
228,3,11:42.0,Turnover by D. Gallinari (lost ball; steal by M. Harkless),,47,42
229,3,11:27.0,,I. Zubac misses 2-pt hook shot from 7 ft,47,42
230,3,11:25.0,Defensive rebound by S. Adams,,47,42
231,3,11:09.0,S. Adams misses 2-pt hook shot from 3 ft,,47,42
232,3,11:07.0,,Defensive rebound by P. George,47,42
233,3,10:53.0,,P. Beverley makes 3-pt jump shot from 27 ft (assist by P. George),47,45
234,3,10:46.0,Turnover by S. Gilgeous-Alexander (out of bounds lost ball),,47,45
235,3,10:28.0,,Shooting foul by S. Gilgeous-Alexander (drawn by T. Mann),47,45
236,3,10:28.0,,T. Mann makes free throw 1 of 2,47,46
237,3,10:28.0,,T. Mann misses free throw 2 of 2,47,46
238,3,10:25.0,Defensive rebound by S. Adams,,47,46
239,3,10:06.0,D. Gallinari makes 3-pt jump shot from 25 ft,,50,46
240,3,9:51.0,,M. Harkless makes 3-pt jump shot from 25 ft (assist by P. George),50,49
241,3,9:44.0,Personal foul by P. Beverley (drawn by D. Gallinari),,50,49
242,3,9:35.0,Shooting foul by P. George (drawn by D. Gallinari),,50,49
243,3,9:35.0,D. Gallinari makes free throw 1 of 2,,51,49
244,3,9:35.0,D. Gallinari makes free throw 2 of 2,,52,49
245,3,9:30.0,,Personal foul by S. Gilgeous-Alexander (drawn by M. Harkless),52,49
246,3,9:24.0,,P. George misses 2-pt jump shot from 17 ft,52,49
247,3,9:19.0,Defensive rebound by S. Adams,,52,49
248,3,9:11.0,Personal foul by T. Mann (drawn by S. Gilgeous-Alexander),,52,49
249,3,9:05.0,Turnover by C. Paul (traveling),,52,49
250,3,9:02.0,,Offensive foul by M. Harkless (drawn by S. Gilgeous-Alexander),52,49
251,3,9:02.0,,Turnover by M. Harkless (offensive foul),52,49
252,3,8:45.0,S. Adams makes 2-pt layup from 1 ft (assist by C. Paul),,54,49
253,3,8:28.0,,P. George makes 3-pt jump shot from 25 ft (assist by I. Zubac),54,52
254,3,8:15.0,Turnover by D. Gallinari (traveling),,54,52
255,3,7:58.0,,Turnover by M. Harkless (bad pass; steal by C. Paul),54,52
256,3,7:54.0,S. Gilgeous-Alexander misses 3-pt jump shot from 27 ft,,54,52
257,3,7:52.0,Offensive rebound by T. Ferguson,,54,52
258,3,7:50.0,Turnover by S. Gilgeous-Alexander (traveling),,54,52
259,3,7:42.0,,Shooting foul by S. Gilgeous-Alexander (drawn by T. Mann),54,52
260,3,7:42.0,,T. Mann makes free throw 1 of 2,54,53
261,3,7:42.0,,T. Mann makes free throw 2 of 2,54,54
262,3,7:37.0,Personal foul by P. Beverley (drawn by C. Paul),,54,54
263,3,7:29.0,Shooting foul by M. Harkless (drawn by D. Gallinari),,54,54
264,3,7:29.0,D. Gallinari makes free throw 1 of 2,,55,54
265,3,7:29.0,,P. Patterson enters the game for M. Harkless,55,54
266,3,7:29.0,D. Gallinari makes free throw 2 of 2,,56,54
267,3,7:11.0,,Personal foul by S. Gilgeous-Alexander (drawn by P. Beverley),56,54
268,3,7:11.0,D. Schröder enters the game for S. Gilgeous-Alexander,,56,54
269,3,7:04.0,,P. Patterson misses 3-pt jump shot from 25 ft,56,54
270,3,7:02.0,,Offensive rebound by I. Zubac,56,54
271,3,7:02.0,,I. Zubac misses 2-pt layup from 2 ft,56,54
272,3,7:00.0,Defensive rebound by D. Gallinari,,56,54
273,3,6:56.0,C. Paul makes 3-pt jump shot from 25 ft,,59,54
274,3,6:39.0,,Turnover by P. George (bad pass),59,54
275,3,6:39.0,,LA Clippers full timeout,59,54
276,3,6:39.0,,L. Williams enters the game for T. Mann,59,54
277,3,6:26.0,Turnover by S. Adams (3 sec),,59,54
278,3,6:13.0,,Shooting foul by T. Ferguson (drawn by I. Zubac),59,54
279,3,6:13.0,,I. Zubac makes free throw 1 of 2,59,55
280,3,6:13.0,N. Noel enters the game for S. Adams,,59,55
281,3,6:13.0,,R. McGruder enters the game for P. George,59,55
282,3,6:13.0,,I. Zubac makes free throw 2 of 2,59,56
283,3,5:46.0,D. Gallinari misses 3-pt jump shot from 29 ft,,59,56
284,3,5:43.0,Offensive rebound by T. Ferguson,,59,56
285,3,5:42.0,Turnover by T. Ferguson (lost ball; steal by P. Beverley),,59,56
286,3,5:32.0,,L. Williams makes 2-pt jump shot from 19 ft,59,58
287,3,5:12.0,C. Paul misses 3-pt jump shot from 23 ft,,59,58
288,3,5:08.0,,Defensive rebound by P. Patterson,59,58
289,3,4:52.0,,P. Patterson misses 3-pt jump shot from 28 ft,59,58
290,3,4:50.0,Defensive rebound by D. Schröder,,59,58
291,3,4:46.0,D. Schröder misses 2-pt layup from 1 ft (block by P. Patterson),,59,58
292,3,4:46.0,Offensive rebound by Team,,59,58
293,3,4:46.0,Oklahoma City full timeout,,59,58
294,3,4:46.0,D. Bazley enters the game for D. Gallinari,,59,58
295,3,4:46.0,A. Nader enters the game for C. Paul,,59,58
296,3,4:46.0,,M. Harrell enters the game for P. Beverley,59,58
297,3,4:46.0,,J. Robinson enters the game for I. Zubac,59,58
298,3,4:42.0,A. Nader makes 3-pt jump shot from 23 ft (assist by D. Schröder),,62,58
299,3,4:20.0,,R. McGruder misses 3-pt jump shot from 24 ft,62,58
300,3,4:18.0,Defensive rebound by N. Noel,,62,58
301,3,4:05.0,D. Schröder misses 2-pt layup from 1 ft,,62,58
302,3,4:03.0,Offensive rebound by N. Noel,,62,58
303,3,4:00.0,D. Schröder misses 3-pt jump shot from 23 ft,,62,58
304,3,3:57.0,,Defensive rebound by L. Williams,62,58
305,3,3:50.0,,L. Williams misses 2-pt jump shot from 15 ft,62,58
306,3,3:46.0,,Offensive rebound by M. Harrell,62,58
307,3,3:46.0,,M. Harrell makes 2-pt layup at rim,62,60
308,3,3:30.0,A. Nader misses 2-pt jump shot from 6 ft,,62,60
309,3,3:28.0,,Defensive rebound by P. Patterson,62,60
310,3,3:18.0,,Turnover by M. Harrell (lost ball; steal by N. Noel),62,60
311,3,3:02.0,Turnover by A. Nader (out of bounds lost ball),,62,60
312,3,2:50.0,,L. Williams misses 2-pt layup from 1 ft,62,60
313,3,2:48.0,Defensive rebound by T. Ferguson,,62,60
314,3,2:39.0,T. Ferguson misses 3-pt jump shot from 24 ft,,62,60
315,3,2:36.0,,Defensive rebound by P. Patterson,62,60
316,3,2:28.0,,P. Patterson makes 3-pt jump shot from 26 ft (assist by L. Williams),62,63
317,3,2:07.0,N. Noel misses 2-pt jump shot from 19 ft,,62,63
318,3,2:05.0,,Defensive rebound by M. Harrell,62,63
319,3,1:47.0,,P. Patterson misses 3-pt jump shot from 27 ft,62,63
320,3,1:45.0,Defensive rebound by D. Schröder,,62,63
321,3,1:38.0,D. Schröder misses 2-pt jump shot from 15 ft,,62,63
322,3,1:35.0,,Defensive rebound by P. Patterson,62,63
323,3,1:27.0,,J. Robinson misses 2-pt jump shot from 18 ft,62,63
324,3,1:26.0,Defensive rebound by D. Schröder,,62,63
325,3,1:24.0,Turnover by D. Schröder (out of bounds lost ball),,62,63
326,3,1:24.0,,J. Green enters the game for P. Patterson,62,63
327,3,1:07.0,,R. McGruder misses 2-pt layup from 5 ft (block by N. Noel),62,63
328,3,1:03.0,,Offensive rebound by M. Harrell,62,63
329,3,1:00.0,,J. Green makes 3-pt jump shot from 32 ft (assist by M. Harrell),62,66
330,3,1:00.0,Oklahoma City full timeout,,62,66
331,3,1:00.0,S. Gilgeous-Alexander enters the game for T. Ferguson,,62,66
332,3,0:40.0,D. Schröder misses 2-pt jump shot from 13 ft,,62,66
333,3,0:38.0,,Defensive rebound by J. Green,62,66
334,3,0:31.0,,M. Harrell misses 2-pt layup from 2 ft (block by N. Noel),62,66
335,3,0:29.0,Defensive rebound by A. Nader,,62,66
336,3,0:23.0,Personal foul by J. Robinson (drawn by S. Gilgeous-Alexander),,62,66
337,3,0:23.0,S. Gilgeous-Alexander makes free throw 1 of 2,,63,66
338,3,0:23.0,S. Gilgeous-Alexander makes free throw 2 of 2,,64,66
339,3,0:00.0,,M. Harrell misses 3-pt jump shot from 30 ft,64,66
340,3,0:00.0,,Offensive rebound by Team,64,66
341,4,11:45.0,,J. Green misses 3-pt jump shot from 26 ft,64,66
342,4,11:43.0,Defensive rebound by S. Adams,,64,66
343,4,11:25.0,S. Adams makes 2-pt jump shot from 7 ft (assist by D. Schröder),,66,66
344,4,11:15.0,,Turnover by M. Harrell (bad pass),66,66
345,4,11:15.0,,P. George enters the game for J. Robinson,66,66
346,4,10:54.0,A. Nader makes 2-pt jump shot from 18 ft (assist by S. Adams),,68,66
347,4,10:37.0,,Personal foul by C. Paul (drawn by M. Harrell),68,66
348,4,10:37.0,S. Gilgeous-Alexander enters the game for D. Schröder,,68,66
349,4,10:33.0,,M. Harrell makes 2-pt dunk from 2 ft (assist by P. George),68,68
350,4,10:10.0,C. Paul misses 2-pt jump shot from 8 ft,,68,68
351,4,10:09.0,,Defensive rebound by J. Green,68,68
352,4,9:59.0,,R. McGruder misses 2-pt jump shot from 8 ft,68,68
353,4,9:57.0,Defensive rebound by D. Bazley,,68,68
354,4,9:47.0,S. Gilgeous-Alexander misses 2-pt layup from 1 ft (block by M. Harrell),,68,68
355,4,9:45.0,,Defensive rebound by P. George,68,68
356,4,9:45.0,,Personal take foul by C. Paul (drawn by P. George),68,68
357,4,9:45.0,T. Ferguson enters the game for A. Nader,,68,68
358,4,9:40.0,,M. Harrell makes 2-pt dunk from 2 ft (assist by L. Williams),68,70
359,4,9:14.0,D. Bazley misses 2-pt layup from 1 ft,,68,70
360,4,9:12.0,,Defensive rebound by M. Harrell,68,70
361,4,9:05.0,,R. McGruder misses 3-pt jump shot from 24 ft,68,70
362,4,9:02.0,,Offensive rebound by M. Harrell,68,70
363,4,8:49.0,,P. George misses 3-pt jump shot from 26 ft,68,70
364,4,8:47.0,,Offensive rebound by M. Harrell,68,70
365,4,8:33.0,,L. Williams misses 2-pt jump shot from 13 ft,68,70
366,4,8:33.0,,Offensive rebound by Team,68,70
367,4,8:33.0,Loose ball foul by C. Paul (drawn by M. Harrell),,68,70
368,4,8:33.0,D. Burton enters the game for D. Bazley,,68,70
369,4,8:33.0,,P. Beverley enters the game for R. McGruder,68,70
370,4,8:22.0,,L. Williams misses 2-pt jump shot from 7 ft,68,70
371,4,8:18.0,,Offensive rebound by M. Harrell,68,70
372,4,8:18.0,,M. Harrell misses 2-pt layup at rim,68,70
373,4,8:17.0,Defensive rebound by S. Adams,,68,70
374,4,8:15.0,Personal foul by L. Williams (drawn by C. Paul),,68,70
375,4,7:57.0,Turnover by S. Adams (lost ball; steal by M. Harrell),,68,70
376,4,7:44.0,,J. Green misses 3-pt jump shot from 26 ft,68,70
377,4,7:41.0,Defensive rebound by D. Burton,,68,70
378,4,7:37.0,S. Gilgeous-Alexander misses 3-pt jump shot from 27 ft,,68,70
379,4,7:33.0,,Defensive rebound by M. Harrell,68,70
380,4,7:22.0,,M. Harrell makes 2-pt layup from 3 ft (assist by L. Williams),68,72
381,4,6:52.0,D. Burton misses 3-pt jump shot from 25 ft,,68,72
382,4,6:51.0,Offensive rebound by T. Ferguson,,68,72
383,4,6:41.0,T. Ferguson makes 2-pt jump shot from 17 ft (assist by S. Adams),,70,72
384,4,6:27.0,,P. George makes 3-pt jump shot from 23 ft (assist by M. Harrell),70,75
