,QUARTER,TIME_REMAINING,UTAH_ACTION,PORTLAND_ACTION,UTAH_SCORE,PORTLAND_SCORE
54,1,4:55.0,B. Bogdanović makes free throw 1 of 2,,23,19
55,1,4:55.0,B. Bogdanović makes free throw 2 of 2,,24,19
56,1,4:40.0,,C. Anthony makes 2-pt layup from 2 ft,24,21
57,1,4:27.0,M. Conley makes 2-pt jump shot from 12 ft,,26,21
58,1,4:09.0,,C. Anthony misses 2-pt jump shot from 7 ft,26,21
59,1,4:08.0,Defensive rebound by R. O'Neale,,26,21
60,1,3:59.0,M. Conley misses 2-pt jump shot from 12 ft,,26,21
61,1,3:57.0,Offensive rebound by M. Conley,,26,21
62,1,3:57.0,M. Conley misses 2-pt layup from 1 ft,,26,21
63,1,3:55.0,,Defensive rebound by H. Whiteside,26,21
64,1,3:48.0,,C. Anthony misses 2-pt layup from 2 ft,26,21
65,1,3:46.0,Defensive rebound by R. Gobert,,26,21
66,1,3:40.0,J. Clarkson makes 3-pt jump shot from 25 ft (assist by M. Conley),,29,21
67,1,3:27.0,,D. Lillard misses 3-pt jump shot from 30 ft,29,21
68,1,3:24.0,Defensive rebound by J. Clarkson,,29,21
69,1,3:16.0,M. Conley makes 3-pt jump shot from 25 ft,,32,21
70,1,3:16.0,,Portland full timeout,32,21
71,1,3:16.0,E. Davis enters the game for B. Bogdanović,,32,21
72,1,3:16.0,D. Mitchell enters the game for M. Conley,,32,21
73,1,3:16.0,G. Niang enters the game for R. Gobert,,32,21
74,1,3:16.0,,N. Little enters the game for C. Anthony,32,21
75,1,3:16.0,,A. Simons enters the game for C. McCollum,32,21
76,1,3:04.0,,G. Trent misses 2-pt jump shot from 18 ft,32,21
77,1,3:01.0,Defensive rebound by R. O'Neale,,32,21
78,1,2:54.0,D. Mitchell misses 2-pt layup from 2 ft,,32,21
79,1,2:51.0,Offensive rebound by E. Davis,,32,21
80,1,2:51.0,E. Davis makes 2-pt layup from 1 ft,,34,21
81,1,2:35.0,,G. Trent makes 2-pt jump shot from 20 ft,34,23
82,1,2:15.0,J. Clarkson misses 2-pt jump shot from 15 ft,,34,23
83,1,2:13.0,,Defensive rebound by H. Whiteside,34,23
84,1,2:06.0,,D. Lillard makes 2-pt layup from 1 ft,34,25
85,1,1:57.0,G. Niang misses 3-pt jump shot from 25 ft,,34,25
86,1,1:55.0,,Defensive rebound by H. Whiteside,34,25
87,1,1:44.0,,N. Little makes 2-pt dunk from 1 ft (assist by D. Lillard),34,27
88,1,1:29.0,G. Niang misses 2-pt jump shot from 4 ft (block by H. Whiteside),,34,27
89,1,1:27.0,,Defensive rebound by H. Whiteside,34,27
90,1,1:25.0,,Turnover by H. Whiteside (bad pass; steal by R. O'Neale),34,27
91,1,1:20.0,G. Niang misses 3-pt jump shot from 23 ft,,34,27
92,1,1:17.0,,Defensive rebound by N. Little,34,27
93,1,1:09.0,,H. Whiteside makes 2-pt jump shot from 8 ft (assist by D. Lillard),34,29
94,1,1:02.0,Utah full timeout,,34,29
95,1,1:02.0,,C. Swanigan enters the game for H. Whiteside,34,29
96,1,0:47.0,D. Mitchell misses 2-pt layup from 1 ft,,34,29
97,1,0:45.0,,Defensive rebound by C. Swanigan,34,29
98,1,0:33.0,,D. Lillard makes 2-pt layup from 2 ft,34,31
99,1,0:14.0,Offensive foul by J. Clarkson (drawn by G. Trent),,34,31
100,1,0:14.0,Turnover by J. Clarkson (offensive foul),,34,31
101,1,0:14.0,,C. McCollum enters the game for C. Swanigan,34,31
102,1,0:05.0,,N. Little makes 2-pt dunk from 1 ft (assist by D. Lillard),34,33
103,1,0:00.0,J. Clarkson misses 3-pt jump shot from 25 ft,,34,33
104,1,0:00.0,Offensive rebound by Team,,34,33
105,2,11:45.0,,C. McCollum misses 2-pt jump shot from 4 ft,34,33
106,2,11:43.0,Defensive rebound by G. Niang,,34,33
107,2,11:35.0,J. Ingles misses 3-pt jump shot from 25 ft,,34,33
108,2,11:32.0,,Defensive rebound by A. Simons,34,33
109,2,11:15.0,,A. Simons misses 2-pt jump shot from 7 ft,34,33
110,2,11:13.0,,Offensive rebound by C. Swanigan,34,33
111,2,11:13.0,,Turnover by C. Swanigan (out of bounds lost ball),34,33
112,2,10:53.0,J. Clarkson misses 2-pt layup from 2 ft,,34,33
113,2,10:51.0,,Defensive rebound by G. Trent,34,33
114,2,10:44.0,,G. Trent misses 2-pt jump shot from 15 ft,34,33
115,2,10:42.0,,Offensive rebound by Team,34,33
116,2,10:42.0,,Personal foul by D. Mitchell (drawn by C. Swanigan),34,33
117,2,10:35.0,,C. McCollum misses 2-pt jump shot from 5 ft,34,33
118,2,10:34.0,Defensive rebound by E. Davis,,34,33
119,2,10:27.0,J. Clarkson makes 3-pt jump shot from 23 ft (assist by J. Ingles),,37,33
120,2,10:09.0,,C. McCollum makes 2-pt jump shot from 17 ft,37,35
121,2,9:54.0,Personal foul by A. Simons (drawn by J. Clarkson),,37,35
122,2,9:54.0,,T. Ariza enters the game for G. Trent,37,35
123,2,9:44.0,D. Mitchell misses 2-pt layup from 2 ft,,37,35
124,2,9:40.0,Offensive rebound by E. Davis,,37,35
125,2,9:40.0,E. Davis makes 2-pt layup from 1 ft,,39,35
126,2,9:25.0,,A. Simons makes 2-pt jump shot from 15 ft,39,37
127,2,9:09.0,J. Clarkson misses 2-pt jump shot from 9 ft,,39,37
128,2,9:07.0,,Defensive rebound by C. McCollum,39,37
129,2,9:04.0,,C. McCollum misses 3-pt jump shot from 28 ft,39,37
130,2,9:04.0,,Offensive rebound by C. Anthony,39,37
131,2,9:01.0,,C. Anthony makes 2-pt layup from 1 ft,39,39
132,2,8:41.0,Personal foul by T. Ariza (drawn by J. Ingles),,39,39
133,2,8:41.0,M. Conley enters the game for E. Davis,,39,39
134,2,8:41.0,R. Gobert enters the game for D. Mitchell,,39,39
135,2,8:41.0,,H. Whiteside enters the game for C. Swanigan,39,39
136,2,8:36.0,Personal foul by C. McCollum (drawn by M. Conley),,39,39
137,2,8:29.0,J. Clarkson misses 2-pt jump shot from 6 ft (block by H. Whiteside),,39,39
138,2,8:27.0,,Defensive rebound by C. McCollum,39,39
139,2,8:25.0,Violation by Team (kicked ball),,39,39
140,2,8:15.0,,C. McCollum makes 2-pt jump shot from 9 ft,39,41
141,2,7:58.0,M. Conley makes 3-pt jump shot from 26 ft (assist by J. Ingles),,42,41
142,2,7:35.0,,C. Anthony misses 2-pt jump shot from 13 ft,42,41
143,2,7:33.0,Defensive rebound by R. Gobert,,42,41
144,2,7:18.0,G. Niang misses 3-pt jump shot from 24 ft,,42,41
145,2,7:16.0,,Defensive rebound by T. Ariza,42,41
146,2,7:10.0,,Turnover by C. McCollum (out of bounds lost ball),42,41
147,2,7:10.0,B. Bogdanović enters the game for J. Ingles,,42,41
148,2,7:10.0,R. O'Neale enters the game for G. Niang,,42,41
149,2,6:47.0,B. Bogdanović misses 2-pt jump shot from 16 ft (block by C. McCollum),,42,41
150,2,6:45.0,,Defensive rebound by A. Simons,42,41
151,2,6:44.0,,T. Ariza makes 2-pt layup from 1 ft (assist by A. Simons),42,43
152,2,6:23.0,R. Gobert misses 2-pt layup from 3 ft (block by H. Whiteside),,42,43
153,2,6:20.0,Offensive rebound by R. Gobert,,42,43
154,2,6:18.0,R. Gobert misses 2-pt hook shot from 8 ft,,42,43
155,2,6:16.0,,Defensive rebound by H. Whiteside,42,43
156,2,6:08.0,,C. McCollum misses 2-pt jump shot from 9 ft (block by R. O'Neale),42,43
157,2,6:06.0,Defensive rebound by B. Bogdanović,,42,43
158,2,6:03.0,R. O'Neale misses 2-pt layup from 2 ft,,42,43
159,2,6:02.0,,Defensive rebound by A. Simons,42,43
160,2,5:59.0,,T. Ariza makes 2-pt layup from 2 ft (assist by A. Simons),42,45
161,2,5:59.0,Utah full timeout,,42,45
162,2,5:59.0,D. Mitchell enters the game for J. Clarkson,,42,45
163,2,5:59.0,,D. Lillard enters the game for C. Anthony,42,45
164,2,5:59.0,,N. Little enters the game for T. Ariza,42,45
165,2,5:59.0,,G. Trent enters the game for C. McCollum,42,45
166,2,5:38.0,M. Conley makes 2-pt jump shot from 18 ft,,44,45
167,2,5:21.0,,Offensive foul by H. Whiteside (drawn by M. Conley),44,45
168,2,5:21.0,,Turnover by H. Whiteside (offensive foul),44,45
169,2,5:11.0,Personal foul by D. Lillard (drawn by D. Mitchell),,44,45
170,2,5:04.0,M. Conley makes 3-pt jump shot from 25 ft,,47,45
171,2,4:50.0,,D. Lillard misses 2-pt jump shot from 14 ft,47,45
172,2,4:48.0,Defensive rebound by R. O'Neale,,47,45
173,2,4:39.0,B. Bogdanović makes 3-pt jump shot from 23 ft (assist by D. Mitchell),,50,45
174,2,4:15.0,,D. Lillard misses 3-pt jump shot from 27 ft,50,45
175,2,4:12.0,Defensive rebound by R. O'Neale,,50,45
176,2,4:03.0,R. O'Neale misses 2-pt layup from 2 ft,,50,45
177,2,4:02.0,,Defensive rebound by A. Simons,50,45
178,2,3:58.0,,D. Lillard makes 3-pt jump shot from 27 ft (assist by A. Simons),50,48
179,2,3:36.0,D. Mitchell misses 2-pt jump shot from 21 ft,,50,48
180,2,3:34.0,,Defensive rebound by H. Whiteside,50,48
181,2,3:25.0,,A. Simons misses 2-pt jump shot from 4 ft,50,48
182,2,3:21.0,,Offensive rebound by H. Whiteside,50,48
183,2,3:21.0,,H. Whiteside misses 2-pt layup at rim,50,48
184,2,3:21.0,Defensive rebound by R. O'Neale,,50,48
185,2,3:16.0,R. O'Neale misses 3-pt jump shot from 28 ft,,50,48
186,2,3:14.0,Offensive rebound by B. Bogdanović,,50,48
187,2,3:10.0,D. Mitchell makes 3-pt jump shot from 30 ft (assist by B. Bogdanović),,53,48
188,2,2:52.0,,G. Trent misses 3-pt jump shot from 25 ft,53,48
189,2,2:49.0,,Offensive rebound by H. Whiteside,53,48
190,2,2:44.0,,D. Lillard makes 3-pt jump shot from 24 ft,53,51
191,2,2:27.0,M. Conley misses 2-pt jump shot from 16 ft,,53,51
192,2,2:24.0,Offensive rebound by R. Gobert,,53,51
193,2,2:23.0,R. Gobert misses 2-pt hook shot from 4 ft,,53,51
194,2,2:21.0,,Defensive rebound by H. Whiteside,53,51
195,2,2:14.0,,D. Lillard makes 2-pt layup from 1 ft,53,53
196,2,2:06.0,B. Bogdanović misses 3-pt jump shot from 25 ft,,53,53
197,2,2:04.0,,Defensive rebound by H. Whiteside,53,53
198,2,2:03.0,,Portland full timeout,53,53
199,2,2:03.0,J. Ingles enters the game for M. Conley,,53,53
200,2,2:03.0,,C. Anthony enters the game for N. Little,53,53
201,2,2:03.0,,T. Ariza enters the game for A. Simons,53,53
202,2,2:03.0,,C. McCollum enters the game for G. Trent,53,53
203,2,1:45.0,,C. Anthony makes 3-pt jump shot from 25 ft (assist by C. McCollum),53,56
204,2,1:27.0,D. Mitchell misses 3-pt jump shot from 25 ft,,53,56
205,2,1:26.0,,Defensive rebound by H. Whiteside,53,56
206,2,1:20.0,,Shooting foul by J. Ingles (drawn by D. Lillard),53,56
207,2,1:20.0,,D. Lillard makes free throw 1 of 2,53,57
208,2,1:20.0,,D. Lillard makes free throw 2 of 2,53,58
209,2,1:03.0,Turnover by J. Ingles (lost ball; steal by H. Whiteside),,53,58
210,2,0:43.0,,Personal foul by R. Gobert (drawn by H. Whiteside),53,58
211,2,0:43.0,,H. Whiteside makes free throw 1 of 2,53,59
212,2,0:43.0,,H. Whiteside makes free throw 2 of 2,53,60
213,2,0:35.0,B. Bogdanović misses 3-pt jump shot from 27 ft,,53,60
214,2,0:32.0,,Defensive rebound by Team,53,60
215,2,0:14.0,,D. Lillard makes 3-pt jump shot from 28 ft,53,63
216,2,0:04.0,D. Mitchell misses 3-pt jump shot from 26 ft,,53,63
217,2,0:01.0,,Defensive rebound by D. Lillard,53,63
218,3,11:40.0,,H. Whiteside misses 2-pt hook shot from 3 ft (block by R. Gobert),53,63
219,3,11:37.0,,Offensive rebound by H. Whiteside,53,63
220,3,11:35.0,,H. Whiteside misses 2-pt hook shot from 2 ft,53,63
221,3,11:34.0,Defensive rebound by R. Gobert,,53,63
222,3,11:25.0,D. Mitchell makes 2-pt jump shot from 4 ft (assist by M. Conley),,55,63
223,3,10:58.0,,C. Anthony misses 3-pt jump shot from 22 ft,55,63
224,3,10:56.0,Defensive rebound by R. Gobert,,55,63
225,3,10:48.0,,Violation by Team (kicked ball),55,63
226,3,10:42.0,Shooting foul by C. McCollum (drawn by R. Gobert),,55,63
227,3,10:42.0,R. Gobert makes free throw 1 of 2,,56,63
228,3,10:42.0,R. Gobert makes free throw 2 of 2,,57,63
229,3,10:28.0,,D. Lillard makes 3-pt jump shot from 25 ft (assist by C. Anthony),57,66
230,3,10:09.0,M. Conley misses 2-pt jump shot from 18 ft,,57,66
231,3,10:08.0,,Defensive rebound by T. Ariza,57,66
232,3,10:01.0,,D. Lillard misses 3-pt jump shot from 28 ft,57,66
233,3,9:58.0,Defensive rebound by R. Gobert,,57,66
234,3,9:51.0,D. Mitchell makes 2-pt jump shot from 6 ft,,59,66
235,3,9:30.0,,H. Whiteside makes 2-pt hook shot from 1 ft (assist by D. Lillard),59,68
236,3,9:13.0,J. Ingles makes 3-pt jump shot from 23 ft (assist by M. Conley),,62,68
237,3,8:51.0,Violation by Team (kicked ball),,62,68
238,3,8:42.0,,C. Anthony misses 2-pt layup from 1 ft,62,68
239,3,8:40.0,,Offensive rebound by C. Anthony,62,68
240,3,8:40.0,,C. Anthony misses 2-pt layup from 1 ft,62,68
241,3,8:40.0,,Offensive rebound by C. Anthony,62,68
242,3,8:32.0,,C. Anthony misses 2-pt jump shot from 13 ft,62,68
243,3,8:28.0,,Offensive rebound by T. Ariza,62,68
244,3,8:26.0,,T. Ariza misses 2-pt layup from 4 ft,62,68
245,3,8:23.0,Defensive rebound by M. Conley,,62,68
246,3,8:21.0,Personal foul by T. Ariza (drawn by R. Gobert),,62,68
247,3,8:07.0,B. Bogdanović makes 3-pt jump shot from 26 ft,,65,68
248,3,7:53.0,,D. Lillard makes 2-pt jump shot from 17 ft,65,70
249,3,7:39.0,D. Mitchell misses 2-pt jump shot from 13 ft,,65,70
250,3,7:37.0,,Defensive rebound by H. Whiteside,65,70
251,3,7:29.0,,D. Lillard makes 2-pt layup from 2 ft,65,72
252,3,7:13.0,B. Bogdanović makes 3-pt jump shot from 26 ft (assist by R. Gobert),,68,72
253,3,6:54.0,,C. Anthony misses 2-pt layup at rim (block by R. Gobert),68,72
254,3,6:52.0,,Offensive rebound by H. Whiteside,68,72
255,3,6:52.0,,Portland full timeout,68,72
256,3,6:52.0,R. O'Neale enters the game for D. Mitchell,,68,72
257,3,6:49.0,,D. Lillard makes 3-pt jump shot from 25 ft (assist by T. Ariza),68,75
258,3,6:24.0,B. Bogdanović makes 2-pt layup from 1 ft,,70,75
259,3,6:12.0,,D. Lillard makes 3-pt jump shot from 25 ft,70,78
260,3,5:58.0,B. Bogdanović makes 3-pt jump shot from 25 ft (assist by R. Gobert),,73,78
261,3,5:38.0,,Turnover by C. McCollum (bad pass; steal by J. Ingles),73,78
262,3,5:34.0,R. O'Neale misses 3-pt jump shot from 23 ft,,73,78
263,3,5:28.0,,Defensive rebound by D. Lillard,73,78
264,3,5:22.0,,Personal foul by R. O'Neale (drawn by C. Anthony),73,78
265,3,5:11.0,,C. Anthony makes 2-pt layup from 1 ft (assist by T. Ariza),73,80
266,3,4:47.0,Turnover by R. Gobert (bad pass),,73,80
267,3,4:35.0,,Personal foul by B. Bogdanović (drawn by C. Anthony),73,80
268,3,4:35.0,J. Clarkson enters the game for J. Ingles,,73,80
269,3,4:29.0,,C. McCollum misses 3-pt jump shot from 26 ft,73,80
270,3,4:26.0,,Offensive rebound by H. Whiteside,73,80
271,3,4:24.0,,H. Whiteside makes 2-pt hook shot from 8 ft,73,82
272,3,4:23.0,Utah full timeout,,73,82
273,3,4:23.0,,A. Simons enters the game for C. Anthony,73,82
274,3,4:23.0,,G. Trent enters the game for C. McCollum,73,82
275,3,4:10.0,M. Conley misses 2-pt jump shot from 11 ft,,73,82
276,3,4:07.0,,Defensive rebound by H. Whiteside,73,82
277,3,4:03.0,,A. Simons makes 3-pt jump shot from 25 ft (assist by D. Lillard),73,85
278,3,3:50.0,Personal foul by G. Trent (drawn by M. Conley),,73,85
279,3,3:50.0,D. Mitchell enters the game for B. Bogdanović,,73,85
280,3,3:40.0,J. Clarkson misses 2-pt jump shot from 20 ft,,73,85
281,3,3:38.0,,Defensive rebound by H. Whiteside,73,85
282,3,3:30.0,,D. Lillard makes 3-pt jump shot from 26 ft,73,88
283,3,3:17.0,Personal foul by T. Ariza (drawn by R. Gobert),,73,88
284,3,3:17.0,E. Davis enters the game for M. Conley,,73,88
285,3,3:17.0,G. Niang enters the game for R. Gobert,,73,88
286,3,3:17.0,,N. Little enters the game for T. Ariza,73,88
287,3,3:17.0,,C. Swanigan enters the game for H. Whiteside,73,88
288,3,3:02.0,J. Clarkson misses 2-pt jump shot from 4 ft,,73,88
289,3,2:59.0,,Defensive rebound by C. Swanigan,73,88
290,3,2:44.0,,N. Little makes 3-pt jump shot from 26 ft (assist by D. Lillard),73,91
291,3,2:29.0,R. O'Neale makes 3-pt jump shot from 25 ft (assist by G. Niang),,76,91
292,3,2:09.0,,G. Trent makes 3-pt jump shot from 25 ft (assist by D. Lillard),76,94
293,3,1:58.0,D. Mitchell makes 2-pt jump shot from 9 ft,,78,94
294,3,1:41.0,,D. Lillard misses 3-pt jump shot from 33 ft,78,94
295,3,1:37.0,Defensive rebound by D. Mitchell,,78,94
296,3,1:36.0,D. Mitchell makes 2-pt layup from 3 ft,,80,94
297,3,1:17.0,,D. Lillard misses 2-pt layup from 2 ft,80,94
298,3,1:16.0,,Offensive rebound by C. Swanigan,80,94
299,3,1:14.0,,G. Trent misses 3-pt jump shot from 22 ft,80,94
300,3,1:14.0,,Offensive rebound by Team,80,94
301,3,1:13.0,Loose ball foul by G. Niang (drawn by N. Little),,80,94
302,3,1:03.0,,Turnover by C. Swanigan (bad pass; steal by D. Mitchell),80,94
303,3,0:58.0,J. Clarkson misses 3-pt jump shot from 22 ft,,80,94
304,3,0:56.0,Offensive rebound by E. Davis,,80,94
305,3,0:54.0,J. Clarkson makes 3-pt jump shot from 23 ft (assist by R. O'Neale),,83,94
306,3,0:38.0,,Turnover by D. Lillard (lost ball; steal by R. O'Neale),83,94
307,3,0:33.0,D. Mitchell misses 2-pt dunk from 2 ft,,83,94
308,3,0:31.0,,Defensive rebound by Team,83,94
309,3,0:31.0,,Turnover by A. Simons (bad pass),83,94
310,3,0:30.0,,Instant Replay (Challenge: Ruling Stands),83,94
311,3,0:08.0,R. O'Neale misses 3-pt jump shot from 26 ft,,83,94
312,3,0:06.0,Offensive rebound by Team,,83,94
313,3,0:06.0,Turnover by Team (shot clock),,83,94
314,4,11:52.0,J. Clarkson makes 3-pt jump shot from 23 ft (assist by J. Ingles),,86,94
315,4,11:27.0,,G. Trent misses 2-pt jump shot from 17 ft,86,94
316,4,11:25.0,,Offensive rebound by C. Swanigan,86,94
317,4,11:23.0,,C. Anthony misses 3-pt jump shot from 28 ft,86,94
318,4,11:20.0,Defensive rebound by Team,,86,94
319,4,11:11.0,D. Mitchell makes 2-pt jump shot from 11 ft,,88,94
320,4,11:00.0,,C. McCollum makes 3-pt jump shot from 27 ft,88,97
321,4,10:39.0,J. Clarkson misses 3-pt jump shot from 26 ft,,88,97
322,4,10:36.0,,Defensive rebound by C. Anthony,88,97
323,4,10:29.0,,C. McCollum misses 2-pt jump shot from 22 ft,88,97
324,4,10:27.0,Defensive rebound by D. Mitchell,,88,97
325,4,10:27.0,Turnover by D. Mitchell (bad pass),,88,97
326,4,10:12.0,,C. McCollum makes 2-pt jump shot from 8 ft,88,99
327,4,9:53.0,G. Niang misses 3-pt jump shot from 27 ft,,88,99
328,4,9:50.0,,Defensive rebound by A. Simons,88,99
329,4,9:42.0,,A. Simons makes 2-pt jump shot from 17 ft,88,101
330,4,9:42.0,,Loose ball foul by C. Swanigan (drawn by J. Clarkson),88,101
331,4,9:42.0,,Instant Replay (Request: Stands),88,101
332,4,9:31.0,D. Mitchell makes 2-pt jump shot from 9 ft,,90,101
333,4,9:11.0,,Personal foul by G. Niang (drawn by C. Anthony),90,101
334,4,9:01.0,,C. Anthony misses 2-pt layup from 4 ft,90,101
335,4,9:00.0,Defensive rebound by G. Niang,,90,101
336,4,8:49.0,G. Niang makes 2-pt layup from 1 ft (assist by D. Mitchell),,92,101
337,4,8:35.0,,Shooting foul by J. Ingles (drawn by C. Anthony),92,101
338,4,8:35.0,,C. Anthony makes free throw 1 of 2,92,102
339,4,8:35.0,M. Conley enters the game for E. Davis,,92,102
340,4,8:35.0,R. Gobert enters the game for D. Mitchell,,92,102
341,4,8:35.0,,D. Lillard enters the game for A. Simons,92,102
342,4,8:35.0,,H. Whiteside enters the game for C. Swanigan,92,102
343,4,8:35.0,,C. Anthony makes free throw 2 of 2,92,103
344,4,8:24.0,M. Conley misses 3-pt jump shot from 24 ft,,92,103
345,4,8:21.0,Offensive rebound by R. Gobert,,92,103
346,4,8:09.0,M. Conley misses 2-pt jump shot from 14 ft,,92,103
347,4,8:08.0,,Defensive rebound by Team,92,103
348,4,8:08.0,Loose ball foul by R. Gobert (drawn by H. Whiteside),,92,103
349,4,7:52.0,,H. Whiteside makes 2-pt hook shot from 3 ft (assist by D. Lillard),92,105
350,4,7:42.0,G. Niang misses 3-pt jump shot from 25 ft,,92,105
351,4,7:40.0,,Defensive rebound by H. Whiteside,92,105
352,4,7:32.0,,D. Lillard misses 2-pt layup from 2 ft (block by R. Gobert),92,105
353,4,7:32.0,,Offensive rebound by Team,92,105
354,4,7:32.0,B. Bogdanović enters the game for J. Ingles,,92,105
355,4,7:32.0,R. O'Neale enters the game for G. Niang,,92,105
356,4,7:27.0,,Shooting foul by B. Bogdanović (drawn by C. Anthony),92,105
357,4,7:27.0,,C. Anthony makes free throw 1 of 2,92,106
358,4,7:27.0,,T. Ariza enters the game for G. Trent,92,106
359,4,7:27.0,,C. Anthony makes free throw 2 of 2,92,107
360,4,7:15.0,J. Clarkson misses 3-pt jump shot from 26 ft,,92,107
361,4,7:11.0,,Defensive rebound by T. Ariza,92,107
362,4,7:04.0,,Offensive foul by C. McCollum (drawn by J. Clarkson),92,107
363,4,7:04.0,,Turnover by C. McCollum (offensive foul),92,107
364,4,7:04.0,Utah full timeout,,92,107
365,4,7:04.0,,G. Trent enters the game for C. Anthony,92,107
366,4,6:49.0,Turnover by R. O'Neale (traveling),,92,107
367,4,6:33.0,,C. McCollum misses 2-pt jump shot from 14 ft,92,107
368,4,6:30.0,Defensive rebound by M. Conley,,92,107
369,4,6:21.0,Turnover by B. Bogdanović (bad pass; steal by C. McCollum),,92,107
370,4,6:17.0,,D. Lillard makes 3-pt jump shot from 27 ft (assist by C. McCollum),92,110
371,4,6:02.0,M. Conley misses 2-pt layup from 1 ft,,92,110
372,4,5:59.0,Offensive rebound by R. Gobert,,92,110
373,4,5:59.0,R. Gobert makes 2-pt layup at rim,,94,110
374,4,5:44.0,,D. Lillard makes 2-pt layup from 1 ft,94,112
375,4,5:26.0,M. Conley misses 2-pt jump shot from 13 ft,,94,112
376,4,5:23.0,,Defensive rebound by C. McCollum,94,112
377,4,5:14.0,,D. Lillard misses 3-pt jump shot from 29 ft,94,112
378,4,5:11.0,Defensive rebound by R. O'Neale,,94,112
379,4,5:07.0,Utah full timeout,,94,112
380,4,5:07.0,J. Ingles enters the game for J. Clarkson,,94,112
381,4,5:07.0,D. Mitchell enters the game for R. O'Neale,,94,112
382,4,5:07.0,,C. Anthony enters the game for G. Trent,94,112
