,QUARTER,TIME_REMAINING,LA LAKERS_ACTION,MEMPHIS_ACTION,LA LAKERS_SCORE,MEMPHIS_SCORE
62,1,4:04.0,,J. Morant misses 2-pt dunk from 3 ft (block by A. Davis),15,13
63,1,4:04.0,,Offensive rebound by Team,15,13
64,1,3:54.0,,J. Morant makes 3-pt jump shot from 24 ft (assist by G. Dieng),15,16
65,1,3:41.0,A. Davis misses 2-pt dunk from 4 ft (block by G. Dieng),,15,16
66,1,3:34.0,Offensive rebound by A. Davis,,15,16
67,1,3:34.0,A. Davis makes 2-pt dunk from 1 ft,,17,16
68,1,3:28.0,,T. Jones misses 2-pt jump shot from 11 ft,17,16
69,1,3:26.0,,Offensive rebound by J. Morant,17,16
70,1,3:26.0,,J. Morant misses 2-pt dunk at rim,17,16
71,1,3:25.0,,Offensive rebound by J. Valančiūnas,17,16
72,1,3:25.0,,J. Valančiūnas makes 2-pt layup at rim,17,18
73,1,3:10.0,A. Bradley misses 3-pt jump shot from 23 ft,,17,18
74,1,3:08.0,,Defensive rebound by J. Valančiūnas,17,18
75,1,2:56.0,,J. Valančiūnas makes 2-pt layup from 2 ft (assist by J. Morant),17,20
76,1,2:56.0,LA Lakers full timeout,,17,20
77,1,2:56.0,M. Morris enters the game for A. Davis,,17,20
78,1,2:56.0,,Y. Watanabe enters the game for J. Valančiūnas,17,20
79,1,2:45.0,M. Morris makes 3-pt jump shot from 25 ft (assist by K. Kuzma),,20,20
80,1,2:23.0,,J. Jackson misses 2-pt jump shot from 18 ft,20,20
81,1,2:20.0,Defensive rebound by K. Kuzma,,20,20
82,1,2:17.0,Personal foul by Y. Watanabe (drawn by K. Kuzma),,20,20
83,1,2:08.0,M. Morris makes 2-pt jump shot from 19 ft (assist by K. Kuzma),,22,20
84,1,1:48.0,,J. Jackson makes 2-pt jump shot from 3 ft (assist by J. Morant),22,22
85,1,1:33.0,M. Morris misses 3-pt jump shot from 22 ft,,22,22
86,1,1:30.0,,Defensive rebound by J. Morant,22,22
87,1,1:28.0,,T. Jones misses 3-pt jump shot from 26 ft,22,22
88,1,1:23.0,Defensive rebound by K. Kuzma,,22,22
89,1,1:13.0,Turnover by K. Kuzma (bad pass; steal by Y. Watanabe),,22,22
90,1,1:08.0,,J. Morant makes 2-pt dunk at rim (assist by J. Jackson),22,24
91,1,0:45.0,A. Bradley makes 3-pt jump shot from 22 ft (assist by K. Caldwell-Pope),,25,24
92,1,0:38.0,,T. Jones makes 3-pt jump shot from 25 ft,25,27
93,1,0:13.0,Offensive foul by K. Kuzma (drawn by J. Jackson),,25,27
94,1,0:13.0,Turnover by K. Kuzma (offensive foul),,25,27
95,1,0:13.0,L. James enters the game for A. Bradley,,25,27
96,1,0:02.0,,Shooting foul by K. Caldwell-Pope (drawn by J. Morant),25,27
97,1,0:02.0,,J. Morant makes free throw 1 of 2,25,28
98,1,0:02.0,,J. Morant makes free throw 2 of 2,25,29
99,1,0:00.0,K. Caldwell-Pope misses 3-pt jump shot from 23 ft,,25,29
100,1,0:00.0,Offensive rebound by Team,,25,29
101,2,11:44.0,Turnover by L. James (bad pass; steal by Y. Watanabe),,25,29
102,2,11:37.0,,D. Brooks misses 3-pt jump shot from 25 ft,25,29
103,2,11:34.0,Defensive rebound by D. Howard,,25,29
104,2,11:26.0,L. James misses 2-pt jump shot from 6 ft,,25,29
105,2,11:25.0,Offensive rebound by D. Howard,,25,29
106,2,11:25.0,Shooting foul by J. Jackson (drawn by D. Howard),,25,29
107,2,11:25.0,D. Howard makes free throw 1 of 2,,26,29
108,2,11:25.0,D. Howard makes free throw 2 of 2,,27,29
109,2,11:25.0,,Technical foul by M. Morris,27,29
110,2,11:25.0,,D. Brooks makes technical free throw,27,30
111,2,11:25.0,K. Kuzma enters the game for J. McGee,,27,30
112,2,11:08.0,,G. Dieng misses 3-pt jump shot from 26 ft,27,30
113,2,11:05.0,Defensive rebound by D. Howard,,27,30
114,2,10:57.0,D. Howard makes 2-pt dunk from 1 ft (assist by K. Caldwell-Pope),,29,30
115,2,10:44.0,,D. Brooks misses 2-pt jump shot from 13 ft,29,30
116,2,10:40.0,,Offensive rebound by G. Dieng,29,30
117,2,10:30.0,,J. Jackson misses 2-pt jump shot from 15 ft,29,30
118,2,10:26.0,,Offensive rebound by G. Dieng,29,30
119,2,10:25.0,,D. Brooks misses 2-pt jump shot from 10 ft,29,30
120,2,10:22.0,Defensive rebound by K. Kuzma,,29,30
121,2,10:07.0,K. Caldwell-Pope misses 2-pt jump shot from 22 ft,,29,30
122,2,10:03.0,,Defensive rebound by G. Dieng,29,30
123,2,9:58.0,,J. Jackson misses 2-pt layup from 5 ft,29,30
124,2,9:53.0,,Offensive rebound by Y. Watanabe,29,30
125,2,9:53.0,,Y. Watanabe makes 2-pt layup at rim,29,32
126,2,9:53.0,,J. Konchar enters the game for J. Jackson,29,32
127,2,9:48.0,K. Caldwell-Pope makes 2-pt layup from 2 ft (assist by L. James),,31,32
128,2,9:32.0,,T. Jones misses 3-pt jump shot from 25 ft,31,32
129,2,9:28.0,,Offensive rebound by J. Konchar,31,32
130,2,9:28.0,,Personal foul by L. James (drawn by D. Brooks),31,32
131,2,9:28.0,,J. Valančiūnas enters the game for G. Dieng,31,32
132,2,9:19.0,,Turnover by D. Brooks (lost ball; steal by D. Howard),31,32
133,2,9:14.0,M. Morris misses 3-pt jump shot from 26 ft,,31,32
134,2,9:07.0,Offensive rebound by L. James,,31,32
135,2,9:02.0,D. Howard misses 2-pt dunk from 1 ft (block by J. Konchar),,31,32
136,2,9:02.0,Offensive rebound by Team,,31,32
137,2,8:56.0,Turnover by Team (shot clock),,31,32
138,2,8:56.0,,K. Anderson enters the game for Y. Watanabe,31,32
139,2,8:45.0,,D. Brooks makes 2-pt jump shot from 20 ft,31,34
140,2,8:29.0,K. Caldwell-Pope misses 2-pt jump shot from 11 ft,,31,34
141,2,8:23.0,Offensive rebound by D. Howard,,31,34
142,2,8:23.0,D. Howard misses 2-pt layup from 1 ft,,31,34
143,2,8:23.0,Offensive rebound by M. Morris,,31,34
144,2,8:21.0,M. Morris misses 2-pt layup from 1 ft,,31,34
145,2,8:19.0,,Defensive rebound by J. Valančiūnas,31,34
146,2,8:17.0,,D. Brooks makes 3-pt jump shot from 26 ft (assist by T. Jones),31,37
147,2,8:16.0,LA Lakers full timeout,,31,37
148,2,8:16.0,A. Caruso enters the game for K. Kuzma,,31,37
149,2,8:07.0,K. Caldwell-Pope misses 2-pt jump shot from 13 ft,,31,37
150,2,8:03.0,,Defensive rebound by K. Anderson,31,37
151,2,7:58.0,,K. Anderson misses 2-pt jump shot from 12 ft,31,37
152,2,7:58.0,Defensive rebound by L. James,,31,37
153,2,7:46.0,A. Caruso makes 2-pt jump shot from 16 ft (assist by M. Morris),,33,37
154,2,7:18.0,,D. Brooks misses 3-pt jump shot from 24 ft,33,37
155,2,7:13.0,,Offensive rebound by J. Konchar,33,37
156,2,7:13.0,,J. Valančiūnas makes 2-pt dunk from 2 ft (assist by J. Konchar),33,39
157,2,6:56.0,Turnover by L. James (lost ball; steal by J. Konchar),,33,39
158,2,6:56.0,,Personal take foul by D. Howard (drawn by J. Konchar),33,39
159,2,6:34.0,,J. Valančiūnas misses 2-pt jump shot from 9 ft,33,39
160,2,6:29.0,,Offensive rebound by J. Valančiūnas,33,39
161,2,6:28.0,,J. Konchar makes 3-pt jump shot from 24 ft (assist by J. Valančiūnas),33,42
162,2,6:23.0,LA Lakers full timeout,,33,42
163,2,6:23.0,R. Rondo enters the game for L. James,,33,42
164,2,6:05.0,M. Morris misses 3-pt jump shot from 24 ft,,33,42
165,2,5:58.0,,Defensive rebound by T. Jones,33,42
166,2,5:56.0,,D. Brooks makes 3-pt jump shot from 26 ft (assist by J. Konchar),33,45
167,2,5:38.0,K. Caldwell-Pope misses 2-pt layup from 3 ft,,33,45
168,2,5:35.0,,Defensive rebound by J. Valančiūnas,33,45
169,2,5:35.0,,D. Melton enters the game for D. Brooks,33,45
170,2,5:25.0,,T. Jones makes 2-pt layup from 7 ft,33,47
171,2,5:05.0,Turnover by R. Rondo (lost ball; steal by J. Konchar),,33,47
172,2,5:00.0,,K. Anderson makes 2-pt jump shot from 9 ft (assist by T. Jones),33,49
173,2,4:37.0,M. Morris misses 3-pt jump shot from 27 ft,,33,49
174,2,4:33.0,Offensive rebound by D. Howard,,33,49
175,2,4:30.0,Shooting foul by J. Valančiūnas (drawn by A. Caruso),,33,49
176,2,4:30.0,A. Caruso makes free throw 1 of 2,,34,49
177,2,4:30.0,A. Davis enters the game for M. Morris,,34,49
178,2,4:30.0,,G. Dieng enters the game for T. Jones,34,49
179,2,4:30.0,,J. Morant enters the game for J. Valančiūnas,34,49
180,2,4:30.0,A. Caruso makes free throw 2 of 2,,35,49
181,2,4:17.0,,J. Morant makes 2-pt jump shot from 16 ft,35,51
182,2,4:07.0,A. Davis makes 2-pt jump shot from 4 ft,,37,51
183,2,4:07.0,Shooting foul by J. Konchar (drawn by A. Davis),,37,51
184,2,4:07.0,A. Davis misses free throw 1 of 1,,37,51
185,2,4:04.0,,Defensive rebound by D. Melton,37,51
186,2,3:46.0,,Personal foul by D. Howard (drawn by J. Morant),37,51
187,2,3:46.0,A. Bradley enters the game for K. Caldwell-Pope,,37,51
188,2,3:40.0,,J. Morant makes 3-pt jump shot from 25 ft (assist by K. Anderson),37,54
189,2,3:17.0,A. Caruso makes 3-pt jump shot from 23 ft (assist by A. Bradley),,40,54
190,2,2:54.0,,Turnover by J. Morant (lost ball; steal by R. Rondo),40,54
191,2,2:50.0,A. Davis makes 2-pt layup from 3 ft (assist by R. Rondo),,42,54
192,2,2:46.0,,Memphis full timeout,42,54
193,2,2:46.0,L. James enters the game for D. Howard,,42,54
194,2,2:46.0,K. Kuzma enters the game for R. Rondo,,42,54
195,2,2:46.0,,D. Brooks enters the game for J. Konchar,42,54
196,2,2:38.0,,D. Brooks misses 3-pt jump shot from 26 ft,42,54
197,2,2:34.0,Defensive rebound by A. Davis,,42,54
198,2,2:29.0,Turnover by L. James (bad pass; steal by G. Dieng),,42,54
199,2,2:10.0,,D. Melton misses 3-pt jump shot from 26 ft,42,54
200,2,2:06.0,Defensive rebound by L. James,,42,54
201,2,2:00.0,A. Bradley misses 2-pt layup from 6 ft,,42,54
202,2,1:57.0,,Defensive rebound by D. Melton,42,54
203,2,1:54.0,,G. Dieng misses 3-pt jump shot from 27 ft,42,54
204,2,1:51.0,Defensive rebound by K. Kuzma,,42,54
205,2,1:49.0,A. Bradley misses 3-pt jump shot from 25 ft,,42,54
206,2,1:45.0,,Defensive rebound by G. Dieng,42,54
207,2,1:32.0,,D. Brooks makes 2-pt jump shot from 14 ft (assist by D. Melton),42,56
208,2,1:08.0,L. James makes 2-pt layup from 2 ft (assist by A. Davis),,44,56
209,2,0:53.0,,Offensive foul by D. Brooks (drawn by A. Caruso),44,56
210,2,0:53.0,,Turnover by D. Brooks (offensive foul),44,56
211,2,0:53.0,,J. Valančiūnas enters the game for K. Anderson,44,56
212,2,0:35.0,L. James makes 2-pt jump shot from 6 ft,,46,56
213,2,0:18.0,,J. Morant makes 2-pt jump shot from 15 ft,46,58
214,2,0:02.0,Turnover by L. James (bad pass),,46,58
215,2,0:00.0,,J. Morant misses 3-pt jump shot from 27 ft,46,58
216,2,0:00.0,,Offensive rebound by Team,46,58
217,3,11:36.0,Turnover by Team (shot clock),,46,58
218,3,11:24.0,,J. Morant makes 3-pt jump shot from 26 ft (assist by J. Valančiūnas),46,61
219,3,11:07.0,L. James makes 3-pt jump shot from 25 ft (assist by A. Davis),,49,61
220,3,10:55.0,,D. Brooks makes 2-pt jump shot from 16 ft (assist by J. Morant),49,63
221,3,10:43.0,A. Davis makes 2-pt jump shot from 10 ft (assist by L. James),,51,63
222,3,10:25.0,,Personal foul by J. McGee (drawn by J. Valančiūnas),51,63
223,3,10:19.0,,D. Brooks misses 3-pt jump shot from 27 ft,51,63
224,3,10:16.0,Defensive rebound by J. McGee,,51,63
225,3,10:05.0,L. James makes 3-pt jump shot from 25 ft,,54,63
226,3,9:50.0,,J. Valančiūnas makes 2-pt dunk from 2 ft (assist by J. Morant),54,65
227,3,9:32.0,L. James misses 3-pt jump shot from 25 ft,,54,65
228,3,9:30.0,,Defensive rebound by D. Melton,54,65
229,3,9:15.0,,J. Morant makes 3-pt jump shot from 28 ft (assist by D. Melton),54,68
230,3,9:04.0,A. Bradley misses 3-pt jump shot from 23 ft,,54,68
231,3,9:02.0,,Defensive rebound by J. Valančiūnas,54,68
232,3,8:53.0,,Shooting foul by J. McGee (drawn by D. Brooks),54,68
233,3,8:53.0,,D. Brooks makes free throw 1 of 2,54,69
234,3,8:53.0,,D. Brooks makes free throw 2 of 2,54,70
235,3,8:45.0,Turnover by A. Bradley (bad pass; steal by D. Melton),,54,70
236,3,8:43.0,,Personal take foul by A. Bradley (drawn by D. Melton),54,70
237,3,8:36.0,,Personal foul by A. Bradley (drawn by J. Morant),54,70
238,3,8:29.0,,D. Brooks misses 2-pt jump shot from 15 ft,54,70
239,3,8:25.0,Defensive rebound by A. Davis,,54,70
240,3,8:21.0,A. Caruso makes 2-pt jump shot from 4 ft (assist by A. Davis),,56,70
241,3,8:04.0,,D. Brooks misses 2-pt jump shot from 22 ft,56,70
242,3,8:02.0,Defensive rebound by A. Caruso,,56,70
243,3,7:43.0,J. McGee makes 2-pt dunk from 1 ft (assist by L. James),,58,70
244,3,7:20.0,,J. Morant makes 2-pt jump shot from 9 ft,58,72
245,3,7:04.0,Turnover by A. Bradley (bad pass; steal by D. Melton),,58,72
246,3,6:51.0,,J. Valančiūnas makes 2-pt dunk from 1 ft (assist by J. Morant),58,74
247,3,6:51.0,LA Lakers full timeout,,58,74
248,3,6:51.0,K. Caldwell-Pope enters the game for A. Bradley,,58,74
249,3,6:51.0,R. Rondo enters the game for A. Caruso,,58,74
250,3,6:42.0,K. Caldwell-Pope misses 3-pt jump shot from 23 ft,,58,74
251,3,6:39.0,,Defensive rebound by J. Valančiūnas,58,74
252,3,6:31.0,,J. Valančiūnas makes 2-pt dunk from 1 ft (assist by J. Morant),58,76
253,3,6:12.0,Personal foul by J. Valančiūnas (drawn by J. McGee),,58,76
254,3,6:12.0,M. Morris enters the game for J. McGee,,58,76
255,3,5:59.0,Turnover by R. Rondo (bad pass),,58,76
256,3,5:43.0,,J. Valančiūnas misses 2-pt dunk from 3 ft (block by A. Davis),58,76
257,3,5:39.0,Defensive rebound by M. Morris,,58,76
258,3,5:24.0,L. James makes 2-pt layup from 3 ft,,60,76
259,3,5:11.0,,Personal foul by A. Davis (drawn by J. Morant),60,76
260,3,5:11.0,,J. Morant misses free throw 1 of 2,60,76
261,3,5:11.0,,Offensive rebound by Team,60,76
262,3,5:11.0,,G. Dieng enters the game for K. Anderson,60,76
263,3,5:11.0,,T. Jones enters the game for D. Melton,60,76
264,3,5:11.0,,J. Morant makes free throw 2 of 2,60,77
265,3,5:02.0,A. Davis misses 2-pt jump shot from 15 ft,,60,77
266,3,5:00.0,,Defensive rebound by J. Valančiūnas,60,77
267,3,4:42.0,,J. Valančiūnas makes 2-pt hook shot from 5 ft (assist by J. Morant),60,79
268,3,4:21.0,L. James misses 3-pt jump shot from 24 ft,,60,79
269,3,4:18.0,,Defensive rebound by G. Dieng,60,79
270,3,4:04.0,,Offensive foul by J. Morant (drawn by A. Davis),60,79
271,3,4:04.0,,Turnover by J. Morant (offensive foul),60,79
272,3,4:04.0,,Y. Watanabe enters the game for J. Valančiūnas,60,79
273,3,3:59.0,R. Rondo misses 2-pt jump shot from 21 ft,,60,79
274,3,3:55.0,,Defensive rebound by D. Brooks,60,79
275,3,3:49.0,,D. Brooks misses 3-pt jump shot from 26 ft,60,79
276,3,3:46.0,,Offensive rebound by G. Dieng,60,79
277,3,3:44.0,,T. Jones misses 3-pt jump shot from 26 ft,60,79
278,3,3:41.0,,Offensive rebound by D. Brooks,60,79
279,3,3:39.0,,D. Brooks misses 3-pt jump shot from 25 ft,60,79
280,3,3:33.0,,Offensive rebound by J. Morant,60,79
281,3,3:33.0,,J. Morant misses 2-pt layup from 1 ft,60,79
282,3,3:32.0,Defensive rebound by A. Davis,,60,79
283,3,3:32.0,L. James makes 2-pt layup from 2 ft (assist by R. Rondo),,62,79
284,3,3:32.0,Shooting foul by D. Brooks (drawn by L. James),,62,79
285,3,3:32.0,K. Kuzma enters the game for A. Davis,,62,79
286,3,3:32.0,,J. Jackson enters the game for D. Brooks,62,79
287,3,3:32.0,L. James misses free throw 1 of 1,,62,79
288,3,3:29.0,Offensive rebound by M. Morris,,62,79
289,3,3:29.0,M. Morris misses 2-pt layup at rim,,62,79
290,3,3:28.0,Offensive rebound by K. Caldwell-Pope,,62,79
291,3,3:27.0,L. James misses 3-pt jump shot from 24 ft,,62,79
292,3,3:23.0,,Defensive rebound by T. Jones,62,79
293,3,3:09.0,,G. Dieng misses 3-pt jump shot from 23 ft,62,79
294,3,3:08.0,Defensive rebound by Team,,62,79
295,3,2:55.0,K. Kuzma misses 2-pt layup from 2 ft (block by G. Dieng),,62,79
296,3,2:52.0,,Defensive rebound by Y. Watanabe,62,79
297,3,2:50.0,,J. Jackson makes 2-pt dunk from 1 ft (assist by J. Morant),62,81
298,3,2:49.0,LA Lakers full timeout,,62,81
299,3,2:49.0,D. Howard enters the game for L. James,,62,81
300,3,2:49.0,,J. Konchar enters the game for J. Morant,62,81
301,3,2:35.0,K. Caldwell-Pope misses 3-pt jump shot from 25 ft,,62,81
302,3,2:30.0,,Defensive rebound by T. Jones,62,81
303,3,2:21.0,,T. Jones misses 2-pt jump shot from 11 ft,62,81
304,3,2:17.0,Defensive rebound by D. Howard,,62,81
305,3,2:04.0,K. Kuzma makes 2-pt jump shot from 12 ft,,64,81
306,3,1:45.0,,Shooting foul by D. Howard (drawn by Y. Watanabe),64,81
307,3,1:45.0,,Y. Watanabe misses free throw 1 of 2,64,81
308,3,1:45.0,,Offensive rebound by Team,64,81
309,3,1:45.0,,Y. Watanabe makes free throw 2 of 2,64,82
310,3,1:31.0,K. Kuzma misses 2-pt hook shot from 5 ft,,64,82
311,3,1:31.0,,Defensive rebound by Team,64,82
312,3,1:11.0,,T. Jones makes 2-pt jump shot from 13 ft,64,84
313,3,0:57.0,Turnover by K. Kuzma (bad pass; steal by T. Jones),,64,84
314,3,0:53.0,,Y. Watanabe misses 2-pt dunk from 4 ft,64,84
315,3,0:53.0,,Offensive rebound by J. Konchar,64,84
316,3,0:53.0,,J. Konchar makes 2-pt layup from 1 ft,64,86
317,3,0:53.0,,Violation by Team (delay of game),64,86
318,3,0:45.0,K. Kuzma misses 2-pt jump shot from 20 ft,,64,86
319,3,0:40.0,Offensive rebound by M. Morris,,64,86
320,3,0:37.0,K. Caldwell-Pope makes 2-pt layup from 3 ft (assist by M. Morris),,66,86
321,3,0:15.0,,T. Jones misses 2-pt jump shot from 15 ft,66,86
322,3,0:11.0,Defensive rebound by K. Caldwell-Pope,,66,86
323,4,11:47.0,,G. Dieng misses 3-pt jump shot from 23 ft,66,86
324,4,11:45.0,Defensive rebound by L. James,,66,86
325,4,11:40.0,K. Kuzma makes 2-pt jump shot from 12 ft (assist by L. James),,68,86
326,4,11:14.0,,T. Jones misses 2-pt jump shot from 10 ft,68,86
327,4,11:13.0,,Offensive rebound by Team,68,86
328,4,11:13.0,,Turnover by Team (shot clock),68,86
329,4,11:13.0,,K. Anderson enters the game for J. Konchar,68,86
330,4,11:13.0,,D. Brooks enters the game for Y. Watanabe,68,86
331,4,10:58.0,K. Caldwell-Pope makes 2-pt jump shot from 16 ft (assist by L. James),,70,86
332,4,10:39.0,,D. Brooks makes 2-pt jump shot from 21 ft,70,88
333,4,10:22.0,R. Rondo misses 3-pt jump shot from 26 ft,,70,88
334,4,10:20.0,,Defensive rebound by D. Brooks,70,88
335,4,10:12.0,,D. Brooks misses 2-pt jump shot from 7 ft,70,88
336,4,10:09.0,Defensive rebound by L. James,,70,88
337,4,9:58.0,Shooting foul by J. Jackson (drawn by D. Howard),,70,88
338,4,9:58.0,D. Howard makes free throw 1 of 2,,71,88
339,4,9:58.0,D. Howard makes free throw 2 of 2,,72,88
340,4,9:45.0,,Turnover by K. Anderson (bad pass; steal by L. James),72,88
341,4,9:41.0,K. Kuzma makes 2-pt layup from 3 ft (assist by L. James),,74,88
342,4,9:41.0,Shooting foul by J. Jackson (drawn by K. Kuzma),,74,88
343,4,9:41.0,,Memphis full timeout,74,88
344,4,9:41.0,,J. Morant enters the game for G. Dieng,74,88
345,4,9:41.0,,J. Valančiūnas enters the game for T. Jones,74,88
346,4,9:41.0,K. Kuzma misses free throw 1 of 1,,74,88
347,4,9:39.0,,Defensive rebound by J. Valančiūnas,74,88
348,4,9:17.0,,Turnover by Team (shot clock),74,88
349,4,8:53.0,L. James misses 2-pt jump shot from 12 ft,,74,88
350,4,8:52.0,,Defensive rebound by Team,74,88
351,4,8:34.0,,J. Jackson misses 3-pt jump shot from 26 ft,74,88
352,4,8:30.0,Defensive rebound by K. Kuzma,,74,88
353,4,8:20.0,K. Kuzma misses 2-pt jump shot from 12 ft,,74,88
354,4,8:18.0,,Defensive rebound by D. Brooks,74,88
355,4,8:09.0,,J. Morant makes 2-pt jump shot from 10 ft,74,90
356,4,7:59.0,R. Rondo makes 2-pt layup from 4 ft,,76,90
357,4,7:46.0,,Turnover by J. Morant (bad pass; steal by D. Howard),76,90
358,4,7:42.0,L. James makes 2-pt layup from 4 ft (assist by R. Rondo),,78,90
359,4,7:24.0,,K. Anderson misses 2-pt jump shot from 11 ft,78,90
360,4,7:21.0,Defensive rebound by D. Howard,,78,90
361,4,7:11.0,K. Kuzma misses 2-pt jump shot from 9 ft,,78,90
362,4,7:09.0,,Defensive rebound by K. Anderson,78,90
363,4,7:05.0,,J. Jackson misses 2-pt layup from 3 ft (block by L. James),78,90
364,4,7:01.0,Defensive rebound by R. Rondo,,78,90
365,4,6:56.0,K. Caldwell-Pope makes 3-pt jump shot from 24 ft (assist by L. James),,81,90
366,4,6:54.0,,Memphis full timeout,81,90
367,4,6:54.0,,D. Melton enters the game for J. Jackson,81,90
368,4,6:48.0,,Personal foul by D. Howard (drawn by J. Valančiūnas),81,90
369,4,6:33.0,,K. Anderson makes 2-pt jump shot from 10 ft (assist by J. Morant),81,92
370,4,6:16.0,Shooting foul by J. Valančiūnas (drawn by D. Howard),,81,92
371,4,6:16.0,D. Howard misses free throw 1 of 2,,81,92
372,4,6:16.0,Offensive rebound by Team,,81,92
373,4,6:16.0,D. Howard misses free throw 2 of 2,,81,92
374,4,6:14.0,,Defensive rebound by J. Valančiūnas,81,92
375,4,6:00.0,,D. Brooks makes 3-pt jump shot from 25 ft (assist by J. Morant),81,95
376,4,6:00.0,A. Davis enters the game for D. Howard,,81,95
377,4,5:40.0,Personal foul by D. Brooks (drawn by L. James),,81,95
378,4,5:26.0,L. James misses 3-pt jump shot from 25 ft,,81,95
379,4,5:23.0,,Defensive rebound by J. Morant,81,95
380,4,5:18.0,,D. Brooks misses 3-pt jump shot from 27 ft,81,95
381,4,5:15.0,Defensive rebound by L. James,,81,95
