,QUARTER,TIME_REMAINING,CHICAGO_ACTION,GOLDEN STATE_ACTION,CHICAGO_SCORE,GOLDEN STATE_SCORE
119,1,0:34.0,,A. Burks misses 2-pt jump shot from 21 ft,17,23
120,1,0:32.0,,Offensive rebound by O. Spellman,17,23
121,1,0:32.0,,O. Spellman makes 2-pt layup from 1 ft,17,25
122,1,0:12.0,T. Young misses 2-pt layup from 3 ft,,17,25
123,1,0:10.0,,Defensive rebound by O. Spellman,17,25
124,1,0:02.0,,A. Burks misses 2-pt layup from 5 ft,17,25
125,1,0:00.0,,Offensive rebound by A. Burks,17,25
126,2,11:40.0,,A. Burks misses 3-pt jump shot from 25 ft,17,25
127,2,11:38.0,,Offensive rebound by M. Chriss,17,25
128,2,11:32.0,,O. Spellman misses 2-pt layup from 3 ft,17,25
129,2,11:31.0,,Offensive rebound by O. Spellman,17,25
130,2,11:27.0,,K. Bowman misses 3-pt jump shot from 28 ft,17,25
131,2,11:25.0,Defensive rebound by D. Valentine,,17,25
132,2,11:16.0,D. Valentine misses 3-pt jump shot from 25 ft,,17,25
133,2,11:14.0,,Defensive rebound by M. Chriss,17,25
134,2,11:06.0,,O. Spellman makes 3-pt jump shot from 27 ft (assist by M. Chriss),17,28
135,2,10:52.0,W. Carter misses 2-pt hook shot from 7 ft (block by O. Spellman),,17,28
136,2,10:50.0,,Defensive rebound by A. Burks,17,28
137,2,10:44.0,,A. Burks makes 2-pt layup from 4 ft,17,30
138,2,10:44.0,Chicago full timeout,,17,30
139,2,10:44.0,Z. LaVine enters the game for D. Valentine,,17,30
140,2,10:25.0,Turnover by C. White (bad pass; steal by M. Chriss),,17,30
141,2,10:20.0,,O. Spellman misses 2-pt jump shot from 19 ft,17,30
142,2,10:18.0,Defensive rebound by C. White,,17,30
143,2,10:05.0,W. Carter makes 2-pt layup from 2 ft,,19,30
144,2,9:38.0,,A. Burks makes 2-pt jump shot from 12 ft,19,32
145,2,9:24.0,Shooting foul by M. Chriss (drawn by C. White),,19,32
146,2,9:24.0,C. White makes free throw 1 of 2,,20,32
147,2,9:24.0,C. White makes free throw 2 of 2,,21,32
148,2,9:11.0,,Turnover by J. Poole (lost ball; steal by C. White),21,32
149,2,9:04.0,Z. LaVine misses 2-pt jump shot from 5 ft,,21,32
150,2,9:03.0,,Defensive rebound by O. Spellman,21,32
151,2,8:57.0,,J. Poole makes 2-pt layup from 2 ft (assist by O. Spellman),21,34
152,2,8:48.0,Turnover by R. Arcidiacono (bad pass),,21,34
153,2,8:48.0,T. Satoranský enters the game for R. Arcidiacono,,21,34
154,2,8:41.0,,Turnover by M. Chriss (traveling),21,34
155,2,8:41.0,L. Markkanen enters the game for T. Young,,21,34
156,2,8:13.0,C. White misses 2-pt layup from 3 ft (block by M. Chriss),,21,34
157,2,8:12.0,Offensive rebound by Team,,21,34
158,2,8:08.0,Z. LaVine makes 3-pt jump shot from 23 ft (assist by T. Satoranský),,24,34
159,2,7:50.0,,A. Burks misses 2-pt layup from 3 ft,24,34
160,2,7:49.0,,Offensive rebound by O. Spellman,24,34
161,2,7:49.0,,O. Spellman misses 2-pt layup from 1 ft,24,34
162,2,7:48.0,Defensive rebound by W. Carter,,24,34
163,2,7:45.0,L. Markkanen makes 2-pt dunk from 1 ft (assist by Z. LaVine),,26,34
164,2,7:44.0,,Golden State full timeout,26,34
165,2,7:44.0,,W. Cauley-Stein enters the game for A. Burks,26,34
166,2,7:44.0,,E. Paschall enters the game for M. Chriss,26,34
167,2,7:30.0,,O. Spellman misses 3-pt jump shot from 26 ft,26,34
168,2,7:23.0,Defensive rebound by W. Carter,,26,34
169,2,7:10.0,Z. LaVine misses 2-pt jump shot from 11 ft,,26,34
170,2,7:05.0,,Defensive rebound by O. Spellman,26,34
171,2,6:50.0,,J. Poole makes 2-pt jump shot from 6 ft,26,36
172,2,6:40.0,Z. LaVine misses 2-pt layup from 8 ft,,26,36
173,2,6:39.0,,Defensive rebound by E. Paschall,26,36
174,2,6:32.0,,Turnover by W. Cauley-Stein (lost ball; steal by Z. LaVine),26,36
175,2,6:25.0,C. White misses 3-pt jump shot from 25 ft,,26,36
176,2,6:23.0,Offensive rebound by W. Carter,,26,36
177,2,6:20.0,W. Carter makes 2-pt layup from 2 ft,,28,36
178,2,6:01.0,,E. Paschall makes 2-pt layup from 4 ft (assist by W. Cauley-Stein),28,38
179,2,5:42.0,W. Carter misses 2-pt dunk from 2 ft (block by O. Spellman),,28,38
180,2,5:38.0,,Defensive rebound by O. Spellman,28,38
181,2,5:29.0,,Shooting foul by W. Carter (drawn by E. Paschall),28,38
182,2,5:29.0,,E. Paschall makes free throw 1 of 2,28,39
183,2,5:29.0,L. Kornet enters the game for W. Carter,,28,39
184,2,5:29.0,,D. Green enters the game for K. Bowman,28,39
185,2,5:29.0,,G. Robinson enters the game for J. Poole,28,39
186,2,5:29.0,,E. Paschall misses free throw 2 of 2,28,39
187,2,5:26.0,,Offensive rebound by W. Cauley-Stein,28,39
188,2,5:24.0,,G. Robinson misses 3-pt jump shot from 26 ft,28,39
189,2,5:22.0,Defensive rebound by T. Satoranský,,28,39
190,2,5:18.0,Shooting foul by W. Cauley-Stein (drawn by T. Satoranský),,28,39
191,2,5:18.0,T. Satoranský makes free throw 1 of 2,,29,39
192,2,5:18.0,T. Satoranský makes free throw 2 of 2,,30,39
193,2,4:57.0,,E. Paschall misses 2-pt jump shot from 11 ft,30,39
194,2,4:55.0,,Offensive rebound by O. Spellman,30,39
195,2,4:53.0,,Shooting foul by L. Kornet (drawn by O. Spellman),30,39
196,2,4:53.0,,O. Spellman makes free throw 1 of 2,30,40
197,2,4:53.0,K. Dunn enters the game for C. White,,30,40
198,2,4:53.0,,O. Spellman makes free throw 2 of 2,30,41
199,2,4:44.0,Z. LaVine makes 2-pt dunk from 2 ft (assist by T. Satoranský),,32,41
200,2,4:29.0,,E. Paschall misses 2-pt jump shot from 7 ft (block by L. Kornet),32,41
201,2,4:28.0,,Offensive rebound by Team,32,41
202,2,4:17.0,,G. Robinson misses 2-pt jump shot from 20 ft,32,41
203,2,4:15.0,,Offensive rebound by E. Paschall,32,41
204,2,4:06.0,,G. Robinson makes 2-pt layup from 4 ft (assist by D. Green),32,43
205,2,4:06.0,,Shooting foul by Z. LaVine (drawn by G. Robinson),32,43
206,2,4:06.0,,G. Robinson makes free throw 1 of 1,32,44
207,2,3:50.0,Z. LaVine makes 2-pt dunk from 1 ft,,34,44
208,2,3:43.0,,Turnover by D. Green (bad pass; steal by L. Kornet),34,44
209,2,3:43.0,,A. Burks enters the game for O. Spellman,34,44
210,2,3:36.0,Z. LaVine makes 3-pt jump shot from 27 ft (assist by K. Dunn),,37,44
211,2,3:18.0,,Personal foul by Z. LaVine (drawn by D. Green),37,44
212,2,3:18.0,,K. Bowman enters the game for G. Robinson,37,44
213,2,3:08.0,,E. Paschall misses 2-pt jump shot from 8 ft (block by L. Kornet),37,44
214,2,3:06.0,Defensive rebound by Team,,37,44
215,2,3:06.0,,G. Robinson enters the game for W. Cauley-Stein,37,44
216,2,2:49.0,Z. LaVine makes 2-pt layup from 1 ft,,39,44
217,2,2:24.0,,Personal foul by L. Kornet (drawn by D. Green),39,44
218,2,2:24.0,,D. Green misses free throw 1 of 2,39,44
219,2,2:24.0,,Offensive rebound by Team,39,44
220,2,2:24.0,,D. Green makes free throw 2 of 2,39,45
221,2,2:07.0,Z. LaVine misses 2-pt jump shot from 20 ft,,39,45
222,2,2:05.0,Offensive rebound by T. Satoranský,,39,45
223,2,2:02.0,T. Satoranský misses 2-pt layup from 5 ft,,39,45
224,2,2:01.0,,Defensive rebound by D. Green,39,45
225,2,1:59.0,,G. Robinson makes 2-pt dunk from 2 ft (assist by E. Paschall),39,47
226,2,1:59.0,,Technical foul by J. Boylen,39,47
227,2,1:59.0,Chicago full timeout,,39,47
228,2,1:59.0,,G. Robinson misses technical free throw,39,47
229,2,1:59.0,Defensive rebound by Team,,39,47
230,2,1:46.0,Personal foul by G. Robinson (drawn by T. Satoranský),,39,47
231,2,1:32.0,Turnover by Team (shot clock),,39,47
232,2,1:24.0,,Personal foul by K. Dunn (drawn by A. Burks),39,47
233,2,1:24.0,,A. Burks makes free throw 1 of 2,39,48
234,2,1:24.0,,A. Burks misses free throw 2 of 2,39,48
235,2,1:21.0,Defensive rebound by L. Markkanen,,39,48
236,2,1:18.0,Personal foul by K. Bowman (drawn by Z. LaVine),,39,48
237,2,1:18.0,Z. LaVine makes free throw 1 of 2,,40,48
238,2,1:18.0,Z. LaVine makes free throw 2 of 2,,41,48
239,2,0:59.0,,D. Green misses 2-pt hook shot from 11 ft,41,48
240,2,0:59.0,Defensive rebound by Z. LaVine,,41,48
241,2,0:59.0,Technical foul by D. Green,,41,48
242,2,0:59.0,Z. LaVine makes technical free throw,,42,48
243,2,0:49.0,Z. LaVine makes 3-pt jump shot from 28 ft (assist by T. Satoranský),,45,48
244,2,0:37.0,,K. Bowman makes 3-pt jump shot from 24 ft (assist by A. Burks),45,51
245,2,0:31.0,Z. LaVine misses 3-pt jump shot from 27 ft,,45,51
246,2,0:29.0,,Defensive rebound by E. Paschall,45,51
247,2,0:09.0,,E. Paschall makes 2-pt dunk from 2 ft (assist by A. Burks),45,53
248,2,0:01.0,T. Satoranský makes 3-pt jump shot from 25 ft (assist by Z. LaVine),,48,53
249,3,11:48.0,,G. Robinson misses 2-pt jump shot from 13 ft,48,53
250,3,11:47.0,Defensive rebound by L. Markkanen,,48,53
251,3,11:27.0,S. Harrison makes 3-pt jump shot from 24 ft (assist by L. Markkanen),,51,53
252,3,11:00.0,,A. Burks misses 3-pt jump shot from 29 ft,51,53
253,3,10:58.0,,Offensive rebound by A. Burks,51,53
254,3,10:49.0,,A. Burks makes 2-pt jump shot from 7 ft (assist by G. Robinson),51,55
255,3,10:37.0,Turnover by Z. LaVine (bad pass; steal by W. Cauley-Stein),,51,55
256,3,10:33.0,,Shooting foul by W. Carter (drawn by E. Paschall),51,55
257,3,10:33.0,,E. Paschall makes free throw 1 of 2,51,56
258,3,10:33.0,,E. Paschall makes free throw 2 of 2,51,57
259,3,10:09.0,L. Markkanen misses 3-pt jump shot from 26 ft,,51,57
260,3,10:07.0,Offensive rebound by W. Carter,,51,57
261,3,10:02.0,W. Carter misses 2-pt jump shot from 8 ft,,51,57
262,3,10:00.0,Offensive rebound by T. Satoranský,,51,57
263,3,9:54.0,Z. LaVine misses 3-pt jump shot from 24 ft,,51,57
264,3,9:52.0,,Defensive rebound by W. Cauley-Stein,51,57
265,3,9:48.0,,A. Burks makes 2-pt layup from 1 ft (assist by W. Cauley-Stein),51,59
266,3,9:48.0,,Shooting foul by L. Markkanen (drawn by A. Burks),51,59
267,3,9:48.0,,A. Burks makes free throw 1 of 1,51,60
268,3,9:36.0,Personal foul by A. Burks (drawn by T. Satoranský),,51,60
269,3,9:31.0,W. Carter misses 2-pt jump shot from 7 ft (block by D. Green),,51,60
270,3,9:29.0,,Defensive rebound by W. Cauley-Stein,51,60
271,3,9:27.0,,Turnover by W. Cauley-Stein (bad pass),51,60
272,3,9:08.0,S. Harrison misses 3-pt jump shot from 27 ft,,51,60
273,3,9:06.0,Offensive rebound by L. Markkanen,,51,60
274,3,9:06.0,L. Markkanen makes 2-pt dunk from 1 ft,,53,60
275,3,8:42.0,,W. Cauley-Stein misses 2-pt jump shot from 13 ft,53,60
276,3,8:41.0,Defensive rebound by Z. LaVine,,53,60
277,3,8:36.0,Z. LaVine misses 3-pt jump shot from 29 ft,,53,60
278,3,8:34.0,,Defensive rebound by D. Green,53,60
279,3,8:19.0,,Turnover by E. Paschall (bad pass; steal by L. Markkanen),53,60
280,3,8:18.0,S. Harrison makes 2-pt dunk from 1 ft (assist by L. Markkanen),,55,60
281,3,8:18.0,,Golden State full timeout,55,60
282,3,8:18.0,,M. Chriss enters the game for W. Cauley-Stein,55,60
283,3,8:01.0,,M. Chriss makes 2-pt layup from 3 ft (assist by D. Green),55,62
284,3,7:47.0,Turnover by L. Markkanen (bad pass; steal by D. Green),,55,62
285,3,7:25.0,,E. Paschall misses 2-pt jump shot from 11 ft,55,62
286,3,7:23.0,Defensive rebound by Z. LaVine,,55,62
287,3,7:17.0,T. Satoranský makes 2-pt jump shot from 11 ft (assist by Z. LaVine),,57,62
288,3,7:04.0,,M. Chriss makes 2-pt dunk from 1 ft (assist by D. Green),57,64
289,3,6:43.0,L. Markkanen misses 2-pt dunk from 5 ft (block by M. Chriss),,57,64
290,3,6:41.0,Offensive rebound by W. Carter,,57,64
291,3,6:40.0,W. Carter makes 2-pt layup from 3 ft,,59,64
292,3,6:33.0,,G. Robinson misses 2-pt jump shot from 9 ft,59,64
293,3,6:31.0,,Offensive rebound by E. Paschall,59,64
294,3,6:30.0,,E. Paschall makes 2-pt layup at rim,59,66
295,3,6:17.0,Turnover by S. Harrison (bad pass; steal by M. Chriss),,59,66
296,3,6:15.0,,A. Burks misses 2-pt layup from 4 ft (block by Z. LaVine),59,66
297,3,6:14.0,Defensive rebound by Team,,59,66
298,3,6:14.0,C. White enters the game for S. Harrison,,59,66
299,3,6:14.0,,K. Bowman enters the game for D. Green,59,66
300,3,6:14.0,,Violation by Team (delay of game),59,66
301,3,6:05.0,Turnover by Z. LaVine (traveling),,59,66
302,3,5:48.0,,Turnover by A. Burks (bad pass; steal by C. White),59,66
303,3,5:43.0,L. Markkanen misses 2-pt layup from 11 ft,,59,66
304,3,5:42.0,,Defensive rebound by A. Burks,59,66
305,3,5:37.0,,A. Burks makes 3-pt jump shot from 23 ft (assist by K. Bowman),59,69
306,3,5:35.0,Chicago full timeout,,59,69
307,3,5:10.0,Z. LaVine makes 2-pt layup from 3 ft (assist by T. Satoranský),,61,69
308,3,4:57.0,,Offensive foul by A. Burks (drawn by C. White),61,69
309,3,4:57.0,,Turnover by A. Burks (offensive foul),61,69
310,3,4:57.0,,J. Poole enters the game for A. Burks,61,69
311,3,4:35.0,L. Markkanen misses 2-pt jump shot from 11 ft,,61,69
312,3,4:34.0,Offensive rebound by W. Carter,,61,69
313,3,4:30.0,W. Carter makes 2-pt dunk from 2 ft,,63,69
314,3,4:19.0,,Turnover by M. Chriss (bad pass),63,69
315,3,4:13.0,T. Satoranský makes 2-pt layup from 3 ft,,65,69
316,3,4:13.0,Shooting foul by J. Poole (drawn by T. Satoranský),,65,69
317,3,4:13.0,T. Young enters the game for L. Markkanen,,65,69
318,3,4:13.0,T. Satoranský misses free throw 1 of 1,,65,69
319,3,4:12.0,,Defensive rebound by G. Robinson,65,69
320,3,3:52.0,,G. Robinson misses 3-pt jump shot from 25 ft,65,69
321,3,3:50.0,Defensive rebound by T. Young,,65,69
322,3,3:43.0,Z. LaVine makes 2-pt layup from 3 ft,,67,69
323,3,3:25.0,,Turnover by K. Bowman (lost ball; steal by W. Carter),67,69
324,3,3:22.0,T. Young makes 2-pt layup from 2 ft (assist by Z. LaVine),,69,69
325,3,3:22.0,,Golden State full timeout,69,69
326,3,3:22.0,R. Arcidiacono enters the game for W. Carter,,69,69
327,3,3:22.0,L. Kornet enters the game for Z. LaVine,,69,69
328,3,3:08.0,,K. Bowman misses 3-pt jump shot from 26 ft,69,69
329,3,3:06.0,Defensive rebound by T. Young,,69,69
330,3,2:48.0,Turnover by T. Young (bad pass; steal by G. Robinson),,69,69
331,3,2:42.0,,Turnover by K. Bowman (bad pass; steal by T. Satoranský),69,69
332,3,2:37.0,T. Young misses 2-pt layup from 5 ft (block by G. Robinson),,69,69
333,3,2:35.0,Offensive rebound by T. Satoranský,,69,69
334,3,2:31.0,C. White misses 3-pt jump shot from 26 ft,,69,69
335,3,2:29.0,,Defensive rebound by K. Bowman,69,69
336,3,2:13.0,,E. Paschall makes 2-pt dunk from 1 ft (assist by J. Poole),69,71
337,3,1:48.0,T. Satoranský makes 2-pt jump shot from 15 ft,,71,71
338,3,1:25.0,,M. Chriss makes 2-pt jump shot from 8 ft,71,73
339,3,1:16.0,L. Kornet misses 3-pt jump shot from 30 ft,,71,73
340,3,1:14.0,,Defensive rebound by E. Paschall,71,73
341,3,1:03.0,,M. Chriss makes 3-pt jump shot from 26 ft (assist by E. Paschall),71,76
342,3,0:49.0,Turnover by C. White (traveling),,71,76
343,3,0:49.0,K. Dunn enters the game for T. Satoranský,,71,76
344,3,0:49.0,,A. Burks enters the game for E. Paschall,71,76
345,3,0:49.0,,O. Spellman enters the game for G. Robinson,71,76
346,3,0:41.0,,Offensive foul by M. Chriss (drawn by C. White),71,76
347,3,0:41.0,,Turnover by M. Chriss (offensive foul),71,76
348,3,0:18.0,R. Arcidiacono makes 2-pt jump shot from 12 ft,,73,76
349,3,0:06.0,,Personal foul by K. Dunn (drawn by K. Bowman),73,76
350,3,0:03.0,,O. Spellman makes 2-pt layup from 3 ft (assist by K. Bowman),73,78
351,3,0:00.0,K. Dunn misses 3-pt jump shot from 49 ft,,73,78
352,3,0:00.0,Offensive rebound by Team,,73,78
353,4,11:44.0,R. Arcidiacono misses 2-pt layup from 4 ft,,73,78
354,4,11:42.0,,Defensive rebound by M. Chriss,73,78
355,4,11:23.0,,J. Poole misses 3-pt jump shot from 30 ft,73,78
356,4,11:21.0,,Offensive rebound by Team,73,78
357,4,11:21.0,,Turnover by Team (shot clock),73,78
358,4,11:09.0,C. White misses 3-pt jump shot from 27 ft,,73,78
359,4,11:07.0,,Defensive rebound by O. Spellman,73,78
360,4,10:52.0,,J. Poole misses 3-pt jump shot from 23 ft,73,78
361,4,10:50.0,Defensive rebound by T. Young,,73,78
362,4,10:39.0,T. Young misses 2-pt jump shot from 9 ft,,73,78
363,4,10:38.0,,Defensive rebound by M. Chriss,73,78
364,4,10:24.0,,O. Spellman makes 2-pt dunk from 1 ft (assist by A. Burks),73,80
365,4,10:12.0,Turnover by R. Arcidiacono (bad pass; steal by M. Chriss),,73,80
366,4,10:12.0,Z. LaVine enters the game for C. White,,73,80
367,4,10:00.0,,Shooting foul by K. Dunn (drawn by J. Poole),73,80
368,4,10:00.0,,J. Poole makes free throw 1 of 3,73,81
369,4,10:00.0,,J. Poole misses free throw 2 of 3,73,81
370,4,10:00.0,,Offensive rebound by Team,73,81
371,4,10:00.0,,J. Poole makes free throw 3 of 3,73,82
372,4,9:45.0,Shooting foul by M. Chriss (drawn by T. Young),,73,82
373,4,9:45.0,T. Young makes free throw 1 of 2,,74,82
374,4,9:45.0,T. Young misses free throw 2 of 2,,74,82
375,4,9:44.0,,Defensive rebound by A. Burks,74,82
376,4,9:30.0,,Turnover by O. Spellman (lost ball; steal by T. Young),74,82
377,4,9:20.0,Turnover by W. Carter (lost ball; steal by O. Spellman),,74,82
378,4,9:14.0,,Personal foul by T. Young (drawn by J. Poole),74,82
379,4,9:14.0,T. Satoranský enters the game for R. Arcidiacono,,74,82
380,4,8:58.0,,A. Burks misses 3-pt jump shot from 23 ft,74,82
381,4,8:56.0,Defensive rebound by Z. LaVine,,74,82
