,QUARTER,TIME_REMAINING,MILWAUKEE_ACTION,SAN ANTONIO_ACTION,MILWAUKEE_SCORE,SAN ANTONIO_SCORE
201,2,0:57.0,,Turnover by D. DeRozan (bad pass),49,65
202,2,0:45.0,G. Antetokounmpo misses 2-pt jump shot from 17 ft,,49,65
203,2,0:41.0,,Defensive rebound by D. DeRozan,49,65
204,2,0:37.0,,D. White misses 3-pt jump shot from 23 ft,49,65
205,2,0:34.0,Defensive rebound by D. DiVincenzo,,49,65
206,2,0:29.0,W. Matthews makes 3-pt jump shot from 23 ft (assist by G. Antetokounmpo),,52,65
207,2,0:04.0,,P. Mills misses 3-pt jump shot from 25 ft (block by W. Matthews),52,65
208,2,0:04.0,,Offensive rebound by D. White,52,65
209,2,0:04.0,,Turnover by Team (shot clock),52,65
210,2,0:01.0,G. Antetokounmpo misses 3-pt jump shot from 26 ft,,52,65
211,2,0:01.0,Offensive rebound by Team,,52,65
212,3,11:43.0,,Turnover by D. DeRozan (lost ball; steal by W. Matthews),52,65
213,3,11:38.0,B. Lopez makes 3-pt jump shot from 25 ft (assist by W. Matthews),,55,65
214,3,11:24.0,,B. Forbes misses 3-pt jump shot from 25 ft,55,65
215,3,11:19.0,,Offensive rebound by D. Murray,55,65
216,3,11:19.0,,D. Murray misses 2-pt layup from 1 ft,55,65
217,3,11:19.0,,Offensive rebound by D. Murray,55,65
218,3,11:14.0,,D. Murray misses 2-pt layup from 1 ft,55,65
219,3,11:13.0,Defensive rebound by B. Lopez,,55,65
220,3,11:10.0,K. Middleton misses 2-pt jump shot from 14 ft,,55,65
221,3,11:08.0,,Defensive rebound by D. Murray,55,65
222,3,11:00.0,,D. Murray misses 2-pt jump shot from 10 ft,55,65
223,3,10:55.0,Defensive rebound by W. Matthews,,55,65
224,3,10:53.0,G. Antetokounmpo makes 2-pt layup from 2 ft,,57,65
225,3,10:53.0,Shooting foul by L. Aldridge (drawn by G. Antetokounmpo),,57,65
226,3,10:53.0,,San Antonio full timeout,57,65
227,3,10:53.0,G. Antetokounmpo makes free throw 1 of 1,,58,65
228,3,10:33.0,,Turnover by T. Lyles (bad pass; steal by G. Antetokounmpo),58,65
229,3,10:28.0,Turnover by G. Antetokounmpo (bad pass; steal by T. Lyles),,58,65
230,3,10:23.0,,B. Forbes misses 3-pt jump shot from 23 ft,58,65
231,3,10:14.0,,Offensive rebound by T. Lyles,58,65
232,3,10:14.0,,T. Lyles misses 2-pt layup from 1 ft,58,65
233,3,10:13.0,Defensive rebound by G. Antetokounmpo,,58,65
234,3,10:03.0,K. Middleton makes 3-pt jump shot from 24 ft (assist by E. Bledsoe),,61,65
235,3,9:42.0,,L. Aldridge makes 2-pt layup from 2 ft,61,67
236,3,9:26.0,K. Middleton misses 3-pt jump shot from 27 ft,,61,67
237,3,9:25.0,Offensive rebound by Team,,61,67
238,3,9:25.0,,Loose ball foul by L. Aldridge (drawn by B. Lopez),61,67
239,3,9:15.0,Turnover by B. Lopez (bad pass; steal by B. Forbes),,61,67
240,3,9:11.0,,T. Lyles misses 2-pt layup from 1 ft,61,67
241,3,9:09.0,,Offensive rebound by D. Murray,61,67
242,3,9:07.0,,B. Forbes makes 3-pt jump shot from 23 ft (assist by D. DeRozan),61,70
243,3,9:07.0,,Shooting foul by W. Matthews (drawn by B. Forbes),61,70
244,3,9:07.0,,B. Forbes makes free throw 1 of 1,61,71
245,3,8:54.0,K. Middleton makes 2-pt jump shot from 9 ft (assist by W. Matthews),,63,71
246,3,8:43.0,,Turnover by B. Forbes (step out of bounds),63,71
247,3,8:29.0,K. Middleton makes 2-pt jump shot from 11 ft,,65,71
248,3,8:18.0,,Personal foul by G. Antetokounmpo (drawn by L. Aldridge),65,71
249,3,8:09.0,,L. Aldridge misses 2-pt jump shot from 14 ft,65,71
250,3,8:06.0,,Offensive rebound by T. Lyles,65,71
251,3,7:58.0,,D. DeRozan makes 2-pt jump shot from 7 ft,65,73
252,3,7:45.0,G. Antetokounmpo misses 2-pt jump shot from 8 ft,,65,73
253,3,7:42.0,,Defensive rebound by T. Lyles,65,73
254,3,7:23.0,,T. Lyles misses 3-pt jump shot from 25 ft,65,73
255,3,7:20.0,Defensive rebound by G. Antetokounmpo,,65,73
256,3,7:15.0,G. Antetokounmpo makes 2-pt layup from 2 ft,,67,73
257,3,6:59.0,,D. DeRozan makes 2-pt jump shot from 15 ft,67,75
258,3,6:45.0,K. Middleton misses 2-pt jump shot from 18 ft,,67,75
259,3,6:42.0,,Defensive rebound by L. Aldridge,67,75
260,3,6:33.0,,T. Lyles misses 2-pt jump shot from 8 ft,67,75
261,3,6:30.0,Defensive rebound by G. Antetokounmpo,,67,75
262,3,6:26.0,Shooting foul by L. Aldridge (drawn by G. Antetokounmpo),,67,75
263,3,6:26.0,G. Antetokounmpo makes free throw 1 of 2,,68,75
264,3,6:26.0,G. Hill enters the game for E. Bledsoe,,68,75
265,3,6:26.0,E. İlyasova enters the game for B. Lopez,,68,75
266,3,6:26.0,,R. Gay enters the game for L. Aldridge,68,75
267,3,6:26.0,,J. Poeltl enters the game for T. Lyles,68,75
268,3,6:26.0,,D. White enters the game for D. Murray,68,75
269,3,6:26.0,G. Antetokounmpo makes free throw 2 of 2,,69,75
270,3,6:17.0,,D. DeRozan misses 2-pt jump shot from 17 ft,69,75
271,3,6:13.0,Defensive rebound by G. Antetokounmpo,,69,75
272,3,6:06.0,K. Middleton misses 3-pt jump shot from 26 ft,,69,75
273,3,6:02.0,,Defensive rebound by D. White,69,75
274,3,5:54.0,,B. Forbes misses 2-pt jump shot from 16 ft,69,75
275,3,5:52.0,Defensive rebound by Team,,69,75
276,3,5:52.0,,Loose ball foul by J. Poeltl (drawn by E. İlyasova),69,75
277,3,5:52.0,B. Lopez enters the game for G. Antetokounmpo,,69,75
278,3,5:37.0,K. Middleton misses 2-pt layup from 5 ft (block by D. White),,69,75
279,3,5:34.0,,Defensive rebound by D. White,69,75
280,3,5:23.0,,B. Forbes misses 3-pt jump shot from 26 ft,69,75
281,3,5:20.0,Defensive rebound by K. Middleton,,69,75
282,3,5:09.0,B. Lopez misses 2-pt jump shot from 16 ft,,69,75
283,3,5:06.0,,Defensive rebound by B. Forbes,69,75
284,3,4:47.0,,J. Poeltl makes 2-pt dunk from 1 ft (assist by B. Forbes),69,77
285,3,4:39.0,Milwaukee full timeout,,69,77
286,3,4:39.0,D. DiVincenzo enters the game for B. Lopez,,69,77
287,3,4:39.0,R. Lopez enters the game for W. Matthews,,69,77
288,3,4:39.0,,P. Mills enters the game for B. Forbes,69,77
289,3,4:32.0,Personal foul by D. DeRozan (drawn by K. Middleton),,69,77
290,3,4:32.0,K. Middleton makes free throw 1 of 2,,70,77
291,3,4:32.0,K. Middleton makes free throw 2 of 2,,71,77
292,3,4:21.0,,D. DeRozan makes 2-pt jump shot from 16 ft,71,79
293,3,4:07.0,D. DiVincenzo misses 3-pt jump shot from 26 ft,,71,79
294,3,4:06.0,Offensive rebound by R. Lopez,,71,79
295,3,4:06.0,R. Lopez misses 2-pt layup from 1 ft,,71,79
296,3,4:06.0,,Defensive rebound by R. Gay,71,79
297,3,3:52.0,,R. Gay misses 2-pt layup from 3 ft (block by R. Lopez),71,79
298,3,3:50.0,Defensive rebound by R. Lopez,,71,79
299,3,3:41.0,Turnover by K. Middleton (bad pass; steal by P. Mills),,71,79
300,3,3:37.0,,P. Mills misses 3-pt jump shot from 25 ft,71,79
301,3,3:34.0,Defensive rebound by D. DiVincenzo,,71,79
302,3,3:18.0,R. Lopez makes 2-pt hook shot from 9 ft,,73,79
303,3,3:04.0,,Personal foul by R. Lopez (drawn by R. Gay),73,79
304,3,3:04.0,G. Antetokounmpo enters the game for E. İlyasova,,73,79
305,3,3:04.0,K. Korver enters the game for K. Middleton,,73,79
306,3,3:04.0,,L. Walker enters the game for D. DeRozan,73,79
307,3,2:51.0,,R. Gay misses 2-pt jump shot from 13 ft,73,79
308,3,2:51.0,,Offensive rebound by D. White,73,79
309,3,2:51.0,,Shooting foul by D. DiVincenzo (drawn by D. White),73,79
310,3,2:51.0,,D. White makes free throw 1 of 2,73,80
311,3,2:51.0,,D. White makes free throw 2 of 2,73,81
312,3,2:35.0,G. Hill makes 3-pt jump shot from 24 ft (assist by G. Antetokounmpo),,76,81
313,3,2:16.0,,R. Gay makes 2-pt jump shot from 12 ft (assist by L. Walker),76,83
314,3,1:58.0,D. DiVincenzo misses 2-pt jump shot from 13 ft,,76,83
315,3,1:55.0,,Defensive rebound by J. Poeltl,76,83
316,3,1:43.0,,P. Mills makes 3-pt jump shot from 25 ft,76,86
317,3,1:25.0,R. Lopez misses 3-pt jump shot from 23 ft,,76,86
318,3,1:21.0,Offensive rebound by D. DiVincenzo,,76,86
319,3,1:19.0,G. Hill misses 2-pt jump shot from 9 ft,,76,86
320,3,1:15.0,Offensive rebound by G. Hill,,76,86
321,3,1:12.0,G. Hill makes 3-pt jump shot from 23 ft,,79,86
322,3,0:50.0,,D. White makes 2-pt jump shot from 7 ft (assist by J. Poeltl),79,88
323,3,0:45.0,G. Hill misses 3-pt jump shot from 27 ft,,79,88
324,3,0:42.0,,Defensive rebound by L. Walker,79,88
325,3,0:22.0,,P. Mills makes 3-pt jump shot from 23 ft,79,91
326,3,0:01.0,G. Antetokounmpo misses 2-pt jump shot from 11 ft,,79,91
327,3,0:01.0,Offensive rebound by G. Hill,,79,91
328,3,0:00.0,G. Hill makes 2-pt layup at rim,,81,91
329,3,0:00.0,Instant Replay (Request: Ruling Stands),,81,91
330,4,11:51.0,Turnover by G. Antetokounmpo (bad pass),,81,91
331,4,11:43.0,,P. Mills misses 3-pt jump shot from 26 ft,81,91
332,4,11:39.0,Defensive rebound by R. Lopez,,81,91
333,4,11:24.0,G. Hill makes 2-pt layup from 1 ft (assist by G. Antetokounmpo),,83,91
334,4,11:12.0,,R. Gay misses 2-pt jump shot from 15 ft,83,91
335,4,11:06.0,,Offensive rebound by R. Gay,83,91
336,4,11:06.0,,R. Gay makes 2-pt dunk from 1 ft,83,93
337,4,10:54.0,Def 3 sec tech foul by Team,,83,93
338,4,10:54.0,K. Korver makes technical free throw,,84,93
339,4,10:54.0,E. İlyasova enters the game for R. Lopez,,84,93
340,4,10:51.0,G. Antetokounmpo misses 3-pt jump shot from 25 ft,,84,93
341,4,10:46.0,,Defensive rebound by J. Poeltl,84,93
342,4,10:35.0,,R. Gay makes 2-pt layup from 1 ft,84,95
343,4,10:22.0,D. DiVincenzo misses 3-pt jump shot from 25 ft,,84,95
344,4,10:19.0,,Defensive rebound by J. Poeltl,84,95
345,4,10:18.0,,Turnover by L. Walker (traveling),84,95
346,4,10:18.0,,L. Aldridge enters the game for J. Poeltl,84,95
347,4,10:14.0,K. Korver misses 3-pt jump shot from 25 ft,,84,95
348,4,10:10.0,,Defensive rebound by L. Aldridge,84,95
349,4,9:59.0,,Shooting foul by E. İlyasova (drawn by R. Gay),84,95
350,4,9:59.0,,R. Gay misses free throw 1 of 2,84,95
351,4,9:59.0,,Offensive rebound by Team,84,95
352,4,9:59.0,E. Bledsoe enters the game for D. DiVincenzo,,84,95
353,4,9:59.0,K. Middleton enters the game for K. Korver,,84,95
354,4,9:59.0,,R. Gay makes free throw 2 of 2,84,96
355,4,9:45.0,G. Hill misses 2-pt layup from 1 ft,,84,96
356,4,9:42.0,,Defensive rebound by L. Walker,84,96
357,4,9:38.0,,Shooting foul by K. Middleton (drawn by L. Walker),84,96
358,4,9:38.0,,L. Walker misses free throw 1 of 2,84,96
359,4,9:38.0,,Offensive rebound by Team,84,96
360,4,9:38.0,,L. Walker makes free throw 2 of 2,84,97
361,4,9:22.0,Personal foul by R. Gay (drawn by G. Antetokounmpo),,84,97
362,4,9:11.0,E. Bledsoe misses 3-pt jump shot from 24 ft,,84,97
363,4,9:09.0,Turnover by G. Hill (out of bounds lost ball),,84,97
364,4,9:09.0,Offensive rebound by G. Hill,,84,97
365,4,9:09.0,W. Matthews enters the game for G. Hill,,84,97
366,4,8:51.0,,Def 3 sec tech foul by Team,84,97
367,4,8:51.0,,L. Aldridge makes technical free throw,84,98
368,4,8:51.0,,B. Forbes enters the game for P. Mills,84,98
369,4,8:51.0,,D. Murray enters the game for D. White,84,98
370,4,8:44.0,,Shooting foul by E. İlyasova (drawn by R. Gay),84,98
371,4,8:44.0,,R. Gay makes free throw 1 of 2,84,99
372,4,8:44.0,D. DiVincenzo enters the game for E. İlyasova,,84,99
373,4,8:44.0,,R. Gay makes free throw 2 of 2,84,100
374,4,8:41.0,Personal foul by B. Forbes (drawn by W. Matthews),,84,100
375,4,8:34.0,G. Antetokounmpo makes 2-pt layup from 1 ft (assist by K. Middleton),,86,100
376,4,8:34.0,Shooting foul by R. Gay (drawn by G. Antetokounmpo),,86,100
