,QUARTER,TIME_REMAINING,PORTLAND_ACTION,CLEVELAND_ACTION,PORTLAND_SCORE,CLEVELAND_SCORE
299,3,2:45.0,Offensive rebound by C. Anthony,,61,65
300,3,2:43.0,S. Labissière makes 2-pt dunk from 1 ft (assist by C. Anthony),,63,65
301,3,2:19.0,,C. Sexton makes 2-pt layup from 2 ft,63,67
302,3,2:10.0,C. McCollum misses 3-pt jump shot from 26 ft,,63,67
303,3,2:08.0,,Defensive rebound by C. Osman,63,67
304,3,2:04.0,,T. Thompson makes 2-pt dunk from 1 ft (assist by C. Osman),63,69
305,3,1:51.0,C. McCollum makes 2-pt layup from 1 ft (assist by D. Lillard),,65,69
306,3,1:35.0,,C. Sexton makes 2-pt jump shot from 10 ft,65,71
307,3,1:15.0,R. Hood makes 2-pt jump shot from 9 ft,,67,71
308,3,1:01.0,,Personal foul by C. Anthony (drawn by T. Thompson),67,71
309,3,1:01.0,N. Little enters the game for C. Anthony,,67,71
310,3,1:01.0,A. Simons enters the game for C. McCollum,,67,71
311,3,1:01.0,,M. Dellavedova enters the game for C. Osman,67,71
312,3,1:01.0,,A. McKinnie enters the game for C. Sexton,67,71
313,3,0:48.0,,J. Clarkson misses 2-pt jump shot from 15 ft,67,71
314,3,0:47.0,Defensive rebound by N. Little,,67,71
315,3,0:38.0,Turnover by S. Labissière (lost ball; steal by T. Thompson),,67,71
316,3,0:27.0,,Shooting foul by D. Lillard (drawn by J. Clarkson),67,71
317,3,0:27.0,,J. Clarkson makes free throw 1 of 2,67,72
318,3,0:27.0,C. McCollum enters the game for N. Little,,67,72
319,3,0:27.0,,J. Clarkson makes free throw 2 of 2,67,73
320,3,0:07.0,Shooting foul by J. Clarkson (drawn by C. McCollum),,67,73
321,3,0:07.0,C. McCollum makes free throw 1 of 2,,68,73
322,3,0:07.0,N. Little enters the game for R. Hood,,68,73
323,3,0:07.0,,C. Sexton enters the game for M. Dellavedova,68,73
324,3,0:07.0,C. McCollum makes free throw 2 of 2,,69,73
325,3,0:00.0,,J. Clarkson makes 3-pt jump shot from 25 ft,69,76
326,3,0:00.0,,Instant Replay (Request: Ruling Stands),69,76
327,4,11:43.0,,J. Clarkson makes 3-pt jump shot from 27 ft (assist by M. Dellavedova),69,79
328,4,11:19.0,S. Labissière makes 2-pt jump shot from 11 ft (assist by C. McCollum),,71,79
329,4,11:01.0,,A. McKinnie makes 2-pt layup from 1 ft (assist by L. Nance),71,81
330,4,10:46.0,Shooting foul by L. Nance (drawn by A. Simons),,71,81
331,4,10:46.0,A. Simons makes free throw 1 of 2,,72,81
332,4,10:46.0,A. Simons misses free throw 2 of 2,,72,81
333,4,10:41.0,,Defensive rebound by A. McKinnie,72,81
334,4,10:27.0,,A. McKinnie makes 2-pt jump shot from 13 ft (assist by L. Nance),72,83
335,4,10:14.0,C. McCollum makes 2-pt jump shot from 14 ft,,74,83
336,4,10:00.0,,L. Nance makes 3-pt jump shot from 27 ft,74,86
337,4,9:34.0,A. Simons makes 3-pt jump shot from 23 ft (assist by C. McCollum),,77,86
338,4,9:14.0,,Shooting foul by A. Simons (drawn by J. Clarkson),77,86
339,4,9:14.0,,J. Clarkson misses free throw 1 of 3,77,86
340,4,9:14.0,,Offensive rebound by Team,77,86
341,4,9:14.0,,J. Clarkson makes free throw 2 of 3,77,87
342,4,9:14.0,,J. Clarkson makes free throw 3 of 3,77,88
343,4,9:03.0,C. McCollum makes 2-pt jump shot from 12 ft,,79,88
344,4,8:40.0,,A. McKinnie makes 2-pt layup from 1 ft (assist by M. Dellavedova),79,90
345,4,8:28.0,A. Simons makes 2-pt jump shot from 20 ft (assist by S. Labissière),,81,90
346,4,8:17.0,,L. Nance misses 3-pt jump shot from 27 ft,81,90
347,4,8:14.0,Defensive rebound by N. Little,,81,90
348,4,8:07.0,A. Simons makes 3-pt jump shot from 26 ft,,84,90
349,4,7:54.0,,Cleveland full timeout,84,90
350,4,7:54.0,C. Anthony enters the game for K. Bazemore,,84,90
351,4,7:54.0,R. Hood enters the game for S. Labissière,,84,90
352,4,7:54.0,D. Lillard enters the game for N. Little,,84,90
353,4,7:54.0,A. Tolliver enters the game for C. McCollum,,84,90
354,4,7:54.0,,D. Garland enters the game for M. Dellavedova,84,90
355,4,7:54.0,,C. Osman enters the game for L. Nance,84,90
356,4,7:54.0,,T. Thompson enters the game for K. Porter,84,90
357,4,7:41.0,,J. Clarkson makes 3-pt jump shot from 29 ft (assist by C. Osman),84,93
358,4,7:20.0,C. Anthony misses 3-pt jump shot from 26 ft,,84,93
359,4,7:17.0,,Defensive rebound by D. Garland,84,93
360,4,7:07.0,,Shooting foul by A. Simons (drawn by J. Clarkson),84,93
361,4,7:07.0,,J. Clarkson makes free throw 1 of 2,84,94
362,4,7:07.0,,J. Clarkson makes free throw 2 of 2,84,95
363,4,6:57.0,D. Lillard makes 2-pt layup from 2 ft,,86,95
364,4,6:36.0,,Turnover by A. McKinnie (lost ball; steal by A. Simons),86,95
365,4,6:32.0,A. Simons makes 2-pt layup at rim,,88,95
366,4,6:18.0,,J. Clarkson makes 3-pt jump shot from 25 ft (assist by T. Thompson),88,98
367,4,6:05.0,D. Lillard misses 3-pt jump shot from 26 ft,,88,98
368,4,6:04.0,Offensive rebound by D. Lillard,,88,98
369,4,6:00.0,C. Anthony misses 3-pt jump shot from 25 ft,,88,98
370,4,5:58.0,Offensive rebound by D. Lillard,,88,98
371,4,5:54.0,D. Lillard misses 2-pt hook shot from 8 ft,,88,98
372,4,5:51.0,,Defensive rebound by T. Thompson,88,98
373,4,5:37.0,,Shooting foul by R. Hood (drawn by T. Thompson),88,98
374,4,5:37.0,,T. Thompson makes free throw 1 of 2,88,99
375,4,5:37.0,C. McCollum enters the game for A. Simons,,88,99
376,4,5:37.0,,C. Sexton enters the game for A. McKinnie,88,99
377,4,5:37.0,,T. Thompson makes free throw 2 of 2,88,100
378,4,5:24.0,D. Lillard makes 2-pt layup from 1 ft,,90,100
379,4,5:00.0,,C. Osman misses 3-pt jump shot from 27 ft,90,100
380,4,4:56.0,Defensive rebound by D. Lillard,,90,100
381,4,4:47.0,Personal foul by C. Osman (drawn by D. Lillard),,90,100
382,4,4:30.0,C. McCollum misses 2-pt layup from 6 ft,,90,100
383,4,4:27.0,,Defensive rebound by T. Thompson,90,100
384,4,4:15.0,,C. Osman misses 3-pt jump shot from 23 ft,90,100
385,4,4:12.0,Defensive rebound by R. Hood,,90,100
