,QUARTER,TIME_REMAINING,WASHINGTON_ACTION,TORONTO_ACTION,WASHINGTON_SCORE,TORONTO_SCORE
67,1,4:28.0,I. Mahinmi makes 2-pt layup at rim,,14,20
68,1,4:25.0,,N. Powell misses 2-pt layup from 2 ft,14,20
69,1,4:25.0,Defensive rebound by T. Brown,,14,20
70,1,4:13.0,D. Bertāns misses 3-pt jump shot from 25 ft,,14,20
71,1,4:09.0,,Defensive rebound by S. Ibaka,14,20
72,1,4:02.0,,O. Anunoby makes 2-pt layup from 2 ft,14,22
73,1,3:51.0,Turnover by I. Smith (bad pass; steal by O. Anunoby),,14,22
74,1,3:48.0,,P. Siakam makes 2-pt dunk from 1 ft (assist by O. Anunoby),14,24
75,1,3:31.0,T. Brown makes 2-pt layup from 1 ft,,16,24
76,1,3:16.0,,O. Anunoby makes 3-pt jump shot from 25 ft (assist by S. Ibaka),16,27
77,1,3:04.0,J. McRae makes 3-pt jump shot from 25 ft (assist by D. Bertāns),,19,27
78,1,2:54.0,,S. Ibaka makes 2-pt hook shot from 7 ft (assist by K. Lowry),19,29
79,1,2:38.0,J. McRae misses 2-pt layup from 2 ft (block by N. Powell),,19,29
80,1,2:38.0,Offensive rebound by Team,,19,29
81,1,2:38.0,,Toronto full timeout,19,29
82,1,2:38.0,A. Pasečņiks enters the game for I. Mahinmi,,19,29
83,1,2:38.0,,M. Gasol enters the game for S. Ibaka,19,29
84,1,2:38.0,,R. Hollis-Jefferson enters the game for K. Lowry,19,29
85,1,2:38.0,,P. McCaw enters the game for P. Siakam,19,29
86,1,2:29.0,J. McRae misses 2-pt jump shot from 17 ft,,19,29
87,1,2:26.0,Offensive rebound by T. Brown,,19,29
88,1,2:26.0,T. Brown makes 2-pt jump shot from 3 ft,,21,29
89,1,2:14.0,,O. Anunoby makes 2-pt dunk from 1 ft (assist by R. Hollis-Jefferson),21,31
90,1,1:54.0,J. McRae misses 3-pt jump shot from 25 ft,,21,31
91,1,1:52.0,,Defensive rebound by O. Anunoby,21,31
92,1,1:37.0,,Turnover by P. McCaw (bad pass; steal by D. Bertāns),21,31
93,1,1:33.0,D. Bertāns misses 3-pt jump shot from 25 ft,,21,31
94,1,1:28.0,,Defensive rebound by O. Anunoby,21,31
95,1,1:25.0,,Shooting foul by J. McRae (drawn by N. Powell),21,31
96,1,1:25.0,,N. Powell makes free throw 1 of 2,21,32
97,1,1:25.0,,T. Davis enters the game for O. Anunoby,21,32
98,1,1:25.0,,N. Powell makes free throw 2 of 2,21,33
99,1,1:08.0,I. Smith misses 2-pt jump shot from 17 ft,,21,33
100,1,1:06.0,,Defensive rebound by N. Powell,21,33
101,1,0:56.0,,N. Powell makes 2-pt layup from 2 ft,21,35
102,1,0:45.0,T. Brown misses 3-pt jump shot from 26 ft,,21,35
103,1,0:42.0,,Defensive rebound by R. Hollis-Jefferson,21,35
104,1,0:32.0,,Turnover by M. Gasol (lost ball; steal by I. Smith),21,35
105,1,0:29.0,A. Pasečņiks makes 2-pt layup from 3 ft (assist by I. Smith),,23,35
106,1,0:29.0,Shooting foul by T. Davis (drawn by A. Pasečņiks),,23,35
107,1,0:29.0,A. Pasečņiks misses free throw 1 of 1,,23,35
108,1,0:27.0,,Defensive rebound by M. Gasol,23,35
109,1,0:09.0,,N. Powell makes 3-pt jump shot from 23 ft (assist by R. Hollis-Jefferson),23,38
110,1,0:00.0,T. Brown makes 3-pt jump shot from 23 ft (assist by J. McRae),,26,38
111,1,0:00.0,Instant Replay (Request: Ruling Stands),,26,38
112,2,11:41.0,J. McRae misses 3-pt jump shot from 25 ft,,26,38
113,2,11:40.0,Offensive rebound by Team,,26,38
114,2,11:40.0,,Loose ball foul by M. Gasol (drawn by A. Pasečņiks),26,38
115,2,11:28.0,T. Brown makes 2-pt jump shot from 10 ft (assist by I. Smith),,28,38
116,2,11:09.0,,N. Powell makes 3-pt jump shot from 23 ft (assist by P. McCaw),28,41
117,2,11:02.0,Turnover by J. McRae (lost ball; steal by N. Powell),,28,41
118,2,11:01.0,,Personal foul by T. Brown (drawn by T. Davis),28,41
119,2,10:41.0,,N. Powell misses 3-pt jump shot from 25 ft,28,41
120,2,10:39.0,Defensive rebound by J. McRae,,28,41
121,2,10:38.0,Personal foul by T. Davis (drawn by J. McRae),,28,41
122,2,10:38.0,Washington full timeout,,28,41
123,2,10:38.0,G. Payton enters the game for J. McRae,,28,41
124,2,10:21.0,Turnover by A. Pasečņiks (lost ball; steal by R. Hollis-Jefferson),,28,41
125,2,10:05.0,,T. Davis makes 3-pt jump shot from 25 ft (assist by P. McCaw),28,44
126,2,9:55.0,D. Bertāns misses 3-pt jump shot from 25 ft,,28,44
127,2,9:54.0,Offensive rebound by Team,,28,44
128,2,9:54.0,,S. Ibaka enters the game for M. Gasol,28,44
129,2,9:53.0,Personal foul by N. Powell (drawn by D. Bertāns),,28,44
130,2,9:45.0,G. Payton misses 3-pt jump shot from 23 ft,,28,44
131,2,9:42.0,,Defensive rebound by N. Powell,28,44
132,2,9:35.0,,T. Davis misses 3-pt jump shot from 25 ft,28,44
133,2,9:33.0,Defensive rebound by G. Payton,,28,44
134,2,9:14.0,D. Bertāns misses 2-pt jump shot from 15 ft,,28,44
135,2,9:12.0,,Defensive rebound by T. Davis,28,44
136,2,9:08.0,,N. Powell makes 3-pt jump shot from 25 ft (assist by R. Hollis-Jefferson),28,47
137,2,9:04.0,Washington full timeout,,28,47
138,2,9:04.0,T. Bryant enters the game for A. Pasečņiks,,28,47
139,2,8:46.0,Turnover by D. Bertāns (bad pass),,28,47
140,2,8:37.0,,Personal foul by D. Bertāns (drawn by R. Hollis-Jefferson),28,47
141,2,8:37.0,,Away from play foul by D. Bertāns (drawn by R. Hollis-Jefferson),28,47
142,2,8:37.0,,N. Powell misses free throw 1 of 1,28,47
143,2,8:37.0,,Offensive rebound by Team,28,47
144,2,8:37.0,,Technical foul by D. Bertāns,28,47
145,2,8:37.0,,N. Powell makes technical free throw,28,48
146,2,8:27.0,,R. Hollis-Jefferson misses 2-pt jump shot from 19 ft,28,48
147,2,8:23.0,Defensive rebound by I. Smith,,28,48
148,2,8:08.0,D. Bertāns misses 3-pt jump shot from 22 ft,,28,48
149,2,8:06.0,,Defensive rebound by N. Powell,28,48
150,2,8:06.0,B. Beal enters the game for D. Bertāns,,28,48
151,2,8:06.0,I. Bonga enters the game for T. Brown,,28,48
152,2,7:48.0,,P. McCaw makes 2-pt layup from 4 ft,28,50
153,2,7:29.0,G. Payton misses 3-pt jump shot from 23 ft,,28,50
154,2,7:26.0,,Defensive rebound by N. Powell,28,50
155,2,7:15.0,,Shooting foul by T. Bryant (drawn by S. Ibaka),28,50
156,2,7:15.0,,S. Ibaka makes free throw 1 of 2,28,51
157,2,7:15.0,,K. Lowry enters the game for N. Powell,28,51
158,2,7:15.0,,S. Ibaka makes free throw 2 of 2,28,52
159,2,7:02.0,I. Bonga makes 2-pt layup from 3 ft,,30,52
160,2,7:02.0,Shooting foul by P. McCaw (drawn by I. Bonga),,30,52
161,2,7:02.0,,O. Anunoby enters the game for R. Hollis-Jefferson,30,52
162,2,7:02.0,,P. Siakam enters the game for P. McCaw,30,52
163,2,7:02.0,I. Bonga makes free throw 1 of 1,,31,52
164,2,6:41.0,,P. Siakam misses 3-pt jump shot from 26 ft,31,52
165,2,6:38.0,Defensive rebound by T. Bryant,,31,52
166,2,6:33.0,Offensive foul by T. Bryant (drawn by O. Anunoby),,31,52
167,2,6:33.0,Turnover by T. Bryant (offensive foul),,31,52
168,2,6:18.0,,Turnover by T. Davis (bad pass; steal by G. Payton),31,52
169,2,6:16.0,G. Payton misses 2-pt layup from 4 ft,,31,52
170,2,6:15.0,Offensive rebound by Team,,31,52
171,2,6:11.0,T. Bryant makes 2-pt dunk from 1 ft (assist by B. Beal),,33,52
172,2,6:11.0,Shooting foul by K. Lowry (drawn by T. Bryant),,33,52
173,2,6:11.0,T. Bryant makes free throw 1 of 1,,34,52
174,2,5:58.0,,K. Lowry makes 3-pt jump shot from 30 ft,34,55
175,2,5:47.0,Shooting foul by K. Lowry (drawn by B. Beal),,34,55
176,2,5:47.0,B. Beal makes free throw 1 of 2,,35,55
177,2,5:47.0,B. Beal makes free throw 2 of 2,,36,55
178,2,5:33.0,,P. Siakam misses 2-pt layup from 2 ft,36,55
179,2,5:27.0,,Offensive rebound by S. Ibaka,36,55
180,2,5:27.0,,S. Ibaka makes 2-pt layup from 1 ft,36,57
181,2,5:23.0,B. Beal misses 2-pt jump shot from 22 ft,,36,57
182,2,5:23.0,D. Bertāns enters the game for G. Payton,,36,57
183,2,5:23.0,,N. Powell enters the game for T. Davis,36,57
184,2,5:23.0,,Defensive rebound by Team,36,57
185,2,5:11.0,,S. Ibaka misses 2-pt jump shot from 17 ft,36,57
186,2,5:09.0,Defensive rebound by I. Smith,,36,57
187,2,5:02.0,Turnover by T. Bryant (step out of bounds),,36,57
188,2,4:50.0,,O. Anunoby makes 2-pt dunk at rim (assist by P. Siakam),36,59
189,2,4:34.0,I. Smith makes 2-pt jump shot from 9 ft,,38,59
190,2,4:09.0,,S. Ibaka misses 2-pt jump shot from 13 ft,38,59
191,2,4:06.0,Defensive rebound by B. Beal,,38,59
192,2,4:02.0,D. Bertāns misses 3-pt jump shot from 25 ft,,38,59
193,2,3:59.0,,Defensive rebound by S. Ibaka,38,59
194,2,3:55.0,,K. Lowry misses 3-pt jump shot from 25 ft,38,59
195,2,3:55.0,Defensive rebound by D. Bertāns,,38,59
196,2,3:48.0,B. Beal misses 3-pt jump shot from 25 ft,,38,59
197,2,3:45.0,,Defensive rebound by O. Anunoby,38,59
198,2,3:43.0,,Toronto full timeout,38,59
199,2,3:43.0,I. Mahinmi enters the game for T. Bryant,,38,59
200,2,3:40.0,,Turnover by K. Lowry (bad pass),38,59
201,2,3:30.0,Turnover by I. Mahinmi (bad pass),,38,59
202,2,3:21.0,,P. Siakam misses 2-pt jump shot from 7 ft,38,59
203,2,3:19.0,Defensive rebound by I. Mahinmi,,38,59
204,2,3:10.0,I. Bonga makes 2-pt layup from 2 ft (assist by I. Smith),,40,59
205,2,3:01.0,,Violation by Team (delay of game),40,59
206,2,2:38.0,,N. Powell misses 3-pt jump shot from 29 ft,40,59
207,2,2:35.0,Defensive rebound by I. Smith,,40,59
208,2,2:26.0,D. Bertāns makes 3-pt jump shot from 23 ft (assist by I. Smith),,43,59
209,2,2:16.0,,Offensive foul by O. Anunoby (drawn by D. Bertāns),43,59
210,2,2:16.0,,Turnover by O. Anunoby (offensive foul),43,59
211,2,2:16.0,,P. McCaw enters the game for K. Lowry,43,59
212,2,1:59.0,Shooting foul by S. Ibaka (drawn by D. Bertāns),,43,59
213,2,1:59.0,D. Bertāns makes free throw 1 of 2,,44,59
214,2,1:59.0,,M. Gasol enters the game for S. Ibaka,44,59
215,2,1:59.0,D. Bertāns makes free throw 2 of 2,,45,59
216,2,1:43.0,,M. Gasol makes 3-pt jump shot from 24 ft (assist by P. Siakam),45,62
217,2,1:29.0,Turnover by D. Bertāns (bad pass; steal by O. Anunoby),,45,62
218,2,1:24.0,,N. Powell misses 3-pt jump shot from 24 ft,45,62
219,2,1:21.0,Defensive rebound by D. Bertāns,,45,62
220,2,1:05.0,D. Bertāns misses 3-pt jump shot from 24 ft,,45,62
221,2,1:03.0,Offensive rebound by I. Mahinmi,,45,62
222,2,1:01.0,I. Mahinmi misses 2-pt dunk from 2 ft,,45,62
223,2,0:59.0,,Defensive rebound by O. Anunoby,45,62
224,2,0:55.0,,N. Powell misses 2-pt layup from 2 ft,45,62
225,2,0:53.0,Defensive rebound by I. Mahinmi,,45,62
226,2,0:50.0,B. Beal makes 3-pt jump shot from 25 ft,,48,62
227,2,0:27.0,,O. Anunoby makes 3-pt jump shot from 25 ft (assist by N. Powell),48,65
228,2,0:04.0,I. Smith makes 3-pt jump shot from 25 ft (assist by B. Beal),,51,65
229,2,0:03.0,,Turnover by N. Powell (out of bounds lost ball),51,65
230,3,11:47.0,B. Beal misses 3-pt jump shot from 25 ft,,51,65
231,3,11:43.0,,Defensive rebound by K. Lowry,51,65
232,3,11:27.0,,S. Ibaka makes 2-pt jump shot from 12 ft (assist by K. Lowry),51,67
233,3,11:14.0,Turnover by I. Mahinmi (lost ball; steal by M. Gasol),,51,67
234,3,11:09.0,,Turnover by O. Anunoby (bad pass; steal by T. Bryant),51,67
235,3,11:06.0,Shooting foul by M. Gasol (drawn by I. Bonga),,51,67
236,3,11:06.0,I. Bonga makes free throw 1 of 2,,52,67
237,3,11:06.0,I. Bonga makes free throw 2 of 2,,53,67
238,3,10:52.0,,S. Ibaka misses 3-pt jump shot from 23 ft,53,67
239,3,10:48.0,Defensive rebound by I. Mahinmi,,53,67
240,3,10:37.0,I. Thomas misses 2-pt jump shot from 11 ft,,53,67
241,3,10:37.0,,Defensive rebound by M. Gasol,53,67
242,3,10:23.0,,M. Gasol makes 3-pt jump shot from 25 ft (assist by P. Siakam),53,70
243,3,10:07.0,I. Bonga makes 2-pt layup from 2 ft,,55,70
244,3,10:00.0,,K. Lowry makes 2-pt jump shot from 13 ft,55,72
245,3,10:00.0,,Shooting foul by I. Mahinmi (drawn by K. Lowry),55,72
246,3,10:00.0,,K. Lowry makes free throw 1 of 1,55,73
247,3,9:49.0,B. Beal makes 3-pt jump shot from 25 ft,,58,73
248,3,9:34.0,,O. Anunoby misses 3-pt jump shot from 23 ft,58,73
249,3,9:31.0,Defensive rebound by I. Mahinmi,,58,73
250,3,9:17.0,B. Beal misses 2-pt layup from 2 ft,,58,73
251,3,9:14.0,,Defensive rebound by M. Gasol,58,73
252,3,9:12.0,,P. Siakam makes 2-pt dunk from 2 ft (assist by M. Gasol),58,75
253,3,9:05.0,I. Thomas makes 2-pt jump shot from 15 ft,,60,75
254,3,8:49.0,,O. Anunoby misses 2-pt layup from 3 ft (block by B. Beal),60,75
255,3,8:49.0,,Offensive rebound by Team,60,75
256,3,8:42.0,,O. Anunoby misses 3-pt jump shot from 22 ft,60,75
257,3,8:39.0,,Offensive rebound by S. Ibaka,60,75
258,3,8:36.0,,Turnover by S. Ibaka (lost ball; steal by I. Mahinmi),60,75
259,3,8:29.0,I. Mahinmi misses 2-pt dunk from 1 ft,,60,75
260,3,8:27.0,,Defensive rebound by K. Lowry,60,75
261,3,8:24.0,,K. Lowry misses 3-pt jump shot from 25 ft,60,75
262,3,8:21.0,,Offensive rebound by S. Ibaka,60,75
263,3,8:18.0,,S. Ibaka makes 2-pt hook shot from 4 ft,60,77
264,3,8:13.0,Personal foul by P. Siakam (drawn by I. Bonga),,60,77
265,3,8:10.0,B. Beal makes 3-pt jump shot from 25 ft,,63,77
266,3,8:10.0,Flagrant foul type 1 by S. Ibaka (drawn by B. Beal),,63,77
267,3,8:10.0,Instant Replay (Request: Ruling Stands),,63,77
268,3,8:10.0,B. Beal makes flagrant free throw 1 of 1,,64,77
269,3,7:58.0,Shooting foul by S. Ibaka (drawn by I. Mahinmi),,64,77
270,3,7:58.0,I. Mahinmi makes free throw 1 of 2,,65,77
271,3,7:58.0,I. Mahinmi misses free throw 2 of 2,,65,77
272,3,7:56.0,,Defensive rebound by M. Gasol,65,77
273,3,7:46.0,,P. Siakam misses 2-pt jump shot from 17 ft,65,77
274,3,7:43.0,Defensive rebound by I. Bonga,,65,77
275,3,7:38.0,I. Thomas makes 3-pt jump shot from 25 ft,,68,77
276,3,7:15.0,,M. Gasol misses 3-pt jump shot from 25 ft,68,77
277,3,7:09.0,Defensive rebound by B. Beal,,68,77
278,3,6:58.0,B. Beal misses 2-pt layup from 2 ft,,68,77
279,3,6:56.0,,Defensive rebound by S. Ibaka,68,77
280,3,6:51.0,,S. Ibaka makes 3-pt jump shot from 25 ft (assist by K. Lowry),68,80
281,3,6:38.0,I. Mahinmi misses 2-pt jump shot from 5 ft (block by M. Gasol),,68,80
282,3,6:35.0,,Defensive rebound by P. Siakam,68,80
283,3,6:34.0,,Toronto full timeout,68,80
284,3,6:34.0,D. Bertāns enters the game for T. Bryant,,68,80
285,3,6:34.0,,N. Powell enters the game for M. Gasol,68,80
286,3,6:22.0,,K. Lowry makes 3-pt jump shot from 25 ft (assist by O. Anunoby),68,83
287,3,6:02.0,Turnover by D. Bertāns (lost ball; steal by K. Lowry),,68,83
288,3,5:59.0,,O. Anunoby makes 2-pt dunk from 1 ft,68,85
289,3,5:40.0,Personal foul by K. Lowry (drawn by D. Bertāns),,68,85
290,3,5:40.0,D. Bertāns misses free throw 1 of 2,,68,85
291,3,5:40.0,Offensive rebound by Team,,68,85
292,3,5:40.0,A. Pasečņiks enters the game for I. Mahinmi,,68,85
293,3,5:40.0,D. Bertāns makes free throw 2 of 2,,69,85
294,3,5:29.0,,P. Siakam misses 2-pt hook shot from 4 ft,69,85
295,3,5:26.0,Defensive rebound by A. Pasečņiks,,69,85
296,3,5:19.0,D. Bertāns misses 2-pt layup from 3 ft,,69,85
297,3,5:16.0,Offensive rebound by A. Pasečņiks,,69,85
298,3,5:16.0,A. Pasečņiks makes 2-pt layup from 1 ft,,71,85
299,3,5:06.0,,O. Anunoby misses 3-pt jump shot from 24 ft,71,85
300,3,5:03.0,Defensive rebound by I. Bonga,,71,85
301,3,4:59.0,Turnover by I. Bonga (lost ball; steal by P. Siakam),,71,85
302,3,4:55.0,,Turnover by P. Siakam (bad pass),71,85
303,3,4:45.0,Turnover by B. Beal (lost ball; steal by O. Anunoby),,71,85
304,3,4:42.0,,N. Powell makes 2-pt layup from 2 ft (assist by K. Lowry),71,87
305,3,4:42.0,,Shooting foul by D. Bertāns (drawn by N. Powell),71,87
306,3,4:42.0,,P. McCaw enters the game for K. Lowry,71,87
307,3,4:42.0,,N. Powell makes free throw 1 of 1,71,88
308,3,4:27.0,I. Bonga makes 3-pt jump shot from 23 ft (assist by I. Thomas),,74,88
309,3,4:17.0,,Shooting foul by I. Bonga (drawn by P. Siakam),74,88
310,3,4:17.0,,P. Siakam misses free throw 1 of 2,74,88
311,3,4:17.0,,Offensive rebound by Team,74,88
312,3,4:17.0,T. Brown enters the game for B. Beal,,74,88
313,3,4:17.0,,P. Siakam makes free throw 2 of 2,74,89
314,3,4:00.0,A. Pasečņiks misses 2-pt layup from 2 ft,,74,89
315,3,3:57.0,,Defensive rebound by P. Siakam,74,89
316,3,3:55.0,,Shooting foul by I. Bonga (drawn by P. Siakam),74,89
317,3,3:55.0,,P. Siakam makes free throw 1 of 2,74,90
318,3,3:55.0,G. Payton enters the game for I. Bonga,,74,90
319,3,3:55.0,,R. Hollis-Jefferson enters the game for O. Anunoby,74,90
320,3,3:55.0,,P. Siakam makes free throw 2 of 2,74,91
321,3,3:36.0,Turnover by G. Payton (traveling),,74,91
322,3,3:36.0,,T. Davis enters the game for S. Ibaka,74,91
323,3,3:36.0,,M. Gasol enters the game for P. Siakam,74,91
324,3,3:26.0,,Offensive foul by R. Hollis-Jefferson (drawn by I. Thomas),74,91
325,3,3:26.0,,Turnover by R. Hollis-Jefferson (offensive foul),74,91
326,3,3:12.0,I. Thomas misses 2-pt jump shot from 15 ft,,74,91
327,3,3:09.0,,Defensive rebound by N. Powell,74,91
328,3,2:57.0,,M. Gasol misses 2-pt jump shot from 20 ft,74,91
329,3,2:55.0,Defensive rebound by A. Pasečņiks,,74,91
330,3,2:48.0,Turnover by I. Thomas (out of bounds lost ball),,74,91
331,3,2:48.0,Washington full timeout,,74,91
332,3,2:48.0,I. Smith enters the game for I. Thomas,,74,91
333,3,2:35.0,,Turnover by M. Gasol (bad pass),74,91
334,3,2:16.0,A. Pasečņiks makes 2-pt layup from 2 ft,,76,91
335,3,2:04.0,,M. Gasol makes 3-pt jump shot from 26 ft (assist by P. McCaw),76,94
336,3,1:52.0,D. Bertāns misses 3-pt jump shot from 27 ft,,76,94
337,3,1:48.0,,Defensive rebound by T. Davis,76,94
338,3,1:39.0,,N. Powell misses 3-pt jump shot from 25 ft,76,94
339,3,1:37.0,Defensive rebound by A. Pasečņiks,,76,94
340,3,1:27.0,I. Smith misses 2-pt jump shot from 12 ft,,76,94
341,3,1:23.0,,Defensive rebound by T. Davis,76,94
342,3,1:19.0,,T. Davis makes 3-pt jump shot from 25 ft,76,97
343,3,1:03.0,T. Brown misses 2-pt layup from 2 ft,,76,97
344,3,1:01.0,,Defensive rebound by R. Hollis-Jefferson,76,97
345,3,0:58.0,,Turnover by R. Hollis-Jefferson (lost ball; steal by T. Brown),76,97
346,3,0:56.0,Turnover by A. Pasečņiks (bad pass),,76,97
347,3,0:34.0,,P. McCaw misses 3-pt jump shot from 22 ft,76,97
348,3,0:32.0,Defensive rebound by A. Pasečņiks,,76,97
349,3,0:15.0,I. Smith misses 2-pt jump shot from 14 ft,,76,97
350,3,0:10.0,,Defensive rebound by M. Gasol,76,97
351,3,0:00.0,,M. Gasol makes 3-pt jump shot from 25 ft (assist by N. Powell),76,100
352,3,0:00.0,,Instant Replay (Request: Ruling Stands),76,100
353,4,11:44.0,,T. Davis makes 3-pt jump shot from 25 ft (assist by M. Gasol),76,103
354,4,11:25.0,G. Payton makes 2-pt dunk from 1 ft (assist by I. Smith),,78,103
355,4,11:17.0,,T. Davis makes 2-pt layup from 1 ft,78,105
356,4,10:58.0,T. Brown makes 3-pt jump shot from 26 ft (assist by I. Smith),,81,105
357,4,10:42.0,,T. Davis makes 2-pt hook shot from 5 ft (assist by R. Hollis-Jefferson),81,107
358,4,10:30.0,G. Payton misses 3-pt jump shot from 23 ft,,81,107
359,4,10:28.0,Offensive rebound by G. Payton,,81,107
360,4,10:23.0,D. Bertāns makes 3-pt jump shot from 25 ft (assist by I. Smith),,84,107
361,4,10:02.0,,N. Powell makes 2-pt dunk from 2 ft (assist by P. McCaw),84,109
362,4,9:52.0,D. Bertāns misses 3-pt jump shot from 25 ft,,84,109
363,4,9:51.0,,Defensive rebound by Team,84,109
364,4,9:51.0,Loose ball foul by G. Payton (drawn by M. Gasol),,84,109
365,4,9:37.0,,N. Powell makes 2-pt layup from 1 ft (assist by M. Gasol),84,111
366,4,9:27.0,Turnover by D. Bertāns (bad pass),,84,111
367,4,9:13.0,,T. Davis misses 2-pt jump shot from 12 ft,84,111
368,4,9:10.0,Defensive rebound by T. Brown,,84,111
369,4,9:07.0,T. Brown makes 2-pt layup from 1 ft,,86,111
370,4,9:07.0,Shooting foul by M. Gasol (drawn by T. Brown),,86,111
371,4,9:07.0,T. Brown makes free throw 1 of 1,,87,111
372,4,8:54.0,,P. McCaw misses 2-pt layup from 1 ft,87,111
373,4,8:52.0,Defensive rebound by A. Pasečņiks,,87,111
374,4,8:43.0,T. Brown misses 3-pt jump shot from 26 ft,,87,111
375,4,8:41.0,,Defensive rebound by Team,87,111
376,4,8:24.0,,T. Davis misses 3-pt jump shot from 25 ft,87,111
