,QUARTER,TIME_REMAINING,INDIANA_ACTION,NEW YORK_ACTION,INDIANA_SCORE,NEW YORK_SCORE
92,1,1:36.0,T. Warren misses free throw 1 of 1,,29,24
93,1,1:34.0,,Defensive rebound by M. Robinson,29,24
94,1,1:25.0,,Shooting foul by T. McConnell (drawn by D. Smith),29,24
95,1,1:25.0,G. Bitadze enters the game for T. Warren,,29,24
96,1,1:25.0,,D. Smith makes free throw 1 of 2,29,25
97,1,1:25.0,,D. Smith misses free throw 2 of 2,29,25
98,1,1:24.0,,Offensive rebound by Team,29,25
99,1,1:17.0,,D. Dotson makes 2-pt jump shot from 19 ft (assist by M. Robinson),29,27
100,1,1:00.0,J. Holiday makes 3-pt jump shot from 25 ft (assist by T. McConnell),,32,27
101,1,0:48.0,,M. Robinson misses 2-pt dunk from 1 ft,32,27
102,1,0:46.0,,Offensive rebound by M. Robinson,32,27
103,1,0:46.0,,M. Robinson misses 2-pt layup from 1 ft,32,27
104,1,0:43.0,,Offensive rebound by D. Smith,32,27
105,1,0:41.0,,Turnover by D. Smith (lost ball; steal by D. Sabonis),32,27
106,1,0:36.0,J. Holiday misses 2-pt layup from 2 ft,,32,27
107,1,0:34.0,,Defensive rebound by D. Smith,32,27
108,1,0:29.0,,D. Dotson misses 2-pt layup from 2 ft,32,27
109,1,0:27.0,Defensive rebound by G. Bitadze,,32,27
110,1,0:08.0,G. Bitadze misses 3-pt jump shot from 24 ft,,32,27
111,1,0:06.0,,Defensive rebound by B. Portis,32,27
112,1,0:00.0,,D. Smith misses 3-pt jump shot from 26 ft,32,27
113,1,0:00.0,,Offensive rebound by Team,32,27
114,2,11:46.0,,M. Robinson makes 2-pt dunk from 1 ft (assist by E. Payton),32,29
115,2,11:23.0,Turnover by D. Sabonis (bad pass; steal by M. Robinson),,32,29
116,2,11:20.0,,K. Knox makes 2-pt dunk from 1 ft,32,31
117,2,11:05.0,D. McDermott misses 2-pt dunk from 2 ft (block by B. Portis),,32,31
118,2,11:03.0,,Defensive rebound by M. Robinson,32,31
119,2,10:58.0,,K. Knox makes 3-pt jump shot from 25 ft (assist by E. Payton),32,34
120,2,10:44.0,Turnover by D. McDermott (bad pass; steal by M. Robinson),,32,34
121,2,10:38.0,,K. Knox misses 3-pt jump shot from 26 ft,32,34
122,2,10:36.0,Defensive rebound by D. Sabonis,,32,34
123,2,10:26.0,T. McConnell makes 2-pt jump shot from 13 ft,,34,34
124,2,10:09.0,,K. Knox misses 2-pt jump shot from 10 ft,34,34
125,2,10:07.0,,Offensive rebound by D. Dotson,34,34
126,2,10:04.0,,D. Dotson makes 2-pt layup at rim,34,36
127,2,9:48.0,D. McDermott makes 2-pt jump shot from 21 ft (assist by T. McConnell),,36,36
128,2,9:35.0,,D. Dotson misses 3-pt jump shot from 28 ft,36,36
129,2,9:33.0,Defensive rebound by G. Bitadze,,36,36
130,2,9:27.0,D. McDermott makes 3-pt jump shot from 23 ft (assist by T. McConnell),,39,36
131,2,9:27.0,Shooting foul by K. Knox (drawn by D. McDermott),,39,36
132,2,9:27.0,D. McDermott makes free throw 1 of 1,,40,36
133,2,9:06.0,,B. Portis misses 3-pt jump shot from 25 ft,40,36
134,2,9:04.0,Defensive rebound by T. McConnell,,40,36
135,2,8:55.0,Turnover by D. McDermott (bad pass; steal by B. Portis),,40,36
136,2,8:46.0,,D. Dotson makes 3-pt jump shot from 23 ft (assist by E. Payton),40,39
137,2,8:30.0,D. Sabonis makes 2-pt dunk at rim (assist by T. McConnell),,42,39
138,2,8:22.0,,New York full timeout,42,39
139,2,8:22.0,,J. Randle enters the game for M. Robinson,42,39
140,2,8:15.0,,J. Randle makes 2-pt layup from 1 ft (assist by E. Payton),42,41
141,2,8:15.0,T. Warren enters the game for G. Bitadze,,42,41
142,2,7:54.0,T. McConnell makes 2-pt layup at rim,,44,41
143,2,7:34.0,,D. Dotson misses 3-pt jump shot from 27 ft,44,41
144,2,7:32.0,Defensive rebound by D. Sabonis,,44,41
145,2,7:20.0,T. Warren misses 2-pt jump shot from 9 ft,,44,41
146,2,7:18.0,,Defensive rebound by B. Portis,44,41
147,2,7:12.0,,Shooting foul by T. McConnell (drawn by E. Payton),44,41
148,2,7:12.0,,M. Morris enters the game for K. Knox,44,41
149,2,7:12.0,,E. Payton makes free throw 1 of 2,44,42
150,2,7:12.0,,E. Payton makes free throw 2 of 2,44,43
151,2,6:59.0,J. Holiday misses 3-pt jump shot from 25 ft,,44,43
152,2,6:57.0,,Defensive rebound by B. Portis,44,43
153,2,6:51.0,,B. Portis makes 2-pt jump shot from 23 ft (assist by E. Payton),44,45
154,2,6:35.0,Shooting foul by J. Randle (drawn by D. Sabonis),,44,45
155,2,6:35.0,J. Lamb enters the game for J. Holiday,,44,45
156,2,6:35.0,,F. Ntilikina enters the game for E. Payton,44,45
157,2,6:35.0,D. Sabonis makes free throw 1 of 2,,45,45
158,2,6:35.0,D. Sabonis makes free throw 2 of 2,,46,45
159,2,6:27.0,,J. Randle misses 2-pt layup from 2 ft,46,45
160,2,6:25.0,Defensive rebound by D. Sabonis,,46,45
161,2,6:17.0,D. McDermott makes 2-pt dunk from 1 ft (assist by T. McConnell),,48,45
162,2,6:05.0,,J. Randle makes 2-pt layup from 1 ft,48,47
163,2,5:53.0,D. McDermott misses 2-pt jump shot from 16 ft,,48,47
164,2,5:51.0,Offensive rebound by Team,,48,47
165,2,5:51.0,Indiana full timeout,,48,47
166,2,5:51.0,A. Holiday enters the game for T. McConnell,,48,47
167,2,5:51.0,M. Turner enters the game for D. Sabonis,,48,47
168,2,5:51.0,,R. Barrett enters the game for D. Dotson,48,47
169,2,5:41.0,T. Warren misses 3-pt jump shot from 25 ft,,48,47
170,2,5:39.0,,Defensive rebound by R. Barrett,48,47
171,2,5:25.0,,F. Ntilikina misses 3-pt jump shot from 23 ft,48,47
172,2,5:23.0,,Offensive rebound by J. Randle,48,47
173,2,5:20.0,,J. Randle misses 2-pt layup at rim (block by D. McDermott),48,47
174,2,5:20.0,Defensive rebound by D. McDermott,,48,47
175,2,5:12.0,Turnover by A. Holiday (traveling),,48,47
176,2,5:02.0,,B. Portis misses 2-pt jump shot from 20 ft,48,47
177,2,5:00.0,Defensive rebound by A. Holiday,,48,47
178,2,4:51.0,M. Turner misses 2-pt layup from 1 ft,,48,47
179,2,4:49.0,,Defensive rebound by F. Ntilikina,48,47
180,2,4:44.0,,R. Barrett misses 3-pt jump shot from 23 ft,48,47
181,2,4:42.0,Defensive rebound by J. Lamb,,48,47
182,2,4:42.0,,M. Robinson enters the game for B. Portis,48,47
183,2,4:19.0,J. Lamb makes 3-pt jump shot from 25 ft,,51,47
184,2,4:09.0,,M. Morris makes 3-pt jump shot from 25 ft,51,50
185,2,4:09.0,,Instant Replay (Request: Ruling Stands),51,50
186,2,3:57.0,D. McDermott misses 2-pt jump shot from 22 ft,,51,50
187,2,3:55.0,,Defensive rebound by F. Ntilikina,51,50
188,2,3:47.0,,M. Robinson makes 2-pt dunk from 1 ft (assist by F. Ntilikina),51,52
189,2,3:33.0,Personal foul by F. Ntilikina (drawn by A. Holiday),,51,52
190,2,3:33.0,D. Sabonis enters the game for D. McDermott,,51,52
191,2,3:19.0,A. Holiday makes 3-pt jump shot from 24 ft (assist by M. Turner),,54,52
192,2,3:03.0,,M. Robinson makes 2-pt dunk from 1 ft (assist by R. Barrett),54,54
193,2,2:43.0,T. Warren makes 2-pt jump shot from 11 ft (assist by J. Lamb),,56,54
194,2,2:24.0,,J. Randle misses 3-pt jump shot from 23 ft,56,54
195,2,2:22.0,,Offensive rebound by M. Robinson,56,54
196,2,2:20.0,,M. Robinson makes 2-pt layup from 1 ft,56,56
197,2,2:00.0,D. Sabonis makes 2-pt jump shot from 11 ft (assist by J. Lamb),,58,56
198,2,1:49.0,,Turnover by F. Ntilikina (traveling),58,56
199,2,1:39.0,J. Lamb makes 3-pt jump shot from 25 ft,,61,56
200,2,1:21.0,,Shooting foul by D. Sabonis (drawn by J. Randle),61,56
201,2,1:21.0,,J. Randle makes free throw 1 of 2,61,57
202,2,1:21.0,J. Holiday enters the game for D. Sabonis,,61,57
203,2,1:21.0,,J. Randle makes free throw 2 of 2,61,58
204,2,1:10.0,J. Lamb misses 3-pt jump shot from 25 ft,,61,58
205,2,1:08.0,,Defensive rebound by F. Ntilikina,61,58
206,2,0:53.0,,M. Morris misses 2-pt layup from 1 ft,61,58
207,2,0:51.0,Defensive rebound by M. Turner,,61,58
208,2,0:44.0,T. Warren makes 2-pt jump shot from 9 ft (assist by A. Holiday),,63,58
209,2,0:36.0,,Offensive foul by J. Randle (drawn by T. Warren),63,58
210,2,0:36.0,,Turnover by J. Randle (offensive foul),63,58
211,2,0:36.0,,B. Portis enters the game for J. Randle,63,58
212,2,0:29.0,M. Turner makes 3-pt jump shot from 24 ft (assist by A. Holiday),,66,58
213,2,0:07.0,,M. Morris makes 2-pt layup from 4 ft,66,60
214,2,0:01.0,J. Lamb misses 3-pt jump shot from 23 ft,,66,60
215,2,0:01.0,Offensive rebound by Team,,66,60
216,3,11:49.0,,Shooting foul by T. Warren (drawn by M. Morris),66,60
217,3,11:49.0,,M. Morris makes free throw 1 of 2,66,61
218,3,11:49.0,,M. Morris makes free throw 2 of 2,66,62
219,3,11:36.0,J. Lamb misses 2-pt jump shot from 20 ft,,66,62
220,3,11:34.0,,Defensive rebound by F. Ntilikina,66,62
221,3,11:19.0,,J. Randle misses 2-pt jump shot from 11 ft,66,62
222,3,11:18.0,Defensive rebound by A. Holiday,,66,62
223,3,11:07.0,M. Turner misses 3-pt jump shot from 26 ft,,66,62
224,3,11:05.0,,Defensive rebound by R. Barrett,66,62
225,3,10:51.0,,R. Barrett makes 2-pt layup from 1 ft (assist by M. Morris),66,64
226,3,10:31.0,T. Warren makes 3-pt jump shot from 25 ft (assist by D. Sabonis),,69,64
227,3,10:16.0,,F. Ntilikina makes 2-pt jump shot from 20 ft (assist by T. Gibson),69,66
228,3,9:58.0,T. Warren misses 3-pt jump shot from 25 ft,,69,66
229,3,9:56.0,,Defensive rebound by R. Barrett,69,66
230,3,9:53.0,,Turnover by R. Barrett (bad pass; steal by T. Warren),69,66
231,3,9:52.0,Shooting foul by R. Barrett (drawn by T. Warren),,69,66
232,3,9:52.0,T. Warren makes free throw 1 of 2,,70,66
233,3,9:52.0,T. Warren makes free throw 2 of 2,,71,66
234,3,9:41.0,,R. Barrett misses 2-pt layup from 3 ft (block by M. Turner),71,66
235,3,9:39.0,Defensive rebound by A. Holiday,,71,66
236,3,9:27.0,T. Warren makes 3-pt jump shot from 23 ft (assist by D. Sabonis),,74,66
237,3,9:11.0,,M. Morris makes 3-pt jump shot from 24 ft (assist by F. Ntilikina),74,69
238,3,8:54.0,Turnover by A. Holiday (bad pass; steal by T. Gibson),,74,69
239,3,8:48.0,,F. Ntilikina misses 2-pt layup from 2 ft (block by D. Sabonis),74,69
240,3,8:46.0,,Offensive rebound by J. Randle,74,69
241,3,8:35.0,,F. Ntilikina misses 3-pt jump shot from 23 ft,74,69
242,3,8:33.0,Defensive rebound by J. Lamb,,74,69
243,3,8:22.0,J. Lamb misses 2-pt layup from 3 ft (block by R. Barrett),,74,69
244,3,8:21.0,Offensive rebound by Team,,74,69
245,3,8:19.0,T. Warren misses 2-pt jump shot from 11 ft,,74,69
246,3,8:16.0,,Defensive rebound by M. Morris,74,69
247,3,8:10.0,,M. Morris misses 3-pt jump shot from 26 ft,74,69
248,3,8:08.0,Defensive rebound by D. Sabonis,,74,69
249,3,8:02.0,A. Holiday misses 2-pt jump shot from 18 ft,,74,69
250,3,8:00.0,,Defensive rebound by R. Barrett,74,69
251,3,7:45.0,,Turnover by R. Barrett (bad pass; steal by M. Turner),74,69
252,3,7:34.0,A. Holiday misses 2-pt jump shot from 10 ft,,74,69
253,3,7:33.0,,Defensive rebound by Team,74,69
254,3,7:21.0,,J. Randle misses 2-pt jump shot from 16 ft,74,69
255,3,7:19.0,Defensive rebound by M. Turner,,74,69
256,3,6:57.0,D. Sabonis misses 2-pt hook shot from 6 ft,,74,69
257,3,6:56.0,,Defensive rebound by T. Gibson,74,69
258,3,6:43.0,,J. Randle makes 2-pt layup from 2 ft,74,71
259,3,6:28.0,J. Lamb makes 2-pt jump shot from 17 ft,,76,71
260,3,6:26.0,,New York full timeout,76,71
261,3,6:26.0,,M. Robinson enters the game for T. Gibson,76,71
262,3,6:26.0,,D. Smith enters the game for F. Ntilikina,76,71
263,3,6:08.0,,M. Morris makes 2-pt layup from 5 ft,76,73
264,3,6:08.0,,Shooting foul by D. Sabonis (drawn by M. Morris),76,73
265,3,6:08.0,,M. Morris makes free throw 1 of 1,76,74
266,3,5:47.0,J. Lamb misses 2-pt jump shot from 16 ft,,76,74
267,3,5:45.0,,Defensive rebound by M. Morris,76,74
268,3,5:41.0,,R. Barrett misses 2-pt layup from 1 ft,76,74
269,3,5:39.0,Defensive rebound by D. Sabonis,,76,74
270,3,5:24.0,Turnover by D. Sabonis (traveling),,76,74
271,3,5:24.0,J. Holiday enters the game for D. Sabonis,,76,74
272,3,5:24.0,,K. Knox enters the game for J. Randle,76,74
273,3,5:03.0,,D. Smith misses 2-pt jump shot from 17 ft,76,74
274,3,5:01.0,Defensive rebound by T. Warren,,76,74
275,3,4:48.0,A. Holiday misses 2-pt layup from 1 ft (block by M. Robinson),,76,74
276,3,4:46.0,,Defensive rebound by M. Robinson,76,74
277,3,4:39.0,,M. Morris makes 3-pt jump shot from 25 ft (assist by D. Smith),76,77
278,3,4:14.0,M. Turner misses 3-pt jump shot from 27 ft,,76,77
279,3,4:12.0,,Defensive rebound by K. Knox,76,77
280,3,3:59.0,,Shooting foul by J. Lamb (drawn by R. Barrett),76,77
281,3,3:59.0,T. McConnell enters the game for A. Holiday,,76,77
282,3,3:59.0,,R. Barrett makes free throw 1 of 2,76,78
283,3,3:59.0,,R. Barrett misses free throw 2 of 2,76,78
284,3,3:57.0,Defensive rebound by M. Turner,,76,78
285,3,3:43.0,M. Turner misses 2-pt jump shot from 20 ft,,76,78
286,3,3:41.0,,Defensive rebound by R. Barrett,76,78
287,3,3:27.0,,Turnover by M. Morris (bad pass; steal by M. Turner),76,78
288,3,3:27.0,,D. Dotson enters the game for R. Barrett,76,78
289,3,3:27.0,,B. Portis enters the game for M. Morris,76,78
290,3,3:18.0,Personal foul by D. Smith (drawn by T. Warren),,76,78
291,3,3:07.0,T. Warren makes 2-pt layup from 1 ft,,78,78
292,3,3:07.0,Shooting foul by M. Robinson (drawn by T. Warren),,78,78
293,3,3:07.0,T. Warren makes free throw 1 of 1,,79,78
294,3,2:58.0,,B. Portis misses 3-pt jump shot from 26 ft,79,78
295,3,2:56.0,Defensive rebound by J. Lamb,,79,78
296,3,2:45.0,Turnover by M. Turner (lost ball; steal by D. Smith),,79,78
297,3,2:40.0,,D. Dotson misses 3-pt jump shot from 27 ft,79,78
298,3,2:38.0,Defensive rebound by M. Turner,,79,78
299,3,2:32.0,Indiana full timeout,,79,78
300,3,2:32.0,D. McDermott enters the game for J. Lamb,,79,78
301,3,2:32.0,D. Sabonis enters the game for M. Turner,,79,78
302,3,2:24.0,J. Holiday makes 3-pt jump shot from 25 ft (assist by T. McConnell),,82,78
303,3,2:06.0,,Personal foul by D. McDermott (drawn by D. Dotson),82,78
304,3,1:56.0,,D. Smith misses 2-pt layup from 4 ft,82,78
305,3,1:54.0,Defensive rebound by D. Sabonis,,82,78
306,3,1:33.0,D. Sabonis makes 2-pt layup from 1 ft (assist by D. McDermott),,84,78
307,3,1:24.0,,K. Knox makes 3-pt jump shot from 25 ft (assist by B. Portis),84,81
308,3,1:09.0,D. McDermott makes 3-pt jump shot from 26 ft (assist by T. McConnell),,87,81
309,3,0:56.0,,Turnover by K. Knox (bad pass; steal by T. McConnell),87,81
310,3,0:51.0,D. McDermott makes 2-pt jump shot from 24 ft (assist by T. McConnell),,89,81
311,3,0:50.0,,New York full timeout,89,81
312,3,0:37.0,,D. Dotson misses 3-pt jump shot from 27 ft,89,81
313,3,0:35.0,Defensive rebound by D. McDermott,,89,81
314,3,0:15.0,T. Warren misses 3-pt jump shot from 23 ft,,89,81
315,3,0:13.0,,Defensive rebound by D. Smith,89,81
316,3,0:00.0,,D. Dotson misses 3-pt jump shot from 28 ft,89,81
317,3,0:00.0,,Offensive rebound by Team,89,81
318,4,11:44.0,D. McDermott makes 3-pt jump shot from 24 ft (assist by J. Holiday),,92,81
319,4,11:28.0,,J. Randle misses 2-pt jump shot from 2 ft,92,81
320,4,11:26.0,Defensive rebound by D. Sabonis,,92,81
321,4,11:11.0,Turnover by D. Sabonis (bad pass; steal by E. Payton),,92,81
322,4,11:09.0,,Shooting foul by D. McDermott (drawn by R. Barrett),92,81
323,4,11:09.0,,R. Barrett misses free throw 1 of 2,92,81
324,4,11:09.0,,Offensive rebound by Team,92,81
325,4,11:09.0,,R. Barrett makes free throw 2 of 2,92,82
326,4,10:55.0,Turnover by J. Holiday (lost ball; steal by J. Randle),,92,82
327,4,10:41.0,,D. Dotson makes 3-pt jump shot from 26 ft (assist by E. Payton),92,85
328,4,10:31.0,Turnover by T. McConnell (traveling),,92,85
329,4,10:18.0,,Turnover by E. Payton (bad pass),92,85
330,4,10:05.0,J. Holiday misses 2-pt jump shot from 4 ft (block by E. Payton),,92,85
331,4,10:03.0,,Defensive rebound by D. Dotson,92,85
332,4,9:58.0,,Personal foul by D. McDermott (drawn by B. Portis),92,85
333,4,9:49.0,,E. Payton misses 2-pt jump shot from 11 ft,92,85
334,4,9:48.0,Defensive rebound by J. Holiday,,92,85
335,4,9:34.0,D. Sabonis misses 2-pt layup from 1 ft,,92,85
336,4,9:32.0,,Defensive rebound by J. Randle,92,85
337,4,9:29.0,,D. Dotson misses 3-pt jump shot from 25 ft,92,85
338,4,9:27.0,Defensive rebound by D. Sabonis,,92,85
339,4,9:13.0,D. Sabonis makes 2-pt dunk from 1 ft (assist by T. McConnell),,94,85
340,4,9:13.0,Shooting foul by D. Dotson (drawn by D. Sabonis),,94,85
341,4,9:13.0,,M. Morris enters the game for D. Dotson,94,85
342,4,9:13.0,D. Sabonis misses free throw 1 of 1,,94,85
343,4,9:11.0,,Defensive rebound by J. Randle,94,85
344,4,8:51.0,,E. Payton makes 3-pt jump shot from 26 ft (assist by J. Randle),94,88
345,4,8:34.0,D. McDermott misses 3-pt jump shot from 26 ft,,94,88
346,4,8:33.0,,Defensive rebound by M. Morris,94,88
347,4,8:22.0,,B. Portis makes 2-pt jump shot from 10 ft (assist by E. Payton),94,90
348,4,8:22.0,Indiana full timeout,,94,90
349,4,8:22.0,J. Lamb enters the game for G. Bitadze,,94,90
350,4,8:22.0,T. Warren enters the game for J. Holiday,,94,90
351,4,8:22.0,,T. Gibson enters the game for B. Portis,94,90
352,4,8:17.0,Turnover by T. McConnell (lost ball; steal by E. Payton),,94,90
353,4,8:15.0,,E. Payton makes 2-pt dunk at rim,94,92
354,4,8:00.0,T. McConnell makes 2-pt jump shot from 6 ft,,96,92
355,4,7:47.0,,Personal foul by D. McDermott (drawn by M. Morris),96,92
356,4,7:32.0,,R. Barrett misses 2-pt jump shot from 5 ft,96,92
357,4,7:30.0,,Offensive rebound by T. Gibson,96,92
358,4,7:28.0,,M. Morris makes 3-pt jump shot from 25 ft (assist by T. Gibson),96,95
359,4,7:11.0,D. Sabonis makes 2-pt dunk from 1 ft (assist by D. McDermott),,98,95
360,4,6:53.0,,J. Randle misses 2-pt jump shot from 3 ft (block by T. Warren),98,95
361,4,6:51.0,,Offensive rebound by E. Payton,98,95
362,4,6:48.0,,E. Payton makes 2-pt jump shot from 8 ft,98,97
363,4,6:31.0,D. McDermott misses 2-pt layup from 1 ft,,98,97
364,4,6:29.0,Offensive rebound by D. Sabonis,,98,97
365,4,6:26.0,Turnover by D. Sabonis (lost ball; steal by M. Morris),,98,97
366,4,6:13.0,,Shooting foul by T. Warren (drawn by J. Randle),98,97
367,4,6:13.0,A. Holiday enters the game for T. McConnell,,98,97
368,4,6:13.0,M. Turner enters the game for T. Warren,,98,97
369,4,6:13.0,,J. Randle misses free throw 1 of 2,98,97
370,4,6:13.0,,Offensive rebound by Team,98,97
371,4,6:13.0,,J. Randle makes free throw 2 of 2,98,98
372,4,6:00.0,A. Holiday makes 3-pt jump shot from 29 ft (assist by D. McDermott),,101,98
373,4,5:41.0,,E. Payton misses 3-pt jump shot from 26 ft,101,98
374,4,5:39.0,Defensive rebound by D. Sabonis,,101,98
375,4,5:17.0,J. Lamb makes 2-pt jump shot from 5 ft (assist by A. Holiday),,103,98
376,4,5:17.0,T. Warren enters the game for D. McDermott,,103,98
377,4,5:17.0,,M. Robinson enters the game for T. Gibson,103,98
378,4,5:17.0,Shooting foul by M. Morris (drawn by J. Lamb),,103,98
379,4,5:17.0,J. Lamb makes free throw 1 of 1,,104,98
380,4,5:05.0,,M. Robinson makes 2-pt dunk from 1 ft (assist by J. Randle),104,100
381,4,4:40.0,A. Holiday misses 2-pt layup from 6 ft (block by M. Robinson),,104,100
