,QUARTER,TIME_REMAINING,SACRAMENTO_ACTION,DALLAS_ACTION,SACRAMENTO_SCORE,DALLAS_SCORE
119,2,11:17.0,,Defensive rebound by J. Jackson,30,32
120,2,11:05.0,,J. Brunson misses 2-pt jump shot from 3 ft,30,32
121,2,11:04.0,,Offensive rebound by Team,30,32
122,2,11:04.0,,T. Hardaway enters the game for J. Brunson,30,32
123,2,11:04.0,,K. Porziņģis enters the game for M. Kleber,30,32
124,2,11:00.0,,K. Porziņģis misses 3-pt jump shot from 26 ft,30,32
125,2,10:58.0,Defensive rebound by C. Joseph,,30,32
126,2,10:47.0,K. Bazemore misses 2-pt layup from 2 ft,,30,32
127,2,10:43.0,,Defensive rebound by D. Wright,30,32
128,2,10:42.0,,D. Wright misses 2-pt layup from 4 ft (block by C. Joseph),30,32
129,2,10:41.0,,Offensive rebound by Team,30,32
130,2,10:41.0,H. Barnes enters the game for H. Giles,,30,32
131,2,10:38.0,,J. Jackson makes 2-pt layup from 6 ft (assist by D. Wright),30,34
132,2,10:15.0,K. Bazemore makes 3-pt jump shot from 26 ft (assist by B. Hield),,33,34
133,2,10:00.0,,K. Porziņģis makes 2-pt jump shot from 15 ft (assist by T. Hardaway),33,36
134,2,9:38.0,B. Hield misses 3-pt jump shot from 29 ft,,33,36
135,2,9:35.0,,Defensive rebound by T. Hardaway,33,36
136,2,9:32.0,,S. Curry makes 2-pt jump shot from 10 ft (assist by T. Hardaway),33,38
137,2,9:32.0,Sacramento full timeout,,33,38
138,2,9:11.0,A. Tolliver misses 2-pt jump shot from 9 ft,,33,38
139,2,9:09.0,,Defensive rebound by Team,33,38
140,2,9:01.0,,T. Hardaway misses 3-pt jump shot from 26 ft,33,38
141,2,8:57.0,Defensive rebound by H. Barnes,,33,38
142,2,8:52.0,B. Hield makes 3-pt jump shot from 25 ft (assist by H. Barnes),,36,38
143,2,8:34.0,,K. Porziņģis misses 2-pt jump shot from 14 ft,36,38
144,2,8:30.0,Defensive rebound by K. Bazemore,,36,38
145,2,8:22.0,K. Bazemore makes 3-pt jump shot from 25 ft (assist by B. Hield),,39,38
146,2,8:04.0,,D. Wright misses 3-pt jump shot from 23 ft,39,38
147,2,8:02.0,,Offensive rebound by J. Jackson,39,38
148,2,8:01.0,,J. Jackson makes 2-pt layup from 1 ft,39,40
149,2,7:49.0,C. Joseph makes 2-pt layup from 2 ft (assist by B. Hield),,41,40
150,2,7:25.0,,T. Hardaway makes 3-pt jump shot from 26 ft (assist by D. Wright),41,43
151,2,7:15.0,B. Hield misses 2-pt layup from 2 ft,,41,43
152,2,7:13.0,,Defensive rebound by S. Curry,41,43
153,2,7:10.0,,S. Curry makes 3-pt jump shot from 29 ft,41,46
154,2,6:47.0,B. Hield misses 2-pt jump shot from 21 ft,,41,46
155,2,6:44.0,,Defensive rebound by D. Wright,41,46
156,2,6:36.0,,J. Jackson misses 3-pt jump shot from 25 ft,41,46
157,2,6:33.0,Defensive rebound by H. Barnes,,41,46
158,2,6:30.0,Turnover by A. Tolliver (out of bounds lost ball),,41,46
159,2,6:30.0,B. Bogdanović enters the game for A. Tolliver,,41,46
160,2,6:30.0,,L. Dončić enters the game for S. Curry,41,46
161,2,6:30.0,,D. Finney-Smith enters the game for J. Jackson,41,46
162,2,6:30.0,,M. Kleber enters the game for K. Porziņģis,41,46
163,2,6:21.0,,L. Dončić misses 2-pt hook shot from 3 ft,41,46
164,2,6:18.0,,Offensive rebound by L. Dončić,41,46
165,2,6:18.0,,L. Dončić makes 2-pt layup at rim,41,48
166,2,6:18.0,Sacramento full timeout,,41,48
167,2,6:18.0,N. Bjelica enters the game for K. Bazemore,,41,48
168,2,6:18.0,D. Fox enters the game for B. Hield,,41,48
169,2,6:18.0,H. Giles enters the game for C. Joseph,,41,48
170,2,6:00.0,H. Barnes makes 2-pt layup from 2 ft,,43,48
171,2,5:42.0,,L. Dončić makes 3-pt jump shot from 26 ft,43,51
172,2,5:21.0,Shooting foul by L. Dončić (drawn by H. Barnes),,43,51
173,2,5:21.0,H. Barnes makes free throw 1 of 2,,44,51
174,2,5:21.0,H. Barnes makes free throw 2 of 2,,45,51
175,2,4:56.0,,D. Finney-Smith makes 2-pt jump shot from 12 ft (assist by D. Wright),45,53
176,2,4:30.0,N. Bjelica makes 2-pt layup from 2 ft,,47,53
177,2,4:29.0,Technical foul by R. Carlisle,,47,53
178,2,4:29.0,B. Bogdanović makes technical free throw,,48,53
179,2,4:19.0,,L. Dončić makes 2-pt jump shot from 8 ft,48,55
180,2,3:57.0,B. Bogdanović misses 3-pt jump shot from 29 ft,,48,55
181,2,3:55.0,Offensive rebound by H. Barnes,,48,55
182,2,3:55.0,H. Barnes misses 2-pt layup from 2 ft,,48,55
183,2,3:54.0,Offensive rebound by H. Barnes,,48,55
184,2,3:51.0,Personal foul by L. Dončić (drawn by H. Barnes),,48,55
185,2,3:51.0,B. Hield enters the game for H. Giles,,48,55
186,2,3:51.0,,K. Porziņģis enters the game for M. Kleber,48,55
187,2,3:37.0,B. Hield misses 2-pt jump shot from 6 ft,,48,55
188,2,3:35.0,,Defensive rebound by K. Porziņģis,48,55
189,2,3:26.0,,K. Porziņģis makes 2-pt layup from 1 ft (assist by L. Dončić),48,57
190,2,3:18.0,D. Fox misses 2-pt layup from 2 ft,,48,57
191,2,3:18.0,,Defensive rebound by L. Dončić,48,57
192,2,3:12.0,,T. Hardaway makes 2-pt layup from 1 ft (assist by L. Dončić),48,59
193,2,2:54.0,Turnover by D. Fox (bad pass),,48,59
194,2,2:54.0,K. Bazemore enters the game for N. Bjelica,,48,59
195,2,2:42.0,,Def 3 sec tech foul by Team,48,59
196,2,2:42.0,,K. Porziņģis makes technical free throw,48,60
197,2,2:39.0,,L. Dončić misses 3-pt jump shot from 26 ft,48,60
198,2,2:34.0,,Offensive rebound by D. Finney-Smith,48,60
199,2,2:29.0,,T. Hardaway misses 3-pt jump shot from 28 ft,48,60
200,2,2:25.0,Defensive rebound by D. Fox,,48,60
201,2,2:23.0,B. Hield makes 2-pt dunk at rim (assist by D. Fox),,50,60
202,2,2:23.0,,Dallas full timeout,50,60
203,2,2:11.0,,Personal foul by H. Barnes (drawn by K. Porziņģis),50,60
204,2,1:57.0,,T. Hardaway misses 3-pt jump shot from 32 ft,50,60
205,2,1:53.0,Defensive rebound by K. Bazemore,,50,60
206,2,1:48.0,H. Barnes misses 3-pt jump shot from 24 ft,,50,60
207,2,1:45.0,,Defensive rebound by D. Finney-Smith,50,60
208,2,1:36.0,,Turnover by L. Dončić (bad pass; steal by K. Bazemore),50,60
209,2,1:32.0,B. Hield misses 2-pt jump shot from 15 ft,,50,60
210,2,1:30.0,Offensive rebound by H. Barnes,,50,60
211,2,1:26.0,B. Hield misses 2-pt jump shot from 12 ft,,50,60
212,2,1:24.0,Offensive rebound by Team,,50,60
213,2,1:24.0,,M. Kleber enters the game for T. Hardaway,50,60
214,2,1:21.0,B. Bogdanović misses 3-pt jump shot from 24 ft,,50,60
215,2,1:17.0,,Defensive rebound by K. Porziņģis,50,60
216,2,1:11.0,,Personal foul by B. Bogdanović (drawn by K. Porziņģis),50,60
217,2,1:02.0,,L. Dončić makes 3-pt jump shot from 26 ft,50,63
218,2,0:49.0,D. Fox misses 3-pt jump shot from 25 ft,,50,63
219,2,0:46.0,,Defensive rebound by K. Porziņģis,50,63
220,2,0:33.0,,D. Wright misses 3-pt jump shot from 26 ft,50,63
221,2,0:30.0,Defensive rebound by B. Bogdanović,,50,63
222,2,0:20.0,B. Bogdanović makes 2-pt layup from 2 ft,,52,63
223,2,0:01.0,,L. Dončić misses 2-pt jump shot from 6 ft,52,63
224,2,0:01.0,,Offensive rebound by Team,52,63
225,3,11:47.0,B. Bogdanović misses 3-pt jump shot from 25 ft,,52,63
226,3,11:44.0,,Defensive rebound by D. Finney-Smith,52,63
227,3,11:32.0,,K. Porziņģis makes 3-pt jump shot from 25 ft (assist by S. Curry),52,66
228,3,11:15.0,D. Fox misses 2-pt hook shot at rim,,52,66
229,3,11:15.0,,Defensive rebound by K. Porziņģis,52,66
230,3,11:07.0,,K. Porziņģis misses 3-pt jump shot from 27 ft,52,66
231,3,11:04.0,Defensive rebound by B. Bogdanović,,52,66
232,3,11:00.0,N. Bjelica makes 3-pt jump shot from 27 ft (assist by B. Bogdanović),,55,66
233,3,10:39.0,,Personal foul by D. Fox (drawn by K. Porziņģis),55,66
234,3,10:27.0,,Shooting foul by C. Joseph (drawn by L. Dončić),55,66
235,3,10:27.0,,L. Dončić makes free throw 1 of 2,55,67
236,3,10:27.0,,L. Dončić makes free throw 2 of 2,55,68
237,3,10:10.0,Personal foul by T. Hardaway (drawn by H. Barnes),,55,68
238,3,10:01.0,B. Bogdanović misses 3-pt jump shot from 26 ft,,55,68
239,3,9:59.0,,Defensive rebound by K. Porziņģis,55,68
240,3,9:39.0,,K. Porziņģis misses 2-pt jump shot from 5 ft,55,68
241,3,9:37.0,Defensive rebound by D. Fox,,55,68
242,3,9:34.0,B. Bogdanović misses 2-pt jump shot from 7 ft,,55,68
243,3,9:32.0,Offensive rebound by N. Bjelica,,55,68
244,3,9:28.0,N. Bjelica misses 2-pt layup at rim,,55,68
245,3,9:26.0,,Defensive rebound by D. Finney-Smith,55,68
246,3,9:19.0,,L. Dončić makes 2-pt layup from 2 ft,55,70
247,3,9:08.0,D. Fox makes 2-pt layup from 3 ft,,57,70
248,3,9:02.0,,Turnover by D. Finney-Smith (lost ball; steal by D. Fox),57,70
249,3,9:00.0,Personal foul by D. Finney-Smith (drawn by D. Fox),,57,70
250,3,8:51.0,N. Bjelica misses 3-pt jump shot from 27 ft,,57,70
251,3,8:49.0,,Defensive rebound by Team,57,70
252,3,8:30.0,,T. Hardaway misses 3-pt jump shot from 28 ft,57,70
253,3,8:26.0,Defensive rebound by N. Bjelica,,57,70
254,3,8:22.0,D. Fox makes 2-pt layup from 1 ft,,59,70
255,3,8:09.0,,S. Curry makes 2-pt jump shot from 9 ft,59,72
256,3,8:09.0,,Shooting foul by B. Bogdanović (drawn by S. Curry),59,72
257,3,8:09.0,,S. Curry makes free throw 1 of 1,59,73
258,3,7:51.0,Sacramento full timeout,,59,73
259,3,7:45.0,N. Bjelica misses 2-pt hook shot from 13 ft,,59,73
260,3,7:43.0,,Defensive rebound by L. Dončić,59,73
261,3,7:27.0,,T. Hardaway makes 3-pt jump shot from 22 ft (assist by S. Curry),59,76
262,3,7:10.0,H. Barnes misses 2-pt jump shot from 6 ft,,59,76
263,3,7:08.0,,Defensive rebound by L. Dončić,59,76
264,3,6:58.0,,K. Porziņģis makes 2-pt jump shot from 17 ft (assist by L. Dončić),59,78
265,3,6:38.0,N. Bjelica makes 3-pt jump shot from 25 ft (assist by H. Barnes),,62,78
266,3,6:38.0,B. Hield enters the game for B. Bogdanović,,62,78
267,3,6:25.0,,K. Porziņģis makes 2-pt jump shot from 14 ft (assist by L. Dončić),62,80
268,3,6:18.0,Shooting foul by S. Curry (drawn by D. Fox),,62,80
269,3,6:18.0,D. Fox makes free throw 1 of 2,,63,80
270,3,6:18.0,K. Bazemore enters the game for C. Joseph,,63,80
271,3,6:18.0,,M. Kleber enters the game for D. Finney-Smith,63,80
272,3,6:18.0,D. Fox makes free throw 2 of 2,,64,80
273,3,6:08.0,,Shooting foul by D. Fox (drawn by L. Dončić),64,80
274,3,6:08.0,H. Giles enters the game for H. Barnes,,64,80
275,3,6:01.0,,L. Dončić misses 3-pt jump shot from 28 ft,64,80
276,3,5:56.0,Defensive rebound by N. Bjelica,,64,80
277,3,5:47.0,H. Giles makes 2-pt dunk at rim (assist by D. Fox),,66,80
278,3,5:23.0,,K. Porziņģis makes 2-pt jump shot from 12 ft (assist by T. Hardaway),66,82
279,3,5:13.0,D. Fox misses 3-pt jump shot from 24 ft,,66,82
280,3,5:10.0,,Defensive rebound by K. Porziņģis,66,82
281,3,5:06.0,,Offensive foul by M. Kleber (drawn by D. Fox),66,82
282,3,5:06.0,,Turnover by M. Kleber (offensive foul),66,82
283,3,4:53.0,Shooting foul by K. Porziņģis (drawn by B. Hield),,66,82
284,3,4:53.0,B. Hield makes free throw 1 of 2,,67,82
285,3,4:53.0,,D. Wright enters the game for S. Curry,67,82
286,3,4:53.0,B. Hield makes free throw 2 of 2,,68,82
287,3,4:43.0,,Shooting foul by K. Bazemore (drawn by L. Dončić),68,82
288,3,4:43.0,,L. Dončić makes free throw 1 of 2,68,83
289,3,4:43.0,,L. Dončić makes free throw 2 of 2,68,84
290,3,4:27.0,K. Bazemore misses 2-pt jump shot from 8 ft,,68,84
291,3,4:24.0,Offensive rebound by H. Giles,,68,84
292,3,4:24.0,B. Hield misses 3-pt jump shot from 26 ft,,68,84
293,3,4:24.0,,Defensive rebound by L. Dončić,68,84
294,3,4:13.0,,L. Dončić misses 3-pt jump shot from 27 ft,68,84
295,3,4:09.0,Defensive rebound by B. Hield,,68,84
296,3,4:09.0,Turnover by B. Hield (bad pass),,68,84
297,3,3:54.0,,K. Porziņģis makes 3-pt jump shot from 27 ft (assist by T. Hardaway),68,87
298,3,3:34.0,N. Bjelica misses 2-pt jump shot from 9 ft (block by D. Wright),,68,87
299,3,3:31.0,,Defensive rebound by K. Porziņģis,68,87
300,3,3:27.0,,K. Porziņģis makes 2-pt dunk from 1 ft (assist by D. Wright),68,89
301,3,3:11.0,H. Giles makes 2-pt jump shot from 12 ft (assist by D. Fox),,70,89
302,3,3:10.0,,Dallas full timeout,70,89
303,3,3:10.0,,S. Curry enters the game for L. Dončić,70,89
304,3,3:10.0,,D. Finney-Smith enters the game for K. Porziņģis,70,89
305,3,2:57.0,,S. Curry makes 2-pt layup from 1 ft,70,91
306,3,2:38.0,D. Fox misses 2-pt layup from 4 ft,,70,91
307,3,2:37.0,Offensive rebound by Team,,70,91
308,3,2:32.0,N. Bjelica misses 2-pt layup from 2 ft,,70,91
309,3,2:29.0,,Defensive rebound by D. Wright,70,91
310,3,2:22.0,,T. Hardaway makes 2-pt jump shot from 4 ft,70,93
311,3,2:09.0,B. Hield makes 3-pt jump shot from 25 ft (assist by D. Fox),,73,93
312,3,1:52.0,,M. Kleber misses 3-pt jump shot from 28 ft,73,93
313,3,1:46.0,Defensive rebound by D. Fox,,73,93
314,3,1:44.0,Personal foul by D. Wright (drawn by D. Fox),,73,93
315,3,1:44.0,D. Fox makes free throw 1 of 2,,74,93
316,3,1:44.0,A. Tolliver enters the game for N. Bjelica,,74,93
317,3,1:44.0,,L. Dončić enters the game for T. Hardaway,74,93
318,3,1:44.0,D. Fox makes free throw 2 of 2,,75,93
319,3,1:29.0,,M. Kleber misses 3-pt jump shot from 23 ft,75,93
320,3,1:26.0,Defensive rebound by K. Bazemore,,75,93
321,3,1:21.0,Offensive foul by K. Bazemore (drawn by D. Wright),,75,93
322,3,1:21.0,Turnover by K. Bazemore (offensive foul),,75,93
323,3,1:07.0,,L. Dončić misses 2-pt jump shot from 10 ft,75,93
324,3,1:04.0,Defensive rebound by H. Giles,,75,93
325,3,1:00.0,D. Fox misses 2-pt dunk from 1 ft (block by M. Kleber),,75,93
326,3,0:58.0,,Defensive rebound by S. Curry,75,93
327,3,0:49.0,,S. Curry misses 2-pt layup from 2 ft,75,93
328,3,0:46.0,Defensive rebound by K. Bazemore,,75,93
329,3,0:43.0,B. Hield misses 3-pt jump shot from 26 ft,,75,93
330,3,0:39.0,,Defensive rebound by S. Curry,75,93
331,3,0:33.0,,Personal foul by A. Tolliver (drawn by L. Dončić),75,93
332,3,0:33.0,,L. Dončić makes free throw 1 of 2,75,94
333,3,0:33.0,,K. Porziņģis enters the game for M. Kleber,75,94
334,3,0:33.0,,L. Dončić makes free throw 2 of 2,75,95
335,3,0:10.0,D. Fox makes 2-pt layup from 1 ft,,77,95
336,3,0:10.0,,Technical foul by L. Walton,77,95
337,3,0:10.0,,K. Porziņģis makes technical free throw,77,96
338,3,0:00.0,,D. Finney-Smith misses 3-pt jump shot from 23 ft,77,96
339,3,0:00.0,,Offensive rebound by Team,77,96
340,4,11:50.0,,Shooting foul by B. Hield (drawn by D. Wright),77,96
341,4,11:50.0,,D. Wright misses free throw 1 of 2,77,96
342,4,11:50.0,,Offensive rebound by Team,77,96
343,4,11:50.0,,J. Jackson enters the game for D. Finney-Smith,77,96
344,4,11:50.0,,D. Wright makes free throw 2 of 2,77,97
345,4,11:38.0,B. Hield misses 3-pt jump shot from 25 ft,,77,97
346,4,11:36.0,,Defensive rebound by D. Wright,77,97
347,4,11:32.0,,Turnover by D. Wright (bad pass; steal by B. Hield),77,97
348,4,11:27.0,Y. Ferrell makes 2-pt layup from 2 ft (assist by B. Hield),,79,97
349,4,11:12.0,,L. Dončić makes 2-pt layup from 1 ft (assist by K. Porziņģis),79,99
350,4,11:04.0,K. Bazemore makes 2-pt layup from 2 ft (assist by B. Hield),,81,99
351,4,10:49.0,,Turnover by K. Porziņģis (lost ball; steal by Y. Ferrell),81,99
352,4,10:37.0,B. Hield makes 2-pt jump shot from 9 ft,,83,99
353,4,10:36.0,,Dallas full timeout,83,99
354,4,10:15.0,,K. Porziņģis makes 2-pt jump shot from 21 ft,83,101
355,4,10:00.0,K. Bazemore makes 2-pt jump shot from 8 ft,,85,101
356,4,10:00.0,Shooting foul by S. Curry (drawn by K. Bazemore),,85,101
357,4,10:00.0,K. Bazemore makes free throw 1 of 1,,86,101
358,4,9:46.0,,S. Curry makes 3-pt jump shot from 25 ft (assist by L. Dončić),86,104
359,4,9:18.0,B. Hield makes 2-pt jump shot from 11 ft,,88,104
360,4,9:06.0,,Shooting foul by K. Bazemore (drawn by L. Dončić),88,104
361,4,9:06.0,,L. Dončić makes free throw 1 of 3,88,105
362,4,9:06.0,,L. Dončić makes free throw 2 of 3,88,106
363,4,9:06.0,,L. Dončić makes free throw 3 of 3,88,107
364,4,8:53.0,Personal foul by L. Dončić (drawn by K. Bazemore),,88,107
365,4,8:53.0,,T. Hardaway enters the game for D. Wright,88,107
366,4,8:46.0,H. Giles makes 2-pt dunk from 1 ft (assist by B. Hield),,90,107
367,4,8:30.0,,T. Hardaway makes 3-pt jump shot from 24 ft (assist by S. Curry),90,110
368,4,8:04.0,Shooting foul by K. Porziņģis (drawn by H. Giles),,90,110
369,4,8:04.0,H. Giles misses free throw 1 of 2,,90,110
370,4,8:04.0,Offensive rebound by Team,,90,110
371,4,8:04.0,H. Giles makes free throw 2 of 2,,91,110
372,4,7:50.0,,L. Dončić makes 3-pt jump shot from 26 ft (assist by K. Porziņģis),91,113
373,4,7:30.0,K. Bazemore misses 2-pt layup from 5 ft,,91,113
374,4,7:28.0,Offensive rebound by H. Giles,,91,113
375,4,7:27.0,H. Giles misses 2-pt layup from 4 ft (block by K. Porziņģis),,91,113
376,4,7:25.0,,Defensive rebound by K. Porziņģis,91,113
