,QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,MEMPHIS_ACTION,GOLDEN STATE_SCORE,MEMPHIS_SCORE
49,1,6:48.0,,Shooting foul by O. Spellman (drawn by J. Crowder),11,11
50,1,6:48.0,,Memphis full timeout,11,11
51,1,6:48.0,,J. Crowder makes free throw 1 of 2,11,12
52,1,6:48.0,,J. Crowder makes free throw 2 of 2,11,13
53,1,6:35.0,G. Robinson misses 3-pt jump shot from 25 ft,,11,13
54,1,6:33.0,,Defensive rebound by J. Valančiūnas,11,13
55,1,6:25.0,,Shooting foul by O. Spellman (drawn by J. Morant),11,13
56,1,6:25.0,,J. Morant makes free throw 1 of 2,11,14
57,1,6:25.0,W. Cauley-Stein enters the game for O. Spellman,,11,14
58,1,6:25.0,,B. Clarke enters the game for J. Valančiūnas,11,14
59,1,6:25.0,,J. Morant makes free throw 2 of 2,11,15
60,1,6:17.0,Shooting foul by B. Clarke (drawn by D. Russell),,11,15
61,1,6:17.0,D. Russell misses free throw 1 of 2,,11,15
62,1,6:17.0,Offensive rebound by Team,,11,15
63,1,6:17.0,,T. Jones enters the game for J. Morant,11,15
64,1,6:17.0,D. Russell makes free throw 2 of 2,,12,15
65,1,6:06.0,,Turnover by B. Clarke (lost ball; steal by D. Green),12,15
66,1,6:00.0,J. Evans misses 2-pt layup from 1 ft,,12,15
67,1,5:55.0,Offensive rebound by D. Green,,12,15
68,1,5:55.0,W. Cauley-Stein misses 2-pt layup from 1 ft,,12,15
69,1,5:53.0,,Defensive rebound by J. Crowder,12,15
70,1,5:50.0,,D. Brooks misses 3-pt jump shot from 26 ft,12,15
71,1,5:46.0,Defensive rebound by D. Green,,12,15
72,1,5:36.0,Shooting foul by J. Jackson (drawn by W. Cauley-Stein),,12,15
73,1,5:36.0,W. Cauley-Stein makes free throw 1 of 2,,13,15
74,1,5:36.0,,S. Hill enters the game for D. Brooks,13,15
75,1,5:36.0,,D. Melton enters the game for J. Jackson,13,15
76,1,5:36.0,W. Cauley-Stein misses free throw 2 of 2,,13,15
77,1,5:34.0,,Defensive rebound by J. Crowder,13,15
78,1,5:22.0,,D. Melton misses 2-pt jump shot from 15 ft,13,15
79,1,5:20.0,Defensive rebound by W. Cauley-Stein,,13,15
80,1,5:06.0,Turnover by D. Green (bad pass),,13,15
81,1,4:58.0,,S. Hill misses 3-pt jump shot from 26 ft,13,15
82,1,4:55.0,,Offensive rebound by Team,13,15
83,1,4:55.0,A. Burks enters the game for G. Robinson,,13,15
84,1,4:55.0,J. Poole enters the game for D. Russell,,13,15
85,1,4:43.0,,B. Clarke makes 2-pt layup at rim (assist by T. Jones),13,17
86,1,4:37.0,Golden State full timeout,,13,17
87,1,4:37.0,,K. Anderson enters the game for J. Crowder,13,17
88,1,4:32.0,J. Poole misses 2-pt jump shot from 14 ft,,13,17
89,1,4:29.0,,Defensive rebound by T. Jones,13,17
90,1,4:26.0,,Turnover by T. Jones (bad pass),13,17
91,1,4:18.0,A. Burks makes 2-pt jump shot from 14 ft (assist by D. Green),,15,17
92,1,4:00.0,,K. Anderson misses 2-pt jump shot from 8 ft,15,17
93,1,3:58.0,Defensive rebound by W. Cauley-Stein,,15,17
94,1,3:49.0,D. Green misses 2-pt hook shot from 9 ft,,15,17
95,1,3:45.0,,Defensive rebound by D. Melton,15,17
96,1,3:40.0,,D. Melton makes 2-pt jump shot from 6 ft,15,19
97,1,3:27.0,A. Burks makes 2-pt jump shot from 22 ft (assist by J. Evans),,17,19
98,1,3:10.0,,D. Melton misses 2-pt jump shot from 10 ft,17,19
99,1,3:08.0,,Offensive rebound by B. Clarke,17,19
100,1,3:07.0,,B. Clarke misses 2-pt layup from 1 ft,17,19
101,1,3:04.0,Defensive rebound by A. Burks,,17,19
102,1,2:53.0,J. Poole makes 3-pt jump shot from 24 ft (assist by D. Green),,20,19
103,1,2:36.0,,T. Jones misses 2-pt jump shot from 11 ft,20,19
104,1,2:33.0,Defensive rebound by J. Poole,,20,19
105,1,2:25.0,W. Cauley-Stein misses 2-pt jump shot from 15 ft,,20,19
106,1,2:23.0,,Defensive rebound by B. Clarke,20,19
107,1,2:11.0,,Shooting foul by J. Evans (drawn by B. Clarke),20,19
108,1,2:11.0,,B. Clarke makes free throw 1 of 2,20,20
109,1,2:11.0,E. Paschall enters the game for D. Green,,20,20
110,1,2:11.0,,B. Clarke makes free throw 2 of 2,20,21
111,1,2:03.0,J. Poole makes 3-pt jump shot from 25 ft (assist by J. Evans),,23,21
112,1,2:03.0,Shooting foul by K. Anderson (drawn by J. Poole),,23,21
113,1,2:03.0,J. Poole makes free throw 1 of 1,,24,21
114,1,1:53.0,,T. Jones makes 2-pt layup from 1 ft,24,23
115,1,1:45.0,A. Burks misses 2-pt layup from 2 ft,,24,23
116,1,1:43.0,,Defensive rebound by K. Anderson,24,23
117,1,1:38.0,,D. Melton makes 2-pt layup from 4 ft (assist by K. Anderson),24,25
118,1,1:14.0,Turnover by E. Paschall (lost ball; steal by K. Anderson),,24,25
119,1,1:10.0,,S. Hill makes 2-pt dunk from 1 ft (assist by K. Anderson),24,27
120,1,0:48.0,W. Cauley-Stein misses 2-pt hook shot from 7 ft,,24,27
121,1,0:46.0,,Defensive rebound by S. Hill,24,27
122,1,0:31.0,,Turnover by D. Melton (out of bounds lost ball),24,27
123,1,0:21.0,J. Poole misses 3-pt jump shot from 25 ft,,24,27
124,1,0:19.0,Offensive rebound by A. Burks,,24,27
125,1,0:19.0,Shooting foul by D. Melton (drawn by A. Burks),,24,27
126,1,0:19.0,A. Burks makes free throw 1 of 2,,25,27
127,1,0:19.0,A. Burks makes free throw 2 of 2,,26,27
128,1,0:03.0,,T. Jones misses 2-pt jump shot from 3 ft,26,27
129,1,0:00.0,,Offensive rebound by B. Clarke,26,27
130,1,0:00.0,,B. Clarke misses 2-pt layup at rim,26,27
131,1,0:00.0,Defensive rebound by W. Cauley-Stein,,26,27
132,2,11:45.0,D. Russell misses 2-pt jump shot from 11 ft,,26,27
133,2,11:42.0,,Defensive rebound by J. Morant,26,27
134,2,11:24.0,,S. Hill makes 2-pt jump shot from 15 ft (assist by J. Morant),26,29
135,2,11:05.0,W. Cauley-Stein misses 2-pt jump shot from 20 ft,,26,29
136,2,11:02.0,Offensive rebound by G. Robinson,,26,29
137,2,10:53.0,Turnover by W. Cauley-Stein (bad pass; steal by S. Hill),,26,29
138,2,10:48.0,,D. Melton makes 3-pt jump shot from 23 ft (assist by K. Anderson),26,32
139,2,10:46.0,Golden State full timeout,,26,32
140,2,10:46.0,A. Smailagić enters the game for W. Cauley-Stein,,26,32
141,2,10:46.0,,G. Allen enters the game for K. Anderson,26,32
142,2,10:33.0,E. Paschall makes 2-pt layup from 2 ft (assist by D. Russell),,28,32
143,2,10:17.0,,J. Valančiūnas misses 2-pt layup from 1 ft,28,32
144,2,10:13.0,,Offensive rebound by J. Valančiūnas,28,32
145,2,10:13.0,,J. Valančiūnas makes 2-pt layup at rim,28,34
146,2,10:04.0,D. Russell misses 2-pt jump shot from 18 ft,,28,34
147,2,10:00.0,,Defensive rebound by J. Morant,28,34
148,2,9:46.0,,D. Melton misses 3-pt jump shot from 26 ft,28,34
149,2,9:41.0,,Offensive rebound by J. Valančiūnas,28,34
150,2,9:41.0,,J. Valančiūnas misses 2-pt layup at rim,28,34
151,2,9:41.0,,Offensive rebound by J. Valančiūnas,28,34
152,2,9:39.0,,G. Allen makes 3-pt jump shot from 26 ft (assist by J. Valančiūnas),28,37
153,2,9:27.0,Shooting foul by D. Melton (drawn by D. Russell),,28,37
154,2,9:27.0,D. Russell makes free throw 1 of 2,,29,37
155,2,9:27.0,,D. Brooks enters the game for D. Melton,29,37
156,2,9:27.0,D. Russell makes free throw 2 of 2,,30,37
157,2,9:16.0,,D. Brooks misses 3-pt jump shot from 25 ft,30,37
158,2,9:13.0,,Offensive rebound by J. Valančiūnas,30,37
159,2,9:10.0,,J. Valančiūnas makes 2-pt layup from 1 ft,30,39
160,2,8:58.0,D. Russell makes 2-pt jump shot from 13 ft,,32,39
161,2,8:42.0,,J. Valančiūnas makes 2-pt jump shot from 12 ft (assist by J. Morant),32,41
162,2,8:29.0,D. Russell makes 2-pt jump shot from 11 ft,,34,41
163,2,8:17.0,,J. Morant misses 2-pt jump shot from 8 ft,34,41
164,2,8:13.0,,Offensive rebound by J. Valančiūnas,34,41
165,2,8:13.0,,J. Valančiūnas makes 2-pt layup at rim,34,43
166,2,8:05.0,D. Russell makes 3-pt jump shot from 28 ft,,37,43
167,2,7:53.0,,S. Hill misses 3-pt jump shot from 25 ft,37,43
168,2,7:50.0,Defensive rebound by D. Russell,,37,43
169,2,7:46.0,D. Russell makes 3-pt jump shot from 26 ft,,40,43
170,2,7:45.0,,Memphis full timeout,40,43
171,2,7:45.0,D. Green enters the game for G. Robinson,,40,43
172,2,7:45.0,O. Spellman enters the game for A. Smailagić,,40,43
173,2,7:45.0,,J. Jackson enters the game for S. Hill,40,43
174,2,7:35.0,,J. Morant misses 2-pt layup from 1 ft,40,43
175,2,7:35.0,,Offensive rebound by J. Valančiūnas,40,43
176,2,7:35.0,,Personal foul by O. Spellman (drawn by J. Valančiūnas),40,43
177,2,7:23.0,,D. Brooks misses 3-pt jump shot from 25 ft,40,43
178,2,7:21.0,Defensive rebound by D. Green,,40,43
179,2,7:10.0,E. Paschall makes 2-pt layup from 1 ft (assist by D. Russell),,42,43
180,2,6:47.0,,J. Jackson misses 2-pt layup from 1 ft (block by D. Green),42,43
181,2,6:47.0,,Offensive rebound by Team,42,43
182,2,6:46.0,,Turnover by Team (shot clock),42,43
183,2,6:38.0,D. Russell makes 3-pt jump shot from 29 ft,,45,43
184,2,6:36.0,,Memphis full timeout,45,43
185,2,6:24.0,,J. Valančiūnas makes 2-pt layup from 2 ft (assist by G. Allen),45,45
186,2,6:12.0,E. Paschall misses 2-pt layup from 4 ft,,45,45
187,2,6:10.0,,Defensive rebound by G. Allen,45,45
188,2,6:04.0,,J. Jackson misses 2-pt jump shot from 7 ft,45,45
189,2,5:59.0,,Offensive rebound by J. Morant,45,45
190,2,5:58.0,,J. Jackson makes 2-pt dunk from 1 ft (assist by J. Morant),45,47
191,2,5:41.0,E. Paschall misses 2-pt jump shot from 9 ft,,45,47
192,2,5:39.0,,Defensive rebound by J. Valančiūnas,45,47
193,2,5:27.0,,G. Allen misses 2-pt layup from 1 ft,45,47
194,2,5:23.0,Defensive rebound by E. Paschall,,45,47
195,2,5:15.0,O. Spellman makes 3-pt jump shot from 23 ft (assist by E. Paschall),,48,47
196,2,4:59.0,,Turnover by G. Allen (bad pass; steal by E. Paschall),48,47
197,2,4:48.0,D. Russell makes 2-pt layup from 1 ft,,50,47
198,2,4:30.0,,J. Valančiūnas makes 2-pt jump shot from 7 ft (assist by J. Morant),50,49
199,2,4:18.0,E. Paschall misses 2-pt layup from 1 ft,,50,49
200,2,4:15.0,,Defensive rebound by D. Brooks,50,49
201,2,4:09.0,,J. Jackson makes 3-pt jump shot from 25 ft (assist by J. Morant),50,52
202,2,4:02.0,Golden State full timeout,,50,52
203,2,4:02.0,A. Burks enters the game for E. Paschall,,50,52
204,2,4:02.0,G. Robinson enters the game for J. Poole,,50,52
205,2,4:02.0,,B. Clarke enters the game for G. Allen,50,52
206,2,4:02.0,,J. Crowder enters the game for J. Morant,50,52
207,2,4:02.0,,T. Jones enters the game for J. Valančiūnas,50,52
208,2,3:54.0,D. Russell misses 3-pt jump shot from 25 ft,,50,52
209,2,3:52.0,,Defensive rebound by B. Clarke,50,52
210,2,3:46.0,,Turnover by J. Jackson (lost ball; steal by D. Green),50,52
211,2,3:41.0,G. Robinson makes 2-pt layup from 1 ft (assist by O. Spellman),,52,52
212,2,3:41.0,Shooting foul by B. Clarke (drawn by G. Robinson),,52,52
213,2,3:41.0,G. Robinson makes free throw 1 of 1,,53,52
214,2,3:33.0,,J. Jackson makes 3-pt jump shot from 24 ft (assist by T. Jones),53,55
215,2,3:14.0,D. Russell misses 2-pt layup from 1 ft,,53,55
216,2,3:12.0,,Defensive rebound by B. Clarke,53,55
217,2,3:05.0,,B. Clarke misses 2-pt jump shot from 8 ft,53,55
218,2,3:02.0,,Offensive rebound by B. Clarke,53,55
219,2,3:02.0,,Shooting foul by D. Green (drawn by B. Clarke),53,55
220,2,3:02.0,,B. Clarke makes free throw 1 of 2,53,56
221,2,3:02.0,,B. Clarke misses free throw 2 of 2,53,56
222,2,2:59.0,Defensive rebound by D. Green,,53,56
223,2,2:48.0,Personal foul by D. Brooks (drawn by O. Spellman),,53,56
224,2,2:40.0,D. Russell misses 2-pt jump shot from 10 ft,,53,56
225,2,2:38.0,,Defensive rebound by D. Brooks,53,56
226,2,2:29.0,,B. Clarke misses 2-pt jump shot from 8 ft,53,56
227,2,2:24.0,Defensive rebound by D. Russell,,53,56
228,2,2:20.0,A. Burks misses 2-pt jump shot from 10 ft,,53,56
229,2,2:17.0,Offensive rebound by G. Robinson,,53,56
230,2,2:14.0,O. Spellman makes 3-pt jump shot from 24 ft (assist by D. Green),,56,56
231,2,2:02.0,,Shooting foul by D. Green (drawn by J. Jackson),56,56
232,2,2:02.0,,J. Jackson makes free throw 1 of 3,56,57
233,2,2:02.0,,J. Jackson makes free throw 2 of 3,56,58
234,2,2:02.0,,D. Melton enters the game for D. Brooks,56,58
235,2,2:02.0,,J. Jackson misses free throw 3 of 3,56,58
236,2,2:00.0,Defensive rebound by D. Green,,56,58
237,2,1:44.0,Shooting foul by J. Crowder (drawn by O. Spellman),,56,58
238,2,1:44.0,O. Spellman makes free throw 1 of 2,,57,58
239,2,1:44.0,O. Spellman misses free throw 2 of 2,,57,58
240,2,1:41.0,Offensive rebound by O. Spellman,,57,58
241,2,1:41.0,O. Spellman misses 2-pt dunk from 1 ft,,57,58
242,2,1:41.0,,Defensive rebound by Team,57,58
243,2,1:24.0,,J. Jackson makes 2-pt layup from 2 ft (assist by D. Melton),57,60
244,2,1:15.0,Personal foul by T. Jones (drawn by A. Burks),,57,60
245,2,1:15.0,A. Burks makes free throw 1 of 2,,58,60
246,2,1:15.0,E. Paschall enters the game for O. Spellman,,58,60
247,2,1:15.0,,J. Morant enters the game for T. Jones,58,60
248,2,1:15.0,A. Burks makes free throw 2 of 2,,59,60
249,2,0:53.0,,J. Crowder misses 3-pt jump shot from 36 ft,59,60
250,2,0:51.0,Defensive rebound by D. Green,,59,60
251,2,0:46.0,A. Burks misses 3-pt jump shot from 25 ft,,59,60
252,2,0:44.0,Offensive rebound by E. Paschall,,59,60
253,2,0:43.0,E. Paschall misses 2-pt layup from 7 ft (block by D. Melton),,59,60
254,2,0:43.0,,Defensive rebound by D. Melton,59,60
255,2,0:36.0,,Turnover by J. Morant (bad pass),59,60
256,2,0:28.0,Turnover by A. Burks (bad pass; steal by D. Melton),,59,60
257,2,0:22.0,,D. Melton misses 3-pt jump shot from 22 ft,59,60
258,2,0:17.0,Defensive rebound by A. Burks,,59,60
259,2,0:01.0,D. Russell misses 2-pt jump shot from 12 ft,,59,60
260,2,0:01.0,,Defensive rebound by J. Jackson,59,60
261,3,11:42.0,A. Burks misses 2-pt layup from 1 ft,,59,60
262,3,11:40.0,,Defensive rebound by J. Crowder,59,60
263,3,11:36.0,,J. Crowder makes 3-pt jump shot from 25 ft,59,63
264,3,11:20.0,Turnover by G. Robinson (lost ball; steal by J. Crowder),,59,63
265,3,11:17.0,,Turnover by J. Crowder (bad pass; steal by G. Robinson),59,63
266,3,11:07.0,Turnover by O. Spellman (bad pass; steal by J. Crowder),,59,63
267,3,10:53.0,,J. Crowder misses 3-pt jump shot from 26 ft,59,63
268,3,10:50.0,Defensive rebound by G. Robinson,,59,63
269,3,10:43.0,D. Green misses 2-pt jump shot from 9 ft,,59,63
270,3,10:39.0,,Defensive rebound by J. Jackson,59,63
271,3,10:35.0,,J. Crowder misses 2-pt layup from 1 ft,59,63
272,3,10:33.0,Defensive rebound by G. Robinson,,59,63
273,3,10:28.0,G. Robinson makes 3-pt jump shot from 27 ft (assist by D. Russell),,62,63
274,3,10:07.0,,J. Valančiūnas makes 2-pt layup from 2 ft (assist by J. Morant),62,65
275,3,9:44.0,D. Green misses 3-pt jump shot from 25 ft,,62,65
276,3,9:42.0,,Defensive rebound by J. Crowder,62,65
277,3,9:30.0,,Turnover by J. Valančiūnas (bad pass; steal by G. Robinson),62,65
278,3,9:22.0,Turnover by A. Burks (step out of bounds),,62,65
279,3,9:08.0,,Shooting foul by D. Russell (drawn by J. Valančiūnas),62,65
280,3,9:08.0,,J. Valančiūnas makes free throw 1 of 2,62,66
281,3,9:08.0,Golden State full timeout,,62,66
282,3,9:08.0,,J. Valančiūnas makes free throw 2 of 2,62,67
283,3,8:57.0,D. Russell makes 2-pt jump shot from 13 ft,,64,67
284,3,8:41.0,,Turnover by J. Crowder (bad pass),64,67
285,3,8:34.0,D. Russell misses 3-pt jump shot from 27 ft,,64,67
286,3,8:31.0,,Defensive rebound by J. Valančiūnas,64,67
287,3,8:10.0,,J. Morant misses 2-pt jump shot from 9 ft (block by D. Green),64,67
288,3,8:07.0,Defensive rebound by D. Russell,,64,67
289,3,8:07.0,Turnover by D. Russell (bad pass),,64,67
290,3,7:56.0,,Turnover by J. Valančiūnas (bad pass; steal by D. Green),64,67
291,3,7:52.0,G. Robinson misses 3-pt jump shot from 25 ft,,64,67
292,3,7:48.0,,Defensive rebound by J. Morant,64,67
293,3,7:42.0,,D. Brooks misses 2-pt layup from 1 ft,64,67
294,3,7:41.0,Defensive rebound by G. Robinson,,64,67
295,3,7:37.0,Turnover by G. Robinson (lost ball; steal by J. Valančiūnas),,64,67
296,3,7:34.0,,J. Valančiūnas makes 2-pt hook shot from 2 ft (assist by J. Jackson),64,69
297,3,7:34.0,,Shooting foul by G. Robinson (drawn by J. Valančiūnas),64,69
298,3,7:34.0,,J. Valančiūnas misses free throw 1 of 1,64,69
299,3,7:31.0,Defensive rebound by G. Robinson,,64,69
300,3,7:17.0,A. Burks misses 2-pt layup from 4 ft (block by J. Jackson),,64,69
301,3,7:14.0,,Defensive rebound by J. Crowder,64,69
302,3,7:12.0,,J. Crowder misses 3-pt jump shot from 27 ft,64,69
303,3,7:08.0,Defensive rebound by D. Green,,64,69
304,3,7:02.0,Turnover by D. Green (lost ball; steal by J. Jackson),,64,69
305,3,6:55.0,,D. Brooks misses 3-pt jump shot from 25 ft,64,69
306,3,6:51.0,,Offensive rebound by J. Valančiūnas,64,69
307,3,6:51.0,,J. Valančiūnas makes 2-pt dunk from 1 ft,64,71
308,3,6:39.0,A. Burks misses 2-pt layup from 1 ft,,64,71
309,3,6:39.0,,Defensive rebound by J. Valančiūnas,64,71
310,3,6:32.0,,J. Valančiūnas makes 2-pt dunk from 2 ft (assist by J. Morant),64,73
311,3,6:31.0,Golden State full timeout,,64,73
312,3,6:31.0,J. Evans enters the game for A. Burks,,64,73
313,3,6:31.0,E. Paschall enters the game for D. Green,,64,73
314,3,6:09.0,J. Evans misses 2-pt jump shot from 11 ft,,64,73
315,3,6:07.0,,Defensive rebound by J. Valančiūnas,64,73
316,3,6:00.0,,D. Brooks misses 3-pt jump shot from 28 ft,64,73
317,3,5:57.0,Defensive rebound by O. Spellman,,64,73
318,3,5:43.0,D. Russell makes 2-pt jump shot from 9 ft,,66,73
319,3,5:19.0,,D. Brooks makes 2-pt layup from 1 ft (assist by J. Jackson),66,75
320,3,5:19.0,,Shooting foul by J. Evans (drawn by D. Brooks),66,75
321,3,5:19.0,W. Cauley-Stein enters the game for O. Spellman,,66,75
322,3,5:19.0,,B. Clarke enters the game for J. Jackson,66,75
323,3,5:19.0,,T. Jones enters the game for J. Morant,66,75
324,3,5:19.0,,D. Brooks makes free throw 1 of 1,66,76
325,3,5:06.0,D. Russell makes 2-pt jump shot from 15 ft (assist by E. Paschall),,68,76
326,3,4:51.0,,D. Brooks makes 2-pt jump shot from 14 ft (assist by B. Clarke),68,78
327,3,4:39.0,D. Russell misses 2-pt jump shot from 14 ft,,68,78
328,3,4:35.0,,Defensive rebound by B. Clarke,68,78
329,3,4:23.0,,B. Clarke misses 2-pt jump shot from 8 ft,68,78
330,3,4:23.0,,Offensive rebound by Team,68,78
331,3,4:23.0,Loose ball foul by W. Cauley-Stein (drawn by J. Valančiūnas),,68,78
332,3,4:23.0,A. Burks enters the game for G. Robinson,,68,78
333,3,4:23.0,J. Poole enters the game for D. Russell,,68,78
334,3,4:23.0,,D. Melton enters the game for D. Brooks,68,78
335,3,4:15.0,,J. Valančiūnas makes 3-pt jump shot from 26 ft (assist by T. Jones),68,81
336,3,3:55.0,Turnover by W. Cauley-Stein (bad pass; steal by T. Jones),,68,81
337,3,3:51.0,,T. Jones makes 2-pt layup at rim,68,83
338,3,3:35.0,J. Poole makes 3-pt jump shot from 25 ft (assist by W. Cauley-Stein),,71,83
339,3,3:21.0,,T. Jones makes 3-pt jump shot from 26 ft,71,86
340,3,3:07.0,J. Poole misses 3-pt jump shot from 26 ft,,71,86
341,3,3:05.0,,Defensive rebound by D. Melton,71,86
342,3,3:04.0,,Shooting foul by J. Poole (drawn by B. Clarke),71,86
343,3,3:04.0,,B. Clarke makes free throw 1 of 2,71,87
344,3,3:04.0,,K. Anderson enters the game for J. Crowder,71,87
345,3,3:04.0,,B. Clarke makes free throw 2 of 2,71,88
346,3,2:51.0,J. Evans misses 2-pt jump shot from 20 ft,,71,88
347,3,2:49.0,,Defensive rebound by J. Valančiūnas,71,88
348,3,2:37.0,,J. Valančiūnas makes 2-pt layup from 2 ft (assist by B. Clarke),71,90
349,3,2:24.0,W. Cauley-Stein misses 2-pt jump shot from 13 ft,,71,90
350,3,2:23.0,,Defensive rebound by B. Clarke,71,90
351,3,2:12.0,,Turnover by J. Valančiūnas (bad pass; steal by E. Paschall),71,90
352,3,2:08.0,J. Poole misses 3-pt jump shot from 26 ft,,71,90
353,3,2:05.0,Offensive rebound by J. Evans,,71,90
354,3,2:01.0,E. Paschall makes 2-pt layup at rim (assist by J. Evans),,73,90
355,3,1:37.0,,K. Anderson makes 2-pt dunk from 1 ft (assist by D. Melton),73,92
356,3,1:19.0,Turnover by A. Burks (lost ball; steal by D. Melton),,73,92
357,3,1:19.0,,Personal foul by A. Burks (drawn by D. Melton),73,92
358,3,1:19.0,,D. Melton misses free throw 1 of 2,73,92
359,3,1:19.0,,Offensive rebound by Team,73,92
360,3,1:19.0,,S. Hill enters the game for J. Valančiūnas,73,92
361,3,1:19.0,,D. Melton makes free throw 2 of 2,73,93
362,3,1:06.0,J. Evans misses 2-pt layup from 3 ft (block by B. Clarke),,73,93
363,3,1:06.0,Offensive rebound by Team,,73,93
364,3,1:04.0,Turnover by J. Evans (bad pass; steal by T. Jones),,73,93
365,3,0:59.0,,Turnover by D. Melton (bad pass; steal by E. Paschall),73,93
366,3,0:53.0,J. Evans makes 3-pt jump shot from 25 ft (assist by E. Paschall),,76,93
367,3,0:31.0,,K. Anderson misses 3-pt jump shot from 23 ft,76,93
368,3,0:28.0,Defensive rebound by A. Burks,,76,93
369,3,0:27.0,Personal foul by K. Anderson (drawn by A. Burks),,76,93
370,3,0:15.0,J. Poole misses 3-pt jump shot from 26 ft,,76,93
371,3,0:12.0,,Defensive rebound by B. Clarke,76,93
372,3,0:04.0,,Personal foul by A. Burks (drawn by T. Jones),76,93
373,3,0:04.0,,T. Jones makes free throw 1 of 2,76,94
374,3,0:04.0,,T. Jones makes free throw 2 of 2,76,95
375,3,0:00.0,J. Evans misses 3-pt jump shot from 31 ft,,76,95
376,3,0:00.0,Offensive rebound by Team,,76,95
377,4,11:47.0,,T. Jones makes 2-pt jump shot from 4 ft (assist by D. Melton),76,97
378,4,11:32.0,Turnover by D. Russell (bad pass; steal by K. Anderson),,76,97
379,4,11:18.0,,B. Clarke makes 2-pt dunk from 2 ft (assist by T. Jones),76,99
380,4,10:57.0,G. Robinson makes 2-pt jump shot from 13 ft (assist by J. Poole),,78,99
381,4,10:46.0,,S. Hill misses 3-pt jump shot from 28 ft,78,99
382,4,10:44.0,Defensive rebound by E. Paschall,,78,99
