,QUARTER,TIME_REMAINING,UTAH_ACTION,DALLAS_ACTION,UTAH_SCORE,DALLAS_SCORE
54,1,4:20.0,,Shooting foul by B. Bogdanović (drawn by K. Porziņģis),21,15
55,1,4:20.0,,K. Porziņģis makes free throw 1 of 2,21,16
56,1,4:20.0,,K. Porziņģis misses free throw 2 of 2,21,16
57,1,4:17.0,Defensive rebound by B. Bogdanović,,21,16
58,1,4:03.0,B. Bogdanović makes 2-pt layup from 2 ft,,23,16
59,1,3:51.0,,K. Porziņģis makes 3-pt jump shot from 28 ft (assist by D. Wright),23,19
60,1,3:36.0,J. Clarkson makes 2-pt layup from 2 ft,,25,19
61,1,3:27.0,,K. Porziņģis misses 3-pt jump shot from 29 ft,25,19
62,1,3:24.0,Defensive rebound by R. O'Neale,,25,19
63,1,3:15.0,R. Gobert makes 2-pt dunk from 2 ft (assist by R. O'Neale),,27,19
64,1,2:57.0,,T. Hardaway misses 3-pt jump shot from 26 ft,27,19
65,1,2:54.0,Defensive rebound by B. Bogdanović,,27,19
66,1,2:39.0,B. Bogdanović misses 2-pt jump shot from 9 ft,,27,19
67,1,2:35.0,,Defensive rebound by M. Kleber,27,19
68,1,2:30.0,,S. Curry misses 3-pt jump shot from 26 ft,27,19
69,1,2:27.0,Defensive rebound by D. Mitchell,,27,19
70,1,2:23.0,Turnover by B. Bogdanović (out of bounds lost ball),,27,19
71,1,2:23.0,Utah full timeout,,27,19
72,1,2:23.0,T. Bradley enters the game for B. Bogdanović,,27,19
73,1,2:23.0,J. Ingles enters the game for R. Gobert,,27,19
74,1,2:23.0,E. Mudiay enters the game for D. Mitchell,,27,19
75,1,2:23.0,G. Niang enters the game for R. O'Neale,,27,19
76,1,2:23.0,,D. Finney-Smith enters the game for M. Kleber,27,19
77,1,2:07.0,,K. Porziņģis makes 3-pt jump shot from 29 ft (assist by D. Wright),27,22
78,1,1:47.0,J. Clarkson misses 3-pt jump shot from 24 ft,,27,22
79,1,1:47.0,,Defensive rebound by Team,27,22
80,1,1:47.0,,C. Lee enters the game for T. Hardaway,27,22
81,1,1:32.0,,K. Porziņģis makes 2-pt layup from 5 ft (assist by D. Finney-Smith),27,24
82,1,1:10.0,E. Mudiay makes 2-pt jump shot from 11 ft (assist by J. Clarkson),,29,24
83,1,0:55.0,,K. Porziņģis misses 2-pt jump shot from 7 ft,29,24
84,1,0:53.0,Defensive rebound by J. Clarkson,,29,24
85,1,0:37.0,J. Clarkson misses 2-pt layup from 3 ft (block by D. Finney-Smith),,29,24
86,1,0:34.0,,Defensive rebound by D. Finney-Smith,29,24
87,1,0:32.0,,Turnover by D. Wright (lost ball; steal by J. Ingles),29,24
88,1,0:10.0,E. Mudiay makes 3-pt jump shot from 26 ft (assist by J. Clarkson),,32,24
89,2,11:47.0,J. Clarkson makes 3-pt jump shot from 25 ft (assist by E. Mudiay),,35,24
90,2,11:33.0,,Shooting foul by T. Bradley (drawn by W. Cauley-Stein),35,24
91,2,11:33.0,,W. Cauley-Stein misses free throw 1 of 2,35,24
92,2,11:33.0,,Offensive rebound by Team,35,24
93,2,11:33.0,,W. Cauley-Stein makes free throw 2 of 2,35,25
94,2,11:25.0,Def 3 sec tech foul by Team,,35,25
95,2,11:25.0,J. Clarkson makes technical free throw,,36,25
96,2,11:17.0,G. Niang misses 3-pt jump shot from 25 ft,,36,25
97,2,11:14.0,Offensive rebound by T. Bradley,,36,25
98,2,11:13.0,J. Clarkson makes 3-pt jump shot from 25 ft (assist by T. Bradley),,39,25
99,2,11:01.0,,S. Curry makes 2-pt jump shot from 9 ft,39,27
100,2,10:55.0,Offensive foul by T. Bradley (drawn by D. Finney-Smith),,39,27
101,2,10:55.0,Turnover by T. Bradley (offensive foul),,39,27
102,2,10:43.0,,S. Curry misses 3-pt jump shot from 26 ft,39,27
103,2,10:40.0,Defensive rebound by J. Ingles,,39,27
104,2,10:35.0,G. Niang misses 3-pt jump shot from 24 ft,,39,27
105,2,10:33.0,,Defensive rebound by W. Cauley-Stein,39,27
106,2,10:22.0,,W. Cauley-Stein makes 2-pt dunk from 3 ft (assist by J. Barea),39,29
107,2,10:01.0,J. Clarkson makes 3-pt jump shot from 23 ft (assist by G. Niang),,42,29
108,2,9:45.0,,W. Cauley-Stein makes 2-pt jump shot from 6 ft (assist by J. Barea),42,31
109,2,9:32.0,J. Ingles misses 3-pt jump shot from 24 ft,,42,31
110,2,9:29.0,Offensive rebound by T. Bradley,,42,31
111,2,9:28.0,T. Bradley makes 2-pt layup from 1 ft,,44,31
112,2,9:15.0,,Personal foul by J. Clarkson (drawn by W. Cauley-Stein),44,31
113,2,9:05.0,,W. Cauley-Stein makes 2-pt dunk from 1 ft (assist by D. Finney-Smith),44,33
114,2,9:05.0,,Shooting foul by T. Bradley (drawn by W. Cauley-Stein),44,33
115,2,9:05.0,R. Gobert enters the game for T. Bradley,,44,33
116,2,9:05.0,D. Mitchell enters the game for E. Mudiay,,44,33
117,2,9:05.0,,W. Cauley-Stein makes free throw 1 of 1,44,34
118,2,8:54.0,J. Ingles misses 3-pt jump shot from 24 ft,,44,34
119,2,8:51.0,,Defensive rebound by D. Finney-Smith,44,34
120,2,8:43.0,,J. Barea misses 2-pt jump shot from 11 ft,44,34
121,2,8:41.0,Defensive rebound by D. Mitchell,,44,34
122,2,8:24.0,D. Mitchell misses 3-pt jump shot from 26 ft,,44,34
123,2,8:21.0,,Defensive rebound by J. Barea,44,34
124,2,8:14.0,,C. Lee misses 3-pt jump shot from 24 ft,44,34
125,2,8:11.0,Defensive rebound by R. Gobert,,44,34
126,2,8:04.0,Shooting foul by W. Cauley-Stein (drawn by J. Ingles),,44,34
127,2,8:04.0,J. Ingles makes free throw 1 of 2,,45,34
128,2,8:04.0,R. O'Neale enters the game for G. Niang,,45,34
129,2,8:04.0,J. Ingles makes free throw 2 of 2,,46,34
130,2,7:54.0,,S. Curry makes 2-pt jump shot from 16 ft,46,36
131,2,7:35.0,J. Clarkson misses 3-pt jump shot from 26 ft,,46,36
132,2,7:32.0,Offensive rebound by R. Gobert,,46,36
133,2,7:27.0,J. Ingles makes 3-pt jump shot from 25 ft,,49,36
134,2,7:15.0,,J. Barea makes 2-pt jump shot from 16 ft,49,38
135,2,7:15.0,Utah full timeout,,49,38
136,2,7:15.0,B. Bogdanović enters the game for J. Ingles,,49,38
137,2,7:15.0,,M. Kleber enters the game for W. Cauley-Stein,49,38
138,2,7:15.0,,K. Porziņģis enters the game for D. Finney-Smith,49,38
139,2,7:00.0,R. O'Neale makes 3-pt jump shot from 25 ft (assist by J. Clarkson),,52,38
140,2,6:38.0,,K. Porziņģis misses 3-pt jump shot from 27 ft,52,38
141,2,6:35.0,Defensive rebound by R. Gobert,,52,38
142,2,6:26.0,R. Gobert makes 2-pt dunk at rim (assist by B. Bogdanović),,54,38
143,2,6:26.0,,Dallas full timeout,54,38
144,2,6:15.0,,M. Kleber misses 3-pt jump shot from 22 ft,54,38
145,2,6:12.0,Defensive rebound by J. Clarkson,,54,38
146,2,5:58.0,B. Bogdanović makes 3-pt jump shot from 29 ft (assist by J. Clarkson),,57,38
147,2,5:49.0,,J. Barea makes 3-pt jump shot from 26 ft,57,41
148,2,5:33.0,Personal foul by K. Porziņģis (drawn by R. Gobert),,57,41
149,2,5:33.0,,J. Brunson enters the game for S. Curry,57,41
150,2,5:33.0,,T. Hardaway enters the game for C. Lee,57,41
151,2,5:23.0,D. Mitchell makes 2-pt jump shot from 10 ft,,59,41
152,2,5:08.0,,J. Barea misses 2-pt layup from 3 ft,59,41
153,2,5:08.0,Defensive rebound by R. Gobert,,59,41
154,2,4:53.0,Shooting foul by J. Barea (drawn by B. Bogdanović),,59,41
155,2,4:53.0,B. Bogdanović makes free throw 1 of 2,,60,41
156,2,4:53.0,,D. Finney-Smith enters the game for J. Barea,60,41
157,2,4:53.0,B. Bogdanović makes free throw 2 of 2,,61,41
158,2,4:32.0,,M. Kleber misses 3-pt jump shot from 25 ft,61,41
159,2,4:30.0,,Offensive rebound by K. Porziņģis,61,41
160,2,4:27.0,,T. Hardaway misses 3-pt jump shot from 26 ft,61,41
161,2,4:24.0,Defensive rebound by R. Gobert,,61,41
162,2,4:06.0,R. Gobert makes 2-pt dunk from 2 ft (assist by B. Bogdanović),,63,41
163,2,4:06.0,,Dallas full timeout,63,41
164,2,4:06.0,J. Ingles enters the game for J. Clarkson,,63,41
165,2,3:49.0,,K. Porziņģis makes 2-pt jump shot from 9 ft (assist by T. Hardaway),63,43
166,2,3:35.0,Offensive foul by R. O'Neale (drawn by M. Kleber),,63,43
167,2,3:35.0,Turnover by R. O'Neale (offensive foul),,63,43
168,2,3:23.0,,T. Hardaway makes 2-pt jump shot from 14 ft (assist by K. Porziņģis),63,45
169,2,3:07.0,B. Bogdanović misses 3-pt jump shot from 28 ft,,63,45
170,2,3:03.0,,Defensive rebound by J. Brunson,63,45
171,2,2:54.0,,K. Porziņģis misses 2-pt dunk from 2 ft (block by R. Gobert),63,45
172,2,2:54.0,Defensive rebound by B. Bogdanović,,63,45
173,2,2:54.0,Personal take foul by K. Porziņģis (drawn by B. Bogdanović),,63,45
174,2,2:42.0,J. Ingles makes 2-pt layup from 4 ft,,65,45
175,2,2:19.0,,K. Porziņģis misses 2-pt jump shot from 15 ft,65,45
176,2,2:16.0,Defensive rebound by R. Gobert,,65,45
177,2,2:02.0,Shooting foul by D. Finney-Smith (drawn by B. Bogdanović),,65,45
178,2,2:02.0,B. Bogdanović makes free throw 1 of 2,,66,45
179,2,2:02.0,,S. Curry enters the game for K. Porziņģis,66,45
180,2,2:02.0,B. Bogdanović makes free throw 2 of 2,,67,45
181,2,1:47.0,,Turnover by D. Finney-Smith (bad pass; steal by J. Ingles),67,45
182,2,1:41.0,Turnover by J. Ingles (out of bounds lost ball),,67,45
183,2,1:35.0,,Personal foul by R. Gobert (drawn by J. Brunson),67,45
184,2,1:31.0,,D. Finney-Smith misses 3-pt jump shot from 25 ft,67,45
185,2,1:28.0,Defensive rebound by R. Gobert,,67,45
186,2,1:12.0,D. Mitchell misses 3-pt jump shot from 25 ft,,67,45
187,2,1:10.0,,Defensive rebound by D. Finney-Smith,67,45
188,2,1:00.0,,T. Hardaway makes 2-pt jump shot from 8 ft,67,47
189,2,0:39.0,Shooting foul by M. Kleber (drawn by D. Mitchell),,67,47
190,2,0:39.0,D. Mitchell makes free throw 1 of 3,,68,47
191,2,0:39.0,D. Mitchell makes free throw 2 of 3,,69,47
192,2,0:39.0,D. Mitchell makes free throw 3 of 3,,70,47
193,2,0:33.0,,M. Kleber makes 3-pt jump shot from 27 ft (assist by J. Brunson),70,50
194,2,0:15.0,Shooting foul by D. Finney-Smith (drawn by D. Mitchell),,70,50
195,2,0:15.0,D. Mitchell makes free throw 1 of 2,,71,50
196,2,0:15.0,,J. Barea enters the game for D. Finney-Smith,71,50
197,2,0:15.0,D. Mitchell misses free throw 2 of 2,,71,50
198,2,0:12.0,Offensive rebound by R. Gobert,,71,50
199,2,0:01.0,Turnover by D. Mitchell (lost ball; steal by S. Curry),,71,50
200,2,0:00.0,,J. Barea misses 3-pt jump shot from 54 ft,71,50
201,2,0:00.0,,Offensive rebound by Team,71,50
202,3,11:44.0,B. Bogdanović misses 2-pt layup from 8 ft,,71,50
203,3,11:42.0,,Defensive rebound by K. Porziņģis,71,50
204,3,11:28.0,,D. Finney-Smith makes 3-pt jump shot from 23 ft (assist by T. Hardaway),71,53
205,3,11:06.0,Shooting foul by K. Porziņģis (drawn by R. Gobert),,71,53
206,3,11:06.0,R. Gobert misses free throw 1 of 2,,71,53
207,3,11:06.0,Offensive rebound by Team,,71,53
208,3,11:06.0,R. Gobert makes free throw 2 of 2,,72,53
209,3,10:52.0,,T. Hardaway makes 3-pt jump shot from 26 ft (assist by J. Brunson),72,56
210,3,10:36.0,D. Mitchell makes 2-pt jump shot from 6 ft (assist by J. Ingles),,74,56
211,3,10:28.0,,Shooting foul by B. Bogdanović (drawn by K. Porziņģis),74,56
212,3,10:28.0,,K. Porziņģis makes free throw 1 of 2,74,57
213,3,10:28.0,,K. Porziņģis makes free throw 2 of 2,74,58
214,3,10:18.0,Offensive foul by R. Gobert (drawn by T. Hardaway),,74,58
215,3,10:18.0,Turnover by R. Gobert (offensive foul),,74,58
216,3,10:01.0,,K. Porziņģis makes 2-pt jump shot from 14 ft (assist by S. Curry),74,60
217,3,9:47.0,D. Mitchell makes 3-pt jump shot from 25 ft (assist by R. Gobert),,77,60
218,3,9:35.0,,T. Hardaway makes 3-pt jump shot from 26 ft (assist by J. Brunson),77,63
219,3,9:35.0,Utah full timeout,,77,63
220,3,9:21.0,Personal foul by D. Finney-Smith (drawn by B. Bogdanović),,77,63
221,3,9:21.0,,C. Lee enters the game for D. Finney-Smith,77,63
222,3,9:12.0,R. Gobert makes 2-pt dunk from 2 ft,,79,63
223,3,8:56.0,,J. Brunson misses 2-pt jump shot from 12 ft,79,63
224,3,8:56.0,,Offensive rebound by J. Brunson,79,63
225,3,8:53.0,,J. Brunson makes 2-pt jump shot from 16 ft,79,65
226,3,8:36.0,Turnover by J. Ingles (bad pass; steal by C. Lee),,79,65
227,3,8:34.0,Technical foul by R. Carlisle,,79,65
228,3,8:34.0,B. Bogdanović makes technical free throw,,80,65
229,3,8:32.0,,Personal foul by R. O'Neale (drawn by T. Hardaway),80,65
230,3,8:29.0,,Personal foul by D. Mitchell (drawn by J. Brunson),80,65
231,3,8:23.0,,J. Brunson makes 2-pt jump shot from 15 ft,80,67
232,3,8:06.0,B. Bogdanović misses 3-pt jump shot from 23 ft,,80,67
233,3,8:06.0,,Defensive rebound by S. Curry,80,67
234,3,7:56.0,,T. Hardaway misses 2-pt jump shot from 18 ft,80,67
235,3,7:53.0,Defensive rebound by R. Gobert,,80,67
236,3,7:39.0,J. Ingles misses 3-pt jump shot from 27 ft,,80,67
237,3,7:36.0,,Defensive rebound by K. Porziņģis,80,67
238,3,7:29.0,,Shooting foul by R. O'Neale (drawn by J. Brunson),80,67
239,3,7:29.0,,Instant Replay (Request: Stands),80,67
240,3,7:29.0,,J. Brunson makes free throw 1 of 2,80,68
241,3,7:29.0,J. Clarkson enters the game for J. Ingles,,80,68
242,3,7:29.0,,J. Brunson makes free throw 2 of 2,80,69
243,3,7:14.0,Turnover by R. Gobert (off goaltending),,80,69
244,3,7:14.0,,D. Wright enters the game for J. Brunson,80,69
245,3,6:54.0,,K. Porziņģis makes 3-pt jump shot from 29 ft (assist by S. Curry),80,72
246,3,6:43.0,Shooting foul by C. Lee (drawn by R. Gobert),,80,72
247,3,6:43.0,R. Gobert misses free throw 1 of 2,,80,72
248,3,6:43.0,Offensive rebound by Team,,80,72
249,3,6:43.0,R. Gobert makes free throw 2 of 2,,81,72
250,3,6:20.0,,Shooting foul by J. Clarkson (drawn by T. Hardaway),81,72
251,3,6:20.0,,T. Hardaway makes free throw 1 of 2,81,73
252,3,6:20.0,,T. Hardaway makes free throw 2 of 2,81,74
253,3,6:02.0,D. Mitchell makes 2-pt jump shot from 16 ft,,83,74
254,3,5:53.0,,Shooting foul by R. Gobert (drawn by K. Porziņģis),83,74
255,3,5:53.0,,K. Porziņģis makes free throw 1 of 2,83,75
256,3,5:53.0,,K. Porziņģis makes free throw 2 of 2,83,76
257,3,5:37.0,Turnover by D. Mitchell (traveling),,83,76
258,3,5:29.0,,K. Porziņģis misses 3-pt jump shot from 32 ft,83,76
259,3,5:25.0,Defensive rebound by J. Clarkson,,83,76
260,3,5:17.0,Turnover by J. Clarkson (bad pass; steal by C. Lee),,83,76
261,3,5:15.0,,T. Hardaway makes 2-pt dunk from 1 ft (assist by D. Wright),83,78
262,3,5:15.0,Utah full timeout,,83,78
263,3,5:15.0,,J. Brunson enters the game for S. Curry,83,78
264,3,5:15.0,,M. Kleber enters the game for K. Porziņģis,83,78
265,3,5:00.0,D. Mitchell misses 2-pt layup from 8 ft,,83,78
266,3,5:00.0,Offensive rebound by Team,,83,78
267,3,5:00.0,,Loose ball foul by M. Kleber (drawn by R. Gobert),83,78
268,3,4:49.0,Turnover by D. Mitchell (bad pass; steal by D. Wright),,83,78
269,3,4:41.0,,T. Hardaway makes 2-pt jump shot from 8 ft,83,80
270,3,4:30.0,Personal foul by C. Lee (drawn by B. Bogdanović),,83,80
271,3,4:30.0,B. Bogdanović makes free throw 1 of 2,,84,80
272,3,4:30.0,E. Mudiay enters the game for D. Mitchell,,84,80
273,3,4:30.0,B. Bogdanović misses free throw 2 of 2,,84,80
274,3,4:27.0,,Defensive rebound by T. Hardaway,84,80
275,3,4:13.0,,M. Kleber misses 2-pt hook shot from 3 ft,84,80
276,3,4:11.0,Defensive rebound by R. Gobert,,84,80
277,3,4:08.0,E. Mudiay makes 2-pt layup from 2 ft,,86,80
278,3,3:54.0,,D. Wright misses 2-pt jump shot from 6 ft,86,80
279,3,3:53.0,,Offensive rebound by D. Wright,86,80
280,3,3:52.0,,D. Wright misses 2-pt layup from 1 ft,86,80
281,3,3:51.0,Defensive rebound by J. Clarkson,,86,80
282,3,3:47.0,J. Clarkson makes 3-pt jump shot from 27 ft,,89,80
283,3,3:47.0,,Dallas full timeout,89,80
284,3,3:31.0,,J. Brunson misses 3-pt jump shot from 26 ft,89,80
285,3,3:27.0,Defensive rebound by Team,,89,80
286,3,3:27.0,T. Bradley enters the game for R. Gobert,,89,80
287,3,3:08.0,J. Clarkson makes 2-pt jump shot from 9 ft,,91,80
288,3,2:54.0,,T. Hardaway makes 2-pt layup from 3 ft,91,82
289,3,2:41.0,E. Mudiay makes 2-pt layup from 2 ft,,93,82
290,3,2:41.0,Shooting foul by J. Brunson (drawn by E. Mudiay),,93,82
291,3,2:41.0,J. Ingles enters the game for B. Bogdanović,,93,82
292,3,2:41.0,G. Niang enters the game for R. O'Neale,,93,82
293,3,2:41.0,E. Mudiay misses free throw 1 of 1,,93,82
294,3,2:38.0,,Defensive rebound by Team,93,82
295,3,2:27.0,,T. Hardaway misses 3-pt jump shot from 25 ft,93,82
296,3,2:24.0,,Offensive rebound by C. Lee,93,82
297,3,2:23.0,,Turnover by C. Lee (bad pass; steal by E. Mudiay),93,82
298,3,2:05.0,J. Clarkson makes 2-pt jump shot from 8 ft,,95,82
299,3,2:04.0,,Dallas full timeout,95,82
300,3,2:04.0,,S. Curry enters the game for T. Hardaway,95,82
301,3,2:04.0,,D. Finney-Smith enters the game for C. Lee,95,82
302,3,1:50.0,,J. Brunson misses 3-pt jump shot from 24 ft,95,82
303,3,1:50.0,Defensive rebound by Team,,95,82
304,3,1:35.0,E. Mudiay misses 2-pt jump shot from 10 ft,,95,82
305,3,1:33.0,Offensive rebound by T. Bradley,,95,82
306,3,1:24.0,T. Bradley makes 2-pt dunk from 1 ft (assist by J. Ingles),,97,82
307,3,1:04.0,,D. Wright makes 2-pt layup from 4 ft,97,84
308,3,1:04.0,,Shooting foul by T. Bradley (drawn by D. Wright),97,84
309,3,1:04.0,,D. Wright misses free throw 1 of 1,97,84
310,3,1:01.0,Defensive rebound by T. Bradley,,97,84
311,3,0:44.0,E. Mudiay makes 3-pt jump shot from 23 ft (assist by J. Clarkson),,100,84
312,3,0:31.0,,Turnover by S. Curry (back court),100,84
313,3,0:20.0,G. Niang misses 2-pt jump shot from 10 ft,,100,84
314,3,0:17.0,Offensive rebound by T. Bradley,,100,84
315,3,0:11.0,Turnover by G. Niang (traveling),,100,84
316,3,0:01.0,,D. Finney-Smith misses 3-pt jump shot from 26 ft,100,84
317,3,0:01.0,Defensive rebound by J. Clarkson,,100,84
318,4,11:43.0,,D. Finney-Smith misses 3-pt jump shot from 23 ft,100,84
319,4,11:40.0,Defensive rebound by E. Mudiay,,100,84
320,4,11:37.0,Offensive foul by T. Bradley (drawn by J. Brunson),,100,84
321,4,11:37.0,Turnover by T. Bradley (offensive foul),,100,84
322,4,11:26.0,,D. Wright misses 2-pt layup from 3 ft (block by J. Clarkson),100,84
323,4,11:23.0,Defensive rebound by E. Mudiay,,100,84
324,4,11:22.0,T. Bradley makes 2-pt dunk from 1 ft (assist by G. Niang),,102,84
325,4,11:19.0,,Dallas full timeout,102,84
326,4,11:19.0,,T. Hardaway enters the game for M. Kleber,102,84
327,4,11:19.0,,K. Porziņģis enters the game for D. Wright,102,84
328,4,11:01.0,Violation by Team (kicked ball),,102,84
329,4,10:55.0,,Shooting foul by J. Clarkson (drawn by T. Hardaway),102,84
330,4,10:55.0,,T. Hardaway makes free throw 1 of 3,102,85
331,4,10:55.0,,T. Hardaway misses free throw 2 of 3,102,85
332,4,10:55.0,,Offensive rebound by Team,102,85
333,4,10:55.0,,T. Hardaway makes free throw 3 of 3,102,86
334,4,10:39.0,J. Clarkson misses 3-pt jump shot from 27 ft,,102,86
335,4,10:37.0,Offensive rebound by E. Mudiay,,102,86
336,4,10:35.0,E. Mudiay misses 2-pt jump shot from 11 ft,,102,86
337,4,10:32.0,Offensive rebound by T. Bradley,,102,86
338,4,10:27.0,J. Clarkson misses 2-pt hook shot from 8 ft,,102,86
339,4,10:25.0,Offensive rebound by T. Bradley,,102,86
340,4,10:16.0,J. Ingles misses 3-pt jump shot from 25 ft,,102,86
341,4,10:11.0,,Defensive rebound by T. Hardaway,102,86
342,4,10:05.0,,D. Finney-Smith makes 3-pt jump shot from 23 ft (assist by T. Hardaway),102,89
343,4,9:44.0,E. Mudiay misses 2-pt jump shot from 13 ft,,102,89
344,4,9:42.0,,Defensive rebound by K. Porziņģis,102,89
345,4,9:37.0,,D. Finney-Smith misses 3-pt jump shot from 24 ft,102,89
346,4,9:33.0,Defensive rebound by J. Ingles,,102,89
347,4,9:28.0,G. Niang makes 2-pt dunk from 1 ft (assist by J. Ingles),,104,89
348,4,9:20.0,,J. Brunson makes 2-pt layup from 2 ft,104,91
349,4,8:57.0,J. Clarkson makes 2-pt hook shot from 2 ft,,106,91
350,4,8:45.0,,Turnover by K. Porziņģis (bad pass; steal by J. Ingles),106,91
351,4,8:40.0,G. Niang makes 2-pt layup from 4 ft (assist by E. Mudiay),,108,91
352,4,8:40.0,,Dallas full timeout,108,91
353,4,8:40.0,R. Gobert enters the game for T. Bradley,,108,91
354,4,8:40.0,D. Mitchell enters the game for J. Ingles,,108,91
355,4,8:40.0,,J. Barea enters the game for J. Brunson,108,91
356,4,8:27.0,,D. Finney-Smith makes 3-pt jump shot from 25 ft (assist by J. Barea),108,94
357,4,8:12.0,Turnover by J. Clarkson (bad pass),,108,94
358,4,8:04.0,,Personal foul by G. Niang (drawn by K. Porziņģis),108,94
359,4,7:57.0,,D. Finney-Smith misses 3-pt jump shot from 25 ft,108,94
360,4,7:54.0,Defensive rebound by G. Niang,,108,94
361,4,7:36.0,G. Niang makes 3-pt jump shot from 26 ft (assist by J. Clarkson),,111,94
362,4,7:20.0,,J. Barea makes 2-pt layup from 1 ft,111,96
363,4,7:12.0,Offensive foul by E. Mudiay (drawn by J. Barea),,111,96
364,4,7:12.0,Turnover by E. Mudiay (offensive foul),,111,96
365,4,7:12.0,B. Bogdanović enters the game for G. Niang,,111,96
366,4,7:02.0,,Shooting foul by R. Gobert (drawn by K. Porziņģis),111,96
367,4,7:02.0,,K. Porziņģis misses free throw 1 of 2,111,96
368,4,7:02.0,,Offensive rebound by Team,111,96
369,4,7:02.0,R. O'Neale enters the game for E. Mudiay,,111,96
370,4,7:02.0,,K. Porziņģis makes free throw 2 of 2,111,97
371,4,6:44.0,J. Clarkson makes 2-pt layup from 3 ft (assist by D. Mitchell),,113,97
