,QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,UTAH_ACTION,GOLDEN STATE_SCORE,UTAH_SCORE
108,2,9:53.0,,R. O'Neale enters the game for E. Mudiay,36,38
109,2,9:53.0,E. Paschall misses free throw 1 of 2,,36,38
110,2,9:53.0,Offensive rebound by Team,,36,38
111,2,9:53.0,E. Paschall makes free throw 2 of 2,,37,38
112,2,9:42.0,,D. Mitchell makes 3-pt jump shot from 25 ft (assist by R. O'Neale),37,41
113,2,9:42.0,,Shooting foul by E. Paschall (drawn by D. Mitchell),37,41
114,2,9:42.0,,Instant Replay (Request: Stands),37,41
115,2,9:42.0,,D. Mitchell makes free throw 1 of 1,37,42
116,2,9:26.0,J. Poole misses 3-pt jump shot from 25 ft,,37,42
117,2,9:21.0,,Defensive rebound by J. Green,37,42
118,2,9:04.0,,J. Green misses 3-pt jump shot from 24 ft,37,42
119,2,8:58.0,Defensive rebound by E. Paschall,,37,42
120,2,8:52.0,J. Poole misses 3-pt jump shot from 22 ft,,37,42
121,2,8:50.0,,Defensive rebound by J. Ingles,37,42
122,2,8:42.0,,D. Mitchell makes 2-pt jump shot from 10 ft (assist by R. O'Neale),37,44
123,2,8:19.0,M. Chriss makes 2-pt hook shot from 8 ft (assist by E. Paschall),,39,44
124,2,8:18.0,,Utah full timeout,39,44
125,2,8:18.0,A. Burks enters the game for M. Chriss,,39,44
126,2,8:18.0,W. Cauley-Stein enters the game for E. Paschall,,39,44
127,2,8:18.0,G. Robinson enters the game for J. Poole,,39,44
128,2,8:18.0,,B. Bogdanović enters the game for D. Exum,39,44
129,2,8:18.0,,M. Conley enters the game for J. Ingles,39,44
130,2,8:18.0,,R. Gobert enters the game for D. Mitchell,39,44
131,2,7:55.0,,B. Bogdanović misses 2-pt layup from 3 ft,39,44
132,2,7:52.0,Defensive rebound by W. Cauley-Stein,,39,44
133,2,7:42.0,K. Bowman misses 2-pt jump shot from 11 ft,,39,44
134,2,7:39.0,,Defensive rebound by R. Gobert,39,44
135,2,7:39.0,,J. Green misses 3-pt jump shot from 24 ft,39,44
136,2,7:39.0,,Offensive rebound by B. Bogdanović,39,44
137,2,7:39.0,,B. Bogdanović misses 2-pt layup from 1 ft,39,44
138,2,7:39.0,Defensive rebound by A. Burks,,39,44
139,2,7:36.0,G. Robinson makes 2-pt jump shot from 10 ft (assist by K. Bowman),,41,44
140,2,7:24.0,,R. Gobert makes 2-pt layup from 2 ft (assist by M. Conley),41,46
141,2,7:07.0,Turnover by W. Cauley-Stein (bad pass; steal by B. Bogdanović),,41,46
142,2,6:46.0,,M. Conley makes 3-pt jump shot from 25 ft,41,49
143,2,6:27.0,W. Cauley-Stein misses 2-pt layup from 3 ft (block by R. Gobert),,41,49
144,2,6:25.0,,Defensive rebound by J. Green,41,49
145,2,6:21.0,,Shooting foul by O. Spellman (drawn by J. Green),41,49
146,2,6:21.0,,J. Green makes free throw 1 of 2,41,50
147,2,6:21.0,M. Chriss enters the game for O. Spellman,,41,50
148,2,6:21.0,,J. Green makes free throw 2 of 2,41,51
149,2,6:12.0,A. Burks misses 2-pt jump shot from 19 ft,,41,51
150,2,6:09.0,,Defensive rebound by R. Gobert,41,51
151,2,5:57.0,,J. Green misses 3-pt jump shot from 22 ft,41,51
152,2,5:52.0,,Offensive rebound by R. Gobert,41,51
153,2,5:52.0,,Personal foul by W. Cauley-Stein (drawn by R. Gobert),41,51
154,2,5:40.0,,M. Conley misses 2-pt jump shot from 18 ft,41,51
155,2,5:37.0,Defensive rebound by W. Cauley-Stein,,41,51
156,2,5:27.0,G. Robinson makes 2-pt jump shot from 7 ft (assist by W. Cauley-Stein),,43,51
157,2,5:06.0,,M. Conley makes 2-pt jump shot from 8 ft,43,53
158,2,4:43.0,M. Chriss misses 2-pt layup from 8 ft,,43,53
159,2,4:41.0,,Defensive rebound by J. Green,43,53
160,2,4:41.0,E. Paschall enters the game for K. Bowman,,43,53
161,2,4:41.0,,J. Ingles enters the game for J. Green,43,53
162,2,4:41.0,,D. Mitchell enters the game for R. O'Neale,43,53
163,2,4:31.0,,Shooting foul by A. Burks (drawn by R. Gobert),43,53
164,2,4:31.0,,R. Gobert makes free throw 1 of 2,43,54
165,2,4:31.0,,R. Gobert makes free throw 2 of 2,43,55
166,2,4:17.0,E. Paschall misses 2-pt jump shot from 20 ft,,43,55
167,2,4:13.0,,Defensive rebound by R. Gobert,43,55
168,2,4:06.0,,B. Bogdanović makes 3-pt jump shot from 26 ft (assist by M. Conley),43,58
169,2,4:04.0,Golden State full timeout,,43,58
170,2,4:04.0,J. Poole enters the game for M. Chriss,,43,58
171,2,3:51.0,G. Robinson misses 2-pt jump shot from 22 ft,,43,58
172,2,3:48.0,,Defensive rebound by B. Bogdanović,43,58
173,2,3:40.0,,B. Bogdanović makes 2-pt layup from 2 ft,43,60
174,2,3:14.0,E. Paschall makes 2-pt layup from 3 ft (assist by A. Burks),,45,60
175,2,2:57.0,,R. Gobert makes 2-pt dunk from 2 ft (assist by B. Bogdanović),45,62
176,2,2:27.0,G. Robinson makes 3-pt jump shot from 23 ft (assist by J. Poole),,48,62
177,2,1:57.0,,D. Mitchell misses 3-pt jump shot from 26 ft,48,62
178,2,1:56.0,,Offensive rebound by Team,48,62
179,2,1:56.0,,Turnover by Team (shot clock),48,62
180,2,1:47.0,Personal foul by J. Ingles (drawn by E. Paschall),,48,62
181,2,1:43.0,Offensive foul by W. Cauley-Stein (drawn by D. Mitchell),,48,62
182,2,1:43.0,Turnover by W. Cauley-Stein (offensive foul),,48,62
183,2,1:43.0,M. Chriss enters the game for W. Cauley-Stein,,48,62
184,2,1:33.0,,J. Ingles makes 3-pt jump shot from 25 ft (assist by B. Bogdanović),48,65
185,2,1:14.0,Turnover by J. Poole (traveling),,48,65
186,2,0:53.0,,Turnover by B. Bogdanović (bad pass),48,65
187,2,0:43.0,A. Burks misses 3-pt jump shot from 25 ft,,48,65
188,2,0:40.0,Offensive rebound by M. Chriss,,48,65
189,2,0:38.0,G. Robinson makes 3-pt jump shot from 23 ft (assist by E. Paschall),,51,65
190,2,0:32.0,,D. Mitchell misses 2-pt jump shot from 21 ft,51,65
191,2,0:28.0,Defensive rebound by A. Burks,,51,65
192,2,0:08.0,E. Paschall misses 2-pt dunk from 2 ft,,51,65
193,2,0:06.0,,Defensive rebound by J. Ingles,51,65
194,2,0:00.0,,Turnover by R. Gobert (lost ball; steal by A. Burks),51,65
195,3,11:51.0,Offensive foul by W. Cauley-Stein (drawn by M. Conley),,51,65
196,3,11:51.0,Turnover by W. Cauley-Stein (offensive foul),,51,65
197,3,11:33.0,,Offensive foul by R. O'Neale (drawn by A. Burks),51,65
198,3,11:33.0,,Turnover by R. O'Neale (offensive foul),51,65
199,3,11:16.0,E. Paschall makes 2-pt layup from 4 ft (assist by W. Cauley-Stein),,53,65
200,3,11:04.0,Violation by Team (kicked ball),,53,65
201,3,10:57.0,,D. Mitchell makes 2-pt jump shot from 16 ft,53,67
202,3,10:42.0,K. Bowman makes 3-pt jump shot from 25 ft (assist by W. Cauley-Stein),,56,67
203,3,10:29.0,,B. Bogdanović makes 2-pt layup from 2 ft (assist by D. Mitchell),56,69
204,3,10:21.0,G. Robinson misses 2-pt layup from 4 ft,,56,69
205,3,10:18.0,Offensive rebound by E. Paschall,,56,69
206,3,10:11.0,A. Burks misses 2-pt jump shot from 23 ft,,56,69
207,3,10:07.0,,Defensive rebound by R. Gobert,56,69
208,3,10:00.0,,Turnover by B. Bogdanović (bad pass; steal by A. Burks),56,69
209,3,9:56.0,Shooting foul by D. Mitchell (drawn by A. Burks),,56,69
210,3,9:56.0,A. Burks makes free throw 1 of 2,,57,69
211,3,9:56.0,A. Burks makes free throw 2 of 2,,58,69
212,3,9:49.0,,Utah full timeout,58,69
213,3,9:49.0,,Turnover by (5 sec),58,69
214,3,9:36.0,E. Paschall misses 3-pt jump shot from 25 ft,,58,69
215,3,9:33.0,,Defensive rebound by D. Mitchell,58,69
216,3,9:27.0,,D. Mitchell misses 2-pt layup from 6 ft (block by W. Cauley-Stein),58,69
217,3,9:27.0,,Offensive rebound by Team,58,69
218,3,9:25.0,,D. Mitchell misses 3-pt jump shot from 24 ft,58,69
219,3,9:21.0,Defensive rebound by E. Paschall,,58,69
220,3,9:15.0,E. Paschall makes 2-pt dunk from 2 ft,,60,69
221,3,8:58.0,,M. Conley makes 3-pt jump shot from 23 ft (assist by D. Mitchell),60,72
222,3,8:42.0,Turnover by E. Paschall (bad pass; steal by D. Mitchell),,60,72
223,3,8:39.0,,D. Mitchell makes 2-pt dunk from 2 ft,60,74
224,3,8:25.0,A. Burks misses 2-pt layup from 3 ft,,60,74
225,3,8:24.0,,Defensive rebound by R. O'Neale,60,74
226,3,8:19.0,,R. Gobert makes 2-pt dunk from 1 ft (assist by M. Conley),60,76
227,3,8:19.0,Golden State full timeout,,60,76
228,3,8:03.0,E. Paschall misses 3-pt jump shot from 24 ft,,60,76
229,3,8:01.0,,Defensive rebound by R. Gobert,60,76
230,3,7:49.0,,M. Conley misses 2-pt jump shot from 6 ft,60,76
231,3,7:47.0,Defensive rebound by K. Bowman,,60,76
232,3,7:41.0,K. Bowman misses 2-pt jump shot from 11 ft,,60,76
233,3,7:39.0,Offensive rebound by K. Bowman,,60,76
234,3,7:26.0,E. Paschall makes 2-pt hook shot from 7 ft,,62,76
235,3,7:26.0,Shooting foul by R. O'Neale (drawn by E. Paschall),,62,76
236,3,7:26.0,J. Poole enters the game for K. Bowman,,62,76
237,3,7:26.0,E. Paschall makes free throw 1 of 1,,63,76
238,3,7:06.0,,D. Mitchell makes 2-pt jump shot from 3 ft,63,78
239,3,6:42.0,J. Poole misses 2-pt jump shot from 15 ft,,63,78
240,3,6:40.0,,Defensive rebound by R. Gobert,63,78
241,3,6:34.0,,Turnover by R. Gobert (lost ball; steal by W. Cauley-Stein),63,78
242,3,6:30.0,J. Poole makes 3-pt jump shot from 26 ft (assist by A. Burks),,66,78
243,3,6:10.0,,D. Mitchell misses 2-pt jump shot from 11 ft,66,78
244,3,6:08.0,Defensive rebound by A. Burks,,66,78
245,3,6:08.0,Personal take foul by R. Gobert (drawn by A. Burks),,66,78
246,3,6:08.0,,J. Ingles enters the game for D. Mitchell,66,78
247,3,5:55.0,A. Burks misses 2-pt layup from 3 ft (block by R. Gobert),,66,78
248,3,5:54.0,,Defensive rebound by R. Gobert,66,78
249,3,5:37.0,,M. Conley misses 2-pt jump shot from 9 ft,66,78
250,3,5:34.0,,Offensive rebound by R. Gobert,66,78
251,3,5:32.0,,R. Gobert misses 2-pt layup from 2 ft,66,78
252,3,5:32.0,Defensive rebound by J. Poole,,66,78
253,3,5:32.0,M. Chriss enters the game for W. Cauley-Stein,,66,78
254,3,5:32.0,O. Spellman enters the game for E. Paschall,,66,78
255,3,5:24.0,J. Poole misses 3-pt jump shot from 25 ft,,66,78
256,3,5:21.0,,Defensive rebound by B. Bogdanović,66,78
257,3,5:08.0,,B. Bogdanović misses 3-pt jump shot from 26 ft,66,78
258,3,5:06.0,Defensive rebound by G. Robinson,,66,78
259,3,5:03.0,Turnover by G. Robinson (bad pass; steal by M. Conley),,66,78
260,3,5:00.0,,Shooting foul by A. Burks (drawn by M. Conley),66,78
261,3,5:00.0,,M. Conley makes free throw 1 of 2,66,79
262,3,5:00.0,,M. Conley makes free throw 2 of 2,66,80
263,3,4:54.0,Personal foul by M. Conley (drawn by J. Poole),,66,80
264,3,4:54.0,,E. Mudiay enters the game for M. Conley,66,80
265,3,4:47.0,J. Poole misses 2-pt jump shot from 14 ft (block by R. Gobert),,66,80
266,3,4:43.0,Offensive rebound by A. Burks,,66,80
267,3,4:41.0,A. Burks misses 2-pt layup from 8 ft (block by R. Gobert),,66,80
268,3,4:41.0,,Defensive rebound by J. Ingles,66,80
269,3,4:37.0,,B. Bogdanović makes 3-pt jump shot from 24 ft (assist by R. O'Neale),66,83
270,3,4:27.0,Personal foul by E. Mudiay (drawn by J. Poole),,66,83
271,3,4:27.0,J. Poole makes free throw 1 of 2,,67,83
272,3,4:27.0,J. Poole makes free throw 2 of 2,,68,83
273,3,4:19.0,,Personal foul by J. Poole (drawn by E. Mudiay),68,83
274,3,4:09.0,,B. Bogdanović makes 2-pt layup from 1 ft,68,85
275,3,3:54.0,G. Robinson misses 3-pt jump shot from 25 ft,,68,85
276,3,3:52.0,,Defensive rebound by R. Gobert,68,85
277,3,3:34.0,,R. Gobert misses 2-pt layup from 3 ft,68,85
278,3,3:31.0,Defensive rebound by M. Chriss,,68,85
279,3,3:20.0,J. Poole misses 2-pt layup from 5 ft (block by R. Gobert),,68,85
280,3,3:17.0,,Defensive rebound by J. Ingles,68,85
281,3,3:11.0,,Turnover by B. Bogdanović (discontinued dribble),68,85
282,3,3:11.0,K. Bowman enters the game for A. Burks,,68,85
283,3,3:11.0,,T. Bradley enters the game for B. Bogdanović,68,85
284,3,3:11.0,,J. Green enters the game for R. Gobert,68,85
285,3,3:11.0,,D. Mitchell enters the game for R. O'Neale,68,85
286,3,2:54.0,K. Bowman misses 3-pt jump shot from 25 ft,,68,85
287,3,2:53.0,,Defensive rebound by D. Mitchell,68,85
288,3,2:47.0,,J. Green misses 3-pt jump shot from 22 ft,68,85
289,3,2:42.0,Defensive rebound by M. Chriss,,68,85
290,3,2:27.0,M. Chriss misses 2-pt jump shot from 19 ft,,68,85
291,3,2:24.0,,Defensive rebound by J. Green,68,85
292,3,2:20.0,,Turnover by E. Mudiay (bad pass; steal by G. Robinson),68,85
293,3,2:13.0,K. Bowman makes 2-pt layup from 3 ft (assist by G. Robinson),,70,85
294,3,1:56.0,,D. Mitchell makes 3-pt jump shot from 25 ft (assist by T. Bradley),70,88
295,3,1:39.0,O. Spellman makes 2-pt jump shot from 21 ft,,72,88
296,3,1:26.0,,E. Mudiay makes 2-pt jump shot from 15 ft,72,90
297,3,1:03.0,J. Poole misses 3-pt jump shot from 25 ft,,72,90
298,3,1:00.0,,Defensive rebound by D. Mitchell,72,90
299,3,0:54.0,,D. Mitchell misses 3-pt jump shot from 26 ft,72,90
300,3,0:50.0,Defensive rebound by G. Robinson,,72,90
301,3,0:44.0,G. Robinson misses 2-pt jump shot from 14 ft (block by J. Green),,72,90
302,3,0:42.0,Offensive rebound by Team,,72,90
303,3,0:42.0,E. Paschall enters the game for G. Robinson,,72,90
304,3,0:33.0,E. Paschall misses 3-pt jump shot from 24 ft,,72,90
305,3,0:29.0,,Defensive rebound by E. Mudiay,72,90
306,3,0:07.0,,D. Mitchell misses 2-pt layup from 2 ft,72,90
307,3,0:07.0,,Offensive rebound by Team,72,90
308,3,0:07.0,,Turnover by Team (shot clock),72,90
309,3,0:07.0,A. Burks enters the game for M. Chriss,,72,90
310,3,0:00.0,K. Bowman misses 2-pt jump shot from 16 ft,,72,90
311,3,0:00.0,Offensive rebound by Team,,72,90
312,4,11:40.0,,T. Bradley makes 2-pt dunk from 2 ft (assist by J. Ingles),72,92
313,4,11:21.0,M. Chriss makes 2-pt layup from 2 ft,,74,92
314,4,11:20.0,,Technical foul by M. Chriss,74,92
315,4,11:20.0,,D. Mitchell makes technical free throw,74,93
316,4,11:03.0,,J. Green makes 2-pt layup from 2 ft (assist by J. Ingles),74,95
317,4,10:54.0,O. Spellman makes 3-pt jump shot from 26 ft (assist by K. Bowman),,77,95
318,4,10:39.0,,Turnover by E. Mudiay (bad pass; steal by M. Chriss),77,95
319,4,10:33.0,O. Spellman makes 3-pt jump shot from 23 ft (assist by M. Chriss),,80,95
320,4,10:17.0,,D. Mitchell makes 2-pt jump shot from 20 ft,80,97
321,4,10:02.0,M. Chriss misses 2-pt layup from 4 ft (block by T. Bradley),,80,97
322,4,9:59.0,,Defensive rebound by J. Ingles,80,97
323,4,9:51.0,,E. Mudiay makes 3-pt jump shot from 23 ft (assist by J. Ingles),80,100
324,4,9:49.0,Golden State full timeout,,80,100
325,4,9:27.0,E. Paschall misses 2-pt jump shot from 6 ft,,80,100
326,4,9:24.0,,Defensive rebound by T. Bradley,80,100
327,4,9:19.0,,Offensive foul by T. Bradley (drawn by E. Paschall),80,100
328,4,9:19.0,,Turnover by T. Bradley (offensive foul),80,100
329,4,9:13.0,K. Bowman makes 3-pt jump shot from 25 ft,,83,100
330,4,8:59.0,,D. Mitchell makes 2-pt jump shot from 17 ft,83,102
331,4,8:35.0,J. Poole makes 2-pt layup from 2 ft (assist by E. Paschall),,85,102
332,4,8:23.0,,E. Mudiay misses 2-pt jump shot from 16 ft,85,102
333,4,8:21.0,Defensive rebound by K. Bowman,,85,102
334,4,8:14.0,K. Bowman misses 2-pt jump shot from 10 ft,,85,102
335,4,8:13.0,,Defensive rebound by Team,85,102
336,4,8:13.0,A. Burks enters the game for M. Chriss,,85,102
337,4,8:13.0,W. Cauley-Stein enters the game for E. Paschall,,85,102
338,4,8:13.0,,B. Bogdanović enters the game for T. Bradley,85,102
339,4,8:13.0,,M. Conley enters the game for J. Green,85,102
340,4,8:13.0,,R. Gobert enters the game for D. Mitchell,85,102
341,4,8:13.0,,R. O'Neale enters the game for E. Mudiay,85,102
342,4,7:55.0,,J. Ingles misses 3-pt jump shot from 27 ft,85,102
343,4,7:51.0,Defensive rebound by O. Spellman,,85,102
344,4,7:37.0,O. Spellman misses 2-pt jump shot from 19 ft,,85,102
345,4,7:34.0,,Defensive rebound by M. Conley,85,102
346,4,7:29.0,,Turnover by J. Ingles (lost ball; steal by K. Bowman),85,102
347,4,7:29.0,Personal take foul by J. Ingles (drawn by K. Bowman),,85,102
348,4,7:29.0,G. Robinson enters the game for J. Poole,,85,102
349,4,7:07.0,W. Cauley-Stein misses 2-pt hook shot from 7 ft,,85,102
350,4,7:05.0,,Defensive rebound by R. Gobert,85,102
351,4,6:52.0,,Turnover by J. Ingles (bad pass; steal by K. Bowman),85,102
352,4,6:39.0,O. Spellman makes 3-pt jump shot from 23 ft (assist by G. Robinson),,88,102
353,4,6:25.0,,B. Bogdanović misses 3-pt jump shot from 26 ft,88,102
354,4,6:22.0,Defensive rebound by K. Bowman,,88,102
355,4,6:15.0,K. Bowman misses 3-pt jump shot from 25 ft,,88,102
356,4,6:13.0,,Defensive rebound by R. Gobert,88,102
357,4,6:02.0,,Turnover by J. Ingles (bad pass; steal by A. Burks),88,102
358,4,5:58.0,G. Robinson makes 2-pt dunk from 2 ft (assist by K. Bowman),,90,102
359,4,5:58.0,,Utah full timeout,90,102
360,4,5:58.0,,D. Mitchell enters the game for J. Ingles,90,102
361,4,5:45.0,,R. O'Neale misses 3-pt jump shot from 25 ft,90,102
362,4,5:42.0,Defensive rebound by K. Bowman,,90,102
363,4,5:36.0,A. Burks misses 3-pt jump shot from 27 ft,,90,102
364,4,5:33.0,,Defensive rebound by M. Conley,90,102
365,4,5:28.0,,D. Mitchell misses 3-pt jump shot from 25 ft,90,102
366,4,5:26.0,,Offensive rebound by Team,90,102
367,4,5:26.0,Loose ball foul by K. Bowman (drawn by R. Gobert),,90,102
368,4,5:19.0,,B. Bogdanović misses 2-pt layup from 3 ft,90,102
369,4,5:15.0,Defensive rebound by W. Cauley-Stein,,90,102
370,4,5:09.0,A. Burks makes 2-pt layup from 3 ft (assist by G. Robinson),,92,102
371,4,4:49.0,,D. Mitchell misses 2-pt jump shot from 11 ft,92,102
372,4,4:46.0,Defensive rebound by O. Spellman,,92,102
373,4,4:40.0,K. Bowman misses 3-pt jump shot from 23 ft,,92,102
374,4,4:37.0,,Defensive rebound by B. Bogdanović,92,102
375,4,4:37.0,,Personal foul by O. Spellman (drawn by B. Bogdanović),92,102
376,4,4:25.0,,M. Conley makes 2-pt jump shot from 7 ft,92,104
