,QUARTER,TIME_REMAINING,CLEVELAND_ACTION,CHICAGO_ACTION,CLEVELAND_SCORE,CHICAGO_SCORE
84,1,2:37.0,,C. Hutchison enters the game for Z. LaVine,26,25
85,1,2:29.0,,C. White makes 2-pt jump shot from 6 ft,26,27
86,1,2:06.0,T. Thompson makes 2-pt layup from 2 ft (assist by D. Garland),,28,27
87,1,1:50.0,,Turnover by C. White (traveling),28,27
88,1,1:36.0,A. McKinnie makes 2-pt jump shot from 7 ft (assist by D. Exum),,30,27
89,1,1:36.0,Shooting foul by C. Felício (drawn by A. McKinnie),,30,27
90,1,1:36.0,,L. Kornet enters the game for C. Felício,30,27
91,1,1:36.0,A. McKinnie makes free throw 1 of 1,,31,27
92,1,1:13.0,,C. White makes 2-pt layup from 2 ft,31,29
93,1,0:58.0,D. Garland makes 2-pt jump shot from 11 ft,,33,29
94,1,0:46.0,,R. Arcidiacono makes 2-pt jump shot from 9 ft (assist by L. Kornet),33,31
95,1,0:37.0,Turnover by D. Garland (lost ball; steal by R. Arcidiacono),,33,31
96,1,0:34.0,,R. Arcidiacono misses 2-pt layup at rim,33,31
97,1,0:31.0,Defensive rebound by D. Garland,,33,31
98,1,0:25.0,A. McKinnie misses 2-pt jump shot from 5 ft,,33,31
99,1,0:20.0,Offensive rebound by L. Nance,,33,31
100,1,0:20.0,L. Nance misses 2-pt layup at rim,,33,31
101,1,0:20.0,,Defensive rebound by C. White,33,31
102,1,0:00.0,,C. White misses 2-pt jump shot from 20 ft,33,31
103,1,0:00.0,,Offensive rebound by Team,33,31
104,2,11:47.0,Turnover by D. Garland (out of bounds lost ball),,33,31
105,2,11:30.0,,T. Young makes 2-pt layup from 1 ft (assist by C. Hutchison),33,33
106,2,11:04.0,Turnover by L. Nance (bad pass; steal by C. Hutchison),,33,33
107,2,10:58.0,,L. Kornet misses 3-pt jump shot from 25 ft,33,33
108,2,10:55.0,Defensive rebound by L. Nance,,33,33
109,2,10:45.0,A. McKinnie misses 3-pt jump shot from 23 ft,,33,33
110,2,10:42.0,,Defensive rebound by R. Arcidiacono,33,33
111,2,10:33.0,,R. Arcidiacono misses 3-pt jump shot from 23 ft,33,33
112,2,10:30.0,Defensive rebound by A. McKinnie,,33,33
113,2,10:18.0,D. Garland misses 2-pt layup from 2 ft,,33,33
114,2,10:15.0,Offensive rebound by L. Nance,,33,33
115,2,10:15.0,L. Nance makes 2-pt dunk at rim,,35,33
116,2,9:56.0,,C. Hutchison makes 2-pt jump shot from 4 ft,35,35
117,2,9:47.0,Shooting foul by L. Kornet (drawn by T. Thompson),,35,35
118,2,9:47.0,T. Thompson makes free throw 1 of 2,,36,35
119,2,9:47.0,K. Love enters the game for L. Nance,,36,35
120,2,9:47.0,,K. Dunn enters the game for R. Arcidiacono,36,35
121,2,9:47.0,T. Thompson makes free throw 2 of 2,,37,35
122,2,9:34.0,,T. Young makes 3-pt jump shot from 25 ft (assist by C. White),37,38
123,2,9:21.0,K. Love makes 2-pt jump shot from 21 ft (assist by M. Dellavedova),,39,38
124,2,9:21.0,Instant Replay (Request: Ruling Stands),,39,38
125,2,9:04.0,,Shooting foul by A. McKinnie (drawn by C. Hutchison),39,38
126,2,9:04.0,,C. Hutchison makes free throw 1 of 2,39,39
127,2,9:04.0,,C. Hutchison makes free throw 2 of 2,39,40
128,2,8:50.0,T. Thompson makes 2-pt hook shot from 6 ft (assist by M. Dellavedova),,41,40
129,2,8:41.0,,Offensive foul by L. Kornet (drawn by M. Dellavedova),41,40
130,2,8:41.0,,Turnover by L. Kornet (offensive foul),41,40
131,2,8:41.0,C. Sexton enters the game for D. Garland,,41,40
132,2,8:41.0,,C. Felício enters the game for L. Kornet,41,40
133,2,8:41.0,,Z. LaVine enters the game for C. White,41,40
134,2,8:32.0,Turnover by T. Thompson (traveling),,41,40
135,2,8:12.0,,T. Young misses 2-pt hook shot from 6 ft (block by T. Thompson),41,40
136,2,8:10.0,Defensive rebound by T. Thompson,,41,40
137,2,8:10.0,Personal foul by T. Young (drawn by T. Thompson),,41,40
138,2,8:10.0,L. Nance enters the game for T. Thompson,,41,40
139,2,7:54.0,C. Sexton makes 3-pt jump shot from 25 ft (assist by M. Dellavedova),,44,40
140,2,7:30.0,,K. Dunn misses 2-pt jump shot from 13 ft,44,40
141,2,7:28.0,Defensive rebound by C. Sexton,,44,40
142,2,7:28.0,Personal foul by K. Dunn (drawn by L. Nance),,44,40
143,2,7:16.0,C. Sexton makes 2-pt layup from 2 ft,,46,40
144,2,7:02.0,,Turnover by K. Dunn (bad pass),46,40
145,2,7:02.0,,L. Markkanen enters the game for C. Hutchison,46,40
146,2,7:02.0,,T. Satoranský enters the game for T. Young,46,40
147,2,6:52.0,K. Love makes 3-pt jump shot from 24 ft (assist by M. Dellavedova),,49,40
148,2,6:49.0,,Chicago full timeout,49,40
149,2,6:26.0,,L. Markkanen misses 2-pt hook shot from 6 ft,49,40
150,2,6:24.0,,Offensive rebound by L. Markkanen,49,40
151,2,6:22.0,,L. Markkanen makes 2-pt layup from 2 ft,49,42
152,2,6:09.0,Personal foul by T. Satoranský (drawn by C. Sexton),,49,42
153,2,6:09.0,D. Garland enters the game for M. Dellavedova,,49,42
154,2,6:00.0,C. Sexton makes 3-pt jump shot from 25 ft,,52,42
155,2,5:35.0,,T. Satoranský misses 2-pt jump shot from 14 ft,52,42
156,2,5:31.0,Defensive rebound by K. Love,,52,42
157,2,5:13.0,Turnover by C. Sexton (bad pass; steal by C. Felício),,52,42
158,2,5:12.0,,Personal foul by C. Sexton (drawn by Z. LaVine),52,42
159,2,5:12.0,C. Osman enters the game for A. McKinnie,,52,42
160,2,5:12.0,,L. Kornet enters the game for C. Felício,52,42
161,2,5:01.0,,Z. LaVine makes 2-pt layup from 2 ft,52,44
162,2,4:41.0,C. Sexton makes 3-pt jump shot from 25 ft (assist by L. Nance),,55,44
163,2,4:41.0,T. Thompson enters the game for L. Nance,,55,44
164,2,4:23.0,,T. Satoranský makes 2-pt jump shot from 15 ft (assist by Z. LaVine),55,46
165,2,4:00.0,D. Garland makes 3-pt jump shot from 25 ft (assist by K. Love),,58,46
166,2,3:41.0,,Z. LaVine makes 2-pt dunk at rim (assist by T. Satoranský),58,48
167,2,3:39.0,,Violation by Team (delay of game),58,48
168,2,3:28.0,D. Garland makes 3-pt jump shot from 26 ft (assist by K. Love),,61,48
169,2,3:13.0,,Z. LaVine misses 2-pt jump shot from 12 ft (block by K. Love),61,48
170,2,3:10.0,Defensive rebound by C. Sexton,,61,48
171,2,3:09.0,Personal foul by K. Dunn (drawn by C. Osman),,61,48
172,2,3:09.0,C. Osman makes free throw 1 of 2,,62,48
173,2,3:09.0,C. Osman makes free throw 2 of 2,,63,48
174,2,3:00.0,,Z. LaVine makes 2-pt layup from 1 ft (assist by T. Satoranský),63,50
175,2,3:00.0,,Shooting foul by C. Osman (drawn by Z. LaVine),63,50
176,2,3:00.0,,Z. LaVine makes free throw 1 of 1,63,51
177,2,2:41.0,K. Love makes 2-pt hook shot from 4 ft (assist by T. Thompson),,65,51
178,2,2:25.0,,L. Markkanen misses 3-pt jump shot from 25 ft,65,51
179,2,2:24.0,,Offensive rebound by Team,65,51
180,2,2:24.0,Cleveland full timeout,,65,51
181,2,2:17.0,,L. Markkanen misses 3-pt jump shot from 25 ft,65,51
182,2,2:13.0,Defensive rebound by T. Thompson,,65,51
183,2,1:56.0,Turnover by D. Garland (out of bounds lost ball),,65,51
184,2,1:56.0,,C. White enters the game for K. Dunn,65,51
185,2,1:46.0,,L. Markkanen makes 2-pt layup from 2 ft (assist by Z. LaVine),65,53
186,2,1:46.0,,Shooting foul by C. Osman (drawn by L. Markkanen),65,53
187,2,1:46.0,A. McKinnie enters the game for C. Osman,,65,53
188,2,1:46.0,,L. Markkanen makes free throw 1 of 1,65,54
189,2,1:29.0,K. Love makes 2-pt jump shot from 20 ft,,67,54
190,2,1:10.0,,Z. LaVine makes 2-pt jump shot from 17 ft,67,56
191,2,0:57.0,Def 3 sec tech foul by Team,,67,56
192,2,0:57.0,K. Love makes technical free throw,,68,56
193,2,0:52.0,C. Sexton makes 2-pt jump shot from 15 ft (assist by K. Love),,70,56
194,2,0:40.0,,Z. LaVine misses 2-pt jump shot from 20 ft,70,56
195,2,0:36.0,Defensive rebound by C. Sexton,,70,56
196,2,0:13.0,D. Garland makes 3-pt jump shot from 23 ft,,73,56
197,2,0:03.0,,Shooting foul by K. Love (drawn by Z. LaVine),73,56
198,2,0:03.0,,Z. LaVine misses free throw 1 of 2,73,56
199,2,0:03.0,,Offensive rebound by Team,73,56
200,2,0:03.0,,Z. LaVine misses free throw 2 of 2,73,56
201,2,0:00.0,Defensive rebound by D. Garland,,73,56
202,2,0:00.0,D. Garland misses 3-pt jump shot from 40 ft,,73,56
203,2,0:00.0,Offensive rebound by Team,,73,56
204,3,11:43.0,K. Love misses 2-pt jump shot from 20 ft,,73,56
205,3,11:42.0,,Defensive rebound by Team,73,56
206,3,11:42.0,Loose ball foul by T. Thompson (drawn by Z. LaVine),,73,56
207,3,11:30.0,,L. Markkanen makes 3-pt jump shot from 26 ft (assist by T. Satoranský),73,59
208,3,11:05.0,K. Love misses 3-pt jump shot from 26 ft,,73,59
209,3,11:00.0,,Defensive rebound by L. Kornet,73,59
210,3,10:54.0,,T. Satoranský misses 2-pt jump shot from 17 ft,73,59
211,3,10:50.0,Defensive rebound by C. Sexton,,73,59
212,3,10:45.0,K. Love misses 2-pt jump shot from 22 ft,,73,59
213,3,10:42.0,,Defensive rebound by T. Satoranský,73,59
214,3,10:37.0,,L. Markkanen makes 2-pt layup from 1 ft (assist by T. Satoranský),73,61
215,3,10:22.0,C. Sexton makes 2-pt layup at rim,,75,61
216,3,10:12.0,,Turnover by T. Satoranský (bad pass; steal by C. Osman),75,61
217,3,10:08.0,D. Garland misses 2-pt layup from 1 ft,,75,61
218,3,10:06.0,,Defensive rebound by L. Kornet,75,61
219,3,10:03.0,,Z. LaVine misses 3-pt jump shot from 23 ft,75,61
220,3,10:01.0,Defensive rebound by Team,,75,61
221,3,9:39.0,C. Sexton makes 3-pt jump shot from 24 ft (assist by K. Love),,78,61
222,3,9:28.0,,L. Kornet makes 3-pt jump shot from 26 ft (assist by K. Dunn),78,64
223,3,9:15.0,Personal foul by K. Dunn (drawn by C. Sexton),,78,64
224,3,9:06.0,C. Sexton makes 2-pt layup from 2 ft (assist by K. Love),,80,64
225,3,8:46.0,,Turnover by K. Dunn (lost ball; steal by C. Osman),80,64
226,3,8:43.0,Shooting foul by T. Satoranský (drawn by C. Osman),,80,64
227,3,8:43.0,C. Osman makes free throw 1 of 2,,81,64
228,3,8:43.0,C. Osman makes free throw 2 of 2,,82,64
229,3,8:33.0,,T. Satoranský misses 2-pt layup from 2 ft,82,64
230,3,8:32.0,Defensive rebound by T. Thompson,,82,64
231,3,8:23.0,Offensive foul by T. Thompson (drawn by L. Kornet),,82,64
232,3,8:23.0,Turnover by T. Thompson (offensive foul),,82,64
233,3,8:23.0,,S. Harrison enters the game for K. Dunn,82,64
234,3,8:23.0,,C. White enters the game for T. Satoranský,82,64
235,3,8:08.0,,Z. LaVine makes 2-pt jump shot from 11 ft,82,66
236,3,7:53.0,T. Thompson makes 2-pt hook shot from 5 ft,,84,66
237,3,7:36.0,,Z. LaVine makes 2-pt layup from 1 ft,84,68
238,3,7:18.0,Turnover by T. Thompson (lost ball; steal by C. White),,84,68
239,3,7:13.0,,Z. LaVine makes 2-pt dunk from 1 ft (assist by C. White),84,70
240,3,7:00.0,C. Osman makes 3-pt jump shot from 25 ft (assist by D. Garland),,87,70
241,3,6:41.0,,C. White makes 2-pt layup from 2 ft,87,72
242,3,6:25.0,K. Love misses 3-pt jump shot from 26 ft,,87,72
243,3,6:22.0,,Defensive rebound by C. White,87,72
244,3,6:19.0,,Turnover by Z. LaVine (out of bounds lost ball),87,72
245,3,6:19.0,,Chicago full timeout,87,72
246,3,6:19.0,D. Exum enters the game for D. Garland,,87,72
247,3,6:19.0,L. Nance enters the game for T. Thompson,,87,72
248,3,6:19.0,,C. Felício enters the game for L. Kornet,87,72
249,3,6:19.0,,T. Young enters the game for L. Markkanen,87,72
250,3,6:03.0,C. Sexton misses 2-pt jump shot from 6 ft (block by Z. LaVine),,87,72
251,3,5:59.0,,Defensive rebound by T. Young,87,72
252,3,5:56.0,,C. Felício makes 2-pt layup from 2 ft (assist by Z. LaVine),87,74
253,3,5:47.0,Turnover by C. Sexton (lost ball; steal by S. Harrison),,87,74
254,3,5:44.0,,S. Harrison makes 2-pt layup at rim,87,76
255,3,5:21.0,C. Sexton makes 2-pt layup from 1 ft,,89,76
256,3,5:08.0,,T. Young misses 2-pt jump shot from 15 ft,89,76
257,3,5:08.0,Defensive rebound by L. Nance,,89,76
258,3,5:02.0,Shooting foul by T. Young (drawn by K. Love),,89,76
259,3,5:02.0,K. Love makes free throw 1 of 2,,90,76
260,3,5:02.0,K. Love makes free throw 2 of 2,,91,76
261,3,4:46.0,,Shooting foul by D. Exum (drawn by C. White),91,76
262,3,4:46.0,,C. White misses free throw 1 of 2,91,76
263,3,4:46.0,,Offensive rebound by Team,91,76
264,3,4:46.0,,C. White makes free throw 2 of 2,91,77
265,3,4:37.0,Personal foul by C. Felício (drawn by L. Nance),,91,77
266,3,4:28.0,K. Love misses 2-pt hook shot from 4 ft,,91,77
267,3,4:26.0,,Defensive rebound by Z. LaVine,91,77
268,3,4:16.0,,Z. LaVine misses 2-pt layup from 2 ft,91,77
269,3,4:14.0,Defensive rebound by K. Love,,91,77
270,3,4:09.0,Turnover by C. Sexton (bad pass; steal by Z. LaVine),,91,77
271,3,4:09.0,,Personal take foul by K. Love (drawn by Z. LaVine),91,77
272,3,4:09.0,D. Garland enters the game for K. Love,,91,77
273,3,4:09.0,A. McKinnie enters the game for C. Osman,,91,77
274,3,4:09.0,T. Thompson enters the game for C. Sexton,,91,77
275,3,3:50.0,,C. White misses 2-pt layup from 1 ft,91,77
276,3,3:47.0,Defensive rebound by T. Thompson,,91,77
277,3,3:37.0,D. Exum misses 2-pt layup from 6 ft,,91,77
278,3,3:36.0,,Defensive rebound by C. White,91,77
279,3,3:31.0,,S. Harrison misses 3-pt jump shot from 23 ft,91,77
280,3,3:29.0,Defensive rebound by Team,,91,77
281,3,3:08.0,D. Exum misses 3-pt jump shot from 25 ft,,91,77
282,3,3:00.0,Offensive rebound by A. McKinnie,,91,77
283,3,3:00.0,A. McKinnie makes 2-pt layup from 1 ft,,93,77
284,3,2:51.0,,Z. LaVine misses 2-pt layup from 3 ft,93,77
285,3,2:49.0,Defensive rebound by A. McKinnie,,93,77
286,3,2:49.0,Personal foul by Z. LaVine (drawn by A. McKinnie),,93,77
287,3,2:49.0,Cleveland full timeout,,93,77
288,3,2:49.0,Instant Replay (Request: Ruling Stands),,93,77
289,3,2:49.0,,C. Hutchison enters the game for Z. LaVine,93,77
290,3,2:49.0,A. McKinnie makes free throw 1 of 2,,94,77
291,3,2:49.0,A. McKinnie makes free throw 2 of 2,,95,77
292,3,2:31.0,,Shooting foul by T. Thompson (drawn by C. White),95,77
293,3,2:31.0,,C. White makes free throw 1 of 2,95,78
294,3,2:31.0,,C. White makes free throw 2 of 2,95,79
295,3,2:16.0,A. McKinnie misses 3-pt jump shot from 25 ft,,95,79
296,3,2:12.0,Offensive rebound by L. Nance,,95,79
297,3,2:09.0,L. Nance makes 2-pt dunk at rim (assist by D. Garland),,97,79
298,3,1:48.0,,Shooting foul by D. Garland (drawn by S. Harrison),97,79
299,3,1:48.0,,S. Harrison makes free throw 1 of 2,97,80
300,3,1:48.0,,S. Harrison makes free throw 2 of 2,97,81
301,3,1:37.0,,Violation by Team (kicked ball),97,81
302,3,1:29.0,A. McKinnie makes 2-pt layup from 1 ft (assist by L. Nance),,99,81
303,3,1:18.0,,C. White misses 2-pt layup from 2 ft (block by D. Exum),99,81
304,3,1:16.0,Defensive rebound by A. McKinnie,,99,81
305,3,1:14.0,Shooting foul by S. Harrison (drawn by D. Exum),,99,81
306,3,1:14.0,D. Exum misses free throw 1 of 2,,99,81
307,3,1:14.0,Offensive rebound by Team,,99,81
308,3,1:14.0,D. Exum makes free throw 2 of 2,,100,81
309,3,1:00.0,,T. Young makes 2-pt layup from 2 ft (assist by C. White),100,83
310,3,0:51.0,T. Thompson makes 2-pt jump shot from 6 ft (assist by L. Nance),,102,83
311,3,0:34.0,,S. Harrison makes 2-pt layup from 2 ft,102,85
312,3,0:12.0,Turnover by D. Garland (traveling),,102,85
313,3,0:12.0,,L. Markkanen enters the game for C. Felício,102,85
314,3,0:00.0,,Shooting foul by L. Nance (drawn by C. White),102,85
315,3,0:00.0,,C. White makes free throw 1 of 2,102,86
316,3,0:00.0,,C. White makes free throw 2 of 2,102,87
317,4,11:46.0,,L. Markkanen misses 3-pt jump shot from 26 ft,102,87
318,4,11:43.0,Defensive rebound by A. McKinnie,,102,87
319,4,11:27.0,Turnover by T. Thompson (lost ball; steal by Z. LaVine),,102,87
320,4,11:20.0,,L. Markkanen makes 3-pt jump shot from 26 ft (assist by K. Dunn),102,90
321,4,10:58.0,Personal foul by T. Satoranský (drawn by T. Thompson),,102,90
322,4,10:43.0,D. Garland makes 2-pt jump shot from 12 ft,,104,90
323,4,10:33.0,,Z. LaVine makes 2-pt layup from 1 ft,104,92
324,4,10:18.0,Turnover by M. Dellavedova (bad pass; steal by C. Hutchison),,104,92
325,4,10:13.0,,Z. LaVine makes 2-pt dunk from 1 ft (assist by T. Satoranský),104,94
326,4,10:13.0,Cleveland full timeout,,104,94
327,4,9:56.0,Turnover by D. Garland (lost ball; steal by L. Markkanen),,104,94
328,4,9:51.0,,Z. LaVine makes 2-pt jump shot from 8 ft,104,96
329,4,9:31.0,Turnover by A. McKinnie (bad pass; steal by C. Hutchison),,104,96
330,4,9:17.0,,Z. LaVine makes 2-pt layup from 2 ft,104,98
331,4,8:55.0,Turnover by M. Dellavedova (bad pass; steal by Z. LaVine),,104,98
332,4,8:49.0,,Z. LaVine misses 2-pt layup from 3 ft,104,98
333,4,8:49.0,Defensive rebound by A. McKinnie,,104,98
334,4,8:32.0,Turnover by D. Garland (out of bounds lost ball),,104,98
335,4,8:32.0,,Chicago full timeout,104,98
336,4,8:32.0,D. Exum enters the game for M. Dellavedova,,104,98
337,4,8:32.0,K. Love enters the game for D. Garland,,104,98
338,4,8:32.0,C. Osman enters the game for A. McKinnie,,104,98
339,4,8:32.0,C. Sexton enters the game for T. Thompson,,104,98
340,4,8:09.0,,Z. LaVine misses 3-pt jump shot from 26 ft,104,98
341,4,8:06.0,Defensive rebound by C. Osman,,104,98
342,4,7:54.0,C. Osman misses 3-pt jump shot from 26 ft,,104,98
343,4,7:47.0,,Defensive rebound by C. Hutchison,104,98
344,4,7:32.0,,L. Markkanen makes 2-pt jump shot from 15 ft,104,100
345,4,7:11.0,K. Love misses 2-pt jump shot from 21 ft,,104,100
346,4,7:08.0,,Defensive rebound by L. Markkanen,104,100
347,4,6:46.0,,T. Satoranský misses 2-pt jump shot from 11 ft,104,100
348,4,6:46.0,Defensive rebound by Team,,104,100
349,4,6:46.0,,Loose ball foul by K. Dunn (drawn by C. Sexton),104,100
350,4,6:35.0,C. Sexton misses 3-pt jump shot from 26 ft,,104,100
351,4,6:32.0,,Defensive rebound by Z. LaVine,104,100
352,4,6:15.0,,Turnover by L. Markkanen (lost ball; steal by L. Nance),104,100
353,4,6:12.0,Turnover by L. Nance (bad pass; steal by Z. LaVine),,104,100
354,4,6:12.0,,Z. LaVine makes 3-pt jump shot from 25 ft,104,103
355,4,6:12.0,,Instant Replay (Request: Ruling Stands),104,103
356,4,6:12.0,Cleveland full timeout,,104,103
357,4,5:55.0,K. Love misses 2-pt hook shot from 3 ft,,104,103
358,4,5:52.0,,Defensive rebound by K. Dunn,104,103
359,4,5:43.0,,L. Markkanen misses 3-pt jump shot from 25 ft,104,103
360,4,5:43.0,Defensive rebound by K. Love,,104,103
361,4,5:31.0,Personal foul by C. Hutchison (drawn by K. Love),,104,103
362,4,5:31.0,D. Garland enters the game for D. Exum,,104,103
363,4,5:31.0,T. Thompson enters the game for L. Nance,,104,103
364,4,5:28.0,D. Garland makes 2-pt layup from 2 ft (assist by K. Love),,106,103
365,4,5:28.0,Shooting foul by T. Satoranský (drawn by D. Garland),,106,103
366,4,5:28.0,D. Garland makes free throw 1 of 1,,107,103
367,4,5:10.0,,Z. LaVine makes 3-pt jump shot from 28 ft (assist by L. Markkanen),107,106
368,4,4:51.0,Offensive foul by K. Love (drawn by K. Dunn),,107,106
369,4,4:51.0,Turnover by K. Love (offensive foul),,107,106
370,4,4:38.0,,Z. LaVine makes 2-pt jump shot from 13 ft,107,108
371,4,4:13.0,D. Garland misses 3-pt jump shot from 26 ft,,107,108
372,4,4:13.0,Offensive rebound by Team,,107,108
373,4,4:13.0,,Loose ball foul by L. Markkanen (drawn by T. Thompson),107,108
374,4,4:13.0,T. Thompson makes free throw 1 of 2,,108,108
375,4,4:13.0,,L. Kornet enters the game for C. Hutchison,108,108
376,4,4:13.0,T. Thompson makes free throw 2 of 2,,109,108
377,4,4:13.0,,Chicago full timeout,109,108
378,4,4:13.0,,C. Hutchison enters the game for L. Kornet,109,108
379,4,3:59.0,,Z. LaVine misses 3-pt jump shot from 26 ft,109,108
380,4,3:58.0,Defensive rebound by Team,,109,108
381,4,3:43.0,Turnover by C. Osman (bad pass; steal by K. Dunn),,109,108
