,QUARTER,TIME_REMAINING,MIAMI_ACTION,PHOENIX_ACTION,MIAMI_SCORE,PHOENIX_SCORE
56,1,5:31.0,,Defensive rebound by D. Šarić,22,10
57,1,5:29.0,,Personal foul by K. Nunn (drawn by D. Booker),22,10
58,1,5:23.0,,D. Šarić makes 3-pt jump shot from 25 ft (assist by J. Carter),22,13
59,1,5:04.0,M. Leonard misses 2-pt dunk from 1 ft (block by K. Oubre),,22,13
60,1,5:02.0,,Defensive rebound by D. Booker,22,13
61,1,4:59.0,,D. Booker makes 2-pt layup from 1 ft,22,15
62,1,4:59.0,Miami full timeout,,22,15
63,1,4:59.0,Violation by Team (delay of game),,22,15
64,1,4:39.0,J. Butler misses 2-pt layup from 1 ft (block by K. Oubre),,22,15
65,1,4:39.0,,Defensive rebound by Team,22,15
66,1,4:26.0,,D. Booker makes 3-pt jump shot from 27 ft,22,18
67,1,4:26.0,T. Herro enters the game for K. Nunn,,22,18
68,1,4:02.0,G. Dragić misses 3-pt jump shot from 26 ft,,22,18
69,1,3:59.0,,Defensive rebound by D. Šarić,22,18
70,1,3:47.0,,D. Šarić makes 2-pt layup from 1 ft,22,20
71,1,3:47.0,,Shooting foul by B. Adebayo (drawn by D. Šarić),22,20
72,1,3:47.0,D. Jones enters the game for M. Leonard,,22,20
73,1,3:47.0,,D. Šarić makes free throw 1 of 1,22,21
74,1,3:42.0,Offensive foul by G. Dragić (drawn by J. Carter),,22,21
75,1,3:42.0,Turnover by G. Dragić (offensive foul),,22,21
76,1,3:42.0,Technical foul by J. Carter,,22,21
77,1,3:42.0,J. Butler makes technical free throw,,23,21
78,1,3:35.0,,K. Oubre misses 2-pt layup from 3 ft,23,21
79,1,3:33.0,Defensive rebound by D. Jones,,23,21
80,1,3:19.0,J. Butler makes 2-pt layup from 1 ft (assist by T. Herro),,25,21
81,1,3:14.0,,Personal foul by D. Jones (drawn by D. Booker),25,21
82,1,3:14.0,,D. Booker makes free throw 1 of 2,25,22
83,1,3:14.0,,M. Bridges enters the game for K. Oubre,25,22
84,1,3:14.0,,D. Booker makes free throw 2 of 2,25,23
85,1,2:54.0,J. Butler makes 2-pt jump shot from 12 ft (assist by T. Herro),,27,23
86,1,2:34.0,,D. Šarić misses 3-pt jump shot from 23 ft,27,23
87,1,2:32.0,,Offensive rebound by F. Kaminsky,27,23
88,1,2:26.0,,D. Booker misses 2-pt layup from 1 ft,27,23
89,1,2:21.0,,Offensive rebound by F. Kaminsky,27,23
90,1,2:21.0,,F. Kaminsky makes 2-pt layup from 1 ft,27,25
91,1,2:08.0,Shooting foul by J. Carter (drawn by J. Butler),,27,25
92,1,2:08.0,J. Butler makes free throw 1 of 2,,28,25
93,1,2:08.0,K. Olynyk enters the game for B. Adebayo,,28,25
94,1,2:08.0,,C. Johnson enters the game for D. Booker,28,25
95,1,2:08.0,,T. Johnson enters the game for D. Šarić,28,25
96,1,2:08.0,J. Butler makes free throw 2 of 2,,29,25
97,1,1:57.0,,Shooting foul by K. Olynyk (drawn by T. Johnson),29,25
98,1,1:57.0,,T. Johnson makes free throw 1 of 2,29,26
99,1,1:57.0,,T. Johnson misses free throw 2 of 2,29,26
100,1,1:53.0,,Offensive rebound by C. Johnson,29,26
101,1,1:51.0,,T. Johnson misses 3-pt jump shot from 26 ft,29,26
102,1,1:48.0,Defensive rebound by G. Dragić,,29,26
103,1,1:30.0,J. Butler makes 2-pt layup from 1 ft (assist by G. Dragić),,31,26
104,1,1:16.0,,F. Kaminsky misses 2-pt layup from 1 ft,31,26
105,1,1:14.0,,Offensive rebound by M. Bridges,31,26
106,1,1:14.0,,M. Bridges makes 2-pt layup from 1 ft,31,28
107,1,1:00.0,T. Herro misses 2-pt jump shot from 2 ft,,31,28
108,1,0:58.0,,Defensive rebound by F. Kaminsky,31,28
109,1,0:53.0,,C. Johnson misses 3-pt jump shot from 25 ft,31,28
110,1,0:49.0,,Offensive rebound by M. Bridges,31,28
111,1,0:40.0,,J. Carter makes 2-pt jump shot from 11 ft,31,30
112,1,0:30.0,G. Dragić misses 2-pt jump shot from 19 ft,,31,30
113,1,0:27.0,,Defensive rebound by M. Bridges,31,30
114,1,0:03.0,,M. Bridges misses 2-pt layup at rim,31,30
115,1,0:01.0,Defensive rebound by G. Dragić,,31,30
116,1,0:00.0,G. Dragić misses 3-pt jump shot from 46 ft,,31,30
117,1,0:00.0,Offensive rebound by Team,,31,30
118,2,11:42.0,,M. Bridges misses 3-pt jump shot from 25 ft,31,30
119,2,11:39.0,Defensive rebound by D. Robinson,,31,30
120,2,11:32.0,G. Dragić makes 2-pt layup from 1 ft,,33,30
121,2,11:21.0,,Shooting foul by D. Robinson (drawn by T. Johnson),33,30
122,2,11:21.0,,T. Johnson makes free throw 1 of 2,33,31
123,2,11:21.0,,T. Johnson makes free throw 2 of 2,33,32
124,2,11:09.0,T. Herro makes 3-pt jump shot from 25 ft (assist by G. Dragić),,36,32
125,2,10:57.0,,Turnover by T. Johnson (bad pass; steal by K. Olynyk),36,32
126,2,10:52.0,T. Herro misses 2-pt jump shot from 2 ft,,36,32
127,2,10:46.0,Offensive rebound by D. Jones,,36,32
128,2,10:46.0,D. Jones makes 2-pt dunk at rim,,38,32
129,2,10:37.0,,T. Johnson misses 3-pt jump shot from 26 ft,38,32
130,2,10:34.0,Defensive rebound by D. Robinson,,38,32
131,2,10:25.0,T. Herro makes 2-pt jump shot from 20 ft (assist by D. Jones),,40,32
132,2,10:01.0,,C. Johnson misses 2-pt layup from 2 ft,40,32
133,2,9:59.0,Defensive rebound by D. Jones,,40,32
134,2,9:57.0,D. Robinson misses 3-pt jump shot from 25 ft,,40,32
135,2,9:53.0,,Defensive rebound by J. Carter,40,32
136,2,9:48.0,,T. Johnson misses 2-pt layup from 1 ft,40,32
137,2,9:45.0,Defensive rebound by G. Dragić,,40,32
138,2,9:37.0,G. Dragić makes 3-pt jump shot from 24 ft (assist by D. Jones),,43,32
139,2,9:36.0,,Phoenix full timeout,43,32
140,2,9:36.0,,R. Rubio enters the game for J. Carter,43,32
141,2,9:20.0,,Turnover by R. Rubio (palming),43,32
142,2,9:07.0,Turnover by K. Olynyk (step out of bounds),,43,32
143,2,9:07.0,,A. Baynes enters the game for F. Kaminsky,43,32
144,2,8:53.0,,M. Bridges misses 2-pt layup from 1 ft,43,32
145,2,8:51.0,Defensive rebound by D. Jones,,43,32
146,2,8:42.0,G. Dragić misses 2-pt jump shot from 7 ft,,43,32
147,2,8:40.0,,Defensive rebound by M. Bridges,43,32
148,2,8:34.0,,R. Rubio makes 2-pt layup from 1 ft,43,34
149,2,8:34.0,Violation by Team (def goaltending),,43,34
150,2,8:21.0,Personal foul by M. Bridges (drawn by K. Olynyk),,43,34
151,2,8:21.0,B. Adebayo enters the game for D. Jones,,43,34
152,2,8:21.0,,D. Šarić enters the game for C. Johnson,43,34
153,2,8:12.0,T. Herro makes 3-pt jump shot from 23 ft (assist by G. Dragić),,46,34
154,2,7:44.0,,R. Rubio misses 3-pt jump shot from 23 ft,46,34
155,2,7:41.0,Defensive rebound by K. Olynyk,,46,34
156,2,7:34.0,Offensive foul by K. Olynyk (drawn by R. Rubio),,46,34
157,2,7:34.0,Turnover by K. Olynyk (offensive foul),,46,34
158,2,7:34.0,,D. Booker enters the game for M. Bridges,46,34
159,2,7:34.0,,K. Oubre enters the game for T. Johnson,46,34
160,2,7:21.0,,Turnover by D. Šarić (traveling),46,34
161,2,7:08.0,T. Herro misses 2-pt jump shot from 21 ft,,46,34
162,2,7:05.0,,Defensive rebound by R. Rubio,46,34
163,2,7:00.0,,Personal foul by T. Herro (drawn by D. Booker),46,34
164,2,6:55.0,,K. Oubre misses 2-pt jump shot from 1 ft,46,34
165,2,6:51.0,,Offensive rebound by K. Oubre,46,34
166,2,6:51.0,,K. Oubre makes 2-pt dunk from 1 ft,46,36
167,2,6:38.0,B. Adebayo makes 2-pt jump shot from 12 ft (assist by K. Olynyk),,48,36
168,2,6:23.0,,D. Booker makes 2-pt layup from 1 ft (assist by R. Rubio),48,38
169,2,6:09.0,B. Adebayo makes 2-pt jump shot from 9 ft,,50,38
170,2,5:48.0,,D. Šarić makes 3-pt jump shot from 27 ft (assist by K. Oubre),50,41
171,2,5:46.0,Miami full timeout,,50,41
172,2,5:46.0,J. Butler enters the game for G. Dragić,,50,41
173,2,5:46.0,M. Leonard enters the game for K. Olynyk,,50,41
174,2,5:46.0,K. Nunn enters the game for D. Robinson,,50,41
175,2,5:26.0,T. Herro misses 2-pt jump shot from 18 ft,,50,41
176,2,5:23.0,,Defensive rebound by R. Rubio,50,41
177,2,5:19.0,,D. Booker makes 2-pt layup from 1 ft,50,43
178,2,5:04.0,K. Nunn misses 3-pt jump shot from 23 ft,,50,43
179,2,4:59.0,Offensive rebound by B. Adebayo,,50,43
180,2,4:59.0,B. Adebayo makes 2-pt layup at rim,,52,43
181,2,4:45.0,,Shooting foul by M. Leonard (drawn by K. Oubre),52,43
182,2,4:45.0,,K. Oubre makes free throw 1 of 2,52,44
183,2,4:45.0,,K. Oubre makes free throw 2 of 2,52,45
184,2,4:37.0,Personal foul by K. Oubre (drawn by J. Butler),,52,45
185,2,4:22.0,M. Leonard misses 2-pt jump shot from 7 ft,,52,45
186,2,4:21.0,Offensive rebound by Team,,52,45
187,2,4:21.0,Turnover by Team (shot clock),,52,45
188,2,4:05.0,,Turnover by D. Booker (bad pass; steal by B. Adebayo),52,45
189,2,4:04.0,Personal foul by R. Rubio (drawn by B. Adebayo),,52,45
190,2,3:56.0,T. Herro misses 2-pt jump shot from 22 ft,,52,45
191,2,3:49.0,,Defensive rebound by R. Rubio,52,45
192,2,3:39.0,,A. Baynes makes 2-pt hook shot from 6 ft (assist by D. Šarić),52,47
193,2,3:39.0,,Shooting foul by M. Leonard (drawn by A. Baynes),52,47
194,2,3:39.0,K. Olynyk enters the game for M. Leonard,,52,47
195,2,3:39.0,,A. Baynes makes free throw 1 of 1,52,48
196,2,3:20.0,J. Butler makes 3-pt jump shot from 26 ft (assist by B. Adebayo),,55,48
197,2,3:06.0,,Personal foul by K. Olynyk (drawn by D. Booker),55,48
198,2,3:06.0,,D. Booker makes free throw 1 of 2,55,49
199,2,3:06.0,G. Dragić enters the game for T. Herro,,55,49
200,2,3:06.0,D. Jones enters the game for K. Olynyk,,55,49
201,2,3:06.0,,D. Booker makes free throw 2 of 2,55,50
202,2,2:53.0,Offensive foul by D. Jones (drawn by A. Baynes),,55,50
203,2,2:53.0,Turnover by D. Jones (offensive foul),,55,50
204,2,2:43.0,,K. Oubre makes 3-pt jump shot from 25 ft (assist by R. Rubio),55,53
205,2,2:29.0,Shooting foul by K. Oubre (drawn by J. Butler),,55,53
206,2,2:29.0,J. Butler makes free throw 1 of 2,,56,53
207,2,2:29.0,J. Butler makes free throw 2 of 2,,57,53
208,2,2:14.0,,D. Booker makes 2-pt layup from 1 ft,57,55
209,2,1:56.0,D. Jones misses 2-pt dunk from 1 ft,,57,55
210,2,1:54.0,,Defensive rebound by R. Rubio,57,55
211,2,1:44.0,,D. Šarić misses 3-pt jump shot from 23 ft,57,55
212,2,1:41.0,,Offensive rebound by A. Baynes,57,55
213,2,1:40.0,,A. Baynes makes 2-pt hook shot from 2 ft,57,57
214,2,1:26.0,D. Jones misses 2-pt layup from 1 ft,,57,57
215,2,1:24.0,Offensive rebound by J. Butler,,57,57
216,2,1:22.0,J. Butler makes 2-pt layup from 2 ft,,59,57
217,2,1:22.0,Shooting foul by A. Baynes (drawn by J. Butler),,59,57
218,2,1:22.0,J. Johnson enters the game for D. Jones,,59,57
219,2,1:22.0,J. Butler makes free throw 1 of 1,,60,57
220,2,1:05.0,,Turnover by R. Rubio (traveling),60,57
221,2,1:05.0,,M. Bridges enters the game for A. Baynes,60,57
222,2,1:05.0,,T. Johnson enters the game for K. Oubre,60,57
223,2,1:05.0,,F. Kaminsky enters the game for R. Rubio,60,57
224,2,0:52.0,J. Butler makes 2-pt layup from 5 ft (assist by B. Adebayo),,62,57
225,2,0:35.0,,D. Booker misses 3-pt jump shot from 28 ft,62,57
226,2,0:32.0,Defensive rebound by J. Butler,,62,57
227,2,0:23.0,Shooting foul by F. Kaminsky (drawn by J. Butler),,62,57
228,2,0:23.0,J. Butler makes free throw 1 of 2,,63,57
229,2,0:23.0,,C. Johnson enters the game for M. Bridges,63,57
230,2,0:23.0,J. Butler makes free throw 2 of 2,,64,57
231,2,0:04.0,,D. Booker misses 2-pt layup from 2 ft (block by B. Adebayo),64,57
232,2,0:01.0,Defensive rebound by B. Adebayo,,64,57
233,2,0:00.0,B. Adebayo misses 3-pt jump shot from 37 ft,,64,57
234,2,0:00.0,Offensive rebound by Team,,64,57
235,2,0:00.0,Instant Replay (Request: Ruling Stands),,64,57
236,3,11:45.0,,K. Oubre misses 2-pt jump shot from 10 ft,64,57
237,3,11:38.0,,Offensive rebound by A. Baynes,64,57
238,3,11:38.0,,A. Baynes misses 2-pt layup at rim,64,57
239,3,11:37.0,Defensive rebound by J. Butler,,64,57
240,3,11:25.0,B. Adebayo misses 2-pt jump shot from 11 ft,,64,57
241,3,11:22.0,,Defensive rebound by R. Rubio,64,57
242,3,11:13.0,,Turnover by R. Rubio (bad pass; steal by B. Adebayo),64,57
243,3,11:09.0,K. Nunn makes 2-pt dunk from 1 ft (assist by B. Adebayo),,66,57
244,3,10:56.0,,A. Baynes makes 2-pt layup from 1 ft (assist by D. Booker),66,59
245,3,10:41.0,Turnover by K. Nunn (bad pass; steal by R. Rubio),,66,59
246,3,10:34.0,,Turnover by D. Šarić (3 sec),66,59
247,3,10:31.0,B. Adebayo makes 2-pt dunk at rim (assist by J. Butler),,68,59
248,3,10:12.0,,D. Šarić misses 2-pt jump shot from 20 ft,68,59
249,3,10:09.0,Defensive rebound by D. Robinson,,68,59
250,3,9:55.0,K. Nunn makes 3-pt jump shot from 26 ft (assist by J. Butler),,71,59
251,3,9:37.0,,A. Baynes misses 3-pt jump shot from 25 ft,71,59
252,3,9:36.0,,Offensive rebound by Team,71,59
253,3,9:26.0,,K. Oubre makes 2-pt dunk at rim,71,61
254,3,9:12.0,K. Nunn misses 3-pt jump shot from 23 ft,,71,61
255,3,9:08.0,,Defensive rebound by D. Šarić,71,61
256,3,9:01.0,,D. Booker misses 3-pt jump shot from 25 ft,71,61
257,3,9:01.0,,Offensive rebound by Team,71,61
258,3,9:01.0,Loose ball foul by M. Leonard (drawn by A. Baynes),,71,61
259,3,9:01.0,K. Olynyk enters the game for M. Leonard,,71,61
260,3,8:58.0,,Turnover by K. Oubre (bad pass; steal by B. Adebayo),71,61
261,3,8:53.0,Shooting foul by K. Oubre (drawn by D. Robinson),,71,61
262,3,8:53.0,D. Robinson makes free throw 1 of 3,,72,61
263,3,8:53.0,D. Robinson makes free throw 2 of 3,,73,61
264,3,8:53.0,D. Robinson makes free throw 3 of 3,,74,61
265,3,8:42.0,,A. Baynes makes 2-pt hook shot from 6 ft (assist by D. Šarić),74,63
266,3,8:27.0,D. Robinson makes 3-pt jump shot from 23 ft (assist by B. Adebayo),,77,63
267,3,8:15.0,,D. Šarić misses 3-pt jump shot from 27 ft,77,63
268,3,8:14.0,,Offensive rebound by Team,77,63
269,3,8:08.0,,D. Šarić misses 3-pt jump shot from 26 ft,77,63
270,3,8:04.0,Defensive rebound by K. Olynyk,,77,63
271,3,7:56.0,Turnover by J. Butler (bad pass; steal by D. Booker),,77,63
272,3,7:52.0,,K. Oubre makes 2-pt dunk from 1 ft (assist by D. Booker),77,65
273,3,7:32.0,D. Robinson misses 3-pt jump shot from 23 ft,,77,65
274,3,7:30.0,,Defensive rebound by R. Rubio,77,65
275,3,7:22.0,,R. Rubio misses 2-pt layup at rim (block by K. Nunn),77,65
276,3,7:20.0,Defensive rebound by K. Olynyk,,77,65
277,3,7:14.0,Personal foul by R. Rubio (drawn by K. Olynyk),,77,65
278,3,7:05.0,K. Olynyk misses 3-pt jump shot from 26 ft,,77,65
279,3,7:03.0,,Defensive rebound by D. Šarić,77,65
280,3,6:56.0,,A. Baynes misses 2-pt dunk at rim,77,65
281,3,6:53.0,Defensive rebound by D. Robinson,,77,65
282,3,6:41.0,J. Butler misses 2-pt layup from 2 ft,,77,65
283,3,6:39.0,,Defensive rebound by R. Rubio,77,65
284,3,6:36.0,,Shooting foul by K. Olynyk (drawn by R. Rubio),77,65
285,3,6:36.0,,Phoenix full timeout,77,65
286,3,6:36.0,,R. Rubio makes free throw 1 of 2,77,66
287,3,6:36.0,,R. Rubio makes free throw 2 of 2,77,67
288,3,6:20.0,K. Nunn misses 2-pt jump shot from 11 ft,,77,67
289,3,6:17.0,,Defensive rebound by K. Oubre,77,67
290,3,5:54.0,,R. Rubio misses 2-pt layup at rim,77,67
291,3,5:54.0,,Offensive rebound by Team,77,67
292,3,5:54.0,,Turnover by Team (shot clock),77,67
293,3,5:54.0,J. Johnson enters the game for K. Olynyk,,77,67
294,3,5:39.0,J. Butler makes 2-pt jump shot from 21 ft,,79,67
295,3,5:21.0,,D. Booker makes 3-pt jump shot from 26 ft (assist by A. Baynes),79,70
296,3,5:06.0,J. Johnson misses 3-pt jump shot from 23 ft,,79,70
297,3,5:04.0,,Defensive rebound by A. Baynes,79,70
298,3,4:51.0,,R. Rubio makes 3-pt jump shot from 26 ft (assist by K. Oubre),79,73
299,3,4:31.0,B. Adebayo misses 2-pt hook shot from 5 ft,,79,73
300,3,4:29.0,,Defensive rebound by R. Rubio,79,73
301,3,4:21.0,,Shooting foul by J. Butler (drawn by K. Oubre),79,73
302,3,4:21.0,,K. Oubre misses free throw 1 of 3,79,73
303,3,4:21.0,,Offensive rebound by Team,79,73
304,3,4:21.0,,K. Oubre makes free throw 2 of 3,79,74
305,3,4:21.0,G. Dragić enters the game for D. Robinson,,79,74
306,3,4:21.0,,J. Carter enters the game for A. Baynes,79,74
307,3,4:21.0,,F. Kaminsky enters the game for R. Rubio,79,74
308,3,4:21.0,,K. Oubre misses free throw 3 of 3,79,74
309,3,4:19.0,Defensive rebound by B. Adebayo,,79,74
310,3,4:15.0,Miami full timeout,,79,74
311,3,4:15.0,,M. Bridges enters the game for K. Oubre,79,74
312,3,4:15.0,,C. Johnson enters the game for D. Šarić,79,74
313,3,3:56.0,Turnover by K. Nunn (bad pass; steal by J. Carter),,79,74
314,3,3:51.0,,Shooting foul by J. Butler (drawn by C. Johnson),79,74
315,3,3:51.0,Miami full timeout,,79,74
316,3,3:51.0,Instant Replay (Challenge: Ruling Stands),,79,74
317,3,3:51.0,T. Herro enters the game for K. Nunn,,79,74
318,3,3:51.0,,C. Johnson makes free throw 1 of 2,79,75
319,3,3:51.0,,C. Johnson makes free throw 2 of 2,79,76
320,3,3:26.0,J. Butler misses 2-pt layup from 1 ft,,79,76
321,3,3:23.0,,Defensive rebound by M. Bridges,79,76
322,3,3:05.0,,Shooting foul by B. Adebayo (drawn by F. Kaminsky),79,76
323,3,3:05.0,,F. Kaminsky makes free throw 1 of 2,79,77
324,3,3:05.0,,F. Kaminsky misses free throw 2 of 2,79,77
325,3,3:02.0,Defensive rebound by B. Adebayo,,79,77
326,3,2:48.0,B. Adebayo makes 2-pt dunk from 1 ft (assist by G. Dragić),,81,77
327,3,2:25.0,,Shooting foul by J. Johnson (drawn by D. Booker),81,77
328,3,2:25.0,,D. Booker makes free throw 1 of 2,81,78
329,3,2:25.0,,D. Booker makes free throw 2 of 2,81,79
330,3,2:06.0,G. Dragić makes 2-pt jump shot from 11 ft,,83,79
331,3,1:43.0,,Shooting foul by B. Adebayo (drawn by D. Booker),83,79
332,3,1:43.0,,D. Booker makes free throw 1 of 2,83,80
333,3,1:43.0,,D. Booker makes free throw 2 of 2,83,81
334,3,1:29.0,G. Dragić makes 3-pt jump shot from 25 ft,,86,81
335,3,1:29.0,Shooting foul by J. Carter (drawn by G. Dragić),,86,81
336,3,1:29.0,D. Robinson enters the game for J. Butler,,86,81
337,3,1:29.0,,T. Johnson enters the game for D. Booker,86,81
338,3,1:29.0,G. Dragić makes free throw 1 of 1,,87,81
339,3,1:23.0,,T. Johnson makes 3-pt jump shot from 25 ft (assist by F. Kaminsky),87,84
340,3,1:15.0,Shooting foul by C. Johnson (drawn by G. Dragić),,87,84
341,3,1:15.0,G. Dragić misses free throw 1 of 2,,87,84
342,3,1:15.0,Offensive rebound by Team,,87,84
343,3,1:15.0,G. Dragić makes free throw 2 of 2,,88,84
344,3,1:02.0,,T. Johnson makes 2-pt jump shot from 8 ft,88,86
345,3,0:49.0,G. Dragić misses 2-pt layup from 11 ft (block by J. Carter),,88,86
346,3,0:47.0,,Defensive rebound by T. Johnson,88,86
347,3,0:44.0,,C. Johnson misses 2-pt layup from 1 ft (block by D. Robinson),88,86
348,3,0:39.0,Defensive rebound by B. Adebayo,,88,86
349,3,0:36.0,Shooting foul by T. Johnson (drawn by B. Adebayo),,88,86
350,3,0:36.0,B. Adebayo makes free throw 1 of 2,,89,86
351,3,0:36.0,B. Adebayo makes free throw 2 of 2,,90,86
352,3,0:21.0,,M. Bridges misses 3-pt jump shot from 23 ft (block by J. Johnson),90,86
353,3,0:19.0,Defensive rebound by T. Herro,,90,86
354,3,0:00.0,G. Dragić makes 3-pt jump shot from 29 ft,,93,86
355,3,0:00.0,Instant Replay (Request: Ruling Stands),,93,86
356,4,11:39.0,K. Olynyk misses 2-pt layup from 1 ft,,93,86
357,4,11:37.0,,Defensive rebound by M. Bridges,93,86
358,4,11:25.0,,K. Oubre misses 2-pt layup from 2 ft,93,86
359,4,11:23.0,Defensive rebound by J. Johnson,,93,86
360,4,11:13.0,G. Dragić makes 3-pt jump shot from 27 ft (assist by D. Robinson),,96,86
361,4,11:00.0,,Personal foul by D. Robinson (drawn by K. Oubre),96,86
362,4,10:53.0,,K. Oubre makes 2-pt jump shot from 3 ft (assist by F. Kaminsky),96,88
363,4,10:40.0,J. Johnson makes 2-pt dunk at rim,,98,88
364,4,10:24.0,,M. Bridges makes 3-pt jump shot from 25 ft (assist by K. Oubre),98,91
365,4,10:14.0,G. Dragić makes 3-pt jump shot from 25 ft (assist by K. Olynyk),,101,91
366,4,10:12.0,,Phoenix full timeout,101,91
367,4,10:12.0,,D. Šarić enters the game for C. Johnson,101,91
368,4,10:03.0,,Turnover by T. Johnson (bad pass; steal by K. Olynyk),101,91
369,4,10:00.0,K. Olynyk makes 2-pt dunk from 1 ft,,103,91
370,4,9:48.0,,K. Oubre misses 2-pt layup from 10 ft (block by J. Johnson),103,91
371,4,9:45.0,Defensive rebound by G. Dragić,,103,91
372,4,9:33.0,Turnover by J. Johnson (traveling),,103,91
373,4,9:33.0,,D. Booker enters the game for T. Johnson,103,91
374,4,9:33.0,,R. Rubio enters the game for K. Oubre,103,91
375,4,9:17.0,,M. Bridges misses 3-pt jump shot from 23 ft,103,91
376,4,9:13.0,,Offensive rebound by M. Bridges,103,91
377,4,9:02.0,,D. Booker misses 2-pt jump shot from 7 ft,103,91
378,4,9:00.0,Defensive rebound by T. Herro,,103,91
379,4,8:59.0,Personal take foul by D. Booker (drawn by T. Herro),,103,91
380,4,8:59.0,,A. Baynes enters the game for F. Kaminsky,103,91
381,4,8:49.0,G. Dragić makes 2-pt layup at rim (assist by K. Olynyk),,105,91
382,4,8:34.0,,A. Baynes makes 2-pt layup from 1 ft (assist by R. Rubio),105,93
383,4,8:19.0,G. Dragić makes 2-pt jump shot from 11 ft,,107,93
384,4,8:07.0,,D. Booker misses 2-pt layup at rim,107,93
385,4,8:03.0,,Offensive rebound by A. Baynes,107,93
386,4,8:03.0,,A. Baynes misses 2-pt layup at rim,107,93
