,QUARTER,TIME_REMAINING,CHARLOTTE_ACTION,BROOKLYN_ACTION,CHARLOTTE_SCORE,BROOKLYN_SCORE
52,1,6:32.0,P. Washington misses free throw 1 of 1,,9,11
53,1,6:28.0,,Defensive rebound by T. Prince,9,11
54,1,6:14.0,,Shooting foul by M. Williams (drawn by T. Prince),9,11
55,1,6:14.0,,T. Prince misses free throw 1 of 3,9,11
56,1,6:14.0,,Offensive rebound by Team,9,11
57,1,6:14.0,,T. Prince makes free throw 2 of 3,9,12
58,1,6:14.0,,T. Prince makes free throw 3 of 3,9,13
59,1,6:03.0,Personal foul by J. Harris (drawn by P. Washington),,9,13
60,1,6:03.0,P. Washington misses free throw 1 of 2,,9,13
61,1,6:03.0,Offensive rebound by Team,,9,13
62,1,6:03.0,P. Washington misses free throw 2 of 2,,9,13
63,1,6:00.0,,Defensive rebound by T. Prince,9,13
64,1,5:49.0,,J. Harris misses 2-pt layup from 1 ft,9,13
65,1,5:46.0,,Offensive rebound by J. Harris,9,13
66,1,5:46.0,,J. Harris misses 2-pt layup from 1 ft,9,13
67,1,5:45.0,Defensive rebound by P. Washington,,9,13
68,1,5:36.0,P. Washington misses 2-pt layup from 4 ft,,9,13
69,1,5:34.0,,Defensive rebound by D. Musa,9,13
70,1,5:25.0,,Shooting foul by P. Washington (drawn by T. Prince),9,13
71,1,5:25.0,,T. Prince makes free throw 1 of 2,9,14
72,1,5:25.0,B. Biyombo enters the game for P. Washington,,9,14
73,1,5:25.0,,T. Prince makes free throw 2 of 2,9,15
74,1,5:06.0,T. Rozier misses 2-pt layup from 1 ft,,9,15
75,1,5:03.0,,Defensive rebound by J. Harris,9,15
76,1,5:01.0,,D. Musa misses 2-pt layup from 2 ft,9,15
77,1,5:01.0,,Offensive rebound by Team,9,15
78,1,5:01.0,,D. Jordan enters the game for J. Allen,9,15
79,1,5:01.0,,I. Shumpert enters the game for T. Prince,9,15
80,1,4:53.0,,D. Musa misses 3-pt jump shot from 26 ft,9,15
81,1,4:50.0,Defensive rebound by N. Batum,,9,15
82,1,4:41.0,M. Williams misses 2-pt layup from 7 ft,,9,15
83,1,4:37.0,,Defensive rebound by D. Jordan,9,15
84,1,4:31.0,,Turnover by I. Shumpert (bad pass; steal by M. Monk),9,15
85,1,4:24.0,M. Monk makes 2-pt layup from 1 ft (assist by N. Batum),,11,15
86,1,4:16.0,,Brooklyn full timeout,11,15
87,1,4:16.0,D. Graham enters the game for T. Rozier,,11,15
88,1,4:16.0,,G. Temple enters the game for J. Harris,11,15
89,1,4:07.0,,Turnover by G. Temple (bad pass),11,15
90,1,4:00.0,Personal foul by D. Musa (drawn by B. Biyombo),,11,15
91,1,4:00.0,B. Biyombo makes free throw 1 of 2,,12,15
92,1,4:00.0,B. Biyombo makes free throw 2 of 2,,13,15
93,1,3:53.0,,I. Shumpert makes 2-pt jump shot from 15 ft,13,17
94,1,3:29.0,M. Monk misses 2-pt jump shot from 2 ft,,13,17
95,1,3:25.0,Offensive rebound by B. Biyombo,,13,17
96,1,3:25.0,B. Biyombo misses 2-pt layup at rim,,13,17
97,1,3:24.0,Offensive rebound by B. Biyombo,,13,17
98,1,3:24.0,B. Biyombo makes 2-pt layup at rim,,15,17
99,1,3:06.0,,S. Dinwiddie makes 2-pt layup from 2 ft,15,19
100,1,2:52.0,M. Monk makes 2-pt dunk from 1 ft (assist by N. Batum),,17,19
101,1,2:41.0,,I. Shumpert misses 3-pt jump shot from 26 ft,17,19
102,1,2:36.0,Defensive rebound by B. Biyombo,,17,19
103,1,2:22.0,Turnover by D. Graham (bad pass; steal by I. Shumpert),,17,19
104,1,2:13.0,,S. Dinwiddie misses 3-pt jump shot from 26 ft,17,19
105,1,2:09.0,Defensive rebound by N. Batum,,17,19
106,1,1:59.0,M. Williams misses 3-pt jump shot from 25 ft,,17,19
107,1,1:57.0,,Defensive rebound by G. Temple,17,19
108,1,1:40.0,,Shooting foul by M. Williams (drawn by D. Jordan),17,19
109,1,1:40.0,,D. Jordan makes free throw 1 of 2,17,20
110,1,1:40.0,,T. Pinson enters the game for S. Dinwiddie,17,20
111,1,1:40.0,,D. Jordan makes free throw 2 of 2,17,21
112,1,1:27.0,D. Graham misses 2-pt jump shot from 5 ft,,17,21
113,1,1:25.0,Offensive rebound by Team,,17,21
114,1,1:19.0,M. Monk makes 3-pt jump shot from 25 ft,,20,21
115,1,1:01.0,,D. Jordan makes 2-pt dunk from 2 ft (assist by T. Pinson),20,23
116,1,0:45.0,Shooting foul by T. Pinson (drawn by D. Graham),,20,23
117,1,0:45.0,D. Graham makes free throw 1 of 2,,21,23
118,1,0:45.0,D. Graham makes free throw 2 of 2,,22,23
119,1,0:38.0,,I. Shumpert misses 3-pt jump shot from 23 ft,22,23
120,1,0:37.0,Defensive rebound by Team,,22,23
121,1,0:37.0,,Loose ball foul by D. Jordan (drawn by B. Biyombo),22,23
122,1,0:37.0,B. Biyombo makes free throw 1 of 2,,23,23
123,1,0:37.0,,S. Dinwiddie enters the game for D. Musa,23,23
124,1,0:37.0,,J. Harris enters the game for T. Pinson,23,23
125,1,0:37.0,B. Biyombo makes free throw 2 of 2,,24,23
126,1,0:25.0,,S. Dinwiddie makes 3-pt jump shot from 26 ft,24,26
127,1,0:03.0,B. Biyombo makes 2-pt layup from 2 ft (assist by D. Graham),,26,26
128,1,0:00.0,,S. Dinwiddie misses 3-pt jump shot from 47 ft,26,26
129,1,0:00.0,,Offensive rebound by Team,26,26
130,2,11:46.0,,Offensive foul by J. Harris (drawn by B. Biyombo),26,26
131,2,11:46.0,,Turnover by J. Harris (offensive foul),26,26
132,2,11:35.0,M. Monk misses 2-pt layup from 1 ft,,26,26
133,2,11:29.0,,Defensive rebound by D. Jordan,26,26
134,2,11:26.0,,Turnover by T. Pinson (lost ball; steal by B. Biyombo),26,26
135,2,11:20.0,D. Bacon misses 3-pt jump shot from 25 ft,,26,26
136,2,11:17.0,Offensive rebound by B. Biyombo,,26,26
137,2,11:15.0,Personal foul by T. Pinson (drawn by M. Monk),,26,26
138,2,11:05.0,D. Graham misses 2-pt jump shot from 14 ft,,26,26
139,2,11:01.0,,Defensive rebound by G. Temple,26,26
140,2,10:45.0,,T. Pinson misses 3-pt jump shot from 26 ft,26,26
141,2,10:42.0,Defensive rebound by B. Biyombo,,26,26
142,2,10:35.0,Personal foul by G. Temple (drawn by D. Graham),,26,26
143,2,10:35.0,,D. Musa enters the game for G. Temple,26,26
144,2,10:27.0,Turnover by D. Graham (bad pass; steal by T. Pinson),,26,26
145,2,10:18.0,,D. Jordan makes 2-pt dunk from 1 ft (assist by J. Harris),26,28
146,2,10:00.0,M. Monk makes 2-pt jump shot from 11 ft (assist by B. Biyombo),,28,28
147,2,9:44.0,,I. Shumpert makes 2-pt jump shot from 18 ft (assist by D. Musa),28,30
148,2,9:31.0,M. Monk misses 3-pt jump shot from 23 ft,,28,30
149,2,9:27.0,Offensive rebound by M. Monk,,28,30
150,2,9:25.0,Turnover by M. Monk (bad pass; steal by D. Musa),,28,30
151,2,9:25.0,,Personal take foul by D. Bacon (drawn by D. Musa),28,30
152,2,9:25.0,T. Rozier enters the game for D. Graham,,28,30
153,2,9:08.0,,J. Harris misses 2-pt jump shot from 19 ft,28,30
154,2,9:05.0,,Offensive rebound by D. Musa,28,30
155,2,9:04.0,,D. Musa misses 2-pt layup from 3 ft,28,30
156,2,9:04.0,,Offensive rebound by D. Musa,28,30
157,2,9:04.0,N. Batum enters the game for M. Monk,,28,30
158,2,9:04.0,,T. Prince enters the game for I. Shumpert,28,30
159,2,8:59.0,,J. Harris misses 2-pt jump shot from 21 ft,28,30
160,2,8:56.0,Defensive rebound by T. Rozier,,28,30
161,2,8:42.0,Turnover by T. Rozier (lost ball; steal by D. Musa),,28,30
162,2,8:40.0,,Personal foul by M. Bridges (drawn by D. Musa),28,30
163,2,8:28.0,,D. Jordan makes 2-pt layup from 2 ft (assist by T. Prince),28,32
164,2,8:10.0,D. Bacon misses 2-pt jump shot from 10 ft,,28,32
165,2,8:08.0,,Defensive rebound by T. Prince,28,32
166,2,7:55.0,,Turnover by D. Musa (bad pass; steal by D. Bacon),28,32
167,2,7:50.0,M. Bridges makes 2-pt layup from 2 ft (assist by D. Bacon),,30,32
168,2,7:35.0,,J. Harris misses 3-pt jump shot from 26 ft,30,32
169,2,7:32.0,Defensive rebound by M. Bridges,,30,32
170,2,7:27.0,M. Bridges misses 3-pt jump shot from 26 ft,,30,32
171,2,7:27.0,,Defensive rebound by D. Jordan,30,32
172,2,7:15.0,,D. Musa misses 2-pt layup from 3 ft (block by B. Biyombo),30,32
173,2,7:10.0,,Offensive rebound by D. Musa,30,32
174,2,7:10.0,,D. Musa makes 2-pt layup from 1 ft,30,34
175,2,7:10.0,Charlotte full timeout,,30,34
176,2,7:10.0,P. Washington enters the game for B. Biyombo,,30,34
177,2,7:10.0,,S. Dinwiddie enters the game for T. Pinson,30,34
178,2,6:51.0,T. Rozier misses 3-pt jump shot from 26 ft,,30,34
179,2,6:46.0,,Defensive rebound by T. Prince,30,34
180,2,6:38.0,,D. Jordan makes 2-pt dunk from 1 ft (assist by S. Dinwiddie),30,36
181,2,6:25.0,T. Rozier misses 2-pt jump shot from 14 ft,,30,36
182,2,6:22.0,,Defensive rebound by D. Musa,30,36
183,2,6:13.0,,T. Prince makes 3-pt jump shot from 23 ft (assist by S. Dinwiddie),30,39
184,2,6:06.0,T. Rozier makes 2-pt layup from 1 ft,,32,39
185,2,6:01.0,,S. Dinwiddie makes 2-pt layup from 1 ft,32,41
186,2,6:01.0,,Shooting foul by P. Washington (drawn by S. Dinwiddie),32,41
187,2,6:01.0,D. Graham enters the game for D. Bacon,,32,41
188,2,6:01.0,C. Zeller enters the game for P. Washington,,32,41
189,2,6:01.0,,S. Dinwiddie makes free throw 1 of 1,32,42
190,2,5:43.0,C. Zeller makes 3-pt jump shot from 25 ft,,35,42
191,2,5:27.0,,D. Jordan makes 2-pt layup at rim (assist by T. Prince),35,44
192,2,5:12.0,Offensive foul by C. Zeller (drawn by S. Dinwiddie),,35,44
193,2,5:12.0,Turnover by C. Zeller (offensive foul),,35,44
194,2,5:12.0,,J. Allen enters the game for D. Jordan,35,44
195,2,5:00.0,,Turnover by J. Allen (lost ball; steal by M. Bridges),35,44
196,2,4:51.0,M. Bridges makes 2-pt dunk from 2 ft (assist by D. Graham),,37,44
197,2,4:37.0,,D. Musa misses 3-pt jump shot from 25 ft,37,44
198,2,4:35.0,Defensive rebound by M. Bridges,,37,44
199,2,4:29.0,M. Bridges makes 2-pt layup from 2 ft,,39,44
200,2,4:28.0,,Brooklyn full timeout,39,44
201,2,4:28.0,,T. Pinson enters the game for D. Musa,39,44
202,2,4:15.0,,Turnover by T. Prince (lost ball; steal by M. Bridges),39,44
203,2,4:07.0,M. Bridges misses 3-pt jump shot from 25 ft,,39,44
204,2,4:04.0,,Defensive rebound by T. Prince,39,44
205,2,3:48.0,,J. Harris makes 3-pt jump shot from 23 ft (assist by T. Prince),39,47
206,2,3:28.0,Offensive foul by C. Zeller (drawn by J. Harris),,39,47
207,2,3:28.0,Turnover by C. Zeller (offensive foul),,39,47
208,2,3:17.0,,J. Allen makes 2-pt dunk from 1 ft (assist by S. Dinwiddie),39,49
209,2,3:05.0,Personal foul by S. Dinwiddie (drawn by D. Graham),,39,49
210,2,3:05.0,M. Monk enters the game for T. Rozier,,39,49
211,2,3:05.0,,D. Musa enters the game for J. Harris,39,49
212,2,3:00.0,D. Graham makes 3-pt jump shot from 25 ft (assist by C. Zeller),,42,49
213,2,2:49.0,,T. Pinson makes 3-pt jump shot from 24 ft (assist by S. Dinwiddie),42,52
214,2,2:34.0,Turnover by D. Graham (bad pass; steal by S. Dinwiddie),,42,52
215,2,2:30.0,,T. Prince misses 3-pt jump shot from 25 ft,42,52
216,2,2:27.0,Defensive rebound by C. Zeller,,42,52
217,2,2:21.0,N. Batum makes 3-pt jump shot from 25 ft,,45,52
218,2,2:00.0,,T. Prince misses 3-pt jump shot from 25 ft,45,52
219,2,1:57.0,,Offensive rebound by D. Musa,45,52
220,2,1:56.0,,D. Musa makes 2-pt layup from 2 ft,45,54
221,2,1:33.0,M. Bridges makes 3-pt jump shot from 25 ft (assist by N. Batum),,48,54
222,2,1:20.0,,J. Allen makes 2-pt layup at rim (assist by S. Dinwiddie),48,56
223,2,1:10.0,Shooting foul by J. Allen (drawn by C. Zeller),,48,56
224,2,1:10.0,C. Zeller misses free throw 1 of 2,,48,56
225,2,1:10.0,Offensive rebound by Team,,48,56
226,2,1:10.0,M. Williams enters the game for M. Bridges,,48,56
227,2,1:10.0,C. Zeller misses free throw 2 of 2,,48,56
228,2,1:04.0,,Defensive rebound by J. Allen,48,56
229,2,0:50.0,,T. Prince misses 2-pt jump shot from 10 ft,48,56
230,2,0:48.0,Defensive rebound by C. Zeller,,48,56
231,2,0:35.0,D. Graham makes 3-pt jump shot from 25 ft,,51,56
232,2,0:21.0,,S. Dinwiddie misses 2-pt hook shot from 4 ft,51,56
233,2,0:21.0,,Offensive rebound by Team,51,56
234,2,0:18.0,,J. Allen misses 2-pt layup from 2 ft,51,56
235,2,0:16.0,Defensive rebound by C. Zeller,,51,56
236,2,0:04.0,M. Monk misses 3-pt jump shot from 25 ft,,51,56
237,2,0:01.0,,Defensive rebound by T. Prince,51,56
238,2,0:00.0,,T. Prince misses 3-pt jump shot from 62 ft,51,56
239,2,0:00.0,,Offensive rebound by Team,51,56
240,3,11:47.0,,G. Temple misses 3-pt jump shot from 23 ft,51,56
241,3,11:42.0,Defensive rebound by D. Graham,,51,56
242,3,11:36.0,D. Graham misses 2-pt jump shot from 5 ft,,51,56
243,3,11:34.0,,Defensive rebound by S. Dinwiddie,51,56
244,3,11:30.0,,S. Dinwiddie misses 3-pt jump shot from 25 ft,51,56
245,3,11:27.0,Defensive rebound by Team,,51,56
246,3,11:18.0,Personal foul by T. Prince (drawn by P. Washington),,51,56
247,3,11:09.0,T. Rozier makes 2-pt jump shot from 10 ft (assist by D. Graham),,53,56
248,3,11:08.0,Violation by Team (delay of game),,53,56
249,3,10:54.0,,J. Harris misses 3-pt jump shot from 23 ft,53,56
250,3,10:49.0,,Offensive rebound by J. Allen,53,56
251,3,10:49.0,,J. Allen makes 2-pt dunk at rim,53,58
252,3,10:35.0,C. Zeller misses 2-pt hook shot from 6 ft,,53,58
253,3,10:32.0,,Defensive rebound by T. Prince,53,58
254,3,10:28.0,,Personal foul by P. Washington (drawn by J. Allen),53,58
255,3,10:17.0,,T. Prince makes 3-pt jump shot from 23 ft (assist by S. Dinwiddie),53,61
256,3,10:02.0,Shooting foul by J. Allen (drawn by T. Rozier),,53,61
257,3,10:02.0,T. Rozier makes free throw 1 of 2,,54,61
258,3,10:02.0,N. Batum enters the game for P. Washington,,54,61
259,3,10:02.0,T. Rozier makes free throw 2 of 2,,55,61
260,3,9:55.0,,Offensive foul by J. Allen (drawn by D. Graham),55,61
261,3,9:55.0,,Turnover by J. Allen (offensive foul),55,61
262,3,9:46.0,Turnover by N. Batum (lost ball; steal by J. Harris),,55,61
263,3,9:42.0,,J. Harris makes 2-pt dunk from 1 ft,55,63
264,3,9:29.0,T. Rozier makes 2-pt jump shot from 9 ft (assist by C. Zeller),,57,63
265,3,9:15.0,,J. Allen makes 2-pt dunk at rim,57,65
266,3,8:51.0,T. Rozier misses 3-pt jump shot from 23 ft,,57,65
267,3,8:48.0,,Defensive rebound by J. Allen,57,65
268,3,8:42.0,,G. Temple misses 3-pt jump shot from 23 ft,57,65
269,3,8:38.0,Defensive rebound by T. Rozier,,57,65
270,3,8:32.0,T. Rozier makes 3-pt jump shot from 25 ft,,60,65
271,3,8:21.0,,Shooting foul by C. Zeller (drawn by J. Allen),60,65
272,3,8:21.0,,J. Allen makes free throw 1 of 2,60,66
273,3,8:21.0,,J. Allen misses free throw 2 of 2,60,66
274,3,8:18.0,Defensive rebound by C. Zeller,,60,66
275,3,8:12.0,Offensive foul by C. Zeller (drawn by J. Harris),,60,66
276,3,8:12.0,Turnover by C. Zeller (offensive foul),,60,66
277,3,8:12.0,B. Biyombo enters the game for C. Zeller,,60,66
278,3,7:55.0,,J. Allen makes 2-pt dunk from 1 ft (assist by T. Prince),60,68
279,3,7:37.0,Offensive foul by T. Rozier (drawn by G. Temple),,60,68
280,3,7:37.0,Turnover by T. Rozier (offensive foul),,60,68
281,3,7:24.0,,Turnover by S. Dinwiddie (bad pass),60,68
282,3,7:14.0,M. Bridges misses 2-pt layup from 2 ft,,60,68
283,3,7:13.0,,Defensive rebound by J. Allen,60,68
284,3,7:04.0,,J. Harris misses 2-pt layup from 1 ft,60,68
285,3,7:02.0,,Offensive rebound by J. Allen,60,68
286,3,7:02.0,,J. Allen makes 2-pt dunk at rim,60,70
287,3,7:02.0,Charlotte full timeout,,60,70
288,3,7:02.0,M. Monk enters the game for M. Bridges,,60,70
289,3,7:02.0,M. Williams enters the game for T. Rozier,,60,70
290,3,6:44.0,D. Graham makes 3-pt jump shot from 26 ft,,63,70
291,3,6:30.0,,J. Harris misses 3-pt jump shot from 22 ft,63,70
292,3,6:27.0,Defensive rebound by B. Biyombo,,63,70
293,3,6:21.0,Shooting foul by S. Dinwiddie (drawn by D. Graham),,63,70
294,3,6:21.0,D. Graham misses free throw 1 of 2,,63,70
295,3,6:21.0,Offensive rebound by Team,,63,70
296,3,6:21.0,D. Graham makes free throw 2 of 2,,64,70
297,3,5:58.0,,S. Dinwiddie misses 2-pt jump shot from 1 ft,64,70
298,3,5:56.0,,Offensive rebound by J. Allen,64,70
299,3,5:56.0,,J. Allen misses 2-pt layup at rim,64,70
300,3,5:56.0,,Offensive rebound by J. Allen,64,70
301,3,5:54.0,,J. Harris misses 3-pt jump shot from 25 ft,64,70
302,3,5:52.0,Defensive rebound by B. Biyombo,,64,70
303,3,5:44.0,B. Biyombo misses 2-pt layup from 2 ft,,64,70
304,3,5:42.0,,Defensive rebound by Team,64,70
305,3,5:22.0,,S. Dinwiddie misses 3-pt jump shot from 25 ft,64,70
306,3,5:20.0,Defensive rebound by N. Batum,,64,70
307,3,5:06.0,M. Williams misses 2-pt jump shot from 6 ft,,64,70
308,3,5:04.0,,Defensive rebound by J. Allen,64,70
309,3,4:54.0,,G. Temple makes 3-pt jump shot from 22 ft,64,73
310,3,4:31.0,D. Graham makes 3-pt jump shot from 24 ft,,67,73
311,3,4:28.0,,Brooklyn full timeout,67,73
312,3,4:28.0,,D. Musa enters the game for G. Temple,67,73
313,3,4:12.0,,T. Prince misses 2-pt jump shot from 11 ft,67,73
314,3,4:08.0,Defensive rebound by N. Batum,,67,73
315,3,4:02.0,D. Graham misses 3-pt jump shot from 25 ft,,67,73
316,3,3:56.0,,Defensive rebound by S. Dinwiddie,67,73
317,3,3:52.0,,J. Allen makes 2-pt dunk from 2 ft (assist by J. Harris),67,75
318,3,3:35.0,Turnover by D. Graham (bad pass; steal by J. Allen),,67,75
319,3,3:31.0,,Turnover by T. Prince (traveling),67,75
320,3,3:31.0,,D. Jordan enters the game for J. Allen,67,75
321,3,3:31.0,,I. Shumpert enters the game for T. Prince,67,75
322,3,3:15.0,Shooting foul by J. Harris (drawn by B. Biyombo),,67,75
323,3,3:15.0,B. Biyombo makes free throw 1 of 2,,68,75
324,3,3:15.0,B. Biyombo makes free throw 2 of 2,,69,75
325,3,2:56.0,,D. Musa misses 3-pt jump shot from 25 ft,69,75
326,3,2:53.0,Defensive rebound by M. Monk,,69,75
327,3,2:41.0,M. Monk makes 2-pt layup from 2 ft (assist by D. Graham),,71,75
328,3,2:34.0,,S. Dinwiddie makes 2-pt layup from 2 ft,71,77
329,3,2:34.0,Violation by Team (def goaltending),,71,77
330,3,2:15.0,D. Graham misses 3-pt jump shot from 26 ft,,71,77
331,3,2:10.0,,Defensive rebound by I. Shumpert,71,77
332,3,1:56.0,,S. Dinwiddie makes 2-pt jump shot from 8 ft,71,79
333,3,1:56.0,,Shooting foul by B. Biyombo (drawn by S. Dinwiddie),71,79
334,3,1:56.0,,G. Temple enters the game for J. Harris,71,79
335,3,1:56.0,,S. Dinwiddie makes free throw 1 of 1,71,80
336,3,1:38.0,M. Monk misses 2-pt jump shot from 6 ft,,71,80
337,3,1:37.0,,Defensive rebound by Team,71,80
338,3,1:37.0,Loose ball foul by B. Biyombo (drawn by D. Jordan),,71,80
339,3,1:37.0,,D. Jordan makes free throw 1 of 2,71,81
340,3,1:37.0,T. Rozier enters the game for B. Biyombo,,71,81
341,3,1:37.0,,T. Pinson enters the game for S. Dinwiddie,71,81
342,3,1:37.0,,D. Jordan makes free throw 2 of 2,71,82
343,3,1:23.0,M. Williams misses 2-pt layup from 4 ft,,71,82
344,3,1:20.0,,Defensive rebound by D. Musa,71,82
345,3,1:14.0,,Turnover by D. Musa (bad pass),71,82
346,3,1:01.0,M. Williams makes 2-pt layup from 3 ft (assist by D. Graham),,73,82
347,3,0:42.0,,T. Pinson misses 2-pt jump shot from 8 ft,73,82
348,3,0:40.0,Defensive rebound by N. Batum,,73,82
349,3,0:31.0,M. Monk misses 3-pt jump shot from 26 ft,,73,82
350,3,0:27.0,,Defensive rebound by D. Jordan,73,82
351,3,0:09.0,,D. Musa misses 3-pt jump shot from 24 ft,73,82
352,3,0:06.0,Defensive rebound by T. Rozier,,73,82
353,3,0:01.0,M. Williams misses 3-pt jump shot from 24 ft,,73,82
354,3,0:01.0,Offensive rebound by D. Graham,,73,82
355,4,11:48.0,T. Rozier misses 3-pt jump shot from 24 ft,,73,82
356,4,11:43.0,,Defensive rebound by J. Harris,73,82
357,4,11:30.0,,Turnover by G. Temple (bad pass; steal by P. Washington),73,82
358,4,11:24.0,M. Monk misses 2-pt jump shot from 6 ft,,73,82
359,4,11:20.0,,Defensive rebound by I. Shumpert,73,82
360,4,11:15.0,,I. Shumpert misses 3-pt jump shot from 25 ft,73,82
361,4,11:12.0,Defensive rebound by D. Bacon,,73,82
362,4,11:02.0,M. Bridges misses 2-pt layup from 2 ft (block by G. Temple),,73,82
363,4,11:02.0,Offensive rebound by Team,,73,82
364,4,10:55.0,D. Bacon makes 2-pt jump shot from 12 ft (assist by P. Washington),,75,82
365,4,10:28.0,,I. Shumpert misses 2-pt jump shot from 17 ft,75,82
366,4,10:27.0,,Offensive rebound by Team,75,82
367,4,10:27.0,Loose ball foul by M. Monk (drawn by D. Jordan),,75,82
368,4,10:20.0,,Shooting foul by P. Washington (drawn by T. Pinson),75,82
369,4,10:20.0,,T. Pinson makes free throw 1 of 2,75,83
370,4,10:20.0,,T. Pinson makes free throw 2 of 2,75,84
371,4,10:08.0,Turnover by P. Washington (lost ball; steal by T. Pinson),,75,84
372,4,9:54.0,,I. Shumpert misses 3-pt jump shot from 24 ft,75,84
373,4,9:49.0,Defensive rebound by P. Washington,,75,84
374,4,9:49.0,M. Williams enters the game for P. Washington,,75,84
375,4,9:28.0,M. Bridges misses 2-pt jump shot from 11 ft,,75,84
376,4,9:24.0,,Defensive rebound by D. Jordan,75,84
377,4,9:13.0,,T. Pinson misses 3-pt jump shot from 26 ft,75,84
378,4,9:08.0,Defensive rebound by M. Monk,,75,84
379,4,8:59.0,D. Bacon makes 2-pt jump shot from 9 ft,,77,84
380,4,8:57.0,,Brooklyn full timeout,77,84
381,4,8:41.0,,G. Temple misses 2-pt layup from 1 ft (block by D. Bacon),77,84
382,4,8:38.0,Defensive rebound by M. Bridges,,77,84
383,4,8:34.0,M. Monk misses 2-pt jump shot from 5 ft,,77,84
384,4,8:29.0,,Defensive rebound by D. Jordan,77,84
385,4,8:23.0,,Turnover by J. Harris (lost ball; steal by M. Monk),77,84
386,4,8:20.0,Shooting foul by I. Shumpert (drawn by T. Rozier),,77,84
387,4,8:20.0,T. Rozier makes free throw 1 of 2,,78,84
388,4,8:20.0,D. Graham enters the game for M. Monk,,78,84
389,4,8:20.0,,S. Dinwiddie enters the game for J. Harris,78,84
