,QUARTER,TIME_REMAINING,CHARLOTTE_ACTION,INDIANA_ACTION,CHARLOTTE_SCORE,INDIANA_SCORE
36,1,6:16.0,Defensive rebound by C. Zeller,,11,18
37,1,6:10.0,T. Rozier misses 2-pt jump shot from 7 ft,,11,18
38,1,6:07.0,,Defensive rebound by D. Sabonis,11,18
39,1,5:59.0,,A. Holiday makes 3-pt jump shot from 28 ft (assist by M. Brogdon),11,21
40,1,5:41.0,P. Washington makes 3-pt jump shot from 23 ft (assist by C. Zeller),,14,21
41,1,5:17.0,,Turnover by T. Warren (lost ball; steal by M. Bridges),14,21
42,1,5:13.0,Personal foul by T. Warren (drawn by P. Washington),,14,21
43,1,5:13.0,B. Biyombo enters the game for M. Bridges,,14,21
44,1,5:13.0,C. Martin enters the game for M. Monk,,14,21
45,1,5:13.0,J. McDaniels enters the game for C. Zeller,,14,21
46,1,5:05.0,Turnover by P. Washington (bad pass; steal by M. Turner),,14,21
47,1,4:59.0,,Turnover by D. Sabonis (lost ball; steal by C. Martin),14,21
48,1,4:54.0,C. Martin makes 2-pt layup from 1 ft (assist by T. Rozier),,16,21
49,1,4:37.0,,M. Brogdon misses 2-pt layup from 3 ft,16,21
50,1,4:35.0,Defensive rebound by C. Martin,,16,21
51,1,4:31.0,T. Rozier misses 2-pt layup from 1 ft (block by M. Turner),,16,21
52,1,4:26.0,,Defensive rebound by D. Sabonis,16,21
53,1,4:25.0,,T. Warren makes 2-pt layup at rim (assist by M. Brogdon),16,23
54,1,4:09.0,P. Washington misses 3-pt jump shot from 26 ft,,16,23
55,1,4:06.0,,Defensive rebound by M. Turner,16,23
56,1,3:54.0,,D. Sabonis makes 2-pt layup from 2 ft,16,25
57,1,3:54.0,,Shooting foul by P. Washington (drawn by D. Sabonis),16,25
58,1,3:54.0,,J. Holiday enters the game for A. Holiday,16,25
59,1,3:54.0,,D. Sabonis makes free throw 1 of 1,16,26
60,1,3:33.0,C. Martin misses 2-pt layup from 2 ft (block by M. Turner),,16,26
61,1,3:31.0,,Defensive rebound by M. Brogdon,16,26
62,1,3:18.0,,M. Brogdon makes 2-pt jump shot from 17 ft,16,28
63,1,3:00.0,Turnover by J. McDaniels (bad pass; steal by J. Holiday),,16,28
64,1,2:58.0,,Personal take foul by C. Martin (drawn by D. Sabonis),16,28
65,1,2:58.0,,Indiana full timeout,16,28
66,1,2:58.0,M. Bridges enters the game for T. Rozier,,16,28
67,1,2:58.0,M. Monk enters the game for P. Washington,,16,28
68,1,2:58.0,,T. McConnell enters the game for M. Brogdon,16,28
69,1,2:58.0,,J. Sampson enters the game for D. Sabonis,16,28
70,1,2:36.0,,T. McConnell misses 2-pt layup from 3 ft,16,28
71,1,2:36.0,,Offensive rebound by Team,16,28
72,1,2:36.0,Loose ball foul by B. Biyombo (drawn by M. Turner),,16,28
73,1,2:36.0,,G. Bitadze enters the game for M. Turner,16,28
74,1,2:36.0,,D. McDermott enters the game for T. Warren,16,28
75,1,2:28.0,,D. McDermott misses 3-pt jump shot from 24 ft,16,28
76,1,2:23.0,Defensive rebound by M. Bridges,,16,28
77,1,2:16.0,J. McDaniels makes 3-pt jump shot from 23 ft (assist by C. Martin),,19,28
78,1,1:59.0,,D. McDermott misses 3-pt jump shot from 28 ft,19,28
79,1,1:56.0,Defensive rebound by J. McDaniels,,19,28
80,1,1:46.0,M. Bridges makes 2-pt hook shot from 11 ft,,21,28
81,1,1:30.0,,Turnover by T. McConnell (lost ball; steal by C. Martin),21,28
82,1,1:14.0,Shooting foul by J. Sampson (drawn by B. Biyombo),,21,28
83,1,1:14.0,B. Biyombo misses free throw 1 of 2,,21,28
84,1,1:14.0,Offensive rebound by Team,,21,28
85,1,1:14.0,B. Biyombo misses free throw 2 of 2,,21,28
86,1,1:13.0,,Defensive rebound by J. Holiday,21,28
87,1,1:08.0,,Personal foul by B. Biyombo (drawn by G. Bitadze),21,28
88,1,1:08.0,,G. Bitadze makes free throw 1 of 2,21,29
89,1,1:08.0,,G. Bitadze makes free throw 2 of 2,21,30
90,1,0:58.0,M. Monk misses 2-pt jump shot from 8 ft,,21,30
91,1,0:55.0,Offensive rebound by M. Monk,,21,30
92,1,0:53.0,M. Bridges makes 2-pt layup from 1 ft (assist by M. Monk),,23,30
93,1,0:45.0,,J. Holiday makes 3-pt jump shot from 25 ft (assist by T. McConnell),23,33
94,1,0:36.0,M. Monk makes 2-pt layup from 2 ft,,25,33
95,1,0:28.0,,Offensive foul by G. Bitadze (drawn by M. Bridges),25,33
96,1,0:28.0,,Turnover by G. Bitadze (offensive foul),25,33
97,1,0:28.0,P. Washington enters the game for B. Biyombo,,25,33
98,1,0:09.0,C. Martin misses 3-pt jump shot from 27 ft,,25,33
99,1,0:07.0,,Defensive rebound by G. Bitadze,25,33
100,1,0:04.0,,J. Sampson makes 2-pt dunk from 1 ft (assist by G. Bitadze),25,35
101,1,0:01.0,M. Bridges misses 3-pt jump shot from 35 ft,,25,35
102,1,0:01.0,Offensive rebound by Team,,25,35
103,2,11:41.0,,J. Sampson makes 2-pt dunk from 2 ft (assist by J. Holiday),25,37
104,2,11:26.0,Shooting foul by G. Bitadze (drawn by P. Washington),,25,37
105,2,11:26.0,P. Washington misses free throw 1 of 2,,25,37
106,2,11:26.0,Offensive rebound by Team,,25,37
107,2,11:26.0,P. Washington misses free throw 2 of 2,,25,37
108,2,11:24.0,,Defensive rebound by Team,25,37
109,2,11:07.0,,D. McDermott misses 3-pt jump shot from 23 ft,25,37
110,2,11:03.0,Defensive rebound by C. Martin,,25,37
111,2,10:51.0,M. Bridges misses 2-pt hook shot from 5 ft,,25,37
112,2,10:49.0,,Defensive rebound by D. McDermott,25,37
113,2,10:46.0,,Offensive foul by G. Bitadze (drawn by C. Martin),25,37
114,2,10:46.0,,Turnover by G. Bitadze (offensive foul),25,37
115,2,10:46.0,,D. Sabonis enters the game for G. Bitadze,25,37
116,2,10:30.0,C. Martin misses 3-pt jump shot from 23 ft,,25,37
117,2,10:28.0,,Defensive rebound by J. Sampson,25,37
118,2,10:24.0,,Personal foul by C. Martin (drawn by J. Holiday),25,37
119,2,10:11.0,,D. McDermott makes 2-pt layup from 1 ft (assist by D. Sabonis),25,39
120,2,9:55.0,C. Martin misses 2-pt jump shot from 5 ft,,25,39
121,2,9:54.0,,Defensive rebound by D. Sabonis,25,39
122,2,9:48.0,,D. McDermott makes 2-pt dunk from 1 ft (assist by T. McConnell),25,41
123,2,9:48.0,Charlotte full timeout,,25,41
124,2,9:48.0,C. Martin enters the game for M. Bridges,,25,41
125,2,9:48.0,C. Zeller enters the game for C. Martin,,25,41
126,2,9:37.0,P. Washington misses 2-pt layup from 3 ft,,25,41
127,2,9:35.0,,Defensive rebound by J. Holiday,25,41
128,2,9:27.0,,J. Holiday makes 3-pt jump shot from 27 ft (assist by D. Sabonis),25,44
129,2,9:10.0,P. Washington misses 3-pt jump shot from 27 ft,,25,44
130,2,9:08.0,,Defensive rebound by Team,25,44
131,2,9:08.0,T. Rozier enters the game for J. McDaniels,,25,44
132,2,8:48.0,,J. Holiday makes 2-pt jump shot from 17 ft,25,46
133,2,8:35.0,M. Monk misses 3-pt jump shot from 27 ft,,25,46
134,2,8:31.0,Offensive rebound by C. Martin,,25,46
135,2,8:31.0,C. Martin misses 2-pt layup at rim,,25,46
136,2,8:30.0,,Defensive rebound by D. McDermott,25,46
137,2,8:20.0,,D. McDermott misses 2-pt layup from 1 ft,25,46
138,2,8:19.0,,Offensive rebound by D. Sabonis,25,46
139,2,8:18.0,,D. Sabonis misses 2-pt layup from 1 ft,25,46
140,2,8:16.0,Defensive rebound by T. Rozier,,25,46
141,2,8:12.0,C. Zeller makes 2-pt dunk from 2 ft (assist by M. Monk),,27,46
142,2,8:02.0,,J. Sampson makes 2-pt layup from 1 ft (assist by D. Sabonis),27,48
143,2,7:45.0,Turnover by P. Washington (lost ball; steal by J. Sampson),,27,48
144,2,7:31.0,,D. Sabonis makes 3-pt jump shot from 27 ft (assist by T. McConnell),27,51
145,2,7:29.0,Charlotte full timeout,,27,51
146,2,7:29.0,M. Bridges enters the game for M. Monk,,27,51
147,2,7:29.0,C. Martin enters the game for P. Washington,,27,51
148,2,7:29.0,,M. Brogdon enters the game for J. Holiday,27,51
149,2,7:29.0,,T. Warren enters the game for J. Sampson,27,51
150,2,7:17.0,T. Rozier makes 3-pt jump shot from 29 ft (assist by C. Martin),,30,51
151,2,7:02.0,,Shooting foul by C. Zeller (drawn by D. Sabonis),30,51
152,2,7:02.0,,D. Sabonis misses free throw 1 of 2,30,51
153,2,7:02.0,,Offensive rebound by Team,30,51
154,2,7:02.0,,A. Holiday enters the game for T. McConnell,30,51
155,2,7:02.0,,D. Sabonis makes free throw 2 of 2,30,52
156,2,6:48.0,T. Rozier misses 3-pt jump shot from 29 ft,,30,52
157,2,6:45.0,,Defensive rebound by D. Sabonis,30,52
158,2,6:33.0,,D. McDermott misses 2-pt jump shot from 7 ft,30,52
159,2,6:31.0,Defensive rebound by C. Martin,,30,52
160,2,6:24.0,C. Zeller makes 2-pt layup from 4 ft (assist by T. Rozier),,32,52
161,2,6:09.0,,M. Brogdon makes 2-pt jump shot from 20 ft,32,54
162,2,6:03.0,Personal foul by M. Brogdon (drawn by C. Zeller),,32,54
163,2,6:03.0,,M. Turner enters the game for D. McDermott,32,54
164,2,5:59.0,T. Rozier misses 2-pt layup from 4 ft (block by M. Turner),,32,54
165,2,5:59.0,Offensive rebound by Team,,32,54
166,2,5:49.0,M. Bridges misses 2-pt hook shot from 9 ft,,32,54
167,2,5:47.0,,Defensive rebound by D. Sabonis,32,54
168,2,5:33.0,,T. Warren makes 2-pt layup from 2 ft (assist by A. Holiday),32,56
169,2,5:22.0,C. Martin makes 3-pt jump shot from 28 ft (assist by C. Zeller),,35,56
170,2,5:02.0,,D. Sabonis makes 2-pt jump shot from 19 ft (assist by T. Warren),35,58
171,2,4:40.0,C. Martin misses 2-pt dunk from 2 ft (block by M. Turner),,35,58
172,2,4:37.0,,Defensive rebound by A. Holiday,35,58
173,2,4:34.0,,Personal foul by C. Martin (drawn by A. Holiday),35,58
174,2,4:20.0,,D. Sabonis makes 2-pt hook shot from 5 ft (assist by M. Brogdon),35,60
175,2,4:00.0,T. Rozier misses 2-pt jump shot from 8 ft,,35,60
176,2,3:57.0,,Defensive rebound by D. Sabonis,35,60
177,2,3:53.0,,T. Warren makes 2-pt layup from 1 ft (assist by M. Brogdon),35,62
178,2,3:41.0,M. Bridges makes 3-pt jump shot from 28 ft (assist by T. Rozier),,38,62
179,2,3:15.0,,M. Brogdon misses 3-pt jump shot from 28 ft,38,62
180,2,3:13.0,Defensive rebound by Team,,38,62
181,2,3:13.0,B. Biyombo enters the game for C. Martin,,38,62
182,2,3:13.0,M. Monk enters the game for C. Zeller,,38,62
183,2,3:04.0,M. Monk misses 2-pt jump shot from 17 ft,,38,62
184,2,3:01.0,,Defensive rebound by M. Brogdon,38,62
185,2,2:45.0,,T. Warren makes 2-pt layup from 2 ft,38,64
186,2,2:36.0,M. Bridges misses 2-pt dunk from 3 ft,,38,64
187,2,2:34.0,,Defensive rebound by T. Warren,38,64
188,2,2:27.0,,Offensive foul by M. Brogdon (drawn by C. Martin),38,64
189,2,2:27.0,,Turnover by M. Brogdon (offensive foul),38,64
190,2,2:16.0,M. Bridges makes 2-pt layup from 2 ft (assist by M. Monk),,40,64
191,2,2:16.0,Shooting foul by D. Sabonis (drawn by M. Bridges),,40,64
192,2,2:16.0,,J. Holiday enters the game for M. Brogdon,40,64
193,2,2:16.0,M. Bridges makes free throw 1 of 1,,41,64
194,2,2:03.0,,M. Turner misses 2-pt jump shot from 11 ft,41,64
195,2,2:01.0,Defensive rebound by B. Biyombo,,41,64
196,2,1:47.0,T. Rozier misses 2-pt jump shot from 17 ft,,41,64
197,2,1:44.0,,Defensive rebound by M. Turner,41,64
198,2,1:36.0,,M. Turner makes 3-pt jump shot from 29 ft (assist by J. Holiday),41,67
199,2,1:21.0,M. Monk misses 3-pt jump shot from 31 ft,,41,67
200,2,1:18.0,Offensive rebound by M. Bridges,,41,67
201,2,1:06.0,C. Martin makes 3-pt jump shot from 28 ft (assist by T. Rozier),,44,67
202,2,0:47.0,,T. Warren misses 2-pt layup from 2 ft,44,67
203,2,0:45.0,Defensive rebound by T. Rozier,,44,67
204,2,0:37.0,M. Monk misses 3-pt jump shot from 27 ft,,44,67
205,2,0:35.0,,Defensive rebound by A. Holiday,44,67
206,2,0:17.0,,A. Holiday makes 2-pt jump shot from 10 ft,44,69
207,2,0:02.0,M. Bridges misses 3-pt jump shot from 28 ft,,44,69
208,2,0:02.0,Offensive rebound by B. Biyombo,,44,69
209,3,11:43.0,,T. Warren makes 2-pt dunk from 2 ft (assist by D. Sabonis),44,71
210,3,11:26.0,C. Zeller makes 2-pt jump shot from 4 ft,,46,71
211,3,11:06.0,,M. Turner misses 2-pt layup from 3 ft,46,71
212,3,11:04.0,,Offensive rebound by D. Sabonis,46,71
213,3,11:04.0,,D. Sabonis makes 2-pt layup at rim,46,73
214,3,10:53.0,C. Zeller misses 3-pt jump shot from 29 ft,,46,73
215,3,10:50.0,,Defensive rebound by A. Holiday,46,73
216,3,10:35.0,,M. Brogdon makes 2-pt layup from 1 ft,46,75
217,3,10:13.0,M. Monk misses 2-pt jump shot from 7 ft,,46,75
218,3,10:10.0,,Defensive rebound by M. Brogdon,46,75
219,3,9:59.0,,M. Brogdon makes 2-pt layup from 2 ft,46,77
220,3,9:39.0,T. Rozier misses 3-pt jump shot from 24 ft,,46,77
221,3,9:36.0,,Defensive rebound by D. Sabonis,46,77
222,3,9:23.0,,D. Sabonis makes 2-pt layup from 3 ft (assist by M. Brogdon),46,79
223,3,9:22.0,Charlotte full timeout,,46,79
224,3,9:22.0,B. Biyombo enters the game for M. Bridges,,46,79
225,3,9:22.0,J. Chealey enters the game for M. Monk,,46,79
226,3,9:22.0,C. Martin enters the game for T. Rozier,,46,79
227,3,9:22.0,C. Martin enters the game for P. Washington,,46,79
228,3,9:22.0,J. McDaniels enters the game for C. Zeller,,46,79
229,3,9:04.0,Turnover by J. McDaniels (bad pass),,46,79
230,3,8:43.0,,T. Warren makes 2-pt jump shot from 19 ft (assist by D. Sabonis),46,81
231,3,8:30.0,C. Martin misses 2-pt layup from 1 ft (block by M. Turner),,46,81
232,3,8:28.0,,Defensive rebound by D. Sabonis,46,81
233,3,8:20.0,,Personal foul by J. Chealey (drawn by M. Turner),46,81
234,3,8:08.0,,M. Turner misses 2-pt jump shot from 18 ft,46,81
235,3,8:05.0,Defensive rebound by B. Biyombo,,46,81
236,3,8:00.0,J. McDaniels misses 3-pt jump shot from 27 ft,,46,81
237,3,7:57.0,Offensive rebound by J. McDaniels,,46,81
238,3,7:52.0,C. Martin misses 2-pt jump shot from 11 ft,,46,81
239,3,7:51.0,Offensive rebound by B. Biyombo,,46,81
240,3,7:51.0,B. Biyombo makes 2-pt layup from 3 ft,,48,81
241,3,7:24.0,,Turnover by M. Brogdon (traveling),48,81
242,3,7:08.0,C. Martin misses 3-pt jump shot from 24 ft,,48,81
243,3,7:06.0,Offensive rebound by B. Biyombo,,48,81
244,3,6:54.0,J. Chealey misses 3-pt jump shot from 28 ft,,48,81
245,3,6:50.0,Offensive rebound by C. Martin,,48,81
246,3,6:47.0,J. McDaniels misses 3-pt jump shot from 24 ft,,48,81
247,3,6:44.0,,Defensive rebound by D. Sabonis,48,81
248,3,6:25.0,,Turnover by A. Holiday (bad pass; steal by J. Chealey),48,81
249,3,6:19.0,C. Martin misses 3-pt jump shot from 29 ft,,48,81
250,3,6:16.0,,Defensive rebound by T. Warren,48,81
251,3,5:56.0,,T. Warren misses 2-pt layup from 1 ft,48,81
252,3,5:55.0,,Offensive rebound by D. Sabonis,48,81
253,3,5:54.0,,Shooting foul by B. Biyombo (drawn by D. Sabonis),48,81
254,3,5:54.0,,D. Sabonis makes free throw 1 of 2,48,82
255,3,5:54.0,,D. Sabonis makes free throw 2 of 2,48,83
256,3,5:46.0,Offensive foul by B. Biyombo (drawn by A. Holiday),,48,83
257,3,5:46.0,Turnover by B. Biyombo (offensive foul),,48,83
258,3,5:36.0,,Turnover by M. Brogdon (bad pass; steal by J. Chealey),48,83
259,3,5:30.0,Turnover by C. Martin (bad pass; steal by M. Turner),,48,83
260,3,5:27.0,,Shooting foul by J. Chealey (drawn by A. Holiday),48,83
261,3,5:27.0,,A. Holiday makes free throw 1 of 2,48,84
262,3,5:27.0,,A. Holiday makes free throw 2 of 2,48,85
263,3,5:15.0,Personal foul by T. Warren (drawn by C. Martin),,48,85
264,3,5:09.0,Shooting foul by M. Brogdon (drawn by C. Martin),,48,85
265,3,5:09.0,C. Martin makes free throw 1 of 2,,49,85
266,3,5:09.0,C. Martin makes free throw 2 of 2,,50,85
267,3,4:57.0,,A. Holiday misses 2-pt jump shot from 4 ft,50,85
268,3,4:55.0,Defensive rebound by J. McDaniels,,50,85
269,3,4:51.0,Turnover by C. Martin (bad pass),,50,85
270,3,4:51.0,,Indiana full timeout,50,85
271,3,4:51.0,M. Monk enters the game for B. Biyombo,,50,85
272,3,4:51.0,C. Zeller enters the game for C. Martin,,50,85
273,3,4:51.0,,J. Holiday enters the game for D. Sabonis,50,85
274,3,4:27.0,,M. Turner misses 3-pt jump shot from 28 ft,50,85
275,3,4:25.0,Defensive rebound by J. McDaniels,,50,85
276,3,4:14.0,C. Zeller misses 2-pt jump shot from 10 ft,,50,85
277,3,4:12.0,Offensive rebound by C. Zeller,,50,85
278,3,4:12.0,C. Zeller misses 2-pt layup from 1 ft,,50,85
279,3,4:11.0,,Defensive rebound by M. Turner,50,85
280,3,4:07.0,,J. Holiday misses 3-pt jump shot from 27 ft,50,85
281,3,4:04.0,,Offensive rebound by M. Brogdon,50,85
282,3,4:04.0,,J. Sampson enters the game for A. Holiday,50,85
283,3,3:50.0,,Turnover by M. Brogdon (lost ball; steal by C. Zeller),50,85
284,3,3:30.0,Shooting foul by J. Sampson (drawn by J. McDaniels),,50,85
285,3,3:30.0,J. McDaniels makes free throw 1 of 2,,51,85
286,3,3:30.0,J. McDaniels misses free throw 2 of 2,,51,85
287,3,3:29.0,,Defensive rebound by M. Turner,51,85
288,3,3:14.0,,J. Holiday makes 2-pt jump shot from 19 ft (assist by T. Warren),51,87
289,3,2:50.0,J. Chealey misses 2-pt jump shot from 6 ft,,51,87
290,3,2:49.0,,Defensive rebound by M. Turner,51,87
291,3,2:37.0,,Turnover by T. Warren (lost ball; steal by J. McDaniels),51,87
292,3,2:25.0,M. Monk makes 2-pt layup from 2 ft (assist by J. Chealey),,53,87
293,3,2:12.0,,T. Warren misses 2-pt jump shot from 17 ft,53,87
294,3,2:10.0,Defensive rebound by J. McDaniels,,53,87
295,3,2:01.0,Turnover by C. Martin (bad pass; steal by J. Holiday),,53,87
296,3,1:56.0,,M. Brogdon makes 3-pt jump shot from 27 ft (assist by J. Holiday),53,90
297,3,1:41.0,M. Monk misses 2-pt layup from 2 ft,,53,90
298,3,1:39.0,,Defensive rebound by M. Brogdon,53,90
299,3,1:39.0,M. Bridges enters the game for C. Martin,,53,90
300,3,1:39.0,,T. McConnell enters the game for M. Brogdon,53,90
301,3,1:39.0,,D. McDermott enters the game for T. Warren,53,90
302,3,1:27.0,,T. McConnell misses 2-pt jump shot from 13 ft,53,90
303,3,1:24.0,,Offensive rebound by M. Turner,53,90
304,3,1:19.0,,J. Holiday makes 2-pt jump shot from 12 ft (assist by D. McDermott),53,92
305,3,1:08.0,M. Bridges misses 3-pt jump shot from 28 ft,,53,92
306,3,1:05.0,,Defensive rebound by M. Turner,53,92
307,3,0:52.0,,M. Turner misses 3-pt jump shot from 28 ft,53,92
308,3,0:48.0,Defensive rebound by M. Bridges,,53,92
309,3,0:42.0,C. Zeller makes 2-pt layup from 1 ft (assist by M. Bridges),,55,92
310,3,0:26.0,,D. McDermott misses 2-pt jump shot from 17 ft,55,92
311,3,0:24.0,,Offensive rebound by M. Turner,55,92
312,3,0:23.0,,M. Turner misses 2-pt layup from 7 ft,55,92
313,3,0:21.0,Defensive rebound by C. Zeller,,55,92
314,3,0:07.0,M. Bridges misses 2-pt layup from 2 ft (block by M. Turner),,55,92
315,3,0:04.0,,Defensive rebound by D. McDermott,55,92
316,3,0:02.0,,Shooting foul by M. Monk (drawn by J. Holiday),55,92
317,3,0:02.0,,J. Holiday makes free throw 1 of 2,55,93
318,3,0:02.0,,J. Holiday makes free throw 2 of 2,55,94
319,4,11:47.0,M. Monk misses 2-pt layup from 6 ft (block by J. Holiday),,55,94
320,4,11:45.0,,Defensive rebound by T. McConnell,55,94
321,4,11:42.0,,J. Sampson misses 2-pt dunk from 1 ft,55,94
322,4,11:40.0,Defensive rebound by Team,,55,94
323,4,11:31.0,M. Bridges misses 2-pt layup from 3 ft,,55,94
324,4,11:30.0,Offensive rebound by C. Zeller,,55,94
325,4,11:30.0,Shooting foul by D. McDermott (drawn by C. Zeller),,55,94
326,4,11:30.0,C. Zeller makes free throw 1 of 2,,56,94
327,4,11:30.0,C. Zeller misses free throw 2 of 2,,56,94
328,4,11:28.0,,Defensive rebound by D. Sabonis,56,94
329,4,11:13.0,,J. Holiday misses 3-pt jump shot from 23 ft,56,94
330,4,11:09.0,Defensive rebound by C. Martin,,56,94
331,4,11:01.0,C. Zeller misses 2-pt layup from 1 ft,,56,94
332,4,10:57.0,,Defensive rebound by J. Holiday,56,94
333,4,10:54.0,,T. McConnell makes 2-pt jump shot from 12 ft,56,96
334,4,10:39.0,T. Rozier misses 2-pt layup from 2 ft,,56,96
335,4,10:36.0,,Defensive rebound by T. McConnell,56,96
336,4,10:30.0,,J. Holiday misses 3-pt jump shot from 27 ft,56,96
337,4,10:28.0,Defensive rebound by M. Bridges,,56,96
338,4,10:15.0,C. Martin misses 2-pt layup from 1 ft,,56,96
339,4,10:13.0,,Defensive rebound by D. Sabonis,56,96
340,4,10:07.0,,D. McDermott misses 2-pt jump shot from 10 ft,56,96
341,4,10:04.0,Defensive rebound by M. Bridges,,56,96
342,4,10:00.0,Shooting foul by T. McConnell (drawn by C. Zeller),,56,96
343,4,10:00.0,C. Zeller misses free throw 1 of 2,,56,96
344,4,10:00.0,Offensive rebound by Team,,56,96
345,4,10:00.0,C. Martin enters the game for M. Bridges,,56,96
346,4,10:00.0,P. Washington enters the game for M. Monk,,56,96
347,4,10:00.0,C. Zeller misses free throw 2 of 2,,56,96
348,4,9:59.0,,Defensive rebound by D. McDermott,56,96
349,4,9:45.0,,D. McDermott makes 2-pt layup from 2 ft (assist by D. Sabonis),56,98
350,4,9:26.0,C. Martin makes 3-pt jump shot from 24 ft (assist by T. Rozier),,59,98
351,4,9:26.0,W. Hernangómez enters the game for C. Zeller,,59,98
352,4,9:10.0,,D. McDermott makes 2-pt layup from 4 ft (assist by D. Sabonis),59,100
353,4,8:57.0,C. Martin misses 2-pt jump shot from 20 ft,,59,100
354,4,8:54.0,,Defensive rebound by D. Sabonis,59,100
355,4,8:41.0,,J. Sampson makes 2-pt layup from 2 ft (assist by D. McDermott),59,102
356,4,8:25.0,W. Hernangómez makes 2-pt dunk from 1 ft (assist by P. Washington),,61,102
357,4,8:13.0,,D. McDermott makes 2-pt jump shot from 6 ft (assist by D. Sabonis),61,104
358,4,7:59.0,T. Rozier makes 2-pt jump shot from 5 ft (assist by C. Martin),,63,104
359,4,7:51.0,,J. Holiday makes 2-pt layup from 2 ft (assist by T. McConnell),63,106
360,4,7:42.0,Personal foul by T. McConnell (drawn by T. Rozier),,63,106
361,4,7:42.0,,G. Bitadze enters the game for D. Sabonis,63,106
362,4,7:26.0,P. Washington misses 3-pt jump shot from 26 ft,,63,106
363,4,7:23.0,,Defensive rebound by G. Bitadze,63,106
364,4,7:12.0,,G. Bitadze misses 3-pt jump shot from 27 ft,63,106
365,4,7:08.0,Defensive rebound by T. Rozier,,63,106
366,4,7:03.0,Turnover by T. Rozier (bad pass; steal by G. Bitadze),,63,106
367,4,6:58.0,,J. Holiday misses 2-pt layup from 1 ft,63,106
368,4,6:54.0,Defensive rebound by W. Hernangómez,,63,106
369,4,6:50.0,T. Rozier misses 2-pt layup from 1 ft (block by J. Sampson),,63,106
370,4,6:50.0,Offensive rebound by W. Hernangómez,,63,106
371,4,6:48.0,W. Hernangómez makes 2-pt layup from 1 ft,,65,106
372,4,6:47.0,Violation by Team (delay of game),,65,106
373,4,6:23.0,,J. Holiday misses 3-pt jump shot from 24 ft,65,106
374,4,6:20.0,Defensive rebound by C. Martin,,65,106
375,4,6:17.0,Shooting foul by G. Bitadze (drawn by C. Martin),,65,106
376,4,6:17.0,,Indiana full timeout,65,106
377,4,6:17.0,J. Chealey enters the game for T. Rozier,,65,106
378,4,6:17.0,,A. Holiday enters the game for D. McDermott,65,106
379,4,6:17.0,C. Martin misses free throw 1 of 2,,65,106
