,QUARTER,TIME_REMAINING,SAN ANTONIO_ACTION,GOLDEN STATE_ACTION,SAN ANTONIO_SCORE,GOLDEN STATE_SCORE
46,1,6:52.0,,M. Chriss enters the game for W. Cauley-Stein,9,9
47,1,6:52.0,L. Aldridge makes free throw 1 of 2,,10,9
48,1,6:52.0,L. Aldridge makes free throw 2 of 2,,11,9
49,1,6:40.0,,D. Green misses 3-pt jump shot from 23 ft,11,9
50,1,6:38.0,,Offensive rebound by D. Green,11,9
51,1,6:29.0,,D. Russell makes 2-pt jump shot from 18 ft (assist by M. Chriss),11,11
52,1,6:22.0,B. Forbes misses 3-pt jump shot from 30 ft,,11,11
53,1,6:20.0,,Defensive rebound by D. Green,11,11
54,1,6:02.0,,D. Lee makes 3-pt jump shot from 24 ft (assist by D. Russell),11,14
55,1,5:41.0,D. White misses 3-pt jump shot from 23 ft,,11,14
56,1,5:39.0,,Defensive rebound by M. Chriss,11,14
57,1,5:32.0,,D. Russell makes 3-pt jump shot from 26 ft,11,17
58,1,5:08.0,B. Forbes misses 3-pt jump shot from 27 ft,,11,17
59,1,5:06.0,Offensive rebound by L. Aldridge,,11,17
60,1,4:55.0,D. DeRozan makes 2-pt jump shot from 12 ft,,13,17
61,1,4:36.0,,Turnover by D. Lee (traveling),13,17
62,1,4:36.0,San Antonio full timeout,,13,17
63,1,4:36.0,M. Belinelli enters the game for L. Aldridge,,13,17
64,1,4:36.0,R. Gay enters the game for B. Forbes,,13,17
65,1,4:36.0,P. Mills enters the game for T. Lyles,,13,17
66,1,4:36.0,J. Poeltl enters the game for D. White,,13,17
67,1,4:36.0,,A. Burks enters the game for G. Robinson,13,17
68,1,4:29.0,Shooting foul by D. Lee (drawn by J. Poeltl),,13,17
69,1,4:29.0,J. Poeltl makes free throw 1 of 2,,14,17
70,1,4:29.0,J. Poeltl misses free throw 2 of 2,,14,17
71,1,4:25.0,,Defensive rebound by M. Chriss,14,17
72,1,4:19.0,,M. Chriss misses 2-pt layup from 1 ft,14,17
73,1,4:18.0,,Offensive rebound by M. Chriss,14,17
74,1,4:17.0,,M. Chriss makes 2-pt hook shot from 6 ft,14,19
75,1,3:55.0,P. Mills makes 3-pt jump shot from 26 ft (assist by D. DeRozan),,17,19
76,1,3:35.0,,D. Lee misses 2-pt layup from 3 ft,17,19
77,1,3:33.0,Defensive rebound by R. Gay,,17,19
78,1,3:23.0,R. Gay makes 3-pt jump shot from 26 ft (assist by D. DeRozan),,20,19
79,1,3:08.0,,D. Russell misses 3-pt jump shot from 27 ft,20,19
80,1,3:06.0,Defensive rebound by Team,,20,19
81,1,3:06.0,D. Carroll enters the game for D. DeRozan,,20,19
82,1,3:06.0,,E. Paschall enters the game for D. Green,20,19
83,1,2:51.0,M. Belinelli misses 2-pt jump shot from 17 ft,,20,19
84,1,2:50.0,,Defensive rebound by D. Russell,20,19
85,1,2:47.0,,Personal foul by J. Poeltl (drawn by D. Russell),20,19
86,1,2:40.0,,Shooting foul by P. Mills (drawn by D. Russell),20,19
87,1,2:40.0,,D. Russell makes free throw 1 of 2,20,20
88,1,2:40.0,,D. Russell makes free throw 2 of 2,20,21
89,1,2:18.0,P. Mills misses 3-pt jump shot from 26 ft,,20,21
90,1,2:16.0,,Defensive rebound by M. Chriss,20,21
91,1,2:09.0,,D. Russell makes 3-pt jump shot from 26 ft,20,24
92,1,1:56.0,Turnover by J. Poeltl (bad pass),,20,24
93,1,1:39.0,,D. Russell misses 3-pt jump shot from 30 ft,20,24
94,1,1:37.0,Defensive rebound by R. Gay,,20,24
95,1,1:32.0,R. Gay makes 2-pt jump shot from 16 ft,,22,24
96,1,1:18.0,,Shooting foul by J. Poeltl (drawn by E. Paschall),22,24
97,1,1:18.0,,E. Paschall makes free throw 1 of 2,22,25
98,1,1:18.0,,E. Paschall makes free throw 2 of 2,22,26
99,1,1:03.0,D. Carroll misses 2-pt jump shot from 8 ft,,22,26
100,1,1:02.0,Offensive rebound by J. Poeltl,,22,26
101,1,1:00.0,J. Poeltl makes 2-pt layup from 2 ft,,24,26
102,1,0:44.0,,E. Paschall misses 3-pt jump shot from 23 ft,24,26
103,1,0:42.0,Defensive rebound by J. Poeltl,,24,26
104,1,0:36.0,P. Mills makes 3-pt jump shot from 25 ft (assist by M. Belinelli),,27,26
105,1,0:23.0,,D. Russell makes 2-pt jump shot from 16 ft,27,28
106,1,0:06.0,Personal foul by A. Burks (drawn by P. Mills),,27,28
107,1,0:06.0,P. Mills makes free throw 1 of 2,,28,28
108,1,0:06.0,P. Mills makes free throw 2 of 2,,29,28
109,1,0:02.0,,D. Russell misses 3-pt jump shot from 27 ft,29,28
110,1,0:00.0,,Offensive rebound by Team,29,28
111,2,11:46.0,,Personal foul by D. Carroll (drawn by E. Paschall),29,28
112,2,11:37.0,,D. Green misses 2-pt layup from 3 ft,29,28
113,2,11:36.0,Defensive rebound by R. Gay,,29,28
114,2,11:22.0,R. Gay makes 2-pt layup from 3 ft (assist by P. Mills),,31,28
115,2,11:09.0,,A. Burks misses 2-pt jump shot from 13 ft,31,28
116,2,11:08.0,Defensive rebound by D. Carroll,,31,28
117,2,11:03.0,Offensive foul by D. Carroll (drawn by J. Poole),,31,28
118,2,11:03.0,Turnover by D. Carroll (offensive foul),,31,28
119,2,10:45.0,,A. Burks misses 2-pt layup from 2 ft (block by D. Carroll),31,28
120,2,10:44.0,Defensive rebound by D. Carroll,,31,28
121,2,10:32.0,R. Gay makes 3-pt jump shot from 26 ft,,34,28
122,2,10:15.0,,A. Burks makes 3-pt jump shot from 23 ft (assist by K. Bowman),34,31
123,2,9:54.0,J. Poeltl misses 2-pt hook shot from 5 ft,,34,31
124,2,9:53.0,,Defensive rebound by D. Green,34,31
125,2,9:45.0,,K. Bowman misses 2-pt jump shot from 18 ft,34,31
126,2,9:44.0,Defensive rebound by J. Poeltl,,34,31
127,2,9:37.0,P. Mills makes 2-pt layup from 2 ft,,36,31
128,2,9:37.0,Shooting foul by K. Bowman (drawn by P. Mills),,36,31
129,2,9:37.0,P. Mills makes free throw 1 of 1,,37,31
130,2,9:15.0,,A. Burks makes 2-pt layup from 3 ft (assist by J. Poole),37,33
131,2,9:04.0,M. Belinelli misses 3-pt jump shot from 23 ft,,37,33
132,2,9:02.0,,Defensive rebound by D. Green,37,33
133,2,8:57.0,,Turnover by J. Poole (traveling),37,33
134,2,8:42.0,Personal foul by E. Paschall (drawn by R. Gay),,37,33
135,2,8:41.0,Turnover by P. Mills (traveling),,37,33
136,2,8:20.0,,Turnover by K. Bowman (bad pass),37,33
137,2,8:10.0,P. Mills makes 2-pt jump shot from 22 ft,,39,33
138,2,8:07.0,,Golden State full timeout,39,33
139,2,8:07.0,B. Forbes enters the game for M. Belinelli,,39,33
140,2,8:07.0,T. Lyles enters the game for R. Gay,,39,33
141,2,8:07.0,,G. Robinson enters the game for A. Burks,39,33
142,2,7:49.0,,J. Poole makes 3-pt jump shot from 27 ft,39,36
143,2,7:32.0,Shooting foul by D. Green (drawn by J. Poeltl),,39,36
144,2,7:32.0,J. Poeltl makes free throw 1 of 2,,40,36
145,2,7:32.0,J. Poeltl makes free throw 2 of 2,,41,36
146,2,7:15.0,,Offensive foul by E. Paschall (drawn by P. Mills),41,36
147,2,7:15.0,,Turnover by E. Paschall (offensive foul),41,36
148,2,7:01.0,J. Poeltl makes 2-pt jump shot from 7 ft (assist by P. Mills),,43,36
149,2,6:50.0,,J. Poole makes 3-pt jump shot from 29 ft (assist by D. Green),43,39
150,2,6:39.0,P. Mills makes 3-pt jump shot from 27 ft,,46,39
151,2,6:22.0,,D. Green misses 2-pt layup from 3 ft,46,39
152,2,6:20.0,Defensive rebound by J. Poeltl,,46,39
153,2,6:15.0,D. Carroll misses 3-pt jump shot from 26 ft,,46,39
154,2,6:13.0,,Defensive rebound by D. Green,46,39
155,2,6:06.0,,K. Bowman misses 2-pt jump shot from 16 ft,46,39
156,2,6:05.0,Defensive rebound by T. Lyles,,46,39
157,2,5:56.0,B. Forbes misses 2-pt jump shot from 22 ft,,46,39
158,2,5:55.0,,Defensive rebound by Team,46,39
159,2,5:55.0,L. Aldridge enters the game for J. Poeltl,,46,39
160,2,5:55.0,,D. Russell enters the game for K. Bowman,46,39
161,2,5:55.0,,O. Spellman enters the game for D. Green,46,39
162,2,5:34.0,,J. Poole makes 2-pt jump shot from 19 ft,46,41
163,2,5:28.0,P. Mills misses 2-pt jump shot from 20 ft,,46,41
164,2,5:26.0,,Defensive rebound by O. Spellman,46,41
165,2,5:15.0,,J. Poole misses 3-pt jump shot from 30 ft,46,41
166,2,5:13.0,Defensive rebound by T. Lyles,,46,41
167,2,5:07.0,B. Forbes makes 2-pt layup from 2 ft,,48,41
168,2,5:07.0,,Golden State full timeout,48,41
169,2,5:07.0,D. DeRozan enters the game for D. Carroll,,48,41
170,2,5:07.0,D. White enters the game for P. Mills,,48,41
171,2,5:07.0,,D. Lee enters the game for J. Poole,48,41
172,2,4:54.0,,D. Russell makes 2-pt jump shot from 16 ft (assist by O. Spellman),48,43
173,2,4:38.0,D. White misses 2-pt layup from 4 ft,,48,43
174,2,4:37.0,,Defensive rebound by D. Lee,48,43
175,2,4:27.0,,D. Russell misses 2-pt jump shot from 10 ft,48,43
176,2,4:26.0,Defensive rebound by T. Lyles,,48,43
177,2,4:26.0,,D. Green enters the game for E. Paschall,48,43
178,2,4:08.0,D. DeRozan misses 2-pt jump shot from 13 ft,,48,43
179,2,4:07.0,,Defensive rebound by G. Robinson,48,43
180,2,3:53.0,,D. Lee misses 2-pt jump shot from 22 ft,48,43
181,2,3:51.0,Defensive rebound by B. Forbes,,48,43
182,2,3:47.0,B. Forbes misses 3-pt jump shot from 26 ft,,48,43
183,2,3:45.0,Offensive rebound by D. White,,48,43
184,2,3:38.0,T. Lyles misses 3-pt jump shot from 23 ft,,48,43
185,2,3:36.0,,Defensive rebound by O. Spellman,48,43
186,2,3:28.0,,Shooting foul by L. Aldridge (drawn by O. Spellman),48,43
187,2,3:28.0,,O. Spellman makes free throw 1 of 2,48,44
188,2,3:28.0,,O. Spellman makes free throw 2 of 2,48,45
189,2,3:06.0,L. Aldridge misses 3-pt jump shot from 24 ft,,48,45
190,2,3:04.0,Offensive rebound by Team,,48,45
191,2,3:04.0,,Loose ball foul by D. Green (drawn by T. Lyles),48,45
192,2,3:04.0,,W. Cauley-Stein enters the game for O. Spellman,48,45
193,2,3:00.0,D. White makes 2-pt jump shot from 10 ft (assist by T. Lyles),,50,45
194,2,2:54.0,,D. Green makes 3-pt jump shot from 27 ft (assist by D. Russell),50,48
195,2,2:29.0,L. Aldridge misses 2-pt jump shot from 18 ft,,50,48
196,2,2:27.0,,Defensive rebound by G. Robinson,50,48
197,2,2:20.0,,D. Russell misses 2-pt jump shot from 12 ft,50,48
198,2,2:19.0,Defensive rebound by T. Lyles,,50,48
199,2,2:06.0,B. Forbes makes 3-pt jump shot from 26 ft (assist by D. DeRozan),,53,48
200,2,1:49.0,,D. Lee makes 2-pt jump shot from 11 ft,53,50
201,2,1:21.0,D. White misses 3-pt jump shot from 28 ft,,53,50
202,2,1:19.0,Offensive rebound by L. Aldridge,,53,50
203,2,1:06.0,D. White misses 2-pt layup from 2 ft,,53,50
204,2,1:04.0,,Defensive rebound by D. Green,53,50
205,2,1:01.0,,D. Lee makes 2-pt dunk from 1 ft (assist by D. Green),53,52
206,2,0:46.0,T. Lyles misses 3-pt jump shot from 27 ft,,53,52
207,2,0:44.0,Offensive rebound by L. Aldridge,,53,52
208,2,0:43.0,L. Aldridge makes 2-pt layup from 3 ft,,55,52
209,2,0:35.0,,D. Russell makes 3-pt jump shot from 26 ft (assist by D. Green),55,55
210,2,0:26.0,Personal foul by G. Robinson (drawn by D. DeRozan),,55,55
211,2,0:26.0,D. DeRozan makes free throw 1 of 2,,56,55
212,2,0:26.0,,A. Burks enters the game for G. Robinson,56,55
213,2,0:26.0,D. DeRozan makes free throw 2 of 2,,57,55
214,2,0:10.0,,D. Russell misses 3-pt jump shot from 27 ft,57,55
215,2,0:08.0,Defensive rebound by T. Lyles,,57,55
216,2,0:03.0,B. Forbes misses 3-pt jump shot from 23 ft,,57,55
217,2,0:01.0,,Defensive rebound by D. Lee,57,55
218,3,11:44.0,,W. Cauley-Stein makes 2-pt dunk from 2 ft (assist by D. Russell),57,57
219,3,11:24.0,Turnover by D. DeRozan (step out of bounds),,57,57
220,3,11:10.0,,D. Russell misses 2-pt jump shot from 10 ft,57,57
221,3,11:09.0,Defensive rebound by T. Lyles,,57,57
222,3,10:55.0,Shooting foul by W. Cauley-Stein (drawn by L. Aldridge),,57,57
223,3,10:55.0,L. Aldridge makes free throw 1 of 2,,58,57
224,3,10:55.0,L. Aldridge makes free throw 2 of 2,,59,57
225,3,10:44.0,,J. Poole makes 3-pt jump shot from 26 ft (assist by D. Russell),59,60
226,3,10:27.0,Shooting foul by D. Green (drawn by L. Aldridge),,59,60
227,3,10:27.0,L. Aldridge makes free throw 1 of 2,,60,60
228,3,10:27.0,L. Aldridge makes free throw 2 of 2,,61,60
229,3,10:18.0,,Personal foul by B. Forbes (drawn by W. Cauley-Stein),61,60
230,3,10:10.0,,W. Cauley-Stein misses 2-pt jump shot from 19 ft,61,60
231,3,10:06.0,Defensive rebound by Team,,61,60
232,3,9:54.0,L. Aldridge makes 2-pt jump shot from 21 ft (assist by D. DeRozan),,63,60
233,3,9:40.0,,Shooting foul by D. White (drawn by D. Russell),63,60
234,3,9:40.0,,D. Russell makes free throw 1 of 2,63,61
235,3,9:40.0,,D. Russell misses free throw 2 of 2,63,61
236,3,9:38.0,Defensive rebound by D. DeRozan,,63,61
237,3,9:25.0,L. Aldridge makes 2-pt jump shot from 20 ft (assist by D. DeRozan),,65,61
238,3,9:14.0,,D. Green misses 2-pt jump shot from 13 ft,65,61
239,3,9:11.0,Defensive rebound by T. Lyles,,65,61
240,3,8:59.0,L. Aldridge makes 2-pt layup from 2 ft (assist by D. DeRozan),,67,61
241,3,8:59.0,,Golden State full timeout,67,61
242,3,8:47.0,,D. Russell makes 2-pt jump shot from 11 ft,67,63
243,3,8:33.0,B. Forbes makes 3-pt jump shot from 27 ft (assist by D. DeRozan),,70,63
244,3,8:19.0,,Shooting foul by D. White (drawn by D. Russell),70,63
245,3,8:19.0,,D. Russell makes free throw 1 of 2,70,64
246,3,8:19.0,,D. Russell makes free throw 2 of 2,70,65
247,3,8:04.0,B. Forbes misses 3-pt jump shot from 26 ft,,70,65
248,3,8:01.0,Offensive rebound by T. Lyles,,70,65
249,3,7:52.0,B. Forbes makes 2-pt jump shot from 12 ft (assist by T. Lyles),,72,65
250,3,7:52.0,Shooting foul by J. Poole (drawn by B. Forbes),,72,65
251,3,7:52.0,B. Forbes makes free throw 1 of 1,,73,65
252,3,7:40.0,,W. Cauley-Stein makes 2-pt dunk from 2 ft (assist by D. Green),73,67
253,3,7:21.0,D. White makes 2-pt jump shot from 19 ft,,75,67
254,3,7:21.0,Shooting foul by D. Russell (drawn by D. White),,75,67
255,3,7:21.0,,M. Chriss enters the game for W. Cauley-Stein,75,67
256,3,7:21.0,D. White makes free throw 1 of 1,,76,67
257,3,7:09.0,,M. Chriss makes 2-pt dunk from 1 ft (assist by D. Russell),76,69
258,3,7:03.0,San Antonio full timeout,,76,69
259,3,6:47.0,B. Forbes makes 3-pt jump shot from 26 ft (assist by D. White),,79,69
260,3,6:34.0,,Offensive foul by M. Chriss (drawn by B. Forbes),79,69
261,3,6:34.0,,Turnover by M. Chriss (offensive foul),79,69
262,3,6:23.0,L. Aldridge makes 2-pt dunk from 1 ft (assist by D. DeRozan),,81,69
263,3,6:09.0,,D. Russell misses 2-pt jump shot from 16 ft,81,69
264,3,6:06.0,Defensive rebound by L. Aldridge,,81,69
265,3,5:56.0,D. White misses 3-pt jump shot from 24 ft,,81,69
266,3,5:52.0,,Defensive rebound by D. Russell,81,69
267,3,5:51.0,,Personal foul by D. White (drawn by M. Chriss),81,69
268,3,5:39.0,,Shooting foul by D. White (drawn by D. Russell),81,69
269,3,5:39.0,,D. Russell makes free throw 1 of 2,81,70
270,3,5:39.0,P. Mills enters the game for D. White,,81,70
271,3,5:39.0,,D. Russell makes free throw 2 of 2,81,71
272,3,5:27.0,D. DeRozan misses 2-pt jump shot from 12 ft,,81,71
273,3,5:26.0,,Defensive rebound by M. Chriss,81,71
274,3,5:20.0,,D. Russell misses 3-pt jump shot from 28 ft,81,71
275,3,5:18.0,,Offensive rebound by M. Chriss,81,71
276,3,5:09.0,,J. Poole misses 3-pt jump shot from 26 ft,81,71
277,3,5:07.0,Defensive rebound by T. Lyles,,81,71
278,3,4:53.0,L. Aldridge misses 2-pt jump shot from 14 ft,,81,71
279,3,4:51.0,,Defensive rebound by D. Russell,81,71
280,3,4:43.0,,J. Poole makes 2-pt layup from 4 ft (assist by D. Russell),81,73
281,3,4:43.0,San Antonio full timeout,,81,73
282,3,4:43.0,R. Gay enters the game for L. Aldridge,,81,73
283,3,4:43.0,J. Poeltl enters the game for T. Lyles,,81,73
284,3,4:43.0,,A. Burks enters the game for J. Poole,81,73
285,3,4:43.0,,D. Lee enters the game for G. Robinson,81,73
286,3,4:28.0,B. Forbes misses 2-pt layup from 4 ft (block by M. Chriss),,81,73
287,3,4:27.0,Offensive rebound by J. Poeltl,,81,73
288,3,4:26.0,J. Poeltl makes 2-pt layup from 1 ft,,83,73
289,3,4:16.0,,Personal foul by P. Mills (drawn by D. Russell),83,73
290,3,4:16.0,,D. Russell makes free throw 1 of 2,83,74
291,3,4:16.0,M. Belinelli enters the game for B. Forbes,,83,74
292,3,4:16.0,,E. Paschall enters the game for D. Green,83,74
293,3,4:16.0,,D. Russell makes free throw 2 of 2,83,75
294,3,3:58.0,R. Gay misses 2-pt layup from 7 ft,,83,75
295,3,3:57.0,,Defensive rebound by A. Burks,83,75
296,3,3:45.0,,D. Russell misses 2-pt jump shot from 19 ft,83,75
297,3,3:43.0,,Offensive rebound by E. Paschall,83,75
298,3,3:42.0,,E. Paschall makes 2-pt jump shot from 10 ft,83,77
299,3,3:22.0,Turnover by D. DeRozan (lost ball; steal by E. Paschall),,83,77
300,3,3:20.0,,A. Burks makes 2-pt dunk from 2 ft (assist by E. Paschall),83,79
301,3,3:01.0,D. DeRozan makes 2-pt jump shot from 8 ft,,85,79
302,3,3:01.0,Shooting foul by A. Burks (drawn by D. DeRozan),,85,79
303,3,3:01.0,D. DeRozan makes free throw 1 of 1,,86,79
304,3,2:52.0,,Turnover by D. Russell (bad pass; steal by M. Belinelli),86,79
305,3,2:44.0,R. Gay makes 2-pt jump shot from 6 ft,,88,79
306,3,2:21.0,,D. Russell misses 3-pt jump shot from 26 ft,88,79
307,3,2:18.0,Defensive rebound by J. Poeltl,,88,79
308,3,2:14.0,P. Mills makes 3-pt jump shot from 23 ft (assist by D. DeRozan),,91,79
309,3,2:02.0,,Turnover by M. Chriss (palming),91,79
310,3,1:52.0,Offensive foul by D. DeRozan (drawn by D. Lee),,91,79
311,3,1:52.0,Turnover by D. DeRozan (offensive foul),,91,79
312,3,1:52.0,D. Carroll enters the game for D. DeRozan,,91,79
313,3,1:30.0,,A. Burks misses 2-pt jump shot from 22 ft,91,79
314,3,1:28.0,Defensive rebound by J. Poeltl,,91,79
315,3,1:19.0,P. Mills makes 2-pt jump shot from 13 ft,,93,79
316,3,0:58.0,,A. Burks makes 2-pt layup from 1 ft (assist by D. Lee),93,81
317,3,0:41.0,P. Mills misses 3-pt jump shot from 28 ft,,93,81
318,3,0:36.0,Offensive rebound by J. Poeltl,,93,81
319,3,0:35.0,M. Belinelli makes 3-pt jump shot from 26 ft (assist by J. Poeltl),,96,81
320,3,0:30.0,,D. Russell makes 2-pt jump shot from 8 ft,96,83
321,3,0:30.0,Technical foul by D. Russell,,96,83
322,3,0:30.0,M. Belinelli makes technical free throw,,97,83
323,3,0:10.0,M. Belinelli misses 2-pt jump shot from 22 ft,,97,83
324,3,0:07.0,,Defensive rebound by Team,97,83
325,3,0:07.0,,J. Poole enters the game for E. Paschall,97,83
326,3,0:02.0,,A. Burks makes 3-pt jump shot from 23 ft (assist by D. Lee),97,86
327,4,11:45.0,P. Mills misses 2-pt jump shot from 18 ft,,97,86
328,4,11:44.0,Offensive rebound by R. Gay,,97,86
329,4,11:38.0,R. Gay misses 3-pt jump shot from 27 ft,,97,86
330,4,11:36.0,J. Poeltl misses 2-pt layup at rim,,97,86
331,4,11:36.0,Offensive rebound by J. Poeltl,,97,86
332,4,11:35.0,,Defensive rebound by D. Lee,97,86
333,4,11:21.0,,Shooting foul by D. Carroll (drawn by A. Burks),97,86
334,4,11:21.0,,A. Burks makes free throw 1 of 2,97,87
335,4,11:21.0,,A. Burks makes free throw 2 of 2,97,88
336,4,11:06.0,P. Mills makes 3-pt jump shot from 27 ft (assist by D. Carroll),,100,88
337,4,11:06.0,Shooting foul by K. Bowman (drawn by P. Mills),,100,88
338,4,11:06.0,Instant Replay (Request: Stands),,100,88
339,4,11:06.0,P. Mills makes free throw 1 of 1,,101,88
340,4,10:57.0,,K. Bowman misses 2-pt layup from 10 ft,101,88
341,4,10:56.0,Defensive rebound by J. Poeltl,,101,88
342,4,10:51.0,P. Mills misses 3-pt jump shot from 28 ft,,101,88
343,4,10:47.0,Offensive rebound by P. Mills,,101,88
344,4,10:38.0,R. Gay makes 2-pt layup from 8 ft,,103,88
345,4,10:20.0,,A. Burks misses 2-pt jump shot from 18 ft,103,88
346,4,10:18.0,Defensive rebound by P. Mills,,103,88
347,4,10:03.0,Shooting foul by A. Burks (drawn by M. Belinelli),,103,88
348,4,10:03.0,M. Belinelli makes free throw 1 of 3,,104,88
349,4,10:03.0,M. Belinelli makes free throw 2 of 3,,105,88
350,4,10:03.0,M. Belinelli makes free throw 3 of 3,,106,88
351,4,10:03.0,,Golden State full timeout,106,88
352,4,10:03.0,D. White enters the game for P. Mills,,106,88
353,4,10:03.0,,J. Poole enters the game for A. Burks,106,88
354,4,9:51.0,,Shooting foul by D. Carroll (drawn by D. Lee),106,88
355,4,9:51.0,,D. Lee misses free throw 1 of 2,106,88
356,4,9:51.0,,Offensive rebound by Team,106,88
357,4,9:51.0,,D. Lee makes free throw 2 of 2,106,89
358,4,9:32.0,D. Carroll makes 2-pt layup from 8 ft (assist by R. Gay),,108,89
359,4,9:32.0,L. Aldridge enters the game for J. Poeltl,,108,89
360,4,9:32.0,,W. Cauley-Stein enters the game for E. Paschall,108,89
361,4,9:09.0,,D. Lee makes 3-pt jump shot from 29 ft (assist by D. Green),108,92
362,4,8:55.0,M. Belinelli makes 2-pt jump shot from 20 ft (assist by D. Carroll),,110,92
363,4,8:43.0,,Personal foul by R. Gay (drawn by W. Cauley-Stein),110,92
364,4,8:43.0,,G. Robinson enters the game for D. Lee,110,92
365,4,8:37.0,,W. Cauley-Stein misses 2-pt jump shot from 14 ft,110,92
366,4,8:36.0,Defensive rebound by R. Gay,,110,92
367,4,8:24.0,Turnover by R. Gay (bad pass; steal by D. Green),,110,92
368,4,8:20.0,,J. Poole misses 2-pt jump shot from 21 ft,110,92
369,4,8:18.0,Defensive rebound by R. Gay,,110,92
370,4,8:06.0,R. Gay makes 2-pt layup from 11 ft,,112,92
371,4,7:55.0,,K. Bowman makes 2-pt jump shot from 11 ft,112,94
372,4,7:32.0,Turnover by L. Aldridge (bad pass),,112,94
373,4,7:32.0,,D. Russell enters the game for K. Bowman,112,94
374,4,7:22.0,,J. Poole makes 3-pt jump shot from 25 ft (assist by G. Robinson),112,97
375,4,7:20.0,San Antonio full timeout,,112,97
376,4,7:20.0,D. DeRozan enters the game for D. Carroll,,112,97
377,4,7:20.0,T. Lyles enters the game for R. Gay,,112,97
378,4,7:05.0,M. Belinelli misses 3-pt jump shot from 25 ft,,112,97
379,4,7:03.0,,Defensive rebound by W. Cauley-Stein,112,97
380,4,6:58.0,,Turnover by D. Green (bad pass),112,97
381,4,6:37.0,Turnover by D. White (bad pass; steal by W. Cauley-Stein),,112,97
382,4,6:22.0,,J. Poole misses 2-pt jump shot from 17 ft,112,97
383,4,6:21.0,Defensive rebound by T. Lyles,,112,97
384,4,6:12.0,D. DeRozan misses 2-pt jump shot from 12 ft,,112,97
385,4,6:10.0,,Defensive rebound by D. Green,112,97
