,QUARTER,TIME_REMAINING,UTAH_ACTION,NEW ORLEANS_ACTION,UTAH_SCORE,NEW ORLEANS_SCORE
73,1,2:53.0,J. Clarkson misses 2-pt jump shot from 10 ft,,20,20
74,1,2:48.0,Offensive rebound by T. Bradley,,20,20
75,1,2:48.0,T. Bradley makes 2-pt layup from 1 ft,,22,20
76,1,2:33.0,,N. Alexander-Walker misses 2-pt layup from 5 ft (block by T. Bradley),22,20
77,1,2:31.0,,Offensive rebound by N. Alexander-Walker,22,20
78,1,2:29.0,,N. Alexander-Walker misses 2-pt layup from 3 ft,22,20
79,1,2:29.0,Defensive rebound by T. Bradley,,22,20
80,1,2:16.0,Turnover by T. Bradley (traveling),,22,20
81,1,1:55.0,,B. Ingram misses 2-pt jump shot from 16 ft,22,20
82,1,1:49.0,Defensive rebound by E. Mudiay,,22,20
83,1,1:31.0,D. Mitchell makes 2-pt layup from 6 ft,,24,20
84,1,1:20.0,,E. Moore makes 2-pt jump shot from 13 ft,24,22
85,1,0:58.0,E. Mudiay makes 2-pt jump shot from 11 ft,,26,22
86,1,0:48.0,,Offensive foul by J. Hayes (drawn by D. Mitchell),26,22
87,1,0:48.0,,Turnover by J. Hayes (offensive foul),26,22
88,1,0:35.0,G. Niang misses 3-pt jump shot from 26 ft,,26,22
89,1,0:32.0,,Defensive rebound by B. Ingram,26,22
90,1,0:28.0,,Personal foul by J. Clarkson (drawn by B. Ingram),26,22
91,1,0:21.0,,J. Hayes makes 2-pt layup from 2 ft (assist by N. Alexander-Walker),26,24
92,1,0:21.0,,Shooting foul by E. Mudiay (drawn by J. Hayes),26,24
93,1,0:21.0,,J. Hayes makes free throw 1 of 1,26,25
94,1,0:07.0,Personal take foul by E. Moore (drawn by D. Mitchell),,26,25
95,1,0:03.0,D. Mitchell makes 2-pt jump shot from 17 ft,,28,25
96,1,0:00.0,,N. Alexander-Walker misses 3-pt jump shot from 42 ft,28,25
97,1,0:00.0,,Offensive rebound by Team,28,25
98,2,11:39.0,J. Clarkson misses 3-pt jump shot from 25 ft,,28,25
99,2,11:36.0,,Defensive rebound by J. Hart,28,25
100,2,11:34.0,,Shooting foul by G. Niang (drawn by J. Hart),28,25
101,2,11:34.0,,J. Hart makes free throw 1 of 2,28,26
102,2,11:34.0,,J. Hart misses free throw 2 of 2,28,26
103,2,11:32.0,Defensive rebound by T. Bradley,,28,26
104,2,11:17.0,J. Clarkson misses 2-pt jump shot from 14 ft,,28,26
105,2,11:15.0,,Defensive rebound by E. Moore,28,26
106,2,11:11.0,,Personal foul by G. Niang (drawn by E. Moore),28,26
107,2,11:02.0,,L. Ball misses 3-pt jump shot from 25 ft,28,26
108,2,11:01.0,Defensive rebound by Team,,28,26
109,2,10:46.0,D. Mitchell makes 2-pt layup from 1 ft,,30,26
110,2,10:41.0,,E. Moore makes 3-pt jump shot from 26 ft (assist by L. Ball),30,29
111,2,10:25.0,D. Mitchell misses 2-pt jump shot from 23 ft,,30,29
112,2,10:22.0,Offensive rebound by T. Bradley,,30,29
113,2,10:21.0,G. Niang misses 3-pt jump shot from 25 ft,,30,29
114,2,10:20.0,,Defensive rebound by J. Hayes,30,29
115,2,10:06.0,,E. Moore makes 2-pt jump shot from 21 ft,30,31
116,2,9:45.0,D. Mitchell misses 2-pt jump shot from 16 ft (block by L. Ball),,30,31
117,2,9:42.0,Offensive rebound by D. Mitchell,,30,31
118,2,9:41.0,Shooting foul by J. Hayes (drawn by R. Tucker),,30,31
119,2,9:41.0,R. Tucker makes free throw 1 of 2,,31,31
120,2,9:41.0,R. Tucker makes free throw 2 of 2,,32,31
121,2,9:33.0,,E. Moore misses 3-pt jump shot from 25 ft,32,31
122,2,9:30.0,Defensive rebound by T. Bradley,,32,31
123,2,9:24.0,R. Tucker misses 3-pt jump shot from 26 ft,,32,31
124,2,9:21.0,,Defensive rebound by J. Hayes,32,31
125,2,9:13.0,,J. Hayes makes 2-pt dunk at rim (assist by L. Ball),32,33
126,2,8:59.0,Personal foul by J. Hayes (drawn by D. Mitchell),,32,33
127,2,8:59.0,B. Bogdanović enters the game for T. Bradley,,32,33
128,2,8:59.0,R. Gobert enters the game for D. Mitchell,,32,33
129,2,8:59.0,E. Mudiay enters the game for R. Tucker,,32,33
130,2,8:59.0,,N. Melli enters the game for J. Hayes,32,33
131,2,8:58.0,Personal foul by N. Melli (drawn by R. Gobert),,32,33
132,2,8:41.0,G. Niang misses 2-pt jump shot from 11 ft,,32,33
133,2,8:39.0,,Defensive rebound by N. Melli,32,33
134,2,8:31.0,,L. Ball misses 2-pt layup from 2 ft,32,33
135,2,8:27.0,Defensive rebound by G. Niang,,32,33
136,2,8:18.0,J. Clarkson makes 3-pt jump shot from 23 ft (assist by E. Mudiay),,35,33
137,2,8:12.0,,F. Jackson makes 2-pt dunk from 2 ft,35,35
138,2,7:52.0,E. Mudiay misses 2-pt layup from 20 ft,,35,35
139,2,7:52.0,,Defensive rebound by L. Ball,35,35
140,2,7:47.0,,Turnover by F. Jackson (traveling),35,35
141,2,7:47.0,R. O'Neale enters the game for G. Niang,,35,35
142,2,7:24.0,Turnover by B. Bogdanović (bad pass; steal by J. Hart),,35,35
143,2,7:04.0,,E. Moore makes 3-pt jump shot from 25 ft (assist by L. Ball),35,38
144,2,7:02.0,Utah full timeout,,35,38
145,2,7:02.0,J. Ingles enters the game for J. Clarkson,,35,38
146,2,6:49.0,B. Bogdanović makes 2-pt jump shot from 10 ft (assist by J. Ingles),,37,38
147,2,6:32.0,,Turnover by E. Moore (lost ball; steal by E. Mudiay),37,38
148,2,6:28.0,E. Mudiay misses 2-pt layup from 2 ft,,37,38
149,2,6:28.0,,Defensive rebound by Team,37,38
150,2,6:28.0,Loose ball foul by R. Gobert (drawn by J. Hart),,37,38
151,2,6:07.0,,L. Ball misses 2-pt layup from 1 ft,37,38
152,2,6:07.0,Defensive rebound by Team,,37,38
153,2,5:42.0,R. O'Neale makes 3-pt jump shot from 23 ft (assist by B. Bogdanović),,40,38
154,2,5:29.0,,N. Melli misses 2-pt layup from 3 ft (block by R. Gobert),40,38
155,2,5:26.0,Defensive rebound by B. Bogdanović,,40,38
156,2,5:26.0,D. Mitchell enters the game for E. Mudiay,,40,38
157,2,5:26.0,,D. Favors enters the game for N. Melli,40,38
158,2,5:26.0,,B. Ingram enters the game for E. Moore,40,38
159,2,5:07.0,Turnover by J. Ingles (lost ball; steal by F. Jackson),,40,38
160,2,5:03.0,,F. Jackson makes 2-pt layup from 1 ft,40,40
161,2,4:50.0,B. Bogdanović misses 3-pt jump shot from 26 ft,,40,40
162,2,4:48.0,,Defensive rebound by D. Favors,40,40
163,2,4:39.0,,F. Jackson misses 2-pt layup from 2 ft (block by R. Gobert),40,40
164,2,4:38.0,,Offensive rebound by D. Favors,40,40
165,2,4:38.0,,D. Favors misses 2-pt layup from 3 ft (block by R. O'Neale),40,40
166,2,4:35.0,Defensive rebound by Team,,40,40
167,2,4:28.0,Shooting foul by D. Favors (drawn by R. Gobert),,40,40
168,2,4:28.0,R. Gobert makes free throw 1 of 2,,41,40
169,2,4:28.0,R. Gobert misses free throw 2 of 2,,41,40
170,2,4:25.0,,Defensive rebound by D. Favors,41,40
171,2,4:12.0,,Shooting foul by J. Ingles (drawn by F. Jackson),41,40
172,2,4:12.0,,F. Jackson misses free throw 1 of 2,41,40
173,2,4:12.0,,Offensive rebound by Team,41,40
174,2,4:12.0,,F. Jackson makes free throw 2 of 2,41,41
175,2,3:58.0,R. Gobert makes 2-pt dunk from 1 ft (assist by J. Ingles),,43,41
176,2,3:43.0,,B. Ingram makes 2-pt jump shot from 13 ft,43,43
177,2,3:27.0,Turnover by D. Mitchell (lost ball; steal by J. Hart),,43,43
178,2,3:21.0,,J. Hart makes 2-pt layup from 3 ft,43,45
179,2,2:57.0,J. Ingles misses 3-pt jump shot from 25 ft,,43,45
180,2,2:55.0,,Defensive rebound by B. Ingram,43,45
181,2,2:48.0,,New Orleans full timeout,43,45
182,2,2:45.0,,B. Ingram misses 3-pt jump shot from 23 ft,43,45
183,2,2:42.0,Defensive rebound by J. Ingles,,43,45
184,2,2:34.0,J. Ingles misses 2-pt layup from 6 ft,,43,45
185,2,2:33.0,Offensive rebound by J. Ingles,,43,45
186,2,2:24.0,R. Gobert makes 2-pt dunk from 1 ft (assist by J. Ingles),,45,45
187,2,2:02.0,,Personal foul by R. O'Neale (drawn by F. Jackson),45,45
188,2,2:02.0,,F. Jackson makes free throw 1 of 2,45,46
189,2,2:02.0,,F. Jackson misses free throw 2 of 2,45,46
190,2,1:59.0,Defensive rebound by B. Bogdanović,,45,46
191,2,1:48.0,D. Mitchell makes 2-pt layup from 6 ft,,47,46
192,2,1:36.0,,B. Ingram makes 2-pt jump shot from 15 ft,47,48
193,2,1:21.0,J. Ingles misses 3-pt jump shot from 26 ft,,47,48
194,2,1:18.0,,Defensive rebound by L. Ball,47,48
195,2,1:15.0,,Shooting foul by R. O'Neale (drawn by B. Ingram),47,48
196,2,1:15.0,,B. Ingram makes free throw 1 of 2,47,49
197,2,1:15.0,,B. Ingram makes free throw 2 of 2,47,50
198,2,0:58.0,Turnover by R. Gobert (off goaltending),,47,50
199,2,0:56.0,,J. Hart misses 2-pt layup from 1 ft,47,50
200,2,0:49.0,,Offensive rebound by D. Favors,47,50
201,2,0:49.0,,D. Favors makes 2-pt layup at rim,47,52
202,2,0:44.0,Turnover by D. Mitchell (traveling),,47,52
203,2,0:37.0,,Shooting foul by R. Gobert (drawn by B. Ingram),47,52
204,2,0:37.0,,B. Ingram makes free throw 1 of 2,47,53
205,2,0:37.0,,B. Ingram makes free throw 2 of 2,47,54
206,2,0:25.0,B. Bogdanović misses 2-pt layup from 6 ft (block by L. Ball),,47,54
207,2,0:22.0,Offensive rebound by B. Bogdanović,,47,54
208,2,0:22.0,R. Gobert misses 2-pt layup from 2 ft (block by D. Favors),,47,54
209,2,0:18.0,,Defensive rebound by F. Jackson,47,54
210,2,0:03.0,,B. Ingram makes 2-pt layup from 2 ft,47,56
211,2,0:00.0,D. Mitchell makes 2-pt jump shot from 19 ft (assist by J. Ingles),,49,56
212,2,0:00.0,Instant Replay (Request: Ruling Stands),,49,56
213,3,11:49.0,B. Bogdanović misses 3-pt jump shot from 24 ft,,49,56
214,3,11:45.0,,Defensive rebound by D. Favors,49,56
215,3,11:31.0,,D. Favors misses 2-pt jump shot from 8 ft,49,56
216,3,11:29.0,Defensive rebound by R. O'Neale,,49,56
217,3,11:12.0,B. Bogdanović makes 2-pt layup from 1 ft,,51,56
218,3,11:02.0,,B. Ingram misses 3-pt jump shot from 25 ft,51,56
219,3,10:59.0,Defensive rebound by D. Mitchell,,51,56
220,3,10:56.0,Shooting foul by D. Favors (drawn by D. Mitchell),,51,56
221,3,10:56.0,D. Mitchell makes free throw 1 of 2,,52,56
222,3,10:56.0,D. Mitchell makes free throw 2 of 2,,53,56
223,3,10:39.0,,D. Favors makes 2-pt layup from 2 ft (assist by B. Ingram),53,58
224,3,10:28.0,D. Mitchell misses 3-pt jump shot from 26 ft,,53,58
225,3,10:27.0,,Defensive rebound by Team,53,58
226,3,10:16.0,,Turnover by B. Ingram (lost ball; steal by J. Ingles),53,58
227,3,10:14.0,Shooting foul by J. Hart (drawn by R. O'Neale),,53,58
228,3,10:14.0,R. O'Neale makes free throw 1 of 2,,54,58
229,3,10:14.0,R. O'Neale makes free throw 2 of 2,,55,58
230,3,10:05.0,,J. Hart misses 3-pt jump shot from 25 ft,55,58
231,3,10:00.0,Defensive rebound by R. Gobert,,55,58
232,3,9:55.0,D. Mitchell misses 2-pt layup from 2 ft (block by D. Favors),,55,58
233,3,9:52.0,Offensive rebound by R. Gobert,,55,58
234,3,9:50.0,B. Bogdanović makes 3-pt jump shot from 26 ft (assist by R. Gobert),,58,58
235,3,9:46.0,,New Orleans full timeout,58,58
236,3,9:34.0,,B. Ingram misses 3-pt jump shot from 25 ft,58,58
237,3,9:31.0,Defensive rebound by J. Ingles,,58,58
238,3,9:25.0,Turnover by J. Ingles (bad pass),,58,58
239,3,9:16.0,,D. Favors makes 2-pt layup from 1 ft (assist by L. Ball),58,60
240,3,9:03.0,D. Mitchell misses 2-pt layup from 3 ft,,58,60
241,3,9:03.0,,Defensive rebound by D. Favors,58,60
242,3,8:57.0,,B. Ingram makes 2-pt layup from 2 ft (assist by L. Ball),58,62
243,3,8:44.0,Personal foul by J. Hart (drawn by R. Gobert),,58,62
244,3,8:37.0,B. Bogdanović makes 2-pt jump shot from 11 ft,,60,62
245,3,8:37.0,Shooting foul by L. Ball (drawn by B. Bogdanović),,60,62
246,3,8:37.0,B. Bogdanović makes free throw 1 of 1,,61,62
247,3,8:29.0,,Personal foul by R. O'Neale (drawn by N. Melli),61,62
248,3,8:28.0,,Personal foul by J. Ingles (drawn by J. Hart),61,62
249,3,8:19.0,,B. Ingram makes 2-pt dunk at rim,61,64
250,3,8:07.0,R. O'Neale makes 2-pt dunk from 1 ft (assist by J. Ingles),,63,64
251,3,7:54.0,,B. Ingram makes 2-pt layup from 2 ft (assist by L. Ball),63,66
252,3,7:54.0,,Shooting foul by R. Gobert (drawn by B. Ingram),63,66
253,3,7:54.0,,B. Ingram makes free throw 1 of 1,63,67
254,3,7:42.0,B. Bogdanović misses 3-pt jump shot from 25 ft,,63,67
255,3,7:39.0,,Defensive rebound by Team,63,67
256,3,7:31.0,,J. Hart misses 3-pt jump shot from 27 ft,63,67
257,3,7:31.0,,Offensive rebound by D. Favors,63,67
258,3,7:16.0,,B. Ingram makes 2-pt jump shot from 18 ft,63,69
259,3,6:55.0,B. Bogdanović makes 2-pt layup from 3 ft (assist by R. Gobert),,65,69
260,3,6:48.0,,B. Ingram misses 3-pt jump shot from 26 ft,65,69
261,3,6:44.0,,Offensive rebound by N. Melli,65,69
262,3,6:42.0,,J. Hart misses 3-pt jump shot from 25 ft,65,69
263,3,6:36.0,,Offensive rebound by D. Favors,65,69
264,3,6:36.0,,D. Favors makes 2-pt layup from 1 ft,65,71
265,3,6:23.0,D. Mitchell makes 3-pt jump shot from 26 ft (assist by R. O'Neale),,68,71
266,3,6:12.0,,L. Ball misses 3-pt jump shot from 25 ft,68,71
267,3,6:08.0,Defensive rebound by R. Gobert,,68,71
268,3,5:48.0,D. Mitchell makes 3-pt jump shot from 24 ft,,71,71
269,3,5:35.0,,D. Favors makes 2-pt layup from 1 ft (assist by B. Ingram),71,73
270,3,5:22.0,Shooting foul by J. Hart (drawn by B. Bogdanović),,71,73
271,3,5:22.0,B. Bogdanović makes free throw 1 of 2,,72,73
272,3,5:22.0,E. Mudiay enters the game for D. Mitchell,,72,73
273,3,5:22.0,,N. Alexander-Walker enters the game for L. Ball,72,73
274,3,5:22.0,,E. Moore enters the game for J. Hart,72,73
275,3,5:22.0,B. Bogdanović makes free throw 2 of 2,,73,73
276,3,5:06.0,,E. Moore misses 2-pt jump shot from 8 ft,73,73
277,3,5:04.0,Defensive rebound by R. Gobert,,73,73
278,3,4:55.0,R. Gobert misses 2-pt layup from 3 ft,,73,73
279,3,4:54.0,Offensive rebound by R. Gobert,,73,73
280,3,4:54.0,R. Gobert makes 2-pt dunk at rim,,75,73
281,3,4:39.0,,N. Melli makes 2-pt jump shot from 15 ft (assist by E. Moore),75,75
282,3,4:23.0,Personal foul by N. Melli (drawn by R. Gobert),,75,75
283,3,4:23.0,Instant Replay (Request: Ruling Stands),,75,75
284,3,4:23.0,J. Clarkson enters the game for J. Ingles,,75,75
285,3,4:23.0,G. Niang enters the game for R. O'Neale,,75,75
286,3,4:23.0,R. Gobert misses free throw 1 of 2,,75,75
287,3,4:23.0,Offensive rebound by Team,,75,75
288,3,4:23.0,R. Gobert misses free throw 2 of 2,,75,75
289,3,4:20.0,,Defensive rebound by D. Favors,75,75
290,3,4:04.0,,D. Favors makes 2-pt jump shot from 12 ft (assist by N. Alexander-Walker),75,77
291,3,3:49.0,R. Gobert makes 2-pt dunk from 1 ft (assist by G. Niang),,77,77
292,3,3:31.0,,N. Alexander-Walker misses 3-pt jump shot from 25 ft,77,77
293,3,3:27.0,Defensive rebound by R. Gobert,,77,77
294,3,3:17.0,Shooting foul by E. Moore (drawn by E. Mudiay),,77,77
295,3,3:17.0,,New Orleans full timeout,77,77
296,3,3:17.0,,Instant Replay (Challenge: Ruling Stands),77,77
297,3,3:17.0,T. Bradley enters the game for B. Bogdanović,,77,77
298,3,3:17.0,D. Mitchell enters the game for R. Gobert,,77,77
299,3,3:17.0,,J. Hayes enters the game for D. Favors,77,77
300,3,3:17.0,E. Mudiay misses free throw 1 of 2,,77,77
301,3,3:17.0,Offensive rebound by Team,,77,77
302,3,3:17.0,E. Mudiay makes free throw 2 of 2,,78,77
303,3,3:06.0,,Shooting foul by T. Bradley (drawn by B. Ingram),78,77
304,3,3:06.0,,B. Ingram makes free throw 1 of 2,78,78
305,3,3:06.0,,B. Ingram makes free throw 2 of 2,78,79
306,3,2:51.0,J. Clarkson makes 3-pt jump shot from 24 ft (assist by G. Niang),,81,79
307,3,2:33.0,,Turnover by B. Ingram (bad pass; steal by T. Bradley),81,79
308,3,2:25.0,E. Mudiay misses 3-pt jump shot from 25 ft,,81,79
309,3,2:22.0,,Defensive rebound by J. Hayes,81,79
310,3,2:12.0,,N. Melli misses 2-pt jump shot from 16 ft,81,79
311,3,2:08.0,Defensive rebound by T. Bradley,,81,79
312,3,1:50.0,D. Mitchell makes 2-pt layup from 1 ft,,83,79
313,3,1:50.0,,Violation by Team (def goaltending),83,79
314,3,1:50.0,Shooting foul by E. Moore (drawn by D. Mitchell),,83,79
315,3,1:50.0,,F. Jackson enters the game for N. Melli,83,79
316,3,1:50.0,D. Mitchell makes free throw 1 of 1,,84,79
317,3,1:42.0,,N. Alexander-Walker misses 2-pt layup from 3 ft,84,79
318,3,1:40.0,,Offensive rebound by F. Jackson,84,79
319,3,1:34.0,,Shooting foul by T. Bradley (drawn by J. Hayes),84,79
320,3,1:34.0,,J. Hayes misses free throw 1 of 2,84,79
321,3,1:34.0,,Offensive rebound by Team,84,79
322,3,1:34.0,,J. Hayes makes free throw 2 of 2,84,80
323,3,1:23.0,Personal foul by B. Ingram (drawn by D. Mitchell),,84,80
324,3,1:23.0,D. Mitchell makes free throw 1 of 2,,85,80
325,3,1:23.0,D. Mitchell makes free throw 2 of 2,,86,80
326,3,1:06.0,,B. Ingram makes 2-pt jump shot from 14 ft,86,82
327,3,0:54.0,D. Mitchell misses 2-pt jump shot from 6 ft,,86,82
328,3,0:52.0,Offensive rebound by D. Mitchell,,86,82
329,3,0:50.0,D. Mitchell makes 2-pt layup at rim,,88,82
330,3,0:40.0,,N. Alexander-Walker makes 3-pt jump shot from 25 ft (assist by J. Hayes),88,85
331,3,0:31.0,D. Mitchell makes 3-pt jump shot from 27 ft,,91,85
332,3,0:20.0,,F. Jackson misses 2-pt jump shot from 10 ft,91,85
333,3,0:17.0,Defensive rebound by D. Mitchell,,91,85
334,3,0:02.0,Turnover by D. Mitchell (bad pass; steal by N. Alexander-Walker),,91,85
335,3,0:00.0,,N. Alexander-Walker makes 2-pt dunk from 1 ft,91,87
336,3,0:00.0,,Instant Replay (Request: Ruling Stands),91,87
337,4,11:46.0,,Turnover by E. Moore (bad pass; steal by J. Clarkson),91,87
338,4,11:38.0,D. Mitchell misses 3-pt jump shot from 29 ft,,91,87
339,4,11:34.0,,Defensive rebound by E. Moore,91,87
340,4,11:27.0,,E. Moore misses 2-pt layup from 1 ft,91,87
341,4,11:25.0,Defensive rebound by J. Clarkson,,91,87
342,4,11:15.0,Shooting foul by J. Hayes (drawn by D. Mitchell),,91,87
343,4,11:15.0,D. Mitchell makes free throw 1 of 2,,92,87
344,4,11:15.0,D. Mitchell makes free throw 2 of 2,,93,87
345,4,11:03.0,,L. Ball makes 3-pt jump shot from 27 ft (assist by F. Jackson),93,90
346,4,10:43.0,T. Bradley misses 2-pt dunk from 1 ft (block by J. Hayes),,93,90
347,4,10:43.0,Offensive rebound by Team,,93,90
348,4,10:38.0,J. Clarkson misses 3-pt jump shot from 25 ft,,93,90
349,4,10:38.0,,Defensive rebound by Team,93,90
350,4,10:27.0,,N. Alexander-Walker makes 3-pt jump shot from 25 ft (assist by J. Hayes),93,93
351,4,10:11.0,J. Clarkson misses 2-pt layup from 6 ft (block by N. Alexander-Walker),,93,93
352,4,10:08.0,,Defensive rebound by J. Hayes,93,93
353,4,10:00.0,,J. Hayes makes 2-pt layup from 2 ft (assist by N. Alexander-Walker),93,95
354,4,10:00.0,,Shooting foul by T. Bradley (drawn by J. Hayes),93,95
355,4,10:00.0,Utah full timeout,,93,95
356,4,10:00.0,,J. Hayes makes free throw 1 of 1,93,96
357,4,9:44.0,G. Niang misses 3-pt jump shot from 22 ft,,93,96
358,4,9:40.0,,Defensive rebound by J. Hayes,93,96
359,4,9:26.0,,N. Alexander-Walker makes 2-pt layup from 2 ft,93,98
360,4,9:05.0,J. Clarkson makes 2-pt layup from 2 ft,,95,98
361,4,8:54.0,,Turnover by L. Ball (bad pass; steal by D. Mitchell),95,98
362,4,8:48.0,J. Clarkson makes 3-pt jump shot from 24 ft (assist by G. Niang),,98,98
363,4,8:36.0,,Personal foul by J. Ingles (drawn by E. Moore),98,98
364,4,8:36.0,B. Bogdanović enters the game for T. Bradley,,98,98
365,4,8:36.0,R. Gobert enters the game for D. Mitchell,,98,98
366,4,8:36.0,E. Mudiay enters the game for G. Niang,,98,98
367,4,8:36.0,,D. Favors enters the game for J. Hayes,98,98
368,4,8:36.0,,J. Hart enters the game for F. Jackson,98,98
369,4,8:26.0,,Turnover by D. Favors (bad pass; steal by J. Clarkson),98,98
370,4,8:20.0,E. Mudiay misses 2-pt layup from 3 ft,,98,98
371,4,8:18.0,,Defensive rebound by J. Hart,98,98
372,4,8:16.0,,E. Moore makes 2-pt dunk from 1 ft (assist by D. Favors),98,100
373,4,7:57.0,Turnover by J. Ingles (bad pass; steal by D. Favors),,98,100
374,4,7:51.0,,E. Moore makes 2-pt layup at rim,98,102
375,4,7:33.0,Shooting foul by L. Ball (drawn by B. Bogdanović),,98,102
376,4,7:33.0,B. Bogdanović makes free throw 1 of 2,,99,102
377,4,7:33.0,B. Bogdanović makes free throw 2 of 2,,100,102
