,QUARTER,TIME_REMAINING,BOSTON_ACTION,NEW YORK_ACTION,BOSTON_SCORE,NEW YORK_SCORE
56,1,6:03.0,,D. Dotson makes 2-pt hook shot from 6 ft (assist by F. Ntilikina),14,16
57,1,5:52.0,K. Walker makes 2-pt layup from 5 ft,,16,16
58,1,5:46.0,,Offensive foul by F. Ntilikina (drawn by K. Walker),16,16
59,1,5:46.0,,Turnover by F. Ntilikina (offensive foul),16,16
60,1,5:35.0,E. Freedom misses 2-pt layup from 2 ft,,16,16
61,1,5:35.0,Offensive rebound by E. Freedom,,16,16
62,1,5:35.0,E. Freedom makes 2-pt layup from 2 ft,,18,16
63,1,5:35.0,Shooting foul by M. Robinson (drawn by E. Freedom),,18,16
64,1,5:35.0,E. Freedom makes free throw 1 of 1,,19,16
65,1,5:21.0,,J. Randle misses 2-pt jump shot from 7 ft,19,16
66,1,5:19.0,Defensive rebound by G. Williams,,19,16
67,1,5:09.0,J. Brown misses 3-pt jump shot from 26 ft,,19,16
68,1,5:07.0,,Defensive rebound by Team,19,16
69,1,5:07.0,,D. Smith enters the game for F. Ntilikina,19,16
70,1,4:54.0,,Shooting foul by G. Williams (drawn by M. Robinson),19,16
71,1,4:54.0,,M. Robinson makes free throw 1 of 2,19,17
72,1,4:54.0,,M. Robinson makes free throw 2 of 2,19,18
73,1,4:43.0,G. Williams misses 3-pt jump shot from 27 ft,,19,18
74,1,4:43.0,,Defensive rebound by Team,19,18
75,1,4:43.0,Loose ball foul by E. Freedom (drawn by J. Randle),,19,18
76,1,4:29.0,,R. Barrett misses 2-pt jump shot from 19 ft,19,18
77,1,4:27.0,Defensive rebound by E. Freedom,,19,18
78,1,4:14.0,M. Smart misses 3-pt jump shot from 25 ft,,19,18
79,1,4:09.0,,Defensive rebound by R. Barrett,19,18
80,1,4:07.0,,R. Barrett makes 2-pt dunk from 1 ft (assist by D. Dotson),19,20
81,1,3:59.0,Boston full timeout,,19,20
82,1,3:59.0,J. Green enters the game for M. Smart,,19,20
83,1,3:45.0,K. Walker misses 3-pt jump shot from 25 ft,,19,20
84,1,3:41.0,Offensive rebound by J. Green,,19,20
85,1,3:39.0,K. Walker misses 3-pt jump shot from 27 ft,,19,20
86,1,3:36.0,Offensive rebound by K. Walker,,19,20
87,1,3:27.0,J. Brown makes 2-pt jump shot from 10 ft,,21,20
88,1,3:08.0,,R. Barrett makes 2-pt layup from 1 ft,21,22
89,1,3:08.0,,Shooting foul by K. Walker (drawn by R. Barrett),21,22
90,1,3:08.0,J. Tatum enters the game for J. Brown,,21,22
91,1,3:08.0,B. Wanamaker enters the game for K. Walker,,21,22
92,1,3:08.0,,R. Barrett makes free throw 1 of 1,21,23
93,1,2:54.0,B. Wanamaker makes 3-pt jump shot from 26 ft (assist by J. Tatum),,24,23
94,1,2:44.0,,D. Dotson makes 3-pt jump shot from 27 ft (assist by D. Smith),24,26
95,1,2:26.0,B. Wanamaker makes 2-pt jump shot from 3 ft (assist by J. Tatum),,26,26
96,1,2:08.0,,R. Barrett misses 2-pt layup from 2 ft,26,26
97,1,2:08.0,,Offensive rebound by R. Barrett,26,26
98,1,2:08.0,,R. Barrett misses 2-pt layup from 3 ft,26,26
99,1,2:08.0,Defensive rebound by E. Freedom,,26,26
100,1,1:51.0,J. Green misses 3-pt jump shot from 24 ft,,26,26
101,1,1:49.0,,Defensive rebound by J. Randle,26,26
102,1,1:39.0,,J. Randle makes 2-pt layup at rim,26,28
103,1,1:23.0,Personal foul by M. Robinson (drawn by J. Tatum),,26,28
104,1,1:23.0,J. Tatum makes free throw 1 of 2,,27,28
105,1,1:23.0,R. Williams enters the game for E. Freedom,,27,28
106,1,1:23.0,,W. Ellington enters the game for R. Barrett,27,28
107,1,1:23.0,,B. Portis enters the game for J. Randle,27,28
108,1,1:23.0,J. Tatum makes free throw 2 of 2,,28,28
109,1,1:10.0,,D. Smith makes 2-pt layup from 1 ft,28,30
110,1,0:53.0,J. Tatum makes 3-pt jump shot from 27 ft,,31,30
111,1,0:43.0,,Turnover by D. Smith (bad pass),31,30
112,1,0:30.0,J. Tatum misses 2-pt jump shot from 11 ft,,31,30
113,1,0:28.0,,Defensive rebound by Team,31,30
114,1,0:04.0,,Turnover by Team (shot clock),31,30
115,1,0:04.0,K. Walker enters the game for J. Green,,31,30
116,1,0:00.0,K. Walker misses 2-pt jump shot from 6 ft,,31,30
117,1,0:00.0,Offensive rebound by Team,,31,30
118,2,11:40.0,J. Tatum misses 3-pt jump shot from 28 ft,,31,30
119,2,11:37.0,,Defensive rebound by D. Dotson,31,30
120,2,11:20.0,,B. Portis misses 3-pt jump shot from 25 ft,31,30
121,2,11:18.0,Defensive rebound by J. Green,,31,30
122,2,11:08.0,B. Wanamaker makes 2-pt jump shot from 23 ft (assist by S. Ojeleye),,33,30
123,2,10:54.0,,B. Portis misses 2-pt hook shot from 5 ft (block by R. Williams),33,30
124,2,10:51.0,,Offensive rebound by W. Ellington,33,30
125,2,10:49.0,,W. Ellington makes 2-pt jump shot from 19 ft,33,32
126,2,10:31.0,J. Green makes 3-pt jump shot from 26 ft (assist by J. Tatum),,36,32
127,2,10:19.0,,D. Smith makes 2-pt jump shot from 18 ft,36,34
128,2,9:59.0,R. Williams misses 2-pt layup from 2 ft,,36,34
129,2,9:58.0,,Defensive rebound by D. Dotson,36,34
130,2,9:52.0,,Offensive foul by M. Robinson (drawn by B. Wanamaker),36,34
131,2,9:52.0,,Turnover by M. Robinson (offensive foul),36,34
132,2,9:52.0,,T. Gibson enters the game for M. Robinson,36,34
133,2,9:36.0,J. Tatum makes 2-pt layup from 1 ft,,38,34
134,2,9:18.0,,D. Dotson misses 3-pt jump shot from 25 ft,38,34
135,2,9:15.0,Defensive rebound by S. Ojeleye,,38,34
136,2,9:06.0,J. Tatum misses 2-pt jump shot from 16 ft,,38,34
137,2,9:03.0,,Defensive rebound by B. Portis,38,34
138,2,8:58.0,,Shooting foul by R. Williams (drawn by D. Smith),38,34
139,2,8:58.0,,D. Smith misses free throw 1 of 2,38,34
140,2,8:58.0,,Offensive rebound by Team,38,34
141,2,8:58.0,,D. Smith makes free throw 2 of 2,38,35
142,2,8:43.0,Offensive foul by R. Williams (drawn by T. Gibson),,38,35
143,2,8:43.0,Turnover by R. Williams (offensive foul),,38,35
144,2,8:31.0,,W. Ellington misses 2-pt layup at rim (block by R. Williams),38,35
145,2,8:28.0,,Offensive rebound by B. Portis,38,35
146,2,8:27.0,,B. Portis makes 2-pt layup at rim,38,37
147,2,8:09.0,S. Ojeleye makes 2-pt jump shot from 5 ft,,40,37
148,2,7:56.0,,D. Dotson makes 3-pt jump shot from 24 ft (assist by B. Portis),40,40
149,2,7:39.0,R. Williams makes 2-pt dunk from 1 ft (assist by B. Wanamaker),,42,40
150,2,7:39.0,Shooting foul by W. Ellington (drawn by R. Williams),,42,40
151,2,7:39.0,J. Brown enters the game for J. Green,,42,40
152,2,7:39.0,M. Smart enters the game for J. Tatum,,42,40
153,2,7:39.0,,R. Barrett enters the game for W. Ellington,42,40
154,2,7:39.0,R. Williams makes free throw 1 of 1,,43,40
155,2,7:24.0,,R. Barrett makes 2-pt layup from 5 ft (assist by D. Smith),43,42
156,2,7:03.0,Turnover by J. Brown (bad pass; steal by T. Gibson),,43,42
157,2,6:57.0,,D. Smith misses 3-pt jump shot from 26 ft,43,42
158,2,6:54.0,Defensive rebound by B. Wanamaker,,43,42
159,2,6:46.0,M. Smart misses 2-pt layup from 2 ft,,43,42
160,2,6:42.0,Offensive rebound by R. Williams,,43,42
161,2,6:42.0,R. Williams misses 2-pt layup from 1 ft,,43,42
162,2,6:41.0,,Defensive rebound by B. Portis,43,42
163,2,6:38.0,,R. Barrett misses 3-pt jump shot from 25 ft,43,42
164,2,6:36.0,Defensive rebound by R. Williams,,43,42
165,2,6:35.0,Turnover by R. Williams (bad pass; steal by T. Gibson),,43,42
166,2,6:34.0,,T. Gibson makes 2-pt dunk from 1 ft,43,44
167,2,6:34.0,Boston full timeout,,43,44
168,2,6:34.0,D. Theis enters the game for B. Wanamaker,,43,44
169,2,6:34.0,K. Walker enters the game for R. Williams,,43,44
170,2,6:34.0,,K. Knox enters the game for D. Dotson,43,44
171,2,6:17.0,K. Walker misses 3-pt jump shot from 23 ft,,43,44
172,2,6:15.0,Offensive rebound by S. Ojeleye,,43,44
173,2,6:09.0,J. Brown misses 3-pt jump shot from 26 ft,,43,44
174,2,6:07.0,,Defensive rebound by D. Smith,43,44
175,2,5:54.0,,K. Knox misses 3-pt jump shot from 23 ft,43,44
176,2,5:50.0,,Offensive rebound by T. Gibson,43,44
177,2,5:50.0,,T. Gibson misses 2-pt layup at rim (block by J. Brown),43,44
178,2,5:50.0,Defensive rebound by S. Ojeleye,,43,44
179,2,5:46.0,Personal foul by D. Smith (drawn by J. Brown),,43,44
180,2,5:34.0,J. Brown makes 3-pt jump shot from 24 ft (assist by K. Walker),,46,44
181,2,5:33.0,,New York full timeout,46,44
182,2,5:24.0,,Offensive foul by B. Portis (drawn by D. Theis),46,44
183,2,5:24.0,,Turnover by B. Portis (offensive foul),46,44
184,2,5:24.0,,J. Randle enters the game for B. Portis,46,44
185,2,5:15.0,Offensive foul by D. Theis (drawn by T. Gibson),,46,44
186,2,5:15.0,Turnover by D. Theis (offensive foul),,46,44
187,2,5:00.0,,J. Randle misses 3-pt jump shot from 25 ft,46,44
188,2,4:59.0,Defensive rebound by Team,,46,44
189,2,4:44.0,K. Walker misses 2-pt jump shot from 11 ft,,46,44
190,2,4:42.0,,Defensive rebound by J. Randle,46,44
191,2,4:42.0,,Turnover by J. Randle (bad pass),46,44
192,2,4:22.0,M. Smart misses 2-pt layup from 4 ft,,46,44
193,2,4:19.0,,Defensive rebound by R. Barrett,46,44
194,2,4:07.0,,K. Knox makes 3-pt jump shot from 26 ft (assist by D. Smith),46,47
195,2,3:45.0,J. Brown makes 3-pt jump shot from 26 ft (assist by K. Walker),,49,47
196,2,3:24.0,,Shooting foul by J. Brown (drawn by R. Barrett),49,47
197,2,3:24.0,,R. Barrett makes free throw 1 of 2,49,48
198,2,3:24.0,J. Tatum enters the game for S. Ojeleye,,49,48
199,2,3:24.0,,R. Barrett makes free throw 2 of 2,49,49
200,2,3:08.0,M. Smart misses 3-pt jump shot from 26 ft,,49,49
201,2,3:05.0,,Defensive rebound by K. Knox,49,49
202,2,3:01.0,,Turnover by K. Knox (bad pass; steal by J. Tatum),49,49
203,2,2:55.0,J. Brown makes 2-pt layup from 1 ft (assist by K. Walker),,51,49
204,2,2:36.0,,J. Randle misses 2-pt layup from 1 ft,51,49
205,2,2:34.0,Defensive rebound by M. Smart,,51,49
206,2,2:23.0,D. Theis makes 2-pt layup from 3 ft (assist by J. Tatum),,53,49
207,2,2:01.0,,Personal foul by J. Brown (drawn by R. Barrett),53,49
208,2,2:01.0,,D. Dotson enters the game for T. Gibson,53,49
209,2,2:01.0,,B. Portis enters the game for K. Knox,53,49
210,2,1:52.0,,J. Randle makes 2-pt hook shot from 3 ft,53,51
211,2,1:52.0,,Shooting foul by M. Smart (drawn by J. Randle),53,51
212,2,1:52.0,,J. Randle makes free throw 1 of 1,53,52
213,2,1:29.0,J. Tatum makes 2-pt jump shot from 16 ft,,55,52
214,2,1:11.0,,B. Portis makes 3-pt jump shot from 25 ft (assist by D. Smith),55,55
215,2,1:11.0,,Instant Replay (Request: Ruling Stands),55,55
216,2,0:54.0,J. Tatum makes 3-pt jump shot from 27 ft,,58,55
217,2,0:30.0,,D. Smith makes 3-pt jump shot from 23 ft (assist by J. Randle),58,58
218,2,0:20.0,Personal foul by B. Portis (drawn by D. Theis),,58,58
219,2,0:10.0,J. Brown misses 3-pt jump shot from 26 ft,,58,58
220,2,0:08.0,Offensive rebound by M. Smart,,58,58
221,2,0:06.0,M. Smart misses 3-pt jump shot from 22 ft,,58,58
222,2,0:06.0,Offensive rebound by M. Smart,,58,58
223,2,0:04.0,M. Smart misses 2-pt jump shot from 20 ft,,58,58
224,2,0:04.0,,Defensive rebound by Team,58,58
225,2,0:00.0,,J. Randle misses 3-pt jump shot from 26 ft,58,58
226,2,0:00.0,,Offensive rebound by Team,58,58
227,3,11:44.0,K. Walker misses 2-pt layup from 3 ft (block by D. Smith),,58,58
228,3,11:41.0,,Defensive rebound by K. Knox,58,58
229,3,11:40.0,,K. Knox misses 2-pt layup from 2 ft (block by D. Theis),58,58
230,3,11:39.0,,Offensive rebound by R. Barrett,58,58
231,3,11:39.0,,Shooting foul by J. Brown (drawn by R. Barrett),58,58
232,3,11:39.0,,R. Barrett makes free throw 1 of 2,58,59
233,3,11:39.0,,R. Barrett makes free throw 2 of 2,58,60
234,3,11:15.0,Turnover by Team (shot clock),,58,60
235,3,11:01.0,,Shooting foul by J. Tatum (drawn by J. Randle),58,60
236,3,11:01.0,,J. Randle makes free throw 1 of 2,58,61
237,3,11:01.0,,J. Randle makes free throw 2 of 2,58,62
238,3,10:44.0,Turnover by K. Walker (bad pass; steal by T. Gibson),,58,62
239,3,10:36.0,,J. Randle makes 2-pt layup from 1 ft,58,64
240,3,10:25.0,J. Brown makes 3-pt jump shot from 26 ft (assist by K. Walker),,61,64
241,3,10:04.0,,J. Randle misses 3-pt jump shot from 27 ft,61,64
242,3,10:03.0,Defensive rebound by Team,,61,64
243,3,9:52.0,K. Walker misses 3-pt jump shot from 23 ft,,61,64
244,3,9:50.0,,Defensive rebound by J. Randle,61,64
245,3,9:38.0,,K. Knox makes 3-pt jump shot from 25 ft (assist by D. Smith),61,67
246,3,9:18.0,J. Tatum makes 2-pt jump shot from 11 ft (assist by D. Theis),,63,67
247,3,9:03.0,,K. Knox misses 3-pt jump shot from 26 ft,63,67
248,3,9:01.0,,Offensive rebound by T. Gibson,63,67
249,3,8:54.0,,Shooting foul by D. Theis (drawn by J. Randle),63,67
250,3,8:54.0,,J. Randle misses free throw 1 of 2,63,67
251,3,8:54.0,,Offensive rebound by Team,63,67
252,3,8:54.0,,J. Randle makes free throw 2 of 2,63,68
253,3,8:31.0,Turnover by M. Smart (bad pass; steal by R. Barrett),,63,68
254,3,8:26.0,,D. Smith makes 2-pt layup from 1 ft,63,70
255,3,8:11.0,J. Brown misses 3-pt jump shot from 26 ft,,63,70
256,3,8:08.0,,Defensive rebound by K. Knox,63,70
257,3,8:01.0,,Personal foul by M. Smart (drawn by K. Knox),63,70
258,3,8:01.0,Boston full timeout,,63,70
259,3,8:01.0,C. Edwards enters the game for M. Smart,,63,70
260,3,8:01.0,E. Freedom enters the game for D. Theis,,63,70
261,3,7:44.0,,D. Smith misses 2-pt jump shot from 20 ft,63,70
262,3,7:42.0,Defensive rebound by J. Tatum,,63,70
263,3,7:31.0,J. Tatum misses 2-pt jump shot from 10 ft,,63,70
264,3,7:28.0,Offensive rebound by E. Freedom,,63,70
265,3,7:27.0,E. Freedom misses 2-pt layup at rim,,63,70
266,3,7:27.0,,Defensive rebound by J. Randle,63,70
267,3,7:20.0,,K. Knox makes 2-pt jump shot from 21 ft (assist by D. Smith),63,72
268,3,6:55.0,J. Tatum misses 3-pt jump shot from 25 ft,,63,72
269,3,6:53.0,Offensive rebound by J. Brown,,63,72
270,3,6:52.0,Shooting foul by J. Randle (drawn by E. Freedom),,63,72
271,3,6:52.0,E. Freedom misses free throw 1 of 2,,63,72
272,3,6:52.0,Offensive rebound by Team,,63,72
273,3,6:52.0,E. Freedom makes free throw 2 of 2,,64,72
274,3,6:38.0,,Shooting foul by C. Edwards (drawn by R. Barrett),64,72
275,3,6:38.0,,R. Barrett makes free throw 1 of 2,64,73
276,3,6:38.0,,R. Barrett misses free throw 2 of 2,64,73
277,3,6:34.0,Defensive rebound by E. Freedom,,64,73
278,3,6:28.0,Turnover by K. Walker (bad pass),,64,73
279,3,6:22.0,,T. Gibson misses 2-pt layup from 3 ft (block by E. Freedom),64,73
280,3,6:21.0,Defensive rebound by J. Brown,,64,73
281,3,6:19.0,Personal take foul by D. Smith (drawn by J. Brown),,64,73
282,3,6:09.0,E. Freedom makes 2-pt hook shot from 1 ft (assist by K. Walker),,66,73
283,3,6:03.0,,Personal foul by J. Tatum (drawn by R. Barrett),66,73
284,3,6:03.0,,R. Barrett misses free throw 1 of 2,66,73
285,3,6:03.0,,Offensive rebound by Team,66,73
286,3,6:03.0,,R. Barrett misses free throw 2 of 2,66,73
287,3,6:02.0,Defensive rebound by Team,,66,73
288,3,5:54.0,K. Walker misses 2-pt layup from 3 ft (block by R. Barrett),,66,73
289,3,5:54.0,Offensive rebound by Team,,66,73
290,3,5:54.0,B. Wanamaker enters the game for J. Tatum,,66,73
291,3,5:54.0,,D. Dotson enters the game for D. Smith,66,73
292,3,5:43.0,C. Edwards misses 2-pt layup from 2 ft,,66,73
293,3,5:41.0,Offensive rebound by E. Freedom,,66,73
294,3,5:39.0,E. Freedom makes 2-pt layup from 1 ft,,68,73
295,3,5:21.0,,Turnover by J. Randle (lost ball; steal by B. Wanamaker),68,73
296,3,5:16.0,K. Walker makes 3-pt jump shot from 25 ft (assist by B. Wanamaker),,71,73
297,3,5:14.0,,New York full timeout,71,73
298,3,5:14.0,,M. Robinson enters the game for T. Gibson,71,73
299,3,5:01.0,,K. Knox makes 2-pt layup from 1 ft,71,75
300,3,5:01.0,,Shooting foul by C. Edwards (drawn by K. Knox),71,75
301,3,5:01.0,,K. Knox makes free throw 1 of 1,71,76
302,3,4:49.0,K. Walker misses 3-pt jump shot from 26 ft,,71,76
303,3,4:47.0,,Defensive rebound by R. Barrett,71,76
304,3,4:31.0,,J. Randle misses 3-pt jump shot from 27 ft,71,76
305,3,4:28.0,Defensive rebound by J. Brown,,71,76
306,3,4:20.0,J. Brown misses 2-pt layup from 2 ft,,71,76
307,3,4:18.0,Offensive rebound by E. Freedom,,71,76
308,3,4:18.0,E. Freedom misses 2-pt layup from 1 ft (block by K. Knox),,71,76
309,3,4:18.0,,Defensive rebound by D. Dotson,71,76
310,3,4:07.0,,Shooting foul by C. Edwards (drawn by R. Barrett),71,76
311,3,4:07.0,G. Williams enters the game for C. Edwards,,71,76
312,3,4:07.0,,R. Barrett misses free throw 1 of 2,71,76
313,3,4:07.0,,Offensive rebound by Team,71,76
314,3,4:07.0,,R. Barrett makes free throw 2 of 2,71,77
315,3,3:58.0,Turnover by E. Freedom (bad pass; steal by D. Dotson),,71,77
316,3,3:54.0,,M. Robinson makes 2-pt dunk from 1 ft (assist by D. Dotson),71,79
317,3,3:36.0,G. Williams makes 2-pt layup from 1 ft (assist by B. Wanamaker),,73,79
318,3,3:23.0,,K. Knox misses 3-pt jump shot from 26 ft,73,79
319,3,3:19.0,Defensive rebound by E. Freedom,,73,79
320,3,3:09.0,Personal foul by R. Barrett (drawn by J. Brown),,73,79
321,3,3:09.0,,W. Ellington enters the game for R. Barrett,73,79
322,3,3:09.0,,B. Portis enters the game for K. Knox,73,79
323,3,3:09.0,,D. Smith enters the game for J. Randle,73,79
324,3,2:55.0,G. Williams makes 2-pt jump shot from 8 ft,,75,79
325,3,2:46.0,,Shooting foul by G. Williams (drawn by D. Smith),75,79
326,3,2:46.0,,D. Smith misses free throw 1 of 2,75,79
327,3,2:46.0,,Offensive rebound by Team,75,79
328,3,2:46.0,J. Tatum enters the game for K. Walker,,75,79
329,3,2:46.0,,D. Smith makes free throw 2 of 2,75,80
330,3,2:36.0,Shooting foul by D. Smith (drawn by B. Wanamaker),,75,80
331,3,2:36.0,B. Wanamaker makes free throw 1 of 2,,76,80
332,3,2:36.0,B. Wanamaker makes free throw 2 of 2,,77,80
333,3,2:16.0,,D. Smith makes 2-pt layup from 2 ft (assist by W. Ellington),77,82
334,3,1:57.0,B. Wanamaker misses 3-pt jump shot from 25 ft,,77,82
335,3,1:55.0,Offensive rebound by E. Freedom,,77,82
336,3,1:55.0,E. Freedom makes 2-pt layup from 1 ft,,79,82
337,3,1:36.0,,Personal foul by B. Wanamaker (drawn by D. Smith),79,82
338,3,1:36.0,C. Edwards enters the game for J. Brown,,79,82
339,3,1:36.0,,D. Smith misses free throw 1 of 2,79,82
340,3,1:36.0,,Offensive rebound by Team,79,82
341,3,1:36.0,,D. Smith makes free throw 2 of 2,79,83
342,3,1:11.0,G. Williams misses 2-pt jump shot from 9 ft,,79,83
343,3,1:09.0,,Defensive rebound by M. Robinson,79,83
344,3,1:03.0,,B. Portis misses 2-pt jump shot from 8 ft,79,83
345,3,0:58.0,,Offensive rebound by M. Robinson,79,83
346,3,0:58.0,,M. Robinson makes 2-pt dunk from 1 ft,79,85
347,3,0:45.0,Personal foul by W. Ellington (drawn by J. Tatum),,79,85
348,3,0:45.0,J. Tatum makes free throw 1 of 2,,80,85
349,3,0:45.0,D. Theis enters the game for E. Freedom,,80,85
350,3,0:45.0,J. Tatum makes free throw 2 of 2,,81,85
351,3,0:33.0,,D. Smith misses 2-pt jump shot from 15 ft,81,85
352,3,0:30.0,Defensive rebound by C. Edwards,,81,85
353,3,0:08.0,J. Tatum misses 3-pt jump shot from 27 ft,,81,85
354,3,0:05.0,Offensive rebound by B. Wanamaker,,81,85
355,3,0:00.0,J. Tatum misses 2-pt jump shot from 21 ft,,81,85
356,3,0:00.0,Offensive rebound by Team,,81,85
357,4,11:49.0,,Offensive foul by W. Ellington (drawn by E. Freedom),81,85
358,4,11:49.0,,Turnover by W. Ellington (offensive foul),81,85
359,4,11:37.0,C. Edwards misses 3-pt jump shot from 25 ft,,81,85
360,4,11:32.0,,Defensive rebound by W. Ellington,81,85
361,4,11:27.0,,Offensive foul by M. Robinson (drawn by J. Tatum),81,85
362,4,11:27.0,,Turnover by M. Robinson (offensive foul),81,85
363,4,11:11.0,J. Tatum misses 2-pt layup from 1 ft (block by D. Dotson),,81,85
364,4,11:06.0,,Defensive rebound by W. Ellington,81,85
365,4,11:04.0,,D. Dotson makes 2-pt layup from 2 ft (assist by D. Smith),81,87
366,4,10:49.0,Shooting foul by W. Ellington (drawn by B. Wanamaker),,81,87
367,4,10:49.0,B. Wanamaker makes free throw 1 of 2,,82,87
368,4,10:49.0,S. Ojeleye enters the game for C. Edwards,,82,87
369,4,10:49.0,B. Wanamaker makes free throw 2 of 2,,83,87
370,4,10:35.0,,D. Dotson misses 3-pt jump shot from 27 ft,83,87
371,4,10:33.0,Defensive rebound by E. Freedom,,83,87
372,4,10:19.0,Turnover by B. Wanamaker (bad pass; steal by B. Portis),,83,87
373,4,10:10.0,,D. Smith misses 2-pt jump shot from 10 ft,83,87
374,4,10:07.0,Defensive rebound by J. Tatum,,83,87
375,4,10:03.0,J. Tatum makes 3-pt jump shot from 25 ft,,86,87
376,4,9:45.0,,B. Portis makes 2-pt jump shot from 10 ft (assist by D. Dotson),86,89
377,4,9:22.0,G. Williams misses 2-pt layup from 2 ft (block by D. Smith),,86,89
378,4,9:22.0,Offensive rebound by Team,,86,89
379,4,9:20.0,J. Tatum misses 3-pt jump shot from 26 ft,,86,89
380,4,9:16.0,,Defensive rebound by M. Robinson,86,89
381,4,9:10.0,,Shooting foul by J. Tatum (drawn by B. Portis),86,89
382,4,9:10.0,,B. Portis makes free throw 1 of 2,86,90
383,4,9:10.0,,B. Portis makes free throw 2 of 2,86,91
384,4,8:50.0,B. Wanamaker misses 2-pt jump shot from 9 ft,,86,91
385,4,8:49.0,Offensive rebound by E. Freedom,,86,91
386,4,8:49.0,Shooting foul by M. Robinson (drawn by E. Freedom),,86,91
387,4,8:49.0,E. Freedom makes free throw 1 of 2,,87,91
388,4,8:49.0,,J. Randle enters the game for M. Robinson,87,91
389,4,8:49.0,E. Freedom misses free throw 2 of 2,,87,91
390,4,8:46.0,,Defensive rebound by B. Portis,87,91
