,QUARTER,TIME_REMAINING,MILWAUKEE_ACTION,CHICAGO_ACTION,MILWAUKEE_SCORE,CHICAGO_SCORE
40,1,7:35.0,K. Middleton makes free throw 3 of 3,,15,6
41,1,7:25.0,,L. Markkanen makes 3-pt jump shot from 25 ft (assist by T. Satoranský),15,9
42,1,7:07.0,D. DiVincenzo misses 3-pt jump shot from 26 ft,,15,9
43,1,7:04.0,,Defensive rebound by L. Markkanen,15,9
44,1,6:55.0,,K. Dunn misses 2-pt jump shot from 14 ft,15,9
45,1,6:52.0,Defensive rebound by K. Middleton,,15,9
46,1,6:43.0,B. Lopez misses 3-pt jump shot from 25 ft,,15,9
47,1,6:40.0,,Defensive rebound by K. Dunn,15,9
48,1,6:35.0,,Z. LaVine misses 2-pt jump shot from 16 ft,15,9
49,1,6:31.0,Defensive rebound by B. Lopez,,15,9
50,1,6:20.0,K. Middleton misses 2-pt jump shot from 13 ft,,15,9
51,1,6:17.0,,Defensive rebound by L. Markkanen,15,9
52,1,6:12.0,,K. Dunn misses 3-pt jump shot from 24 ft,15,9
53,1,6:08.0,Defensive rebound by D. DiVincenzo,,15,9
54,1,6:03.0,B. Lopez misses 3-pt jump shot from 27 ft,,15,9
55,1,6:03.0,Offensive rebound by P. Connaughton,,15,9
56,1,5:59.0,D. DiVincenzo misses 3-pt jump shot from 26 ft,,15,9
57,1,5:59.0,,Defensive rebound by D. Gafford,15,9
58,1,5:46.0,,Z. LaVine misses 2-pt jump shot from 7 ft,15,9
59,1,5:42.0,Defensive rebound by G. Antetokounmpo,,15,9
60,1,5:40.0,Milwaukee full timeout,,15,9
61,1,5:40.0,G. Hill enters the game for G. Antetokounmpo,,15,9
62,1,5:40.0,E. İlyasova enters the game for D. DiVincenzo,,15,9
63,1,5:40.0,,W. Carter enters the game for K. Dunn,15,9
64,1,5:40.0,,C. White enters the game for D. Gafford,15,9
65,1,5:30.0,B. Lopez makes 2-pt hook shot from 9 ft (assist by G. Hill),,17,9
66,1,5:06.0,,Z. LaVine misses 3-pt jump shot from 23 ft,17,9
67,1,5:02.0,,Offensive rebound by L. Markkanen,17,9
68,1,5:02.0,,L. Markkanen misses 2-pt layup from 1 ft,17,9
69,1,5:02.0,,Offensive rebound by W. Carter,17,9
70,1,4:58.0,,C. White misses 3-pt jump shot from 26 ft,17,9
71,1,4:55.0,Defensive rebound by P. Connaughton,,17,9
72,1,4:48.0,E. İlyasova misses 3-pt jump shot from 26 ft,,17,9
73,1,4:44.0,,Defensive rebound by W. Carter,17,9
74,1,4:38.0,,Z. LaVine makes 2-pt layup from 2 ft,17,11
75,1,4:22.0,E. İlyasova makes 2-pt layup from 2 ft (assist by K. Middleton),,19,11
76,1,4:10.0,,Personal foul by G. Hill (drawn by Z. LaVine),19,11
77,1,4:10.0,K. Korver enters the game for B. Lopez,,19,11
78,1,4:10.0,R. Lopez enters the game for K. Middleton,,19,11
79,1,4:10.0,,T. Young enters the game for L. Markkanen,19,11
80,1,4:01.0,,T. Satoranský makes 2-pt layup from 3 ft,19,13
81,1,3:49.0,P. Connaughton makes 3-pt jump shot from 26 ft (assist by E. İlyasova),,22,13
82,1,3:38.0,,W. Carter misses 3-pt jump shot from 25 ft,22,13
83,1,3:35.0,,Offensive rebound by T. Young,22,13
84,1,3:31.0,,Z. LaVine makes 3-pt jump shot from 25 ft (assist by T. Satoranský),22,16
85,1,3:20.0,Personal foul by C. White (drawn by G. Hill),,22,16
86,1,3:10.0,R. Lopez misses 2-pt hook shot from 7 ft (block by W. Carter),,22,16
87,1,3:07.0,,Defensive rebound by T. Satoranský,22,16
88,1,3:03.0,,Z. LaVine misses 2-pt layup from 1 ft,22,16
89,1,3:00.0,Defensive rebound by P. Connaughton,,22,16
90,1,2:55.0,P. Connaughton misses 2-pt layup from 2 ft,,22,16
91,1,2:53.0,,Defensive rebound by Z. LaVine,22,16
92,1,2:40.0,,C. White misses 2-pt jump shot from 5 ft,22,16
93,1,2:38.0,Defensive rebound by E. İlyasova,,22,16
94,1,2:27.0,G. Hill makes 2-pt jump shot from 23 ft,,24,16
95,1,2:12.0,,W. Carter makes 2-pt hook shot from 6 ft,24,18
96,1,1:58.0,Shooting foul by T. Satoranský (drawn by E. İlyasova),,24,18
97,1,1:58.0,E. İlyasova misses free throw 1 of 2,,24,18
98,1,1:58.0,Offensive rebound by Team,,24,18
99,1,1:58.0,E. Bledsoe enters the game for P. Connaughton,,24,18
100,1,1:58.0,,K. Dunn enters the game for Z. LaVine,24,18
101,1,1:58.0,,D. Valentine enters the game for T. Satoranský,24,18
102,1,1:58.0,E. İlyasova makes free throw 2 of 2,,25,18
103,1,1:49.0,,W. Carter makes 2-pt jump shot from 12 ft (assist by K. Dunn),25,20
104,1,1:36.0,E. İlyasova misses 2-pt jump shot from 7 ft,,25,20
105,1,1:32.0,,Defensive rebound by D. Valentine,25,20
106,1,1:30.0,,Turnover by D. Valentine (bad pass; steal by E. Bledsoe),25,20
107,1,1:28.0,Shooting foul by D. Valentine (drawn by E. Bledsoe),,25,20
108,1,1:28.0,E. Bledsoe makes free throw 1 of 2,,26,20
109,1,1:28.0,E. Bledsoe makes free throw 2 of 2,,27,20
110,1,1:17.0,,T. Young misses 2-pt layup from 5 ft,27,20
111,1,1:15.0,Defensive rebound by E. İlyasova,,27,20
112,1,1:08.0,E. Bledsoe makes 2-pt layup from 1 ft,,29,20
113,1,0:59.0,,Offensive foul by W. Carter (drawn by E. İlyasova),29,20
114,1,0:59.0,,Turnover by W. Carter (offensive foul),29,20
115,1,0:47.0,R. Lopez makes 2-pt hook shot from 9 ft (assist by K. Korver),,31,20
116,1,0:26.0,,D. Valentine misses 2-pt hook shot from 7 ft,31,20
117,1,0:24.0,Defensive rebound by R. Lopez,,31,20
118,1,0:09.0,Turnover by E. Bledsoe (bad pass; steal by C. White),,31,20
119,1,0:00.0,,D. Valentine misses 3-pt jump shot from 26 ft,31,20
120,1,0:00.0,,Offensive rebound by Team,31,20
121,2,11:50.0,,C. White misses 2-pt layup from 3 ft (block by R. Lopez),31,20
122,2,11:49.0,Defensive rebound by E. Bledsoe,,31,20
123,2,11:43.0,R. Lopez misses 3-pt jump shot from 23 ft,,31,20
124,2,11:39.0,Offensive rebound by R. Lopez,,31,20
125,2,11:31.0,R. Lopez makes 2-pt hook shot from 7 ft,,33,20
126,2,11:05.0,,D. Valentine makes 3-pt jump shot from 26 ft (assist by T. Young),33,23
127,2,10:43.0,G. Antetokounmpo misses 2-pt layup from 2 ft,,33,23
128,2,10:41.0,,Defensive rebound by K. Dunn,33,23
129,2,10:32.0,,K. Dunn misses 2-pt layup at rim (block by R. Lopez),33,23
130,2,10:28.0,,Offensive rebound by W. Carter,33,23
131,2,10:27.0,,Turnover by W. Carter (bad pass; steal by E. Bledsoe),33,23
132,2,10:17.0,Shooting foul by D. Valentine (drawn by G. Antetokounmpo),,33,23
133,2,10:17.0,G. Antetokounmpo makes free throw 1 of 2,,34,23
134,2,10:17.0,D. DiVincenzo enters the game for E. Bledsoe,,34,23
135,2,10:17.0,K. Middleton enters the game for G. Hill,,34,23
136,2,10:17.0,,D. Gafford enters the game for W. Carter,34,23
137,2,10:17.0,G. Antetokounmpo makes free throw 2 of 2,,35,23
138,2,10:07.0,,C. White makes 3-pt jump shot from 26 ft (assist by T. Young),35,26
139,2,9:46.0,K. Middleton misses 2-pt jump shot from 14 ft,,35,26
140,2,9:44.0,,Defensive rebound by C. White,35,26
141,2,9:32.0,,C. White makes 3-pt jump shot from 26 ft (assist by D. Valentine),35,29
142,2,9:11.0,Turnover by D. DiVincenzo (bad pass),,35,29
143,2,9:11.0,B. Lopez enters the game for R. Lopez,,35,29
144,2,8:48.0,,C. White makes 3-pt jump shot from 26 ft (assist by K. Dunn),35,32
145,2,8:37.0,G. Antetokounmpo misses 3-pt jump shot from 26 ft,,35,32
146,2,8:34.0,Offensive rebound by D. DiVincenzo,,35,32
147,2,8:29.0,G. Antetokounmpo misses 2-pt hook shot from 3 ft (block by D. Gafford),,35,32
148,2,8:26.0,,Defensive rebound by C. White,35,32
149,2,8:21.0,,T. Young misses 2-pt layup from 3 ft,35,32
150,2,8:19.0,Defensive rebound by K. Middleton,,35,32
151,2,8:15.0,D. DiVincenzo misses 3-pt jump shot from 23 ft,,35,32
152,2,8:13.0,,Defensive rebound by T. Young,35,32
153,2,8:07.0,,C. White misses 2-pt jump shot from 20 ft,35,32
154,2,8:05.0,Defensive rebound by G. Antetokounmpo,,35,32
155,2,7:51.0,K. Middleton makes 2-pt jump shot from 14 ft,,37,32
156,2,7:30.0,,D. Valentine misses 3-pt jump shot from 28 ft,37,32
157,2,7:28.0,Defensive rebound by G. Antetokounmpo,,37,32
158,2,7:24.0,G. Antetokounmpo makes 2-pt layup from 1 ft,,39,32
159,2,7:17.0,,Chicago full timeout,39,32
160,2,7:17.0,P. Connaughton enters the game for G. Antetokounmpo,,39,32
161,2,7:17.0,E. İlyasova enters the game for K. Korver,,39,32
162,2,7:17.0,,Z. LaVine enters the game for K. Dunn,39,32
163,2,7:17.0,,T. Satoranský enters the game for D. Valentine,39,32
164,2,7:02.0,,C. White misses 2-pt jump shot from 11 ft,39,32
165,2,7:01.0,,Offensive rebound by C. White,39,32
166,2,6:59.0,,Z. LaVine misses 3-pt jump shot from 26 ft,39,32
167,2,6:59.0,,Offensive rebound by T. Young,39,32
168,2,6:55.0,,T. Young makes 2-pt hook shot from 6 ft,39,34
169,2,6:41.0,E. İlyasova makes 2-pt jump shot from 13 ft (assist by K. Middleton),,41,34
170,2,6:15.0,,D. Gafford makes 2-pt layup from 1 ft (assist by Z. LaVine),41,36
171,2,6:01.0,K. Middleton makes 2-pt jump shot from 13 ft (assist by D. DiVincenzo),,43,36
172,2,5:45.0,,Z. LaVine misses 2-pt layup from 2 ft,43,36
173,2,5:40.0,,Offensive rebound by D. Gafford,43,36
174,2,5:37.0,,C. White makes 2-pt layup from 1 ft (assist by D. Gafford),43,38
175,2,5:29.0,K. Middleton makes 2-pt layup from 1 ft,,45,38
176,2,5:29.0,Shooting foul by C. White (drawn by K. Middleton),,45,38
177,2,5:29.0,,W. Carter enters the game for D. Gafford,45,38
178,2,5:29.0,,L. Markkanen enters the game for T. Young,45,38
179,2,5:29.0,K. Middleton misses free throw 1 of 1,,45,38
180,2,5:19.0,,Defensive rebound by Z. LaVine,45,38
181,2,5:11.0,Violation by Team (kicked ball),,45,38
182,2,5:06.0,,L. Markkanen makes 3-pt jump shot from 26 ft (assist by Z. LaVine),45,41
183,2,4:49.0,Turnover by K. Middleton (bad pass; steal by C. White),,45,41
184,2,4:38.0,,Z. LaVine misses 3-pt jump shot from 23 ft,45,41
185,2,4:36.0,Defensive rebound by D. DiVincenzo,,45,41
186,2,4:22.0,K. Middleton misses 3-pt jump shot from 26 ft,,45,41
187,2,4:17.0,,Defensive rebound by W. Carter,45,41
188,2,4:13.0,,T. Satoranský makes 3-pt jump shot from 25 ft,45,44
189,2,4:11.0,Milwaukee full timeout,,45,44
190,2,4:11.0,E. Bledsoe enters the game for D. DiVincenzo,,45,44
191,2,3:59.0,K. Middleton misses 3-pt jump shot from 24 ft,,45,44
192,2,3:55.0,Offensive rebound by B. Lopez,,45,44
193,2,3:46.0,B. Lopez makes 2-pt layup from 2 ft (assist by E. Bledsoe),,47,44
194,2,3:36.0,,L. Markkanen makes 3-pt jump shot from 25 ft (assist by T. Satoranský),47,47
195,2,3:17.0,E. İlyasova makes 2-pt jump shot from 8 ft (assist by B. Lopez),,49,47
196,2,3:00.0,,Turnover by T. Satoranský (lost ball; steal by E. Bledsoe),49,47
197,2,2:55.0,E. Bledsoe misses 2-pt layup from 2 ft,,49,47
198,2,2:52.0,Offensive rebound by E. İlyasova,,49,47
199,2,2:52.0,E. İlyasova makes 2-pt layup at rim,,51,47
200,2,2:43.0,,Personal foul by P. Connaughton (drawn by C. White),51,47
201,2,2:43.0,G. Antetokounmpo enters the game for E. İlyasova,,51,47
202,2,2:43.0,G. Hill enters the game for K. Middleton,,51,47
203,2,2:36.0,,L. Markkanen makes 3-pt jump shot from 26 ft (assist by T. Satoranský),51,50
204,2,2:21.0,E. Bledsoe misses 3-pt jump shot from 26 ft,,51,50
205,2,2:20.0,Offensive rebound by B. Lopez,,51,50
206,2,2:14.0,G. Antetokounmpo misses 2-pt jump shot from 11 ft,,51,50
207,2,2:11.0,,Defensive rebound by C. White,51,50
208,2,1:57.0,,C. White makes 2-pt jump shot from 1 ft,51,52
209,2,1:37.0,E. Bledsoe misses 2-pt layup at rim,,51,52
210,2,1:36.0,Offensive rebound by G. Antetokounmpo,,51,52
211,2,1:35.0,G. Antetokounmpo makes 2-pt layup from 1 ft,,53,52
212,2,1:27.0,,C. White misses 2-pt jump shot from 17 ft (block by P. Connaughton),53,52
213,2,1:26.0,Defensive rebound by P. Connaughton,,53,52
214,2,1:26.0,Turnover by P. Connaughton (bad pass),,53,52
215,2,1:26.0,,K. Dunn enters the game for C. White,53,52
216,2,1:22.0,,W. Carter misses 2-pt jump shot from 16 ft,53,52
217,2,1:22.0,Defensive rebound by Team,,53,52
218,2,1:22.0,,Loose ball foul by T. Satoranský (drawn by B. Lopez),53,52
219,2,1:07.0,Turnover by E. Bledsoe (bad pass; steal by K. Dunn),,53,52
220,2,1:03.0,,L. Markkanen misses 3-pt jump shot from 27 ft (block by P. Connaughton),53,52
221,2,1:03.0,,Offensive rebound by Team,53,52
222,2,0:59.0,,L. Markkanen misses 3-pt jump shot from 26 ft,53,52
223,2,0:56.0,Defensive rebound by P. Connaughton,,53,52
224,2,0:49.0,B. Lopez misses 3-pt jump shot from 26 ft,,53,52
225,2,0:45.0,,Defensive rebound by Z. LaVine,53,52
226,2,0:38.0,,Z. LaVine misses 2-pt layup from 2 ft,53,52
227,2,0:36.0,Defensive rebound by B. Lopez,,53,52
228,2,0:32.0,G. Antetokounmpo misses 3-pt jump shot from 28 ft,,53,52
229,2,0:29.0,,Defensive rebound by W. Carter,53,52
230,2,0:12.0,,Offensive foul by L. Markkanen (drawn by B. Lopez),53,52
231,2,0:12.0,,Turnover by L. Markkanen (offensive foul),53,52
232,2,0:12.0,E. İlyasova enters the game for P. Connaughton,,53,52
233,2,0:12.0,K. Korver enters the game for B. Lopez,,53,52
234,2,0:12.0,,S. Harrison enters the game for L. Markkanen,53,52
235,2,0:12.0,,T. Young enters the game for T. Satoranský,53,52
236,2,0:00.0,Shooting foul by W. Carter (drawn by E. Bledsoe),,53,52
237,2,0:00.0,E. Bledsoe makes free throw 1 of 3,,54,52
238,2,0:00.0,E. Bledsoe misses free throw 2 of 3,,54,52
239,2,0:00.0,Offensive rebound by Team,,54,52
240,2,0:00.0,E. Bledsoe makes free throw 3 of 3,,55,52
241,3,11:42.0,,W. Carter misses 3-pt jump shot from 26 ft,55,52
242,3,11:37.0,,Offensive rebound by L. Markkanen,55,52
243,3,11:30.0,,Turnover by T. Satoranský (bad pass; steal by B. Lopez),55,52
244,3,11:29.0,Personal foul by T. Satoranský (drawn by B. Lopez),,55,52
245,3,11:13.0,E. Bledsoe makes 2-pt layup from 2 ft (assist by G. Antetokounmpo),,57,52
246,3,11:02.0,,T. Satoranský misses 3-pt jump shot from 25 ft,57,52
247,3,10:59.0,Defensive rebound by G. Antetokounmpo,,57,52
248,3,10:50.0,B. Lopez makes 3-pt jump shot from 24 ft (assist by G. Antetokounmpo),,60,52
249,3,10:49.0,,Chicago full timeout,60,52
250,3,10:33.0,,Z. LaVine misses 2-pt jump shot from 19 ft,60,52
251,3,10:28.0,Defensive rebound by K. Middleton,,60,52
252,3,10:25.0,K. Middleton misses 2-pt layup from 4 ft,,60,52
253,3,10:23.0,,Defensive rebound by W. Carter,60,52
254,3,10:22.0,,Shooting foul by B. Lopez (drawn by K. Dunn),60,52
255,3,10:22.0,,K. Dunn makes free throw 1 of 2,60,53
256,3,10:22.0,,K. Dunn makes free throw 2 of 2,60,54
257,3,10:08.0,B. Lopez misses 2-pt layup from 2 ft,,60,54
258,3,10:06.0,,Defensive rebound by L. Markkanen,60,54
259,3,10:02.0,,K. Dunn misses 2-pt layup from 2 ft,60,54
260,3,10:01.0,Defensive rebound by D. DiVincenzo,,60,54
261,3,9:52.0,E. Bledsoe makes 2-pt layup from 1 ft (assist by K. Middleton),,62,54
262,3,9:33.0,,K. Dunn misses 3-pt jump shot from 25 ft,62,54
263,3,9:29.0,Defensive rebound by G. Antetokounmpo,,62,54
264,3,9:26.0,Personal foul by K. Dunn (drawn by G. Antetokounmpo),,62,54
265,3,9:22.0,G. Antetokounmpo misses 2-pt jump shot from 18 ft,,62,54
266,3,9:20.0,,Defensive rebound by W. Carter,62,54
267,3,8:58.0,,Turnover by Z. LaVine (lost ball; steal by E. Bledsoe),62,54
268,3,8:52.0,Shooting foul by T. Satoranský (drawn by K. Middleton),,62,54
269,3,8:52.0,Technical foul by T. Satoranský,,62,54
270,3,8:52.0,K. Middleton makes technical free throw,,63,54
271,3,8:52.0,K. Middleton makes free throw 1 of 2,,64,54
272,3,8:52.0,,C. White enters the game for T. Satoranský,64,54
273,3,8:52.0,K. Middleton makes free throw 2 of 2,,65,54
274,3,8:30.0,,Z. LaVine makes 2-pt layup from 2 ft,65,56
275,3,8:22.0,D. DiVincenzo makes 2-pt dunk from 1 ft (assist by E. Bledsoe),,67,56
276,3,8:01.0,,Z. LaVine misses 2-pt layup from 2 ft (block by B. Lopez),67,56
277,3,7:57.0,Defensive rebound by E. Bledsoe,,67,56
278,3,7:53.0,E. Bledsoe makes 3-pt jump shot from 25 ft,,70,56
279,3,7:35.0,,Turnover by K. Dunn (bad pass),70,56
280,3,7:35.0,P. Connaughton enters the game for E. Bledsoe,,70,56
281,3,7:19.0,G. Antetokounmpo makes 2-pt dunk at rim (assist by K. Middleton),,72,56
282,3,7:19.0,,Chicago full timeout,72,56
283,3,7:19.0,,R. Arcidiacono enters the game for K. Dunn,72,56
284,3,7:05.0,,C. White makes 2-pt jump shot from 7 ft,72,58
285,3,7:05.0,,Shooting foul by P. Connaughton (drawn by C. White),72,58
286,3,7:05.0,,C. White makes free throw 1 of 1,72,59
287,3,6:50.0,B. Lopez makes 2-pt dunk from 1 ft,,74,59
288,3,6:37.0,,L. Markkanen misses 2-pt layup from 2 ft,74,59
289,3,6:36.0,,Offensive rebound by W. Carter,74,59
290,3,6:36.0,,W. Carter makes 2-pt dunk at rim,74,61
291,3,6:24.0,K. Middleton makes 2-pt jump shot from 6 ft,,76,61
292,3,6:14.0,,W. Carter makes 2-pt layup from 2 ft (assist by Z. LaVine),76,63
293,3,5:59.0,G. Antetokounmpo makes 3-pt jump shot from 25 ft (assist by D. DiVincenzo),,79,63
294,3,5:41.0,,R. Arcidiacono makes 2-pt jump shot from 14 ft (assist by W. Carter),79,65
295,3,5:32.0,Shooting foul by C. White (drawn by G. Antetokounmpo),,79,65
296,3,5:32.0,G. Antetokounmpo makes free throw 1 of 2,,80,65
297,3,5:32.0,G. Hill enters the game for D. DiVincenzo,,80,65
298,3,5:32.0,E. İlyasova enters the game for B. Lopez,,80,65
299,3,5:32.0,,D. Gafford enters the game for W. Carter,80,65
300,3,5:32.0,G. Antetokounmpo makes free throw 2 of 2,,81,65
301,3,5:16.0,,Z. LaVine makes 3-pt jump shot from 26 ft (assist by D. Gafford),81,68
302,3,5:02.0,G. Antetokounmpo makes 2-pt dunk at rim,,83,68
303,3,4:49.0,,Z. LaVine misses 2-pt layup from 2 ft,83,68
304,3,4:47.0,Defensive rebound by E. İlyasova,,83,68
305,3,4:44.0,E. İlyasova misses 3-pt jump shot from 25 ft,,83,68
306,3,4:40.0,,Defensive rebound by R. Arcidiacono,83,68
307,3,4:38.0,,Personal foul by G. Hill (drawn by L. Markkanen),83,68
308,3,4:38.0,R. Lopez enters the game for G. Antetokounmpo,,83,68
309,3,4:38.0,,T. Young enters the game for L. Markkanen,83,68
310,3,4:31.0,,T. Young misses 3-pt jump shot from 25 ft,83,68
311,3,4:28.0,Defensive rebound by K. Middleton,,83,68
312,3,4:11.0,K. Middleton makes 2-pt jump shot from 18 ft (assist by E. İlyasova),,85,68
313,3,4:01.0,,T. Young makes 3-pt jump shot from 24 ft (assist by R. Arcidiacono),85,71
314,3,3:42.0,K. Middleton misses 3-pt jump shot from 27 ft,,85,71
315,3,3:39.0,,Defensive rebound by R. Arcidiacono,85,71
316,3,3:38.0,,Personal foul by K. Middleton (drawn by Z. LaVine),85,71
317,3,3:38.0,K. Korver enters the game for K. Middleton,,85,71
318,3,3:38.0,,D. Valentine enters the game for Z. LaVine,85,71
319,3,3:34.0,,C. White misses 2-pt layup from 1 ft,85,71
320,3,3:32.0,,Offensive rebound by D. Gafford,85,71
321,3,3:32.0,,D. Gafford makes 2-pt layup at rim,85,73
322,3,3:21.0,Turnover by E. İlyasova (bad pass; steal by D. Valentine),,85,73
323,3,3:16.0,,C. White makes 2-pt layup from 1 ft (assist by R. Arcidiacono),85,75
324,3,3:16.0,,Shooting foul by K. Korver (drawn by C. White),85,75
325,3,3:16.0,,C. White misses free throw 1 of 1,85,75
326,3,3:14.0,Defensive rebound by E. İlyasova,,85,75
327,3,2:59.0,Turnover by K. Korver (bad pass; steal by D. Gafford),,85,75
328,3,2:52.0,,T. Young misses 3-pt jump shot from 22 ft,85,75
329,3,2:51.0,Defensive rebound by E. İlyasova,,85,75
330,3,2:39.0,R. Lopez makes 2-pt layup from 1 ft (assist by G. Hill),,87,75
331,3,2:21.0,,D. Valentine misses 3-pt jump shot from 26 ft,87,75
332,3,2:18.0,Defensive rebound by R. Lopez,,87,75
333,3,2:15.0,Offensive foul by P. Connaughton (drawn by R. Arcidiacono),,87,75
334,3,2:15.0,Turnover by P. Connaughton (offensive foul),,87,75
335,3,2:05.0,,T. Young misses 2-pt jump shot from 6 ft,87,75
336,3,2:01.0,Defensive rebound by E. İlyasova,,87,75
337,3,1:57.0,Milwaukee full timeout,,87,75
338,3,1:48.0,G. Hill makes 3-pt jump shot from 26 ft,,90,75
339,3,1:34.0,,R. Arcidiacono misses 2-pt jump shot from 13 ft,90,75
340,3,1:32.0,Defensive rebound by K. Korver,,90,75
341,3,1:26.0,E. İlyasova makes 3-pt jump shot from 25 ft (assist by P. Connaughton),,93,75
342,3,1:14.0,,D. Gafford makes 2-pt layup from 2 ft (assist by T. Young),93,77
343,3,0:59.0,K. Korver misses 3-pt jump shot from 24 ft,,93,77
344,3,0:58.0,Offensive rebound by P. Connaughton,,93,77
345,3,0:58.0,P. Connaughton makes 2-pt dunk from 1 ft,,95,77
346,3,0:49.0,,C. White misses 3-pt jump shot from 26 ft,95,77
347,3,0:46.0,Defensive rebound by E. İlyasova,,95,77
348,3,0:30.0,Turnover by G. Hill (bad pass; steal by C. White),,95,77
349,3,0:27.0,,T. Young misses 2-pt layup from 2 ft,95,77
350,3,0:25.0,Defensive rebound by P. Connaughton,,95,77
351,3,0:02.0,Turnover by Team (shot clock),,95,77
352,3,0:00.0,,C. White misses 3-pt jump shot from 35 ft,95,77
353,3,0:00.0,,Offensive rebound by Team,95,77
354,4,11:42.0,R. Lopez makes 2-pt hook shot at rim (assist by G. Antetokounmpo),,97,77
355,4,11:24.0,,D. Valentine makes 2-pt hook shot from 7 ft,97,79
356,4,11:14.0,K. Korver makes 3-pt jump shot from 26 ft (assist by G. Antetokounmpo),,100,79
357,4,10:55.0,,D. Gafford misses 2-pt layup from 2 ft,100,79
358,4,10:54.0,,Offensive rebound by D. Gafford,100,79
359,4,10:53.0,,D. Gafford misses 2-pt layup at rim,100,79
360,4,10:52.0,Defensive rebound by G. Antetokounmpo,,100,79
361,4,10:42.0,R. Lopez misses 3-pt jump shot from 26 ft,,100,79
362,4,10:40.0,,Defensive rebound by R. Arcidiacono,100,79
363,4,10:34.0,,Personal foul by K. Middleton (drawn by R. Arcidiacono),100,79
364,4,10:34.0,D. DiVincenzo enters the game for G. Hill,,100,79
365,4,10:27.0,,D. Gafford makes 2-pt dunk from 1 ft (assist by T. Young),100,81
366,4,10:27.0,,Shooting foul by G. Antetokounmpo (drawn by D. Gafford),100,81
367,4,10:27.0,,D. Gafford misses free throw 1 of 1,100,81
368,4,10:24.0,Defensive rebound by R. Lopez,,100,81
369,4,10:12.0,K. Middleton makes 2-pt jump shot from 13 ft (assist by G. Antetokounmpo),,102,81
370,4,9:57.0,,D. Gafford misses 2-pt layup from 5 ft,102,81
371,4,9:55.0,Defensive rebound by G. Antetokounmpo,,102,81
372,4,9:47.0,Offensive foul by G. Antetokounmpo (drawn by T. Young),,102,81
373,4,9:47.0,Turnover by G. Antetokounmpo (offensive foul),,102,81
