,QUARTER,TIME_REMAINING,MIAMI_ACTION,BROOKLYN_ACTION,MIAMI_SCORE,BROOKLYN_SCORE
74,1,4:03.0,J. Winslow misses 2-pt jump shot from 21 ft,,16,23
75,1,4:03.0,Offensive rebound by J. Winslow,,16,23
76,1,3:57.0,G. Dragić makes 3-pt jump shot from 26 ft (assist by J. Winslow),,19,23
77,1,3:40.0,,T. Prince makes 2-pt layup from 2 ft (assist by D. Musa),19,25
78,1,3:32.0,Turnover by G. Dragić (bad pass; steal by S. Dinwiddie),,19,25
79,1,3:32.0,Loose ball foul by J. Winslow (drawn by T. Prince),,19,25
80,1,3:32.0,T. Herro enters the game for K. Nunn,,19,25
81,1,3:32.0,,D. Nwaba enters the game for S. Dinwiddie,19,25
82,1,3:32.0,,T. Pinson enters the game for T. Prince,19,25
83,1,3:16.0,,I. Shumpert misses 2-pt jump shot from 19 ft,19,25
84,1,3:16.0,Defensive rebound by Team,,19,25
85,1,3:16.0,,Loose ball foul by D. Jordan (drawn by C. Silva),19,25
86,1,3:04.0,J. Butler misses 3-pt jump shot from 27 ft,,19,25
87,1,3:02.0,Offensive rebound by C. Silva,,19,25
88,1,3:02.0,Shooting foul by T. Pinson (drawn by C. Silva),,19,25
89,1,3:02.0,C. Silva makes free throw 1 of 2,,20,25
90,1,3:02.0,,G. Temple enters the game for D. Musa,20,25
91,1,3:02.0,C. Silva makes free throw 2 of 2,,21,25
92,1,2:48.0,,Turnover by T. Pinson (out of bounds lost ball),21,25
93,1,2:38.0,G. Dragić misses 2-pt jump shot from 14 ft,,21,25
94,1,2:38.0,Offensive rebound by Team,,21,25
95,1,2:29.0,Shooting foul by D. Nwaba (drawn by J. Butler),,21,25
96,1,2:29.0,J. Butler makes free throw 1 of 2,,22,25
97,1,2:29.0,J. Butler makes free throw 2 of 2,,23,25
98,1,2:08.0,,I. Shumpert makes 2-pt jump shot from 21 ft (assist by G. Temple),23,27
99,1,1:55.0,G. Dragić makes 3-pt jump shot from 26 ft,,26,27
100,1,1:37.0,,I. Shumpert misses 2-pt jump shot from 15 ft,26,27
101,1,1:35.0,Defensive rebound by J. Butler,,26,27
102,1,1:28.0,J. Butler misses 2-pt jump shot from 15 ft,,26,27
103,1,1:25.0,Offensive rebound by C. Silva,,26,27
104,1,1:24.0,C. Silva makes 2-pt layup from 3 ft,,28,27
105,1,1:08.0,,D. Jordan makes 2-pt layup from 1 ft (assist by T. Pinson),28,29
106,1,0:48.0,T. Herro makes 2-pt jump shot from 20 ft (assist by G. Dragić),,30,29
107,1,0:32.0,,D. Nwaba misses 3-pt jump shot from 26 ft,30,29
108,1,0:30.0,,Offensive rebound by T. Pinson,30,29
109,1,0:28.0,,Shooting foul by C. Silva (drawn by D. Nwaba),30,29
110,1,0:28.0,,D. Nwaba misses free throw 1 of 2,30,29
111,1,0:28.0,,Offensive rebound by Team,30,29
112,1,0:28.0,K. Olynyk enters the game for J. Butler,,30,29
113,1,0:28.0,,D. Nwaba makes free throw 2 of 2,30,30
114,1,0:10.0,Shooting foul by T. Pinson (drawn by G. Dragić),,30,30
115,1,0:10.0,G. Dragić misses free throw 1 of 3,,30,30
116,1,0:10.0,Offensive rebound by Team,,30,30
117,1,0:10.0,G. Dragić makes free throw 2 of 3,,31,30
118,1,0:10.0,D. Jones enters the game for T. Herro,,31,30
119,1,0:10.0,K. Nunn enters the game for K. Olynyk,,31,30
120,1,0:10.0,,S. Dinwiddie enters the game for D. Nwaba,31,30
121,1,0:10.0,,J. Harris enters the game for T. Pinson,31,30
122,1,0:10.0,,T. Prince enters the game for I. Shumpert,31,30
123,1,0:10.0,G. Dragić makes free throw 3 of 3,,32,30
124,1,0:00.0,,G. Temple misses 3-pt jump shot from 28 ft,32,30
125,1,0:00.0,Defensive rebound by Team,,32,30
126,2,11:40.0,J. Winslow makes 2-pt jump shot from 20 ft,,34,30
127,2,11:19.0,,D. Jordan makes 2-pt dunk from 1 ft (assist by T. Prince),34,32
128,2,10:59.0,T. Herro misses 2-pt jump shot from 15 ft,,34,32
129,2,10:59.0,,Defensive rebound by G. Temple,34,32
130,2,10:54.0,,G. Temple makes 2-pt layup from 1 ft,34,34
131,2,10:37.0,K. Olynyk misses 3-pt jump shot from 25 ft,,34,34
132,2,10:34.0,Offensive rebound by J. Winslow,,34,34
133,2,10:33.0,J. Winslow makes 2-pt layup from 5 ft,,36,34
134,2,10:23.0,,Brooklyn full timeout,36,34
135,2,10:17.0,,T. Prince makes 3-pt jump shot from 27 ft (assist by G. Temple),36,37
136,2,10:03.0,G. Dragić misses 3-pt jump shot from 26 ft,,36,37
137,2,10:00.0,Offensive rebound by C. Silva,,36,37
138,2,9:59.0,Personal foul by I. Shumpert (drawn by C. Silva),,36,37
139,2,9:59.0,D. Robinson enters the game for K. Olynyk,,36,37
140,2,9:50.0,T. Herro misses 2-pt layup from 3 ft,,36,37
141,2,9:50.0,,Defensive rebound by Team,36,37
142,2,9:50.0,Loose ball foul by C. Silva (drawn by G. Temple),,36,37
143,2,9:50.0,B. Adebayo enters the game for C. Silva,,36,37
144,2,9:38.0,,I. Shumpert misses 3-pt jump shot from 23 ft,36,37
145,2,9:35.0,Defensive rebound by B. Adebayo,,36,37
146,2,9:18.0,Personal foul by T. Prince (drawn by D. Robinson),,36,37
147,2,9:14.0,T. Herro misses 3-pt jump shot from 23 ft,,36,37
148,2,9:09.0,,Defensive rebound by D. Jordan,36,37
149,2,9:02.0,,I. Shumpert misses 2-pt jump shot from 20 ft,36,37
150,2,8:59.0,Defensive rebound by J. Winslow,,36,37
151,2,8:53.0,G. Dragić makes 2-pt layup from 1 ft,,38,37
152,2,8:39.0,,Personal foul by D. Robinson (drawn by T. Pinson),38,37
153,2,8:39.0,,S. Dinwiddie enters the game for T. Pinson,38,37
154,2,8:39.0,,J. Harris enters the game for I. Shumpert,38,37
155,2,8:33.0,,G. Temple misses 3-pt jump shot from 29 ft,38,37
156,2,8:29.0,Defensive rebound by G. Dragić,,38,37
157,2,8:23.0,G. Dragić misses 2-pt jump shot from 17 ft,,38,37
158,2,8:21.0,,Defensive rebound by D. Jordan,38,37
159,2,8:20.0,,Personal foul by J. Winslow (drawn by S. Dinwiddie),38,37
160,2,8:07.0,,G. Temple makes 3-pt jump shot from 23 ft (assist by J. Harris),38,40
161,2,7:54.0,J. Winslow misses 3-pt jump shot from 25 ft,,38,40
162,2,7:49.0,,Defensive rebound by D. Jordan,38,40
163,2,7:46.0,,S. Dinwiddie makes 2-pt layup from 2 ft,38,42
164,2,7:46.0,Violation by Team (def goaltending),,38,42
165,2,7:29.0,J. Winslow misses 3-pt jump shot from 25 ft,,38,42
166,2,7:26.0,,Defensive rebound by D. Jordan,38,42
167,2,7:16.0,,Turnover by G. Temple (bad pass; steal by B. Adebayo),38,42
168,2,7:12.0,G. Dragić makes 2-pt layup from 1 ft,,40,42
169,2,7:05.0,,Turnover by S. Dinwiddie (bad pass),40,42
170,2,7:05.0,J. Butler enters the game for J. Winslow,,40,42
171,2,6:54.0,J. Butler makes 2-pt layup from 3 ft (assist by G. Dragić),,42,42
172,2,6:34.0,,J. Harris makes 2-pt layup from 2 ft,42,44
173,2,6:26.0,G. Dragić makes 3-pt jump shot from 26 ft,,45,44
174,2,6:13.0,,D. Jordan makes 2-pt dunk from 1 ft (assist by G. Temple),45,46
175,2,6:13.0,,Shooting foul by D. Robinson (drawn by D. Jordan),45,46
176,2,6:13.0,,D. Jordan makes free throw 1 of 1,45,47
177,2,6:00.0,B. Adebayo makes 2-pt layup from 1 ft (assist by G. Dragić),,47,47
178,2,5:46.0,,T. Prince misses 3-pt jump shot from 23 ft,47,47
179,2,5:46.0,,Offensive rebound by Team,47,47
180,2,5:46.0,Loose ball foul by D. Robinson (drawn by D. Jordan),,47,47
181,2,5:46.0,,D. Jordan misses free throw 1 of 2,47,47
182,2,5:46.0,,Offensive rebound by Team,47,47
183,2,5:46.0,K. Nunn enters the game for D. Robinson,,47,47
184,2,5:46.0,,D. Jordan misses free throw 2 of 2,47,47
185,2,5:42.0,Defensive rebound by B. Adebayo,,47,47
186,2,5:33.0,G. Dragić misses 2-pt layup from 5 ft,,47,47
187,2,5:30.0,Offensive rebound by J. Butler,,47,47
188,2,5:29.0,J. Butler misses 2-pt layup from 4 ft (block by T. Prince),,47,47
189,2,5:29.0,Offensive rebound by G. Dragić,,47,47
190,2,5:25.0,G. Dragić makes 2-pt layup from 4 ft,,49,47
191,2,5:11.0,,G. Temple misses 3-pt jump shot from 23 ft,49,47
192,2,5:07.0,,Offensive rebound by D. Jordan,49,47
193,2,5:06.0,,S. Dinwiddie misses 3-pt jump shot from 27 ft,49,47
194,2,5:04.0,,Offensive rebound by T. Prince,49,47
195,2,5:04.0,Loose ball foul by G. Dragić (drawn by T. Prince),,49,47
196,2,5:04.0,,T. Prince misses free throw 1 of 2,49,47
197,2,5:04.0,,Offensive rebound by Team,49,47
198,2,5:04.0,,J. Allen enters the game for D. Jordan,49,47
199,2,5:04.0,,T. Prince makes free throw 2 of 2,49,48
200,2,4:48.0,G. Dragić misses 2-pt jump shot from 22 ft,,49,48
201,2,4:46.0,Offensive rebound by B. Adebayo,,49,48
202,2,4:45.0,B. Adebayo misses 2-pt layup from 4 ft (block by T. Prince),,49,48
203,2,4:42.0,Offensive rebound by J. Butler,,49,48
204,2,4:38.0,J. Butler misses 3-pt jump shot from 25 ft,,49,48
205,2,4:38.0,,Defensive rebound by G. Temple,49,48
206,2,4:30.0,,Personal foul by T. Herro (drawn by J. Allen),49,48
207,2,4:30.0,,J. Allen makes free throw 1 of 2,49,49
208,2,4:30.0,,D. Musa enters the game for T. Prince,49,49
209,2,4:30.0,,D. Nwaba enters the game for G. Temple,49,49
210,2,4:30.0,,J. Allen makes free throw 2 of 2,49,50
211,2,4:12.0,K. Nunn makes 3-pt jump shot from 26 ft (assist by J. Butler),,52,50
212,2,3:56.0,,D. Nwaba makes 2-pt layup from 1 ft (assist by S. Dinwiddie),52,52
213,2,3:42.0,Shooting foul by J. Allen (drawn by B. Adebayo),,52,52
214,2,3:42.0,B. Adebayo makes free throw 1 of 2,,53,52
215,2,3:42.0,K. Olynyk enters the game for G. Dragić,,53,52
216,2,3:42.0,B. Adebayo misses free throw 2 of 2,,53,52
217,2,3:39.0,,Defensive rebound by J. Allen,53,52
218,2,3:26.0,,J. Harris misses 3-pt jump shot from 23 ft,53,52
219,2,3:24.0,Defensive rebound by J. Butler,,53,52
220,2,3:11.0,Personal foul by J. Allen (drawn by B. Adebayo),,53,52
221,2,3:08.0,Turnover by B. Adebayo (bad pass),,53,52
222,2,2:47.0,,J. Harris misses 2-pt layup from 3 ft,53,52
223,2,2:42.0,,Offensive rebound by J. Allen,53,52
224,2,2:42.0,,J. Allen makes 2-pt layup from 1 ft,53,54
225,2,2:33.0,B. Adebayo misses 2-pt layup from 3 ft,,53,54
226,2,2:31.0,,Defensive rebound by J. Allen,53,54
227,2,2:27.0,,S. Dinwiddie makes 3-pt jump shot from 26 ft,53,57
228,2,2:27.0,Miami full timeout,,53,57
229,2,2:13.0,Personal foul by D. Nwaba (drawn by B. Adebayo),,53,57
230,2,2:13.0,B. Adebayo makes free throw 1 of 2,,54,57
231,2,2:13.0,B. Adebayo misses free throw 2 of 2,,54,57
232,2,2:10.0,,Defensive rebound by J. Harris,54,57
233,2,1:53.0,,D. Nwaba makes 2-pt layup from 2 ft,54,59
234,2,1:41.0,Turnover by J. Butler (traveling),,54,59
235,2,1:26.0,,D. Nwaba misses 3-pt jump shot from 26 ft,54,59
236,2,1:22.0,Defensive rebound by Team,,54,59
237,2,1:22.0,G. Dragić enters the game for T. Herro,,54,59
238,2,1:11.0,B. Adebayo makes 2-pt dunk from 2 ft (assist by G. Dragić),,56,59
239,2,0:59.0,,J. Harris makes 3-pt jump shot from 27 ft (assist by S. Dinwiddie),56,62
240,2,0:43.0,G. Dragić makes 2-pt layup from 7 ft,,58,62
241,2,0:32.0,,D. Musa misses 2-pt layup from 4 ft,58,62
242,2,0:32.0,Defensive rebound by B. Adebayo,,58,62
243,2,0:25.0,K. Nunn misses 3-pt jump shot from 22 ft,,58,62
244,2,0:21.0,,Defensive rebound by S. Dinwiddie,58,62
245,2,0:01.0,,D. Nwaba makes 3-pt jump shot from 23 ft (assist by D. Musa),58,65
246,3,11:37.0,Turnover by M. Leonard (lost ball; steal by T. Prince),,58,65
247,3,11:22.0,,Turnover by T. Prince (bad pass; steal by M. Leonard),58,65
248,3,11:11.0,B. Adebayo makes 2-pt jump shot from 4 ft,,60,65
249,3,10:53.0,,Turnover by T. Prince (dbl dribble),60,65
250,3,10:40.0,K. Nunn misses 3-pt jump shot from 23 ft,,60,65
251,3,10:37.0,,Defensive rebound by J. Allen,60,65
252,3,10:32.0,,Personal foul by B. Adebayo (drawn by J. Allen),60,65
253,3,10:19.0,,S. Dinwiddie makes 2-pt hook shot from 4 ft,60,67
254,3,10:07.0,M. Leonard makes 3-pt jump shot from 28 ft (assist by K. Nunn),,63,67
255,3,9:55.0,,Shooting foul by B. Adebayo (drawn by S. Dinwiddie),63,67
256,3,9:55.0,,S. Dinwiddie makes free throw 1 of 2,63,68
257,3,9:55.0,,S. Dinwiddie makes free throw 2 of 2,63,69
258,3,9:45.0,K. Nunn makes 2-pt jump shot from 13 ft,,65,69
259,3,9:28.0,,J. Harris makes 2-pt layup from 3 ft (assist by T. Prince),65,71
260,3,9:04.0,B. Adebayo misses 2-pt layup from 2 ft,,65,71
261,3,9:01.0,Offensive rebound by J. Butler,,65,71
262,3,9:01.0,J. Butler misses 2-pt layup from 1 ft,,65,71
263,3,9:01.0,,Defensive rebound by S. Dinwiddie,65,71
264,3,8:58.0,,T. Prince misses 2-pt layup from 1 ft,65,71
265,3,8:55.0,,Offensive rebound by J. Allen,65,71
266,3,8:55.0,,J. Allen misses 2-pt layup at rim,65,71
267,3,8:54.0,,Offensive rebound by T. Prince,65,71
268,3,8:51.0,,J. Harris misses 3-pt jump shot from 25 ft,65,71
269,3,8:51.0,Defensive rebound by D. Robinson,,65,71
270,3,8:38.0,D. Robinson misses 3-pt jump shot from 27 ft,,65,71
271,3,8:32.0,Offensive rebound by B. Adebayo,,65,71
272,3,8:29.0,M. Leonard makes 3-pt jump shot from 25 ft (assist by J. Butler),,68,71
273,3,8:14.0,,T. Prince misses 3-pt jump shot from 26 ft,68,71
274,3,8:11.0,Defensive rebound by K. Nunn,,68,71
275,3,8:05.0,K. Nunn misses 3-pt jump shot from 24 ft,,68,71
276,3,8:04.0,,Defensive rebound by J. Allen,68,71
277,3,7:56.0,,Turnover by S. Dinwiddie (bad pass),68,71
278,3,7:56.0,J. Winslow enters the game for B. Adebayo,,68,71
279,3,7:41.0,J. Butler misses 2-pt jump shot from 15 ft,,68,71
280,3,7:38.0,,Defensive rebound by T. Prince,68,71
281,3,7:30.0,,Turnover by S. Dinwiddie (out of bounds lost ball),68,71
282,3,7:20.0,J. Butler misses 2-pt jump shot from 7 ft,,68,71
283,3,7:17.0,,Defensive rebound by S. Dinwiddie,68,71
284,3,7:17.0,,D. Musa enters the game for G. Temple,68,71
285,3,7:13.0,,Brooklyn full timeout,68,71
286,3,6:59.0,,Turnover by J. Harris (lost ball; steal by J. Butler),68,71
287,3,6:53.0,K. Nunn misses 3-pt jump shot from 26 ft,,68,71
288,3,6:50.0,Offensive rebound by M. Leonard,,68,71
289,3,6:47.0,D. Robinson misses 3-pt jump shot from 32 ft,,68,71
290,3,6:45.0,,Defensive rebound by J. Allen,68,71
291,3,6:32.0,,S. Dinwiddie misses 3-pt jump shot from 25 ft,68,71
292,3,6:27.0,Defensive rebound by D. Robinson,,68,71
293,3,6:23.0,Turnover by J. Butler (out of bounds lost ball),,68,71
294,3,6:02.0,,Turnover by T. Prince (bad pass),68,71
295,3,6:02.0,,D. Jordan enters the game for J. Allen,68,71
296,3,5:47.0,D. Robinson makes 3-pt jump shot from 25 ft (assist by J. Winslow),,71,71
297,3,5:32.0,,S. Dinwiddie makes 2-pt layup from 2 ft,71,73
298,3,5:23.0,M. Leonard makes 3-pt jump shot from 26 ft (assist by K. Nunn),,74,73
299,3,5:11.0,,S. Dinwiddie misses 2-pt jump shot from 11 ft,74,73
300,3,5:11.0,,Offensive rebound by Team,74,73
301,3,5:11.0,Loose ball foul by J. Butler (drawn by D. Jordan),,74,73
302,3,5:11.0,,I. Shumpert enters the game for J. Harris,74,73
303,3,5:06.0,,S. Dinwiddie makes 2-pt layup from 2 ft (assist by D. Jordan),74,75
304,3,4:52.0,K. Nunn makes 2-pt layup from 2 ft (assist by J. Winslow),,76,75
305,3,4:39.0,,D. Jordan makes 2-pt hook shot from 3 ft (assist by D. Musa),76,77
306,3,4:24.0,K. Nunn misses 2-pt jump shot from 8 ft,,76,77
307,3,4:22.0,,Defensive rebound by T. Prince,76,77
308,3,4:10.0,,T. Prince misses 2-pt jump shot from 18 ft,76,77
309,3,4:08.0,Defensive rebound by M. Leonard,,76,77
310,3,4:01.0,K. Nunn makes 2-pt layup from 3 ft,,78,77
311,3,3:44.0,,T. Prince misses 3-pt jump shot from 25 ft,78,77
312,3,3:42.0,Defensive rebound by D. Robinson,,78,77
313,3,3:37.0,K. Nunn misses 3-pt jump shot from 27 ft,,78,77
314,3,3:33.0,,Defensive rebound by T. Prince,78,77
315,3,3:22.0,,D. Jordan makes 2-pt hook shot from 3 ft (assist by S. Dinwiddie),78,79
316,3,3:22.0,Miami full timeout,,78,79
317,3,3:22.0,G. Dragić enters the game for D. Robinson,,78,79
318,3,3:22.0,,D. Nwaba enters the game for S. Dinwiddie,78,79
319,3,3:22.0,,T. Pinson enters the game for D. Musa,78,79
320,3,3:22.0,,G. Temple enters the game for T. Prince,78,79
321,3,3:08.0,M. Leonard misses 3-pt jump shot from 25 ft,,78,79
322,3,3:05.0,,Defensive rebound by T. Pinson,78,79
323,3,2:58.0,,Turnover by T. Pinson (bad pass),78,79
324,3,2:42.0,G. Dragić misses 2-pt jump shot from 16 ft,,78,79
325,3,2:39.0,,Defensive rebound by D. Nwaba,78,79
326,3,2:33.0,,Personal foul by G. Dragić (drawn by D. Nwaba),78,79
327,3,2:27.0,,G. Temple misses 3-pt jump shot from 26 ft,78,79
328,3,2:24.0,Defensive rebound by M. Leonard,,78,79
329,3,2:11.0,K. Nunn misses 2-pt jump shot from 19 ft,,78,79
330,3,2:10.0,Offensive rebound by Team,,78,79
331,3,2:10.0,,Loose ball foul by D. Jordan (drawn by M. Leonard),78,79
332,3,2:10.0,B. Adebayo enters the game for J. Butler,,78,79
333,3,2:10.0,D. Robinson enters the game for M. Leonard,,78,79
334,3,1:58.0,B. Adebayo makes 2-pt jump shot from 12 ft,,80,79
335,3,1:42.0,,Turnover by D. Jordan (bad pass),80,79
336,3,1:41.0,Technical foul by K. Atkinson,,80,79
337,3,1:41.0,D. Robinson makes technical free throw,,81,79
338,3,1:41.0,T. Herro enters the game for K. Nunn,,81,79
339,3,1:28.0,Turnover by J. Winslow (bad pass),,81,79
340,3,1:15.0,,D. Jordan misses 2-pt layup from 7 ft (block by B. Adebayo),81,79
341,3,1:07.0,,Offensive rebound by D. Jordan,81,79
342,3,1:07.0,,D. Jordan makes 2-pt layup at rim,81,81
343,3,0:56.0,T. Herro makes 2-pt jump shot from 16 ft,,83,81
344,3,0:35.0,,T. Pinson misses 2-pt jump shot from 14 ft,83,81
345,3,0:32.0,Defensive rebound by D. Robinson,,83,81
346,3,0:17.0,,Violation by Team (kicked ball),83,81
347,3,0:05.0,G. Dragić misses 3-pt jump shot from 30 ft,,83,81
348,3,0:02.0,,Defensive rebound by T. Pinson,83,81
349,3,0:00.0,,G. Temple misses 3-pt jump shot from 32 ft,83,81
350,3,0:00.0,,Offensive rebound by Team,83,81
351,4,11:50.0,,G. Temple misses 3-pt jump shot from 24 ft,83,81
352,4,11:46.0,Defensive rebound by D. Robinson,,83,81
353,4,11:35.0,Offensive foul by B. Adebayo (drawn by G. Temple),,83,81
354,4,11:35.0,Turnover by B. Adebayo (offensive foul),,83,81
355,4,11:22.0,,T. Pinson makes 3-pt jump shot from 26 ft (assist by I. Shumpert),83,84
356,4,11:05.0,T. Herro misses 2-pt jump shot from 22 ft,,83,84
357,4,11:03.0,,Defensive rebound by G. Temple,83,84
358,4,10:59.0,,D. Nwaba makes 2-pt layup from 1 ft (assist by G. Temple),83,86
359,4,10:43.0,J. Winslow makes 3-pt jump shot from 26 ft (assist by G. Dragić),,86,86
360,4,10:32.0,,T. Pinson makes 2-pt layup from 2 ft,86,88
361,4,10:20.0,G. Dragić makes 2-pt jump shot from 16 ft,,88,88
362,4,9:59.0,,G. Temple misses 2-pt jump shot from 14 ft,88,88
363,4,9:54.0,,Offensive rebound by G. Temple,88,88
364,4,9:54.0,,G. Temple makes 2-pt layup at rim,88,90
365,4,9:44.0,G. Dragić misses 3-pt jump shot from 27 ft,,88,90
366,4,9:41.0,,Defensive rebound by D. Jordan,88,90
367,4,9:38.0,,D. Nwaba misses 3-pt jump shot from 26 ft,88,90
368,4,9:35.0,Defensive rebound by T. Herro,,88,90
369,4,9:17.0,J. Winslow misses 3-pt jump shot from 26 ft,,88,90
370,4,9:12.0,,Defensive rebound by G. Temple,88,90
371,4,9:07.0,,D. Jordan makes 2-pt dunk from 1 ft (assist by G. Temple),88,92
372,4,9:07.0,Miami full timeout,,88,92
373,4,8:54.0,D. Robinson makes 3-pt jump shot from 27 ft (assist by B. Adebayo),,91,92
374,4,8:28.0,,T. Pinson misses 3-pt jump shot from 26 ft,91,92
375,4,8:25.0,Defensive rebound by B. Adebayo,,91,92
376,4,8:16.0,Turnover by B. Adebayo (out of bounds lost ball),,91,92
377,4,8:16.0,,S. Dinwiddie enters the game for T. Pinson,91,92
378,4,8:16.0,,J. Harris enters the game for I. Shumpert,91,92
379,4,8:03.0,,J. Harris misses 2-pt layup from 4 ft,91,92
380,4,8:01.0,Defensive rebound by B. Adebayo,,91,92
381,4,7:51.0,Turnover by B. Adebayo (bad pass; steal by D. Jordan),,91,92
382,4,7:31.0,,S. Dinwiddie misses 2-pt layup from 3 ft,91,92
383,4,7:27.0,Defensive rebound by D. Robinson,,91,92
384,4,7:23.0,G. Dragić misses 2-pt layup from 5 ft,,91,92
385,4,7:20.0,Offensive rebound by B. Adebayo,,91,92
386,4,7:19.0,B. Adebayo misses 2-pt layup from 3 ft,,91,92
