,QUARTER,TIME_REMAINING,OKLAHOMA CITY_ACTION,BROOKLYN_ACTION,OKLAHOMA CITY_SCORE,BROOKLYN_SCORE
78,1,3:00.0,Defensive rebound by M. Muscala,,22,21
79,1,2:43.0,D. Burton makes 2-pt layup from 2 ft (assist by D. Schröder),,24,21
80,1,2:23.0,,Turnover by G. Temple (bad pass; steal by M. Muscala),24,21
81,1,2:17.0,H. Diallo misses 2-pt layup from 1 ft,,24,21
82,1,2:15.0,,Defensive rebound by C. LeVert,24,21
83,1,2:12.0,,W. Chandler misses 3-pt jump shot from 25 ft,24,21
84,1,2:09.0,Defensive rebound by M. Muscala,,24,21
85,1,2:05.0,Offensive foul by D. Burton (drawn by T. Luwawu-Cabarrot),,24,21
86,1,2:05.0,Turnover by D. Burton (offensive foul),,24,21
87,1,2:05.0,S. Adams enters the game for M. Muscala,,24,21
88,1,1:52.0,,G. Temple misses 3-pt jump shot from 26 ft,24,21
89,1,1:48.0,Defensive rebound by D. Burton,,24,21
90,1,1:38.0,D. Burton misses 3-pt jump shot from 25 ft,,24,21
91,1,1:34.0,,Defensive rebound by D. Jordan,24,21
92,1,1:30.0,,T. Luwawu-Cabarrot makes 2-pt layup from 2 ft,24,23
93,1,1:17.0,A. Nader misses 2-pt jump shot from 17 ft,,24,23
94,1,1:14.0,,Defensive rebound by D. Jordan,24,23
95,1,1:04.0,,Turnover by D. Jordan (bad pass; steal by A. Nader),24,23
96,1,1:03.0,Turnover by A. Nader (out of bounds lost ball),,24,23
97,1,0:52.0,,C. LeVert misses 3-pt jump shot from 25 ft,24,23
98,1,0:48.0,Defensive rebound by H. Diallo,,24,23
99,1,0:32.0,D. Schröder makes 3-pt jump shot from 25 ft,,27,23
100,1,0:25.0,,C. LeVert misses 2-pt jump shot from 14 ft,27,23
101,1,0:22.0,Defensive rebound by H. Diallo,,27,23
102,1,0:00.0,H. Diallo misses 2-pt layup from 6 ft (block by W. Chandler),,27,23
103,1,0:00.0,,Defensive rebound by W. Chandler,27,23
104,2,11:42.0,,Turnover by C. LeVert (step out of bounds),27,23
105,2,11:23.0,D. Burton misses 2-pt jump shot from 13 ft,,27,23
106,2,11:19.0,,Defensive rebound by D. Jordan,27,23
107,2,11:09.0,,Turnover by G. Temple (lost ball; steal by D. Burton),27,23
108,2,11:03.0,H. Diallo misses 2-pt layup from 6 ft,,27,23
109,2,11:01.0,,Defensive rebound by W. Chandler,27,23
110,2,10:56.0,,W. Chandler makes 2-pt jump shot from 5 ft,27,25
111,2,10:41.0,S. Adams makes 2-pt jump shot from 12 ft (assist by D. Schröder),,29,25
112,2,10:27.0,,Shooting foul by H. Diallo (drawn by C. LeVert),29,25
113,2,10:27.0,,C. LeVert misses free throw 1 of 2,29,25
114,2,10:27.0,,Offensive rebound by Team,29,25
115,2,10:27.0,S. Gilgeous-Alexander enters the game for H. Diallo,,29,25
116,2,10:27.0,C. Paul enters the game for A. Nader,,29,25
117,2,10:27.0,,C. LeVert misses free throw 2 of 2,29,25
118,2,10:23.0,,Offensive rebound by C. LeVert,29,25
119,2,10:20.0,,C. LeVert misses 2-pt jump shot from 4 ft,29,25
120,2,10:17.0,Defensive rebound by S. Adams,,29,25
121,2,10:08.0,D. Schröder misses 2-pt layup from 2 ft (block by G. Temple),,29,25
122,2,10:06.0,,Defensive rebound by D. Jordan,29,25
123,2,9:57.0,,T. Luwawu-Cabarrot misses 2-pt layup from 2 ft,29,25
124,2,9:54.0,Defensive rebound by S. Adams,,29,25
125,2,9:39.0,D. Schröder misses 2-pt jump shot from 14 ft,,29,25
126,2,9:36.0,Offensive rebound by D. Burton,,29,25
127,2,9:35.0,Turnover by S. Gilgeous-Alexander (traveling),,29,25
128,2,9:35.0,T. Ferguson enters the game for D. Schröder,,29,25
129,2,9:30.0,,Offensive foul by W. Chandler (drawn by T. Ferguson),29,25
130,2,9:30.0,,Turnover by W. Chandler (offensive foul),29,25
131,2,9:09.0,S. Gilgeous-Alexander misses 2-pt jump shot from 14 ft,,29,25
132,2,9:06.0,Offensive rebound by S. Adams,,29,25
133,2,8:58.0,S. Adams makes 2-pt jump shot from 11 ft (assist by T. Ferguson),,31,25
134,2,8:40.0,,Turnover by T. Luwawu-Cabarrot (bad pass; steal by D. Burton),31,25
135,2,8:35.0,T. Ferguson makes 2-pt layup from 1 ft (assist by D. Burton),,33,25
136,2,8:16.0,,C. LeVert makes 2-pt jump shot from 15 ft,33,27
137,2,8:03.0,Turnover by C. Paul (bad pass),,33,27
138,2,8:03.0,M. Muscala enters the game for S. Adams,,33,27
139,2,8:03.0,,J. Harris enters the game for T. Luwawu-Cabarrot,33,27
140,2,7:46.0,,C. LeVert misses 2-pt layup from 1 ft,33,27
141,2,7:42.0,,Offensive rebound by D. Jordan,33,27
142,2,7:42.0,,D. Jordan misses 2-pt layup from 1 ft,33,27
143,2,7:40.0,,Offensive rebound by D. Jordan,33,27
144,2,7:40.0,,D. Jordan makes 2-pt layup from 1 ft,33,29
145,2,7:32.0,M. Muscala misses 3-pt jump shot from 25 ft,,33,29
146,2,7:30.0,,Defensive rebound by J. Harris,33,29
147,2,7:14.0,,C. LeVert misses 2-pt jump shot from 11 ft,33,29
148,2,7:13.0,Defensive rebound by Team,,33,29
149,2,7:13.0,,Loose ball foul by D. Jordan (drawn by M. Muscala),33,29
150,2,7:13.0,A. Nader enters the game for D. Burton,,33,29
151,2,7:13.0,,J. Allen enters the game for D. Jordan,33,29
152,2,7:13.0,,S. Dinwiddie enters the game for G. Temple,33,29
153,2,6:57.0,C. Paul misses 3-pt jump shot from 25 ft,,33,29
154,2,6:53.0,,Defensive rebound by S. Dinwiddie,33,29
155,2,6:52.0,,Personal foul by C. Paul (drawn by C. LeVert),33,29
156,2,6:52.0,,Brooklyn full timeout,33,29
157,2,6:52.0,,T. Prince enters the game for W. Chandler,33,29
158,2,6:47.0,,Personal foul by T. Ferguson (drawn by J. Harris),33,29
159,2,6:38.0,,Personal foul by A. Nader (drawn by C. LeVert),33,29
160,2,6:32.0,,J. Harris makes 3-pt jump shot from 25 ft (assist by C. LeVert),33,32
161,2,6:15.0,S. Gilgeous-Alexander makes 2-pt jump shot from 18 ft (assist by A. Nader),,35,32
162,2,5:59.0,,S. Dinwiddie misses 3-pt jump shot from 25 ft,35,32
163,2,5:55.0,Defensive rebound by M. Muscala,,35,32
164,2,5:49.0,C. Paul misses 2-pt jump shot from 15 ft,,35,32
165,2,5:46.0,,Defensive rebound by S. Dinwiddie,35,32
166,2,5:38.0,,C. LeVert makes 2-pt layup from 3 ft,35,34
167,2,5:32.0,S. Gilgeous-Alexander makes 2-pt layup from 4 ft,,37,34
168,2,5:32.0,Shooting foul by S. Dinwiddie (drawn by S. Gilgeous-Alexander),,37,34
169,2,5:32.0,D. Schröder enters the game for C. Paul,,37,34
170,2,5:32.0,,R. Kurucs enters the game for C. LeVert,37,34
171,2,5:32.0,S. Gilgeous-Alexander makes free throw 1 of 1,,38,34
172,2,5:16.0,,Shooting foul by M. Muscala (drawn by J. Allen),38,34
173,2,5:16.0,,J. Allen makes free throw 1 of 2,38,35
174,2,5:16.0,,J. Allen makes free throw 2 of 2,38,36
175,2,5:00.0,Turnover by S. Gilgeous-Alexander (lost ball; steal by J. Harris),,38,36
176,2,4:57.0,,J. Harris misses 2-pt layup from 1 ft,38,36
177,2,4:57.0,,Offensive rebound by Team,38,36
178,2,4:55.0,,J. Harris misses 3-pt jump shot from 24 ft,38,36
179,2,4:51.0,Defensive rebound by D. Schröder,,38,36
180,2,4:42.0,S. Gilgeous-Alexander misses 3-pt jump shot from 26 ft,,38,36
181,2,4:39.0,Offensive rebound by M. Muscala,,38,36
182,2,4:38.0,Shooting foul by J. Harris (drawn by M. Muscala),,38,36
183,2,4:38.0,M. Muscala makes free throw 1 of 2,,39,36
184,2,4:38.0,H. Diallo enters the game for S. Gilgeous-Alexander,,39,36
185,2,4:38.0,M. Muscala makes free throw 2 of 2,,40,36
186,2,4:15.0,,J. Allen makes 2-pt hook shot from 2 ft,40,38
187,2,4:04.0,D. Schröder misses 2-pt jump shot from 14 ft,,40,38
188,2,4:04.0,,Defensive rebound by J. Harris,40,38
189,2,3:54.0,,Personal foul by A. Nader (drawn by J. Allen),40,38
190,2,3:54.0,,J. Allen makes free throw 1 of 2,40,39
191,2,3:54.0,S. Adams enters the game for M. Muscala,,40,39
192,2,3:54.0,C. Paul enters the game for A. Nader,,40,39
193,2,3:54.0,,J. Allen makes free throw 2 of 2,40,40
194,2,3:41.0,D. Schröder misses 3-pt jump shot from 25 ft,,40,40
195,2,3:41.0,,Defensive rebound by Team,40,40
196,2,3:32.0,,R. Kurucs makes 2-pt dunk from 1 ft (assist by S. Dinwiddie),40,42
197,2,3:16.0,D. Schröder misses 2-pt layup from 1 ft,,40,42
198,2,3:14.0,,Defensive rebound by J. Allen,40,42
199,2,3:05.0,,T. Prince misses 2-pt layup from 3 ft,40,42
200,2,3:01.0,Defensive rebound by H. Diallo,,40,42
201,2,3:00.0,Shooting foul by R. Kurucs (drawn by H. Diallo),,40,42
202,2,3:00.0,H. Diallo makes free throw 1 of 2,,41,42
203,2,3:00.0,H. Diallo makes free throw 2 of 2,,42,42
204,2,2:55.0,,Offensive foul by J. Harris (drawn by T. Ferguson),42,42
205,2,2:55.0,,Turnover by J. Harris (offensive foul),42,42
206,2,2:55.0,Oklahoma City full timeout,,42,42
207,2,2:55.0,S. Gilgeous-Alexander enters the game for H. Diallo,,42,42
208,2,2:50.0,Personal foul by S. Dinwiddie (drawn by C. Paul),,42,42
209,2,2:50.0,C. Paul makes free throw 1 of 2,,43,42
210,2,2:50.0,C. Paul makes free throw 2 of 2,,44,42
211,2,2:32.0,,S. Dinwiddie misses 3-pt jump shot from 25 ft,44,42
212,2,2:28.0,,Offensive rebound by T. Prince,44,42
213,2,2:18.0,,J. Harris makes 2-pt layup from 3 ft,44,44
214,2,1:57.0,S. Gilgeous-Alexander misses 2-pt layup from 2 ft,,44,44
215,2,1:55.0,,Defensive rebound by J. Harris,44,44
216,2,1:38.0,,J. Allen makes 2-pt dunk from 1 ft (assist by R. Kurucs),44,46
217,2,1:27.0,Personal foul by S. Dinwiddie (drawn by S. Adams),,44,46
218,2,1:27.0,S. Adams makes free throw 1 of 2,,45,46
219,2,1:27.0,,G. Temple enters the game for S. Dinwiddie,45,46
220,2,1:27.0,S. Adams makes free throw 2 of 2,,46,46
221,2,1:13.0,,T. Prince makes 2-pt layup from 1 ft,46,48
222,2,1:03.0,D. Schröder makes 3-pt jump shot from 26 ft (assist by C. Paul),,49,48
223,2,0:42.0,,G. Temple misses 2-pt jump shot from 8 ft,49,48
224,2,0:39.0,Defensive rebound by S. Adams,,49,48
225,2,0:35.0,D. Schröder misses 3-pt jump shot from 23 ft,,49,48
226,2,0:31.0,,Defensive rebound by G. Temple,49,48
227,2,0:19.0,,J. Harris misses 3-pt jump shot from 26 ft,49,48
228,2,0:16.0,Defensive rebound by S. Adams,,49,48
229,2,0:01.0,C. Paul misses 2-pt jump shot from 16 ft,,49,48
230,2,0:01.0,Offensive rebound by S. Adams,,49,48
231,2,0:00.0,S. Adams misses 2-pt layup at rim,,49,48
232,2,0:00.0,Offensive rebound by Team,,49,48
233,3,11:45.0,,Shooting foul by T. Ferguson (drawn by J. Harris),49,48
234,3,11:45.0,,J. Harris makes free throw 1 of 2,49,49
235,3,11:45.0,,J. Harris makes free throw 2 of 2,49,50
236,3,11:25.0,T. Ferguson misses 3-pt jump shot from 25 ft,,49,50
237,3,11:23.0,,Defensive rebound by T. Prince,49,50
238,3,11:05.0,,T. Prince misses 3-pt jump shot from 25 ft,49,50
239,3,11:03.0,,Offensive rebound by J. Allen,49,50
240,3,10:59.0,,S. Dinwiddie misses 3-pt jump shot from 24 ft,49,50
241,3,10:57.0,Defensive rebound by Team,,49,50
242,3,10:57.0,,Loose ball foul by R. Kurucs (drawn by S. Gilgeous-Alexander),49,50
243,3,10:49.0,S. Gilgeous-Alexander makes 2-pt jump shot from 11 ft,,51,50
244,3,10:42.0,,Personal foul by C. Paul (drawn by J. Allen),51,50
245,3,10:32.0,Violation by Team (kicked ball),,51,50
246,3,10:25.0,,Turnover by S. Dinwiddie (bad pass; steal by C. Paul),51,50
247,3,10:18.0,D. Bazley makes 2-pt layup from 2 ft (assist by C. Paul),,53,50
248,3,10:18.0,,Brooklyn full timeout,53,50
249,3,9:54.0,,R. Kurucs misses 3-pt jump shot from 25 ft,53,50
250,3,9:51.0,Defensive rebound by C. Paul,,53,50
251,3,9:41.0,S. Adams makes 2-pt layup from 1 ft,,55,50
252,3,9:27.0,,S. Dinwiddie misses 2-pt jump shot from 13 ft,55,50
253,3,9:25.0,Defensive rebound by D. Bazley,,55,50
254,3,9:12.0,Turnover by S. Adams (traveling),,55,50
255,3,8:50.0,,S. Dinwiddie misses 2-pt layup from 1 ft,55,50
256,3,8:47.0,Defensive rebound by S. Adams,,55,50
257,3,8:41.0,C. Paul makes 3-pt jump shot from 25 ft,,58,50
258,3,8:41.0,Away from play foul by R. Kurucs (drawn by S. Adams),,58,50
259,3,8:41.0,S. Adams makes free throw 1 of 1,,59,50
260,3,8:30.0,,S. Dinwiddie makes 2-pt layup from 3 ft,59,52
261,3,8:21.0,T. Ferguson misses 3-pt jump shot from 25 ft,,59,52
262,3,8:21.0,,Defensive rebound by Team,59,52
263,3,8:13.0,,S. Dinwiddie makes 2-pt layup from 1 ft,59,54
264,3,7:59.0,T. Ferguson makes 2-pt jump shot from 11 ft (assist by S. Adams),,61,54
265,3,7:43.0,,S. Dinwiddie makes 2-pt layup from 2 ft,61,56
266,3,7:42.0,,Violation by Team (delay of game),61,56
267,3,7:22.0,S. Gilgeous-Alexander misses 3-pt jump shot from 25 ft,,61,56
268,3,7:22.0,Offensive rebound by S. Gilgeous-Alexander,,61,56
269,3,7:18.0,Turnover by T. Ferguson (step out of bounds),,61,56
270,3,7:18.0,M. Muscala enters the game for S. Adams,,61,56
271,3,7:10.0,,S. Dinwiddie misses 2-pt layup from 1 ft,61,56
272,3,7:08.0,Defensive rebound by C. Paul,,61,56
273,3,7:03.0,T. Ferguson misses 3-pt jump shot from 24 ft,,61,56
274,3,6:58.0,,Defensive rebound by R. Kurucs,61,56
275,3,6:53.0,,S. Dinwiddie misses 2-pt layup from 2 ft (block by D. Bazley),61,56
276,3,6:51.0,Defensive rebound by D. Bazley,,61,56
277,3,6:41.0,T. Ferguson misses 2-pt dunk from 2 ft (block by J. Allen),,61,56
278,3,6:37.0,,Defensive rebound by T. Prince,61,56
279,3,6:33.0,,T. Prince makes 2-pt layup from 2 ft,61,58
280,3,6:14.0,S. Gilgeous-Alexander makes 2-pt dunk at rim (assist by M. Muscala),,63,58
281,3,6:00.0,,S. Dinwiddie makes 2-pt jump shot from 8 ft,63,60
282,3,5:47.0,C. Paul misses 3-pt jump shot from 25 ft,,63,60
283,3,5:42.0,,Defensive rebound by J. Allen,63,60
284,3,5:34.0,,J. Allen makes 2-pt dunk from 2 ft (assist by S. Dinwiddie),63,62
285,3,5:15.0,D. Bazley makes 3-pt jump shot from 25 ft (assist by C. Paul),,66,62
286,3,4:50.0,,T. Prince makes 3-pt jump shot from 26 ft (assist by R. Kurucs),66,65
287,3,4:48.0,Oklahoma City full timeout,,66,65
288,3,4:48.0,D. Schröder enters the game for C. Paul,,66,65
289,3,4:48.0,,D. Jordan enters the game for J. Allen,66,65
290,3,4:48.0,,C. LeVert enters the game for S. Dinwiddie,66,65
291,3,4:48.0,,G. Temple enters the game for R. Kurucs,66,65
292,3,4:37.0,M. Muscala misses 3-pt jump shot from 23 ft,,66,65
293,3,4:33.0,,Defensive rebound by T. Prince,66,65
294,3,4:25.0,,D. Jordan makes 2-pt dunk from 2 ft (assist by C. LeVert),66,67
295,3,4:10.0,D. Schröder makes 2-pt jump shot from 15 ft,,68,67
296,3,3:57.0,,T. Prince misses 3-pt jump shot from 27 ft,68,67
297,3,3:53.0,Defensive rebound by M. Muscala,,68,67
298,3,3:51.0,Turnover by D. Schröder (bad pass; steal by T. Prince),,68,67
299,3,3:43.0,,J. Harris misses 3-pt jump shot from 25 ft,68,67
300,3,3:39.0,Defensive rebound by D. Bazley,,68,67
301,3,3:26.0,D. Schröder makes 2-pt layup from 3 ft,,70,67
302,3,3:26.0,,Violation by Team (def goaltending),70,67
303,3,3:09.0,,G. Temple misses 3-pt jump shot from 24 ft,70,67
304,3,3:04.0,Defensive rebound by M. Muscala,,70,67
305,3,2:57.0,S. Gilgeous-Alexander misses 2-pt layup from 7 ft,,70,67
306,3,2:55.0,,Defensive rebound by C. LeVert,70,67
307,3,2:47.0,,Shooting foul by T. Ferguson (drawn by C. LeVert),70,67
308,3,2:47.0,,C. LeVert makes free throw 1 of 2,70,68
309,3,2:47.0,S. Adams enters the game for D. Bazley,,70,68
310,3,2:47.0,D. Burton enters the game for T. Ferguson,,70,68
311,3,2:47.0,H. Diallo enters the game for S. Gilgeous-Alexander,,70,68
312,3,2:47.0,A. Nader enters the game for M. Muscala,,70,68
313,3,2:47.0,,W. Chandler enters the game for J. Harris,70,68
314,3,2:47.0,,T. Luwawu-Cabarrot enters the game for T. Prince,70,68
315,3,2:47.0,,C. LeVert makes free throw 2 of 2,70,69
316,3,2:31.0,D. Burton misses 3-pt jump shot from 25 ft,,70,69
317,3,2:29.0,,Defensive rebound by C. LeVert,70,69
318,3,2:25.0,,Turnover by C. LeVert (bad pass),70,69
319,3,2:14.0,D. Schröder misses 2-pt jump shot from 13 ft,,70,69
320,3,2:10.0,,Defensive rebound by W. Chandler,70,69
321,3,1:59.0,,Shooting foul by A. Nader (drawn by C. LeVert),70,69
322,3,1:59.0,,C. LeVert makes free throw 1 of 3,70,70
323,3,1:59.0,,C. LeVert makes free throw 2 of 3,70,71
324,3,1:59.0,,C. LeVert misses free throw 3 of 3,70,71
325,3,1:58.0,Defensive rebound by S. Adams,,70,71
326,3,1:49.0,Personal foul by D. Jordan (drawn by S. Adams),,70,71
327,3,1:41.0,Turnover by S. Adams (bad pass; steal by D. Jordan),,70,71
328,3,1:35.0,,D. Jordan makes 2-pt dunk from 1 ft (assist by G. Temple),70,73
329,3,1:13.0,D. Burton misses 3-pt jump shot from 26 ft,,70,73
330,3,1:13.0,,Defensive rebound by G. Temple,70,73
331,3,1:02.0,,C. LeVert makes 2-pt jump shot from 10 ft (assist by G. Temple),70,75
332,3,0:55.0,A. Nader makes 2-pt jump shot from 6 ft (assist by D. Schröder),,72,75
333,3,0:34.0,,C. LeVert makes 2-pt jump shot from 14 ft,72,77
334,3,0:19.0,Shooting foul by T. Luwawu-Cabarrot (drawn by D. Schröder),,72,77
335,3,0:19.0,D. Schröder makes free throw 1 of 2,,73,77
336,3,0:19.0,T. Ferguson enters the game for D. Burton,,73,77
337,3,0:19.0,C. Paul enters the game for A. Nader,,73,77
338,3,0:19.0,,J. Harris enters the game for W. Chandler,73,77
339,3,0:19.0,,T. Prince enters the game for T. Luwawu-Cabarrot,73,77
340,3,0:19.0,D. Schröder makes free throw 2 of 2,,74,77
341,3,0:03.0,,C. LeVert misses 2-pt layup from 1 ft,74,77
342,3,0:02.0,,Offensive rebound by D. Jordan,74,77
343,3,0:02.0,,D. Jordan misses 2-pt layup from 2 ft,74,77
344,3,0:02.0,Defensive rebound by C. Paul,,74,77
345,3,0:00.0,C. Paul misses 3-pt jump shot from 73 ft,,74,77
346,3,0:00.0,Offensive rebound by Team,,74,77
347,4,11:53.0,Shooting foul by W. Chandler (drawn by H. Diallo),,74,77
348,4,11:53.0,H. Diallo misses free throw 1 of 2,,74,77
349,4,11:53.0,Offensive rebound by Team,,74,77
350,4,11:53.0,H. Diallo makes free throw 2 of 2,,75,77
351,4,11:43.0,,C. LeVert makes 3-pt jump shot from 25 ft,75,80
352,4,11:30.0,C. Paul makes 3-pt jump shot from 25 ft,,78,80
353,4,11:06.0,,D. Jordan misses 2-pt dunk from 1 ft (block by D. Burton),78,80
354,4,11:06.0,Defensive rebound by D. Schröder,,78,80
355,4,11:03.0,Shooting foul by C. LeVert (drawn by D. Burton),,78,80
356,4,11:03.0,D. Burton misses free throw 1 of 2,,78,80
357,4,11:03.0,Offensive rebound by Team,,78,80
358,4,11:03.0,D. Burton makes free throw 2 of 2,,79,80
359,4,10:51.0,,D. Jordan makes 2-pt dunk from 1 ft (assist by C. LeVert),79,82
360,4,10:32.0,Shooting foul by D. Jordan (drawn by S. Adams),,79,82
361,4,10:32.0,S. Adams makes free throw 1 of 2,,80,82
362,4,10:32.0,S. Adams misses free throw 2 of 2,,80,82
363,4,10:32.0,,Defensive rebound by Team,80,82
364,4,10:16.0,,G. Temple makes 3-pt jump shot from 25 ft,80,85
365,4,9:56.0,D. Schröder misses 2-pt jump shot from 16 ft,,80,85
366,4,9:53.0,Offensive rebound by S. Adams,,80,85
367,4,9:53.0,S. Adams misses 2-pt layup from 1 ft,,80,85
368,4,9:51.0,,Defensive rebound by T. Luwawu-Cabarrot,80,85
369,4,9:39.0,,W. Chandler misses 3-pt jump shot from 25 ft,80,85
370,4,9:36.0,Defensive rebound by S. Adams,,80,85
371,4,9:19.0,H. Diallo makes 3-pt jump shot from 23 ft (assist by D. Burton),,83,85
372,4,9:18.0,,Brooklyn full timeout,83,85
373,4,9:18.0,M. Muscala enters the game for S. Adams,,83,85
374,4,9:18.0,,S. Dinwiddie enters the game for C. LeVert,83,85
375,4,9:10.0,,Offensive foul by W. Chandler (drawn by D. Schröder),83,85
376,4,9:10.0,,Turnover by W. Chandler (offensive foul),83,85
377,4,8:56.0,M. Muscala misses 3-pt jump shot from 25 ft,,83,85
378,4,8:52.0,,Defensive rebound by S. Dinwiddie,83,85
379,4,8:49.0,,G. Temple makes 3-pt jump shot from 24 ft (assist by S. Dinwiddie),83,88
