,QUARTER,TIME_REMAINING,PHOENIX_ACTION,ATLANTA_ACTION,PHOENIX_SCORE,ATLANTA_SCORE
51,1,6:49.0,,Personal foul by D. Booker (drawn by T. Young),11,9
52,1,6:49.0,Phoenix full timeout,,11,9
53,1,6:49.0,Instant Replay (Challenge: Ruling Stands),,11,9
54,1,6:38.0,,Turnover by K. Huerter (bad pass; steal by D. Booker),11,9
55,1,6:30.0,D. Šarić misses 2-pt layup from 2 ft (block by J. Collins),,11,9
56,1,6:26.0,,Defensive rebound by T. Young,11,9
57,1,6:22.0,,T. Young makes 2-pt layup from 1 ft,11,11
58,1,6:14.0,D. Booker misses 3-pt jump shot from 26 ft,,11,11
59,1,6:12.0,,Defensive rebound by J. Collins,11,11
60,1,6:01.0,,K. Huerter makes 3-pt jump shot from 24 ft,11,14
61,1,5:45.0,D. Ayton makes 2-pt dunk from 1 ft (assist by D. Šarić),,13,14
62,1,5:27.0,,J. Collins makes 2-pt dunk from 1 ft (assist by K. Huerter),13,16
63,1,5:11.0,Flagrant foul type 1 by J. Collins (drawn by K. Oubre),,13,16
64,1,5:11.0,Instant Replay (Request: Ruling Stands),,13,16
65,1,5:11.0,K. Oubre makes flagrant free throw 1 of 2,,14,16
66,1,5:11.0,K. Oubre makes flagrant free throw 2 of 2,,15,16
67,1,5:11.0,M. Bridges enters the game for D. Booker,,15,16
68,1,5:11.0,,D. Bembry enters the game for J. Collins,15,16
69,1,5:11.0,,V. Carter enters the game for D. Hunter,15,16
70,1,4:55.0,D. Ayton makes 2-pt jump shot from 13 ft (assist by E. Okobo),,17,16
71,1,4:35.0,,Turnover by T. Young (bad pass; steal by D. Šarić),17,16
72,1,4:23.0,E. Okobo misses 2-pt jump shot from 14 ft,,17,16
73,1,4:19.0,,Defensive rebound by D. Jones,17,16
74,1,4:14.0,,K. Huerter makes 3-pt jump shot from 23 ft (assist by D. Bembry),17,19
75,1,3:54.0,D. Ayton makes 2-pt layup from 1 ft (assist by D. Šarić),,19,19
76,1,3:41.0,,D. Jones makes 2-pt layup from 1 ft (assist by T. Young),19,21
77,1,3:23.0,K. Oubre misses 3-pt jump shot from 26 ft,,19,21
78,1,3:21.0,,Defensive rebound by K. Huerter,19,21
79,1,3:08.0,,T. Young misses 2-pt layup from 1 ft,19,21
80,1,3:03.0,,Offensive rebound by K. Huerter,19,21
81,1,3:03.0,,K. Huerter makes 2-pt layup at rim,19,23
82,1,2:44.0,K. Oubre misses 2-pt jump shot from 16 ft,,19,23
83,1,2:44.0,,Defensive rebound by Team,19,23
84,1,2:44.0,Loose ball foul by D. Ayton (drawn by D. Jones),,19,23
85,1,2:44.0,,Atlanta full timeout,19,23
86,1,2:44.0,J. Carter enters the game for E. Okobo,,19,23
87,1,2:44.0,C. Johnson enters the game for K. Oubre,,19,23
88,1,2:44.0,T. Johnson enters the game for D. Šarić,,19,23
89,1,2:44.0,,A. Crabbe enters the game for K. Huerter,19,23
90,1,2:44.0,,B. Goodwin enters the game for T. Young,19,23
91,1,2:23.0,,Turnover by D. Jones (lost ball; steal by M. Bridges),19,23
92,1,2:05.0,D. Ayton makes 2-pt jump shot from 16 ft (assist by J. Carter),,21,23
93,1,1:46.0,,B. Goodwin makes 2-pt jump shot from 12 ft,21,25
94,1,1:26.0,T. Johnson misses 2-pt jump shot from 2 ft,,21,25
95,1,1:24.0,,Defensive rebound by B. Goodwin,21,25
96,1,1:09.0,,B. Goodwin misses 2-pt jump shot from 3 ft,21,25
97,1,1:09.0,Defensive rebound by Team,,21,25
98,1,1:09.0,,Loose ball foul by D. Jones (drawn by T. Johnson),21,25
99,1,1:09.0,T. Johnson misses free throw 1 of 2,,21,25
100,1,1:09.0,Offensive rebound by Team,,21,25
101,1,1:09.0,T. Johnson misses free throw 2 of 2,,21,25
102,1,1:05.0,,Defensive rebound by V. Carter,21,25
103,1,0:56.0,,V. Carter misses 2-pt jump shot from 17 ft,21,25
104,1,0:53.0,Defensive rebound by D. Ayton,,21,25
105,1,0:37.0,J. Carter makes 2-pt jump shot from 14 ft,,23,25
106,1,0:29.0,,D. Bembry misses 2-pt layup from 2 ft,23,25
107,1,0:26.0,Defensive rebound by D. Ayton,,23,25
108,1,0:06.0,J. Carter makes 2-pt jump shot from 12 ft,,25,25
109,1,0:00.0,,B. Goodwin makes 3-pt jump shot from 29 ft,25,28
110,1,0:00.0,,Instant Replay (Request: Ruling Stands),25,28
111,2,11:43.0,,A. Crabbe misses 3-pt jump shot from 25 ft,25,28
112,2,11:40.0,Defensive rebound by D. Ayton,,25,28
113,2,11:29.0,C. Johnson makes 3-pt jump shot from 26 ft (assist by M. Bridges),,28,28
114,2,11:16.0,,J. Collins misses 3-pt jump shot from 25 ft,28,28
115,2,11:14.0,Defensive rebound by J. Carter,,28,28
116,2,11:12.0,Personal foul by J. Collins (drawn by C. Johnson),,28,28
117,2,11:04.0,Turnover by J. Carter (traveling),,28,28
118,2,10:45.0,,C. Reddish misses 2-pt layup from 2 ft,28,28
119,2,10:40.0,,Offensive rebound by J. Collins,28,28
120,2,10:40.0,,J. Collins makes 2-pt layup at rim,28,30
121,2,10:28.0,Turnover by D. Ayton (3 sec),,28,30
122,2,10:13.0,,D. Hunter misses 2-pt layup from 5 ft (block by D. Ayton),28,30
123,2,10:09.0,Defensive rebound by C. Johnson,,28,30
124,2,10:07.0,J. Carter misses 2-pt layup from 1 ft (block by A. Crabbe),,28,30
125,2,10:03.0,,Defensive rebound by B. Goodwin,28,30
126,2,9:55.0,,C. Reddish misses 3-pt jump shot from 25 ft,28,30
127,2,9:52.0,Defensive rebound by C. Johnson,,28,30
128,2,9:49.0,M. Bridges makes 2-pt layup from 1 ft (assist by C. Johnson),,30,30
129,2,9:49.0,A. Baynes enters the game for D. Ayton,,30,30
130,2,9:22.0,,B. Goodwin misses 3-pt jump shot from 25 ft,30,30
131,2,9:17.0,,Offensive rebound by D. Hunter,30,30
132,2,9:17.0,,D. Hunter misses 2-pt layup from 2 ft,30,30
133,2,9:13.0,,Offensive rebound by J. Collins,30,30
134,2,9:13.0,,J. Collins makes 2-pt layup at rim,30,32
135,2,9:02.0,A. Baynes misses 3-pt jump shot from 25 ft,,30,32
136,2,8:59.0,,Defensive rebound by A. Crabbe,30,32
137,2,8:43.0,,D. Hunter makes 2-pt layup from 2 ft (assist by B. Goodwin),30,34
138,2,8:30.0,Shooting foul by D. Hunter (drawn by M. Bridges),,30,34
139,2,8:30.0,M. Bridges misses free throw 1 of 2,,30,34
140,2,8:30.0,Offensive rebound by Team,,30,34
141,2,8:30.0,D. Booker enters the game for J. Carter,,30,34
142,2,8:30.0,E. Okobo enters the game for C. Johnson,,30,34
143,2,8:30.0,K. Oubre enters the game for T. Johnson,,30,34
144,2,8:30.0,,K. Huerter enters the game for J. Collins,30,34
145,2,8:30.0,,D. Jones enters the game for B. Goodwin,30,34
146,2,8:30.0,,T. Young enters the game for D. Hunter,30,34
147,2,8:30.0,M. Bridges makes free throw 2 of 2,,31,34
148,2,8:12.0,,A. Crabbe misses 2-pt layup from 3 ft (block by M. Bridges),31,34
149,2,8:07.0,,Offensive rebound by A. Crabbe,31,34
150,2,8:07.0,,A. Crabbe makes 2-pt layup from 2 ft,31,36
151,2,7:58.0,D. Booker misses 2-pt jump shot from 12 ft,,31,36
152,2,7:55.0,Offensive rebound by A. Baynes,,31,36
153,2,7:54.0,Offensive foul by A. Baynes (drawn by D. Jones),,31,36
154,2,7:54.0,Turnover by A. Baynes (offensive foul),,31,36
155,2,7:40.0,,T. Young misses 2-pt jump shot from 13 ft,31,36
156,2,7:37.0,,Offensive rebound by T. Young,31,36
157,2,7:32.0,,T. Young makes 2-pt jump shot from 5 ft (assist by A. Crabbe),31,38
158,2,7:17.0,K. Oubre makes 2-pt layup from 3 ft,,33,38
159,2,7:06.0,,T. Young misses 3-pt jump shot from 26 ft,33,38
160,2,7:03.0,Defensive rebound by A. Baynes,,33,38
161,2,6:59.0,Shooting foul by A. Crabbe (drawn by D. Booker),,33,38
162,2,6:59.0,,Atlanta full timeout,33,38
163,2,6:59.0,C. Johnson enters the game for M. Bridges,,33,38
164,2,6:59.0,D. Booker makes free throw 1 of 2,,34,38
165,2,6:59.0,D. Booker makes free throw 2 of 2,,35,38
166,2,6:42.0,,K. Huerter misses 2-pt jump shot from 21 ft,35,38
167,2,6:37.0,,Offensive rebound by D. Jones,35,38
168,2,6:37.0,,D. Jones makes 2-pt layup at rim,35,40
169,2,6:13.0,Turnover by Team (shot clock),,35,40
170,2,6:03.0,,T. Young makes 2-pt jump shot from 10 ft,35,42
171,2,5:51.0,D. Booker makes 2-pt layup from 1 ft (assist by A. Baynes),,37,42
172,2,5:38.0,,T. Young makes 3-pt jump shot from 25 ft,37,45
173,2,5:24.0,K. Oubre misses 2-pt jump shot from 9 ft,,37,45
174,2,5:19.0,Offensive rebound by A. Baynes,,37,45
175,2,5:19.0,A. Baynes makes 2-pt layup from 1 ft,,39,45
176,2,5:07.0,,D. Jones makes 2-pt layup from 4 ft (assist by T. Young),39,47
177,2,5:07.0,,Shooting foul by C. Johnson (drawn by D. Jones),39,47
178,2,5:07.0,D. Ayton enters the game for A. Baynes,,39,47
179,2,5:07.0,,D. Bembry enters the game for A. Crabbe,39,47
180,2,5:07.0,,D. Hunter enters the game for C. Reddish,39,47
181,2,5:07.0,,D. Jones makes free throw 1 of 1,39,48
182,2,4:48.0,D. Ayton makes 2-pt jump shot from 17 ft (assist by E. Okobo),,41,48
183,2,4:33.0,,D. Hunter misses 3-pt jump shot from 26 ft,41,48
184,2,4:30.0,Defensive rebound by D. Booker,,41,48
185,2,4:22.0,D. Booker makes 2-pt jump shot from 11 ft,,43,48
186,2,4:01.0,,K. Huerter misses 2-pt jump shot from 14 ft,43,48
187,2,3:59.0,,Offensive rebound by D. Jones,43,48
188,2,3:57.0,,D. Hunter makes 2-pt dunk at rim (assist by D. Jones),43,50
189,2,3:33.0,D. Booker makes 2-pt jump shot from 18 ft,,45,50
190,2,3:16.0,,D. Jones makes 2-pt dunk from 1 ft (assist by T. Young),45,52
191,2,2:52.0,Turnover by D. Ayton (bad pass; steal by K. Huerter),,45,52
192,2,2:32.0,,Turnover by D. Jones (step out of bounds),45,52
193,2,2:32.0,Phoenix full timeout,,45,52
194,2,2:32.0,M. Bridges enters the game for C. Johnson,,45,52
195,2,2:32.0,,J. Collins enters the game for D. Hunter,45,52
196,2,2:32.0,,B. Goodwin enters the game for D. Jones,45,52
197,2,2:24.0,Personal foul by K. Huerter (drawn by K. Oubre),,45,52
198,2,2:23.0,Personal foul by D. Bembry (drawn by D. Booker),,45,52
199,2,2:23.0,D. Booker makes free throw 1 of 2,,46,52
200,2,2:23.0,D. Booker makes free throw 2 of 2,,47,52
201,2,2:06.0,,Turnover by T. Young (bad pass),47,52
202,2,1:56.0,K. Oubre misses 2-pt jump shot from 3 ft (block by B. Goodwin),,47,52
203,2,1:56.0,,Defensive rebound by Team,47,52
204,2,1:36.0,,Offensive foul by B. Goodwin (drawn by M. Bridges),47,52
205,2,1:36.0,,Turnover by B. Goodwin (offensive foul),47,52
206,2,1:25.0,M. Bridges makes 2-pt jump shot from 10 ft,,49,52
207,2,1:10.0,,T. Young misses 3-pt jump shot from 27 ft,49,52
208,2,1:10.0,Defensive rebound by K. Oubre,,49,52
209,2,0:57.0,Turnover by D. Booker (traveling),,49,52
210,2,0:45.0,,K. Huerter makes 2-pt layup from 2 ft,49,54
211,2,0:33.0,D. Booker makes 2-pt jump shot from 6 ft,,51,54
212,2,0:28.0,,T. Young makes 2-pt jump shot from 13 ft,51,56
213,2,0:07.0,D. Booker misses 2-pt jump shot from 19 ft,,51,56
214,2,0:04.0,,Defensive rebound by K. Huerter,51,56
215,2,0:02.0,Violation by Team (kicked ball),,51,56
216,2,0:02.0,J. Carter enters the game for D. Booker,,51,56
217,2,0:00.0,,T. Young misses 2-pt jump shot from 8 ft,51,56
218,2,0:00.0,,Offensive rebound by Team,51,56
219,3,11:44.0,,J. Collins makes 2-pt hook shot from 9 ft,51,58
220,3,11:24.0,A. Baynes misses 2-pt jump shot from 11 ft,,51,58
221,3,11:21.0,,Defensive rebound by J. Collins,51,58
222,3,11:14.0,,K. Huerter makes 3-pt jump shot from 25 ft (assist by T. Young),51,61
223,3,11:03.0,E. Okobo misses 3-pt jump shot from 25 ft,,51,61
224,3,11:00.0,,Defensive rebound by K. Huerter,51,61
225,3,10:57.0,,C. Reddish misses 2-pt layup from 1 ft (block by A. Baynes),51,61
226,3,10:57.0,,Offensive rebound by Team,51,61
227,3,10:53.0,,D. Hunter makes 2-pt jump shot from 12 ft (assist by T. Young),51,63
228,3,10:35.0,Shooting foul by D. Hunter (drawn by D. Šarić),,51,63
229,3,10:35.0,D. Šarić makes free throw 1 of 2,,52,63
230,3,10:35.0,,D. Jones enters the game for D. Hunter,52,63
231,3,10:35.0,D. Šarić makes free throw 2 of 2,,53,63
232,3,10:20.0,,J. Collins misses 2-pt jump shot from 12 ft,53,63
233,3,10:16.0,Defensive rebound by A. Baynes,,53,63
234,3,10:07.0,D. Booker makes 2-pt jump shot from 12 ft (assist by E. Okobo),,55,63
235,3,9:45.0,,J. Collins makes 2-pt layup from 2 ft (assist by T. Young),55,65
236,3,9:34.0,D. Booker misses 2-pt jump shot from 15 ft,,55,65
237,3,9:31.0,,Defensive rebound by K. Huerter,55,65
238,3,9:26.0,,J. Collins makes 3-pt jump shot from 26 ft (assist by K. Huerter),55,68
239,3,9:24.0,Phoenix full timeout,,55,68
240,3,9:24.0,D. Ayton enters the game for A. Baynes,,55,68
241,3,9:08.0,D. Ayton makes 2-pt layup from 2 ft (assist by D. Booker),,57,68
242,3,8:50.0,,K. Huerter makes 2-pt jump shot from 13 ft,57,70
243,3,8:34.0,K. Oubre misses 3-pt jump shot from 26 ft,,57,70
244,3,8:33.0,,Defensive rebound by T. Young,57,70
245,3,8:28.0,,Shooting foul by E. Okobo (drawn by T. Young),57,70
246,3,8:28.0,,T. Young misses free throw 1 of 3,57,70
247,3,8:28.0,,Offensive rebound by Team,57,70
248,3,8:28.0,,T. Young makes free throw 2 of 3,57,71
249,3,8:28.0,M. Bridges enters the game for E. Okobo,,57,71
250,3,8:28.0,,T. Young makes free throw 3 of 3,57,72
251,3,8:23.0,D. Booker misses 2-pt jump shot from 16 ft,,57,72
252,3,8:22.0,Offensive rebound by M. Bridges,,57,72
253,3,8:19.0,M. Bridges makes 2-pt layup from 2 ft,,59,72
254,3,8:00.0,,T. Young misses 3-pt jump shot from 26 ft,59,72
255,3,7:54.0,Defensive rebound by D. Ayton,,59,72
256,3,7:49.0,K. Oubre makes 2-pt layup from 5 ft,,61,72
257,3,7:27.0,,J. Collins makes 3-pt jump shot from 26 ft (assist by K. Huerter),61,75
258,3,7:21.0,Shooting foul by C. Reddish (drawn by D. Booker),,61,75
259,3,7:21.0,D. Booker makes free throw 1 of 2,,62,75
260,3,7:21.0,,D. Bembry enters the game for C. Reddish,62,75
261,3,7:21.0,D. Booker makes free throw 2 of 2,,63,75
262,3,7:11.0,,T. Young misses 2-pt layup from 1 ft (block by D. Ayton),63,75
263,3,7:07.0,Defensive rebound by D. Šarić,,63,75
264,3,7:02.0,D. Ayton makes 2-pt layup from 1 ft (assist by D. Booker),,65,75
265,3,7:02.0,,Atlanta full timeout,65,75
266,3,7:02.0,,V. Carter enters the game for J. Collins,65,75
267,3,6:43.0,,Turnover by K. Huerter (bad pass; steal by D. Booker),65,75
268,3,6:40.0,K. Oubre misses 2-pt layup from 3 ft (block by V. Carter),,65,75
269,3,6:40.0,Offensive rebound by Team,,65,75
270,3,6:31.0,K. Oubre misses 2-pt layup from 1 ft,,65,75
271,3,6:30.0,,Defensive rebound by K. Huerter,65,75
272,3,6:22.0,,V. Carter misses 3-pt jump shot from 23 ft,65,75
273,3,6:20.0,,Offensive rebound by K. Huerter,65,75
274,3,6:19.0,,K. Huerter misses 2-pt jump shot from 7 ft,65,75
275,3,6:17.0,Defensive rebound by D. Ayton,,65,75
276,3,6:15.0,D. Booker makes 2-pt layup from 1 ft,,67,75
277,3,6:15.0,Shooting foul by K. Huerter (drawn by D. Booker),,67,75
278,3,6:15.0,D. Booker makes free throw 1 of 1,,68,75
279,3,6:02.0,,K. Huerter misses 3-pt jump shot from 27 ft,68,75
280,3,5:57.0,Defensive rebound by D. Ayton,,68,75
281,3,5:54.0,D. Booker misses 3-pt jump shot from 25 ft,,68,75
282,3,5:50.0,,Defensive rebound by D. Jones,68,75
283,3,5:37.0,,D. Jones misses 2-pt dunk from 2 ft,68,75
284,3,5:35.0,Defensive rebound by K. Oubre,,68,75
285,3,5:35.0,Personal foul by T. Young (drawn by K. Oubre),,68,75
286,3,5:35.0,,J. Collins enters the game for D. Jones,68,75
287,3,5:20.0,D. Booker misses 2-pt jump shot from 8 ft (block by D. Bembry),,68,75
288,3,5:15.0,,Defensive rebound by D. Bembry,68,75
289,3,5:11.0,,T. Young misses 2-pt jump shot from 11 ft,68,75
290,3,5:08.0,,Offensive rebound by T. Young,68,75
291,3,5:06.0,,Turnover by T. Young (lost ball),68,75
292,3,5:06.0,,Loose ball foul by T. Young (drawn by M. Bridges),68,75
293,3,5:06.0,M. Bridges makes free throw 1 of 2,,69,75
294,3,5:06.0,,B. Goodwin enters the game for T. Young,69,75
295,3,5:06.0,M. Bridges makes free throw 2 of 2,,70,75
296,3,4:51.0,,K. Huerter misses 2-pt jump shot from 14 ft,70,75
297,3,4:48.0,Defensive rebound by D. Ayton,,70,75
298,3,4:38.0,D. Ayton makes 2-pt dunk from 1 ft (assist by D. Booker),,72,75
299,3,4:27.0,,D. Bembry makes 3-pt jump shot from 23 ft (assist by K. Huerter),72,78
300,3,4:08.0,M. Bridges misses 3-pt jump shot from 25 ft,,72,78
301,3,4:05.0,,Defensive rebound by K. Huerter,72,78
302,3,4:04.0,,Offensive foul by J. Collins (drawn by D. Booker),72,78
303,3,4:04.0,,Turnover by J. Collins (offensive foul),72,78
304,3,4:04.0,C. Johnson enters the game for D. Šarić,,72,78
305,3,4:04.0,,D. Jones enters the game for J. Collins,72,78
306,3,3:48.0,Turnover by D. Ayton (traveling),,72,78
307,3,3:42.0,,Personal foul by K. Oubre (drawn by B. Goodwin),72,78
308,3,3:42.0,,A. Crabbe enters the game for K. Huerter,72,78
309,3,3:25.0,,Turnover by D. Bembry (bad pass; steal by M. Bridges),72,78
310,3,3:20.0,C. Johnson makes 3-pt jump shot from 28 ft (assist by M. Bridges),,75,78
311,3,3:19.0,,Atlanta full timeout,75,78
312,3,3:19.0,T. Johnson enters the game for K. Oubre,,75,78
313,3,3:19.0,,J. Collins enters the game for V. Carter,75,78
314,3,3:19.0,,D. Hunter enters the game for D. Jones,75,78
315,3,3:03.0,,J. Collins misses 3-pt jump shot from 26 ft,75,78
316,3,2:59.0,Defensive rebound by M. Bridges,,75,78
317,3,2:43.0,D. Booker makes 3-pt jump shot from 26 ft,,78,78
318,3,2:31.0,,Shooting foul by D. Booker (drawn by D. Hunter),78,78
319,3,2:31.0,,D. Hunter makes free throw 1 of 2,78,79
320,3,2:31.0,,D. Hunter makes free throw 2 of 2,78,80
321,3,2:15.0,D. Booker misses 2-pt layup from 1 ft (block by D. Bembry),,78,80
322,3,2:11.0,,Defensive rebound by A. Crabbe,78,80
323,3,2:08.0,,B. Goodwin misses 2-pt jump shot at rim,78,80
324,3,2:04.0,Defensive rebound by C. Johnson,,78,80
325,3,1:58.0,D. Ayton misses 2-pt jump shot from 9 ft,,78,80
326,3,1:57.0,Offensive rebound by C. Johnson,,78,80
327,3,1:57.0,C. Johnson makes 2-pt layup at rim,,80,80
328,3,1:57.0,Shooting foul by D. Hunter (drawn by C. Johnson),,80,80
329,3,1:57.0,,C. Reddish enters the game for D. Hunter,80,80
330,3,1:57.0,C. Johnson makes free throw 1 of 1,,81,80
331,3,1:44.0,,Turnover by C. Reddish (bad pass; steal by T. Johnson),81,80
332,3,1:41.0,C. Johnson misses 3-pt jump shot from 26 ft,,81,80
333,3,1:37.0,Offensive rebound by D. Booker,,81,80
334,3,1:26.0,D. Booker misses 2-pt jump shot from 18 ft,,81,80
335,3,1:21.0,Offensive rebound by D. Ayton,,81,80
336,3,1:19.0,D. Ayton makes 2-pt layup from 1 ft,,83,80
337,3,1:07.0,,Turnover by B. Goodwin (bad pass),83,80
338,3,1:07.0,,T. Young enters the game for B. Goodwin,83,80
339,3,0:55.0,T. Johnson misses 2-pt layup from 1 ft (block by T. Young),,83,80
340,3,0:52.0,,Defensive rebound by J. Collins,83,80
341,3,0:48.0,,J. Collins makes 2-pt dunk from 1 ft (assist by C. Reddish),83,82
342,3,0:29.0,Turnover by D. Booker (bad pass; steal by T. Young),,83,82
343,3,0:25.0,,T. Young misses 2-pt jump shot from 1 ft,83,82
344,3,0:22.0,Defensive rebound by D. Ayton,,83,82
345,3,0:06.0,Offensive foul by D. Booker (drawn by D. Bembry),,83,82
346,3,0:06.0,Turnover by D. Booker (offensive foul),,83,82
347,3,0:06.0,J. Carter enters the game for D. Booker,,83,82
348,3,0:06.0,,K. Huerter enters the game for D. Bembry,83,82
349,3,0:06.0,Technical foul by D. Bembry,,83,82
350,3,0:06.0,,Technical foul by D. Booker,83,82
351,3,0:04.0,,Personal foul by M. Bridges (drawn by T. Young),83,82
352,3,0:00.0,,J. Collins makes 2-pt layup from 1 ft (assist by K. Huerter),83,84
353,3,0:00.0,T. Johnson misses 3-pt jump shot from 81 ft,,83,84
354,3,0:00.0,Offensive rebound by Team,,83,84
355,4,11:53.0,Personal foul by C. Reddish (drawn by K. Oubre),,83,84
356,4,11:40.0,D. Ayton misses 2-pt jump shot from 13 ft,,83,84
357,4,11:36.0,,Defensive rebound by J. Collins,83,84
358,4,11:24.0,,J. Collins makes 2-pt dunk at rim (assist by T. Young),83,86
359,4,11:12.0,Shooting foul by J. Collins (drawn by T. Johnson),,83,86
360,4,11:12.0,T. Johnson makes free throw 1 of 2,,84,86
361,4,11:12.0,,D. Jones enters the game for J. Collins,84,86
362,4,11:12.0,T. Johnson makes free throw 2 of 2,,85,86
363,4,10:56.0,,Turnover by T. Young (bad pass; steal by C. Johnson),85,86
364,4,10:52.0,M. Bridges makes 2-pt layup from 2 ft (assist by C. Johnson),,87,86
365,4,10:45.0,,K. Huerter misses 2-pt layup from 3 ft (block by K. Oubre),87,86
366,4,10:42.0,Defensive rebound by C. Johnson,,87,86
367,4,10:40.0,M. Bridges makes 2-pt dunk from 1 ft (assist by C. Johnson),,89,86
368,4,10:39.0,,Atlanta full timeout,89,86
369,4,10:28.0,,K. Huerter makes 3-pt jump shot from 25 ft (assist by C. Reddish),89,89
370,4,10:11.0,Shooting foul by D. Jones (drawn by K. Oubre),,89,89
371,4,10:11.0,K. Oubre misses free throw 1 of 2,,89,89
372,4,10:11.0,Offensive rebound by Team,,89,89
373,4,10:11.0,K. Oubre makes free throw 2 of 2,,90,89
374,4,10:00.0,,T. Young makes 3-pt jump shot from 25 ft,90,92
375,4,9:42.0,D. Ayton makes 2-pt dunk from 1 ft (assist by K. Oubre),,92,92
376,4,9:31.0,,T. Young makes 3-pt jump shot from 25 ft,92,95
377,4,9:19.0,T. Johnson misses 2-pt jump shot from 10 ft,,92,95
378,4,9:14.0,Offensive rebound by T. Johnson,,92,95
379,4,9:14.0,T. Johnson makes 2-pt layup at rim,,94,95
380,4,9:05.0,,T. Young misses 3-pt jump shot from 26 ft,94,95
381,4,9:03.0,Defensive rebound by K. Oubre,,94,95
382,4,8:55.0,T. Johnson misses 3-pt jump shot from 26 ft,,94,95
383,4,8:51.0,,Defensive rebound by K. Huerter,94,95
384,4,8:44.0,,T. Young makes 2-pt layup from 1 ft (assist by K. Huerter),94,97
385,4,8:37.0,T. Johnson misses 2-pt layup from 1 ft (block by D. Jones),,94,97
386,4,8:34.0,,Defensive rebound by A. Crabbe,94,97
387,4,8:31.0,,C. Reddish makes 2-pt dunk from 1 ft (assist by K. Huerter),94,99
388,4,8:31.0,Phoenix full timeout,,94,99
