,QUARTER,TIME_REMAINING,BOSTON_ACTION,WASHINGTON_ACTION,BOSTON_SCORE,WASHINGTON_SCORE
32,1,7:40.0,M. Smart misses 3-pt jump shot from 26 ft,,6,9
33,1,7:37.0,,Defensive rebound by I. Mahinmi,6,9
34,1,7:31.0,,I. Mahinmi misses 2-pt layup from 5 ft,6,9
35,1,7:27.0,Defensive rebound by J. Brown,,6,9
36,1,7:24.0,J. Brown makes 2-pt layup at rim,,8,9
37,1,7:05.0,,Shooting foul by E. Freedom (drawn by I. Mahinmi),8,9
38,1,7:05.0,,I. Mahinmi makes free throw 1 of 2,8,10
39,1,7:05.0,,I. Mahinmi misses free throw 2 of 2,8,10
40,1,7:03.0,Defensive rebound by G. Hayward,,8,10
41,1,6:48.0,J. Tatum misses 2-pt jump shot from 16 ft,,8,10
42,1,6:43.0,,Defensive rebound by J. McRae,8,10
43,1,6:38.0,,J. McRae makes 2-pt jump shot from 14 ft,8,12
44,1,6:19.0,J. Brown misses 3-pt jump shot from 28 ft,,8,12
45,1,6:16.0,,Defensive rebound by J. McRae,8,12
46,1,6:10.0,,J. McRae misses 3-pt jump shot from 29 ft,8,12
47,1,6:07.0,,Offensive rebound by I. Bonga,8,12
48,1,6:03.0,,J. McRae misses 2-pt layup from 3 ft,8,12
49,1,5:59.0,Defensive rebound by E. Freedom,,8,12
50,1,5:55.0,J. Brown misses 2-pt layup from 4 ft,,8,12
51,1,5:53.0,,Defensive rebound by G. Payton,8,12
52,1,5:50.0,,I. Bonga makes 2-pt layup from 2 ft,8,14
53,1,5:48.0,Boston full timeout,,8,14
54,1,5:48.0,J. Green enters the game for M. Smart,,8,14
55,1,5:48.0,B. Wanamaker enters the game for J. Tatum,,8,14
56,1,5:33.0,Turnover by G. Hayward (lost ball),,8,14
57,1,5:33.0,Violation by Team (kicked ball),,8,14
58,1,5:20.0,,I. Mahinmi misses 2-pt layup from 5 ft (block by E. Freedom),8,14
59,1,5:17.0,Defensive rebound by E. Freedom,,8,14
60,1,5:04.0,B. Wanamaker misses 2-pt jump shot from 10 ft,,8,14
61,1,5:03.0,Offensive rebound by Team,,8,14
62,1,5:03.0,Personal foul by I. Mahinmi (drawn by E. Freedom),,8,14
63,1,4:57.0,G. Hayward makes 3-pt jump shot from 25 ft,,11,14
64,1,4:43.0,,Personal foul by G. Hayward (drawn by I. Mahinmi),11,14
65,1,4:43.0,,T. Brown enters the game for G. Payton,11,14
66,1,4:38.0,,I. Thomas misses 2-pt jump shot from 16 ft,11,14
67,1,4:35.0,Defensive rebound by J. Green,,11,14
68,1,4:20.0,J. Green makes 2-pt layup from 1 ft (assist by E. Freedom),,13,14
69,1,4:07.0,,J. McRae misses 2-pt jump shot from 16 ft,13,14
70,1,4:05.0,,Offensive rebound by I. Mahinmi,13,14
71,1,4:02.0,,T. Brown makes 2-pt jump shot from 13 ft (assist by I. Mahinmi),13,16
72,1,3:43.0,Turnover by J. Brown (bad pass),,13,16
73,1,3:37.0,,I. Bonga makes 2-pt layup from 1 ft (assist by I. Thomas),13,18
74,1,3:21.0,G. Hayward misses 3-pt jump shot from 24 ft,,13,18
75,1,3:19.0,,Defensive rebound by T. Brown,13,18
76,1,3:12.0,,I. Bonga misses 2-pt layup from 2 ft,13,18
77,1,3:10.0,Defensive rebound by E. Freedom,,13,18
78,1,3:06.0,Turnover by E. Freedom (traveling),,13,18
79,1,3:06.0,C. Edwards enters the game for J. Brown,,13,18
80,1,3:06.0,,A. Pasečņiks enters the game for I. Mahinmi,13,18
81,1,3:06.0,,I. Smith enters the game for I. Thomas,13,18
82,1,2:54.0,,J. McRae misses 2-pt layup from 3 ft,13,18
83,1,2:52.0,Defensive rebound by E. Freedom,,13,18
84,1,2:44.0,Turnover by E. Freedom (3 sec),,13,18
85,1,2:44.0,,Washington full timeout,13,18
86,1,2:44.0,G. Williams enters the game for E. Freedom,,13,18
87,1,2:44.0,,G. Mathews enters the game for J. McRae,13,18
88,1,2:33.0,,A. Pasečņiks misses 2-pt jump shot from 9 ft,13,18
89,1,2:31.0,Defensive rebound by B. Wanamaker,,13,18
90,1,2:26.0,G. Hayward misses 3-pt jump shot from 28 ft,,13,18
91,1,2:23.0,,Defensive rebound by I. Smith,13,18
92,1,2:14.0,,T. Brown misses 3-pt jump shot from 25 ft,13,18
93,1,2:11.0,Defensive rebound by C. Edwards,,13,18
94,1,2:08.0,G. Hayward makes 2-pt layup from 1 ft (assist by C. Edwards),,15,18
95,1,1:59.0,,Personal foul by G. Williams (drawn by A. Pasečņiks),15,18
96,1,1:44.0,,I. Bonga makes 2-pt layup from 2 ft (assist by G. Mathews),15,20
97,1,1:27.0,Turnover by J. Green (lost ball; steal by G. Mathews),,15,20
98,1,1:10.0,,I. Smith makes 2-pt layup from 2 ft,15,22
99,1,0:52.0,B. Wanamaker misses 3-pt jump shot from 27 ft,,15,22
100,1,0:51.0,,Defensive rebound by Team,15,22
101,1,0:51.0,Loose ball foul by G. Williams (drawn by A. Pasečņiks),,15,22
102,1,0:51.0,,A. Pasečņiks misses free throw 1 of 2,15,22
103,1,0:51.0,,Offensive rebound by Team,15,22
104,1,0:51.0,J. Tatum enters the game for J. Green,,15,22
105,1,0:51.0,D. Theis enters the game for G. Hayward,,15,22
106,1,0:51.0,,A. Pasečņiks makes free throw 2 of 2,15,23
107,1,0:40.0,J. Tatum makes 2-pt layup from 1 ft (assist by B. Wanamaker),,17,23
108,1,0:28.0,,I. Bonga misses 2-pt layup from 6 ft,17,23
109,1,0:25.0,,Offensive rebound by T. Brown,17,23
110,1,0:22.0,,I. Smith makes 3-pt jump shot from 26 ft (assist by G. Mathews),17,26
111,1,0:04.0,C. Edwards misses 2-pt layup from 5 ft,,17,26
112,1,0:03.0,Offensive rebound by D. Theis,,17,26
113,1,0:02.0,D. Theis misses 2-pt layup from 3 ft,,17,26
114,1,0:02.0,,Defensive rebound by I. Bonga,17,26
115,1,0:00.0,,I. Bonga misses 3-pt jump shot from 43 ft,17,26
116,1,0:00.0,,Offensive rebound by Team,17,26
117,2,11:43.0,,Personal foul by B. Wanamaker (drawn by G. Mathews),17,26
118,2,11:33.0,,G. Payton misses 3-pt jump shot from 24 ft,17,26
119,2,11:29.0,Defensive rebound by B. Wanamaker,,17,26
120,2,11:14.0,J. Tatum makes 2-pt hook shot from 3 ft,,19,26
121,2,10:55.0,,G. Mathews misses 3-pt jump shot from 28 ft,19,26
122,2,10:52.0,Defensive rebound by C. Edwards,,19,26
123,2,10:46.0,Personal foul by I. Smith (drawn by C. Edwards),,19,26
124,2,10:46.0,,Washington full timeout,19,26
125,2,10:46.0,,J. McRae enters the game for G. Mathews,19,26
126,2,10:36.0,C. Edwards misses 3-pt jump shot from 24 ft,,19,26
127,2,10:32.0,Offensive rebound by G. Williams,,19,26
128,2,10:22.0,J. Tatum makes 2-pt layup from 1 ft,,21,26
129,2,10:09.0,,I. Smith makes 2-pt jump shot from 18 ft,21,28
130,2,9:52.0,J. Tatum misses 2-pt jump shot from 17 ft (block by J. McRae),,21,28
131,2,9:52.0,,Defensive rebound by A. Pasečņiks,21,28
132,2,9:49.0,,Turnover by A. Pasečņiks (bad pass; steal by D. Theis),21,28
133,2,9:39.0,J. Tatum misses 2-pt jump shot from 15 ft,,21,28
134,2,9:34.0,,Defensive rebound by A. Pasečņiks,21,28
135,2,9:25.0,,A. Pasečņiks makes 2-pt hook shot from 7 ft (assist by I. Smith),21,30
136,2,9:09.0,B. Wanamaker misses 2-pt jump shot from 18 ft,,21,30
137,2,9:08.0,,Defensive rebound by G. Payton,21,30
138,2,9:01.0,,Offensive foul by A. Pasečņiks (drawn by G. Williams),21,30
139,2,9:01.0,,Turnover by A. Pasečņiks (offensive foul),21,30
140,2,9:01.0,M. Smart enters the game for C. Edwards,,21,30
141,2,8:51.0,,Violation by Team (kicked ball),21,30
142,2,8:47.0,B. Wanamaker misses 2-pt layup from 2 ft,,21,30
143,2,8:45.0,,Defensive rebound by G. Payton,21,30
144,2,8:25.0,,I. Smith makes 2-pt jump shot from 3 ft,21,32
145,2,8:18.0,Personal foul by A. Pasečņiks (drawn by D. Theis),,21,32
146,2,8:18.0,,A. Schofield enters the game for A. Pasečņiks,21,32
147,2,8:05.0,Shooting foul by T. Brown (drawn by D. Theis),,21,32
148,2,8:05.0,D. Theis makes free throw 1 of 2,,22,32
149,2,8:05.0,J. Brown enters the game for B. Wanamaker,,22,32
150,2,8:05.0,D. Theis makes free throw 2 of 2,,23,32
151,2,7:48.0,,J. McRae misses 3-pt jump shot from 30 ft,23,32
152,2,7:45.0,Defensive rebound by J. Tatum,,23,32
153,2,7:40.0,M. Smart makes 3-pt jump shot from 23 ft (assist by J. Tatum),,26,32
154,2,7:26.0,,Turnover by I. Smith (lost ball; steal by M. Smart),26,32
155,2,7:22.0,Shooting foul by A. Schofield (drawn by G. Williams),,26,32
156,2,7:22.0,G. Williams misses free throw 1 of 2,,26,32
157,2,7:22.0,Offensive rebound by Team,,26,32
158,2,7:22.0,,I. Mahinmi enters the game for G. Payton,26,32
159,2,7:22.0,,I. Thomas enters the game for A. Schofield,26,32
160,2,7:22.0,G. Williams misses free throw 2 of 2,,26,32
161,2,7:20.0,,Defensive rebound by J. McRae,26,32
162,2,7:14.0,,Shooting foul by G. Williams (drawn by T. Brown),26,32
163,2,7:14.0,,T. Brown makes free throw 1 of 2,26,33
164,2,7:14.0,G. Hayward enters the game for J. Tatum,,26,33
165,2,7:14.0,S. Ojeleye enters the game for G. Williams,,26,33
166,2,7:14.0,,T. Brown misses free throw 2 of 2,26,33
167,2,7:11.0,Defensive rebound by J. Brown,,26,33
168,2,7:01.0,J. Brown misses 3-pt jump shot from 23 ft,,26,33
169,2,6:58.0,Offensive rebound by J. Brown,,26,33
170,2,6:53.0,S. Ojeleye misses 3-pt jump shot from 25 ft,,26,33
171,2,6:49.0,,Defensive rebound by I. Smith,26,33
172,2,6:37.0,,J. McRae misses 2-pt layup from 4 ft,26,33
173,2,6:34.0,,Offensive rebound by I. Mahinmi,26,33
174,2,6:32.0,,J. McRae makes 2-pt layup from 6 ft (assist by I. Mahinmi),26,35
175,2,6:13.0,M. Smart makes 3-pt jump shot from 25 ft,,29,35
176,2,5:55.0,,I. Thomas misses 3-pt jump shot from 26 ft,29,35
177,2,5:52.0,Defensive rebound by D. Theis,,29,35
178,2,5:40.0,M. Smart misses 3-pt jump shot from 27 ft,,29,35
179,2,5:37.0,,Defensive rebound by J. McRae,29,35
180,2,5:30.0,,Shooting foul by G. Hayward (drawn by I. Thomas),29,35
181,2,5:30.0,,I. Thomas misses free throw 1 of 2,29,35
182,2,5:30.0,,Offensive rebound by Team,29,35
183,2,5:30.0,E. Freedom enters the game for D. Theis,,29,35
184,2,5:30.0,,I. Thomas makes free throw 2 of 2,29,36
185,2,5:20.0,G. Hayward misses 3-pt jump shot from 25 ft,,29,36
186,2,5:16.0,,Defensive rebound by T. Brown,29,36
187,2,5:12.0,,J. McRae misses 2-pt jump shot from 13 ft,29,36
188,2,5:10.0,Defensive rebound by G. Hayward,,29,36
189,2,4:59.0,J. Brown misses 2-pt jump shot from 19 ft,,29,36
190,2,4:55.0,,Defensive rebound by T. Brown,29,36
191,2,4:50.0,,I. Smith misses 2-pt layup from 6 ft,29,36
192,2,4:48.0,Defensive rebound by E. Freedom,,29,36
193,2,4:29.0,M. Smart makes 3-pt jump shot from 26 ft (assist by J. Brown),,32,36
194,2,4:20.0,,Personal foul by J. Brown (drawn by I. Thomas),32,36
195,2,4:12.0,,T. Brown makes 2-pt jump shot from 5 ft,32,38
196,2,3:58.0,Personal foul by I. Thomas (drawn by J. Brown),,32,38
197,2,3:58.0,J. Brown makes free throw 1 of 2,,33,38
198,2,3:58.0,J. Brown makes free throw 2 of 2,,34,38
199,2,3:38.0,,I. Smith makes 2-pt layup from 3 ft,34,40
200,2,3:22.0,J. Brown misses 3-pt jump shot from 26 ft,,34,40
201,2,3:17.0,,Defensive rebound by I. Mahinmi,34,40
202,2,3:14.0,,J. McRae makes 2-pt layup from 4 ft (assist by I. Smith),34,42
203,2,3:13.0,Boston full timeout,,34,42
204,2,3:13.0,Technical foul by J. McRae,,34,42
205,2,3:13.0,J. Tatum enters the game for S. Ojeleye,,34,42
206,2,3:13.0,M. Smart makes technical free throw,,35,42
207,2,2:58.0,M. Smart misses 2-pt jump shot from 14 ft,,35,42
208,2,2:54.0,,Defensive rebound by T. Brown,35,42
209,2,2:41.0,,I. Thomas makes 2-pt jump shot from 13 ft,35,44
210,2,2:25.0,J. Tatum misses 2-pt layup from 2 ft (block by I. Mahinmi),,35,44
211,2,2:23.0,,Defensive rebound by I. Mahinmi,35,44
212,2,2:17.0,,Turnover by T. Brown (out of bounds lost ball),35,44
213,2,2:04.0,J. Brown misses 2-pt layup from 2 ft,,35,44
214,2,2:02.0,Offensive rebound by E. Freedom,,35,44
215,2,2:01.0,E. Freedom makes 2-pt layup from 3 ft,,37,44
216,2,1:35.0,,I. Thomas makes 3-pt jump shot from 27 ft (assist by I. Smith),37,47
217,2,1:18.0,J. Brown misses 3-pt jump shot from 23 ft,,37,47
218,2,1:16.0,,Defensive rebound by I. Mahinmi,37,47
219,2,1:06.0,,I. Thomas misses 2-pt jump shot from 10 ft,37,47
220,2,1:04.0,Defensive rebound by M. Smart,,37,47
221,2,1:03.0,J. Brown makes 2-pt layup at rim (assist by M. Smart),,39,47
222,2,1:03.0,Shooting foul by I. Smith (drawn by J. Brown),,39,47
223,2,1:03.0,,I. Bonga enters the game for T. Brown,39,47
224,2,1:03.0,J. Brown makes free throw 1 of 1,,40,47
225,2,0:40.0,,J. McRae makes 3-pt jump shot from 31 ft (assist by I. Mahinmi),40,50
226,2,0:35.0,M. Smart misses 3-pt jump shot from 27 ft,,40,50
227,2,0:35.0,,Defensive rebound by I. Mahinmi,40,50
228,2,0:24.0,,Shooting foul by M. Smart (drawn by I. Mahinmi),40,50
229,2,0:24.0,,I. Mahinmi misses free throw 1 of 2,40,50
230,2,0:24.0,,Offensive rebound by Team,40,50
231,2,0:24.0,,T. Brown enters the game for I. Smith,40,50
232,2,0:24.0,,G. Payton enters the game for I. Thomas,40,50
233,2,0:24.0,,I. Mahinmi makes free throw 2 of 2,40,51
234,2,0:04.0,M. Smart misses 2-pt layup from 9 ft (block by J. McRae),,40,51
235,2,0:01.0,Offensive rebound by E. Freedom,,40,51
236,2,0:00.0,E. Freedom misses 2-pt layup from 4 ft,,40,51
237,2,0:00.0,Offensive rebound by E. Freedom,,40,51
238,2,0:00.0,Instant Replay (Request: Ruling Stands),,40,51
239,3,11:51.0,,Turnover by J. McRae (bad pass; steal by M. Smart),40,51
240,3,11:49.0,D. Theis makes 2-pt layup from 4 ft,,42,51
241,3,11:49.0,Shooting foul by J. McRae (drawn by D. Theis),,42,51
242,3,11:49.0,D. Theis misses free throw 1 of 1,,42,51
243,3,11:47.0,Offensive rebound by M. Smart,,42,51
244,3,11:39.0,G. Hayward misses 2-pt jump shot from 19 ft,,42,51
245,3,11:37.0,Offensive rebound by D. Theis,,42,51
246,3,11:32.0,M. Smart misses 3-pt jump shot from 28 ft,,42,51
247,3,11:27.0,,Defensive rebound by G. Payton,42,51
248,3,11:16.0,,Offensive foul by I. Mahinmi (drawn by D. Theis),42,51
249,3,11:16.0,,Turnover by I. Mahinmi (offensive foul),42,51
250,3,11:04.0,J. Tatum misses 2-pt jump shot from 5 ft (block by I. Mahinmi),,42,51
251,3,11:04.0,Offensive rebound by Team,,42,51
252,3,10:53.0,J. Brown misses 3-pt jump shot from 27 ft,,42,51
253,3,10:49.0,Offensive rebound by G. Hayward,,42,51
254,3,10:44.0,Turnover by G. Hayward (out of bounds lost ball),,42,51
255,3,10:34.0,,Shooting foul by M. Smart (drawn by I. Thomas),42,51
256,3,10:34.0,,I. Thomas makes free throw 1 of 2,42,52
257,3,10:34.0,,I. Thomas makes free throw 2 of 2,42,53
258,3,10:22.0,J. Tatum makes 3-pt jump shot from 28 ft (assist by M. Smart),,45,53
259,3,10:05.0,,I. Thomas makes 2-pt jump shot from 16 ft,45,55
260,3,9:48.0,Personal foul by I. Thomas (drawn by G. Hayward),,45,55
261,3,9:38.0,J. Tatum makes 2-pt jump shot from 12 ft,,47,55
262,3,9:26.0,,J. McRae makes 3-pt jump shot from 25 ft (assist by I. Thomas),47,58
263,3,9:11.0,M. Smart misses 3-pt jump shot from 26 ft,,47,58
264,3,9:08.0,Offensive rebound by J. Brown,,47,58
265,3,9:05.0,J. Brown misses 2-pt layup from 3 ft,,47,58
266,3,9:05.0,,Defensive rebound by G. Payton,47,58
267,3,9:01.0,,I. Thomas misses 3-pt jump shot from 27 ft,47,58
268,3,8:59.0,Defensive rebound by G. Hayward,,47,58
269,3,8:53.0,Shooting foul by I. Mahinmi (drawn by D. Theis),,47,58
270,3,8:53.0,D. Theis makes free throw 1 of 2,,48,58
271,3,8:53.0,D. Theis makes free throw 2 of 2,,49,58
272,3,8:31.0,,J. McRae misses 2-pt jump shot from 21 ft (block by J. Tatum),49,58
273,3,8:27.0,Defensive rebound by D. Theis,,49,58
274,3,8:26.0,J. Tatum makes 2-pt dunk from 2 ft (assist by D. Theis),,51,58
275,3,8:07.0,,Turnover by I. Bonga (bad pass),51,58
276,3,7:58.0,J. Tatum makes 2-pt layup from 1 ft,,53,58
277,3,7:58.0,,Washington full timeout,53,58
278,3,7:58.0,,T. Brown enters the game for I. Bonga,53,58
279,3,7:44.0,,T. Brown makes 3-pt jump shot from 25 ft (assist by I. Thomas),53,61
280,3,7:17.0,J. Brown misses 3-pt jump shot from 28 ft,,53,61
281,3,7:15.0,,Defensive rebound by J. McRae,53,61
282,3,7:05.0,,Turnover by I. Thomas (lost ball; steal by M. Smart),53,61
283,3,7:01.0,G. Hayward makes 2-pt layup from 3 ft (assist by M. Smart),,55,61
284,3,6:41.0,,I. Thomas makes 2-pt jump shot from 13 ft (assist by I. Mahinmi),55,63
285,3,6:22.0,J. Tatum misses 2-pt jump shot from 15 ft,,55,63
286,3,6:20.0,,Defensive rebound by T. Brown,55,63
287,3,6:07.0,,T. Brown misses 2-pt layup from 7 ft (block by M. Smart),55,63
288,3,6:04.0,Defensive rebound by J. Brown,,55,63
289,3,6:03.0,Shooting foul by G. Payton (drawn by J. Brown),,55,63
290,3,6:03.0,J. Brown makes free throw 1 of 2,,56,63
291,3,6:03.0,G. Williams enters the game for G. Hayward,,56,63
292,3,6:03.0,J. Brown makes free throw 2 of 2,,57,63
293,3,5:47.0,,I. Thomas misses 3-pt jump shot from 25 ft,57,63
294,3,5:45.0,Defensive rebound by D. Theis,,57,63
295,3,5:35.0,Turnover by J. Brown (bad pass; steal by I. Mahinmi),,57,63
296,3,5:22.0,,Turnover by T. Brown (bad pass; steal by G. Williams),57,63
297,3,5:12.0,M. Smart misses 2-pt jump shot from 5 ft,,57,63
298,3,5:09.0,Offensive rebound by D. Theis,,57,63
299,3,5:09.0,D. Theis makes 2-pt dunk at rim,,59,63
300,3,4:59.0,,J. McRae misses 2-pt layup from 4 ft,59,63
301,3,4:56.0,Defensive rebound by G. Williams,,59,63
302,3,4:55.0,Turnover by J. Brown (lost ball),,59,63
303,3,4:55.0,Loose ball foul by J. Brown (drawn by T. Brown),,59,63
304,3,4:55.0,T. Waters enters the game for J. Brown,,59,63
305,3,4:45.0,,Personal foul by T. Waters (drawn by J. McRae),59,63
306,3,4:37.0,,Washington full timeout,59,63
307,3,4:37.0,,Turnover by T. Brown (inbound),59,63
308,3,4:30.0,Personal foul by I. Thomas (drawn by T. Waters),,59,63
309,3,4:30.0,T. Waters makes free throw 1 of 2,,60,63
310,3,4:30.0,,A. Pasečņiks enters the game for I. Mahinmi,60,63
311,3,4:30.0,,I. Smith enters the game for I. Thomas,60,63
312,3,4:30.0,T. Waters makes free throw 2 of 2,,61,63
313,3,4:18.0,,T. Brown makes 3-pt jump shot from 24 ft (assist by G. Payton),61,66
314,3,4:07.0,T. Waters misses 3-pt jump shot from 30 ft,,61,66
315,3,4:03.0,,Defensive rebound by G. Payton,61,66
316,3,4:02.0,,Turnover by G. Payton (lost ball; steal by T. Waters),61,66
317,3,3:43.0,Turnover by M. Smart (bad pass; steal by G. Payton),,61,66
318,3,3:39.0,,T. Brown misses 2-pt dunk from 3 ft,61,66
319,3,3:38.0,,Offensive rebound by J. McRae,61,66
320,3,3:38.0,,J. McRae makes 2-pt layup from 1 ft,61,68
321,3,3:38.0,,Shooting foul by D. Theis (drawn by J. McRae),61,68
322,3,3:38.0,G. Hayward enters the game for J. Tatum,,61,68
323,3,3:38.0,E. Freedom enters the game for D. Theis,,61,68
324,3,3:38.0,,J. McRae misses free throw 1 of 1,61,68
325,3,3:36.0,Defensive rebound by G. Hayward,,61,68
326,3,3:19.0,T. Waters makes 2-pt layup from 1 ft (assist by E. Freedom),,63,68
327,3,3:06.0,,A. Pasečņiks makes 2-pt hook shot from 3 ft (assist by I. Smith),63,70
328,3,2:59.0,M. Smart misses 3-pt jump shot from 27 ft,,63,70
329,3,2:56.0,,Defensive rebound by G. Payton,63,70
330,3,2:51.0,,Offensive foul by A. Pasečņiks (drawn by G. Hayward),63,70
331,3,2:51.0,,Turnover by A. Pasečņiks (offensive foul),63,70
332,3,2:51.0,,I. Bonga enters the game for J. McRae,63,70
333,3,2:33.0,Turnover by E. Freedom (bad pass; steal by A. Pasečņiks),,63,70
334,3,2:24.0,,I. Smith misses 2-pt jump shot from 15 ft,63,70
335,3,2:23.0,Defensive rebound by E. Freedom,,63,70
336,3,2:16.0,G. Hayward misses 2-pt layup from 3 ft,,63,70
337,3,2:15.0,Offensive rebound by Team,,63,70
338,3,2:14.0,Shooting foul by A. Pasečņiks (drawn by M. Smart),,63,70
339,3,2:14.0,M. Smart makes free throw 1 of 2,,64,70
340,3,2:14.0,M. Smart makes free throw 2 of 2,,65,70
341,3,1:57.0,,T. Brown makes 2-pt jump shot from 11 ft,65,72
342,3,1:35.0,G. Williams makes 2-pt hook shot from 6 ft (assist by G. Hayward),,67,72
343,3,1:35.0,Shooting foul by T. Brown (drawn by G. Williams),,67,72
344,3,1:35.0,G. Williams makes free throw 1 of 1,,68,72
345,3,1:17.0,,I. Smith makes 2-pt jump shot from 15 ft,68,74
346,3,1:01.0,T. Waters makes 2-pt layup from 7 ft,,70,74
347,3,0:49.0,,G. Payton misses 2-pt layup from 4 ft,70,74
348,3,0:47.0,Defensive rebound by E. Freedom,,70,74
349,3,0:40.0,E. Freedom makes 2-pt layup from 4 ft (assist by G. Hayward),,72,74
350,3,0:28.0,,I. Smith misses 2-pt jump shot from 4 ft,72,74
351,3,0:25.0,Defensive rebound by G. Williams,,72,74
352,3,0:06.0,Turnover by T. Waters (bad pass; steal by T. Brown),,72,74
353,3,0:01.0,,I. Smith misses 3-pt jump shot from 23 ft,72,74
354,3,0:01.0,,Offensive rebound by Team,72,74
355,4,11:38.0,B. Wanamaker misses 2-pt jump shot from 13 ft,,72,74
356,4,11:38.0,Offensive rebound by Team,,72,74
357,4,11:38.0,,Loose ball foul by A. Schofield (drawn by E. Freedom),72,74
358,4,11:25.0,T. Waters misses 3-pt jump shot from 27 ft,,72,74
359,4,11:24.0,Offensive rebound by Team,,72,74
360,4,11:24.0,Turnover by Team (shot clock),,72,74
361,4,11:12.0,,T. Brown misses 2-pt layup from 2 ft (block by G. Williams),72,74
362,4,11:09.0,Defensive rebound by B. Wanamaker,,72,74
363,4,10:59.0,Turnover by B. Wanamaker (bad pass; steal by I. Bonga),,72,74
364,4,10:54.0,,I. Smith makes 2-pt layup from 2 ft (assist by I. Bonga),72,76
365,4,10:33.0,T. Waters misses 3-pt jump shot from 27 ft,,72,76
366,4,10:30.0,,Defensive rebound by T. Brown,72,76
367,4,10:22.0,,T. Brown misses 2-pt jump shot from 16 ft,72,76
368,4,10:20.0,Defensive rebound by G. Williams,,72,76
369,4,10:10.0,G. Williams makes 3-pt jump shot from 24 ft (assist by T. Waters),,75,76
370,4,9:51.0,,T. Brown misses 2-pt jump shot from 5 ft,75,76
371,4,9:48.0,,Offensive rebound by I. Bonga,75,76
372,4,9:48.0,,I. Bonga makes 2-pt layup from 1 ft,75,78
373,4,9:29.0,T. Waters makes 2-pt layup from 4 ft,,77,78
374,4,9:24.0,,Turnover by I. Smith (bad pass),77,78
375,4,9:24.0,J. Brown enters the game for T. Waters,,77,78
376,4,9:13.0,J. Brown misses 3-pt jump shot from 26 ft,,77,78
377,4,9:09.0,Offensive rebound by G. Williams,,77,78
378,4,9:07.0,Turnover by G. Williams (out of bounds lost ball),,77,78
379,4,9:07.0,,J. McRae enters the game for A. Schofield,77,78
380,4,8:44.0,,I. Smith makes 2-pt jump shot from 14 ft,77,80
381,4,8:33.0,G. Hayward misses 2-pt jump shot from 14 ft,,77,80
382,4,8:31.0,,Defensive rebound by A. Pasečņiks,77,80
383,4,8:23.0,,J. McRae misses 2-pt jump shot from 19 ft,77,80
384,4,8:20.0,Defensive rebound by E. Freedom,,77,80
385,4,8:16.0,B. Wanamaker misses 3-pt jump shot from 27 ft,,77,80
386,4,8:12.0,,Defensive rebound by I. Smith,77,80
387,4,8:09.0,,J. McRae misses 2-pt jump shot from 3 ft,77,80
388,4,8:06.0,Defensive rebound by J. Brown,,77,80
