,QUARTER,TIME_REMAINING,DETROIT_ACTION,BOSTON_ACTION,DETROIT_SCORE,BOSTON_SCORE
42,1,6:46.0,,J. Tatum misses 2-pt jump shot from 11 ft,13,13
43,1,6:45.0,,Offensive rebound by E. Freedom,13,13
44,1,6:45.0,,E. Freedom misses 2-pt layup at rim,13,13
45,1,6:43.0,,Offensive rebound by J. Brown,13,13
46,1,6:40.0,,J. Brown makes 2-pt jump shot from 17 ft,13,15
47,1,6:21.0,T. Snell misses 3-pt jump shot from 26 ft,,13,15
48,1,6:20.0,,Defensive rebound by J. Brown,13,15
49,1,6:05.0,,Turnover by E. Freedom (lost ball; steal by A. Drummond),13,15
50,1,6:02.0,S. Mykhailiuk misses 2-pt layup from 1 ft,,13,15
51,1,6:01.0,,Defensive rebound by J. Brown,13,15
52,1,5:47.0,,S. Ojeleye misses 3-pt jump shot from 23 ft,13,15
53,1,5:44.0,,Offensive rebound by S. Ojeleye,13,15
54,1,5:40.0,,S. Ojeleye misses 2-pt layup from 1 ft (block by M. Morris),13,15
55,1,5:38.0,,Offensive rebound by E. Freedom,13,15
56,1,5:36.0,,E. Freedom misses 2-pt layup from 1 ft,13,15
57,1,5:34.0,Defensive rebound by M. Morris,,13,15
58,1,5:22.0,T. Snell misses 2-pt jump shot from 16 ft,,13,15
59,1,5:21.0,,Defensive rebound by E. Freedom,13,15
60,1,5:07.0,,E. Freedom makes 2-pt jump shot from 18 ft (assist by J. Brown),13,17
61,1,4:49.0,B. Brown misses 2-pt jump shot from 5 ft,,13,17
62,1,4:45.0,Offensive rebound by B. Brown,,13,17
63,1,4:45.0,B. Brown makes 2-pt layup from 1 ft,,15,17
64,1,4:31.0,,K. Walker misses 2-pt jump shot from 21 ft,15,17
65,1,4:31.0,Defensive rebound by Team,,15,17
66,1,4:31.0,L. Galloway enters the game for B. Brown,,15,17
67,1,4:31.0,D. Rose enters the game for T. Snell,,15,17
68,1,4:31.0,,R. Langford enters the game for J. Brown,15,17
69,1,4:20.0,Turnover by S. Mykhailiuk (bad pass),,15,17
70,1,4:20.0,,G. Williams enters the game for S. Ojeleye,15,17
71,1,4:06.0,,J. Tatum makes 2-pt jump shot from 11 ft,15,19
72,1,3:53.0,D. Rose makes 2-pt jump shot from 12 ft,,17,19
73,1,3:41.0,,J. Tatum misses 3-pt jump shot from 28 ft,17,19
74,1,3:39.0,,Offensive rebound by E. Freedom,17,19
75,1,3:30.0,,J. Tatum makes 2-pt layup from 5 ft,17,21
76,1,3:22.0,Turnover by D. Rose (bad pass; steal by R. Langford),,17,21
77,1,3:22.0,,Boston full timeout,17,21
78,1,3:22.0,T. Maker enters the game for M. Morris,,17,21
79,1,3:22.0,,B. Wanamaker enters the game for K. Walker,17,21
80,1,3:05.0,,R. Langford makes 2-pt layup from 2 ft,17,23
81,1,2:40.0,A. Drummond makes 2-pt layup from 2 ft,,19,23
82,1,2:21.0,,G. Williams makes 3-pt jump shot from 24 ft (assist by J. Tatum),19,26
83,1,2:09.0,Turnover by D. Rose (lost ball; steal by B. Wanamaker),,19,26
84,1,2:03.0,,J. Tatum misses 3-pt jump shot from 27 ft,19,26
85,1,2:00.0,Defensive rebound by A. Drummond,,19,26
86,1,1:52.0,Personal foul by R. Langford (drawn by S. Mykhailiuk),,19,26
87,1,1:52.0,T. Snell enters the game for S. Mykhailiuk,,19,26
88,1,1:41.0,D. Rose makes 2-pt jump shot from 9 ft,,21,26
89,1,1:25.0,,J. Tatum makes 2-pt layup from 1 ft (assist by B. Wanamaker),21,28
90,1,1:12.0,L. Galloway makes 2-pt jump shot from 17 ft (assist by D. Rose),,23,28
91,1,0:47.0,,B. Wanamaker misses 2-pt jump shot from 18 ft,23,28
92,1,0:45.0,Defensive rebound by A. Drummond,,23,28
93,1,0:36.0,T. Maker makes 3-pt jump shot from 23 ft (assist by A. Drummond),,26,28
94,1,0:28.0,,J. Tatum misses 3-pt jump shot from 27 ft,26,28
95,1,0:27.0,Defensive rebound by L. Galloway,,26,28
96,1,0:07.0,D. Rose misses 2-pt jump shot from 8 ft,,26,28
97,1,0:05.0,,Defensive rebound by B. Wanamaker,26,28
98,1,0:03.0,,Personal foul by T. Snell (drawn by B. Wanamaker),26,28
99,1,0:03.0,B. Brown enters the game for T. Snell,,26,28
100,1,0:01.0,,J. Tatum misses 2-pt jump shot from 21 ft,26,28
101,1,0:01.0,,Offensive rebound by Team,26,28
102,2,11:41.0,,G. Williams makes 2-pt layup from 3 ft (assist by J. Brown),26,30
103,2,11:20.0,D. Rose makes 2-pt layup from 3 ft,,28,30
104,2,11:01.0,,Turnover by J. Green (bad pass; steal by T. Snell),28,30
105,2,10:59.0,T. Snell misses 2-pt layup from 4 ft,,28,30
106,2,10:59.0,Offensive rebound by T. Maker,,28,30
107,2,10:59.0,T. Maker makes 2-pt layup from 1 ft,,30,30
108,2,10:59.0,Shooting foul by G. Williams (drawn by T. Maker),,30,30
109,2,10:59.0,T. Maker makes free throw 1 of 1,,31,30
110,2,10:41.0,,Turnover by B. Wanamaker (lost ball; steal by T. Maker),31,30
111,2,10:32.0,Turnover by M. Morris (step out of bounds),,31,30
112,2,10:15.0,,J. Green makes 2-pt jump shot from 9 ft (assist by J. Brown),31,32
113,2,10:00.0,Turnover by M. Morris (bad pass; steal by D. Theis),,31,32
114,2,9:56.0,,Shooting foul by T. Maker (drawn by J. Brown),31,32
115,2,9:56.0,,J. Brown misses free throw 1 of 2,31,32
116,2,9:56.0,,Offensive rebound by Team,31,32
117,2,9:56.0,,J. Brown makes free throw 2 of 2,31,33
118,2,9:44.0,T. Snell misses 3-pt jump shot from 23 ft,,31,33
119,2,9:43.0,,Defensive rebound by J. Green,31,33
120,2,9:37.0,,Shooting foul by M. Morris (drawn by B. Wanamaker),31,33
121,2,9:37.0,,B. Wanamaker makes free throw 1 of 2,31,34
122,2,9:37.0,,B. Wanamaker makes free throw 2 of 2,31,35
123,2,9:28.0,D. Rose misses 2-pt jump shot from 13 ft,,31,35
124,2,9:27.0,,Defensive rebound by J. Brown,31,35
125,2,9:18.0,,J. Brown makes 2-pt layup from 6 ft,31,37
126,2,9:10.0,T. Maker misses 2-pt jump shot from 14 ft,,31,37
127,2,9:09.0,Offensive rebound by T. Maker,,31,37
128,2,9:03.0,Personal foul by J. Brown (drawn by M. Morris),,31,37
129,2,9:03.0,Detroit full timeout,,31,37
130,2,9:03.0,Instant Replay (Challenge: Ruling Stands),,31,37
131,2,8:55.0,Turnover by D. Rose (bad pass),,31,37
132,2,8:36.0,,D. Theis misses 2-pt jump shot from 16 ft,31,37
133,2,8:35.0,,Offensive rebound by G. Williams,31,37
134,2,8:35.0,,G. Williams makes 2-pt layup at rim,31,39
135,2,8:18.0,Turnover by T. Maker (bad pass; steal by B. Wanamaker),,31,39
136,2,8:14.0,,J. Green makes 2-pt dunk from 1 ft (assist by B. Wanamaker),31,41
137,2,7:55.0,T. Maker misses 2-pt hook shot from 6 ft,,31,41
138,2,7:53.0,,Defensive rebound by D. Theis,31,41
139,2,7:47.0,,Turnover by J. Brown (bad pass; steal by M. Morris),31,41
140,2,7:41.0,T. Maker makes 2-pt dunk from 1 ft (assist by D. Rose),,33,41
141,2,7:41.0,Violation by Team (delay of game),,33,41
142,2,7:24.0,,B. Wanamaker makes 2-pt jump shot from 13 ft (assist by D. Theis),33,43
143,2,7:07.0,M. Morris misses 3-pt jump shot from 26 ft,,33,43
144,2,7:05.0,,Defensive rebound by D. Theis,33,43
145,2,6:54.0,,B. Wanamaker misses 2-pt jump shot from 19 ft,33,43
146,2,6:53.0,,Offensive rebound by D. Theis,33,43
147,2,6:53.0,B. Brown enters the game for T. Maker,,33,43
148,2,6:53.0,A. Drummond enters the game for D. Rose,,33,43
149,2,6:53.0,,S. Ojeleye enters the game for J. Green,33,43
150,2,6:53.0,,K. Walker enters the game for G. Williams,33,43
151,2,6:42.0,,K. Walker misses 2-pt jump shot from 16 ft,33,43
152,2,6:40.0,Defensive rebound by A. Drummond,,33,43
153,2,6:23.0,Personal foul by B. Wanamaker (drawn by B. Brown),,33,43
154,2,6:23.0,S. Mykhailiuk enters the game for T. Snell,,33,43
155,2,6:09.0,L. Galloway misses 2-pt jump shot from 17 ft (block by D. Theis),,33,43
156,2,6:08.0,Offensive rebound by Team,,33,43
157,2,6:08.0,Turnover by Team (shot clock),,33,43
158,2,5:57.0,,Shooting foul by B. Brown (drawn by K. Walker),33,43
159,2,5:57.0,,K. Walker misses free throw 1 of 2,33,43
160,2,5:57.0,,Offensive rebound by Team,33,43
161,2,5:57.0,,K. Walker makes free throw 2 of 2,33,44
162,2,5:43.0,Shooting foul by B. Wanamaker (drawn by L. Galloway),,33,44
163,2,5:43.0,L. Galloway makes free throw 1 of 2,,34,44
164,2,5:43.0,,J. Green enters the game for J. Brown,34,44
165,2,5:43.0,L. Galloway makes free throw 2 of 2,,35,44
166,2,5:28.0,,Turnover by J. Green (bad pass),35,44
167,2,5:28.0,T. Snell enters the game for L. Galloway,,35,44
168,2,5:15.0,S. Mykhailiuk misses 2-pt layup from 4 ft (block by D. Theis),,35,44
169,2,5:11.0,,Defensive rebound by B. Wanamaker,35,44
170,2,5:07.0,,J. Green makes 2-pt layup from 2 ft (assist by K. Walker),35,46
171,2,4:54.0,M. Morris misses 3-pt jump shot from 25 ft,,35,46
172,2,4:54.0,,Defensive rebound by D. Theis,35,46
173,2,4:42.0,,D. Theis misses 3-pt jump shot from 26 ft,35,46
174,2,4:39.0,Defensive rebound by M. Morris,,35,46
175,2,4:39.0,Offensive foul by A. Drummond (drawn by D. Theis),,35,46
176,2,4:39.0,Turnover by A. Drummond (offensive foul),,35,46
177,2,4:39.0,,J. Brown enters the game for J. Green,35,46
178,2,4:39.0,,J. Tatum enters the game for B. Wanamaker,35,46
179,2,4:27.0,,K. Walker misses 2-pt layup from 4 ft,35,46
180,2,4:25.0,Defensive rebound by A. Drummond,,35,46
181,2,4:24.0,S. Mykhailiuk misses 2-pt layup from 1 ft,,35,46
182,2,4:24.0,Offensive rebound by M. Morris,,35,46
183,2,4:24.0,M. Morris makes 2-pt layup from 1 ft,,37,46
184,2,4:24.0,,Violation by Team (def goaltending),37,46
185,2,4:06.0,,Turnover by J. Brown (bad pass; steal by A. Drummond),37,46
186,2,4:05.0,Turnover by A. Drummond (traveling),,37,46
187,2,4:05.0,,E. Freedom enters the game for S. Ojeleye,37,46
188,2,4:05.0,,G. Williams enters the game for D. Theis,37,46
189,2,3:49.0,,G. Williams misses 2-pt layup from 3 ft (block by M. Morris),37,46
190,2,3:46.0,Defensive rebound by A. Drummond,,37,46
191,2,3:39.0,S. Mykhailiuk makes 3-pt jump shot from 28 ft (assist by A. Drummond),,40,46
192,2,3:27.0,,Turnover by K. Walker (lost ball; steal by A. Drummond),40,46
193,2,3:22.0,Turnover by A. Drummond (bad pass),,40,46
194,2,3:22.0,D. Rose enters the game for M. Morris,,40,46
195,2,3:01.0,,J. Brown makes 2-pt jump shot from 13 ft,40,48
196,2,2:42.0,S. Mykhailiuk misses 2-pt layup from 8 ft (block by J. Brown),,40,48
197,2,2:42.0,Offensive rebound by Team,,40,48
198,2,2:42.0,,Boston full timeout,40,48
199,2,2:42.0,S. Doumbouya enters the game for T. Snell,,40,48
200,2,2:37.0,Turnover by S. Mykhailiuk (bad pass; steal by J. Brown),,40,48
201,2,2:33.0,,J. Tatum makes 2-pt layup at rim (assist by K. Walker),40,50
202,2,2:30.0,Personal foul by G. Williams (drawn by A. Drummond),,40,50
203,2,2:30.0,A. Drummond misses free throw 1 of 2,,40,50
204,2,2:30.0,Offensive rebound by Team,,40,50
205,2,2:30.0,L. Galloway enters the game for S. Mykhailiuk,,40,50
206,2,2:30.0,A. Drummond misses free throw 2 of 2,,40,50
207,2,2:27.0,,Defensive rebound by E. Freedom,40,50
208,2,2:10.0,,Turnover by K. Walker (bad pass; steal by S. Doumbouya),40,50
209,2,2:06.0,D. Rose makes 2-pt layup from 1 ft,,42,50
210,2,1:50.0,,Turnover by E. Freedom (traveling),42,50
211,2,1:39.0,S. Doumbouya misses 3-pt jump shot from 23 ft,,42,50
212,2,1:37.0,,Defensive rebound by J. Tatum,42,50
213,2,1:32.0,,J. Brown makes 3-pt jump shot from 23 ft (assist by K. Walker),42,53
214,2,1:25.0,Turnover by B. Brown (lost ball; steal by J. Brown),,42,53
215,2,1:21.0,,J. Brown makes 3-pt jump shot from 27 ft,42,56
216,2,1:03.0,B. Brown makes 3-pt jump shot from 23 ft (assist by D. Rose),,45,56
217,2,0:43.0,,J. Brown misses 3-pt jump shot from 26 ft,45,56
218,2,0:41.0,Defensive rebound by Team,,45,56
219,2,0:41.0,,D. Theis enters the game for E. Freedom,45,56
220,2,0:30.0,S. Doumbouya misses 2-pt layup from 3 ft,,45,56
221,2,0:27.0,Offensive rebound by A. Drummond,,45,56
222,2,0:22.0,L. Galloway makes 3-pt jump shot from 27 ft (assist by A. Drummond),,48,56
223,2,0:01.0,,J. Brown makes 3-pt jump shot from 27 ft (assist by K. Walker),48,59
224,2,0:01.0,,Shooting foul by L. Galloway (drawn by J. Brown),48,59
225,2,0:01.0,,J. Brown makes free throw 1 of 1,48,60
226,3,11:50.0,,J. Brown misses 3-pt jump shot from 27 ft,48,60
227,3,11:48.0,Defensive rebound by M. Morris,,48,60
228,3,11:27.0,Turnover by A. Drummond (lost ball; steal by K. Walker),,48,60
229,3,11:25.0,,Turnover by K. Walker (bad pass; steal by A. Drummond),48,60
230,3,11:22.0,A. Drummond misses 2-pt layup from 1 ft (block by D. Theis),,48,60
231,3,11:20.0,Offensive rebound by Team,,48,60
232,3,11:16.0,T. Snell makes 2-pt jump shot from 22 ft (assist by B. Brown),,50,60
233,3,11:05.0,,D. Theis makes 2-pt dunk from 2 ft (assist by K. Walker),50,62
234,3,10:49.0,A. Drummond makes 2-pt dunk at rim (assist by M. Morris),,52,62
235,3,10:35.0,,Turnover by K. Walker (bad pass),52,62
236,3,10:23.0,T. Snell misses 2-pt jump shot from 15 ft,,52,62
237,3,10:21.0,,Defensive rebound by S. Ojeleye,52,62
238,3,10:15.0,,K. Walker misses 3-pt jump shot from 26 ft,52,62
239,3,10:08.0,,Offensive rebound by D. Theis,52,62
240,3,10:08.0,,D. Theis makes 2-pt dunk from 1 ft,52,64
241,3,9:53.0,A. Drummond misses 2-pt layup from 2 ft (block by D. Theis),,52,64
242,3,9:50.0,,Defensive rebound by J. Tatum,52,64
243,3,9:46.0,,Shooting foul by B. Brown (drawn by J. Tatum),52,64
244,3,9:46.0,,J. Tatum makes free throw 1 of 2,52,65
245,3,9:46.0,,J. Tatum makes free throw 2 of 2,52,66
246,3,9:32.0,Turnover by M. Morris (bad pass; steal by S. Ojeleye),,52,66
247,3,9:25.0,,Turnover by K. Walker (bad pass),52,66
248,3,9:09.0,A. Drummond makes 2-pt dunk from 8 ft (assist by B. Brown),,54,66
249,3,8:50.0,,J. Tatum makes 2-pt layup from 6 ft,54,68
250,3,8:46.0,Personal foul by D. Theis (drawn by A. Drummond),,54,68
251,3,8:41.0,S. Mykhailiuk makes 3-pt jump shot from 26 ft (assist by B. Brown),,57,68
252,3,8:19.0,,J. Tatum makes 3-pt jump shot from 26 ft,57,71
253,3,8:00.0,Turnover by S. Mykhailiuk (bad pass; steal by J. Tatum),,57,71
254,3,7:45.0,,Turnover by K. Walker (bad pass),57,71
255,3,7:36.0,B. Brown misses 2-pt jump shot from 2 ft,,57,71
256,3,7:34.0,Offensive rebound by B. Brown,,57,71
257,3,7:33.0,B. Brown misses 2-pt layup from 2 ft,,57,71
258,3,7:32.0,Offensive rebound by A. Drummond,,57,71
259,3,7:32.0,Shooting foul by D. Theis (drawn by A. Drummond),,57,71
260,3,7:32.0,A. Drummond makes free throw 1 of 2,,58,71
261,3,7:32.0,A. Drummond misses free throw 2 of 2,,58,71
262,3,7:30.0,,Defensive rebound by J. Tatum,58,71
263,3,7:13.0,,J. Tatum makes 2-pt hook shot from 9 ft (assist by K. Walker),58,73
264,3,6:56.0,S. Mykhailiuk makes 3-pt jump shot from 25 ft (assist by A. Drummond),,61,73
265,3,6:30.0,,Turnover by K. Walker (lost ball; steal by A. Drummond),61,73
266,3,6:27.0,A. Drummond makes 2-pt dunk at rim,,63,73
267,3,6:01.0,,J. Brown makes 3-pt jump shot from 24 ft (assist by J. Tatum),63,76
268,3,5:51.0,Turnover by B. Brown (lost ball; steal by J. Brown),,63,76
269,3,5:42.0,,J. Brown makes 2-pt jump shot from 9 ft (assist by J. Tatum),63,78
270,3,5:40.0,Detroit full timeout,,63,78
271,3,5:40.0,L. Galloway enters the game for B. Brown,,63,78
272,3,5:40.0,D. Rose enters the game for T. Snell,,63,78
273,3,5:30.0,S. Mykhailiuk misses 3-pt jump shot from 25 ft,,63,78
274,3,5:28.0,Offensive rebound by Team,,63,78
275,3,5:28.0,,Loose ball foul by D. Theis (drawn by A. Drummond),63,78
276,3,5:16.0,Turnover by A. Drummond (3 sec),,63,78
277,3,5:00.0,,J. Tatum misses 3-pt jump shot from 27 ft,63,78
278,3,4:58.0,Defensive rebound by S. Mykhailiuk,,63,78
279,3,4:51.0,D. Rose misses 2-pt jump shot from 12 ft,,63,78
280,3,4:49.0,Offensive rebound by A. Drummond,,63,78
281,3,4:48.0,A. Drummond misses 2-pt layup from 1 ft (block by K. Walker),,63,78
282,3,4:46.0,,Defensive rebound by K. Walker,63,78
283,3,4:43.0,,D. Theis makes 2-pt dunk from 1 ft (assist by J. Brown),63,80
284,3,4:43.0,,Shooting foul by S. Mykhailiuk (drawn by D. Theis),63,80
285,3,4:43.0,,B. Wanamaker enters the game for K. Walker,63,80
286,3,4:43.0,,D. Theis makes free throw 1 of 1,63,81
287,3,4:22.0,A. Drummond misses 3-pt jump shot from 27 ft,,63,81
288,3,4:20.0,,Defensive rebound by D. Theis,63,81
289,3,4:07.0,,Personal foul by M. Morris (drawn by S. Ojeleye),63,81
290,3,4:07.0,Detroit full timeout,,63,81
291,3,4:07.0,,G. Williams enters the game for S. Ojeleye,63,81
292,3,4:04.0,,Personal foul by A. Drummond (drawn by D. Theis),63,81
293,3,3:55.0,,B. Wanamaker misses 3-pt jump shot from 26 ft,63,81
294,3,3:51.0,Defensive rebound by M. Morris,,63,81
295,3,3:44.0,S. Mykhailiuk misses 3-pt jump shot from 24 ft,,63,81
296,3,3:43.0,,Defensive rebound by B. Wanamaker,63,81
297,3,3:39.0,,Personal foul by S. Mykhailiuk (drawn by J. Brown),63,81
298,3,3:39.0,,J. Brown makes free throw 1 of 2,63,82
299,3,3:39.0,,E. Freedom enters the game for D. Theis,63,82
300,3,3:39.0,,J. Brown makes free throw 2 of 2,63,83
301,3,3:19.0,M. Morris misses 3-pt jump shot from 27 ft,,63,83
302,3,3:16.0,Offensive rebound by Team,,63,83
303,3,3:03.0,D. Rose misses 3-pt jump shot from 26 ft,,63,83
304,3,3:02.0,,Defensive rebound by E. Freedom,63,83
305,3,2:51.0,,Personal foul by L. Galloway (drawn by J. Tatum),63,83
306,3,2:51.0,,J. Tatum makes free throw 1 of 2,63,84
307,3,2:51.0,T. Maker enters the game for M. Morris,,63,84
308,3,2:51.0,T. Snell enters the game for S. Mykhailiuk,,63,84
309,3,2:51.0,,J. Tatum makes free throw 2 of 2,63,85
310,3,2:39.0,Shooting foul by J. Brown (drawn by T. Maker),,63,85
311,3,2:39.0,T. Maker makes free throw 1 of 2,,64,85
312,3,2:39.0,T. Maker misses free throw 2 of 2,,64,85
313,3,2:39.0,,Defensive rebound by E. Freedom,64,85
314,3,2:25.0,,J. Brown misses 2-pt jump shot from 13 ft,64,85
315,3,2:21.0,Defensive rebound by A. Drummond,,64,85
316,3,2:14.0,L. Galloway misses 3-pt jump shot from 26 ft,,64,85
317,3,2:12.0,,Defensive rebound by E. Freedom,64,85
318,3,2:03.0,,B. Wanamaker makes 2-pt jump shot from 16 ft,64,87
319,3,1:52.0,D. Rose misses 2-pt layup from 2 ft (block by G. Williams),,64,87
320,3,1:51.0,Offensive rebound by Team,,64,87
321,3,1:47.0,T. Snell makes 2-pt layup from 4 ft (assist by D. Rose),,66,87
322,3,1:34.0,,J. Tatum misses 3-pt jump shot from 26 ft,66,87
323,3,1:32.0,Defensive rebound by L. Galloway,,66,87
324,3,1:24.0,Personal foul by B. Wanamaker (drawn by D. Rose),,66,87
325,3,1:24.0,D. Rose makes free throw 1 of 2,,67,87
326,3,1:24.0,,R. Langford enters the game for J. Brown,67,87
327,3,1:24.0,,K. Walker enters the game for J. Tatum,67,87
328,3,1:24.0,D. Rose makes free throw 2 of 2,,68,87
329,3,1:06.0,,G. Williams makes 2-pt jump shot from 6 ft (assist by K. Walker),68,89
330,3,0:52.0,Shooting foul by E. Freedom (drawn by A. Drummond),,68,89
331,3,0:52.0,A. Drummond makes free throw 1 of 2,,69,89
332,3,0:52.0,A. Drummond misses free throw 2 of 2,,69,89
333,3,0:52.0,Offensive rebound by A. Drummond,,69,89
334,3,0:44.0,Turnover by A. Drummond (bad pass; steal by E. Freedom),,69,89
335,3,0:38.0,,B. Wanamaker misses 2-pt jump shot from 6 ft,69,89
336,3,0:36.0,,Offensive rebound by E. Freedom,69,89
337,3,0:36.0,,E. Freedom misses 2-pt layup from 1 ft,69,89
338,3,0:34.0,,Offensive rebound by G. Williams,69,89
339,3,0:23.0,,G. Williams makes 2-pt jump shot from 8 ft,69,91
340,3,0:02.0,T. Maker misses 3-pt jump shot from 24 ft,,69,91
341,3,0:01.0,,Defensive rebound by E. Freedom,69,91
342,4,11:48.0,D. Rose makes 2-pt layup from 2 ft,,71,91
343,4,11:31.0,,E. Freedom misses 2-pt hook shot from 2 ft,71,91
344,4,11:28.0,Defensive rebound by M. Morris,,71,91
345,4,11:14.0,M. Morris misses 3-pt jump shot from 26 ft,,71,91
346,4,11:11.0,,Defensive rebound by E. Freedom,71,91
347,4,11:00.0,,J. Green misses 2-pt layup from 4 ft,71,91
348,4,10:59.0,,Offensive rebound by E. Freedom,71,91
349,4,10:59.0,,E. Freedom makes 2-pt layup from 1 ft,71,93
350,4,10:59.0,Violation by Team (def goaltending),,71,93
351,4,10:48.0,D. Rose makes 2-pt jump shot from 17 ft,,73,93
352,4,10:30.0,,J. Green misses 3-pt jump shot from 27 ft,73,93
353,4,10:30.0,Defensive rebound by Team,,73,93
354,4,10:14.0,T. Maker misses 3-pt jump shot from 26 ft,,73,93
355,4,10:14.0,,Defensive rebound by K. Walker,73,93
356,4,10:05.0,,G. Williams makes 3-pt jump shot from 26 ft (assist by K. Walker),73,96
357,4,9:56.0,L. Galloway misses 3-pt jump shot from 24 ft,,73,96
358,4,9:55.0,,Defensive rebound by E. Freedom,73,96
359,4,9:37.0,Violation by Team (kicked ball),,73,96
360,4,9:25.0,,R. Langford misses 2-pt jump shot from 8 ft,73,96
361,4,9:23.0,Defensive rebound by T. Maker,,73,96
362,4,9:23.0,Turnover by T. Maker (discontinued dribble),,73,96
363,4,9:13.0,,K. Walker misses 3-pt jump shot from 25 ft,73,96
364,4,9:12.0,,Offensive rebound by G. Williams,73,96
365,4,9:12.0,,G. Williams makes 2-pt dunk from 1 ft,73,98
366,4,9:10.0,Detroit full timeout,,73,98
367,4,8:56.0,M. Morris misses 2-pt jump shot from 14 ft,,73,98
368,4,8:50.0,,Defensive rebound by E. Freedom,73,98
369,4,8:37.0,,G. Williams makes 2-pt layup from 4 ft (assist by K. Walker),73,100
370,4,8:19.0,D. Rose misses 2-pt jump shot from 17 ft,,73,100
371,4,8:15.0,,Defensive rebound by E. Freedom,73,100
372,4,8:06.0,,G. Williams misses 3-pt jump shot from 23 ft,73,100
373,4,8:04.0,Defensive rebound by T. Snell,,73,100
374,4,7:57.0,M. Morris misses 3-pt jump shot from 28 ft,,73,100
375,4,7:55.0,,Defensive rebound by E. Freedom,73,100
376,4,7:35.0,,E. Freedom misses 2-pt hook shot from 3 ft,73,100
377,4,7:34.0,,Offensive rebound by J. Green,73,100
378,4,7:34.0,,J. Green misses 2-pt layup from 1 ft,73,100
379,4,7:33.0,Defensive rebound by Team,,73,100
380,4,7:17.0,L. Galloway misses 2-pt jump shot from 17 ft (block by E. Freedom),,73,100
381,4,7:17.0,,Defensive rebound by J. Green,73,100
382,4,7:14.0,,J. Green misses 2-pt layup from 2 ft,73,100
383,4,7:11.0,Defensive rebound by T. Maker,,73,100
384,4,7:08.0,Personal foul by R. Langford (drawn by D. Rose),,73,100
385,4,7:08.0,Detroit full timeout,,73,100
386,4,7:08.0,B. Brown enters the game for M. Morris,,73,100
387,4,7:08.0,S. Doumbouya enters the game for D. Rose,,73,100
