,QUARTER,TIME_REMAINING,HOUSTON_ACTION,SAN ANTONIO_ACTION,HOUSTON_SCORE,SAN ANTONIO_SCORE
61,1,5:04.0,Defensive rebound by C. Capela,,18,13
62,1,4:53.0,Shooting foul by D. Murray (drawn by J. Harden),,18,13
63,1,4:53.0,J. Harden makes free throw 1 of 3,,19,13
64,1,4:53.0,J. Harden makes free throw 2 of 3,,20,13
65,1,4:53.0,T. Chandler enters the game for C. Capela,,20,13
66,1,4:53.0,,L. Walker enters the game for D. DeRozan,20,13
67,1,4:53.0,J. Harden makes free throw 3 of 3,,21,13
68,1,4:36.0,,P. Mills misses 3-pt jump shot from 26 ft,21,13
69,1,4:35.0,,Offensive rebound by D. Murray,21,13
70,1,4:29.0,,L. Walker misses 2-pt layup from 1 ft,21,13
71,1,4:26.0,Defensive rebound by T. Sefolosha,,21,13
72,1,4:20.0,Turnover by A. Rivers (bad pass; steal by T. Lyles),,21,13
73,1,4:14.0,,L. Walker misses 2-pt layup from 1 ft,21,13
74,1,4:11.0,,Offensive rebound by D. Murray,21,13
75,1,4:11.0,,D. Murray makes 2-pt layup from 1 ft,21,15
76,1,4:08.0,Shooting foul by J. Poeltl (drawn by J. Harden),,21,15
77,1,4:08.0,J. Harden makes free throw 1 of 2,,22,15
78,1,4:08.0,C. Clemons enters the game for B. McLemore,,22,15
79,1,4:08.0,J. Harden makes free throw 2 of 2,,23,15
80,1,3:45.0,,T. Lyles makes 2-pt jump shot from 14 ft,23,17
81,1,3:30.0,A. Rivers misses 2-pt layup from 2 ft (block by L. Walker),,23,17
82,1,3:30.0,Offensive rebound by Team,,23,17
83,1,3:30.0,,D. Eubanks enters the game for J. Poeltl,23,17
84,1,3:22.0,J. Harden misses 3-pt jump shot from 26 ft,,23,17
85,1,3:20.0,,Defensive rebound by D. Murray,23,17
86,1,3:13.0,,D. Eubanks makes 2-pt layup from 5 ft (assist by T. Lyles),23,19
87,1,2:58.0,Shooting foul by L. Walker (drawn by J. Harden),,23,19
88,1,2:58.0,Houston full timeout,,23,19
89,1,2:58.0,R. Westbrook enters the game for T. Sefolosha,,23,19
90,1,2:58.0,J. Harden makes free throw 1 of 2,,24,19
91,1,2:58.0,J. Harden makes free throw 2 of 2,,25,19
92,1,2:47.0,,P. Mills makes 3-pt jump shot from 25 ft (assist by D. Eubanks),25,22
93,1,2:47.0,,Shooting foul by C. Clemons (drawn by P. Mills),25,22
94,1,2:47.0,G. Clark enters the game for T. Chandler,,25,22
95,1,2:47.0,P. Tucker enters the game for J. Harden,,25,22
96,1,2:47.0,,P. Mills makes free throw 1 of 1,25,23
97,1,2:30.0,C. Clemons misses 3-pt jump shot from 25 ft,,25,23
98,1,2:27.0,,Defensive rebound by P. Mills,25,23
99,1,2:25.0,,Turnover by L. Walker (out of bounds lost ball),25,23
100,1,2:13.0,G. Clark misses 3-pt jump shot from 25 ft,,25,23
101,1,2:09.0,,Defensive rebound by T. Lyles,25,23
102,1,2:01.0,,Turnover by D. Murray (lost ball; steal by C. Clemons),25,23
103,1,1:48.0,C. Clemons misses 3-pt jump shot from 27 ft,,25,23
104,1,1:46.0,,Defensive rebound by D. Murray,25,23
105,1,1:40.0,,D. Murray misses 2-pt layup from 1 ft,25,23
106,1,1:40.0,,Offensive rebound by T. Lyles,25,23
107,1,1:37.0,,T. Lyles makes 2-pt layup from 1 ft,25,25
108,1,1:15.0,C. Clemons misses 3-pt jump shot from 30 ft,,25,25
109,1,1:12.0,,Defensive rebound by D. Eubanks,25,25
110,1,1:05.0,,D. Murray makes 2-pt layup from 1 ft,25,27
111,1,0:53.0,G. Clark misses 3-pt jump shot from 25 ft,,25,27
112,1,0:50.0,,Defensive rebound by D. Eubanks,25,27
113,1,0:36.0,,Turnover by D. Eubanks (lost ball; steal by P. Tucker),25,27
114,1,0:27.0,R. Westbrook misses 2-pt jump shot from 13 ft,,25,27
115,1,0:24.0,,Defensive rebound by T. Lyles,25,27
116,1,0:06.0,,T. Lyles misses 3-pt jump shot from 25 ft,25,27
117,1,0:03.0,Defensive rebound by G. Clark,,25,27
118,1,0:00.0,Offensive foul by R. Westbrook (drawn by P. Mills),,25,27
119,1,0:00.0,Turnover by R. Westbrook (offensive foul),,25,27
120,2,11:45.0,P. Tucker makes 3-pt jump shot from 24 ft (assist by B. McLemore),,28,27
121,2,11:29.0,,D. DeRozan misses 2-pt jump shot from 10 ft,28,27
122,2,11:27.0,Defensive rebound by C. Capela,,28,27
123,2,11:23.0,B. McLemore makes 3-pt jump shot from 23 ft (assist by R. Westbrook),,31,27
124,2,11:02.0,,R. Gay makes 2-pt layup from 3 ft (assist by D. White),31,29
125,2,11:02.0,,Shooting foul by P. Tucker (drawn by R. Gay),31,29
126,2,11:02.0,,R. Gay makes free throw 1 of 1,31,30
127,2,10:50.0,R. Westbrook misses 2-pt jump shot from 19 ft,,31,30
128,2,10:46.0,,Defensive rebound by D. DeRozan,31,30
129,2,10:38.0,,R. Gay misses 2-pt jump shot from 15 ft,31,30
130,2,10:36.0,Defensive rebound by A. Rivers,,31,30
131,2,10:30.0,A. Rivers makes 3-pt jump shot from 26 ft (assist by R. Westbrook),,34,30
132,2,10:09.0,,Shooting foul by A. Rivers (drawn by D. DeRozan),34,30
133,2,10:09.0,,D. DeRozan makes free throw 1 of 2,34,31
134,2,10:09.0,,D. DeRozan makes free throw 2 of 2,34,32
135,2,9:57.0,C. Capela makes 2-pt hook shot from 4 ft (assist by R. Westbrook),,36,32
136,2,9:43.0,,R. Gay makes 2-pt layup from 1 ft (assist by D. White),36,34
137,2,9:36.0,R. Westbrook misses 3-pt jump shot from 25 ft,,36,34
138,2,9:32.0,Offensive rebound by C. Capela,,36,34
139,2,9:30.0,B. McLemore makes 3-pt jump shot from 25 ft (assist by C. Capela),,39,34
140,2,9:14.0,,Offensive foul by D. DeRozan (drawn by P. Tucker),39,34
141,2,9:14.0,,Turnover by D. DeRozan (offensive foul),39,34
142,2,9:14.0,,Violation by Team (delay of game),39,34
143,2,9:14.0,,B. Forbes enters the game for D. Eubanks,39,34
144,2,9:14.0,,J. Poeltl enters the game for P. Mills,39,34
145,2,9:04.0,R. Westbrook misses 2-pt jump shot from 20 ft,,39,34
146,2,8:59.0,,Defensive rebound by R. Gay,39,34
147,2,8:48.0,,D. DeRozan makes 2-pt layup from 2 ft,39,36
148,2,8:39.0,R. Westbrook misses 2-pt hook shot from 4 ft,,39,36
149,2,8:37.0,,Defensive rebound by J. Poeltl,39,36
150,2,8:33.0,,D. White misses 2-pt layup from 2 ft,39,36
151,2,8:33.0,Defensive rebound by C. Capela,,39,36
152,2,8:26.0,B. McLemore makes 3-pt jump shot from 25 ft (assist by R. Westbrook),,42,36
153,2,8:08.0,,Shooting foul by C. Capela (drawn by B. Forbes),42,36
154,2,8:08.0,,B. Forbes misses free throw 1 of 3,42,36
155,2,8:08.0,,Offensive rebound by Team,42,36
156,2,8:08.0,,B. Forbes misses free throw 2 of 3,42,36
157,2,8:08.0,,Offensive rebound by Team,42,36
158,2,8:08.0,J. Harden enters the game for A. Rivers,,42,36
159,2,8:08.0,,L. Walker enters the game for D. DeRozan,42,36
160,2,8:08.0,,B. Forbes misses free throw 3 of 3,42,36
161,2,8:04.0,Defensive rebound by P. Tucker,,42,36
162,2,8:01.0,R. Westbrook misses 2-pt layup from 1 ft,,42,36
163,2,7:52.0,Offensive rebound by C. Capela,,42,36
164,2,7:52.0,C. Capela makes 2-pt dunk at rim,,44,36
165,2,7:38.0,,D. White makes 2-pt layup from 1 ft,44,38
166,2,7:25.0,J. Harden makes 3-pt jump shot from 27 ft,,47,38
167,2,7:11.0,,R. Gay makes 2-pt layup from 1 ft (assist by J. Poeltl),47,40
168,2,6:54.0,Turnover by B. McLemore (bad pass; steal by R. Gay),,47,40
169,2,6:46.0,,L. Walker misses 3-pt jump shot from 25 ft,47,40
170,2,6:40.0,Defensive rebound by R. Westbrook,,47,40
171,2,6:35.0,Shooting foul by B. Forbes (drawn by J. Harden),,47,40
172,2,6:35.0,,San Antonio full timeout,47,40
173,2,6:35.0,G. Clark enters the game for C. Capela,,47,40
174,2,6:35.0,A. Rivers enters the game for R. Westbrook,,47,40
175,2,6:35.0,J. Harden makes free throw 1 of 2,,48,40
176,2,6:35.0,J. Harden makes free throw 2 of 2,,49,40
177,2,6:16.0,,R. Gay misses 2-pt jump shot from 14 ft (block by P. Tucker),49,40
178,2,6:16.0,Defensive rebound by P. Tucker,,49,40
179,2,6:04.0,A. Rivers makes 2-pt layup from 2 ft,,51,40
180,2,5:56.0,,J. Poeltl makes 2-pt layup from 1 ft (assist by B. Forbes),51,42
181,2,5:56.0,,Shooting foul by G. Clark (drawn by J. Poeltl),51,42
182,2,5:56.0,,D. Murray enters the game for D. White,51,42
183,2,5:56.0,,J. Poeltl misses free throw 1 of 1,51,42
184,2,5:56.0,,Offensive rebound by Team,51,42
185,2,5:56.0,Loose ball foul by P. Tucker (drawn by D. Murray),,51,42
186,2,5:56.0,,D. Murray makes free throw 1 of 2,51,43
187,2,5:56.0,,D. Murray misses free throw 2 of 2,51,43
188,2,5:52.0,,Offensive rebound by J. Poeltl,51,43
189,2,5:46.0,,B. Forbes makes 2-pt layup at rim (assist by R. Gay),51,45
190,2,5:31.0,B. McLemore misses 3-pt jump shot from 25 ft,,51,45
191,2,5:28.0,Offensive rebound by G. Clark,,51,45
192,2,5:23.0,B. McLemore misses 3-pt jump shot from 23 ft,,51,45
193,2,5:23.0,,Defensive rebound by L. Walker,51,45
194,2,5:10.0,,Turnover by B. Forbes (bad pass; steal by J. Harden),51,45
195,2,5:05.0,B. McLemore misses 3-pt jump shot from 23 ft,,51,45
196,2,5:02.0,Offensive rebound by J. Harden,,51,45
197,2,5:00.0,A. Rivers makes 3-pt jump shot from 26 ft (assist by J. Harden),,54,45
198,2,4:37.0,,Turnover by J. Poeltl (lost ball; steal by J. Harden),54,45
199,2,4:27.0,Turnover by P. Tucker (bad pass; steal by D. Murray),,54,45
200,2,4:13.0,,R. Gay makes 2-pt layup from 2 ft (assist by B. Forbes),54,47
201,2,4:13.0,,Shooting foul by G. Clark (drawn by R. Gay),54,47
202,2,4:13.0,C. Capela enters the game for G. Clark,,54,47
203,2,4:13.0,R. Westbrook enters the game for B. McLemore,,54,47
204,2,4:13.0,,D. DeRozan enters the game for L. Walker,54,47
205,2,4:13.0,,R. Gay makes free throw 1 of 1,54,48
206,2,4:05.0,R. Westbrook misses 2-pt jump shot from 17 ft,,54,48
207,2,4:02.0,,Defensive rebound by R. Gay,54,48
208,2,3:51.0,,Personal foul by P. Tucker (drawn by R. Gay),54,48
209,2,3:51.0,,R. Gay makes free throw 1 of 2,54,49
210,2,3:51.0,,R. Gay makes free throw 2 of 2,54,50
211,2,3:39.0,J. Harden misses 2-pt layup from 2 ft (block by J. Poeltl),,54,50
212,2,3:39.0,Offensive rebound by Team,,54,50
213,2,3:39.0,,T. Lyles enters the game for R. Gay,54,50
214,2,3:30.0,J. Harden misses 3-pt jump shot from 25 ft,,54,50
215,2,3:27.0,Offensive rebound by P. Tucker,,54,50
216,2,3:24.0,Shooting foul by D. Murray (drawn by J. Harden),,54,50
217,2,3:24.0,J. Harden makes free throw 1 of 2,,55,50
218,2,3:24.0,,P. Mills enters the game for B. Forbes,55,50
219,2,3:24.0,,D. White enters the game for D. Murray,55,50
220,2,3:24.0,J. Harden makes free throw 2 of 2,,56,50
221,2,3:06.0,,D. White makes 2-pt jump shot from 10 ft (assist by J. Poeltl),56,52
222,2,2:53.0,J. Harden misses 3-pt jump shot from 28 ft,,56,52
223,2,2:51.0,,Defensive rebound by P. Mills,56,52
224,2,2:46.0,,D. DeRozan misses 2-pt layup from 2 ft,56,52
225,2,2:43.0,Defensive rebound by R. Westbrook,,56,52
226,2,2:37.0,R. Westbrook misses 2-pt layup from 4 ft (block by J. Poeltl),,56,52
227,2,2:35.0,,Defensive rebound by J. Poeltl,56,52
228,2,2:31.0,,D. DeRozan makes 2-pt dunk from 1 ft (assist by J. Poeltl),56,54
229,2,2:16.0,Shooting foul by J. Poeltl (drawn by A. Rivers),,56,54
230,2,2:16.0,Houston full timeout,,56,54
231,2,2:16.0,,R. Gay enters the game for J. Poeltl,56,54
232,2,2:16.0,A. Rivers makes free throw 1 of 2,,57,54
233,2,2:16.0,A. Rivers makes free throw 2 of 2,,58,54
234,2,1:54.0,,D. White makes 3-pt jump shot from 23 ft (assist by T. Lyles),58,57
235,2,1:33.0,J. Harden misses 3-pt jump shot from 29 ft,,58,57
236,2,1:30.0,,Defensive rebound by R. Gay,58,57
237,2,1:19.0,,R. Gay misses 2-pt jump shot from 14 ft,58,57
238,2,1:14.0,,Offensive rebound by T. Lyles,58,57
239,2,1:14.0,,T. Lyles misses 2-pt layup from 1 ft,58,57
240,2,1:13.0,Defensive rebound by P. Tucker,,58,57
241,2,1:08.0,Shooting foul by T. Lyles (drawn by J. Harden),,58,57
242,2,1:08.0,J. Harden makes free throw 1 of 2,,59,57
243,2,1:08.0,J. Harden makes free throw 2 of 2,,60,57
244,2,0:58.0,,D. DeRozan makes 2-pt layup from 1 ft (assist by R. Gay),60,59
245,2,0:45.0,P. Tucker makes 3-pt jump shot from 23 ft (assist by A. Rivers),,63,59
246,2,0:28.0,,Turnover by T. Lyles (bad pass; steal by A. Rivers),63,59
247,2,0:25.0,Turnover by A. Rivers (bad pass; steal by T. Lyles),,63,59
248,2,0:02.0,,D. DeRozan misses 2-pt jump shot from 17 ft,63,59
249,2,0:00.0,Defensive rebound by R. Westbrook,,63,59
250,3,11:48.0,Shooting foul by B. Forbes (drawn by R. Westbrook),,63,59
251,3,11:48.0,R. Westbrook makes free throw 1 of 2,,64,59
252,3,11:48.0,R. Westbrook makes free throw 2 of 2,,65,59
253,3,11:30.0,,R. Gay misses 3-pt jump shot from 24 ft,65,59
254,3,11:29.0,,Offensive rebound by D. White,65,59
255,3,11:25.0,,J. Poeltl makes 2-pt layup at rim (assist by D. DeRozan),65,61
256,3,11:10.0,R. Westbrook makes 2-pt layup from 1 ft (assist by P. Tucker),,67,61
257,3,10:55.0,,Personal foul by R. Westbrook (drawn by D. White),67,61
258,3,10:42.0,,D. DeRozan misses 2-pt jump shot from 14 ft,67,61
259,3,10:36.0,,Offensive rebound by R. Gay,67,61
260,3,10:36.0,,R. Gay misses 2-pt layup at rim,67,61
261,3,10:35.0,Defensive rebound by C. Capela,,67,61
262,3,10:19.0,J. Harden misses 3-pt jump shot from 28 ft,,67,61
263,3,10:17.0,,Defensive rebound by Team,67,61
264,3,9:57.0,,R. Gay misses 2-pt jump shot from 21 ft,67,61
265,3,9:56.0,Defensive rebound by Team,,67,61
266,3,9:44.0,R. Westbrook makes 2-pt jump shot from 17 ft,,69,61
267,3,9:34.0,,Turnover by J. Poeltl (bad pass),69,61
268,3,9:25.0,R. Westbrook misses 2-pt jump shot from 18 ft,,69,61
269,3,9:21.0,Offensive rebound by C. Capela,,69,61
270,3,9:13.0,J. Harden makes 2-pt dunk from 2 ft,,71,61
271,3,9:11.0,,San Antonio full timeout,71,61
272,3,8:51.0,,D. DeRozan misses 2-pt layup from 3 ft (block by C. Capela),71,61
273,3,8:49.0,Defensive rebound by C. Capela,,71,61
274,3,8:47.0,J. Harden makes 3-pt jump shot from 25 ft (assist by R. Westbrook),,74,61
275,3,8:32.0,,B. Forbes makes 3-pt jump shot from 25 ft,74,64
276,3,8:08.0,Personal take foul by B. Forbes (drawn by C. Capela),,74,64
277,3,8:01.0,P. Tucker misses 3-pt jump shot from 25 ft,,74,64
278,3,7:57.0,Offensive rebound by C. Capela,,74,64
279,3,7:53.0,Personal foul by D. White (drawn by J. Harden),,74,64
280,3,7:47.0,J. Harden misses 3-pt jump shot from 23 ft,,74,64
281,3,7:43.0,,Defensive rebound by J. Poeltl,74,64
282,3,7:42.0,,Turnover by R. Gay (bad pass; steal by P. Tucker),74,64
283,3,7:38.0,B. McLemore makes 2-pt layup from 1 ft (assist by P. Tucker),,76,64
284,3,7:22.0,,B. Forbes makes 3-pt jump shot from 25 ft (assist by J. Poeltl),76,67
285,3,7:08.0,R. Westbrook makes 2-pt jump shot from 16 ft,,78,67
286,3,6:44.0,,D. DeRozan misses 2-pt jump shot from 22 ft,78,67
287,3,6:42.0,,Offensive rebound by J. Poeltl,78,67
288,3,6:42.0,,J. Poeltl misses 2-pt layup at rim,78,67
289,3,6:42.0,,Offensive rebound by Team,78,67
290,3,6:42.0,C. Clemons enters the game for B. McLemore,,78,67
291,3,6:42.0,A. Rivers enters the game for R. Westbrook,,78,67
292,3,6:36.0,,R. Gay misses 3-pt jump shot from 23 ft,78,67
293,3,6:33.0,Defensive rebound by J. Harden,,78,67
294,3,6:21.0,P. Tucker makes 2-pt jump shot from 22 ft (assist by J. Harden),,80,67
295,3,6:03.0,,J. Poeltl makes 2-pt layup from 1 ft,80,69
296,3,5:51.0,J. Harden makes 2-pt layup from 2 ft,,82,69
297,3,5:36.0,,D. White makes 2-pt layup from 2 ft (assist by B. Forbes),82,71
298,3,5:36.0,,Shooting foul by C. Clemons (drawn by D. White),82,71
299,3,5:36.0,,T. Lyles enters the game for B. Forbes,82,71
300,3,5:36.0,,P. Mills enters the game for R. Gay,82,71
301,3,5:36.0,,D. White makes free throw 1 of 1,82,72
302,3,5:15.0,C. Clemons misses 2-pt layup from 1 ft,,82,72
303,3,5:12.0,Offensive rebound by C. Capela,,82,72
304,3,5:12.0,C. Capela makes 2-pt layup from 1 ft,,84,72
305,3,4:50.0,,D. White misses 3-pt jump shot from 25 ft,84,72
306,3,4:48.0,Defensive rebound by C. Capela,,84,72
307,3,4:40.0,C. Capela makes 2-pt dunk from 1 ft (assist by J. Harden),,86,72
308,3,4:26.0,,P. Mills misses 3-pt jump shot from 25 ft,86,72
309,3,4:24.0,Defensive rebound by J. Harden,,86,72
310,3,4:15.0,J. Harden misses 3-pt jump shot from 25 ft,,86,72
311,3,4:11.0,Offensive rebound by A. Rivers,,86,72
312,3,4:06.0,A. Rivers makes 3-pt jump shot from 26 ft,,89,72
313,3,4:05.0,,San Antonio full timeout,89,72
314,3,4:05.0,T. Chandler enters the game for C. Capela,,89,72
315,3,4:05.0,,D. Carroll enters the game for D. DeRozan,89,72
316,3,4:05.0,,D. Murray enters the game for J. Poeltl,89,72
317,3,4:05.0,,L. Walker enters the game for D. White,89,72
318,3,3:44.0,,Turnover by P. Mills (bad pass),89,72
319,3,3:23.0,A. Rivers makes 3-pt jump shot from 26 ft,,92,72
320,3,3:04.0,,D. Murray misses 2-pt jump shot from 8 ft,92,72
321,3,3:02.0,Defensive rebound by T. Chandler,,92,72
322,3,2:57.0,J. Harden misses 3-pt jump shot from 28 ft,,92,72
323,3,2:54.0,,Defensive rebound by T. Lyles,92,72
324,3,2:50.0,,Shooting foul by T. Chandler (drawn by D. Carroll),92,72
325,3,2:50.0,,D. Carroll misses free throw 1 of 2,92,72
326,3,2:50.0,,Offensive rebound by Team,92,72
327,3,2:50.0,R. Westbrook enters the game for J. Harden,,92,72
328,3,2:50.0,,D. Carroll makes free throw 2 of 2,92,73
329,3,2:34.0,R. Westbrook misses 2-pt jump shot from 18 ft,,92,73
330,3,2:31.0,,Defensive rebound by L. Walker,92,73
331,3,2:25.0,,L. Walker misses 2-pt layup at rim,92,73
332,3,2:25.0,Defensive rebound by A. Rivers,,92,73
333,3,2:14.0,A. Rivers makes 3-pt jump shot from 26 ft,,95,73
334,3,1:55.0,,Shooting foul by R. Westbrook (drawn by L. Walker),95,73
335,3,1:55.0,,L. Walker misses free throw 1 of 2,95,73
336,3,1:55.0,,Offensive rebound by Team,95,73
337,3,1:55.0,G. Clark enters the game for P. Tucker,,95,73
338,3,1:55.0,,L. Walker makes free throw 2 of 2,95,74
339,3,1:44.0,A. Rivers misses 3-pt jump shot from 25 ft,,95,74
340,3,1:41.0,,Defensive rebound by L. Walker,95,74
341,3,1:35.0,,Shooting foul by T. Chandler (drawn by D. Carroll),95,74
342,3,1:35.0,,D. Carroll makes free throw 1 of 2,95,75
343,3,1:35.0,,D. Carroll misses free throw 2 of 2,95,75
344,3,1:33.0,Defensive rebound by R. Westbrook,,95,75
345,3,1:26.0,Turnover by R. Westbrook (bad pass; steal by D. Murray),,95,75
346,3,1:22.0,,L. Walker makes 2-pt layup from 1 ft (assist by D. Murray),95,77
347,3,1:09.0,C. Clemons misses 2-pt layup from 2 ft (block by T. Lyles),,95,77
348,3,1:09.0,,Defensive rebound by T. Lyles,95,77
349,3,1:01.0,,Offensive foul by D. Carroll (drawn by C. Clemons),95,77
350,3,1:01.0,,Turnover by D. Carroll (offensive foul),95,77
351,3,0:45.0,R. Westbrook misses 2-pt jump shot from 14 ft,,95,77
352,3,0:42.0,Offensive rebound by T. Chandler,,95,77
353,3,0:38.0,R. Westbrook misses 2-pt jump shot from 12 ft,,95,77
354,3,0:34.0,,Defensive rebound by D. Murray,95,77
355,3,0:29.0,,L. Walker makes 2-pt layup from 1 ft (assist by D. Murray),95,79
356,3,0:10.0,C. Clemons misses 2-pt layup from 2 ft,,95,79
357,3,0:10.0,,Defensive rebound by T. Lyles,95,79
358,3,0:03.0,,Shooting foul by G. Clark (drawn by P. Mills),95,79
359,3,0:03.0,,P. Mills makes free throw 1 of 2,95,80
360,3,0:03.0,,P. Mills makes free throw 2 of 2,95,81
361,3,0:02.0,Personal take foul by D. Carroll (drawn by R. Westbrook),,95,81
362,3,0:00.0,T. Chandler makes 2-pt dunk from 1 ft (assist by R. Westbrook),,97,81
363,3,0:00.0,Instant Replay (Request: Ruling Stands),,97,81
364,4,11:47.0,,P. Mills misses 3-pt jump shot from 25 ft,97,81
365,4,11:45.0,Defensive rebound by J. Harden,,97,81
366,4,11:33.0,G. Clark misses 3-pt jump shot from 23 ft,,97,81
367,4,11:29.0,,Defensive rebound by T. Lyles,97,81
368,4,11:14.0,,P. Mills makes 3-pt jump shot from 23 ft (assist by T. Lyles),97,84
369,4,10:53.0,Turnover by G. Clark (bad pass; steal by D. Carroll),,97,84
370,4,10:50.0,,Turnover by D. Carroll (bad pass),97,84
371,4,10:50.0,C. Capela enters the game for T. Chandler,,97,84
372,4,10:50.0,P. Tucker enters the game for G. Clark,,97,84
373,4,10:42.0,Personal foul by D. Murray (drawn by P. Tucker),,97,84
374,4,10:30.0,J. Harden misses 3-pt jump shot from 25 ft,,97,84
375,4,10:29.0,,Defensive rebound by Team,97,84
376,4,10:29.0,Loose ball foul by C. Capela (drawn by T. Lyles),,97,84
377,4,10:15.0,,D. Murray misses 2-pt layup from 4 ft,97,84
378,4,10:11.0,Defensive rebound by C. Capela,,97,84
379,4,10:07.0,J. Harden makes 3-pt jump shot from 25 ft,,100,84
380,4,9:49.0,,Turnover by D. Carroll (bad pass; steal by C. Capela),100,84
381,4,9:39.0,P. Tucker misses 3-pt jump shot from 25 ft,,100,84
382,4,9:36.0,,Defensive rebound by P. Mills,100,84
383,4,9:32.0,,T. Lyles makes 3-pt jump shot from 25 ft (assist by P. Mills),100,87
384,4,9:09.0,J. Harden makes 2-pt jump shot from 5 ft,,102,87
385,4,8:55.0,,D. Murray makes 2-pt jump shot from 16 ft,102,89
386,4,8:36.0,R. Westbrook misses 3-pt jump shot from 24 ft,,102,89
