,QUARTER,TIME_REMAINING,DETROIT_ACTION,OKLAHOMA CITY_ACTION,DETROIT_SCORE,OKLAHOMA CITY_SCORE
103,2,11:46.0,,D. Schröder makes 2-pt jump shot from 14 ft (assist by S. Adams),24,31
104,2,11:28.0,L. Galloway misses 3-pt jump shot from 26 ft,,24,31
105,2,11:26.0,,Defensive rebound by D. Bazley,24,31
106,2,11:12.0,,C. Paul misses 3-pt jump shot from 24 ft,24,31
107,2,11:10.0,Defensive rebound by L. King,,24,31
108,2,10:58.0,R. Jackson makes 2-pt jump shot from 5 ft,,26,31
109,2,10:43.0,,Turnover by S. Adams (bad pass),26,31
110,2,10:22.0,C. Wood misses 2-pt jump shot from 15 ft,,26,31
111,2,10:19.0,Offensive rebound by C. Wood,,26,31
112,2,10:14.0,Shooting foul by S. Adams (drawn by C. Wood),,26,31
113,2,10:14.0,C. Wood makes free throw 1 of 2,,27,31
114,2,10:14.0,,N. Noel enters the game for S. Adams,27,31
115,2,10:14.0,C. Wood misses free throw 2 of 2,,27,31
116,2,10:11.0,,Defensive rebound by D. Schröder,27,31
117,2,10:03.0,,Turnover by C. Paul (out of bounds lost ball),27,31
118,2,9:44.0,C. Wood misses 2-pt jump shot from 19 ft,,27,31
119,2,9:41.0,,Defensive rebound by N. Noel,27,31
120,2,9:29.0,,D. Bazley makes 2-pt dunk at rim (assist by C. Paul),27,33
121,2,9:03.0,Personal foul by N. Noel (drawn by C. Wood),,27,33
122,2,9:03.0,,S. Gilgeous-Alexander enters the game for C. Paul,27,33
123,2,8:48.0,S. Doumbouya misses 2-pt jump shot from 12 ft,,27,33
124,2,8:45.0,,Defensive rebound by D. Bazley,27,33
125,2,8:31.0,,S. Gilgeous-Alexander misses 2-pt jump shot from 20 ft,27,33
126,2,8:28.0,Defensive rebound by S. Doumbouya,,27,33
127,2,8:19.0,R. Jackson makes 2-pt layup from 2 ft,,29,33
128,2,8:06.0,,Personal foul by R. Jackson (drawn by N. Noel),29,33
129,2,8:06.0,,Instant Replay (Request: Ruling Stands),29,33
130,2,8:06.0,T. Snell enters the game for L. Galloway,,29,33
131,2,7:51.0,,S. Gilgeous-Alexander misses 3-pt jump shot from 23 ft,29,33
132,2,7:47.0,Defensive rebound by C. Wood,,29,33
133,2,7:37.0,Personal foul by D. Schröder (drawn by C. Wood),,29,33
134,2,7:29.0,R. Jackson misses 3-pt jump shot from 27 ft,,29,33
135,2,7:26.0,,Defensive rebound by D. Bazley,29,33
136,2,7:19.0,,A. Nader misses 3-pt jump shot from 22 ft,29,33
137,2,7:16.0,Defensive rebound by L. King,,29,33
138,2,7:08.0,L. King misses 2-pt layup from 6 ft,,29,33
139,2,7:07.0,Offensive rebound by Team,,29,33
140,2,7:07.0,T. Maker enters the game for C. Wood,,29,33
141,2,6:53.0,L. King misses 3-pt jump shot from 25 ft,,29,33
142,2,6:49.0,,Defensive rebound by A. Nader,29,33
143,2,6:37.0,,D. Schröder misses 2-pt jump shot from 13 ft,29,33
144,2,6:35.0,,Offensive rebound by Team,29,33
145,2,6:35.0,,Oklahoma City full timeout,29,33
146,2,6:35.0,B. Brown enters the game for R. Jackson,,29,33
147,2,6:35.0,,S. Adams enters the game for D. Bazley,29,33
148,2,6:35.0,,L. Dort enters the game for A. Nader,29,33
149,2,6:35.0,,D. Gallinari enters the game for N. Noel,29,33
150,2,6:30.0,,S. Adams makes 2-pt dunk at rim (assist by D. Gallinari),29,35
151,2,6:09.0,B. Brown makes 2-pt jump shot from 6 ft (assist by T. Maker),,31,35
152,2,5:49.0,,S. Adams makes 2-pt layup from 2 ft,31,37
153,2,5:39.0,Personal foul by L. Dort (drawn by B. Brown),,31,37
154,2,5:32.0,B. Brown misses 2-pt layup from 4 ft,,31,37
155,2,5:30.0,Offensive rebound by T. Maker,,31,37
156,2,5:28.0,T. Maker misses 2-pt layup from 2 ft,,31,37
157,2,5:28.0,,Defensive rebound by S. Adams,31,37
158,2,5:14.0,,D. Gallinari misses 3-pt jump shot from 26 ft,31,37
159,2,5:12.0,Defensive rebound by T. Maker,,31,37
160,2,5:05.0,,Violation by Team (kicked ball),31,37
161,2,5:05.0,L. Galloway enters the game for L. King,,31,37
162,2,5:05.0,,C. Paul enters the game for D. Schröder,31,37
163,2,4:56.0,T. Maker makes 2-pt dunk from 1 ft (assist by T. Snell),,33,37
164,2,4:39.0,,S. Gilgeous-Alexander makes 2-pt jump shot from 12 ft,33,39
165,2,4:21.0,Shooting foul by D. Gallinari (drawn by T. Maker),,33,39
166,2,4:21.0,T. Maker makes free throw 1 of 2,,34,39
167,2,4:21.0,T. Maker misses free throw 2 of 2,,34,39
168,2,4:19.0,,Defensive rebound by S. Adams,34,39
169,2,3:56.0,,Shooting foul by T. Maker (drawn by D. Gallinari),34,39
170,2,3:56.0,,D. Gallinari makes free throw 1 of 2,34,40
171,2,3:56.0,,D. Gallinari makes free throw 2 of 2,34,41
172,2,3:44.0,L. Galloway misses 3-pt jump shot from 23 ft,,34,41
173,2,3:39.0,,Defensive rebound by S. Adams,34,41
174,2,3:28.0,,S. Adams makes 2-pt hook shot from 7 ft,34,43
175,2,3:02.0,T. Maker makes 3-pt jump shot from 25 ft (assist by T. Snell),,37,43
176,2,2:51.0,,D. Gallinari misses 3-pt jump shot from 25 ft,37,43
177,2,2:50.0,Defensive rebound by Team,,37,43
178,2,2:50.0,Detroit full timeout,,37,43
179,2,2:50.0,R. Jackson enters the game for S. Doumbouya,,37,43
180,2,2:50.0,,D. Schröder enters the game for L. Dort,37,43
181,2,2:35.0,T. Maker makes 2-pt dunk from 2 ft (assist by L. Galloway),,39,43
182,2,2:35.0,Shooting foul by D. Schröder (drawn by T. Maker),,39,43
183,2,2:35.0,C. Wood enters the game for B. Brown,,39,43
184,2,2:35.0,T. Maker makes free throw 1 of 1,,40,43
185,2,2:15.0,,S. Adams misses 2-pt hook shot from 8 ft,40,43
186,2,2:11.0,,Offensive rebound by S. Adams,40,43
187,2,2:07.0,,C. Paul makes 3-pt jump shot from 26 ft (assist by S. Adams),40,46
188,2,1:45.0,C. Wood misses 2-pt layup from 2 ft,,40,46
189,2,1:42.0,Offensive rebound by T. Maker,,40,46
190,2,1:42.0,T. Maker makes 2-pt layup from 1 ft,,42,46
191,2,1:23.0,,D. Gallinari misses 3-pt jump shot from 24 ft,42,46
192,2,1:21.0,,Offensive rebound by S. Adams,42,46
193,2,1:19.0,,Shooting foul by R. Jackson (drawn by D. Gallinari),42,46
194,2,1:19.0,,D. Gallinari makes free throw 1 of 2,42,47
195,2,1:19.0,,T. Ferguson enters the game for D. Schröder,42,47
196,2,1:19.0,,D. Gallinari makes free throw 2 of 2,42,48
197,2,1:05.0,C. Wood makes 2-pt layup from 2 ft (assist by T. Snell),,44,48
198,2,1:05.0,Shooting foul by S. Adams (drawn by C. Wood),,44,48
199,2,1:05.0,C. Wood makes free throw 1 of 1,,45,48
200,2,0:55.0,,D. Gallinari makes 2-pt jump shot from 7 ft (assist by C. Paul),45,50
201,2,0:34.0,T. Maker misses 3-pt jump shot from 28 ft,,45,50
202,2,0:31.0,,Defensive rebound by D. Gallinari,45,50
203,2,0:27.0,,Personal foul by T. Maker (drawn by S. Adams),45,50
204,2,0:27.0,,S. Adams makes free throw 1 of 2,45,51
205,2,0:27.0,,S. Adams makes free throw 2 of 2,45,52
206,2,0:09.0,R. Jackson makes 2-pt jump shot from 13 ft,,47,52
207,2,0:02.0,,T. Ferguson misses 3-pt jump shot from 23 ft,47,52
208,2,0:02.0,Defensive rebound by C. Wood,,47,52
209,3,11:45.0,,S. Adams misses 2-pt jump shot from 13 ft,47,52
210,3,11:42.0,Defensive rebound by B. Brown,,47,52
211,3,11:26.0,T. Snell makes 3-pt jump shot from 25 ft (assist by R. Jackson),,50,52
212,3,11:04.0,,S. Gilgeous-Alexander misses 3-pt jump shot from 24 ft,50,52
213,3,11:01.0,Defensive rebound by T. Maker,,50,52
214,3,10:53.0,C. Wood misses 3-pt jump shot from 24 ft,,50,52
215,3,10:50.0,,Defensive rebound by D. Gallinari,50,52
216,3,10:44.0,,D. Gallinari makes 3-pt jump shot from 28 ft (assist by C. Paul),50,55
217,3,10:14.0,R. Jackson makes 3-pt jump shot from 25 ft (assist by T. Snell),,53,55
218,3,10:01.0,,S. Adams misses 2-pt layup from 2 ft,53,55
219,3,9:59.0,Defensive rebound by C. Wood,,53,55
220,3,9:54.0,R. Jackson misses 2-pt layup from 2 ft,,53,55
221,3,9:52.0,,Defensive rebound by D. Gallinari,53,55
222,3,9:39.0,,Shooting foul by B. Brown (drawn by S. Gilgeous-Alexander),53,55
223,3,9:39.0,,S. Gilgeous-Alexander makes free throw 1 of 2,53,56
224,3,9:39.0,,S. Gilgeous-Alexander makes free throw 2 of 2,53,57
225,3,9:20.0,C. Wood makes 2-pt jump shot from 8 ft (assist by R. Jackson),,55,57
226,3,9:07.0,,Offensive foul by S. Adams (drawn by C. Wood),55,57
227,3,9:07.0,,Turnover by S. Adams (offensive foul),55,57
228,3,8:48.0,B. Brown misses 2-pt layup from 6 ft,,55,57
229,3,8:47.0,Offensive rebound by R. Jackson,,55,57
230,3,8:47.0,R. Jackson makes 2-pt layup at rim,,57,57
231,3,8:32.0,,C. Paul makes 2-pt jump shot from 9 ft (assist by D. Gallinari),57,59
232,3,8:20.0,Personal foul by L. Dort (drawn by R. Jackson),,57,59
233,3,8:15.0,T. Snell misses 3-pt jump shot from 26 ft,,57,59
234,3,8:11.0,,Defensive rebound by D. Gallinari,57,59
235,3,8:02.0,,C. Paul misses 3-pt jump shot from 26 ft,57,59
236,3,7:59.0,Defensive rebound by B. Brown,,57,59
237,3,7:56.0,Turnover by R. Jackson (traveling),,57,59
238,3,7:44.0,,C. Paul makes 2-pt jump shot from 16 ft,57,61
239,3,7:22.0,C. Wood misses 2-pt layup from 6 ft,,57,61
240,3,7:20.0,,Defensive rebound by D. Gallinari,57,61
241,3,7:13.0,,Personal foul by C. Wood (drawn by D. Gallinari),57,61
242,3,7:13.0,,N. Noel enters the game for S. Adams,57,61
243,3,7:13.0,,Oklahoma City full timeout,57,61
244,3,7:01.0,,Turnover by C. Paul (bad pass; steal by B. Brown),57,61
245,3,6:58.0,B. Brown misses 2-pt layup from 4 ft,,57,61
246,3,6:58.0,Offensive rebound by Team,,57,61
247,3,6:58.0,Turnover by T. Maker (off goaltending),,57,61
248,3,6:41.0,,N. Noel makes 2-pt jump shot from 7 ft (assist by S. Gilgeous-Alexander),57,63
249,3,6:21.0,T. Snell misses 3-pt jump shot from 26 ft,,57,63
250,3,6:18.0,,Defensive rebound by N. Noel,57,63
251,3,6:12.0,,D. Gallinari makes 3-pt jump shot from 25 ft (assist by C. Paul),57,66
252,3,5:59.0,Personal foul by C. Paul (drawn by B. Brown),,57,66
253,3,5:59.0,J. Bone enters the game for R. Jackson,,57,66
254,3,5:59.0,S. Doumbouya enters the game for C. Wood,,57,66
255,3,5:46.0,B. Brown misses 2-pt layup from 5 ft (block by N. Noel),,57,66
256,3,5:42.0,Offensive rebound by B. Brown,,57,66
257,3,5:42.0,T. Snell misses 3-pt jump shot from 24 ft,,57,66
258,3,5:40.0,,Defensive rebound by N. Noel,57,66
259,3,5:31.0,,Turnover by S. Gilgeous-Alexander (bad pass; steal by B. Brown),57,66
260,3,5:14.0,S. Doumbouya makes 3-pt jump shot from 27 ft (assist by J. Bone),,60,66
261,3,4:58.0,,C. Paul misses 2-pt jump shot from 12 ft,60,66
262,3,4:56.0,,Offensive rebound by C. Paul,60,66
263,3,4:55.0,,C. Paul makes 2-pt layup from 2 ft,60,68
264,3,4:37.0,S. Doumbouya misses 3-pt jump shot from 25 ft,,60,68
265,3,4:35.0,,Defensive rebound by N. Noel,60,68
266,3,4:28.0,,Turnover by N. Noel (traveling),60,68
267,3,4:28.0,,T. Ferguson enters the game for C. Paul,60,68
268,3,4:08.0,Personal foul by N. Noel (drawn by T. Maker),,60,68
269,3,4:08.0,L. Galloway enters the game for T. Snell,,60,68
270,3,3:54.0,J. Bone misses 3-pt jump shot from 26 ft,,60,68
271,3,3:50.0,Offensive rebound by T. Maker,,60,68
272,3,3:48.0,J. Bone misses 3-pt jump shot from 24 ft,,60,68
273,3,3:45.0,,Defensive rebound by D. Gallinari,60,68
274,3,3:29.0,,S. Gilgeous-Alexander makes 2-pt jump shot from 12 ft,60,70
275,3,3:20.0,Detroit full timeout,,60,70
276,3,3:20.0,,D. Bazley enters the game for L. Dort,60,70
277,3,3:20.0,,D. Schröder enters the game for D. Gallinari,60,70
278,3,2:59.0,S. Doumbouya makes 3-pt jump shot from 27 ft,,63,70
279,3,2:43.0,,S. Gilgeous-Alexander makes 2-pt jump shot from 9 ft,63,72
280,3,2:43.0,,Shooting foul by B. Brown (drawn by S. Gilgeous-Alexander),63,72
281,3,2:43.0,,S. Gilgeous-Alexander misses free throw 1 of 1,63,72
282,3,2:40.0,,Offensive rebound by S. Gilgeous-Alexander,63,72
283,3,2:36.0,,S. Gilgeous-Alexander makes 2-pt layup from 1 ft,63,74
284,3,2:17.0,Turnover by B. Brown (bad pass; steal by D. Bazley),,63,74
285,3,2:07.0,,D. Schröder makes 2-pt jump shot from 8 ft,63,76
286,3,1:46.0,S. Doumbouya misses 3-pt jump shot from 26 ft,,63,76
287,3,1:43.0,,Defensive rebound by T. Ferguson,63,76
288,3,1:37.0,,D. Schröder misses 2-pt jump shot from 15 ft,63,76
289,3,1:34.0,Defensive rebound by S. Doumbouya,,63,76
290,3,1:26.0,Turnover by S. Doumbouya (out of bounds lost ball),,63,76
291,3,1:26.0,C. Wood enters the game for T. Maker,,63,76
292,3,1:13.0,,S. Gilgeous-Alexander misses 2-pt jump shot from 17 ft,63,76
293,3,1:10.0,Defensive rebound by B. Brown,,63,76
294,3,1:05.0,L. Galloway misses 3-pt jump shot from 23 ft,,63,76
295,3,1:02.0,Offensive rebound by C. Wood,,63,76
296,3,1:02.0,C. Wood makes 2-pt dunk from 2 ft,,65,76
297,3,1:02.0,Shooting foul by S. Gilgeous-Alexander (drawn by C. Wood),,65,76
298,3,1:02.0,,S. Adams enters the game for S. Gilgeous-Alexander,65,76
299,3,1:02.0,,C. Paul enters the game for N. Noel,65,76
300,3,1:02.0,C. Wood makes free throw 1 of 1,,66,76
301,3,0:43.0,,D. Schröder misses 2-pt jump shot from 15 ft,66,76
302,3,0:39.0,,Offensive rebound by C. Paul,66,76
303,3,0:31.0,,S. Adams makes 2-pt hook shot from 4 ft (assist by C. Paul),66,78
304,3,0:15.0,B. Brown misses 2-pt jump shot from 6 ft,,66,78
305,3,0:14.0,Offensive rebound by Team,,66,78
306,3,0:08.0,Shooting foul by T. Ferguson (drawn by L. Galloway),,66,78
307,3,0:08.0,L. Galloway makes free throw 1 of 2,,67,78
308,3,0:08.0,L. Galloway makes free throw 2 of 2,,68,78
309,3,0:03.0,,Personal foul by B. Brown (drawn by C. Paul),68,78
310,3,0:03.0,,D. Gallinari enters the game for D. Bazley,68,78
311,3,0:01.0,,T. Ferguson misses 3-pt jump shot from 24 ft,68,78
312,3,0:01.0,,Offensive rebound by Team,68,78
313,4,11:49.0,Personal foul by T. Ferguson (drawn by R. Jackson),,68,78
314,4,11:44.0,C. Wood makes 3-pt jump shot from 25 ft (assist by L. Galloway),,71,78
315,4,11:26.0,,D. Schröder makes 2-pt jump shot from 21 ft,71,80
316,4,11:26.0,,Shooting foul by T. Snell (drawn by D. Schröder),71,80
317,4,11:26.0,,D. Schröder makes free throw 1 of 1,71,81
318,4,11:02.0,C. Wood misses 3-pt jump shot from 28 ft (block by C. Paul),,71,81
319,4,11:02.0,Offensive rebound by Team,,71,81
320,4,11:02.0,Turnover by Team (shot clock),,71,81
321,4,10:51.0,,D. Schröder makes 2-pt layup from 4 ft (assist by C. Paul),71,83
322,4,10:38.0,R. Jackson makes 2-pt layup from 6 ft,,73,83
323,4,10:38.0,Shooting foul by T. Ferguson (drawn by R. Jackson),,73,83
324,4,10:38.0,R. Jackson makes free throw 1 of 1,,74,83
325,4,10:26.0,,C. Paul makes 2-pt jump shot from 17 ft (assist by D. Schröder),74,85
326,4,10:08.0,R. Jackson makes 3-pt jump shot from 26 ft (assist by C. Wood),,77,85
327,4,10:08.0,Shooting foul by T. Ferguson (drawn by R. Jackson),,77,85
328,4,10:08.0,,L. Dort enters the game for T. Ferguson,77,85
329,4,10:08.0,R. Jackson makes free throw 1 of 1,,78,85
330,4,9:44.0,,L. Dort misses 2-pt jump shot from 10 ft,78,85
331,4,9:42.0,,Offensive rebound by L. Dort,78,85
332,4,9:42.0,,Personal foul by R. Jackson (drawn by L. Dort),78,85
333,4,9:42.0,,N. Noel enters the game for S. Adams,78,85
334,4,9:29.0,,L. Dort misses 3-pt jump shot from 22 ft,78,85
335,4,9:28.0,Defensive rebound by Team,,78,85
336,4,9:28.0,,Loose ball foul by N. Noel (drawn by T. Snell),78,85
337,4,9:10.0,Turnover by R. Jackson (lost ball; steal by N. Noel),,78,85
338,4,9:04.0,,N. Noel misses 2-pt layup from 3 ft,78,85
339,4,9:02.0,,Offensive rebound by L. Dort,78,85
340,4,9:01.0,,L. Dort makes 2-pt layup from 1 ft,78,87
341,4,9:01.0,Detroit full timeout,,78,87
342,4,9:01.0,B. Brown enters the game for R. Jackson,,78,87
343,4,8:43.0,T. Snell makes 2-pt layup from 5 ft (assist by C. Wood),,80,87
344,4,8:28.0,,N. Noel makes 2-pt layup from 1 ft (assist by D. Schröder),80,89
345,4,8:28.0,,Shooting foul by S. Doumbouya (drawn by N. Noel),80,89
346,4,8:28.0,,N. Noel makes free throw 1 of 1,80,90
347,4,8:21.0,Turnover by B. Brown (back court),,80,90
348,4,8:03.0,,L. Dort misses 2-pt layup from 3 ft,80,90
349,4,8:01.0,Defensive rebound by B. Brown,,80,90
350,4,8:01.0,,T. Ferguson enters the game for C. Paul,80,90
351,4,7:57.0,S. Doumbouya misses 2-pt layup from 4 ft (block by N. Noel),,80,90
352,4,7:53.0,,Defensive rebound by D. Schröder,80,90
353,4,7:45.0,,Turnover by D. Schröder (bad pass; steal by B. Brown),80,90
354,4,7:36.0,Turnover by C. Wood (out of bounds lost ball),,80,90
355,4,7:36.0,,Oklahoma City full timeout,80,90
356,4,7:36.0,R. Jackson enters the game for S. Doumbouya,,80,90
357,4,7:36.0,T. Maker enters the game for T. Snell,,80,90
358,4,7:36.0,,D. Gallinari enters the game for D. Bazley,80,90
359,4,7:20.0,,D. Schröder misses 2-pt layup from 3 ft,80,90
360,4,7:18.0,Defensive rebound by R. Jackson,,80,90
361,4,7:12.0,T. Maker misses 3-pt jump shot from 23 ft,,80,90
362,4,7:10.0,,Defensive rebound by D. Gallinari,80,90
363,4,6:49.0,,D. Gallinari misses 3-pt jump shot from 27 ft,80,90
364,4,6:46.0,Defensive rebound by Team,,80,90
365,4,6:46.0,,S. Gilgeous-Alexander enters the game for T. Ferguson,80,90
366,4,6:28.0,C. Wood makes 3-pt jump shot from 23 ft (assist by T. Maker),,83,90
367,4,6:16.0,,Shooting foul by T. Maker (drawn by S. Gilgeous-Alexander),83,90
368,4,6:16.0,,S. Gilgeous-Alexander makes free throw 1 of 2,83,91
369,4,6:16.0,,S. Gilgeous-Alexander makes free throw 2 of 2,83,92
370,4,5:54.0,T. Maker misses 3-pt jump shot from 24 ft,,83,92
371,4,5:51.0,,Defensive rebound by D. Gallinari,83,92
372,4,5:42.0,,D. Schröder misses 3-pt jump shot from 28 ft,83,92
373,4,5:37.0,,Offensive rebound by S. Gilgeous-Alexander,83,92
374,4,5:33.0,,D. Gallinari misses 3-pt jump shot from 25 ft,83,92
375,4,5:31.0,,Offensive rebound by L. Dort,83,92
376,4,5:22.0,,Shooting foul by B. Brown (drawn by S. Gilgeous-Alexander),83,92
377,4,5:22.0,,S. Gilgeous-Alexander misses free throw 1 of 2,83,92
378,4,5:22.0,,Offensive rebound by Team,83,92
379,4,5:22.0,T. Snell enters the game for T. Maker,,83,92
380,4,5:22.0,,C. Paul enters the game for D. Schröder,83,92
381,4,5:22.0,,S. Gilgeous-Alexander makes free throw 2 of 2,83,93
