,QUARTER,TIME_REMAINING,CHICAGO_ACTION,PORTLAND_ACTION,CHICAGO_SCORE,PORTLAND_SCORE
121,2,10:34.0,,K. Bazemore misses 2-pt jump shot from 9 ft,28,30
122,2,10:34.0,,Offensive rebound by Team,28,30
123,2,10:34.0,Loose ball foul by D. Valentine (drawn by S. Labissière),,28,30
124,2,10:26.0,,C. McCollum misses 3-pt jump shot from 26 ft,28,30
125,2,10:24.0,Defensive rebound by T. Young,,28,30
126,2,10:16.0,R. Arcidiacono misses 3-pt jump shot from 28 ft,,28,30
127,2,10:13.0,,Defensive rebound by C. Anthony,28,30
128,2,9:54.0,,C. Anthony misses 2-pt jump shot from 12 ft,28,30
129,2,9:52.0,Defensive rebound by D. Valentine,,28,30
130,2,9:46.0,D. Gafford makes 2-pt dunk from 1 ft (assist by D. Valentine),,30,30
131,2,9:26.0,,Personal foul by T. Young (drawn by K. Bazemore),30,30
132,2,9:26.0,W. Carter enters the game for R. Arcidiacono,,30,30
133,2,9:26.0,K. Dunn enters the game for D. Gafford,,30,30
134,2,9:26.0,C. White enters the game for M. Strus,,30,30
135,2,9:15.0,,A. Simons misses 3-pt jump shot from 25 ft (block by D. Valentine),30,30
136,2,9:13.0,Defensive rebound by T. Young,,30,30
137,2,8:58.0,W. Carter misses 2-pt hook shot from 5 ft,,30,30
138,2,8:55.0,,Defensive rebound by S. Labissière,30,30
139,2,8:43.0,,Turnover by K. Bazemore (bad pass),30,30
140,2,8:33.0,Turnover by K. Dunn (bad pass; steal by K. Bazemore),,30,30
141,2,8:31.0,,Shooting foul by K. Dunn (drawn by A. Simons),30,30
142,2,8:31.0,,A. Simons misses free throw 1 of 2,30,30
143,2,8:31.0,,Offensive rebound by Team,30,30
144,2,8:31.0,,A. Simons makes free throw 2 of 2,30,31
145,2,8:17.0,W. Carter misses 2-pt jump shot from 16 ft,,30,31
146,2,8:15.0,,Defensive rebound by A. Simons,30,31
147,2,8:04.0,,Shooting foul by K. Dunn (drawn by C. Anthony),30,31
148,2,8:04.0,,C. Anthony makes free throw 1 of 2,30,32
149,2,8:04.0,Z. LaVine enters the game for D. Valentine,,30,32
150,2,8:04.0,,R. Hood enters the game for A. Simons,30,32
151,2,8:04.0,,C. Anthony makes free throw 2 of 2,30,33
152,2,7:49.0,C. White misses 3-pt jump shot from 25 ft,,30,33
153,2,7:46.0,,Defensive rebound by S. Labissière,30,33
154,2,7:46.0,,N. Little enters the game for C. Anthony,30,33
155,2,7:29.0,,Turnover by N. Little (bad pass; steal by T. Young),30,33
156,2,7:12.0,C. White misses 3-pt jump shot from 24 ft,,30,33
157,2,7:09.0,Offensive rebound by T. Young,,30,33
158,2,7:02.0,Shooting foul by S. Labissière (drawn by Z. LaVine),,30,33
159,2,7:02.0,,Portland full timeout,30,33
160,2,7:02.0,,D. Lillard enters the game for S. Labissière,30,33
161,2,7:02.0,,H. Whiteside enters the game for C. McCollum,30,33
162,2,7:02.0,Z. LaVine makes free throw 1 of 2,,31,33
163,2,7:02.0,Z. LaVine makes free throw 2 of 2,,32,33
164,2,6:58.0,,Turnover by H. Whiteside (bad pass; steal by W. Carter),32,33
165,2,6:57.0,W. Carter misses 2-pt layup from 1 ft (block by H. Whiteside),,32,33
166,2,6:57.0,Offensive rebound by Team,,32,33
167,2,6:52.0,Personal foul by K. Bazemore (drawn by Z. LaVine),,32,33
168,2,6:47.0,Z. LaVine misses 2-pt jump shot from 16 ft,,32,33
169,2,6:43.0,Offensive rebound by W. Carter,,32,33
170,2,6:41.0,W. Carter misses 2-pt hook shot from 3 ft (block by H. Whiteside),,32,33
171,2,6:39.0,,Defensive rebound by D. Lillard,32,33
172,2,6:35.0,,H. Whiteside makes 2-pt layup from 1 ft (assist by D. Lillard),32,35
173,2,6:35.0,,Shooting foul by W. Carter (drawn by H. Whiteside),32,35
174,2,6:35.0,,H. Whiteside misses free throw 1 of 1,32,35
175,2,6:33.0,Defensive rebound by T. Young,,32,35
176,2,6:24.0,W. Carter misses 2-pt layup from 2 ft,,32,35
177,2,6:22.0,Offensive rebound by Team,,32,35
178,2,6:22.0,Chicago full timeout,,32,35
179,2,6:22.0,L. Markkanen enters the game for C. White,,32,35
180,2,6:22.0,T. Satoranský enters the game for T. Young,,32,35
181,2,6:15.0,Turnover by L. Markkanen (bad pass; steal by H. Whiteside),,32,35
182,2,5:52.0,,H. Whiteside misses 2-pt jump shot from 6 ft,32,35
183,2,5:50.0,Defensive rebound by K. Dunn,,32,35
184,2,5:45.0,Turnover by K. Dunn (bad pass; steal by K. Bazemore),,32,35
185,2,5:42.0,,K. Bazemore makes 2-pt layup from 3 ft,32,37
186,2,5:27.0,W. Carter misses 3-pt jump shot from 22 ft,,32,37
187,2,5:25.0,,Defensive rebound by H. Whiteside,32,37
188,2,5:18.0,,D. Lillard misses 3-pt jump shot from 27 ft,32,37
189,2,5:17.0,Defensive rebound by K. Dunn,,32,37
190,2,5:09.0,K. Dunn makes 2-pt jump shot from 6 ft,,34,37
191,2,4:46.0,,Shooting foul by W. Carter (drawn by R. Hood),34,37
192,2,4:46.0,,R. Hood makes free throw 1 of 2,34,38
193,2,4:46.0,D. Gafford enters the game for W. Carter,,34,38
194,2,4:46.0,,R. Hood makes free throw 2 of 2,34,39
195,2,4:38.0,Personal foul by N. Little (drawn by L. Markkanen),,34,39
196,2,4:21.0,L. Markkanen misses 2-pt jump shot from 5 ft,,34,39
197,2,4:20.0,,Defensive rebound by D. Lillard,34,39
198,2,4:11.0,,H. Whiteside misses 2-pt hook shot from 3 ft,34,39
199,2,4:09.0,Defensive rebound by L. Markkanen,,34,39
200,2,3:59.0,Shooting foul by H. Whiteside (drawn by D. Gafford),,34,39
201,2,3:59.0,D. Gafford makes free throw 1 of 2,,35,39
202,2,3:59.0,,C. Anthony enters the game for K. Bazemore,35,39
203,2,3:59.0,,C. McCollum enters the game for N. Little,35,39
204,2,3:59.0,D. Gafford makes free throw 2 of 2,,36,39
205,2,3:51.0,,Personal foul by L. Markkanen (drawn by C. Anthony),36,39
206,2,3:51.0,,C. Anthony makes free throw 1 of 2,36,40
207,2,3:51.0,,C. Anthony makes free throw 2 of 2,36,41
208,2,3:38.0,Z. LaVine misses 2-pt jump shot from 18 ft,,36,41
209,2,3:36.0,,Defensive rebound by Team,36,41
210,2,3:15.0,,Turnover by D. Lillard (bad pass; steal by Z. LaVine),36,41
211,2,3:07.0,Z. LaVine makes 3-pt jump shot from 24 ft (assist by T. Satoranský),,39,41
212,2,2:54.0,,R. Hood makes 3-pt jump shot from 23 ft (assist by C. Anthony),39,44
213,2,2:28.0,K. Dunn makes 3-pt jump shot from 25 ft (assist by T. Satoranský),,42,44
214,2,2:20.0,,C. Anthony makes 2-pt layup from 1 ft (assist by D. Lillard),42,46
215,2,2:06.0,Personal foul by H. Whiteside (drawn by Z. LaVine),,42,46
216,2,2:06.0,Z. LaVine makes free throw 1 of 2,,43,46
217,2,2:06.0,W. Carter enters the game for D. Gafford,,43,46
218,2,2:06.0,,S. Labissière enters the game for H. Whiteside,43,46
219,2,2:06.0,Z. LaVine misses free throw 2 of 2,,43,46
220,2,2:04.0,,Defensive rebound by C. Anthony,43,46
221,2,1:51.0,,Personal foul by W. Carter (drawn by D. Lillard),43,46
222,2,1:51.0,,D. Lillard misses free throw 1 of 2,43,46
223,2,1:51.0,,Offensive rebound by Team,43,46
224,2,1:51.0,T. Young enters the game for W. Carter,,43,46
225,2,1:51.0,,D. Lillard makes free throw 2 of 2,43,47
226,2,1:35.0,T. Satoranský misses 3-pt jump shot from 25 ft,,43,47
227,2,1:33.0,,Defensive rebound by C. Anthony,43,47
228,2,1:22.0,,D. Lillard makes 2-pt layup from 1 ft,43,49
229,2,1:13.0,Z. LaVine makes 2-pt layup at rim,,45,49
230,2,1:13.0,Shooting foul by S. Labissière (drawn by Z. LaVine),,45,49
231,2,1:13.0,Z. LaVine makes free throw 1 of 1,,46,49
232,2,0:58.0,,Offensive foul by D. Lillard (drawn by Z. LaVine),46,49
233,2,0:58.0,,Turnover by D. Lillard (offensive foul),46,49
234,2,0:42.0,Z. LaVine misses 3-pt jump shot from 25 ft,,46,49
235,2,0:42.0,,Defensive rebound by Team,46,49
236,2,0:34.0,,Shooting foul by Z. LaVine (drawn by D. Lillard),46,49
237,2,0:34.0,,D. Lillard misses free throw 1 of 2,46,49
238,2,0:34.0,,Offensive rebound by Team,46,49
239,2,0:34.0,,D. Lillard makes free throw 2 of 2,46,50
240,2,0:29.0,L. Markkanen misses 3-pt jump shot from 25 ft,,46,50
241,2,0:27.0,,Defensive rebound by C. Anthony,46,50
242,2,0:05.0,,R. Hood makes 3-pt jump shot from 24 ft (assist by D. Lillard),46,53
243,2,0:01.0,Personal foul by C. Anthony (drawn by Z. LaVine),,46,53
244,2,0:01.0,Z. LaVine misses free throw 1 of 2,,46,53
245,2,0:01.0,Offensive rebound by Team,,46,53
246,2,0:01.0,Z. LaVine makes free throw 2 of 2,,47,53
247,2,0:01.0,,S. Labissière misses 3-pt jump shot from 27 ft,47,53
248,2,0:00.0,,Offensive rebound by Team,47,53
249,3,11:50.0,L. Markkanen misses 2-pt jump shot from 5 ft (block by H. Whiteside),,47,53
250,3,11:47.0,,Defensive rebound by H. Whiteside,47,53
251,3,11:37.0,,H. Whiteside makes 2-pt hook shot from 1 ft,47,55
252,3,11:26.0,L. Markkanen misses 3-pt jump shot from 25 ft,,47,55
253,3,11:23.0,,Defensive rebound by H. Whiteside,47,55
254,3,11:15.0,,C. McCollum misses 2-pt jump shot from 7 ft,47,55
255,3,11:13.0,Defensive rebound by Z. LaVine,,47,55
256,3,11:10.0,Shooting foul by H. Whiteside (drawn by T. Satoranský),,47,55
257,3,11:10.0,T. Satoranský makes free throw 1 of 2,,48,55
258,3,11:10.0,T. Satoranský makes free throw 2 of 2,,49,55
259,3,10:54.0,,C. Anthony makes 2-pt layup from 2 ft,49,57
260,3,10:41.0,Turnover by K. Dunn (out of bounds lost ball),,49,57
261,3,10:33.0,,Shooting foul by W. Carter (drawn by H. Whiteside),49,57
262,3,10:33.0,,H. Whiteside misses free throw 1 of 2,49,57
263,3,10:33.0,,Offensive rebound by Team,49,57
264,3,10:33.0,,H. Whiteside misses free throw 2 of 2,49,57
265,3,10:30.0,Defensive rebound by L. Markkanen,,49,57
266,3,10:17.0,Z. LaVine misses 2-pt jump shot from 10 ft,,49,57
267,3,10:15.0,,Defensive rebound by H. Whiteside,49,57
268,3,10:08.0,,C. Anthony misses 3-pt jump shot from 24 ft,49,57
269,3,10:06.0,Defensive rebound by K. Dunn,,49,57
270,3,10:01.0,K. Dunn misses 2-pt jump shot from 7 ft,,49,57
271,3,10:00.0,Offensive rebound by K. Dunn,,49,57
272,3,9:56.0,W. Carter makes 2-pt layup from 1 ft (assist by K. Dunn),,51,57
273,3,9:36.0,,C. McCollum misses 2-pt jump shot from 5 ft,51,57
274,3,9:34.0,Defensive rebound by T. Satoranský,,51,57
275,3,9:30.0,Z. LaVine makes 2-pt dunk from 2 ft (assist by L. Markkanen),,53,57
276,3,9:12.0,,Turnover by D. Lillard (bad pass),53,57
277,3,8:59.0,T. Satoranský makes 3-pt jump shot from 26 ft (assist by K. Dunn),,56,57
278,3,8:35.0,,D. Lillard makes 3-pt jump shot from 26 ft (assist by R. Hood),56,60
279,3,8:23.0,Turnover by K. Dunn (traveling),,56,60
280,3,8:04.0,,D. Lillard misses 3-pt jump shot from 29 ft,56,60
281,3,8:02.0,Defensive rebound by L. Markkanen,,56,60
282,3,7:49.0,L. Markkanen makes 3-pt jump shot from 23 ft (assist by T. Satoranský),,59,60
283,3,7:24.0,,R. Hood makes 2-pt jump shot from 17 ft (assist by C. Anthony),59,62
284,3,7:12.0,Shooting foul by C. Anthony (drawn by L. Markkanen),,59,62
285,3,7:12.0,L. Markkanen makes free throw 1 of 2,,60,62
286,3,7:12.0,,S. Labissière enters the game for H. Whiteside,60,62
287,3,7:12.0,L. Markkanen misses free throw 2 of 2,,60,62
288,3,7:09.0,,Defensive rebound by S. Labissière,60,62
289,3,6:55.0,,C. McCollum makes 2-pt jump shot from 5 ft (assist by S. Labissière),60,64
290,3,6:45.0,Z. LaVine misses 2-pt layup from 2 ft,,60,64
291,3,6:41.0,,Defensive rebound by C. McCollum,60,64
292,3,6:38.0,,S. Labissière makes 2-pt dunk from 2 ft (assist by C. Anthony),60,66
293,3,6:38.0,Chicago full timeout,,60,66
294,3,6:38.0,T. Young enters the game for W. Carter,,60,66
295,3,6:20.0,T. Satoranský misses 3-pt jump shot from 23 ft,,60,66
296,3,6:17.0,,Defensive rebound by C. Anthony,60,66
297,3,6:09.0,,Shooting foul by Z. LaVine (drawn by D. Lillard),60,66
298,3,6:09.0,,D. Lillard makes free throw 1 of 3,60,67
299,3,6:09.0,,D. Lillard makes free throw 2 of 3,60,68
300,3,6:09.0,,D. Lillard makes free throw 3 of 3,60,69
301,3,5:59.0,L. Markkanen misses 3-pt jump shot from 26 ft,,60,69
302,3,5:57.0,Offensive rebound by Team,,60,69
303,3,5:57.0,C. White enters the game for K. Dunn,,60,69
304,3,5:55.0,Z. LaVine misses 3-pt jump shot from 23 ft,,60,69
305,3,5:52.0,,Defensive rebound by C. Anthony,60,69
306,3,5:45.0,,C. McCollum makes 3-pt jump shot from 25 ft (assist by S. Labissière),60,72
307,3,5:44.0,Chicago full timeout,,60,72
308,3,5:31.0,Def 3 sec tech foul by Team,,60,72
309,3,5:31.0,Z. LaVine makes technical free throw,,61,72
310,3,5:28.0,Personal foul by C. Anthony (drawn by T. Satoranský),,61,72
311,3,5:14.0,C. White makes 3-pt jump shot from 25 ft (assist by Z. LaVine),,64,72
312,3,4:52.0,,D. Lillard misses 3-pt jump shot from 25 ft,64,72
313,3,4:50.0,Defensive rebound by Z. LaVine,,64,72
314,3,4:38.0,L. Markkanen makes 2-pt layup from 2 ft,,66,72
315,3,4:18.0,,C. Anthony misses 2-pt layup from 2 ft,66,72
316,3,4:15.0,,Offensive rebound by C. Anthony,66,72
317,3,4:15.0,,C. Anthony makes 2-pt layup at rim,66,74
318,3,4:01.0,L. Markkanen makes 2-pt layup from 2 ft (assist by T. Satoranský),,68,74
319,3,4:01.0,,N. Little enters the game for C. Anthony,68,74
320,3,4:01.0,,A. Simons enters the game for C. McCollum,68,74
321,3,3:36.0,,R. Hood makes 2-pt jump shot from 22 ft,68,76
322,3,3:21.0,Z. LaVine makes 3-pt jump shot from 26 ft (assist by C. White),,71,76
323,3,2:59.0,,R. Hood makes 3-pt jump shot from 23 ft (assist by N. Little),71,79
324,3,2:45.0,Shooting foul by S. Labissière (drawn by T. Young),,71,79
325,3,2:45.0,T. Young misses free throw 1 of 2,,71,79
326,3,2:45.0,Offensive rebound by Team,,71,79
327,3,2:45.0,R. Arcidiacono enters the game for L. Markkanen,,71,79
328,3,2:45.0,W. Carter enters the game for T. Satoranský,,71,79
329,3,2:45.0,T. Young misses free throw 2 of 2,,71,79
330,3,2:42.0,Offensive rebound by T. Young,,71,79
331,3,2:40.0,T. Young makes 2-pt jump shot from 10 ft,,73,79
332,3,2:25.0,,D. Lillard misses 3-pt jump shot from 26 ft,73,79
333,3,2:22.0,Defensive rebound by W. Carter,,73,79
334,3,2:11.0,Z. LaVine misses 3-pt jump shot from 27 ft,,73,79
335,3,2:09.0,,Defensive rebound by S. Labissière,73,79
336,3,2:01.0,,A. Simons misses 3-pt jump shot from 26 ft,73,79
337,3,1:57.0,Defensive rebound by W. Carter,,73,79
338,3,1:45.0,C. White makes 3-pt jump shot from 28 ft (assist by R. Arcidiacono),,76,79
339,3,1:17.0,,N. Little misses 3-pt jump shot from 25 ft,76,79
340,3,1:15.0,Defensive rebound by Z. LaVine,,76,79
341,3,1:11.0,Offensive foul by T. Young (drawn by A. Simons),,76,79
342,3,1:11.0,Turnover by T. Young (offensive foul),,76,79
343,3,1:11.0,D. Valentine enters the game for Z. LaVine,,76,79
344,3,1:11.0,,K. Bazemore enters the game for R. Hood,76,79
345,3,0:54.0,,K. Bazemore misses 2-pt jump shot from 8 ft,76,79
346,3,0:52.0,Defensive rebound by T. Young,,76,79
347,3,0:43.0,C. White misses 2-pt jump shot from 22 ft,,76,79
348,3,0:43.0,Offensive rebound by Team,,76,79
349,3,0:43.0,,Loose ball foul by S. Labissière (drawn by W. Carter),76,79
350,3,0:43.0,,Portland full timeout,76,79
351,3,0:43.0,W. Carter makes free throw 1 of 2,,77,79
352,3,0:43.0,W. Carter makes free throw 2 of 2,,78,79
353,3,0:33.0,,K. Bazemore misses 3-pt jump shot from 23 ft,78,79
354,3,0:31.0,Defensive rebound by T. Young,,78,79
355,3,0:26.0,D. Valentine misses 3-pt jump shot from 23 ft,,78,79
356,3,0:23.0,,Defensive rebound by K. Bazemore,78,79
357,3,0:11.0,,Personal foul by R. Arcidiacono (drawn by D. Lillard),78,79
358,3,0:11.0,K. Dunn enters the game for W. Carter,,78,79
359,3,0:11.0,,C. McCollum enters the game for S. Labissière,78,79
360,3,0:02.0,,D. Lillard makes 2-pt layup from 1 ft,78,81
361,3,0:00.0,T. Young misses 3-pt jump shot from 54 ft,,78,81
362,3,0:00.0,Offensive rebound by Team,,78,81
363,4,11:47.0,,C. McCollum misses 2-pt jump shot from 10 ft,78,81
364,4,11:44.0,Defensive rebound by C. White,,78,81
365,4,11:18.0,C. White misses 3-pt jump shot from 25 ft,,78,81
366,4,11:16.0,,Defensive rebound by K. Bazemore,78,81
367,4,11:04.0,,A. Simons misses 2-pt jump shot from 6 ft,78,81
368,4,10:59.0,,Offensive rebound by S. Labissière,78,81
369,4,10:59.0,,S. Labissière misses 2-pt layup at rim,78,81
370,4,10:58.0,Defensive rebound by C. White,,78,81
371,4,10:54.0,C. White makes 2-pt layup from 1 ft,,80,81
372,4,10:54.0,Shooting foul by S. Labissière (drawn by C. White),,80,81
373,4,10:54.0,,H. Whiteside enters the game for S. Labissière,80,81
374,4,10:54.0,C. White makes free throw 1 of 1,,81,81
375,4,10:35.0,,Shooting foul by R. Arcidiacono (drawn by K. Bazemore),81,81
376,4,10:35.0,,K. Bazemore makes free throw 1 of 2,81,82
377,4,10:35.0,,K. Bazemore makes free throw 2 of 2,81,83
378,4,10:17.0,Turnover by T. Young (traveling),,81,83
379,4,10:03.0,,Offensive foul by C. McCollum (drawn by R. Arcidiacono),81,83
380,4,10:03.0,,Turnover by C. McCollum (offensive foul),81,83
381,4,9:47.0,C. White misses 3-pt jump shot from 31 ft,,81,83
382,4,9:44.0,,Defensive rebound by H. Whiteside,81,83
383,4,9:34.0,,C. Anthony makes 2-pt jump shot from 22 ft (assist by C. McCollum),81,85
384,4,9:34.0,,Shooting foul by T. Young (drawn by C. Anthony),81,85
385,4,9:34.0,Chicago full timeout,,81,85
386,4,9:34.0,Instant Replay (Challenge: Ruling Stands),,81,85
387,4,9:34.0,Z. LaVine enters the game for D. Valentine,,81,85
388,4,9:34.0,,C. Anthony misses free throw 1 of 1,81,85
