,QUARTER,TIME_REMAINING,LA CLIPPERS_ACTION,ORLANDO_ACTION,LA CLIPPERS_SCORE,ORLANDO_SCORE
386,4,9:29.0,L. Williams makes free throw 1 of 2,,90,78
387,4,9:29.0,L. Shamet enters the game for R. McGruder,,90,78
388,4,9:29.0,L. Williams misses free throw 2 of 2,,90,78
389,4,9:27.0,,Defensive rebound by M. Carter-Williams,90,78
390,4,9:15.0,,Shooting foul by J. Green (drawn by M. Bamba),90,78
391,4,9:15.0,,M. Bamba makes free throw 1 of 2,90,79
392,4,9:15.0,,M. Bamba makes free throw 2 of 2,90,80
393,4,9:06.0,M. Harrell misses 2-pt layup from 3 ft (block by M. Bamba),,90,80
394,4,9:04.0,,Defensive rebound by M. Carter-Williams,90,80
395,4,9:04.0,,Personal take foul by L. Williams (drawn by M. Carter-Williams),90,80
396,4,8:49.0,,Shooting foul by J. Green (drawn by K. Birch),90,80
397,4,8:49.0,,K. Birch misses free throw 1 of 2,90,80
398,4,8:49.0,,Offensive rebound by Team,90,80
399,4,8:49.0,M. Harkless enters the game for J. Robinson,,90,80
400,4,8:49.0,,K. Birch makes free throw 2 of 2,90,81
401,4,8:36.0,L. Shamet misses 2-pt jump shot from 14 ft (block by M. Bamba),,90,81
402,4,8:33.0,,Defensive rebound by M. Bamba,90,81
403,4,8:31.0,,M. Carter-Williams makes 2-pt layup from 3 ft (assist by M. Bamba),90,83
404,4,8:30.0,LA Clippers full timeout,,90,83
405,4,8:30.0,K. Leonard enters the game for J. Green,,90,83
406,4,8:30.0,,A. Gordon enters the game for K. Birch,90,83
407,4,8:07.0,L. Williams makes 2-pt layup from 2 ft,,92,83
408,4,7:48.0,,T. Ross misses 3-pt jump shot from 25 ft,92,83
409,4,7:44.0,Defensive rebound by K. Leonard,,92,83
410,4,7:41.0,M. Harrell makes 2-pt dunk from 1 ft (assist by K. Leonard),,94,83
411,4,7:19.0,,M. Carter-Williams makes 2-pt layup from 3 ft,94,85
412,4,6:49.0,L. Williams misses 3-pt jump shot from 27 ft,,94,85
413,4,6:46.0,,Defensive rebound by A. Gordon,94,85
414,4,6:39.0,,T. Ross misses 3-pt jump shot from 26 ft,94,85
415,4,6:36.0,Defensive rebound by L. Shamet,,94,85
416,4,6:30.0,M. Harrell makes 2-pt dunk from 1 ft (assist by K. Leonard),,96,85
417,4,6:29.0,,Orlando full timeout,96,85
418,4,6:29.0,,E. Fournier enters the game for T. Ross,96,85
419,4,6:14.0,,M. Bamba misses 2-pt jump shot from 16 ft,96,85
420,4,6:10.0,,Offensive rebound by A. Gordon,96,85
421,4,6:09.0,,A. Gordon misses 2-pt layup from 2 ft,96,85
422,4,6:08.0,Defensive rebound by K. Leonard,,96,85
423,4,6:02.0,L. Williams misses 3-pt jump shot from 26 ft,,96,85
424,4,6:02.0,,Defensive rebound by Team,96,85
425,4,5:43.0,,E. Fournier misses 3-pt jump shot from 26 ft,96,85
426,4,5:41.0,Defensive rebound by M. Harkless,,96,85
427,4,5:28.0,M. Harrell misses 2-pt layup from 2 ft,,96,85
428,4,5:24.0,,Defensive rebound by M. Carter-Williams,96,85
429,4,5:20.0,,M. Bamba makes 2-pt layup from 2 ft,96,87
430,4,5:07.0,Personal foul by M. Bamba (drawn by L. Shamet),,96,87
431,4,4:59.0,M. Harkless misses 3-pt jump shot from 23 ft,,96,87
432,4,4:58.0,Offensive rebound by Team,,96,87
433,4,4:58.0,Personal foul by E. Fournier (drawn by M. Harrell),,96,87
434,4,4:45.0,L. Shamet makes 2-pt jump shot from 21 ft (assist by K. Leonard),,98,87
435,4,4:26.0,,M. Carter-Williams makes 3-pt jump shot from 26 ft (assist by A. Gordon),98,90
436,4,4:01.0,K. Leonard misses 2-pt jump shot from 16 ft,,98,90
437,4,3:58.0,,Defensive rebound by W. Iwundu,98,90
438,4,3:46.0,,M. Carter-Williams misses 3-pt jump shot from 28 ft,98,90
439,4,3:44.0,Defensive rebound by Team,,98,90
440,4,3:44.0,LA Clippers full timeout,,98,90
441,4,3:44.0,,T. Ross enters the game for M. Bamba,98,90
442,4,3:44.0,,N. Vučević enters the game for W. Iwundu,98,90
443,4,3:36.0,Shooting foul by N. Vučević (drawn by K. Leonard),,98,90
444,4,3:36.0,K. Leonard makes free throw 1 of 2,,99,90
445,4,3:36.0,K. Leonard makes free throw 2 of 2,,100,90
446,4,3:27.0,,E. Fournier misses 3-pt jump shot from 25 ft,100,90
447,4,3:23.0,Defensive rebound by K. Leonard,,100,90
448,4,3:17.0,K. Leonard misses 3-pt jump shot from 27 ft,,100,90
449,4,3:14.0,,Defensive rebound by T. Ross,100,90
450,4,3:07.0,,E. Fournier misses 2-pt layup from 6 ft,100,90
451,4,3:02.0,Defensive rebound by K. Leonard,,100,90
452,4,2:58.0,K. Leonard makes 2-pt layup from 4 ft,,102,90
453,4,2:58.0,Shooting foul by M. Carter-Williams (drawn by K. Leonard),,102,90
454,4,2:58.0,P. Patterson enters the game for L. Williams,,102,90
455,4,2:58.0,K. Leonard misses free throw 1 of 1,,102,90
456,4,2:58.0,,Defensive rebound by A. Gordon,102,90
457,4,2:40.0,,E. Fournier makes 2-pt jump shot from 4 ft (assist by M. Carter-Williams),102,92
458,4,2:18.0,K. Leonard misses 2-pt layup from 3 ft (block by E. Fournier),,102,92
459,4,2:14.0,Offensive rebound by K. Leonard,,102,92
460,4,2:13.0,L. Shamet makes 3-pt jump shot from 27 ft (assist by K. Leonard),,105,92
461,4,2:01.0,,N. Vučević makes 2-pt hook shot from 7 ft (assist by M. Carter-Williams),105,94
462,4,1:45.0,M. Harrell makes 2-pt dunk from 2 ft (assist by L. Shamet),,107,94
463,4,1:32.0,,A. Gordon misses 3-pt jump shot from 27 ft,107,94
464,4,1:31.0,Defensive rebound by Team,,107,94
465,4,1:31.0,,Loose ball foul by N. Vučević (drawn by M. Harrell),107,94
466,4,1:31.0,,Violation by Team (delay of game),107,94
467,4,1:31.0,M. Harrell makes free throw 1 of 2,,108,94
468,4,1:31.0,T. Mann enters the game for M. Harkless,,108,94
469,4,1:31.0,R. McGruder enters the game for K. Leonard,,108,94
470,4,1:31.0,J. Motley enters the game for P. Patterson,,108,94
471,4,1:31.0,J. Robinson enters the game for L. Shamet,,108,94
472,4,1:31.0,M. Harrell misses free throw 2 of 2,,108,94
473,4,1:29.0,,Defensive rebound by M. Carter-Williams,108,94
474,4,1:18.0,,N. Vučević misses 3-pt jump shot from 27 ft,108,94
475,4,1:14.0,Defensive rebound by M. Harrell,,108,94
476,4,1:10.0,Personal take foul by N. Vučević (drawn by M. Harrell),,108,94
477,4,1:10.0,,A. Jefferson enters the game for N. Vučević,108,94
478,4,1:10.0,M. Harrell makes free throw 1 of 2,,109,94
479,4,1:10.0,,M. Frazier enters the game for E. Fournier,109,94
480,4,1:10.0,,B. Johnson enters the game for A. Gordon,109,94
481,4,1:10.0,,V. Law enters the game for T. Ross,109,94
482,4,1:10.0,M. Harrell makes free throw 2 of 2,,110,94
483,4,1:09.0,,Personal take foul by T. Mann (drawn by M. Carter-Williams),110,94
484,4,1:09.0,,M. Carter-Williams makes free throw 1 of 2,110,95
485,4,1:09.0,J. Green enters the game for M. Harrell,,110,95
486,4,1:09.0,,M. Carter-Williams makes free throw 2 of 2,110,96
487,4,0:59.0,Turnover by J. Robinson (bad pass; steal by M. Frazier),,110,96
488,4,0:52.0,,B. Johnson misses 2-pt jump shot from 19 ft,110,96
489,4,0:48.0,Defensive rebound by T. Mann,,110,96
490,4,0:41.0,J. Motley makes 2-pt layup from 2 ft (assist by T. Mann),,112,96
491,4,0:41.0,,Violation by Team (def goaltending),112,96
492,4,0:23.0,,M. Carter-Williams misses 2-pt jump shot from 6 ft,112,96
493,4,0:23.0,,Offensive rebound by A. Jefferson,112,96
494,4,0:22.0,,Shooting foul by J. Green (drawn by A. Jefferson),112,96
495,4,0:22.0,I. Zubac enters the game for J. Green,,112,96
496,4,0:22.0,,A. Jefferson makes free throw 1 of 2,112,97
497,4,0:22.0,,A. Jefferson misses free throw 2 of 2,112,97
498,4,0:20.0,Defensive rebound by J. Motley,,112,97
