,QUARTER,TIME_REMAINING,SAN ANTONIO_ACTION,DENVER_ACTION,SAN ANTONIO_SCORE,DENVER_SCORE
129,2,7:41.0,,Defensive rebound by J. Grant,51,40
130,2,7:38.0,,J. Grant makes 3-pt jump shot from 25 ft (assist by J. McRae),51,43
131,2,7:37.0,San Antonio full timeout,,51,43
132,2,7:37.0,L. Aldridge enters the game for J. Poeltl,,51,43
133,2,7:37.0,D. Murray enters the game for D. White,,51,43
134,2,7:37.0,,N. Jokić enters the game for P. Millsap,51,43
135,2,7:22.0,R. Gay makes 3-pt jump shot from 25 ft (assist by L. Aldridge),,54,43
136,2,7:01.0,,N. Jokić misses 2-pt hook shot from 6 ft,54,43
137,2,7:00.0,Defensive rebound by L. Walker,,54,43
138,2,7:00.0,,T. Craig enters the game for J. McRae,54,43
139,2,7:00.0,,G. Harris enters the game for M. Morris,54,43
140,2,6:43.0,R. Gay makes 2-pt jump shot from 12 ft,,56,43
141,2,6:22.0,,Turnover by N. Jokić (bad pass; steal by L. Walker),56,43
142,2,6:16.0,D. Murray makes 2-pt layup from 2 ft (assist by L. Walker),,58,43
143,2,6:09.0,,Personal foul by L. Aldridge (drawn by J. Murray),58,43
144,2,6:09.0,B. Forbes enters the game for M. Belinelli,,58,43
145,2,5:56.0,,T. Craig misses 3-pt jump shot from 24 ft,58,43
146,2,5:51.0,Defensive rebound by D. Murray,,58,43
147,2,5:32.0,R. Gay misses 3-pt jump shot from 23 ft,,58,43
148,2,5:29.0,,Defensive rebound by J. Grant,58,43
149,2,5:17.0,,Turnover by J. Murray (bad pass; steal by D. Murray),58,43
150,2,5:13.0,D. Murray makes 2-pt dunk at rim,,60,43
151,2,5:13.0,,Denver full timeout,60,43
152,2,5:05.0,,J. Murray misses 2-pt layup from 2 ft,60,43
153,2,5:03.0,Defensive rebound by L. Aldridge,,60,43
154,2,4:57.0,L. Aldridge misses 2-pt jump shot from 17 ft,,60,43
155,2,4:52.0,,Defensive rebound by J. Grant,60,43
156,2,4:45.0,,Shooting foul by L. Walker (drawn by N. Jokić),60,43
157,2,4:45.0,,N. Jokić misses free throw 1 of 2,60,43
158,2,4:45.0,,Offensive rebound by Team,60,43
159,2,4:45.0,,N. Jokić makes free throw 2 of 2,60,44
160,2,4:27.0,Offensive foul by L. Aldridge (drawn by N. Jokić),,60,44
161,2,4:27.0,Turnover by L. Aldridge (offensive foul),,60,44
162,2,4:27.0,T. Lyles enters the game for L. Aldridge,,60,44
163,2,4:27.0,J. Poeltl enters the game for R. Gay,,60,44
164,2,4:15.0,,Personal foul by J. Poeltl (drawn by T. Craig),60,44
165,2,4:15.0,,T. Craig makes free throw 1 of 2,60,45
166,2,4:15.0,,T. Craig makes free throw 2 of 2,60,46
167,2,4:07.0,Turnover by L. Walker (step out of bounds),,60,46
168,2,4:00.0,,Personal foul by D. Murray (drawn by N. Jokić),60,46
169,2,4:00.0,,N. Jokić makes free throw 1 of 2,60,47
170,2,4:00.0,San Antonio full timeout,,60,47
171,2,4:00.0,,N. Jokić makes free throw 2 of 2,60,48
172,2,3:49.0,D. Murray misses 2-pt jump shot from 15 ft,,60,48
173,2,3:46.0,,Defensive rebound by T. Craig,60,48
174,2,3:37.0,,G. Harris misses 2-pt jump shot from 12 ft,60,48
175,2,3:35.0,Defensive rebound by J. Poeltl,,60,48
176,2,3:26.0,B. Forbes misses 3-pt jump shot from 25 ft,,60,48
177,2,3:21.0,,Defensive rebound by G. Harris,60,48
178,2,3:00.0,,J. Murray misses 3-pt jump shot from 25 ft,60,48
179,2,2:57.0,,Offensive rebound by T. Craig,60,48
180,2,2:47.0,,G. Harris misses 2-pt jump shot from 14 ft,60,48
181,2,2:43.0,Defensive rebound by T. Lyles,,60,48
182,2,2:27.0,J. Poeltl makes 2-pt jump shot from 13 ft (assist by B. Forbes),,62,48
183,2,2:00.0,,J. Murray makes 2-pt jump shot from 12 ft (assist by N. Jokić),62,50
184,2,1:43.0,T. Lyles makes 2-pt layup from 3 ft (assist by L. Walker),,64,50
185,2,1:43.0,,Violation by Team (def goaltending),64,50
186,2,1:28.0,,N. Jokić makes 2-pt jump shot from 18 ft (assist by G. Harris),64,52
187,2,1:10.0,L. Walker misses 2-pt jump shot from 6 ft,,64,52
188,2,1:10.0,,Defensive rebound by Team,64,52
189,2,1:10.0,D. White enters the game for L. Walker,,64,52
190,2,0:52.0,,Turnover by J. Murray (traveling),64,52
191,2,0:30.0,Shooting foul by T. Craig (drawn by D. Murray),,64,52
192,2,0:30.0,Instant Replay (Request: Ruling Stands),,64,52
193,2,0:30.0,,Technical foul by D. Murray,64,52
194,2,0:30.0,,J. Murray makes technical free throw,64,53
195,2,0:30.0,D. Murray makes free throw 1 of 3,,65,53
196,2,0:30.0,D. Murray makes free throw 2 of 3,,66,53
197,2,0:30.0,D. Murray makes free throw 3 of 3,,67,53
198,2,0:17.0,,Offensive foul by N. Jokić (drawn by J. Poeltl),67,53
199,2,0:17.0,,Turnover by N. Jokić (offensive foul),67,53
200,2,0:17.0,,P. Millsap enters the game for N. Jokić,67,53
201,2,0:00.0,D. White misses 2-pt jump shot from 13 ft,,67,53
202,2,0:00.0,Offensive rebound by Team,,67,53
203,3,11:42.0,L. Aldridge makes 2-pt jump shot from 14 ft (assist by L. Walker),,69,53
204,3,11:17.0,,J. Murray makes 2-pt jump shot from 8 ft,69,55
205,3,11:04.0,L. Walker misses 2-pt jump shot from 15 ft,,69,55
206,3,10:59.0,Offensive rebound by T. Lyles,,69,55
207,3,10:59.0,Turnover by T. Lyles (bad pass; steal by J. Murray),,69,55
208,3,10:53.0,,Turnover by N. Jokić (bad pass; steal by T. Lyles),69,55
209,3,10:47.0,L. Walker makes 2-pt layup from 2 ft (assist by B. Forbes),,71,55
210,3,10:47.0,Shooting foul by J. Grant (drawn by L. Walker),,71,55
211,3,10:47.0,L. Walker misses free throw 1 of 1,,71,55
212,3,10:44.0,,Defensive rebound by T. Craig,71,55
213,3,10:35.0,,J. Murray misses 2-pt dunk from 1 ft,71,55
214,3,10:33.0,Defensive rebound by L. Aldridge,,71,55
215,3,10:27.0,B. Forbes makes 3-pt jump shot from 25 ft (assist by D. Murray),,74,55
216,3,10:25.0,,Denver full timeout,74,55
217,3,10:13.0,,Personal foul by L. Walker (drawn by N. Jokić),74,55
218,3,10:03.0,,G. Harris makes 2-pt jump shot from 6 ft (assist by J. Murray),74,57
219,3,9:53.0,D. Murray makes 2-pt layup from 2 ft,,76,57
220,3,9:31.0,,J. Murray makes 2-pt jump shot from 6 ft (assist by N. Jokić),76,59
221,3,9:17.0,L. Aldridge makes 3-pt jump shot from 25 ft (assist by D. Murray),,79,59
222,3,8:47.0,,J. Murray misses 3-pt jump shot from 25 ft,79,59
223,3,8:46.0,,Offensive rebound by N. Jokić,79,59
224,3,8:44.0,,N. Jokić makes 2-pt layup from 2 ft,79,61
225,3,8:29.0,L. Aldridge misses 2-pt jump shot from 12 ft,,79,61
226,3,8:26.0,Offensive rebound by L. Walker,,79,61
227,3,8:25.0,L. Walker misses 2-pt layup from 2 ft,,79,61
228,3,8:22.0,,Defensive rebound by J. Murray,79,61
229,3,8:17.0,,N. Jokić misses 3-pt jump shot from 25 ft,79,61
230,3,8:13.0,Defensive rebound by L. Walker,,79,61
231,3,8:06.0,D. Murray makes 2-pt layup from 1 ft (assist by L. Walker),,81,61
232,3,7:52.0,,J. Grant misses 3-pt jump shot from 24 ft,81,61
233,3,7:49.0,Defensive rebound by T. Lyles,,81,61
234,3,7:41.0,D. Murray misses 2-pt hook shot from 4 ft,,81,61
235,3,7:40.0,,Defensive rebound by J. Grant,81,61
236,3,7:37.0,,J. Grant misses 2-pt layup from 1 ft,81,61
237,3,7:35.0,Defensive rebound by T. Lyles,,81,61
238,3,7:30.0,L. Aldridge makes 2-pt layup from 1 ft (assist by T. Lyles),,83,61
239,3,7:14.0,,J. Murray makes 2-pt layup from 1 ft (assist by N. Jokić),83,63
240,3,6:49.0,T. Lyles makes 3-pt jump shot from 25 ft (assist by L. Aldridge),,86,63
241,3,6:33.0,,J. Murray makes 2-pt jump shot from 10 ft (assist by N. Jokić),86,65
242,3,6:19.0,L. Aldridge misses 3-pt jump shot from 25 ft,,86,65
243,3,6:17.0,,Defensive rebound by N. Jokić,86,65
244,3,6:03.0,,Def 3 sec tech foul by Team,86,65
245,3,6:03.0,,J. Murray makes technical free throw,86,66
246,3,6:03.0,P. Mills enters the game for B. Forbes,,86,66
247,3,6:03.0,D. White enters the game for D. Murray,,86,66
248,3,6:03.0,,J. McRae enters the game for T. Craig,86,66
249,3,6:03.0,,P. Millsap enters the game for J. Grant,86,66
250,3,6:03.0,,M. Morris enters the game for G. Harris,86,66
251,3,5:53.0,,N. Jokić makes 2-pt jump shot from 11 ft,86,68
252,3,5:51.0,San Antonio full timeout,,86,68
253,3,5:51.0,,P. Dozier enters the game for J. Murray,86,68
254,3,5:32.0,L. Aldridge misses 3-pt jump shot from 24 ft,,86,68
255,3,5:28.0,,Defensive rebound by J. McRae,86,68
256,3,5:22.0,,P. Millsap misses 2-pt jump shot from 6 ft (block by T. Lyles),86,68
257,3,5:22.0,Defensive rebound by Team,,86,68
258,3,4:59.0,Shooting foul by J. McRae (drawn by D. White),,86,68
259,3,4:59.0,D. White makes free throw 1 of 2,,87,68
260,3,4:59.0,R. Gay enters the game for T. Lyles,,87,68
261,3,4:59.0,D. White makes free throw 2 of 2,,88,68
262,3,4:40.0,,M. Morris misses 3-pt jump shot from 22 ft,88,68
263,3,4:36.0,,Offensive rebound by P. Millsap,88,68
264,3,4:34.0,,N. Jokić makes 2-pt layup from 2 ft (assist by P. Millsap),88,70
265,3,4:23.0,Turnover by L. Aldridge (traveling),,88,70
266,3,4:20.0,,Shooting foul by R. Gay (drawn by P. Dozier),88,70
267,3,4:20.0,,P. Dozier makes free throw 1 of 2,88,71
268,3,4:20.0,,P. Dozier misses free throw 2 of 2,88,71
269,3,4:17.0,Defensive rebound by R. Gay,,88,71
270,3,3:58.0,D. White misses 2-pt layup from 3 ft (block by N. Jokić),,88,71
271,3,3:56.0,,Defensive rebound by N. Jokić,88,71
272,3,3:44.0,,P. Millsap makes 2-pt jump shot from 9 ft,88,73
273,3,3:25.0,P. Mills makes 3-pt jump shot from 25 ft (assist by R. Gay),,91,73
274,3,3:04.0,,P. Millsap makes 2-pt layup from 2 ft (assist by P. Dozier),91,75
275,3,3:04.0,,Shooting foul by D. White (drawn by P. Millsap),91,75
276,3,3:04.0,,P. Millsap makes free throw 1 of 1,91,76
277,3,2:45.0,P. Mills misses 3-pt jump shot from 25 ft,,91,76
278,3,2:42.0,,Defensive rebound by J. McRae,91,76
279,3,2:39.0,,Shooting foul by D. White (drawn by J. McRae),91,76
280,3,2:39.0,,J. McRae makes free throw 1 of 2,91,77
281,3,2:39.0,,J. McRae makes free throw 2 of 2,91,78
282,3,2:21.0,D. White misses 2-pt layup from 4 ft (block by P. Millsap),,91,78
283,3,2:21.0,Offensive rebound by Team,,91,78
284,3,2:16.0,R. Gay misses 2-pt jump shot from 8 ft,,91,78
285,3,2:14.0,,Defensive rebound by P. Millsap,91,78
286,3,1:53.0,,M. Morris makes 2-pt jump shot from 17 ft,91,80
287,3,1:36.0,Shooting foul by N. Jokić (drawn by D. White),,91,80
288,3,1:36.0,D. White makes free throw 1 of 2,,92,80
289,3,1:36.0,M. Belinelli enters the game for L. Walker,,92,80
290,3,1:36.0,D. White makes free throw 2 of 2,,93,80
291,3,1:26.0,,P. Millsap misses 2-pt jump shot from 16 ft,93,80
292,3,1:24.0,Defensive rebound by L. Aldridge,,93,80
293,3,1:07.0,R. Gay misses 2-pt jump shot from 14 ft,,93,80
294,3,1:04.0,,Defensive rebound by P. Millsap,93,80
295,3,0:52.0,,J. McRae makes 3-pt jump shot from 25 ft (assist by N. Jokić),93,83
296,3,0:33.0,M. Belinelli misses 3-pt jump shot from 24 ft,,93,83
297,3,0:31.0,,Defensive rebound by P. Millsap,93,83
298,3,0:20.0,,P. Millsap makes 3-pt jump shot from 25 ft (assist by N. Jokić),93,86
299,3,0:04.0,Turnover by L. Aldridge (lost ball; steal by M. Morris),,93,86
300,3,0:01.0,,M. Morris makes 3-pt jump shot from 29 ft,93,89
301,3,0:00.0,,Instant Replay (Request: Ruling Stands),93,89
302,4,11:52.0,,P. Millsap makes 3-pt jump shot from 26 ft (assist by P. Dozier),93,92
303,4,11:33.0,J. Poeltl makes 2-pt layup from 3 ft (assist by D. Murray),,95,92
304,4,11:16.0,,J. Murray makes 3-pt jump shot from 25 ft,95,95
305,4,11:02.0,R. Gay makes 3-pt jump shot from 25 ft (assist by J. Poeltl),,98,95
306,4,10:41.0,,P. Dozier makes 2-pt jump shot from 17 ft,98,97
307,4,10:28.0,P. Mills misses 3-pt jump shot from 25 ft,,98,97
308,4,10:25.0,,Defensive rebound by P. Dozier,98,97
309,4,10:17.0,,J. Murray misses 3-pt jump shot from 24 ft,98,97
310,4,10:14.0,Defensive rebound by D. Murray,,98,97
311,4,10:04.0,D. Murray misses 2-pt layup from 1 ft,,98,97
312,4,10:03.0,,Defensive rebound by J. Murray,98,97
313,4,9:58.0,,J. Murray misses 2-pt layup from 2 ft,98,97
314,4,9:55.0,Defensive rebound by R. Gay,,98,97
315,4,9:44.0,Def 3 sec tech foul by Team,,98,97
316,4,9:44.0,R. Gay makes technical free throw,,99,97
317,4,9:39.0,Turnover by P. Mills (bad pass; steal by J. McRae),,99,97
318,4,9:38.0,,Personal take foul by M. Belinelli (drawn by J. McRae),99,97
319,4,9:26.0,,P. Millsap makes 2-pt layup from 2 ft (assist by M. Morris),99,99
320,4,9:16.0,P. Mills misses 3-pt jump shot from 25 ft,,99,99
321,4,9:13.0,,Defensive rebound by P. Millsap,99,99
322,4,9:02.0,,P. Millsap makes 3-pt jump shot from 26 ft (assist by M. Morris),99,102
323,4,9:01.0,San Antonio full timeout,,99,102
324,4,9:01.0,L. Aldridge enters the game for R. Gay,,99,102
325,4,9:01.0,B. Forbes enters the game for P. Mills,,99,102
326,4,9:01.0,T. Lyles enters the game for J. Poeltl,,99,102
327,4,8:59.0,Turnover by T. Lyles (bad pass; steal by P. Dozier),,99,102
328,4,8:58.0,,P. Dozier misses 2-pt layup from 2 ft,99,102
329,4,8:57.0,,Offensive rebound by J. McRae,99,102
330,4,8:56.0,,J. McRae misses 2-pt layup from 1 ft,99,102
331,4,8:56.0,Defensive rebound by B. Forbes,,99,102
332,4,8:56.0,Personal foul by J. Murray (drawn by B. Forbes),,99,102
333,4,8:56.0,P. Mills enters the game for M. Belinelli,,99,102
334,4,8:56.0,L. Walker enters the game for B. Forbes,,99,102
335,4,8:32.0,L. Aldridge makes 3-pt jump shot from 25 ft (assist by P. Mills),,102,102
336,4,8:20.0,,Personal foul by P. Mills (drawn by P. Dozier),102,102
337,4,8:20.0,M. Belinelli enters the game for P. Mills,,102,102
338,4,8:20.0,B. Forbes enters the game for L. Walker,,102,102
339,4,8:13.0,,M. Morris misses 2-pt jump shot from 8 ft,102,102
340,4,8:09.0,Defensive rebound by D. Murray,,102,102
341,4,7:55.0,L. Aldridge makes 2-pt jump shot from 12 ft (assist by D. Murray),,104,102
342,4,7:37.0,,J. McRae misses 3-pt jump shot from 25 ft,104,102
343,4,7:34.0,Defensive rebound by T. Lyles,,104,102
344,4,7:21.0,B. Forbes makes 3-pt jump shot from 25 ft (assist by M. Belinelli),,107,102
345,4,7:19.0,,Denver full timeout,107,102
346,4,7:19.0,,T. Craig enters the game for P. Dozier,107,102
347,4,7:19.0,,J. Grant enters the game for J. McRae,107,102
348,4,7:19.0,,N. Jokić enters the game for P. Millsap,107,102
349,4,6:57.0,,J. Murray makes 2-pt jump shot from 7 ft,107,104
350,4,6:46.0,D. Murray misses 2-pt layup from 1 ft (block by T. Craig),,107,104
351,4,6:46.0,Offensive rebound by Team,,107,104
352,4,6:41.0,L. Aldridge makes 2-pt jump shot from 13 ft,,109,104
353,4,6:21.0,,J. Murray makes 2-pt jump shot from 19 ft (assist by N. Jokić),109,106
354,4,6:01.0,Shooting foul by N. Jokić (drawn by L. Aldridge),,109,106
355,4,6:01.0,L. Aldridge misses free throw 1 of 2,,109,106
356,4,6:01.0,Offensive rebound by Team,,109,106
357,4,6:01.0,,G. Harris enters the game for M. Morris,109,106
358,4,6:01.0,L. Aldridge misses free throw 2 of 2,,109,106
359,4,5:59.0,,Defensive rebound by N. Jokić,109,106
360,4,5:44.0,,J. Murray makes 2-pt jump shot from 11 ft,109,108
361,4,5:24.0,L. Aldridge misses 2-pt layup from 3 ft (block by J. Grant),,109,108
362,4,5:22.0,,Defensive rebound by Team,109,108
363,4,5:02.0,,J. Murray makes 2-pt jump shot from 7 ft (assist by N. Jokić),109,110
364,4,4:42.0,T. Lyles misses 2-pt jump shot from 10 ft,,109,110
365,4,4:40.0,,Defensive rebound by T. Craig,109,110
366,4,4:23.0,,G. Harris makes 3-pt jump shot from 25 ft (assist by J. Grant),109,113
367,4,4:05.0,L. Aldridge misses 3-pt jump shot from 25 ft,,109,113
368,4,4:02.0,Offensive rebound by B. Forbes,,109,113
369,4,3:57.0,D. Murray misses 2-pt layup from 4 ft,,109,113
370,4,3:57.0,,Defensive rebound by Team,109,113
371,4,3:45.0,,J. Grant misses 3-pt jump shot from 24 ft,109,113
372,4,3:42.0,Defensive rebound by T. Lyles,,109,113
373,4,3:34.0,M. Belinelli misses 3-pt jump shot from 25 ft,,109,113
374,4,3:30.0,,Defensive rebound by T. Craig,109,113
375,4,3:19.0,,J. Murray misses 3-pt jump shot from 26 ft,109,113
376,4,3:16.0,,Offensive rebound by T. Craig,109,113
377,4,3:14.0,,T. Craig misses 2-pt jump shot from 10 ft,109,113
378,4,3:13.0,,Offensive rebound by N. Jokić,109,113
379,4,3:11.0,,T. Craig makes 3-pt jump shot from 23 ft (assist by N. Jokić),109,116
380,4,3:08.0,San Antonio full timeout,,109,116
381,4,3:08.0,D. White enters the game for M. Belinelli,,109,116
382,4,2:55.0,D. Murray misses 3-pt jump shot from 24 ft,,109,116
383,4,2:53.0,,Defensive rebound by Team,109,116
