,QUARTER,TIME_REMAINING,DENVER_ACTION,OKLAHOMA CITY_ACTION,DENVER_SCORE,OKLAHOMA CITY_SCORE
381,4,6:59.0,W. Barton enters the game for T. Craig,,85,95
382,4,6:59.0,G. Harris enters the game for M. Morris,,85,95
383,4,6:55.0,Personal foul by L. Dort (drawn by J. Murray),,85,95
384,4,6:55.0,,D. Gallinari enters the game for A. Nader,85,95
385,4,6:49.0,Shooting foul by N. Noel (drawn by G. Harris),,85,95
386,4,6:49.0,G. Harris makes free throw 1 of 2,,86,95
387,4,6:49.0,P. Millsap enters the game for J. Grant,,86,95
388,4,6:49.0,G. Harris makes free throw 2 of 2,,87,95
389,4,6:27.0,,L. Dort misses 3-pt jump shot from 24 ft,87,95
390,4,6:24.0,Defensive rebound by J. Murray,,87,95
391,4,6:07.0,W. Barton makes 3-pt jump shot from 23 ft (assist by P. Millsap),,90,95
392,4,5:52.0,,D. Gallinari misses 3-pt jump shot from 25 ft,90,95
393,4,5:49.0,Defensive rebound by W. Barton,,90,95
394,4,5:31.0,N. Jokić makes 2-pt dunk from 1 ft (assist by W. Barton),,92,95
395,4,5:14.0,,C. Paul makes 3-pt jump shot from 26 ft,92,98
396,4,4:59.0,Turnover by N. Jokić (lost ball; steal by N. Noel),,92,98
397,4,4:48.0,,L. Dort makes 2-pt dunk from 1 ft (assist by D. Schröder),92,100
398,4,4:24.0,J. Murray misses 2-pt jump shot from 17 ft,,92,100
399,4,4:19.0,,Defensive rebound by D. Schröder,92,100
400,4,4:09.0,,L. Dort misses 3-pt jump shot from 22 ft,92,100
401,4,4:05.0,Defensive rebound by J. Murray,,92,100
402,4,3:59.0,W. Barton makes 3-pt jump shot from 25 ft,,95,100
403,4,3:41.0,,D. Gallinari makes 2-pt layup from 2 ft (assist by L. Dort),95,102
404,4,3:41.0,,Shooting foul by P. Millsap (drawn by D. Gallinari),95,102
405,4,3:41.0,,S. Adams enters the game for L. Dort,95,102
406,4,3:41.0,,S. Gilgeous-Alexander enters the game for N. Noel,95,102
407,4,3:41.0,,D. Gallinari makes free throw 1 of 1,95,103
408,4,3:35.0,Personal foul by D. Schröder (drawn by J. Murray),,95,103
409,4,3:26.0,J. Murray misses 2-pt jump shot from 13 ft,,95,103
410,4,3:24.0,Offensive rebound by J. Murray,,95,103
411,4,3:23.0,N. Jokić makes 2-pt layup from 1 ft (assist by J. Murray),,97,103
412,4,3:02.0,,C. Paul misses 2-pt jump shot from 15 ft,97,103
413,4,2:59.0,,Offensive rebound by C. Paul,97,103
414,4,2:59.0,,C. Paul makes 2-pt layup from 3 ft,97,105
415,4,2:59.0,Denver full timeout,,97,105
416,4,2:42.0,W. Barton misses 3-pt jump shot from 25 ft,,97,105
417,4,2:39.0,,Defensive rebound by S. Adams,97,105
418,4,2:28.0,,C. Paul makes 2-pt jump shot from 12 ft,97,107
419,4,2:15.0,Turnover by J. Murray (lost ball; steal by S. Adams),,97,107
420,4,1:58.0,,S. Adams makes 2-pt dunk from 2 ft,97,109
421,4,1:49.0,Personal foul by C. Paul (drawn by G. Harris),,97,109
422,4,1:49.0,,Violation by Team (delay of game),97,109
423,4,1:49.0,G. Harris makes free throw 1 of 2,,98,109
424,4,1:49.0,J. Grant enters the game for P. Millsap,,98,109
425,4,1:49.0,G. Harris makes free throw 2 of 2,,99,109
426,4,1:27.0,,Personal foul by W. Barton (drawn by S. Gilgeous-Alexander),99,109
427,4,1:20.0,,Personal foul by G. Harris (drawn by C. Paul),99,109
428,4,1:20.0,,C. Paul makes free throw 1 of 2,99,110
429,4,1:20.0,,C. Paul makes free throw 2 of 2,99,111
430,4,1:10.0,J. Murray misses 3-pt jump shot from 27 ft,,99,111
431,4,1:06.0,,Defensive rebound by C. Paul,99,111
432,4,0:47.0,,D. Schröder misses 3-pt jump shot from 31 ft,99,111
433,4,0:44.0,Defensive rebound by W. Barton,,99,111
434,4,0:42.0,J. Murray makes 2-pt layup from 1 ft (assist by W. Barton),,101,111
435,4,0:31.0,,Personal foul by W. Barton (drawn by D. Gallinari),101,111
436,4,0:31.0,,D. Gallinari makes free throw 1 of 2,101,112
437,4,0:31.0,,D. Gallinari makes free throw 2 of 2,101,113
438,4,0:18.0,W. Barton misses 2-pt layup from 7 ft,,101,113
439,4,0:16.0,Offensive rebound by W. Barton,,101,113
440,4,0:13.0,J. Grant misses 3-pt jump shot from 23 ft,,101,113
441,4,0:09.0,,Defensive rebound by S. Adams,101,113
