,QUARTER,TIME_REMAINING,MILWAUKEE_ACTION,BROOKLYN_ACTION,MILWAUKEE_SCORE,BROOKLYN_SCORE
259,3,9:05.0,B. Lopez misses 3-pt jump shot from 25 ft,,64,47
260,3,9:03.0,Offensive rebound by Team,,64,47
261,3,9:03.0,,Loose ball foul by R. Kurucs (drawn by G. Antetokounmpo),64,47
262,3,8:57.0,B. Lopez makes 2-pt dunk at rim (assist by E. Bledsoe),,66,47
263,3,8:57.0,,Brooklyn full timeout,66,47
264,3,8:44.0,,S. Dinwiddie makes 3-pt jump shot from 25 ft (assist by J. Allen),66,50
265,3,8:19.0,G. Antetokounmpo makes 2-pt layup from 1 ft,,68,50
266,3,8:08.0,,T. Prince misses 3-pt jump shot from 26 ft,68,50
267,3,8:04.0,Defensive rebound by E. Bledsoe,,68,50
268,3,8:03.0,Personal foul by K. Irving (drawn by G. Antetokounmpo),,68,50
269,3,8:00.0,W. Matthews makes 2-pt jump shot from 22 ft (assist by G. Antetokounmpo),,70,50
270,3,7:46.0,,R. Kurucs misses 3-pt jump shot from 25 ft,70,50
271,3,7:46.0,Defensive rebound by Team,,70,50
272,3,7:36.0,B. Lopez makes 2-pt layup from 2 ft (assist by E. Bledsoe),,72,50
273,3,7:21.0,,T. Prince makes 3-pt jump shot from 24 ft (assist by R. Kurucs),72,53
274,3,7:08.0,B. Lopez makes 2-pt jump shot from 9 ft (assist by G. Antetokounmpo),,74,53
275,3,6:53.0,,K. Irving makes 3-pt jump shot from 25 ft (assist by S. Dinwiddie),74,56
276,3,6:46.0,Shooting foul by T. Prince (drawn by E. Bledsoe),,74,56
277,3,6:46.0,E. Bledsoe makes free throw 1 of 2,,75,56
278,3,6:46.0,E. İlyasova enters the game for G. Antetokounmpo,,75,56
279,3,6:46.0,E. Bledsoe makes free throw 2 of 2,,76,56
280,3,6:33.0,,Turnover by T. Prince (traveling),76,56
281,3,6:33.0,,W. Chandler enters the game for T. Prince,76,56
282,3,6:24.0,E. Bledsoe makes 2-pt layup from 1 ft,,78,56
283,3,6:02.0,,S. Dinwiddie misses 3-pt jump shot from 26 ft,78,56
284,3,6:00.0,Defensive rebound by E. İlyasova,,78,56
285,3,5:48.0,E. Bledsoe misses 3-pt jump shot from 25 ft,,78,56
286,3,5:47.0,,Defensive rebound by Team,78,56
287,3,5:30.0,,S. Dinwiddie misses 3-pt jump shot from 24 ft,78,56
288,3,5:27.0,Defensive rebound by Team,,78,56
289,3,5:27.0,D. DiVincenzo enters the game for E. Bledsoe,,78,56
290,3,5:27.0,G. Hill enters the game for W. Matthews,,78,56
291,3,5:27.0,,C. LeVert enters the game for S. Dinwiddie,78,56
292,3,5:27.0,,D. Musa enters the game for R. Kurucs,78,56
293,3,5:16.0,B. Lopez misses 2-pt jump shot from 10 ft,,78,56
294,3,5:12.0,,Defensive rebound by J. Allen,78,56
295,3,5:04.0,,D. Musa makes 3-pt jump shot from 23 ft (assist by K. Irving),78,59
296,3,4:45.0,G. Hill makes 3-pt jump shot from 24 ft (assist by B. Lopez),,81,59
297,3,4:32.0,,K. Irving makes 2-pt jump shot from 4 ft,81,61
298,3,4:19.0,E. İlyasova misses 2-pt jump shot from 13 ft,,81,61
299,3,4:15.0,,Defensive rebound by J. Allen,81,61
300,3,4:12.0,,K. Irving misses 3-pt jump shot from 25 ft,81,61
301,3,4:08.0,Defensive rebound by E. İlyasova,,81,61
302,3,4:02.0,D. DiVincenzo misses 2-pt layup from 1 ft (block by J. Allen),,81,61
303,3,4:02.0,,Defensive rebound by Team,81,61
304,3,4:02.0,D. Bender enters the game for B. Lopez,,81,61
305,3,4:02.0,K. Korver enters the game for K. Middleton,,81,61
306,3,3:49.0,,Personal foul by K. Korver (drawn by D. Musa),81,61
307,3,3:49.0,,N. Claxton enters the game for J. Allen,81,61
308,3,3:43.0,,C. LeVert misses 2-pt jump shot from 12 ft,81,61
309,3,3:40.0,,Offensive rebound by N. Claxton,81,61
310,3,3:36.0,,C. LeVert misses 3-pt jump shot from 23 ft,81,61
311,3,3:31.0,Defensive rebound by G. Hill,,81,61
312,3,3:19.0,G. Hill makes 3-pt jump shot from 25 ft,,84,61
313,3,3:01.0,,N. Claxton makes 2-pt dunk from 1 ft (assist by W. Chandler),84,63
314,3,2:36.0,D. Bender misses 2-pt layup from 1 ft (block by N. Claxton),,84,63
315,3,2:34.0,,Defensive rebound by W. Chandler,84,63
316,3,2:29.0,,W. Chandler makes 3-pt jump shot from 25 ft (assist by K. Irving),84,66
317,3,2:09.0,Personal foul by D. Musa (drawn by K. Korver),,84,66
318,3,2:09.0,Milwaukee full timeout,,84,66
319,3,2:09.0,G. Antetokounmpo enters the game for E. İlyasova,,84,66
320,3,2:09.0,,T. Luwawu-Cabarrot enters the game for K. Irving,84,66
321,3,2:09.0,K. Korver misses free throw 1 of 2,,84,66
322,3,2:09.0,Offensive rebound by Team,,84,66
323,3,2:09.0,K. Korver makes free throw 2 of 2,,85,66
324,3,1:51.0,,Turnover by W. Chandler (bad pass; steal by D. DiVincenzo),85,66
325,3,1:47.0,D. DiVincenzo makes 2-pt layup from 1 ft (assist by G. Hill),,87,66
326,3,1:32.0,,D. Musa misses 2-pt jump shot from 12 ft,87,66
327,3,1:30.0,Defensive rebound by G. Antetokounmpo,,87,66
328,3,1:25.0,K. Korver makes 3-pt jump shot from 23 ft (assist by G. Hill),,90,66
329,3,1:12.0,,W. Chandler makes 3-pt jump shot from 25 ft (assist by C. LeVert),90,69
330,3,0:57.0,G. Antetokounmpo makes 2-pt layup from 9 ft,,92,69
331,3,0:57.0,Shooting foul by W. Chandler (drawn by G. Antetokounmpo),,92,69
332,3,0:57.0,G. Antetokounmpo misses free throw 1 of 1,,92,69
333,3,0:53.0,,Defensive rebound by C. LeVert,92,69
334,3,0:44.0,,C. LeVert misses 2-pt jump shot from 10 ft,92,69
335,3,0:38.0,,Offensive rebound by D. Musa,92,69
336,3,0:36.0,,D. Musa misses 2-pt jump shot from 5 ft,92,69
337,3,0:34.0,Defensive rebound by G. Antetokounmpo,,92,69
338,3,0:34.0,Offensive foul by G. Antetokounmpo (drawn by N. Claxton),,92,69
339,3,0:34.0,Turnover by G. Antetokounmpo (offensive foul),,92,69
340,3,0:31.0,,C. LeVert misses 3-pt jump shot from 25 ft,92,69
341,3,0:29.0,,Offensive rebound by N. Claxton,92,69
342,3,0:29.0,,N. Claxton makes 2-pt dunk from 1 ft,92,71
343,3,0:09.0,Shooting foul by W. Chandler (drawn by G. Antetokounmpo),,92,71
344,3,0:09.0,G. Antetokounmpo misses free throw 1 of 2,,92,71
345,3,0:09.0,Offensive rebound by Team,,92,71
346,3,0:09.0,G. Antetokounmpo makes free throw 2 of 2,,93,71
347,3,0:02.0,,Turnover by N. Claxton (traveling),93,71
348,3,0:00.0,G. Antetokounmpo misses 3-pt jump shot from 24 ft,,93,71
349,3,0:00.0,Offensive rebound by Team,,93,71
350,4,11:43.0,Turnover by G. Antetokounmpo (lost ball; steal by K. Irving),,93,71
351,4,11:38.0,,Turnover by S. Dinwiddie (lost ball; steal by G. Antetokounmpo),93,71
352,4,11:27.0,G. Antetokounmpo misses 2-pt layup from 2 ft,,93,71
353,4,11:24.0,,Defensive rebound by W. Chandler,93,71
354,4,11:21.0,,Turnover by W. Chandler (step out of bounds),93,71
355,4,11:08.0,D. Bender misses 2-pt layup from 1 ft (block by J. Allen),,93,71
356,4,11:04.0,,Defensive rebound by C. LeVert,93,71
357,4,11:02.0,,C. LeVert makes 2-pt layup from 1 ft,93,73
358,4,10:45.0,D. DiVincenzo misses 3-pt jump shot from 23 ft,,93,73
359,4,10:43.0,,Defensive rebound by J. Allen,93,73
360,4,10:34.0,,C. LeVert misses 2-pt layup from 2 ft,93,73
361,4,10:32.0,Defensive rebound by D. Bender,,93,73
362,4,10:22.0,Offensive foul by E. Bledsoe (drawn by J. Allen),,93,73
363,4,10:22.0,Turnover by E. Bledsoe (offensive foul),,93,73
364,4,10:22.0,B. Lopez enters the game for D. Bender,,93,73
365,4,10:22.0,,T. Prince enters the game for W. Chandler,93,73
366,4,10:14.0,,T. Prince misses 3-pt jump shot from 23 ft,93,73
367,4,10:12.0,,Offensive rebound by Team,93,73
368,4,9:58.0,,C. LeVert misses 2-pt jump shot from 16 ft,93,73
