,QUARTER,TIME_REMAINING,MILWAUKEE_ACTION,DENVER_ACTION,MILWAUKEE_SCORE,DENVER_SCORE
54,1,4:42.0,R. Lopez misses 3-pt jump shot from 24 ft,,17,22
55,1,4:40.0,,Defensive rebound by G. Harris,17,22
56,1,4:28.0,,J. Murray misses 2-pt jump shot from 20 ft,17,22
57,1,4:23.0,Defensive rebound by Team,,17,22
58,1,4:23.0,P. Connaughton enters the game for S. Brown,,17,22
59,1,4:23.0,E. İlyasova enters the game for R. Lopez,,17,22
60,1,4:23.0,K. Korver enters the game for W. Matthews,,17,22
61,1,4:23.0,,J. Grant enters the game for P. Millsap,17,22
62,1,4:23.0,,M. Morris enters the game for J. Murray,17,22
63,1,4:13.0,D. Wilson misses 3-pt jump shot from 25 ft,,17,22
64,1,4:10.0,,Defensive rebound by W. Barton,17,22
65,1,4:03.0,,G. Harris misses 3-pt jump shot from 24 ft,17,22
66,1,4:00.0,Defensive rebound by D. Wilson,,17,22
67,1,3:48.0,K. Korver misses 3-pt jump shot from 25 ft,,17,22
68,1,3:45.0,,Defensive rebound by N. Jokić,17,22
69,1,3:29.0,,J. Grant makes 2-pt jump shot from 16 ft (assist by M. Morris),17,24
70,1,3:15.0,F. Mason misses 2-pt layup from 5 ft (block by M. Morris),,17,24
71,1,3:15.0,Offensive rebound by Team,,17,24
72,1,3:15.0,,M. Porter enters the game for W. Barton,17,24
73,1,3:15.0,Milwaukee full timeout,,17,24
74,1,3:12.0,P. Connaughton makes 2-pt dunk from 1 ft (assist by K. Korver),,19,24
75,1,3:00.0,,J. Grant misses 3-pt jump shot from 25 ft,19,24
76,1,2:57.0,Defensive rebound by P. Connaughton,,19,24
77,1,2:47.0,K. Korver misses 2-pt jump shot from 16 ft,,19,24
78,1,2:45.0,,Defensive rebound by N. Jokić,19,24
79,1,2:32.0,,J. Grant makes 3-pt jump shot from 25 ft (assist by G. Harris),19,27
80,1,2:17.0,Personal foul by G. Harris (drawn by K. Korver),,19,27
81,1,2:17.0,,J. Murray enters the game for G. Harris,19,27
82,1,2:17.0,,M. Plumlee enters the game for N. Jokić,19,27
83,1,2:08.0,P. Connaughton misses 3-pt jump shot from 26 ft,,19,27
84,1,2:05.0,,Defensive rebound by J. Murray,19,27
85,1,1:58.0,,Shooting foul by F. Mason (drawn by M. Morris),19,27
86,1,1:58.0,,M. Morris makes free throw 1 of 3,19,28
87,1,1:58.0,,M. Morris makes free throw 2 of 3,19,29
88,1,1:58.0,T. Antetokounmpo enters the game for D. Wilson,,19,29
89,1,1:58.0,,M. Morris makes free throw 3 of 3,19,30
90,1,1:43.0,T. Antetokounmpo misses 3-pt jump shot from 23 ft,,19,30
91,1,1:39.0,,Defensive rebound by J. Grant,19,30
92,1,1:23.0,,M. Plumlee misses 2-pt dunk from 1 ft (block by T. Antetokounmpo),19,30
93,1,1:20.0,Defensive rebound by K. Korver,,19,30
94,1,1:13.0,F. Mason misses 3-pt jump shot from 23 ft,,19,30
95,1,1:10.0,,Defensive rebound by M. Plumlee,19,30
96,1,1:00.0,,J. Grant makes 3-pt jump shot from 25 ft (assist by J. Murray),19,33
97,1,0:51.0,F. Mason makes 2-pt layup from 1 ft,,21,33
98,1,0:40.0,,J. Grant makes 3-pt jump shot from 25 ft (assist by M. Morris),21,36
99,1,0:34.0,K. Korver makes 3-pt jump shot from 22 ft (assist by F. Mason),,24,36
100,1,0:09.0,,J. Murray makes 3-pt jump shot from 24 ft,24,39
101,1,0:05.0,Personal foul by M. Plumlee (drawn by T. Antetokounmpo),,24,39
102,1,0:05.0,S. Brown enters the game for T. Antetokounmpo,,24,39
103,1,0:05.0,,T. Craig enters the game for J. Murray,24,39
104,1,0:03.0,F. Mason misses 3-pt jump shot from 27 ft,,24,39
105,1,0:03.0,Offensive rebound by K. Korver,,24,39
106,2,11:49.0,,J. Grant misses 3-pt jump shot from 26 ft,24,39
107,2,11:46.0,Defensive rebound by Team,,24,39
108,2,11:46.0,,Loose ball foul by M. Plumlee (drawn by P. Connaughton),24,39
109,2,11:33.0,E. İlyasova makes 2-pt jump shot from 11 ft (assist by K. Korver),,26,39
110,2,11:18.0,,M. Morris makes 2-pt jump shot from 10 ft,26,41
111,2,11:08.0,K. Korver misses 3-pt jump shot from 24 ft,,26,41
112,2,11:05.0,Offensive rebound by E. İlyasova,,26,41
113,2,11:05.0,Personal foul by M. Morris (drawn by E. İlyasova),,26,41
114,2,11:02.0,K. Korver makes 2-pt jump shot from 21 ft (assist by E. İlyasova),,28,41
115,2,10:46.0,,M. Morris misses 2-pt jump shot from 11 ft,28,41
116,2,10:45.0,Defensive rebound by Team,,28,41
117,2,10:45.0,T. Antetokounmpo enters the game for P. Connaughton,,28,41
118,2,10:45.0,W. Matthews enters the game for K. Korver,,28,41
119,2,10:29.0,S. Brown makes 2-pt dunk from 1 ft (assist by W. Matthews),,30,41
120,2,10:12.0,,Turnover by J. Murray (bad pass; steal by F. Mason),30,41
121,2,10:09.0,Shooting foul by J. Grant (drawn by T. Antetokounmpo),,30,41
122,2,10:09.0,,Denver full timeout,30,41
123,2,10:09.0,R. Lopez enters the game for E. İlyasova,,30,41
124,2,10:09.0,T. Antetokounmpo misses free throw 1 of 2,,30,41
125,2,10:09.0,Offensive rebound by Team,,30,41
126,2,10:09.0,T. Antetokounmpo makes free throw 2 of 2,,31,41
127,2,9:59.0,,J. Murray makes 3-pt jump shot from 26 ft,31,44
128,2,9:47.0,F. Mason makes 3-pt jump shot from 26 ft (assist by W. Matthews),,34,44
129,2,9:39.0,,M. Porter misses 3-pt jump shot from 25 ft,34,44
130,2,9:36.0,Defensive rebound by R. Lopez,,34,44
131,2,9:27.0,S. Brown misses 3-pt jump shot from 25 ft,,34,44
132,2,9:24.0,,Defensive rebound by M. Porter,34,44
133,2,9:14.0,,Shooting foul by T. Antetokounmpo (drawn by J. Grant),34,44
134,2,9:14.0,,J. Grant makes free throw 1 of 2,34,45
135,2,9:14.0,,J. Grant makes free throw 2 of 2,34,46
136,2,9:02.0,Turnover by R. Lopez (traveling),,34,46
137,2,8:48.0,,J. Murray makes 2-pt jump shot from 15 ft (assist by M. Plumlee),34,48
138,2,8:40.0,Personal foul by M. Porter (drawn by S. Brown),,34,48
139,2,8:29.0,R. Lopez misses 2-pt hook shot from 9 ft,,34,48
140,2,8:27.0,,Defensive rebound by M. Plumlee,34,48
141,2,8:17.0,,J. Grant misses 3-pt jump shot from 23 ft,34,48
142,2,8:13.0,Defensive rebound by T. Antetokounmpo,,34,48
143,2,8:10.0,T. Antetokounmpo misses 2-pt layup from 2 ft (block by M. Plumlee),,34,48
144,2,8:08.0,,Defensive rebound by J. Murray,34,48
145,2,8:03.0,,M. Morris misses 2-pt layup from 2 ft,34,48
146,2,8:03.0,,Offensive rebound by J. Grant,34,48
147,2,8:01.0,,J. Grant makes 2-pt layup at rim,34,50
148,2,8:01.0,Milwaukee full timeout,,34,50
149,2,8:01.0,D. Wilson enters the game for T. Antetokounmpo,,34,50
150,2,8:01.0,,W. Barton enters the game for M. Plumlee,34,50
151,2,8:01.0,,P. Millsap enters the game for M. Porter,34,50
152,2,7:45.0,D. Wilson makes 2-pt layup from 1 ft (assist by F. Mason),,36,50
153,2,7:20.0,,P. Millsap misses 2-pt jump shot from 11 ft,36,50
154,2,7:19.0,,Offensive rebound by Team,36,50
155,2,7:19.0,,Turnover by Team (shot clock),36,50
156,2,7:05.0,S. Brown misses 2-pt layup from 2 ft (block by J. Grant),,36,50
157,2,7:03.0,,Defensive rebound by J. Grant,36,50
158,2,6:53.0,,J. Grant misses 3-pt jump shot from 25 ft,36,50
159,2,6:51.0,Defensive rebound by Team,,36,50
160,2,6:51.0,,G. Harris enters the game for J. Murray,36,50
161,2,6:41.0,R. Lopez misses 2-pt hook shot from 5 ft,,36,50
162,2,6:38.0,,Defensive rebound by P. Millsap,36,50
163,2,6:30.0,,M. Morris misses 2-pt jump shot from 14 ft,36,50
164,2,6:26.0,Defensive rebound by R. Lopez,,36,50
165,2,6:17.0,D. Wilson misses 2-pt hook shot from 8 ft,,36,50
166,2,6:15.0,,Defensive rebound by J. Grant,36,50
167,2,6:08.0,,W. Barton misses 3-pt jump shot from 24 ft,36,50
168,2,6:05.0,Defensive rebound by D. Wilson,,36,50
169,2,5:48.0,D. Wilson misses 2-pt jump shot from 19 ft,,36,50
170,2,5:45.0,,Defensive rebound by P. Millsap,36,50
171,2,5:32.0,,P. Millsap makes 2-pt dunk from 1 ft (assist by M. Morris),36,52
172,2,5:18.0,Personal foul by P. Millsap (drawn by W. Matthews),,36,52
173,2,5:18.0,W. Matthews makes free throw 1 of 2,,37,52
174,2,5:18.0,P. Connaughton enters the game for S. Brown,,37,52
175,2,5:18.0,E. İlyasova enters the game for F. Mason,,37,52
176,2,5:18.0,K. Korver enters the game for D. Wilson,,37,52
177,2,5:18.0,,N. Jokić enters the game for J. Grant,37,52
178,2,5:18.0,W. Matthews makes free throw 2 of 2,,38,52
179,2,5:04.0,,P. Millsap misses 3-pt jump shot from 25 ft,38,52
180,2,5:02.0,Defensive rebound by Team,,38,52
181,2,4:50.0,Turnover by P. Connaughton (bad pass; steal by G. Harris),,38,52
182,2,4:49.0,,Turnover by G. Harris (bad pass; steal by K. Korver),38,52
183,2,4:46.0,Personal foul by N. Jokić (drawn by P. Connaughton),,38,52
184,2,4:46.0,P. Connaughton makes free throw 1 of 2,,39,52
185,2,4:46.0,P. Connaughton makes free throw 2 of 2,,40,52
186,2,4:35.0,,N. Jokić makes 2-pt jump shot from 14 ft (assist by M. Morris),40,54
187,2,4:24.0,W. Matthews makes 2-pt layup from 2 ft,,42,54
188,2,4:07.0,,Turnover by G. Harris (bad pass; steal by W. Matthews),42,54
189,2,4:04.0,W. Matthews misses 2-pt layup at rim (block by W. Barton),,42,54
190,2,4:01.0,Offensive rebound by P. Connaughton,,42,54
191,2,4:01.0,P. Connaughton makes 2-pt dunk from 2 ft,,44,54
192,2,4:01.0,,Denver full timeout,44,54
193,2,4:01.0,F. Mason enters the game for R. Lopez,,44,54
194,2,4:01.0,,J. Murray enters the game for M. Morris,44,54
195,2,3:44.0,,W. Barton makes 3-pt jump shot from 25 ft (assist by N. Jokić),44,57
196,2,3:28.0,F. Mason misses 3-pt jump shot from 26 ft,,44,57
197,2,3:25.0,,Defensive rebound by N. Jokić,44,57
198,2,3:19.0,,J. Murray misses 3-pt jump shot from 25 ft,44,57
199,2,3:16.0,Defensive rebound by K. Korver,,44,57
200,2,3:07.0,F. Mason misses 3-pt jump shot from 22 ft,,44,57
201,2,3:03.0,,Defensive rebound by P. Millsap,44,57
202,2,2:52.0,,Offensive foul by P. Millsap (drawn by W. Matthews),44,57
203,2,2:52.0,,Turnover by P. Millsap (offensive foul),44,57
204,2,2:52.0,S. Brown enters the game for W. Matthews,,44,57
205,2,2:52.0,,J. Grant enters the game for P. Millsap,44,57
206,2,2:42.0,K. Korver makes 3-pt jump shot from 27 ft (assist by F. Mason),,47,57
207,2,2:17.0,,G. Harris makes 3-pt jump shot from 22 ft (assist by J. Grant),47,60
208,2,2:00.0,Shooting foul by N. Jokić (drawn by S. Brown),,47,60
209,2,2:00.0,S. Brown misses free throw 1 of 2,,47,60
210,2,2:00.0,Offensive rebound by Team,,47,60
211,2,2:00.0,S. Brown makes free throw 2 of 2,,48,60
212,2,1:46.0,,J. Murray misses 2-pt jump shot from 19 ft,48,60
213,2,1:43.0,Defensive rebound by E. İlyasova,,48,60
214,2,1:37.0,K. Korver makes 3-pt jump shot from 25 ft (assist by S. Brown),,51,60
215,2,1:18.0,,W. Barton misses 3-pt jump shot from 25 ft,51,60
216,2,1:15.0,Defensive rebound by E. İlyasova,,51,60
217,2,1:11.0,S. Brown makes 3-pt jump shot from 25 ft,,54,60
218,2,0:54.0,,J. Grant misses 2-pt layup from 7 ft (block by S. Brown),54,60
219,2,0:51.0,Defensive rebound by E. İlyasova,,54,60
220,2,0:49.0,Offensive foul by K. Korver (drawn by G. Harris),,54,60
221,2,0:49.0,Turnover by K. Korver (offensive foul),,54,60
222,2,0:49.0,R. Lopez enters the game for E. İlyasova,,54,60
223,2,0:32.0,,W. Barton makes 2-pt layup from 2 ft (assist by N. Jokić),54,62
224,2,0:17.0,Turnover by S. Brown (lost ball; steal by J. Grant),,54,62
225,2,0:00.0,,J. Grant misses 2-pt hook shot from 5 ft,54,62
226,2,0:00.0,Defensive rebound by P. Connaughton,,54,62
227,3,11:40.0,,W. Barton misses 3-pt jump shot from 26 ft,54,62
228,3,11:36.0,Defensive rebound by W. Matthews,,54,62
229,3,11:26.0,Turnover by W. Matthews (bad pass; steal by N. Jokić),,54,62
230,3,11:20.0,,P. Millsap misses 2-pt layup from 1 ft,54,62
231,3,11:19.0,,Offensive rebound by P. Millsap,54,62
232,3,11:17.0,,G. Harris makes 3-pt jump shot from 25 ft (assist by P. Millsap),54,65
233,3,11:04.0,S. Brown misses 2-pt layup from 4 ft (block by W. Barton),,54,65
234,3,11:01.0,Offensive rebound by T. Antetokounmpo,,54,65
235,3,11:00.0,T. Antetokounmpo makes 2-pt dunk from 1 ft,,56,65
236,3,10:46.0,,Turnover by J. Murray (lost ball; steal by T. Antetokounmpo),56,65
237,3,10:45.0,Shooting foul by J. Murray (drawn by T. Antetokounmpo),,56,65
238,3,10:45.0,T. Antetokounmpo makes free throw 1 of 2,,57,65
239,3,10:45.0,T. Antetokounmpo misses free throw 2 of 2,,57,65
240,3,10:43.0,,Defensive rebound by P. Millsap,57,65
241,3,10:29.0,,W. Barton misses 3-pt jump shot from 25 ft,57,65
242,3,10:26.0,Defensive rebound by R. Lopez,,57,65
243,3,10:10.0,S. Brown misses 3-pt jump shot from 25 ft,,57,65
244,3,10:06.0,Offensive rebound by T. Antetokounmpo,,57,65
245,3,10:02.0,Turnover by T. Antetokounmpo (lost ball; steal by W. Barton),,57,65
246,3,10:00.0,,Turnover by W. Barton (discontinued dribble),57,65
247,3,9:38.0,W. Matthews misses 2-pt jump shot from 12 ft,,57,65
248,3,9:36.0,,Defensive rebound by P. Millsap,57,65
249,3,9:27.0,,Turnover by W. Barton (discontinued dribble),57,65
250,3,9:17.0,R. Lopez misses 2-pt hook shot from 4 ft,,57,65
251,3,9:13.0,,Defensive rebound by J. Murray,57,65
252,3,9:04.0,,J. Murray misses 2-pt layup from 4 ft (block by R. Lopez),57,65
253,3,9:01.0,Defensive rebound by S. Brown,,57,65
254,3,8:59.0,W. Matthews misses 3-pt jump shot from 25 ft,,57,65
255,3,8:56.0,,Defensive rebound by P. Millsap,57,65
256,3,8:51.0,,W. Barton misses 3-pt jump shot from 26 ft,57,65
257,3,8:47.0,Defensive rebound by W. Matthews,,57,65
258,3,8:31.0,R. Lopez misses 3-pt jump shot from 23 ft,,57,65
259,3,8:28.0,,Defensive rebound by N. Jokić,57,65
260,3,8:08.0,,J. Murray makes 2-pt layup from 2 ft,57,67
261,3,7:52.0,T. Antetokounmpo misses 3-pt jump shot from 23 ft,,57,67
262,3,7:45.0,,Defensive rebound by N. Jokić,57,67
263,3,7:45.0,,Turnover by N. Jokić (bad pass; steal by T. Antetokounmpo),57,67
264,3,7:42.0,T. Antetokounmpo makes 2-pt layup from 1 ft,,59,67
265,3,7:30.0,,W. Barton misses 3-pt jump shot from 24 ft,59,67
266,3,7:27.0,Defensive rebound by S. Brown,,59,67
267,3,7:24.0,Milwaukee full timeout,,59,67
268,3,7:24.0,F. Mason enters the game for T. Antetokounmpo,,59,67
269,3,7:24.0,D. Wilson enters the game for P. Connaughton,,59,67
270,3,7:11.0,W. Matthews misses 2-pt jump shot from 13 ft,,59,67
271,3,7:08.0,Offensive rebound by W. Matthews,,59,67
272,3,7:02.0,F. Mason misses 2-pt layup from 8 ft (block by J. Murray),,59,67
273,3,7:02.0,Offensive rebound by F. Mason,,59,67
274,3,6:57.0,D. Wilson makes 2-pt dunk at rim (assist by R. Lopez),,61,67
275,3,6:29.0,,N. Jokić misses 3-pt jump shot from 25 ft,61,67
276,3,6:28.0,,Offensive rebound by Team,61,67
277,3,6:28.0,,Turnover by Team (shot clock),61,67
278,3,6:11.0,W. Matthews misses 2-pt layup from 2 ft,,61,67
279,3,6:10.0,,Defensive rebound by P. Millsap,61,67
280,3,6:03.0,,N. Jokić misses 3-pt jump shot from 23 ft,61,67
281,3,6:01.0,Defensive rebound by W. Matthews,,61,67
282,3,5:50.0,S. Brown misses 2-pt jump shot from 11 ft,,61,67
283,3,5:49.0,,Defensive rebound by Team,61,67
284,3,5:49.0,Loose ball foul by W. Matthews (drawn by G. Harris),,61,67
285,3,5:49.0,,M. Morris enters the game for J. Murray,61,67
286,3,5:32.0,,N. Jokić misses 2-pt hook shot from 4 ft,61,67
287,3,5:30.0,Defensive rebound by D. Wilson,,61,67
288,3,5:27.0,D. Wilson misses 3-pt jump shot from 25 ft,,61,67
289,3,5:24.0,,Defensive rebound by W. Barton,61,67
290,3,5:13.0,,P. Millsap misses 2-pt jump shot from 6 ft,61,67
291,3,5:10.0,Defensive rebound by S. Brown,,61,67
292,3,5:00.0,Turnover by F. Mason (lost ball; steal by W. Barton),,61,67
293,3,4:54.0,,P. Millsap makes 2-pt layup from 1 ft (assist by W. Barton),61,69
294,3,4:38.0,S. Brown misses 3-pt jump shot from 25 ft,,61,69
295,3,4:35.0,,Defensive rebound by W. Barton,61,69
296,3,4:25.0,,P. Millsap misses 2-pt layup from 2 ft,61,69
297,3,4:23.0,Defensive rebound by S. Brown,,61,69
298,3,4:09.0,R. Lopez misses 3-pt jump shot from 23 ft,,61,69
299,3,4:06.0,,Defensive rebound by P. Millsap,61,69
300,3,3:58.0,,P. Millsap makes 3-pt jump shot from 25 ft (assist by M. Morris),61,72
301,3,3:56.0,Milwaukee full timeout,,61,72
302,3,3:56.0,P. Connaughton enters the game for S. Brown,,61,72
303,3,3:56.0,E. İlyasova enters the game for R. Lopez,,61,72
304,3,3:56.0,K. Korver enters the game for W. Matthews,,61,72
305,3,3:56.0,,J. Grant enters the game for W. Barton,61,72
306,3,3:56.0,,M. Porter enters the game for P. Millsap,61,72
307,3,3:40.0,D. Wilson makes 3-pt jump shot from 22 ft (assist by K. Korver),,64,72
308,3,3:25.0,,Personal foul by D. Wilson (drawn by J. Grant),64,72
309,3,3:22.0,,N. Jokić misses 3-pt jump shot from 25 ft,64,72
310,3,3:20.0,Defensive rebound by F. Mason,,64,72
311,3,3:18.0,Personal foul by N. Jokić (drawn by F. Mason),,64,72
312,3,3:08.0,F. Mason misses 2-pt jump shot from 10 ft,,64,72
313,3,3:04.0,,Defensive rebound by G. Harris,64,72
314,3,2:54.0,,N. Jokić misses 2-pt jump shot from 6 ft,64,72
315,3,2:52.0,Defensive rebound by D. Wilson,,64,72
316,3,2:49.0,K. Korver makes 2-pt jump shot from 24 ft (assist by D. Wilson),,66,72
317,3,2:41.0,,Denver full timeout,66,72
318,3,2:41.0,,M. Plumlee enters the game for N. Jokić,66,72
319,3,2:35.0,,Personal foul by D. Wilson (drawn by M. Plumlee),66,72
320,3,2:28.0,,Personal foul by K. Korver (drawn by M. Plumlee),66,72
321,3,2:21.0,,G. Harris misses 2-pt jump shot from 8 ft,66,72
322,3,2:18.0,Defensive rebound by D. Wilson,,66,72
323,3,2:06.0,Turnover by P. Connaughton (bad pass),,66,72
324,3,2:06.0,,J. Murray enters the game for G. Harris,66,72
325,3,1:52.0,,M. Morris misses 2-pt jump shot from 8 ft,66,72
326,3,1:47.0,Defensive rebound by F. Mason,,66,72
327,3,1:43.0,Turnover by F. Mason (lost ball; steal by M. Plumlee),,66,72
328,3,1:39.0,,J. Grant makes 2-pt dunk from 1 ft (assist by J. Murray),66,74
329,3,1:31.0,K. Korver makes 3-pt jump shot from 24 ft (assist by P. Connaughton),,69,74
330,3,1:14.0,,M. Porter misses 2-pt jump shot from 17 ft,69,74
331,3,1:11.0,Defensive rebound by F. Mason,,69,74
332,3,1:06.0,F. Mason makes 2-pt layup from 2 ft,,71,74
333,3,0:44.0,,J. Grant misses 2-pt jump shot from 14 ft,71,74
334,3,0:42.0,Defensive rebound by E. İlyasova,,71,74
335,3,0:32.0,E. İlyasova misses 3-pt jump shot from 25 ft,,71,74
336,3,0:29.0,,Defensive rebound by M. Plumlee,71,74
337,3,0:09.0,,Offensive foul by J. Murray (drawn by D. Wilson),71,74
338,3,0:09.0,,Turnover by J. Murray (offensive foul),71,74
339,3,0:06.0,F. Mason misses 3-pt jump shot from 25 ft (block by M. Morris),,71,74
340,3,0:04.0,,Defensive rebound by M. Plumlee,71,74
341,3,0:00.0,,M. Plumlee makes 2-pt layup from 2 ft,71,76
342,3,0:00.0,P. Connaughton misses 3-pt jump shot from 31 ft,,71,76
343,3,0:00.0,Offensive rebound by Team,,71,76
344,4,11:47.0,K. Korver makes 3-pt jump shot from 26 ft (assist by R. Lopez),,74,76
345,4,11:22.0,,J. Murray makes 2-pt jump shot from 14 ft,74,78
346,4,11:04.0,P. Connaughton misses 3-pt jump shot from 25 ft,,74,78
347,4,11:01.0,,Defensive rebound by M. Plumlee,74,78
348,4,10:53.0,,J. Murray makes 2-pt jump shot from 17 ft,74,80
349,4,10:35.0,K. Korver makes 2-pt jump shot from 21 ft (assist by R. Lopez),,76,80
350,4,10:23.0,,Personal foul by P. Connaughton (drawn by J. Murray),76,80
351,4,10:18.0,,J. Murray makes 2-pt jump shot from 13 ft (assist by M. Plumlee),76,82
352,4,10:04.0,S. Brown misses 2-pt jump shot from 14 ft,,76,82
353,4,10:03.0,Offensive rebound by T. Antetokounmpo,,76,82
354,4,10:02.0,Turnover by T. Antetokounmpo (bad pass; steal by J. Murray),,76,82
355,4,10:00.0,,J. Murray misses 3-pt jump shot from 25 ft,76,82
356,4,9:58.0,Defensive rebound by R. Lopez,,76,82
357,4,9:55.0,Personal foul by M. Plumlee (drawn by R. Lopez),,76,82
358,4,9:55.0,W. Matthews enters the game for P. Connaughton,,76,82
359,4,9:48.0,Offensive foul by T. Antetokounmpo (drawn by J. Murray),,76,82
360,4,9:48.0,Turnover by T. Antetokounmpo (offensive foul),,76,82
361,4,9:29.0,,M. Morris misses 3-pt jump shot from 25 ft,76,82
362,4,9:26.0,Defensive rebound by T. Antetokounmpo,,76,82
363,4,9:19.0,R. Lopez makes 3-pt jump shot from 24 ft (assist by T. Antetokounmpo),,79,82
364,4,9:05.0,,M. Morris misses 2-pt jump shot from 12 ft,79,82
365,4,9:05.0,Defensive rebound by K. Korver,,79,82
366,4,8:55.0,K. Korver misses 3-pt jump shot from 27 ft,,79,82
367,4,8:53.0,,Defensive rebound by Team,79,82
368,4,8:53.0,F. Mason enters the game for K. Korver,,79,82
369,4,8:43.0,,J. Murray makes 3-pt jump shot from 25 ft,79,85
370,4,8:25.0,W. Matthews misses 3-pt jump shot from 27 ft,,79,85
371,4,8:23.0,,Defensive rebound by M. Plumlee,79,85
372,4,8:11.0,,J. Murray misses 2-pt jump shot from 17 ft,79,85
373,4,8:08.0,,Offensive rebound by J. Murray,79,85
374,4,8:07.0,,Turnover by J. Murray (lost ball; steal by W. Matthews),79,85
375,4,8:06.0,Personal take foul by M. Plumlee (drawn by W. Matthews),,79,85
376,4,8:06.0,,W. Barton enters the game for T. Craig,79,85
377,4,7:58.0,F. Mason makes 2-pt jump shot from 18 ft,,81,85
378,4,7:39.0,,M. Plumlee makes 2-pt dunk from 1 ft (assist by J. Murray),81,87
379,4,7:12.0,S. Brown misses 2-pt layup from 2 ft (block by M. Plumlee),,81,87
380,4,7:11.0,,Defensive rebound by J. Grant,81,87
