,QUARTER,TIME_REMAINING,PHILADELPHIA_ACTION,TORONTO_ACTION,PHILADELPHIA_SCORE,TORONTO_SCORE
26,1,8:45.0,T. Harris misses 3-pt jump shot from 24 ft,,7,6
27,1,8:42.0,,Defensive rebound by K. Lowry,7,6
28,1,8:29.0,,P. Siakam misses 3-pt jump shot from 27 ft,7,6
29,1,8:27.0,Defensive rebound by T. Harris,,7,6
30,1,8:17.0,B. Simmons makes 2-pt layup from 2 ft,,9,6
31,1,8:08.0,,P. Siakam makes 2-pt layup from 1 ft (assist by F. VanVleet),9,8
32,1,8:08.0,Philadelphia full timeout,,9,8
33,1,8:08.0,S. Milton enters the game for J. Richardson,,9,8
34,1,7:54.0,F. Korkmaz misses 2-pt layup from 3 ft,,9,8
35,1,7:52.0,,Defensive rebound by M. Gasol,9,8
36,1,7:49.0,,K. Lowry misses 3-pt jump shot from 27 ft,9,8
37,1,7:46.0,Defensive rebound by S. Milton,,9,8
38,1,7:40.0,A. Horford makes 2-pt jump shot from 16 ft (assist by B. Simmons),,11,8
39,1,7:31.0,,P. Siakam makes 2-pt layup from 1 ft,11,10
40,1,7:12.0,S. Milton makes 3-pt jump shot from 27 ft (assist by T. Harris),,14,10
41,1,6:54.0,,P. Siakam misses 2-pt hook shot from 6 ft,14,10
42,1,6:52.0,Defensive rebound by A. Horford,,14,10
43,1,6:47.0,A. Horford makes 2-pt jump shot from 19 ft (assist by B. Simmons),,16,10
44,1,6:31.0,,M. Gasol makes 3-pt jump shot from 26 ft (assist by O. Anunoby),16,13
45,1,6:12.0,F. Korkmaz makes 3-pt jump shot from 24 ft (assist by A. Horford),,19,13
46,1,5:52.0,,M. Gasol makes 2-pt jump shot from 9 ft (assist by F. VanVleet),19,15
47,1,5:29.0,T. Harris makes 2-pt jump shot from 8 ft,,21,15
48,1,5:20.0,,F. VanVleet misses 2-pt layup from 1 ft,21,15
49,1,5:18.0,Defensive rebound by A. Horford,,21,15
50,1,5:15.0,T. Harris misses 3-pt jump shot from 26 ft,,21,15
51,1,5:12.0,,Defensive rebound by P. Siakam,21,15
52,1,5:04.0,,Turnover by F. VanVleet (bad pass; steal by T. Harris),21,15
53,1,5:04.0,Personal foul by F. VanVleet (drawn by T. Harris),,21,15
54,1,4:41.0,F. Korkmaz makes 3-pt jump shot from 27 ft (assist by S. Milton),,24,15
55,1,4:33.0,,Toronto full timeout,24,15
56,1,4:33.0,,S. Ibaka enters the game for M. Gasol,24,15
57,1,4:33.0,,N. Powell enters the game for F. VanVleet,24,15
58,1,4:24.0,,S. Ibaka misses 2-pt jump shot from 17 ft (block by F. Korkmaz),24,15
59,1,4:21.0,Defensive rebound by B. Simmons,,24,15
60,1,4:17.0,T. Harris makes 3-pt jump shot from 26 ft (assist by B. Simmons),,27,15
61,1,3:58.0,,Turnover by K. Lowry (bad pass; steal by A. Horford),27,15
62,1,3:51.0,T. Harris misses 3-pt jump shot from 26 ft,,27,15
63,1,3:48.0,,Defensive rebound by S. Ibaka,27,15
64,1,3:45.0,,Shooting foul by F. Korkmaz (drawn by K. Lowry),27,15
65,1,3:45.0,,K. Lowry makes free throw 1 of 2,27,16
66,1,3:45.0,M. Scott enters the game for T. Harris,,27,16
67,1,3:45.0,,K. Lowry misses free throw 2 of 2,27,16
68,1,3:43.0,Defensive rebound by F. Korkmaz,,27,16
69,1,3:26.0,F. Korkmaz makes 2-pt jump shot from 10 ft (assist by A. Horford),,29,16
70,1,3:16.0,,K. Lowry makes 2-pt layup from 1 ft,29,18
71,1,3:01.0,S. Milton misses 3-pt jump shot from 26 ft,,29,18
72,1,2:58.0,,Defensive rebound by P. Siakam,29,18
73,1,2:53.0,,O. Anunoby misses 2-pt layup from 2 ft,29,18
74,1,2:53.0,Defensive rebound by Team,,29,18
75,1,2:53.0,R. Neto enters the game for A. Horford,,29,18
76,1,2:53.0,N. Pelle enters the game for F. Korkmaz,,29,18
77,1,2:53.0,,M. Gasol enters the game for O. Anunoby,29,18
78,1,2:41.0,M. Scott makes 3-pt jump shot from 26 ft (assist by B. Simmons),,32,18
79,1,2:30.0,,S. Ibaka makes 3-pt jump shot from 26 ft (assist by P. Siakam),32,21
80,1,2:14.0,M. Scott misses 3-pt jump shot from 26 ft,,32,21
81,1,2:11.0,,Defensive rebound by N. Powell,32,21
82,1,2:08.0,,N. Powell makes 2-pt dunk from 1 ft,32,23
83,1,1:39.0,R. Neto misses 2-pt jump shot from 11 ft,,32,23
84,1,1:36.0,,Defensive rebound by M. Gasol,32,23
85,1,1:33.0,,Shooting foul by M. Scott (drawn by K. Lowry),32,23
86,1,1:33.0,,K. Lowry misses free throw 1 of 2,32,23
87,1,1:33.0,,Offensive rebound by Team,32,23
88,1,1:33.0,,R. Hollis-Jefferson enters the game for P. Siakam,32,23
89,1,1:33.0,,K. Lowry makes free throw 2 of 2,32,24
90,1,1:23.0,Turnover by B. Simmons (bad pass),,32,24
91,1,1:23.0,Loose ball foul by S. Milton (drawn by K. Lowry),,32,24
92,1,1:23.0,,K. Lowry makes free throw 1 of 2,32,25
93,1,1:23.0,J. Ennis enters the game for B. Simmons,,32,25
94,1,1:23.0,,F. VanVleet enters the game for M. Gasol,32,25
95,1,1:23.0,,K. Lowry makes free throw 2 of 2,32,26
96,1,1:09.0,S. Milton makes 3-pt jump shot from 26 ft (assist by R. Neto),,35,26
97,1,1:02.0,,Offensive foul by K. Lowry (drawn by R. Neto),35,26
98,1,1:02.0,,Turnover by K. Lowry (offensive foul),35,26
99,1,1:02.0,,M. Gasol enters the game for K. Lowry,35,26
100,1,0:49.0,Turnover by S. Milton (bad pass; steal by S. Ibaka),,35,26
101,1,0:26.0,,F. VanVleet misses 2-pt jump shot from 20 ft,35,26
102,1,0:22.0,,Offensive rebound by R. Hollis-Jefferson,35,26
103,1,0:22.0,,R. Hollis-Jefferson misses 2-pt layup from 1 ft,35,26
104,1,0:21.0,Defensive rebound by R. Neto,,35,26
105,1,0:07.0,Personal foul by R. Hollis-Jefferson (drawn by R. Neto),,35,26
106,1,0:04.0,S. Milton misses 2-pt layup from 2 ft (block by N. Powell),,35,26
107,1,0:01.0,,Defensive rebound by N. Powell,35,26
108,1,0:00.0,,N. Powell misses 3-pt jump shot from 28 ft,35,26
109,1,0:00.0,,Offensive rebound by Team,35,26
110,2,11:43.0,,N. Powell misses 3-pt jump shot from 24 ft,35,26
111,2,11:39.0,Defensive rebound by N. Pelle,,35,26
112,2,11:31.0,S. Milton misses 3-pt jump shot from 26 ft,,35,26
113,2,11:27.0,,Defensive rebound by F. VanVleet,35,26
114,2,11:24.0,,F. VanVleet makes 2-pt layup from 3 ft,35,28
115,2,11:24.0,,Shooting foul by S. Milton (drawn by F. VanVleet),35,28
116,2,11:24.0,,P. McCaw enters the game for M. Gasol,35,28
117,2,11:24.0,,F. VanVleet misses free throw 1 of 1,35,28
118,2,11:22.0,Defensive rebound by J. Ennis,,35,28
119,2,11:11.0,S. Milton misses 2-pt jump shot from 10 ft,,35,28
120,2,11:09.0,Offensive rebound by S. Milton,,35,28
121,2,11:07.0,J. Ennis misses 3-pt jump shot from 23 ft,,35,28
122,2,11:07.0,T. Harris enters the game for S. Milton,,35,28
123,2,11:07.0,,T. Davis enters the game for P. McCaw,35,28
124,2,11:07.0,,Toronto full timeout,35,28
125,2,11:07.0,,Defensive rebound by Team,35,28
126,2,10:49.0,,S. Ibaka makes 2-pt hook shot from 6 ft (assist by F. VanVleet),35,30
127,2,10:27.0,M. Scott misses 2-pt hook shot from 11 ft,,35,30
128,2,10:24.0,Offensive rebound by J. Ennis,,35,30
129,2,10:12.0,M. Scott misses 3-pt jump shot from 27 ft,,35,30
130,2,10:08.0,Offensive rebound by N. Pelle,,35,30
131,2,10:08.0,N. Pelle misses 2-pt layup at rim,,35,30
132,2,10:07.0,,Defensive rebound by S. Ibaka,35,30
133,2,9:56.0,,Turnover by T. Davis (bad pass; steal by M. Scott),35,30
134,2,9:49.0,R. Neto makes 3-pt jump shot from 27 ft (assist by J. Ennis),,38,30
135,2,9:30.0,,R. Hollis-Jefferson misses 3-pt jump shot from 24 ft,38,30
136,2,9:27.0,Defensive rebound by T. Harris,,38,30
137,2,9:19.0,T. Harris makes 2-pt layup from 1 ft,,40,30
138,2,8:59.0,,F. VanVleet makes 2-pt hook shot from 3 ft (assist by S. Ibaka),40,32
139,2,8:35.0,R. Neto misses 2-pt jump shot from 17 ft,,40,32
140,2,8:33.0,,Defensive rebound by T. Davis,40,32
141,2,8:33.0,,Personal foul by R. Neto (drawn by T. Davis),40,32
142,2,8:33.0,A. Horford enters the game for R. Neto,,40,32
143,2,8:33.0,B. Simmons enters the game for N. Pelle,,40,32
144,2,8:33.0,M. Thybulle enters the game for M. Scott,,40,32
145,2,8:26.0,,F. VanVleet makes 3-pt jump shot from 27 ft (assist by T. Davis),40,35
146,2,7:58.0,T. Harris misses 2-pt jump shot from 18 ft,,40,35
147,2,7:56.0,,Defensive rebound by T. Davis,40,35
148,2,7:50.0,,S. Ibaka misses 3-pt jump shot from 26 ft,40,35
149,2,7:47.0,Defensive rebound by M. Thybulle,,40,35
150,2,7:40.0,Personal foul by S. Ibaka (drawn by A. Horford),,40,35
151,2,7:40.0,F. Korkmaz enters the game for J. Ennis,,40,35
152,2,7:40.0,,P. Siakam enters the game for R. Hollis-Jefferson,40,35
153,2,7:34.0,Personal foul by S. Ibaka (drawn by A. Horford),,40,35
154,2,7:23.0,Shooting foul by S. Ibaka (drawn by B. Simmons),,40,35
155,2,7:23.0,B. Simmons makes free throw 1 of 2,,41,35
156,2,7:23.0,B. Simmons makes free throw 2 of 2,,42,35
157,2,7:09.0,,P. Siakam misses 3-pt jump shot from 26 ft,42,35
158,2,7:06.0,Defensive rebound by B. Simmons,,42,35
159,2,6:55.0,B. Simmons misses 2-pt hook shot from 4 ft,,42,35
160,2,6:53.0,,Defensive rebound by T. Davis,42,35
161,2,6:50.0,,T. Davis misses 2-pt layup from 4 ft (block by F. Korkmaz),42,35
162,2,6:50.0,,Offensive rebound by Team,42,35
163,2,6:50.0,,M. Gasol enters the game for T. Davis,42,35
164,2,6:50.0,,K. Lowry enters the game for S. Ibaka,42,35
165,2,6:41.0,,N. Powell makes 2-pt dunk at rim,42,37
166,2,6:21.0,F. Korkmaz misses 3-pt jump shot from 27 ft,,42,37
167,2,6:19.0,,Defensive rebound by P. Siakam,42,37
168,2,6:10.0,,F. VanVleet misses 2-pt layup from 3 ft,42,37
169,2,6:07.0,Defensive rebound by T. Harris,,42,37
170,2,6:01.0,T. Harris misses 2-pt jump shot from 15 ft,,42,37
171,2,6:01.0,Offensive rebound by B. Simmons,,42,37
172,2,6:01.0,B. Simmons makes 2-pt layup at rim,,44,37
173,2,6:01.0,Shooting foul by N. Powell (drawn by B. Simmons),,44,37
174,2,6:01.0,,O. Anunoby enters the game for N. Powell,44,37
175,2,6:01.0,B. Simmons makes free throw 1 of 1,,45,37
176,2,5:45.0,,K. Lowry makes 2-pt layup from 1 ft (assist by O. Anunoby),45,39
177,2,5:25.0,M. Thybulle misses 3-pt jump shot from 25 ft,,45,39
178,2,5:23.0,,Defensive rebound by M. Gasol,45,39
179,2,5:17.0,,F. VanVleet misses 2-pt hook shot from 1 ft,45,39
180,2,5:15.0,Defensive rebound by B. Simmons,,45,39
181,2,5:09.0,Shooting foul by P. Siakam (drawn by T. Harris),,45,39
182,2,5:09.0,T. Harris misses free throw 1 of 2,,45,39
183,2,5:09.0,Offensive rebound by Team,,45,39
184,2,5:09.0,T. Harris makes free throw 2 of 2,,46,39
185,2,4:59.0,,Personal foul by F. Korkmaz (drawn by K. Lowry),46,39
186,2,4:48.0,,P. Siakam misses 3-pt jump shot from 24 ft,46,39
187,2,4:45.0,Defensive rebound by A. Horford,,46,39
188,2,4:42.0,Turnover by B. Simmons (bad pass),,46,39
189,2,4:30.0,,P. Siakam makes 2-pt dunk at rim (assist by M. Gasol),46,41
190,2,4:30.0,Philadelphia full timeout,,46,41
191,2,4:12.0,Offensive foul by B. Simmons (drawn by O. Anunoby),,46,41
192,2,4:12.0,Turnover by B. Simmons (offensive foul),,46,41
193,2,4:04.0,,K. Lowry misses 3-pt jump shot from 29 ft,46,41
194,2,4:01.0,Defensive rebound by A. Horford,,46,41
195,2,3:44.0,Turnover by M. Thybulle (bad pass; steal by F. VanVleet),,46,41
196,2,3:38.0,,F. VanVleet misses 2-pt layup from 3 ft,46,41
197,2,3:37.0,,Offensive rebound by F. VanVleet,46,41
198,2,3:27.0,,M. Gasol makes 2-pt layup at rim (assist by K. Lowry),46,43
199,2,3:04.0,Turnover by B. Simmons (bad pass; steal by M. Gasol),,46,43
200,2,2:56.0,,M. Gasol makes 3-pt jump shot from 26 ft (assist by K. Lowry),46,46
201,2,2:31.0,M. Thybulle misses 3-pt jump shot from 27 ft,,46,46
202,2,2:28.0,Offensive rebound by A. Horford,,46,46
203,2,2:27.0,T. Harris makes 3-pt jump shot from 26 ft (assist by A. Horford),,49,46
204,2,2:10.0,,Personal foul by F. Korkmaz (drawn by P. Siakam),49,46
205,2,2:10.0,S. Milton enters the game for F. Korkmaz,,49,46
206,2,2:06.0,,P. Siakam makes 2-pt layup from 1 ft (assist by M. Gasol),49,48
207,2,1:41.0,S. Milton misses 2-pt jump shot from 21 ft,,49,48
208,2,1:39.0,,Defensive rebound by M. Gasol,49,48
209,2,1:33.0,,K. Lowry makes 2-pt layup from 1 ft,49,50
210,2,1:04.0,A. Horford misses 3-pt jump shot from 24 ft,,49,50
211,2,1:02.0,,Defensive rebound by K. Lowry,49,50
212,2,0:59.0,,Turnover by P. Siakam (traveling),49,50
213,2,0:43.0,Shooting foul by O. Anunoby (drawn by B. Simmons),,49,50
214,2,0:43.0,B. Simmons makes free throw 1 of 2,,50,50
215,2,0:43.0,B. Simmons misses free throw 2 of 2,,50,50
216,2,0:42.0,,Defensive rebound by P. Siakam,50,50
217,2,0:32.0,,K. Lowry misses 3-pt jump shot from 27 ft,50,50
218,2,0:29.0,Defensive rebound by B. Simmons,,50,50
219,2,0:25.0,Offensive foul by B. Simmons (drawn by K. Lowry),,50,50
220,2,0:25.0,Turnover by B. Simmons (offensive foul),,50,50
221,2,0:05.0,,P. Siakam misses 2-pt jump shot from 8 ft,50,50
222,2,0:03.0,,Offensive rebound by P. Siakam,50,50
223,2,0:02.0,,P. Siakam misses 2-pt layup from 4 ft,50,50
224,2,0:00.0,Defensive rebound by S. Milton,,50,50
225,3,11:44.0,,Def 3 sec tech foul by Team,50,50
226,3,11:44.0,,K. Lowry makes technical free throw,50,51
227,3,11:31.0,,P. Siakam misses 3-pt jump shot from 26 ft,50,51
228,3,11:27.0,Defensive rebound by T. Harris,,50,51
229,3,11:19.0,M. Thybulle makes 3-pt jump shot from 24 ft (assist by T. Harris),,53,51
230,3,11:02.0,,P. Siakam makes 2-pt dunk from 1 ft (assist by F. VanVleet),53,53
231,3,10:38.0,T. Harris makes 3-pt jump shot from 25 ft (assist by B. Simmons),,56,53
232,3,10:20.0,,O. Anunoby misses 2-pt layup from 1 ft,56,53
233,3,10:18.0,Defensive rebound by F. Korkmaz,,56,53
234,3,10:13.0,F. Korkmaz misses 3-pt jump shot from 27 ft,,56,53
235,3,10:10.0,,Defensive rebound by P. Siakam,56,53
236,3,9:50.0,,K. Lowry misses 3-pt jump shot from 28 ft,56,53
237,3,9:46.0,Defensive rebound by A. Horford,,56,53
238,3,9:28.0,T. Harris misses 2-pt jump shot from 12 ft,,56,53
239,3,9:27.0,,Defensive rebound by P. Siakam,56,53
240,3,9:12.0,,K. Lowry misses 2-pt jump shot from 8 ft,56,53
241,3,9:10.0,Defensive rebound by A. Horford,,56,53
242,3,9:02.0,Shooting foul by O. Anunoby (drawn by B. Simmons),,56,53
243,3,9:02.0,B. Simmons makes free throw 1 of 2,,57,53
244,3,9:02.0,B. Simmons makes free throw 2 of 2,,58,53
245,3,8:48.0,,Turnover by M. Gasol (bad pass; steal by M. Thybulle),58,53
246,3,8:43.0,M. Thybulle makes 2-pt dunk at rim,,60,53
247,3,8:43.0,,Toronto full timeout,60,53
248,3,8:22.0,,M. Gasol makes 3-pt jump shot from 23 ft (assist by F. VanVleet),60,56
249,3,8:11.0,Personal foul by M. Gasol (drawn by M. Thybulle),,60,56
250,3,7:57.0,F. Korkmaz misses 2-pt layup from 7 ft (block by O. Anunoby),,60,56
251,3,7:54.0,,Defensive rebound by O. Anunoby,60,56
252,3,7:52.0,,Turnover by O. Anunoby (lost ball; steal by B. Simmons),60,56
253,3,7:45.0,Shooting foul by F. VanVleet (drawn by B. Simmons),,60,56
254,3,7:45.0,B. Simmons makes free throw 1 of 2,,61,56
255,3,7:45.0,B. Simmons misses free throw 2 of 2,,61,56
256,3,7:44.0,,Defensive rebound by P. Siakam,61,56
257,3,7:30.0,,Turnover by M. Gasol (bad pass; steal by B. Simmons),61,56
258,3,7:11.0,M. Thybulle misses 3-pt jump shot from 25 ft,,61,56
259,3,7:07.0,,Defensive rebound by F. VanVleet,61,56
260,3,7:02.0,,Turnover by F. VanVleet (lost ball; steal by M. Thybulle),61,56
261,3,6:50.0,T. Harris makes 3-pt jump shot from 27 ft (assist by F. Korkmaz),,64,56
262,3,6:31.0,,P. Siakam misses 2-pt jump shot from 13 ft,64,56
263,3,6:30.0,,Offensive rebound by P. Siakam,64,56
264,3,6:24.0,Violation by Team (kicked ball),,64,56
265,3,6:24.0,S. Milton enters the game for F. Korkmaz,,64,56
266,3,6:11.0,,F. VanVleet misses 2-pt layup from 1 ft,64,56
267,3,6:10.0,Defensive rebound by A. Horford,,64,56
268,3,6:05.0,T. Harris makes 2-pt layup from 1 ft (assist by B. Simmons),,66,56
269,3,5:47.0,,P. Siakam misses 2-pt hook shot from 4 ft,66,56
270,3,5:45.0,,Offensive rebound by M. Gasol,66,56
271,3,5:45.0,,Personal foul by T. Harris (drawn by M. Gasol),66,56
272,3,5:45.0,,S. Ibaka enters the game for O. Anunoby,66,56
273,3,5:45.0,,N. Powell enters the game for F. VanVleet,66,56
274,3,5:39.0,,M. Gasol makes 2-pt jump shot from 12 ft,66,58
275,3,5:20.0,A. Horford misses 2-pt hook shot from 4 ft,,66,58
276,3,5:19.0,,Defensive rebound by P. Siakam,66,58
277,3,5:11.0,,K. Lowry misses 2-pt layup from 2 ft,66,58
278,3,5:09.0,Defensive rebound by S. Milton,,66,58
279,3,4:54.0,M. Thybulle misses 3-pt jump shot from 23 ft,,66,58
280,3,4:51.0,,Defensive rebound by K. Lowry,66,58
281,3,4:50.0,,Personal foul by M. Thybulle (drawn by K. Lowry),66,58
282,3,4:50.0,,T. Davis enters the game for M. Gasol,66,58
283,3,4:50.0,,Toronto full timeout,66,58
284,3,4:44.0,,N. Powell makes 3-pt jump shot from 23 ft (assist by K. Lowry),66,61
285,3,4:31.0,A. Horford misses 3-pt jump shot from 26 ft,,66,61
286,3,4:28.0,,Defensive rebound by P. Siakam,66,61
287,3,4:24.0,,Offensive foul by P. Siakam (drawn by B. Simmons),66,61
288,3,4:24.0,,Turnover by P. Siakam (offensive foul),66,61
289,3,4:08.0,B. Simmons makes 2-pt layup from 1 ft (assist by A. Horford),,68,61
290,3,3:48.0,,P. Siakam misses 2-pt layup from 3 ft (block by T. Harris),68,61
291,3,3:46.0,Defensive rebound by B. Simmons,,68,61
292,3,3:28.0,M. Thybulle misses 3-pt jump shot from 25 ft,,68,61
293,3,3:25.0,,Defensive rebound by P. Siakam,68,61
294,3,3:15.0,,S. Ibaka makes 2-pt layup from 1 ft (assist by P. Siakam),68,63
295,3,3:14.0,Philadelphia full timeout,,68,63
296,3,3:14.0,Technical foul by P. Siakam,,68,63
297,3,3:14.0,F. Korkmaz enters the game for M. Thybulle,,68,63
298,3,3:14.0,T. Harris makes technical free throw,,69,63
299,3,2:58.0,A. Horford misses 3-pt jump shot from 28 ft,,69,63
300,3,2:55.0,,Defensive rebound by T. Davis,69,63
301,3,2:50.0,,K. Lowry makes 2-pt layup from 1 ft,69,65
302,3,2:38.0,T. Harris misses 3-pt jump shot from 26 ft,,69,65
303,3,2:36.0,,Defensive rebound by S. Ibaka,69,65
304,3,2:29.0,,Shooting foul by B. Simmons (drawn by S. Ibaka),69,65
305,3,2:29.0,,S. Ibaka makes free throw 1 of 2,69,66
306,3,2:29.0,,R. Hollis-Jefferson enters the game for K. Lowry,69,66
307,3,2:29.0,,F. VanVleet enters the game for P. Siakam,69,66
308,3,2:29.0,,S. Ibaka misses free throw 2 of 2,69,66
309,3,2:27.0,Defensive rebound by A. Horford,,69,66
310,3,2:15.0,F. Korkmaz makes 3-pt jump shot from 23 ft (assist by A. Horford),,72,66
311,3,2:02.0,,S. Ibaka makes 2-pt jump shot from 8 ft (assist by F. VanVleet),72,68
312,3,1:41.0,T. Harris misses 2-pt jump shot from 9 ft,,72,68
313,3,1:39.0,,Defensive rebound by S. Ibaka,72,68
314,3,1:29.0,,F. VanVleet makes 3-pt jump shot from 27 ft (assist by S. Ibaka),72,71
315,3,1:05.0,T. Harris misses 3-pt jump shot from 24 ft,,72,71
316,3,1:02.0,,Defensive rebound by S. Ibaka,72,71
317,3,0:53.0,,F. VanVleet makes 3-pt jump shot from 29 ft (assist by R. Hollis-Jefferson),72,74
318,3,0:39.0,F. Korkmaz misses 3-pt jump shot from 23 ft,,72,74
319,3,0:36.0,,Defensive rebound by N. Powell,72,74
320,3,0:32.0,,N. Powell misses 3-pt jump shot from 26 ft,72,74
321,3,0:29.0,,Offensive rebound by T. Davis,72,74
322,3,0:18.0,,F. VanVleet misses 2-pt jump shot from 22 ft,72,74
323,3,0:16.0,,Offensive rebound by F. VanVleet,72,74
324,3,0:16.0,,Personal foul by S. Milton (drawn by F. VanVleet),72,74
325,3,0:16.0,R. Neto enters the game for B. Simmons,,72,74
326,3,0:16.0,,K. Lowry enters the game for R. Hollis-Jefferson,72,74
327,3,0:04.0,,K. Lowry makes 2-pt layup from 1 ft (assist by F. VanVleet),72,76
328,3,0:02.0,Personal foul by F. VanVleet (drawn by A. Horford),,72,76
329,3,0:02.0,,R. Hollis-Jefferson enters the game for K. Lowry,72,76
330,3,0:00.0,S. Milton misses 3-pt jump shot from 29 ft,,72,76
331,3,0:00.0,Offensive rebound by Team,,72,76
332,4,11:46.0,Offensive foul by N. Pelle (drawn by F. VanVleet),,72,76
333,4,11:46.0,Turnover by N. Pelle (offensive foul),,72,76
334,4,11:38.0,,Offensive foul by N. Powell (drawn by R. Neto),72,76
335,4,11:38.0,,Turnover by N. Powell (offensive foul),72,76
336,4,11:22.0,F. Korkmaz misses 3-pt jump shot from 27 ft,,72,76
337,4,11:18.0,,Defensive rebound by N. Powell,72,76
338,4,11:17.0,,Shooting foul by R. Neto (drawn by N. Powell),72,76
339,4,11:17.0,,N. Powell makes free throw 1 of 2,72,77
340,4,11:17.0,,N. Powell makes free throw 2 of 2,72,78
341,4,11:00.0,Shooting foul by T. Davis (drawn by F. Korkmaz),,72,78
342,4,11:00.0,F. Korkmaz misses free throw 1 of 2,,72,78
343,4,11:00.0,Offensive rebound by Team,,72,78
344,4,11:00.0,F. Korkmaz makes free throw 2 of 2,,73,78
345,4,10:49.0,,F. VanVleet misses 3-pt jump shot from 26 ft,73,78
346,4,10:45.0,Defensive rebound by N. Pelle,,73,78
347,4,10:35.0,M. Scott misses 2-pt jump shot from 13 ft,,73,78
348,4,10:33.0,,Defensive rebound by T. Davis,73,78
349,4,10:28.0,,S. Ibaka makes 3-pt jump shot from 26 ft (assist by T. Davis),73,81
350,4,10:25.0,Philadelphia full timeout,,73,81
351,4,10:01.0,F. Korkmaz makes 2-pt jump shot from 20 ft (assist by S. Milton),,75,81
352,4,9:45.0,,N. Powell misses 2-pt layup from 4 ft (block by N. Pelle),75,81
353,4,9:42.0,Defensive rebound by N. Pelle,,75,81
354,4,9:39.0,M. Scott makes 3-pt jump shot from 24 ft (assist by R. Neto),,78,81
355,4,9:21.0,,R. Hollis-Jefferson misses 2-pt layup from 2 ft (block by N. Pelle),78,81
356,4,9:21.0,,Offensive rebound by Team,78,81
357,4,9:21.0,T. Harris enters the game for F. Korkmaz,,78,81
358,4,9:17.0,,F. VanVleet makes 3-pt jump shot from 25 ft (assist by T. Davis),78,84
359,4,8:48.0,S. Milton misses 2-pt jump shot from 9 ft,,78,84
360,4,8:45.0,,Defensive rebound by F. VanVleet,78,84
361,4,8:38.0,,F. VanVleet misses 2-pt layup from 3 ft (block by T. Harris),78,84
362,4,8:36.0,Defensive rebound by M. Scott,,78,84
363,4,8:32.0,S. Milton makes 3-pt jump shot from 24 ft (assist by T. Harris),,81,84
364,4,8:13.0,,Personal foul by S. Milton (drawn by T. Davis),81,84
365,4,8:00.0,,N. Powell misses 3-pt jump shot from 26 ft,81,84
366,4,7:56.0,Defensive rebound by R. Neto,,81,84
367,4,7:56.0,,K. Lowry enters the game for T. Davis,81,84
368,4,7:33.0,T. Harris misses 2-pt jump shot from 14 ft,,81,84
369,4,7:30.0,,Defensive rebound by R. Hollis-Jefferson,81,84
370,4,7:21.0,,S. Ibaka misses 2-pt jump shot from 19 ft,81,84
371,4,7:18.0,Defensive rebound by M. Scott,,81,84
372,4,7:05.0,N. Pelle misses 2-pt dunk from 1 ft,,81,84
373,4,7:05.0,Offensive rebound by M. Scott,,81,84
374,4,7:04.0,Shooting foul by F. VanVleet (drawn by N. Pelle),,81,84
375,4,7:04.0,N. Pelle makes free throw 1 of 2,,82,84
376,4,7:04.0,B. Simmons enters the game for S. Milton,,82,84
377,4,7:04.0,M. Thybulle enters the game for R. Neto,,82,84
378,4,7:04.0,N. Pelle misses free throw 2 of 2,,82,84
379,4,7:02.0,,Defensive rebound by N. Powell,82,84
