,QUARTER,TIME_REMAINING,PHOENIX_ACTION,DENVER_ACTION,PHOENIX_SCORE,DENVER_SCORE
158,2,5:31.0,K. Oubre makes 2-pt jump shot from 21 ft (assist by D. Booker),,44,39
159,2,5:10.0,,W. Barton misses 2-pt jump shot from 5 ft,44,39
160,2,5:09.0,,Offensive rebound by P. Millsap,44,39
161,2,4:58.0,,J. Murray makes 3-pt jump shot from 25 ft,44,42
162,2,4:38.0,Shooting foul by P. Millsap (drawn by K. Oubre),,44,42
163,2,4:38.0,K. Oubre makes free throw 1 of 2,,45,42
164,2,4:38.0,D. Šarić enters the game for M. Bridges,,45,42
165,2,4:38.0,K. Oubre makes free throw 2 of 2,,46,42
166,2,4:18.0,,G. Harris makes 2-pt dunk from 1 ft (assist by N. Jokić),46,44
167,2,4:00.0,E. Okobo makes 2-pt layup from 2 ft,,48,44
168,2,3:46.0,,N. Jokić makes 2-pt layup from 5 ft (assist by J. Murray),48,46
169,2,3:46.0,Phoenix full timeout,,48,46
170,2,3:31.0,C. Diallo makes 2-pt jump shot from 7 ft (assist by E. Okobo),,50,46
171,2,3:10.0,,J. Murray makes 2-pt jump shot from 20 ft,50,48
172,2,2:56.0,,Violation by Team (kicked ball),50,48
173,2,2:54.0,D. Šarić misses 3-pt jump shot from 25 ft,,50,48
174,2,2:51.0,,Defensive rebound by J. Murray,50,48
175,2,2:40.0,,P. Millsap misses 3-pt jump shot from 26 ft,50,48
176,2,2:36.0,Defensive rebound by C. Diallo,,50,48
177,2,2:29.0,D. Booker makes 2-pt dunk from 1 ft,,52,48
178,2,2:16.0,,J. Murray misses 2-pt jump shot from 19 ft,52,48
179,2,2:15.0,,Offensive rebound by J. Murray,52,48
180,2,2:14.0,,J. Murray misses 2-pt jump shot from 10 ft,52,48
181,2,2:14.0,Defensive rebound by K. Oubre,,52,48
182,2,2:04.0,K. Oubre misses 2-pt layup from 2 ft,,52,48
183,2,2:03.0,Offensive rebound by K. Oubre,,52,48
184,2,1:59.0,K. Oubre makes 2-pt layup from 8 ft,,54,48
185,2,1:42.0,,Turnover by G. Harris (bad pass; steal by E. Okobo),54,48
186,2,1:41.0,Personal take foul by N. Jokić (drawn by E. Okobo),,54,48
187,2,1:41.0,T. Johnson enters the game for C. Diallo,,54,48
188,2,1:41.0,F. Kaminsky enters the game for E. Okobo,,54,48
189,2,1:27.0,K. Oubre misses 3-pt jump shot from 25 ft,,54,48
190,2,1:24.0,,Defensive rebound by N. Jokić,54,48
191,2,1:04.0,,J. Murray misses 3-pt jump shot from 23 ft,54,48
192,2,1:02.0,Defensive rebound by D. Šarić,,54,48
193,2,0:50.0,T. Johnson misses 3-pt jump shot from 27 ft,,54,48
194,2,0:48.0,,Defensive rebound by J. Murray,54,48
195,2,0:40.0,,P. Millsap misses 3-pt jump shot from 26 ft,54,48
196,2,0:37.0,,Offensive rebound by W. Barton,54,48
197,2,0:35.0,,W. Barton makes 2-pt layup from 2 ft,54,50
198,2,0:27.0,D. Šarić makes 3-pt jump shot from 26 ft (assist by T. Johnson),,57,50
199,2,0:06.0,,P. Millsap misses 3-pt jump shot from 25 ft,57,50
200,2,0:02.0,,Offensive rebound by N. Jokić,57,50
201,2,0:01.0,,G. Harris misses 2-pt jump shot from 19 ft,57,50
202,2,0:01.0,,Offensive rebound by N. Jokić,57,50
203,2,0:00.0,,N. Jokić makes 2-pt layup from 5 ft,57,52
204,2,0:00.0,,Instant Replay (Request: Ruling Stands),57,52
205,3,11:45.0,F. Kaminsky makes 2-pt layup from 1 ft (assist by D. Šarić),,59,52
206,3,11:45.0,Shooting foul by W. Barton (drawn by F. Kaminsky),,59,52
207,3,11:45.0,F. Kaminsky makes free throw 1 of 1,,60,52
208,3,11:30.0,,W. Barton makes 3-pt jump shot from 23 ft (assist by G. Harris),60,55
209,3,11:02.0,T. Johnson misses 2-pt jump shot from 9 ft,,60,55
210,3,11:00.0,,Defensive rebound by J. Murray,60,55
211,3,10:56.0,,Shooting foul by F. Kaminsky (drawn by P. Millsap),60,55
212,3,10:56.0,,P. Millsap makes free throw 1 of 2,60,56
213,3,10:56.0,,P. Millsap makes free throw 2 of 2,60,57
214,3,10:36.0,D. Šarić makes 3-pt jump shot from 24 ft,,63,57
215,3,10:12.0,,N. Jokić misses 3-pt jump shot from 24 ft,63,57
216,3,10:09.0,Defensive rebound by K. Oubre,,63,57
217,3,10:00.0,F. Kaminsky misses 3-pt jump shot from 25 ft,,63,57
218,3,9:58.0,,Defensive rebound by N. Jokić,63,57
219,3,9:54.0,,Turnover by N. Jokić (bad pass; steal by F. Kaminsky),63,57
220,3,9:48.0,D. Booker misses 3-pt jump shot from 25 ft,,63,57
221,3,9:46.0,,Defensive rebound by N. Jokić,63,57
222,3,9:41.0,,W. Barton misses 3-pt jump shot from 24 ft,63,57
223,3,9:36.0,Defensive rebound by D. Šarić,,63,57
224,3,9:21.0,D. Booker misses 3-pt jump shot from 24 ft,,63,57
225,3,9:19.0,,Defensive rebound by J. Murray,63,57
226,3,9:07.0,,W. Barton misses 2-pt layup from 3 ft,63,57
227,3,9:05.0,Defensive rebound by F. Kaminsky,,63,57
228,3,8:55.0,K. Oubre misses 3-pt jump shot from 23 ft,,63,57
229,3,8:52.0,,Defensive rebound by P. Millsap,63,57
230,3,8:47.0,,Shooting foul by F. Kaminsky (drawn by P. Millsap),63,57
231,3,8:47.0,,P. Millsap makes free throw 1 of 2,63,58
232,3,8:47.0,C. Diallo enters the game for F. Kaminsky,,63,58
233,3,8:47.0,,P. Millsap makes free throw 2 of 2,63,59
234,3,8:37.0,Personal foul by J. Murray (drawn by D. Booker),,63,59
235,3,8:26.0,Turnover by D. Booker (bad pass; steal by W. Barton),,63,59
236,3,8:14.0,,W. Barton misses 2-pt layup from 1 ft,63,59
237,3,8:13.0,,Offensive rebound by P. Millsap,63,59
238,3,8:12.0,,P. Millsap misses 2-pt layup from 2 ft,63,59
239,3,8:12.0,Defensive rebound by D. Šarić,,63,59
240,3,8:01.0,C. Diallo makes 2-pt layup from 2 ft (assist by D. Booker),,65,59
241,3,7:44.0,,J. Murray misses 3-pt jump shot from 25 ft,65,59
242,3,7:41.0,Defensive rebound by D. Šarić,,65,59
243,3,7:34.0,Turnover by D. Booker (bad pass; steal by N. Jokić),,65,59
244,3,7:24.0,,N. Jokić misses 2-pt layup from 3 ft,65,59
245,3,7:24.0,,Offensive rebound by P. Millsap,65,59
246,3,7:24.0,,Personal foul by D. Šarić (drawn by P. Millsap),65,59
247,3,7:18.0,,Shooting foul by C. Diallo (drawn by W. Barton),65,59
248,3,7:18.0,,W. Barton makes free throw 1 of 2,65,60
249,3,7:18.0,,W. Barton makes free throw 2 of 2,65,61
250,3,7:00.0,D. Booker misses 3-pt jump shot from 26 ft,,65,61
251,3,6:57.0,,Defensive rebound by W. Barton,65,61
252,3,6:51.0,,W. Barton makes 2-pt layup from 3 ft,65,63
253,3,6:51.0,Phoenix full timeout,,65,63
254,3,6:30.0,D. Šarić makes 3-pt jump shot from 25 ft (assist by C. Diallo),,68,63
255,3,6:05.0,,P. Millsap makes 2-pt jump shot from 10 ft,68,65
256,3,5:47.0,K. Oubre misses 2-pt jump shot from 5 ft,,68,65
257,3,5:44.0,Offensive rebound by C. Diallo,,68,65
258,3,5:43.0,D. Šarić misses 2-pt jump shot from 16 ft,,68,65
259,3,5:40.0,,Defensive rebound by W. Barton,68,65
260,3,5:25.0,,P. Millsap misses 2-pt jump shot from 5 ft,68,65
261,3,5:21.0,,Offensive rebound by W. Barton,68,65
262,3,5:21.0,,W. Barton makes 2-pt layup from 1 ft,68,67
263,3,5:04.0,Shooting foul by P. Millsap (drawn by T. Johnson),,68,67
264,3,5:04.0,T. Johnson misses free throw 1 of 2,,68,67
265,3,5:04.0,Offensive rebound by Team,,68,67
266,3,5:04.0,C. Johnson enters the game for K. Oubre,,68,67
267,3,5:04.0,T. Johnson makes free throw 2 of 2,,69,67
268,3,4:50.0,,J. Murray misses 3-pt jump shot from 22 ft,69,67
269,3,4:47.0,Defensive rebound by Team,,69,67
270,3,4:47.0,E. Okobo enters the game for T. Johnson,,69,67
271,3,4:32.0,Personal foul by P. Millsap (drawn by D. Šarić),,69,67
272,3,4:32.0,,J. Grant enters the game for P. Millsap,69,67
273,3,4:22.0,C. Johnson misses 2-pt layup from 4 ft (block by J. Grant),,69,67
274,3,4:19.0,Offensive rebound by C. Diallo,,69,67
275,3,4:18.0,C. Diallo makes 2-pt jump shot from 12 ft,,71,67
276,3,4:07.0,,N. Jokić makes 2-pt layup from 3 ft (assist by W. Barton),71,69
277,3,3:55.0,Shooting foul by W. Barton (drawn by E. Okobo),,71,69
278,3,3:55.0,E. Okobo misses free throw 1 of 2,,71,69
279,3,3:55.0,Offensive rebound by Team,,71,69
280,3,3:55.0,E. Okobo makes free throw 2 of 2,,72,69
281,3,3:28.0,,W. Barton makes 3-pt jump shot from 23 ft (assist by N. Jokić),72,72
282,3,3:14.0,D. Booker misses 2-pt jump shot from 18 ft,,72,72
283,3,3:12.0,,Defensive rebound by J. Murray,72,72
284,3,3:06.0,,J. Grant makes 2-pt layup from 2 ft (assist by G. Harris),72,74
285,3,3:06.0,,Shooting foul by C. Diallo (drawn by J. Grant),72,74
286,3,3:06.0,M. Bridges enters the game for D. Booker,,72,74
287,3,3:06.0,,J. Grant misses free throw 1 of 1,72,74
288,3,3:04.0,Defensive rebound by D. Šarić,,72,74
289,3,2:51.0,Turnover by C. Johnson (out of bounds lost ball),,72,74
290,3,2:51.0,,Denver full timeout,72,74
291,3,2:51.0,,M. Beasley enters the game for G. Harris,72,74
292,3,2:51.0,,M. Plumlee enters the game for N. Jokić,72,74
293,3,2:35.0,,M. Plumlee misses 2-pt layup from 2 ft,72,74
294,3,2:35.0,,Offensive rebound by J. Grant,72,74
295,3,2:35.0,,Shooting foul by D. Šarić (drawn by J. Grant),72,74
296,3,2:35.0,,J. Grant makes free throw 1 of 2,72,75
297,3,2:35.0,,J. Grant misses free throw 2 of 2,72,75
298,3,2:34.0,Defensive rebound by D. Šarić,,72,75
299,3,2:17.0,D. Šarić makes 2-pt jump shot from 9 ft (assist by E. Okobo),,74,75
300,3,2:02.0,,Turnover by M. Beasley (out of bounds lost ball),74,75
301,3,1:48.0,C. Johnson misses 3-pt jump shot from 23 ft,,74,75
302,3,1:42.0,,Defensive rebound by M. Beasley,74,75
303,3,1:38.0,,W. Barton misses 2-pt layup from 1 ft,74,75
304,3,1:36.0,Defensive rebound by D. Šarić,,74,75
305,3,1:30.0,E. Okobo misses 3-pt jump shot from 24 ft,,74,75
306,3,1:27.0,,Defensive rebound by M. Plumlee,74,75
307,3,1:18.0,,M. Plumlee makes 2-pt dunk from 1 ft (assist by M. Beasley),74,77
308,3,0:59.0,C. Johnson misses 3-pt jump shot from 24 ft,,74,77
309,3,0:56.0,,Defensive rebound by M. Plumlee,74,77
310,3,0:47.0,,J. Murray makes 2-pt jump shot from 12 ft,74,79
311,3,0:30.0,C. Johnson makes 3-pt jump shot from 23 ft (assist by E. Okobo),,77,79
312,3,0:08.0,,J. Murray misses 3-pt jump shot from 25 ft,77,79
313,3,0:05.0,Defensive rebound by E. Okobo,,77,79
314,3,0:00.0,E. Okobo misses 2-pt layup from 3 ft,,77,79
315,3,0:00.0,Offensive rebound by C. Diallo,,77,79
316,3,0:00.0,C. Diallo misses 2-pt layup at rim,,77,79
317,3,0:00.0,Offensive rebound by Team,,77,79
318,4,11:49.0,,J. Grant misses 2-pt layup from 4 ft (block by C. Diallo),77,79
319,4,11:49.0,,Offensive rebound by Team,77,79
320,4,11:49.0,,Offensive foul by M. Beasley (drawn by C. Diallo),77,79
321,4,11:49.0,,Turnover by M. Beasley (offensive foul),77,79
322,4,11:30.0,C. Diallo makes 2-pt layup from 2 ft (assist by F. Kaminsky),,79,79
323,4,11:17.0,,M. Plumlee misses 2-pt hook shot from 4 ft,79,79
324,4,11:16.0,Defensive rebound by C. Diallo,,79,79
325,4,11:04.0,F. Kaminsky makes 2-pt jump shot from 13 ft (assist by M. Bridges),,81,79
326,4,10:37.0,,M. Plumlee misses 2-pt hook shot from 3 ft,81,79
327,4,10:34.0,,Offensive rebound by M. Plumlee,81,79
328,4,10:34.0,,M. Plumlee makes 2-pt dunk from 1 ft,81,81
329,4,10:09.0,Shooting foul by M. Plumlee (drawn by M. Bridges),,81,81
330,4,10:09.0,M. Bridges makes free throw 1 of 2,,82,81
331,4,10:09.0,K. Oubre enters the game for C. Johnson,,82,81
332,4,10:09.0,M. Bridges makes free throw 2 of 2,,83,81
333,4,9:56.0,,M. Beasley misses 2-pt dunk from 1 ft,83,81
334,4,9:53.0,,Offensive rebound by M. Plumlee,83,81
335,4,9:52.0,,M. Plumlee makes 2-pt dunk from 2 ft,83,83
336,4,9:35.0,F. Kaminsky misses 2-pt layup from 2 ft (block by M. Plumlee),,83,83
337,4,9:33.0,,Defensive rebound by J. Grant,83,83
338,4,9:28.0,,M. Beasley makes 3-pt jump shot from 25 ft (assist by M. Plumlee),83,86
339,4,9:07.0,E. Okobo makes 2-pt jump shot from 14 ft,,85,86
340,4,8:53.0,,M. Morris makes 2-pt layup from 2 ft (assist by M. Plumlee),85,88
341,4,8:34.0,K. Oubre makes 2-pt dunk from 1 ft,,87,88
342,4,8:21.0,,M. Beasley misses 2-pt jump shot from 11 ft,87,88
343,4,8:19.0,,Offensive rebound by M. Beasley,87,88
344,4,8:14.0,,M. Morris makes 3-pt jump shot from 27 ft (assist by M. Beasley),87,91
345,4,7:58.0,C. Diallo makes 2-pt jump shot from 18 ft (assist by K. Oubre),,89,91
346,4,7:56.0,,Denver full timeout,89,91
347,4,7:56.0,D. Booker enters the game for M. Bridges,,89,91
348,4,7:56.0,,G. Harris enters the game for J. Hernangómez,89,91
349,4,7:44.0,,G. Harris makes 3-pt jump shot from 25 ft (assist by M. Morris),89,94
350,4,7:24.0,C. Diallo makes 2-pt jump shot from 3 ft (assist by F. Kaminsky),,91,94
351,4,7:07.0,,M. Plumlee makes 2-pt dunk from 1 ft (assist by M. Morris),91,96
352,4,6:47.0,F. Kaminsky misses 3-pt jump shot from 24 ft,,91,96
353,4,6:44.0,,Defensive rebound by M. Morris,91,96
354,4,6:34.0,,M. Morris makes 2-pt layup from 2 ft,91,98
355,4,6:26.0,Turnover by C. Diallo (traveling),,91,98
356,4,6:14.0,,M. Morris makes 2-pt jump shot from 12 ft,91,100
357,4,6:04.0,Personal foul by M. Beasley (drawn by D. Booker),,91,100
358,4,6:04.0,D. Šarić enters the game for F. Kaminsky,,91,100
359,4,5:48.0,K. Oubre misses 2-pt jump shot from 10 ft,,91,100
360,4,5:43.0,,Defensive rebound by M. Morris,91,100
361,4,5:41.0,,Shooting foul by K. Oubre (drawn by M. Morris),91,100
362,4,5:41.0,,M. Morris misses free throw 1 of 3,91,100
363,4,5:41.0,,Offensive rebound by Team,91,100
364,4,5:41.0,,M. Morris misses free throw 2 of 3,91,100
365,4,5:41.0,,Offensive rebound by Team,91,100
366,4,5:41.0,,M. Morris makes free throw 3 of 3,91,101
367,4,5:27.0,E. Okobo misses 2-pt layup from 2 ft,,91,101
368,4,5:27.0,Offensive rebound by C. Diallo,,91,101
369,4,5:21.0,C. Diallo makes 2-pt dunk at rim,,93,101
370,4,5:13.0,,M. Beasley makes 3-pt jump shot from 25 ft (assist by M. Morris),93,104
371,4,5:11.0,Phoenix full timeout,,93,104
372,4,5:11.0,,N. Jokić enters the game for M. Plumlee,93,104
373,4,4:58.0,D. Šarić misses 3-pt jump shot from 23 ft,,93,104
374,4,4:54.0,,Defensive rebound by N. Jokić,93,104
375,4,4:43.0,,Turnover by M. Morris (traveling),93,104
376,4,4:43.0,C. Johnson enters the game for E. Okobo,,93,104
377,4,4:43.0,,P. Millsap enters the game for J. Grant,93,104
378,4,4:33.0,D. Booker makes 3-pt jump shot from 24 ft,,96,104
379,4,4:20.0,,Personal foul by D. Šarić (drawn by N. Jokić),96,104
380,4,4:20.0,,W. Barton enters the game for M. Beasley,96,104
381,4,4:20.0,,J. Murray enters the game for M. Morris,96,104
382,4,4:09.0,,Personal foul by C. Johnson (drawn by P. Millsap),96,104
383,4,4:04.0,,Shooting foul by C. Diallo (drawn by G. Harris),96,104
384,4,4:04.0,,G. Harris misses free throw 1 of 2,96,104
