,QUARTER,TIME_REMAINING,CHICAGO_ACTION,CHARLOTTE_ACTION,CHICAGO_SCORE,CHARLOTTE_SCORE
26,1,8:03.0,,M. Bridges misses 2-pt hook shot from 11 ft,7,4
27,1,8:01.0,Defensive rebound by S. Harrison,,7,4
28,1,7:54.0,Z. LaVine makes 3-pt jump shot from 23 ft (assist by T. Satoranský),,10,4
29,1,7:42.0,,T. Rozier makes 2-pt layup from 4 ft,10,6
30,1,7:31.0,Z. LaVine makes 3-pt jump shot from 25 ft (assist by W. Carter),,13,6
31,1,7:16.0,,T. Rozier makes 2-pt layup from 4 ft,13,8
32,1,7:16.0,,Shooting foul by S. Harrison (drawn by T. Rozier),13,8
33,1,7:16.0,,N. Batum enters the game for D. Graham,13,8
34,1,7:16.0,,T. Rozier misses free throw 1 of 1,13,8
35,1,7:13.0,Defensive rebound by W. Carter,,13,8
36,1,6:56.0,W. Carter makes 3-pt jump shot from 23 ft (assist by L. Markkanen),,16,8
37,1,6:48.0,,Shooting foul by W. Carter (drawn by C. Zeller),16,8
38,1,6:48.0,,Charlotte full timeout,16,8
39,1,6:48.0,C. White enters the game for S. Harrison,,16,8
40,1,6:48.0,,C. Zeller makes free throw 1 of 2,16,9
41,1,6:48.0,,C. Zeller misses free throw 2 of 2,16,9
42,1,6:45.0,Defensive rebound by W. Carter,,16,9
43,1,6:36.0,Shooting foul by P. Washington (drawn by W. Carter),,16,9
44,1,6:36.0,W. Carter makes free throw 1 of 2,,17,9
45,1,6:36.0,,B. Biyombo enters the game for C. Zeller,17,9
46,1,6:36.0,W. Carter makes free throw 2 of 2,,18,9
47,1,6:21.0,,N. Batum makes 3-pt jump shot from 27 ft (assist by P. Washington),18,12
48,1,6:10.0,L. Markkanen misses 3-pt jump shot from 26 ft,,18,12
49,1,6:07.0,,Defensive rebound by M. Bridges,18,12
50,1,5:51.0,,B. Biyombo makes 2-pt layup from 3 ft (assist by P. Washington),18,14
51,1,5:44.0,Chicago full timeout,,18,14
52,1,5:44.0,K. Dunn enters the game for W. Carter,,18,14
53,1,5:44.0,D. Gafford enters the game for T. Satoranský,,18,14
54,1,5:44.0,,M. Monk enters the game for M. Bridges,18,14
55,1,5:37.0,Personal foul by T. Rozier (drawn by K. Dunn),,18,14
56,1,5:35.0,Personal foul by B. Biyombo (drawn by D. Gafford),,18,14
57,1,5:35.0,D. Gafford makes free throw 1 of 2,,19,14
58,1,5:35.0,D. Gafford makes free throw 2 of 2,,20,14
59,1,5:11.0,,Turnover by M. Monk (bad pass; steal by Z. LaVine),20,14
60,1,5:09.0,Turnover by Z. LaVine (out of bounds lost ball),,20,14
61,1,4:53.0,,P. Washington misses 2-pt hook shot from 4 ft,20,14
62,1,4:51.0,,Offensive rebound by B. Biyombo,20,14
63,1,4:48.0,,B. Biyombo misses 2-pt hook shot from 4 ft,20,14
64,1,4:46.0,Defensive rebound by L. Markkanen,,20,14
65,1,4:40.0,Z. LaVine makes 3-pt jump shot from 23 ft (assist by K. Dunn),,23,14
66,1,4:25.0,,T. Rozier misses 3-pt jump shot from 24 ft,23,14
67,1,4:23.0,Defensive rebound by L. Markkanen,,23,14
68,1,4:17.0,L. Markkanen misses 2-pt layup from 6 ft,,23,14
69,1,4:16.0,Offensive rebound by D. Gafford,,23,14
70,1,4:16.0,Shooting foul by B. Biyombo (drawn by D. Gafford),,23,14
71,1,4:16.0,D. Gafford misses free throw 1 of 2,,23,14
72,1,4:16.0,Offensive rebound by Team,,23,14
73,1,4:16.0,T. Young enters the game for L. Markkanen,,23,14
74,1,4:16.0,,D. Graham enters the game for T. Rozier,23,14
75,1,4:16.0,D. Gafford misses free throw 2 of 2,,23,14
76,1,4:13.0,,Defensive rebound by P. Washington,23,14
77,1,3:57.0,,M. Monk makes 2-pt jump shot from 6 ft (assist by D. Graham),23,16
78,1,3:36.0,Turnover by T. Young (bad pass; steal by N. Batum),,23,16
79,1,3:26.0,,Turnover by D. Graham (traveling),23,16
80,1,3:26.0,R. Arcidiacono enters the game for Z. LaVine,,23,16
81,1,3:17.0,Turnover by C. White (lost ball; steal by B. Biyombo),,23,16
82,1,3:08.0,,D. Graham misses 2-pt jump shot from 13 ft,23,16
83,1,3:06.0,,Offensive rebound by B. Biyombo,23,16
84,1,3:03.0,,M. Monk misses 3-pt jump shot from 26 ft,23,16
85,1,3:01.0,Defensive rebound by T. Young,,23,16
86,1,2:51.0,T. Young misses 2-pt jump shot from 6 ft (block by P. Washington),,23,16
87,1,2:47.0,Offensive rebound by T. Young,,23,16
88,1,2:42.0,K. Dunn misses 3-pt jump shot from 25 ft,,23,16
89,1,2:40.0,Offensive rebound by T. Young,,23,16
90,1,2:35.0,C. White makes 2-pt jump shot from 15 ft (assist by T. Young),,25,16
91,1,2:21.0,,Turnover by D. Graham (bad pass; steal by C. White),25,16
92,1,2:15.0,K. Dunn misses 3-pt jump shot from 24 ft,,25,16
93,1,2:12.0,,Defensive rebound by B. Biyombo,25,16
94,1,2:02.0,,D. Graham makes 2-pt layup from 2 ft (assist by N. Batum),25,18
95,1,1:52.0,C. White makes 3-pt jump shot from 25 ft (assist by T. Young),,28,18
96,1,1:34.0,,Turnover by N. Batum (bad pass; steal by T. Young),28,18
97,1,1:29.0,C. White makes 2-pt layup at rim (assist by T. Young),,30,18
98,1,1:29.0,,Charlotte full timeout,30,18
99,1,1:29.0,W. Carter enters the game for D. Gafford,,30,18
100,1,1:29.0,,M. Williams enters the game for P. Washington,30,18
101,1,1:09.0,,D. Graham makes 3-pt jump shot from 26 ft,30,21
102,1,0:54.0,K. Dunn makes 2-pt hook shot from 5 ft (assist by T. Young),,32,21
103,1,0:38.0,,M. Williams makes 2-pt jump shot from 5 ft,32,23
104,1,0:30.0,W. Carter makes 2-pt layup from 2 ft (assist by C. White),,34,23
105,1,0:14.0,,B. Biyombo misses 2-pt hook shot from 4 ft,34,23
106,1,0:13.0,Defensive rebound by K. Dunn,,34,23
107,1,0:01.0,T. Young misses 3-pt jump shot from 24 ft,,34,23
108,1,0:01.0,,Defensive rebound by Team,34,23
109,2,11:37.0,,D. Graham makes 3-pt jump shot from 27 ft,34,26
110,2,11:17.0,C. White misses 3-pt jump shot from 28 ft,,34,26
111,2,11:15.0,,Defensive rebound by M. Williams,34,26
112,2,10:58.0,,Turnover by D. Graham (bad pass),34,26
113,2,10:48.0,K. Dunn misses 2-pt jump shot from 5 ft,,34,26
114,2,10:47.0,Offensive rebound by T. Young,,34,26
115,2,10:47.0,T. Young misses 2-pt layup at rim,,34,26
116,2,10:45.0,,Defensive rebound by M. Bridges,34,26
117,2,10:28.0,,Turnover by M. Williams (bad pass),34,26
118,2,10:21.0,C. White makes 2-pt layup from 2 ft,,36,26
119,2,10:03.0,,D. Graham makes 3-pt jump shot from 25 ft,36,29
120,2,9:50.0,C. White misses 2-pt jump shot from 9 ft,,36,29
121,2,9:47.0,,Defensive rebound by M. Williams,36,29
122,2,9:40.0,Violation by Team (kicked ball),,36,29
123,2,9:23.0,,B. Biyombo misses 2-pt hook shot from 10 ft,36,29
124,2,9:20.0,Defensive rebound by T. Young,,36,29
125,2,9:16.0,K. Dunn misses 3-pt jump shot from 26 ft,,36,29
126,2,9:14.0,Offensive rebound by W. Carter,,36,29
127,2,9:11.0,R. Arcidiacono misses 3-pt jump shot from 26 ft,,36,29
128,2,9:09.0,,Defensive rebound by M. Bridges,36,29
129,2,9:04.0,,Personal foul by C. White (drawn by M. Bridges),36,29
130,2,9:04.0,S. Harrison enters the game for C. White,,36,29
131,2,9:04.0,,C. Zeller enters the game for B. Biyombo,36,29
132,2,8:57.0,,M. Monk misses 3-pt jump shot from 27 ft,36,29
133,2,8:54.0,Defensive rebound by W. Carter,,36,29
134,2,8:47.0,R. Arcidiacono misses 3-pt jump shot from 23 ft,,36,29
135,2,8:44.0,Offensive rebound by T. Young,,36,29
136,2,8:44.0,T. Young makes 2-pt layup from 2 ft,,38,29
137,2,8:30.0,,D. Graham misses 3-pt jump shot from 26 ft,38,29
138,2,8:28.0,Defensive rebound by R. Arcidiacono,,38,29
139,2,8:18.0,T. Young makes 3-pt jump shot from 25 ft (assist by R. Arcidiacono),,41,29
140,2,8:17.0,,Charlotte full timeout,41,29
141,2,8:17.0,D. Gafford enters the game for W. Carter,,41,29
142,2,8:17.0,,T. Rozier enters the game for M. Monk,41,29
143,2,8:17.0,,P. Washington enters the game for M. Williams,41,29
144,2,8:01.0,,Personal foul by R. Arcidiacono (drawn by M. Bridges),41,29
145,2,8:01.0,,C. Martin enters the game for D. Graham,41,29
146,2,8:00.0,,Personal foul by K. Dunn (drawn by M. Bridges),41,29
147,2,7:55.0,,Personal foul by D. Gafford (drawn by C. Zeller),41,29
148,2,7:43.0,,Turnover by C. Martin (lost ball; steal by R. Arcidiacono),41,29
149,2,7:34.0,T. Young misses 2-pt jump shot from 5 ft,,41,29
150,2,7:32.0,,Defensive rebound by M. Bridges,41,29
151,2,7:24.0,,M. Bridges misses 2-pt layup from 2 ft,41,29
152,2,7:20.0,,Offensive rebound by C. Zeller,41,29
153,2,7:20.0,,C. Zeller misses 2-pt layup from 1 ft,41,29
154,2,7:19.0,Defensive rebound by D. Gafford,,41,29
155,2,7:13.0,T. Young misses 3-pt jump shot from 25 ft,,41,29
156,2,7:11.0,,Defensive rebound by C. Zeller,41,29
157,2,6:59.0,,P. Washington makes 3-pt jump shot from 26 ft (assist by T. Rozier),41,32
158,2,6:32.0,T. Young misses 2-pt hook shot from 6 ft,,41,32
159,2,6:30.0,,Defensive rebound by C. Martin,41,32
160,2,6:21.0,,M. Bridges makes 3-pt jump shot from 24 ft (assist by T. Rozier),41,35
161,2,6:21.0,Chicago full timeout,,41,35
162,2,6:21.0,W. Carter enters the game for R. Arcidiacono,,41,35
163,2,6:21.0,Z. LaVine enters the game for K. Dunn,,41,35
164,2,6:21.0,L. Markkanen enters the game for D. Gafford,,41,35
165,2,6:21.0,T. Satoranský enters the game for T. Young,,41,35
166,2,6:01.0,L. Markkanen makes 3-pt jump shot from 25 ft (assist by T. Satoranský),,44,35
167,2,5:41.0,,T. Rozier misses 2-pt jump shot from 12 ft,44,35
168,2,5:38.0,,Offensive rebound by T. Rozier,44,35
169,2,5:34.0,,Shooting foul by S. Harrison (drawn by T. Rozier),44,35
170,2,5:34.0,,T. Rozier makes free throw 1 of 2,44,36
171,2,5:34.0,C. White enters the game for S. Harrison,,44,36
172,2,5:34.0,,T. Rozier makes free throw 2 of 2,44,37
173,2,5:11.0,C. White misses 3-pt jump shot from 26 ft,,44,37
174,2,5:09.0,,Defensive rebound by C. Zeller,44,37
175,2,5:05.0,,Offensive foul by T. Rozier (drawn by C. White),44,37
176,2,5:05.0,,Turnover by T. Rozier (offensive foul),44,37
177,2,5:05.0,,D. Graham enters the game for M. Bridges,44,37
178,2,4:58.0,Personal foul by D. Graham (drawn by T. Satoranský),,44,37
179,2,4:55.0,W. Carter makes 2-pt dunk from 2 ft (assist by T. Satoranský),,46,37
180,2,4:42.0,,Turnover by C. Zeller (lost ball; steal by T. Satoranský),46,37
181,2,4:38.0,C. White makes 2-pt layup from 1 ft (assist by T. Satoranský),,48,37
182,2,4:23.0,,C. Zeller makes 2-pt layup from 4 ft (assist by D. Graham),48,39
183,2,4:23.0,,Shooting foul by W. Carter (drawn by C. Zeller),48,39
184,2,4:23.0,,C. Zeller misses free throw 1 of 1,48,39
185,2,4:21.0,Defensive rebound by L. Markkanen,,48,39
186,2,4:08.0,Turnover by C. White (lost ball; steal by P. Washington),,48,39
187,2,4:06.0,,Shooting foul by Z. LaVine (drawn by T. Rozier),48,39
188,2,4:06.0,,T. Rozier makes free throw 1 of 2,48,40
189,2,4:06.0,,T. Rozier makes free throw 2 of 2,48,41
190,2,3:56.0,Z. LaVine misses 2-pt jump shot from 22 ft,,48,41
191,2,3:54.0,,Defensive rebound by C. Zeller,48,41
192,2,3:47.0,,T. Rozier misses 3-pt jump shot from 27 ft,48,41
193,2,3:47.0,,Offensive rebound by C. Zeller,48,41
194,2,3:47.0,,Shooting foul by W. Carter (drawn by C. Zeller),48,41
195,2,3:47.0,,C. Zeller makes free throw 1 of 2,48,42
196,2,3:47.0,D. Gafford enters the game for W. Carter,,48,42
197,2,3:47.0,,C. Zeller misses free throw 2 of 2,48,42
198,2,3:44.0,Defensive rebound by D. Gafford,,48,42
199,2,3:34.0,Z. LaVine makes 3-pt jump shot from 23 ft (assist by T. Satoranský),,51,42
200,2,3:20.0,,P. Washington misses 2-pt layup from 5 ft,51,42
201,2,3:18.0,Defensive rebound by L. Markkanen,,51,42
202,2,3:15.0,T. Satoranský makes 2-pt dunk from 1 ft (assist by L. Markkanen),,53,42
203,2,3:04.0,,Turnover by P. Washington (lost ball; steal by T. Satoranský),53,42
204,2,2:59.0,C. White makes 3-pt jump shot from 24 ft (assist by T. Satoranský),,56,42
205,2,2:59.0,,Charlotte full timeout,56,42
206,2,2:59.0,,B. Biyombo enters the game for C. Martin,56,42
207,2,2:59.0,,M. Bridges enters the game for C. Zeller,56,42
208,2,2:45.0,,D. Graham makes 3-pt jump shot from 26 ft (assist by T. Rozier),56,45
209,2,2:20.0,D. Gafford misses 2-pt jump shot from 11 ft,,56,45
210,2,2:18.0,,Defensive rebound by B. Biyombo,56,45
211,2,2:05.0,,M. Bridges misses 2-pt layup from 3 ft,56,45
212,2,2:03.0,,Offensive rebound by B. Biyombo,56,45
213,2,2:03.0,,B. Biyombo misses 2-pt layup from 1 ft,56,45
214,2,2:03.0,,Offensive rebound by Team,56,45
215,2,1:48.0,,P. Washington misses 3-pt jump shot from 26 ft,56,45
216,2,1:46.0,Defensive rebound by Z. LaVine,,56,45
217,2,1:38.0,D. Gafford misses 2-pt jump shot from 5 ft,,56,45
218,2,1:36.0,,Defensive rebound by P. Washington,56,45
219,2,1:31.0,,D. Graham misses 3-pt jump shot from 29 ft,56,45
220,2,1:28.0,Defensive rebound by Z. LaVine,,56,45
221,2,1:22.0,Z. LaVine misses 2-pt layup from 5 ft (block by M. Bridges),,56,45
222,2,1:21.0,Offensive rebound by Team,,56,45
223,2,1:20.0,Z. LaVine misses 2-pt layup from 2 ft (block by M. Bridges),,56,45
224,2,1:19.0,,Defensive rebound by B. Biyombo,56,45
225,2,1:14.0,,D. Graham makes 2-pt layup from 2 ft (assist by B. Biyombo),56,47
226,2,1:00.0,T. Satoranský misses 3-pt jump shot from 24 ft,,56,47
227,2,0:57.0,,Defensive rebound by B. Biyombo,56,47
228,2,0:48.0,,T. Rozier misses 3-pt jump shot from 26 ft,56,47
229,2,0:45.0,Defensive rebound by T. Satoranský,,56,47
230,2,0:33.0,Z. LaVine misses 2-pt layup from 1 ft,,56,47
231,2,0:31.0,,Defensive rebound by B. Biyombo,56,47
232,2,0:26.0,,T. Rozier makes 2-pt layup from 2 ft,56,49
233,2,0:21.0,Personal foul by B. Biyombo (drawn by T. Satoranský),,56,49
234,2,0:07.0,D. Gafford misses 2-pt hook shot from 4 ft,,56,49
235,2,0:06.0,Offensive rebound by L. Markkanen,,56,49
236,2,0:06.0,L. Markkanen misses 2-pt layup from 2 ft,,56,49
237,2,0:05.0,,Defensive rebound by P. Washington,56,49
238,2,0:00.0,,M. Bridges misses 3-pt jump shot from 33 ft,56,49
239,2,0:00.0,Defensive rebound by Team,,56,49
240,3,11:33.0,,D. Graham misses 3-pt jump shot from 27 ft,56,49
241,3,11:31.0,Defensive rebound by Z. LaVine,,56,49
242,3,11:18.0,Turnover by Z. LaVine (traveling),,56,49
243,3,11:09.0,,C. Zeller makes 2-pt layup from 1 ft (assist by D. Graham),56,51
244,3,10:58.0,Turnover by W. Carter (bad pass),,56,51
245,3,10:40.0,,T. Rozier makes 2-pt jump shot from 12 ft,56,53
246,3,10:27.0,T. Satoranský makes 2-pt jump shot from 8 ft,,58,53
247,3,10:12.0,,P. Washington misses 3-pt jump shot from 24 ft,58,53
248,3,10:09.0,Defensive rebound by W. Carter,,58,53
249,3,10:06.0,Personal foul by D. Graham (drawn by Z. LaVine),,58,53
250,3,9:59.0,Z. LaVine makes 3-pt jump shot from 24 ft (assist by W. Carter),,61,53
251,3,9:36.0,,D. Graham misses 3-pt jump shot from 25 ft,61,53
252,3,9:33.0,Defensive rebound by Z. LaVine,,61,53
253,3,9:12.0,Z. LaVine misses 3-pt jump shot from 28 ft,,61,53
254,3,9:10.0,,Defensive rebound by M. Bridges,61,53
255,3,8:52.0,,T. Rozier makes 3-pt jump shot from 25 ft (assist by P. Washington),61,56
256,3,8:37.0,Personal foul by P. Washington (drawn by Z. LaVine),,61,56
257,3,8:37.0,,M. Williams enters the game for P. Washington,61,56
258,3,8:28.0,W. Carter misses 2-pt jump shot from 12 ft,,61,56
259,3,8:24.0,,Defensive rebound by D. Graham,61,56
260,3,8:17.0,,M. Bridges makes 2-pt layup from 1 ft,61,58
261,3,7:57.0,Z. LaVine makes 3-pt jump shot from 24 ft (assist by S. Harrison),,64,58
262,3,7:32.0,,Turnover by T. Rozier (lost ball; steal by L. Markkanen),64,58
263,3,7:32.0,Personal take foul by M. Williams (drawn by W. Carter),,64,58
264,3,7:21.0,Z. LaVine makes 2-pt layup from 2 ft (assist by T. Satoranský),,66,58
265,3,7:10.0,,C. Zeller misses 2-pt layup from 1 ft,66,58
266,3,7:09.0,,Offensive rebound by C. Zeller,66,58
267,3,7:09.0,,C. Zeller makes 2-pt layup at rim,66,60
268,3,7:00.0,Offensive foul by Z. LaVine (drawn by D. Graham),,66,60
269,3,7:00.0,Turnover by Z. LaVine (offensive foul),,66,60
270,3,7:00.0,C. White enters the game for S. Harrison,,66,60
271,3,7:00.0,,N. Batum enters the game for T. Rozier,66,60
272,3,6:49.0,,Turnover by N. Batum (traveling),66,60
273,3,6:49.0,,Charlotte full timeout,66,60
274,3,6:26.0,T. Satoranský misses 2-pt jump shot from 5 ft,,66,60
275,3,6:24.0,,Defensive rebound by M. Bridges,66,60
276,3,6:09.0,,C. Zeller misses 2-pt layup from 3 ft (block by W. Carter),66,60
277,3,6:07.0,Defensive rebound by L. Markkanen,,66,60
278,3,6:05.0,L. Markkanen misses 2-pt layup from 2 ft,,66,60
279,3,6:04.0,,Defensive rebound by M. Bridges,66,60
280,3,5:48.0,,M. Williams makes 2-pt jump shot from 14 ft,66,62
281,3,5:25.0,C. White makes 2-pt jump shot from 18 ft,,68,62
282,3,5:08.0,,D. Graham misses 2-pt layup from 1 ft,68,62
283,3,5:07.0,,Offensive rebound by C. Zeller,68,62
284,3,5:05.0,,C. Zeller misses 2-pt layup from 3 ft (block by W. Carter),68,62
285,3,5:02.0,Defensive rebound by C. White,,68,62
286,3,5:00.0,Personal take foul by N. Batum (drawn by Z. LaVine),,68,62
287,3,5:00.0,K. Dunn enters the game for W. Carter,,68,62
288,3,5:00.0,D. Gafford enters the game for L. Markkanen,,68,62
289,3,5:00.0,T. Young enters the game for T. Satoranský,,68,62
290,3,5:00.0,,B. Biyombo enters the game for M. Bridges,68,62
291,3,5:00.0,,M. Monk enters the game for C. Zeller,68,62
292,3,4:52.0,C. White misses 3-pt jump shot from 26 ft,,68,62
293,3,4:49.0,,Defensive rebound by D. Graham,68,62
294,3,4:39.0,,Personal foul by K. Dunn (drawn by D. Graham),68,62
295,3,4:28.0,,B. Biyombo makes 2-pt layup from 2 ft (assist by M. Williams),68,64
296,3,4:12.0,Z. LaVine misses 3-pt jump shot from 26 ft,,68,64
297,3,4:08.0,,Defensive rebound by B. Biyombo,68,64
298,3,4:00.0,,Personal foul by Z. LaVine (drawn by B. Biyombo),68,64
299,3,4:00.0,,B. Biyombo misses free throw 1 of 2,68,64
300,3,4:00.0,,Offensive rebound by Team,68,64
301,3,4:00.0,,B. Biyombo makes free throw 2 of 2,68,65
302,3,3:56.0,Chicago full timeout,,68,65
303,3,3:39.0,Z. LaVine misses 2-pt jump shot from 15 ft,,68,65
304,3,3:36.0,,Defensive rebound by M. Williams,68,65
305,3,3:15.0,,M. Williams makes 2-pt jump shot from 2 ft (assist by D. Graham),68,67
306,3,3:01.0,T. Young misses 3-pt jump shot from 26 ft,,68,67
307,3,2:58.0,,Defensive rebound by Team,68,67
308,3,2:58.0,R. Arcidiacono enters the game for Z. LaVine,,68,67
309,3,2:44.0,,N. Batum misses 3-pt jump shot from 23 ft,68,67
310,3,2:41.0,Defensive rebound by C. White,,68,67
311,3,2:21.0,R. Arcidiacono misses 3-pt jump shot from 24 ft,,68,67
312,3,2:18.0,,Defensive rebound by B. Biyombo,68,67
313,3,1:59.0,,M. Williams makes 2-pt jump shot from 5 ft,68,69
314,3,1:40.0,C. White misses 2-pt jump shot from 11 ft,,68,69
315,3,1:38.0,,Defensive rebound by M. Williams,68,69
316,3,1:22.0,,B. Biyombo makes 2-pt dunk from 1 ft (assist by D. Graham),68,71
317,3,1:22.0,Chicago full timeout,,68,71
318,3,1:22.0,W. Carter enters the game for D. Gafford,,68,71
319,3,1:22.0,L. Markkanen enters the game for T. Young,,68,71
320,3,1:22.0,,T. Rozier enters the game for D. Graham,68,71
321,3,1:09.0,Turnover by C. White (bad pass),,68,71
322,3,0:54.0,,M. Monk misses 2-pt jump shot from 3 ft,68,71
323,3,0:52.0,,Offensive rebound by B. Biyombo,68,71
324,3,0:49.0,,M. Williams makes 3-pt jump shot from 23 ft (assist by T. Rozier),68,74
325,3,0:37.0,,Instant Replay (Challenge: Ruling Stands),68,74
326,3,0:35.0,L. Markkanen misses 2-pt jump shot from 4 ft (block by N. Batum),,68,74
327,3,0:35.0,Offensive rebound by W. Carter,,68,74
328,3,0:34.0,Shooting foul by B. Biyombo (drawn by W. Carter),,68,74
329,3,0:34.0,W. Carter makes free throw 1 of 2,,69,74
330,3,0:34.0,W. Carter misses free throw 2 of 2,,69,74
331,3,0:32.0,,Defensive rebound by M. Williams,69,74
332,3,0:21.0,,Turnover by T. Rozier (lost ball; steal by W. Carter),69,74
333,3,0:00.0,C. White misses 3-pt jump shot from 27 ft,,69,74
334,3,0:00.0,,Defensive rebound by Team,69,74
335,4,11:51.0,Offensive foul by K. Dunn (drawn by T. Rozier),,69,74
336,4,11:51.0,Turnover by K. Dunn (offensive foul),,69,74
337,4,11:41.0,,M. Monk makes 2-pt dunk from 1 ft (assist by N. Batum),69,76
338,4,11:25.0,L. Markkanen misses 3-pt jump shot from 24 ft,,69,76
339,4,11:21.0,,Defensive rebound by N. Batum,69,76
340,4,11:10.0,,M. Bridges makes 2-pt layup from 1 ft,69,78
341,4,10:52.0,L. Markkanen misses 2-pt layup from 4 ft (block by B. Biyombo),,69,78
342,4,10:49.0,,Defensive rebound by N. Batum,69,78
343,4,10:47.0,,M. Monk makes 2-pt dunk from 1 ft (assist by T. Rozier),69,80
344,4,10:47.0,Chicago full timeout,,69,80
345,4,10:47.0,,Technical foul by J. Boylen,69,80
346,4,10:47.0,Z. LaVine enters the game for L. Markkanen,,69,80
347,4,10:47.0,,T. Rozier makes technical free throw,69,81
348,4,10:28.0,Z. LaVine makes 3-pt jump shot from 27 ft (assist by K. Dunn),,72,81
349,4,10:11.0,,T. Rozier makes 2-pt jump shot from 9 ft (assist by N. Batum),72,83
350,4,10:03.0,Personal foul by M. Bridges (drawn by W. Carter),,72,83
351,4,10:03.0,,D. Graham enters the game for N. Batum,72,83
352,4,10:03.0,,C. Zeller enters the game for B. Biyombo,72,83
353,4,9:57.0,Z. LaVine misses 3-pt jump shot from 26 ft,,72,83
354,4,9:54.0,Offensive rebound by R. Arcidiacono,,72,83
355,4,9:51.0,Z. LaVine makes 2-pt dunk from 2 ft (assist by C. White),,74,83
356,4,9:34.0,,M. Bridges misses 3-pt jump shot from 24 ft,74,83
357,4,9:30.0,Defensive rebound by W. Carter,,74,83
358,4,9:15.0,C. White makes 3-pt jump shot from 27 ft,,77,83
359,4,8:49.0,,M. Bridges makes 2-pt layup from 4 ft (assist by C. Zeller),77,85
360,4,8:32.0,C. White makes 2-pt layup from 2 ft,,79,85
361,4,8:16.0,,C. Zeller makes 2-pt layup from 1 ft (assist by D. Graham),79,87
362,4,7:56.0,W. Carter misses 2-pt layup from 4 ft (block by C. Zeller),,79,87
363,4,7:56.0,Offensive rebound by Team,,79,87
364,4,7:56.0,T. Satoranský enters the game for K. Dunn,,79,87
365,4,7:53.0,R. Arcidiacono misses 3-pt jump shot from 24 ft,,79,87
366,4,7:50.0,Offensive rebound by T. Satoranský,,79,87
367,4,7:48.0,Z. LaVine makes 3-pt jump shot from 26 ft (assist by T. Satoranský),,82,87
368,4,7:48.0,,Charlotte full timeout,82,87
369,4,7:48.0,,M. Williams enters the game for M. Monk,82,87
370,4,7:22.0,,M. Williams makes 3-pt jump shot from 26 ft,82,90
371,4,7:02.0,W. Carter makes 2-pt layup from 1 ft,,84,90
372,4,6:49.0,,M. Williams makes 2-pt layup from 3 ft (assist by C. Zeller),84,92
373,4,6:49.0,,Shooting foul by W. Carter (drawn by M. Williams),84,92
374,4,6:49.0,,M. Williams makes free throw 1 of 1,84,93
375,4,6:31.0,T. Satoranský misses 3-pt jump shot from 26 ft,,84,93
376,4,6:28.0,Offensive rebound by W. Carter,,84,93
377,4,6:25.0,C. White makes 3-pt jump shot from 27 ft (assist by W. Carter),,87,93
378,4,6:05.0,,D. Graham misses 3-pt jump shot from 25 ft,87,93
379,4,6:02.0,,Offensive rebound by C. Zeller,87,93
380,4,6:00.0,,C. Zeller makes 2-pt layup from 1 ft,87,95
381,4,5:43.0,Z. LaVine makes 2-pt layup from 3 ft,,89,95
382,4,5:32.0,,M. Williams misses 3-pt jump shot from 25 ft,89,95
383,4,5:29.0,Defensive rebound by W. Carter,,89,95
384,4,5:21.0,C. White misses 3-pt jump shot from 27 ft,,89,95
385,4,5:18.0,,Defensive rebound by C. Zeller,89,95
