,QUARTER,TIME_REMAINING,DENVER_ACTION,MINNESOTA_ACTION,DENVER_SCORE,MINNESOTA_SCORE
52,1,5:48.0,J. Murray makes 2-pt jump shot from 17 ft,,14,13
53,1,5:38.0,,A. Wiggins misses 2-pt layup from 5 ft (block by P. Millsap),14,13
54,1,5:37.0,Defensive rebound by G. Harris,,14,13
55,1,5:26.0,J. Murray makes 3-pt jump shot from 24 ft (assist by W. Barton),,17,13
56,1,5:03.0,,A. Wiggins misses 3-pt jump shot from 27 ft,17,13
57,1,5:00.0,,Offensive rebound by K. Towns,17,13
58,1,4:48.0,,J. Okogie misses 2-pt dunk from 3 ft,17,13
59,1,4:46.0,Defensive rebound by N. Jokić,,17,13
60,1,4:46.0,J. Grant enters the game for P. Millsap,,17,13
61,1,4:46.0,,J. Culver enters the game for R. Covington,17,13
62,1,4:46.0,,N. Vonleh enters the game for K. Towns,17,13
63,1,4:36.0,N. Jokić misses 3-pt jump shot from 26 ft,,17,13
64,1,4:34.0,,Defensive rebound by J. Layman,17,13
65,1,4:25.0,,J. Layman makes 2-pt layup from 1 ft (assist by J. Culver),17,15
66,1,4:18.0,G. Harris misses 2-pt layup from 1 ft (block by J. Layman),,17,15
67,1,4:18.0,Offensive rebound by Team,,17,15
68,1,4:15.0,J. Murray makes 2-pt jump shot from 16 ft (assist by N. Jokić),,19,15
69,1,4:15.0,T. Craig enters the game for W. Barton,,19,15
70,1,3:48.0,,A. Wiggins makes 2-pt jump shot from 11 ft,19,17
71,1,3:32.0,Personal foul by J. Okogie (drawn by N. Jokić),,19,17
72,1,3:32.0,,J. McLaughlin enters the game for A. Wiggins,19,17
73,1,3:24.0,J. Grant makes 2-pt dunk from 4 ft (assist by T. Craig),,21,17
74,1,3:06.0,,N. Vonleh misses 2-pt hook shot from 4 ft,21,17
75,1,3:04.0,,Offensive rebound by J. Okogie,21,17
76,1,3:03.0,,J. Okogie misses 2-pt layup from 3 ft,21,17
77,1,3:02.0,Defensive rebound by J. Murray,,21,17
78,1,2:57.0,J. Murray misses 3-pt jump shot from 25 ft,,21,17
79,1,2:57.0,,Defensive rebound by J. Layman,21,17
80,1,2:52.0,,J. Layman misses 3-pt jump shot from 26 ft,21,17
81,1,2:48.0,Defensive rebound by T. Craig,,21,17
82,1,2:41.0,G. Harris makes 2-pt layup from 3 ft (assist by N. Jokić),,23,17
83,1,2:41.0,Shooting foul by J. Okogie (drawn by G. Harris),,23,17
84,1,2:41.0,Denver full timeout,,23,17
85,1,2:41.0,,T. Graham enters the game for J. McLaughlin,23,17
86,1,2:41.0,,K. Towns enters the game for N. Vonleh,23,17
87,1,2:41.0,G. Harris misses free throw 1 of 1,,23,17
88,1,2:38.0,,Defensive rebound by K. Towns,23,17
89,1,2:19.0,,T. Graham makes 2-pt layup at rim (assist by K. Towns),23,19
90,1,1:58.0,N. Jokić misses 2-pt hook shot from 7 ft,,23,19
91,1,1:57.0,,Defensive rebound by K. Towns,23,19
92,1,1:48.0,,J. Okogie makes 2-pt layup from 2 ft (assist by K. Towns),23,21
93,1,1:48.0,,Shooting foul by G. Harris (drawn by J. Okogie),23,21
94,1,1:48.0,M. Morris enters the game for G. Harris,,23,21
95,1,1:48.0,M. Plumlee enters the game for N. Jokić,,23,21
96,1,1:48.0,,J. Okogie makes free throw 1 of 1,23,22
97,1,1:34.0,J. Murray makes 3-pt jump shot from 26 ft (assist by M. Plumlee),,26,22
98,1,1:22.0,,J. Culver makes 2-pt layup from 1 ft,26,24
99,1,1:22.0,Denver full timeout,,26,24
100,1,1:22.0,,J. McLaughlin enters the game for J. Okogie,26,24
101,1,1:12.0,J. Murray misses 2-pt jump shot from 17 ft,,26,24
102,1,1:11.0,Offensive rebound by Team,,26,24
103,1,1:11.0,,Loose ball foul by J. Culver (drawn by M. Plumlee),26,24
104,1,1:11.0,M. Plumlee misses free throw 1 of 2,,26,24
105,1,1:11.0,Offensive rebound by Team,,26,24
106,1,1:11.0,M. Beasley enters the game for J. Murray,,26,24
107,1,1:11.0,M. Plumlee makes free throw 2 of 2,,27,24
108,1,0:59.0,,K. Towns misses 2-pt jump shot from 13 ft,27,24
109,1,0:57.0,Defensive rebound by T. Craig,,27,24
110,1,0:48.0,J. Grant misses 2-pt jump shot from 8 ft,,27,24
111,1,0:46.0,Offensive rebound by M. Beasley,,27,24
112,1,0:45.0,Turnover by M. Beasley (lost ball; steal by K. Towns),,27,24
113,1,0:35.0,,J. Layman misses 2-pt layup from 1 ft,27,24
114,1,0:33.0,,Offensive rebound by K. Towns,27,24
115,1,0:30.0,,K. Towns misses 2-pt layup at rim,27,24
116,1,0:29.0,Defensive rebound by M. Plumlee,,27,24
117,1,0:28.0,Turnover by M. Plumlee (bad pass; steal by J. Culver),,27,24
118,1,0:28.0,,Shooting foul by T. Craig (drawn by K. Towns),27,24
119,1,0:28.0,,Instant Replay (Request: Ruling Stands),27,24
120,1,0:28.0,J. Murray enters the game for T. Craig,,27,24
121,1,0:28.0,,K. Towns misses free throw 1 of 2,27,24
122,1,0:28.0,,Offensive rebound by Team,27,24
123,1,0:28.0,,K. Towns makes free throw 2 of 2,27,25
124,1,0:19.0,J. Murray misses 3-pt jump shot from 26 ft,,27,25
125,1,0:15.0,,Defensive rebound by J. McLaughlin,27,25
126,1,0:03.0,,J. Layman makes 2-pt layup from 2 ft (assist by J. McLaughlin),27,27
127,1,0:00.0,J. Grant misses 2-pt jump shot from 9 ft,,27,27
128,1,0:00.0,Offensive rebound by Team,,27,27
129,2,11:36.0,J. Grant misses 2-pt jump shot from 18 ft,,27,27
130,2,11:33.0,Offensive rebound by M. Porter,,27,27
131,2,11:33.0,M. Porter misses 2-pt jump shot from 3 ft (block by G. Dieng),,27,27
132,2,11:33.0,Offensive rebound by Team,,27,27
133,2,11:33.0,Offensive foul by J. Grant (drawn by J. Okogie),,27,27
134,2,11:33.0,Turnover by J. Grant (offensive foul),,27,27
135,2,11:09.0,,J. Okogie misses 3-pt jump shot from 27 ft,27,27
136,2,11:05.0,Defensive rebound by M. Plumlee,,27,27
137,2,10:54.0,M. Porter misses 2-pt jump shot from 20 ft,,27,27
138,2,10:51.0,,Defensive rebound by G. Dieng,27,27
139,2,10:44.0,,G. Dieng misses 3-pt jump shot from 25 ft,27,27
140,2,10:41.0,Defensive rebound by M. Porter,,27,27
141,2,10:29.0,J. Grant misses 3-pt jump shot from 26 ft,,27,27
142,2,10:26.0,,Defensive rebound by Team,27,27
143,2,10:16.0,,T. Graham misses 3-pt jump shot from 25 ft,27,27
144,2,10:14.0,,Offensive rebound by G. Dieng,27,27
145,2,10:09.0,,J. Okogie makes 3-pt jump shot from 23 ft (assist by G. Dieng),27,30
146,2,9:55.0,M. Morris makes 2-pt jump shot from 11 ft,,29,30
147,2,9:45.0,,J. Okogie misses 3-pt jump shot from 25 ft,29,30
148,2,9:43.0,Defensive rebound by M. Beasley,,29,30
149,2,9:40.0,M. Plumlee misses 2-pt layup from 2 ft (block by J. Okogie),,29,30
150,2,9:37.0,,Defensive rebound by G. Dieng,29,30
151,2,9:27.0,,J. Okogie makes 3-pt jump shot from 24 ft (assist by J. McLaughlin),29,33
152,2,9:12.0,Offensive foul by M. Plumlee (drawn by G. Dieng),,29,33
153,2,9:12.0,Turnover by M. Plumlee (offensive foul),,29,33
154,2,9:03.0,,J. Culver misses 3-pt jump shot from 25 ft,29,33
155,2,9:01.0,,Offensive rebound by G. Dieng,29,33
156,2,8:46.0,,G. Dieng misses 3-pt jump shot from 24 ft,29,33
157,2,8:44.0,Defensive rebound by M. Plumlee,,29,33
158,2,8:43.0,Turnover by M. Plumlee (bad pass; steal by J. Culver),,29,33
159,2,8:39.0,,J. Culver misses 3-pt jump shot from 26 ft,29,33
160,2,8:39.0,,Offensive rebound by Team,29,33
161,2,8:39.0,Loose ball foul by J. Grant (drawn by G. Dieng),,29,33
162,2,8:39.0,Denver full timeout,,29,33
163,2,8:39.0,G. Harris enters the game for M. Beasley,,29,33
164,2,8:23.0,,J. Okogie misses 2-pt hook shot from 8 ft,29,33
165,2,8:21.0,Defensive rebound by M. Plumlee,,29,33
166,2,8:17.0,G. Harris misses 2-pt jump shot from 18 ft,,29,33
167,2,8:11.0,Offensive rebound by G. Harris,,29,33
168,2,8:11.0,G. Harris makes 2-pt layup from 1 ft,,31,33
169,2,7:59.0,,J. Okogie misses 2-pt layup from 2 ft (block by M. Plumlee),31,33
170,2,7:59.0,,Offensive rebound by Team,31,33
171,2,7:59.0,,A. Wiggins enters the game for J. McLaughlin,31,33
172,2,7:51.0,,J. Culver makes 2-pt layup from 1 ft (assist by J. Okogie),31,35
173,2,7:28.0,M. Porter makes 2-pt dunk from 1 ft (assist by M. Plumlee),,33,35
174,2,7:01.0,,G. Dieng misses 2-pt jump shot from 13 ft,33,35
175,2,7:00.0,,Offensive rebound by T. Graham,33,35
176,2,7:00.0,,Shooting foul by M. Porter (drawn by T. Graham),33,35
177,2,7:00.0,,T. Graham misses free throw 1 of 2,33,35
178,2,7:00.0,,Offensive rebound by Team,33,35
179,2,7:00.0,N. Jokić enters the game for M. Morris,,33,35
180,2,7:00.0,J. Murray enters the game for M. Plumlee,,33,35
181,2,7:00.0,,R. Covington enters the game for G. Dieng,33,35
182,2,7:00.0,,K. Towns enters the game for J. Okogie,33,35
183,2,7:00.0,,T. Graham makes free throw 2 of 2,33,36
184,2,6:47.0,G. Harris misses 2-pt jump shot from 11 ft,,33,36
185,2,6:44.0,Offensive rebound by M. Porter,,33,36
186,2,6:43.0,M. Porter misses 2-pt layup from 3 ft (block by J. Culver),,33,36
187,2,6:41.0,,Defensive rebound by J. Culver,33,36
188,2,6:38.0,,J. Culver makes 2-pt dunk from 2 ft,33,38
189,2,6:25.0,J. Murray misses 2-pt jump shot from 21 ft,,33,38
190,2,6:24.0,Offensive rebound by Team,,33,38
191,2,6:24.0,,Loose ball foul by T. Graham (drawn by N. Jokić),33,38
192,2,6:24.0,W. Barton enters the game for J. Grant,,33,38
193,2,6:24.0,P. Millsap enters the game for M. Porter,,33,38
194,2,6:18.0,N. Jokić makes 2-pt jump shot from 10 ft (assist by J. Murray),,35,38
195,2,6:03.0,,K. Towns misses 3-pt jump shot from 30 ft,35,38
196,2,6:01.0,Defensive rebound by P. Millsap,,35,38
197,2,5:56.0,Personal foul by R. Covington (drawn by P. Millsap),,35,38
198,2,5:56.0,,J. Layman enters the game for T. Graham,35,38
199,2,5:42.0,N. Jokić misses 3-pt jump shot from 27 ft,,35,38
200,2,5:38.0,,Defensive rebound by R. Covington,35,38
201,2,5:38.0,,Personal foul by N. Jokić (drawn by K. Towns),35,38
202,2,5:29.0,,K. Towns makes 2-pt layup from 2 ft (assist by J. Culver),35,40
203,2,5:11.0,G. Harris misses 2-pt layup from 3 ft,,35,40
204,2,5:08.0,,Defensive rebound by J. Layman,35,40
205,2,5:02.0,,K. Towns makes 2-pt jump shot from 5 ft (assist by J. Layman),35,42
206,2,4:47.0,P. Millsap misses 2-pt layup from 4 ft,,35,42
207,2,4:45.0,,Defensive rebound by K. Towns,35,42
208,2,4:35.0,,A. Wiggins makes 2-pt layup from 4 ft (assist by K. Towns),35,44
209,2,4:20.0,Turnover by P. Millsap (out of bounds lost ball),,35,44
210,2,4:20.0,,J. Okogie enters the game for J. Culver,35,44
211,2,4:02.0,,A. Wiggins misses 3-pt jump shot from 24 ft,35,44
212,2,3:58.0,,Offensive rebound by J. Layman,35,44
213,2,3:48.0,,K. Towns misses 3-pt jump shot from 26 ft,35,44
214,2,3:45.0,Defensive rebound by W. Barton,,35,44
215,2,3:42.0,N. Jokić makes 2-pt dunk from 1 ft (assist by W. Barton),,37,44
216,2,3:41.0,,Minnesota full timeout,37,44
217,2,3:28.0,,A. Wiggins misses 2-pt layup from 1 ft,37,44
218,2,3:26.0,Defensive rebound by G. Harris,,37,44
219,2,3:09.0,P. Millsap misses 2-pt layup from 1 ft,,37,44
220,2,3:08.0,,Defensive rebound by K. Towns,37,44
221,2,3:02.0,,K. Towns misses 3-pt jump shot from 25 ft,37,44
222,2,2:58.0,Defensive rebound by P. Millsap,,37,44
223,2,2:52.0,Personal foul by R. Covington (drawn by N. Jokić),,37,44
224,2,2:38.0,N. Jokić misses 3-pt jump shot from 24 ft,,37,44
225,2,2:35.0,,Defensive rebound by R. Covington,37,44
226,2,2:31.0,,Turnover by A. Wiggins (lost ball; steal by G. Harris),37,44
227,2,2:25.0,W. Barton misses 2-pt layup from 1 ft,,37,44
228,2,2:24.0,Offensive rebound by G. Harris,,37,44
229,2,2:20.0,G. Harris makes 2-pt layup from 1 ft,,39,44
230,2,2:05.0,,Personal foul by G. Harris (drawn by A. Wiggins),39,44
231,2,1:58.0,,Turnover by R. Covington (traveling),39,44
232,2,1:45.0,P. Millsap misses 3-pt jump shot from 24 ft,,39,44
233,2,1:39.0,,Defensive rebound by K. Towns,39,44
234,2,1:38.0,,Turnover by K. Towns (bad pass; steal by J. Murray),39,44
235,2,1:36.0,J. Murray misses 3-pt jump shot from 22 ft,,39,44
236,2,1:33.0,,Defensive rebound by A. Wiggins,39,44
237,2,1:25.0,,Shooting foul by W. Barton (drawn by J. Okogie),39,44
238,2,1:25.0,,J. Okogie makes free throw 1 of 2,39,45
239,2,1:25.0,,J. Okogie makes free throw 2 of 2,39,46
240,2,1:11.0,P. Millsap misses 2-pt layup from 3 ft,,39,46
241,2,1:08.0,,Defensive rebound by K. Towns,39,46
242,2,1:06.0,,Turnover by R. Covington (lost ball; steal by W. Barton),39,46
243,2,1:00.0,W. Barton makes 2-pt jump shot from 7 ft,,41,46
244,2,1:00.0,Violation by Team (delay of game),,41,46
245,2,0:46.0,,Shooting foul by P. Millsap (drawn by K. Towns),41,46
246,2,0:46.0,,J. Culver enters the game for R. Covington,41,46
247,2,0:46.0,,N. Vonleh enters the game for J. Okogie,41,46
248,2,0:46.0,,K. Towns makes free throw 1 of 2,41,47
249,2,0:46.0,,K. Towns makes free throw 2 of 2,41,48
250,2,0:34.0,N. Jokić makes 3-pt jump shot from 26 ft (assist by J. Murray),,44,48
251,2,0:23.0,,K. Towns misses 3-pt jump shot from 24 ft,44,48
252,2,0:19.0,,Offensive rebound by J. Culver,44,48
253,2,0:17.0,,Turnover by K. Towns (traveling),44,48
254,2,0:15.0,G. Harris makes 2-pt dunk from 3 ft (assist by N. Jokić),,46,48
255,2,0:03.0,,A. Wiggins makes 3-pt jump shot from 25 ft,46,51
256,2,0:00.0,W. Barton makes 3-pt jump shot from 43 ft (assist by P. Millsap),,49,51
257,3,11:45.0,J. Murray misses 2-pt layup from 2 ft,,49,51
258,3,11:43.0,,Defensive rebound by Team,49,51
259,3,11:20.0,,A. Wiggins misses 2-pt layup from 8 ft,49,51
260,3,11:19.0,Defensive rebound by Team,,49,51
261,3,11:19.0,,Loose ball foul by A. Wiggins (drawn by P. Millsap),49,51
262,3,11:19.0,M. Morris enters the game for J. Murray,,49,51
263,3,11:07.0,G. Harris misses 2-pt jump shot from 8 ft,,49,51
264,3,11:04.0,,Defensive rebound by R. Covington,49,51
265,3,10:47.0,,K. Towns misses 3-pt jump shot from 25 ft,49,51
266,3,10:44.0,Defensive rebound by W. Barton,,49,51
267,3,10:33.0,G. Harris makes 2-pt layup from 2 ft,,51,51
268,3,10:12.0,,K. Towns misses 3-pt jump shot from 24 ft,51,51
269,3,10:10.0,,Offensive rebound by T. Graham,51,51
270,3,10:10.0,,Shooting foul by G. Harris (drawn by T. Graham),51,51
271,3,10:10.0,,T. Graham makes free throw 1 of 2,51,52
272,3,10:10.0,,T. Graham makes free throw 2 of 2,51,53
273,3,10:02.0,,Violation by Team (kicked ball),51,53
274,3,9:54.0,N. Jokić makes 2-pt jump shot from 8 ft (assist by M. Morris),,53,53
275,3,9:43.0,,A. Wiggins misses 2-pt layup from 7 ft (block by N. Jokić),53,53
276,3,9:39.0,Defensive rebound by P. Millsap,,53,53
277,3,9:23.0,W. Barton misses 3-pt jump shot from 24 ft,,53,53
278,3,9:22.0,,Defensive rebound by Team,53,53
279,3,9:04.0,,J. Culver misses 2-pt layup from 2 ft,53,53
280,3,9:02.0,Defensive rebound by P. Millsap,,53,53
281,3,8:40.0,M. Morris misses 2-pt hook shot from 8 ft (block by A. Wiggins),,53,53
282,3,8:34.0,,Defensive rebound by K. Towns,53,53
283,3,8:28.0,,T. Graham misses 3-pt jump shot from 23 ft,53,53
284,3,8:28.0,Defensive rebound by W. Barton,,53,53
285,3,8:18.0,Turnover by W. Barton (lost ball; steal by T. Graham),,53,53
286,3,8:11.0,,Personal foul by N. Jokić (drawn by K. Towns),53,53
287,3,8:02.0,,R. Covington misses 3-pt jump shot from 26 ft,53,53
288,3,8:00.0,,Offensive rebound by Team,53,53
289,3,8:00.0,Loose ball foul by P. Millsap (drawn by K. Towns),,53,53
290,3,7:53.0,,A. Wiggins makes 2-pt layup from 1 ft,53,55
291,3,7:42.0,Personal foul by J. Culver (drawn by W. Barton),,53,55
292,3,7:30.0,Shooting foul by R. Covington (drawn by P. Millsap),,53,55
293,3,7:30.0,P. Millsap makes free throw 1 of 3,,54,55
294,3,7:30.0,P. Millsap makes free throw 2 of 3,,55,55
295,3,7:30.0,,J. Layman enters the game for R. Covington,55,55
296,3,7:30.0,P. Millsap makes free throw 3 of 3,,56,55
297,3,7:17.0,,Turnover by K. Towns (lost ball; steal by N. Jokić),56,55
298,3,7:00.0,M. Morris makes 2-pt layup from 1 ft (assist by N. Jokić),,58,55
299,3,7:00.0,,Minnesota full timeout,58,55
300,3,7:00.0,,G. Dieng enters the game for T. Graham,58,55
301,3,7:00.0,,J. Okogie enters the game for K. Towns,58,55
302,3,6:36.0,,Turnover by Team (shot clock),58,55
303,3,6:20.0,G. Harris misses 2-pt jump shot from 16 ft,,58,55
304,3,6:17.0,,Defensive rebound by G. Dieng,58,55
305,3,6:02.0,,G. Dieng misses 3-pt jump shot from 22 ft,58,55
306,3,5:59.0,Defensive rebound by W. Barton,,58,55
307,3,5:43.0,W. Barton misses 2-pt jump shot from 6 ft,,58,55
308,3,5:41.0,Offensive rebound by W. Barton,,58,55
309,3,5:41.0,W. Barton misses 2-pt layup from 4 ft (block by J. Layman),,58,55
310,3,5:40.0,Offensive rebound by P. Millsap,,58,55
311,3,5:36.0,P. Millsap makes 2-pt jump shot from 6 ft,,60,55
312,3,5:36.0,Shooting foul by J. Layman (drawn by P. Millsap),,60,55
313,3,5:36.0,P. Millsap makes free throw 1 of 1,,61,55
314,3,5:20.0,,J. Layman misses 3-pt jump shot from 23 ft,61,55
315,3,5:16.0,Defensive rebound by W. Barton,,61,55
316,3,5:09.0,N. Jokić makes 2-pt jump shot from 5 ft (assist by W. Barton),,63,55
317,3,4:56.0,,J. Layman makes 2-pt jump shot from 6 ft (assist by A. Wiggins),63,57
318,3,4:35.0,N. Jokić misses 3-pt jump shot from 25 ft,,63,57
319,3,4:32.0,,Defensive rebound by J. Okogie,63,57
320,3,4:25.0,,Shooting foul by N. Jokić (drawn by A. Wiggins),63,57
321,3,4:25.0,,A. Wiggins makes free throw 1 of 2,63,58
322,3,4:25.0,M. Plumlee enters the game for N. Jokić,,63,58
323,3,4:25.0,,T. Graham enters the game for J. Culver,63,58
324,3,4:25.0,,A. Wiggins makes free throw 2 of 2,63,59
325,3,4:12.0,P. Millsap makes 2-pt dunk from 1 ft (assist by W. Barton),,65,59
326,3,3:56.0,,J. Layman makes 2-pt layup from 1 ft (assist by A. Wiggins),65,61
327,3,3:45.0,M. Morris misses 2-pt jump shot from 12 ft,,65,61
328,3,3:43.0,Offensive rebound by M. Plumlee,,65,61
329,3,3:42.0,M. Morris misses 3-pt jump shot from 23 ft,,65,61
330,3,3:39.0,,Defensive rebound by A. Wiggins,65,61
331,3,3:30.0,,A. Wiggins makes 2-pt jump shot from 10 ft (assist by J. Okogie),65,63
332,3,3:29.0,Denver full timeout,,65,63
333,3,3:29.0,T. Craig enters the game for W. Barton,,65,63
334,3,3:29.0,J. Murray enters the game for M. Morris,,65,63
335,3,3:29.0,,J. McLaughlin enters the game for G. Dieng,65,63
336,3,3:29.0,,K. Towns enters the game for A. Wiggins,65,63
337,3,3:17.0,P. Millsap makes 2-pt jump shot from 5 ft,,67,63
338,3,3:03.0,,Turnover by J. McLaughlin (lost ball; steal by G. Harris),67,63
339,3,2:49.0,P. Millsap makes 2-pt jump shot from 7 ft,,69,63
340,3,2:38.0,,J. Okogie misses 3-pt jump shot from 25 ft,69,63
341,3,2:36.0,Defensive rebound by G. Harris,,69,63
342,3,2:36.0,,N. Vonleh enters the game for T. Graham,69,63
343,3,2:20.0,Shooting foul by K. Towns (drawn by M. Plumlee),,69,63
344,3,2:20.0,M. Plumlee misses free throw 1 of 2,,69,63
345,3,2:20.0,Offensive rebound by Team,,69,63
346,3,2:20.0,M. Plumlee misses free throw 2 of 2,,69,63
347,3,2:17.0,Offensive rebound by P. Millsap,,69,63
348,3,2:17.0,Personal foul by J. Okogie (drawn by P. Millsap),,69,63
349,3,2:17.0,P. Millsap makes free throw 1 of 2,,70,63
350,3,2:17.0,P. Millsap makes free throw 2 of 2,,71,63
351,3,2:00.0,,Turnover by K. Towns (traveling),71,63
352,3,1:48.0,P. Millsap misses 2-pt jump shot from 7 ft,,71,63
353,3,1:45.0,,Defensive rebound by N. Vonleh,71,63
354,3,1:32.0,,J. Layman misses 3-pt jump shot from 25 ft,71,63
355,3,1:29.0,Defensive rebound by P. Millsap,,71,63
356,3,1:13.0,Personal foul by J. McLaughlin (drawn by T. Craig),,71,63
357,3,1:13.0,T. Craig makes free throw 1 of 2,,72,63
358,3,1:13.0,J. Grant enters the game for G. Harris,,72,63
359,3,1:13.0,M. Porter enters the game for P. Millsap,,72,63
360,3,1:13.0,,J. Culver enters the game for J. McLaughlin,72,63
361,3,1:13.0,T. Craig makes free throw 2 of 2,,73,63
362,3,1:03.0,,J. Culver misses 3-pt jump shot from 25 ft,73,63
363,3,1:01.0,Defensive rebound by Team,,73,63
364,3,0:51.0,M. Porter makes 3-pt jump shot from 25 ft (assist by J. Grant),,76,63
365,3,0:43.0,,Shooting foul by T. Craig (drawn by J. Culver),76,63
366,3,0:43.0,,J. Culver misses free throw 1 of 2,76,63
367,3,0:43.0,,Offensive rebound by Team,76,63
368,3,0:43.0,,J. Culver makes free throw 2 of 2,76,64
369,3,0:36.0,J. Murray misses 3-pt jump shot from 25 ft,,76,64
370,3,0:32.0,,Defensive rebound by J. Okogie,76,64
371,3,0:14.0,,J. Layman misses 3-pt jump shot from 26 ft,76,64
372,3,0:10.0,Defensive rebound by J. Grant,,76,64
373,4,11:42.0,,K. Towns makes 3-pt jump shot from 27 ft (assist by A. Wiggins),76,67
374,4,11:16.0,J. Murray misses 2-pt jump shot from 16 ft,,76,67
375,4,11:13.0,Offensive rebound by M. Porter,,76,67
376,4,11:11.0,Turnover by J. Murray (traveling),,76,67
377,4,11:01.0,,A. Wiggins makes 2-pt jump shot from 8 ft,76,69
378,4,10:39.0,Shooting foul by R. Covington (drawn by M. Plumlee),,76,69
379,4,10:39.0,M. Plumlee makes free throw 1 of 1,,77,69
380,4,10:39.0,Turnover by M. Porter (lane violation),,77,69
381,4,10:26.0,,J. Layman misses 2-pt jump shot from 4 ft,77,69
382,4,10:24.0,Defensive rebound by M. Plumlee,,77,69
383,4,10:20.0,Personal foul by J. Layman (drawn by M. Plumlee),,77,69
384,4,10:14.0,J. Murray misses 2-pt layup from 5 ft (block by K. Towns),,77,69
385,4,10:11.0,,Defensive rebound by K. Towns,77,69
386,4,10:10.0,,Shooting foul by J. Grant (drawn by J. Culver),77,69
387,4,10:10.0,,J. Culver misses free throw 1 of 2,77,69
388,4,10:10.0,,Offensive rebound by Team,77,69
389,4,10:10.0,M. Morris enters the game for J. Murray,,77,69
390,4,10:10.0,,J. Culver makes free throw 2 of 2,77,70
391,4,10:01.0,J. Grant makes 2-pt dunk from 1 ft (assist by M. Plumlee),,79,70
