,QUARTER,TIME_REMAINING,LA LAKERS_ACTION,SACRAMENTO_ACTION,LA LAKERS_SCORE,SACRAMENTO_SCORE
419,4,4:57.0,,Defensive rebound by B. Hield,122,102
420,4,4:46.0,,Turnover by B. Hield (bad pass),122,102
421,4,4:27.0,K. Kuzma misses 2-pt layup from 2 ft (block by D. Fox),,122,102
422,4,4:27.0,,Defensive rebound by H. Barnes,122,102
423,4,4:21.0,,B. Hield misses 3-pt jump shot from 26 ft,122,102
424,4,4:20.0,,Offensive rebound by N. Bjelica,122,102
425,4,4:13.0,,H. Barnes misses 2-pt jump shot from 8 ft,122,102
426,4,4:09.0,Defensive rebound by D. Howard,,122,102
427,4,3:54.0,R. Rondo misses 3-pt jump shot from 26 ft,,122,102
428,4,3:50.0,,Defensive rebound by D. Fox,122,102
429,4,3:47.0,,Shooting foul by D. Howard (drawn by D. Fox),122,102
430,4,3:47.0,,D. Fox makes free throw 1 of 2,122,103
431,4,3:47.0,,D. Fox makes free throw 2 of 2,122,104
432,4,3:33.0,R. Rondo misses 2-pt layup from 2 ft,,122,104
433,4,3:30.0,,Defensive rebound by H. Barnes,122,104
434,4,3:27.0,,H. Barnes misses 2-pt layup from 6 ft (block by K. Kuzma),122,104
435,4,3:24.0,Defensive rebound by K. Caldwell-Pope,,122,104
436,4,3:20.0,K. Kuzma makes 2-pt dunk from 1 ft (assist by R. Rondo),,124,104
437,4,3:20.0,,Sacramento full timeout,124,104
438,4,3:20.0,A. Caruso enters the game for K. Caldwell-Pope,,124,104
439,4,3:20.0,Q. Cook enters the game for K. Kuzma,,124,104
440,4,3:20.0,J. Dudley enters the game for R. Rondo,,124,104
441,4,3:20.0,,K. Bazemore enters the game for H. Barnes,124,104
442,4,3:20.0,,Y. Ferrell enters the game for N. Bjelica,124,104
443,4,3:20.0,,C. Joseph enters the game for B. Bogdanović,124,104
444,4,3:20.0,,E. Mika enters the game for D. Fox,124,104
445,4,3:20.0,,A. Tolliver enters the game for B. Hield,124,104
446,4,3:11.0,,Turnover by Y. Ferrell (bad pass; steal by A. Caruso),124,104
447,4,3:00.0,T. Daniels misses 3-pt jump shot from 25 ft,,124,104
448,4,2:56.0,,Defensive rebound by E. Mika,124,104
449,4,2:48.0,,C. Joseph makes 3-pt jump shot from 26 ft (assist by Y. Ferrell),124,107
450,4,2:27.0,Turnover by A. Caruso (bad pass; steal by A. Tolliver),,124,107
451,4,2:23.0,,Turnover by Y. Ferrell (traveling),124,107
452,4,2:03.0,Offensive foul by T. Daniels (drawn by C. Joseph),,124,107
453,4,2:03.0,Turnover by T. Daniels (offensive foul),,124,107
454,4,1:53.0,,K. Bazemore makes 2-pt dunk from 2 ft (assist by Y. Ferrell),124,109
455,4,1:33.0,Q. Cook makes 2-pt jump shot from 13 ft,,126,109
456,4,1:17.0,,Y. Ferrell misses 3-pt jump shot from 26 ft,126,109
457,4,1:13.0,Defensive rebound by A. Caruso,,126,109
458,4,1:00.0,Turnover by D. Howard (lost ball; steal by K. Bazemore),,126,109
459,4,0:52.0,,K. Bazemore makes 2-pt layup from 1 ft,126,111
460,4,0:38.0,Q. Cook makes 3-pt jump shot from 26 ft,,129,111
461,4,0:30.0,,Turnover by C. Joseph (bad pass; steal by A. Caruso),129,111
462,4,0:13.0,T. Daniels misses 3-pt jump shot from 30 ft,,129,111
463,4,0:06.0,,Defensive rebound by Y. Ferrell,129,111
464,4,0:04.0,,Shooting foul by A. Caruso (drawn by K. Bazemore),129,111
465,4,0:04.0,,K. Bazemore makes free throw 1 of 3,129,112
466,4,0:04.0,,J. James enters the game for C. Joseph,129,112
467,4,0:04.0,,K. Bazemore makes free throw 2 of 3,129,113
468,4,0:04.0,,K. Bazemore misses free throw 3 of 3,129,113
469,4,0:01.0,Defensive rebound by J. Dudley,,129,113
